,dates,aus0262-0000,aus0262-0001,aus0262-0002,aus0262-0003,aus0262-0004,aus0262-0005,aus0262-0006,aus0262-0007,aus0262-0008,aus0262-0009,aus0262-0010,aus0262-0011
0,1987-05-22 23:08:08+00:00,178.44713070019847,187.3904905037702,192.7169410816232,180.83891902703948,175.28712658502826,175.68827998119968,182.93814164049405,201.7293128984328,201.27632214273706,212.33949314753545,216.62816479101758,182.96492926191803
1,1987-09-02 23:16:50+00:00,161.62884034653044,177.65205133718604,186.28760925133938,186.0363010518563,187.5323185752285,188.90016758294632,191.19399320060796,194.80667115775105,182.08160008069507,203.48416315532234,204.5088310127632,183.5596619861634
2,1987-09-18 23:17:14+00:00,180.46028534919614,195.15770472855274,200.18133083485634,195.8471880617026,201.34537555798488,204.8235280669707,201.8545317515983,200.14790167602325,193.41222949285486,202.17874659414798,198.56215197821874,182.061574482484
3,1987-10-04 23:17:34+00:00,178.81203007247703,196.57721441800933,198.6517247323381,184.35108892364917,188.60796167320555,189.94384351664868,187.50904617329175,192.00097142770497,185.05553077908507,195.3645717224009,194.1463846534108,177.8908055555328
4,1987-10-29 23:11:49+00:00,202.74323557162097,211.1123409337353,215.56218360131857,202.51021470337622,192.25489450659367,202.61705986156164,203.02835121819834,205.0603073836266,210.5627189157604,,,
5,1987-11-14 23:12:35+00:00,205.86861631701788,215.46904034360085,212.12492226931641,201.17518502178666,189.66948769373522,196.14195029661238,200.2688650381006,203.75992566780954,205.08124573405127,205.42632267051255,198.08848488424042,171.62083405798626
6,1987-11-21 23:18:29+00:00,174.90904535298964,192.59346475063052,188.17658181878198,183.6875951184075,176.46088361497033,179.8629930131484,197.4146537753966,191.13088472711337,187.47753209867352,191.58094298795635,191.86779578041808,173.02503012015308
7,1988-01-08 23:19:14+00:00,203.77322778328548,205.1887390147042,211.71511413867967,196.9144415759836,197.73685912481778,188.6129619375963,199.30917460563248,202.68461053514704,203.84219290722342,200.6652549642703,201.04892807374787,166.75211878087407
8,1988-01-24 23:19:32+00:00,205.63196093872344,216.5626188029772,214.77755576382967,207.3494669219483,185.90509295340388,196.70682043725466,207.9968111708804,210.6520512452954,217.98582542389738,207.99381891621053,219.5562645043952,184.39226244893413
9,1988-02-25 23:20:02+00:00,200.1398074151469,208.11132119329056,204.5496452003054,201.0242300356863,198.19759941598397,192.95395193725528,206.01996942538364,216.14438888263837,212.2152732480895,210.38907759451047,205.73662263704307,179.5286047877302
10,1988-03-12 23:20:12+00:00,187.78950633034583,200.71035553139416,202.30670258248404,196.19635556479466,202.937119757427,191.00127674449163,197.41169219873768,209.12023822161922,202.46230771248037,197.6651657060711,195.08795052771143,163.03454813780684
11,1988-03-21 23:14:29+00:00,193.863208812592,212.76151654865913,205.29223499904913,201.46339860621032,198.52964000606752,199.85439946311453,201.59548353183055,216.58413946964112,209.99335012667012,202.9205201102775,199.67504700195718,166.05372217803617
12,1988-03-28 23:20:19+00:00,196.2960055612083,209.96890648565497,215.27735023762415,199.28508312986173,195.8224380365384,194.4535808346689,195.0404743415207,207.1005006522905,201.7222077393567,197.65960883715235,191.2934132896678,157.92641313398642
13,1988-04-13 23:20:23+00:00,195.60908745649454,194.16250746304235,196.03199932991035,188.33508932326808,186.29713282091055,194.4845394941831,192.03000186990275,195.85566332459905,196.56494434908356,197.0049066234751,189.7837557702935,165.96305482814867
14,1988-04-22 23:14:40+00:00,200.9283296938139,208.09452277847498,214.6529925885951,208.92960894122635,214.27228886460756,217.39554113456828,205.7153310567798,211.77620227758624,200.36975000815613,202.92137173046729,192.98237556698064,168.70140244706568
15,1988-06-09 23:14:39+00:00,183.191402828641,207.32456622451517,208.52226013413542,206.7881998325662,206.02350425692697,203.15847047613377,208.76374231167233,203.9159116897916,202.0258935190962,198.76396121080643,198.69889279788765,160.8856273254174
16,1988-06-16 23:20:53+00:00,152.43590788128898,173.45574704429362,180.42428848469143,169.5971228623577,170.07116713753877,176.77006989269177,180.00382758680288,177.58436383622518,179.9483156686418,175.71209249785667,170.02069575250346,137.25611539857573
17,1988-06-25 23:15:08+00:00,186.1871686272984,206.79030106842316,215.2682004802234,207.9103501639994,207.03511024425728,213.72294909118477,203.10059618365088,210.4697897041167,207.08685568730252,195.1339031927292,181.24818258369686,167.97363972585413
18,1988-07-11 23:15:12+00:00,180.5499840775493,191.43996740011528,200.37583657319814,189.7041629770021,198.35727291023025,196.1371814146316,194.655058621908,199.9331369867157,198.35536099982974,186.73045406472394,178.710175266323,153.38511472116338
19,1988-07-27 23:15:14+00:00,178.8970486992125,191.69094027624564,202.27581750252264,187.4883256020358,189.71315025919648,198.32008267118422,205.46072542454144,208.4110483098592,195.62596818968188,190.81540833841726,178.91797840431647,154.8125355712135
20,1988-08-03 23:21:01+00:00,211.04206501815491,223.09136294667755,222.55437037340062,214.4035008534881,210.26208533588616,217.81550112899293,216.6326693382638,217.97411047528647,205.90135245144754,201.11038668913687,184.2938613893687,158.81600959968517
21,1988-08-12 23:15:13+00:00,169.04952355056156,177.86177631772665,180.39875667082913,173.5535957951542,166.918525065957,176.24543996940423,182.9013916115988,188.76226921493912,178.83342824222615,184.59918464805847,165.81442034205605,153.40178685174487
22,1988-08-28 23:15:18+00:00,184.86063911917532,183.7129868888589,187.70306935493815,176.97385898423443,179.49890174482817,189.03097646355775,196.958909458027,193.46796903424666,184.9070878394274,180.40003568562014,171.25193143544368,158.424957471772
23,1988-09-04 23:21:05+00:00,208.74665692289545,213.7462672978193,214.57528260887665,198.26052419940982,200.2711902169573,206.91181882879135,216.09209111495502,208.6395839116257,204.52795682896377,189.58213712411649,182.73307157326352,177.64732185803558
24,1988-09-29 23:14:45+00:00,206.70409216460823,206.19747879964268,207.14083184505245,198.86408315953577,192.08679589198334,194.40811569127263,206.1259750435041,211.37585918395678,198.80857970652391,187.7837726994504,186.05790558910041,172.71996225190938
25,1988-10-06 23:20:56+00:00,219.68598444925357,222.7962548414169,223.8284650240952,219.54422681260291,217.79065435645228,215.5793666094233,230.83546973545117,220.97390032352595,204.674261213604,191.6801234052508,191.00871452507556,179.78089082495902
26,1988-10-22 23:20:50+00:00,200.0938635674481,204.53514289101946,201.6753814315798,195.36498539431045,195.98477867075263,201.00680411608027,210.55440797684517,208.00468427251872,196.99651653809042,183.98189731696124,175.20327629797558,174.82523773369948
27,1988-11-07 23:20:53+00:00,193.60285312818797,200.97212853443315,197.27807228312628,188.23062578589264,192.33179347339836,196.15366807364927,203.32232442218782,210.18719542576696,194.7080229905561,185.76800880673204,182.64286466423133,184.8983502138118
28,1988-11-23 23:20:53+00:00,180.1897929181835,186.87792403163655,188.4040744420804,171.77246398646741,171.00317855402838,184.04462761314957,188.58928209478447,187.11096137319032,190.44434134804933,182.68277437912968,180.9499521654932,168.00162469573633
29,1988-12-02 23:15:03+00:00,189.83396394377024,204.6722509570691,202.21159180266966,200.9633635359903,202.68918936062687,206.7117517080654,213.2337106781452,223.6563364321617,224.7991521000951,212.760955286631,215.18776945170373,184.6945148243669
30,1988-12-18 23:14:51+00:00,191.6619857819819,199.23667274107532,200.22990102546703,194.41854234835827,197.72622963085377,200.2813475124354,203.48641717490474,209.16080245253966,211.90178676764563,201.60791453411284,200.72916179195698,183.46423159146244
31,1989-01-10 23:20:31+00:00,180.89390829388816,192.8841057290217,202.22487940848788,198.9131702488657,200.39511638631816,198.50010565291547,206.29006407490868,210.9796617459873,214.8051288068005,203.68907743232813,190.2783296029495,164.70659958431807
32,1989-01-19 23:14:30+00:00,184.95080108619155,185.12050513132988,194.4717048637982,192.65676336073494,190.94891816457448,193.62377967988593,203.6656483316889,207.24912922019124,218.01267504299085,201.84481128634764,191.66178304673446,168.34469016519145
33,1989-02-20 23:14:27+00:00,172.2371381733356,186.98641286793912,191.62937777136364,181.27490162531694,183.72799726182777,186.573956982239,198.37121912614992,203.91309949269532,197.61157411719356,188.65257907775862,184.54640245433842,159.53851362060345
34,1989-02-27 23:20:05+00:00,204.91511339319354,232.76671519616085,226.10283169361676,215.82100459857537,215.95229138872688,221.1326535907088,232.85114337956594,234.03952780458746,235.17793874376258,233.26284830384662,221.13960802881888,193.6540198593684
35,1989-03-15 23:19:32+00:00,198.43620023315032,212.06518149508776,216.21251130805354,202.4913531705169,210.98696821993593,214.73604842073217,226.4343502673598,238.79033982343947,242.4388360259744,234.95472982370558,218.28855414561713,199.28026819661733
36,1989-05-27 23:12:28+00:00,,207.34028177014633,224.96896208012015,218.89121507423795,217.85311195109432,224.62971602905117,234.5095960501158,239.78219429559124,229.07208318829095,224.17367448650546,230.22677859989807,220.57196358971737
37,1989-06-12 23:12:29+00:00,192.8737865866747,208.6816687667647,210.56968865328906,205.79869596143715,214.61706045114263,210.8486575363424,225.1937649747499,241.42877845916462,227.15739953537164,212.53294637720165,222.80675421777528,199.20322019534075
38,1989-07-05 23:17:51+00:00,201.3819799043872,213.19571664769154,215.74318299244507,204.4939997804231,201.89222307803243,207.9978927344512,227.2046202511708,227.2443121087279,219.99753423442675,222.5582625676123,232.53322399901373,198.5170131600413
39,1989-07-14 23:11:29+00:00,181.6334287054197,193.95136622158907,192.45100049749482,189.05670141934877,191.71394305867486,206.46596303235043,214.71777097015365,216.5187018786192,213.00961446926794,220.72251851509392,226.46447367518073,195.23347855363073
40,1989-07-30 23:11:35+00:00,183.76993699303608,189.31659922618553,206.4473961189994,201.00311794341354,199.39069422501734,200.35377300011405,208.1496620547868,216.64557043155784,208.12315404969638,211.80808135281393,217.91975794697493,200.66642192203983
41,1989-08-06 23:17:12+00:00,186.43485847161077,202.0354734649289,203.1528863624012,201.39176251302464,200.92853679746884,201.20257430634967,216.94764660488337,222.57551291605893,213.03348537881257,217.37879575970805,222.8187644941621,196.95167308459835
42,1989-08-15 23:11:11+00:00,184.69465772252238,196.71191017995486,192.2618379419814,190.70783296617236,190.7934236891636,194.68247718509247,,,,,192.22345519904357,169.71346279782975
43,1989-08-31 23:10:29+00:00,186.2182147205115,201.8620562751554,203.3820249678492,195.74128735595818,193.2225795609839,196.454185442266,208.4780247891042,217.8069705225605,208.87480704435058,207.57893539066737,214.1905319225542,188.75424318975183
44,1989-09-16 23:10:20+00:00,184.1603575729717,196.27721041388014,190.72520437027157,184.03992102630292,183.0602001597175,192.46535259595942,211.31448839552417,221.72124735347813,213.11241750544872,212.14645486050992,211.4312728698478,188.90907443522082
45,1989-09-23 23:16:02+00:00,209.36773714812466,211.34991978974767,214.12130590070745,193.4862228229899,202.06735345234762,205.94544386429234,219.97613442938518,239.48701089641625,221.94726180417743,233.9522882380368,219.77204549018353,195.63731095331525
46,1989-10-02 23:10:11+00:00,176.7416372148465,194.39325931646425,195.31467948940062,186.5559503819988,181.94368352437448,183.67162609047847,208.68733873317495,220.72256967485924,208.04772278646806,205.8858128184728,205.00713933270512,185.1353521089393
47,1989-10-09 23:15:43+00:00,196.0857999138909,211.45288930412434,217.22797811464636,201.15088970945612,195.5593287551739,205.79506388318768,230.04377559990803,234.14748705070497,228.30682569128513,233.49104564346726,227.08039678629018,209.11415863456887
48,1989-10-18 23:09:27+00:00,185.20062095464448,204.8808412977345,211.0562437842499,189.13394328466018,184.82711883735533,186.86897784343063,208.03026628838896,214.6280418274971,210.4033286066158,215.3837574653624,207.9167583202389,198.4459492247774
49,1990-03-11 23:04:46+00:00,182.63869068219026,200.57322296560886,202.34749614509593,190.4463060903733,186.2505708803704,186.98097322933455,201.37413762684997,220.09460693931433,214.06066518714005,216.60785837259638,201.8195531649572,183.36957089191006
50,1990-04-12 23:04:42+00:00,203.16317304435495,219.80970520451734,221.31166615120418,213.48351394048686,211.75557969910142,216.5640070742478,222.34849171560612,233.4092939735088,231.21751340704202,232.2874513254882,213.66059263959673,198.49582630917845
51,1990-06-06 23:10:28+00:00,180.1276897103176,197.32933287395946,204.94028106321048,196.39524240249378,193.1019602490834,194.38512237201462,205.700884678893,215.60987759618274,209.52794476388766,216.4057919922209,229.4310607524615,185.36482818392474
52,1990-07-01 23:04:40+00:00,220.67187348365482,227.2581047523492,228.38410677747564,213.7273644176533,205.2605250874017,217.75707835435605,221.2089322796574,234.36135727862626,222.7145211299511,242.10954544190196,229.29353689108646,181.74534545818972
53,1990-07-24 23:10:21+00:00,210.832920517094,226.43255721441474,225.81148913999306,217.25624529923556,215.43104947673197,220.08097003871853,219.1254184226375,228.83260847121417,226.05030729767412,234.91844928182203,221.38622815612467,198.81251786757232
54,1990-08-09 23:10:16+00:00,178.45248538548094,198.31048982398497,193.44106489009923,190.02337504052798,197.05157757818893,192.92971096943262,197.27147395018957,211.94058821062282,214.21470830465955,217.29890546881467,218.32032539755772,194.60345020342584
55,1990-08-25 23:10:11+00:00,178.79430598837848,184.1073323487197,193.40348584311226,185.18499072191085,187.57832483302266,188.97007704958781,196.50124895800954,206.81790850728135,212.97108396767342,211.90486170942106,206.06326717381393,181.02919572694205
56,1990-09-03 23:03:57+00:00,178.48952472645502,188.1151775165134,193.36124671224673,183.5065973424192,183.90133225579243,191.17885145816288,199.4402127295587,212.0570960554841,211.0983986097566,211.3580928603546,208.22522531751085,177.30459588858423
57,1990-09-10 23:10:08+00:00,195.34992049224985,211.84292975018616,212.6080168450273,208.00774063806156,203.57645310895117,211.89774574909322,206.6332227569398,221.44937936482629,217.607147684319,215.7187148290908,221.6391997681239,193.07136667312096
58,1990-09-19 23:03:53+00:00,180.69493849370707,191.86811932564225,191.28641410286997,185.29624610691008,184.68539814878744,187.49139475021636,194.61594035182463,213.83854672335613,203.658536789175,201.13213608042375,206.39545385971732,183.37736112083954
59,1990-10-21 23:03:39+00:00,161.8298982887214,183.2928647816584,184.77979405314397,183.27923989455235,181.64472084956117,184.72281700091844,185.8623127061407,192.73766927002612,193.39421746032423,196.446657095571,200.2833422091335,175.77992719387393
60,1990-10-28 23:09:46+00:00,197.5493982881937,213.87257656720317,212.80000921506632,211.33561228550565,209.72449931150453,211.1165548567219,212.70861221091968,222.84078749824175,206.70433684442037,209.5514560636696,213.0701198888371,198.41840368034337
61,1990-11-22 23:03:30+00:00,180.46239884384718,197.02251909547002,199.8503814051868,185.78350385926265,190.52562423558464,187.0269764382419,192.20970726098926,199.8816151393183,194.87957901368384,196.19494013184695,197.99858074892717,183.41742612267788
62,1990-12-24 23:04:08+00:00,196.14836026729145,220.80767998525607,215.90203514945313,208.65098343925047,197.3184877289846,190.46616921849326,207.95530271315724,209.80196179819342,205.93550563016723,210.86451661471858,202.6324004207956,168.58524779103533
63,1991-01-09 23:04:34+00:00,204.16663542608416,222.17018503295398,224.89389797697436,219.4212824777767,209.68312822714316,208.87106461126564,218.20528355711866,218.85261244619699,,,,
64,1991-02-17 23:11:10+00:00,171.09206889525967,185.63458486558613,191.71088673611416,180.85870419940989,177.03714815520803,179.53980362498137,188.05063504142913,192.0591071702379,187.8469794580384,188.92458275499723,191.94184208800377,169.86296883818142
