,dates,per0085-0000,per0085-0001,per0085-0002,per0085-0003,per0085-0004,per0085-0005,per0085-0006,per0085-0007,per0085-0008,per0085-0009,per0085-0010,per0085-0011,per0085-0012,per0085-0013,per0085-0014,per0085-0015,per0085-0016,per0085-0017,per0085-0018,per0085-0019,per0085-0020,per0085-0021,per0085-0022,per0085-0023,per0085-0024,per0085-0025,per0085-0026,per0085-0027,per0085-0028,per0085-0029,per0085-0030,per0085-0031,per0085-0032,per0085-0033,per0085-0034,per0085-0035,per0085-0036,per0085-0037,per0085-0038,per0085-0039,per0085-0040,per0085-0041
10,1987-10-13 14:49:57+00:00,204.3634199560716,192.73064946033907,189.28682429337755,162.88240795519786,168.67637536597687,165.85744715729552,168.1663635568051,172.64783846016263,185.3918925170138,192.78388504441975,207.9566775365859,214.60656261775227,216.35762681712606,214.73825932875286,222.46762850333937,218.36748355292522,207.12862235986373,190.10888094121032,187.94879009553404,178.9015639450579,184.16124299232163,181.67690067054252,189.68112169502353,189.74629920560096,194.71605463931573,189.48326604061177,197.54999175713277,202.38387440341438,214.26764159670478,219.3338936384011,219.67950049666905,216.12257171022972,215.0815069949332,210.07654551054043,212.27735250131695,208.1603377373478,211.63416747075308,213.19017374120006,204.99803046737895,186.37661550773595,180.90824232527459,182.35698724914792
11,1987-11-14 14:50:35+00:00,208.17628781498368,204.6059894952871,200.3274168294247,187.8488559417571,186.13520836654618,182.31357545579192,184.7821124535969,183.51448081492262,191.2307344521312,206.64806011487235,213.47507387903119,216.53521719489132,218.16821727887773,224.2240285637665,232.21309570119513,224.69532629080487,211.36618600059546,203.61084616550204,197.66882936263218,190.1618995641537,194.28441766711938,190.37699894386475,196.88211798773997,201.36749819439368,197.3999030164684,200.4241505574081,201.90152787891697,201.62761676166812,212.3350601629261,213.58651304833302,214.78815449660596,210.05920632424233,210.70163747782914,209.7393010910611,211.40759409774836,206.74660693193027,216.55257391638486,217.1725177390442,217.67144811092038,198.66756635828187,183.15258533184547,189.99184614374678
12,1988-01-01 14:51:21+00:00,229.48868576269376,217.71125781919767,209.15434848788286,181.68975902943987,181.73769950913436,191.01966978503214,194.40975530480185,189.56434002451738,203.5761861457094,224.17524788656215,227.53234465619437,217.9798957877412,219.26663451750446,221.92117182814218,234.2759352403015,232.19096598768618,219.82020982413403,207.88821837074232,195.5062084245753,193.62581044351623,192.7123825647719,196.63544149038285,196.4463728333031,203.20707606878983,202.6262514063563,207.50769542254488,204.88621098979783,207.4765245528674,217.69864304333584,221.77343661484005,216.29462873192645,214.20037979484192,212.52290176581153,217.3132479828401,213.32361993164565,208.02193902941926,211.18817587975641,213.45587477665504,209.2793553879589,197.50594024003703,184.39903165208233,183.16317804822404
13,1988-04-06 14:52:35+00:00,209.7955494679054,193.91811808085833,186.76823253279076,178.7755059276527,171.02423191615642,170.8421926286206,182.70349813276337,186.91211236656636,192.78841289508284,207.61163181471858,205.66719662031218,210.77751002049638,206.8116465493418,206.9173451371904,224.28063095061438,222.02071237087875,211.13773396397286,195.41471664264276,184.69355173912294,180.94781920188683,180.72335532439058,185.4949144524869,192.29520913683675,195.2319830914798,198.21806290145057,197.42642324774923,196.83896922867876,193.06255962045503,213.0466415024689,206.4136124376796,210.63451534194093,198.53895050538853,200.06697791571457,198.9081883943898,197.56322201029934,197.80223325211458,206.4479764164806,204.28024795862058,200.48467385878706,189.1569587705434,176.49317848088705,174.04429230138592
14,1988-04-22 14:52:40+00:00,193.61750167359196,188.27212334152225,181.00689393606874,172.24065932224846,148.67343158885802,134.148609344457,169.3802674460307,173.26964144130915,173.38338863926413,184.70862551834102,204.94668405817066,202.4693128746402,195.08995874511552,192.2527811506456,188.32170965587625,199.8271755339812,191.26903050205013,180.6775706196548,180.0218852568919,167.82433045438108,180.10201884016487,179.00057239046623,180.88154633757017,186.16227784622424,185.9165671602365,185.05157250022097,178.77350831056037,179.13152992219165,189.343515738063,193.93464156415445,188.19165330388614,184.65269328390903,190.72411976830972,192.80873474407935,196.142816606901,192.42241843989095,199.08174440613493,192.74896861165553,191.62177441231594,177.3653214835122,164.67183134085678,173.23053551682932
15,1988-06-09 14:53:02+00:00,203.99326529586745,197.208122751392,191.94079723094046,166.07354869710727,164.07666416087358,163.0760434558912,171.78508093137302,181.10146426215115,187.55299117345817,203.06975612028094,206.295880608044,217.2405943678073,207.19428597714608,216.71970492449657,226.00927943833625,218.96291286780865,209.64691037531418,198.60280690041841,190.96886390681775,186.34037275494504,192.81275716434885,193.13193824254012,194.7141567784495,192.43525485085303,194.74102955126355,193.59295270193456,192.18512247724283,201.62907199359648,207.31228457780344,205.4173852532754,205.7520284489851,202.58378789815208,204.5614611263385,205.252312454385,203.66349973407307,201.13256816372763,209.64856713116697,207.34177486655452,203.00039463022446,182.17237057593658,176.02899517798414,170.21466931439787
16,1988-06-25 14:53:08+00:00,190.40410550018402,184.65679288100864,177.89322754079612,161.09511612861493,157.38392177114258,157.69505282417865,168.75943086843807,176.74660234102504,180.56408220160506,192.32942780891327,193.2791081705689,199.2847260916626,190.14866481512257,,,209.07515817075785,,,,179.74705286090096,184.35335538262464,179.9780978879848,186.51996485073454,182.46731646377816,,,,,,,,,,198.83913954080106,200.8023063384323,197.62536870382723,,,,,,
17,1989-12-05 14:46:15+00:00,219.05628784090106,203.17812189862593,199.23226846072745,183.93028400163345,167.43201567650624,165.2899086283137,167.59254567247243,153.1606277747852,192.6048989008596,203.25759601302536,208.95620638006346,207.97797564023915,209.87274798874677,210.94865935298952,214.50537304317436,210.11682927987874,197.0959187498407,185.76457178260844,177.24160538555242,174.8732830205719,174.25213738327437,175.7940061145435,181.31764648638315,187.21952462083215,187.23492934710458,188.93262607292678,188.4899988336532,196.76754491124353,203.86602999077644,211.46636785977253,204.94345924352314,205.53199100077165,202.4437895495972,208.53703493256356,217.80785871889083,218.56279792411954,228.2038508810634,230.45195153925096,232.41187467747545,221.82855792488755,213.053666737864,213.43520929359764
18,1990-01-22 14:44:47+00:00,219.9826592389299,207.39169993912378,200.58256054105078,194.64706487225547,186.17757876903863,,,167.19629756311264,183.27757354919362,203.2358800326388,183.58659008648848,206.61679584418678,211.20675059416448,216.69771636237718,223.34125095665485,216.30381162014336,205.75044365450495,187.22255712034027,188.49106042031596,175.74672155562595,183.37608160207935,180.71500045540995,188.70336919563005,184.79123696770125,193.46644987649225,196.5418918269786,203.24518890287274,206.1597782289292,213.0357401499562,216.09798905884986,212.58763129472212,207.29661790713442,209.30127986612922,209.75777500681733,207.4420961236494,204.23045672687334,218.6629807334391,223.64597439423852,226.17040520654055,216.23861884541608,210.01134384181051,208.21094655127388
19,1990-02-07 14:44:15+00:00,231.0117701316032,221.3345733717657,212.3556334574359,209.69173133978487,183.62193222408453,196.67922316472954,197.41378835313378,196.33341114936638,200.61294030117028,215.9578947023105,223.45914996437062,220.70564251955022,221.09847876655311,232.21780544628615,238.29058433001262,230.36971912422158,222.11848943703032,206.67527868646968,198.80641446044382,195.5354151489797,191.57513466911945,191.99657496417547,196.24233801263819,202.63554982100715,207.8713801793802,210.10924647107822,223.230133940243,227.29279108241946,235.60069817098292,236.21813370502977,227.33981522306948,222.9710274270069,224.00568668702212,224.6389404992277,224.22190949156942,211.41141622140032,222.31141035919842,228.7908196476398,228.32047809814642,215.95333745006923,203.11431935849834,206.80184797697638
20,1990-04-12 14:42:42+00:00,,,,,,,,165.5034096148761,199.15273358589437,206.19617111635887,215.45561303924745,,,,,,,,,,178.29599989145635,185.24201684139635,185.9607124456548,195.50028104807566,195.66458843319336,191.75962512636204,190.03943155310964,197.14420895850378,198.90268293356024,202.90366157250287,199.3190581979956,198.2471438436357,200.81667180003052,203.63243650251874,213.67985355024635,200.9748804644483,217.43893938970976,214.0952676149176,212.79355774456968,205.02864123709634,200.54780724038895,208.80843977487277
21,1990-04-28 14:42:39+00:00,196.77573984872566,197.07687218507425,194.25119132565123,,119.76559407260528,143.9701411332765,136.12616877050382,153.85967725890578,173.67492042822676,200.4723352307356,206.89062972051585,202.51785838089455,204.32422935273368,204.71901807562642,212.6722005429117,208.78218093670336,195.09137998071827,188.48727722819729,180.65318750902,164.14815446592442,181.76704433079522,186.9404793245235,190.04875194959274,191.63842361509268,194.4413296578698,196.73837907171873,191.72866349553397,198.05704702167642,198.43937997539786,206.05168099721539,202.58607599471608,195.53662031229175,202.06778491995016,206.7069718140941,208.81821242084698,211.67603714643172,217.18031407791642,222.91492919333348,220.85047300481438,211.09945722989852,199.89652674067244,203.86605566487003
22,1990-05-30 14:42:41+00:00,200.17049867919508,188.7562885359723,181.54686984969607,,113.93350853437639,154.08125678174287,145.6719814585425,142.80698103687754,172.5626573955523,187.68750427133185,188.7879115559091,194.46254669859186,194.74117339430342,204.84644371591338,210.32628010936816,209.96289386651426,190.02773339764383,182.9608081477581,149.428579475019,149.59765573742044,158.65909303449217,160.29783731011247,161.60278383513156,183.56371752859837,192.63071395892072,200.00736471545395,193.51911164863913,,,,,,,,203.82267136157753,206.25637009777535,217.83973886085454,217.17453458727763,218.798398863801,207.2526159213125,200.42977146015235,196.57159682380305
23,1990-06-15 14:42:40+00:00,204.22701571137995,193.34809060439167,185.42627652888117,,153.7821828673055,119.6941850941812,143.38709081724858,173.71297647269904,183.29448804663215,193.39808528693285,191.86693407497572,198.5806422753302,197.03764289505497,202.81265129904932,210.81442018787573,212.40591855574465,200.71149725193112,174.08712237141546,178.45651416877874,176.98501694360482,175.76489271027572,176.00001437522818,180.57700999357957,183.01705433305452,188.2184503127391,194.33100693246283,193.4402744989004,200.55744347614,204.62424236035838,201.2297539798597,200.01483310775848,184.95504364744545,184.31035923983393,201.5718759657163,207.34704265615227,210.88440681157113,227.58764161241822,232.55415239903675,237.40020139081932,230.26178083481415,220.48490295158268,222.9969317943764
24,1991-03-14 14:43:52+00:00,219.66820864394475,204.8748612236444,201.17954013087868,185.64249148998414,178.23081368572574,179.9506623366843,175.99473308447799,176.3594628679317,185.91047748282242,206.8072480784716,216.7737408717045,219.36847607689225,219.0576700911904,221.41016626865164,229.1413031016403,222.27993987391022,210.39477163256313,194.83794251028596,183.28733547039178,185.6605168000729,189.3884058672765,192.2259825054586,199.42058363714543,198.26299708772845,205.00010921135285,205.3949240804705,210.0122494597698,206.9746660421938,214.82345170021472,221.8315852975856,222.08691363715218,216.4164453996542,217.36545541232746,220.5323948539756,227.6669683135878,221.47485749574577,232.40486090693406,235.82231029686847,239.17453993298523,238.38500893923677,237.68196977305445,248.2421166400507
25,1991-03-30 14:44:06+00:00,213.94471116001972,196.6909519507155,194.23768952389207,173.18616446437272,171.5526300268392,172.48803541131278,169.7583231093332,177.1073534323132,180.22807151416546,193.664268211872,202.0074455911687,207.86871684669003,210.28445208333463,213.07211516142482,219.2840395270759,214.00248993532642,195.4970292987379,187.20748452443783,178.16537927708114,176.7125103452495,174.36450204056905,178.85919640347868,193.04092478954436,195.48565168352573,196.6830143066747,203.97379857808266,202.30323457925078,211.30411600325039,212.89842290898912,221.344232136105,212.0398754838758,212.57915736758576,212.88596159976012,220.45679863459483,219.25235961184418,222.59854261561645,231.66959369234576,236.57281897537345,236.82292156310106,232.9568197037612,230.65453611823983,237.71475999654538
26,1991-04-15 14:44:27+00:00,217.4275720141291,201.68522126784512,191.31749786753787,182.2600909298788,183.10090030912988,181.85549720211162,178.5470972913707,186.1169987217347,190.47273309729746,206.6750635551505,216.49238799145712,208.97772071633452,208.19709819936483,205.54825694034784,224.47572715807007,219.63232081194914,213.15993980579842,200.60686775748655,185.87454885560317,178.2220073659264,189.42037156685657,190.5567879801203,191.75897439972204,197.96101381856067,197.05118355782128,201.8816360541084,202.24922964789604,211.8090000659445,215.53663080917386,220.7149694184073,216.21428892216082,215.21286118168405,212.97308722324854,228.03255570245778,228.75696860057195,222.20366362059102,233.65548107361732,244.07105729663584,245.1419910955329,226.30438935760418,230.42125297832726,238.37822916750835
27,1991-06-02 14:45:14+00:00,191.05498905542063,185.60981219084204,182.83802763339736,162.70651728559966,160.80901297336868,158.38050690163368,164.9156795227936,173.95351602946874,184.57946248337723,193.8148592702699,204.04849994113658,187.90794609883665,182.23089233557457,189.02686635217805,200.30638265942173,209.69989162053247,200.6424974715427,189.34124472531877,178.1509554927243,177.39227053639314,176.48541468111836,181.3441116273379,180.16718631047524,181.41166293672848,190.5272222917978,193.35920875374126,193.73173093556866,200.61248111182442,204.91879078020432,214.16684867232266,212.3556788144831,209.60765639235325,208.7114224519079,210.0195582792232,212.84519289080123,216.30171540557626,226.64333923167806,227.45092313094847,228.7318869765558,222.74056745848867,208.58981661482207,206.6424596425893
28,1992-01-12 14:46:46+00:00,194.77119741774132,,174.59129290427708,166.17134100526528,165.26022499133245,160.15034241196244,156.53573261328887,158.26050614874654,167.1494489565763,173.05520135170462,180.1489724811046,183.31695140391855,183.01861622136278,182.3984292743266,187.287864150092,202.29125525695733,185.84692257247877,172.79588063662405,154.960599491575,148.84111280764728,153.15134610026303,154.23586947853445,153.9439088007058,162.25476455031995,169.8479708085946,177.6221660773582,185.3176849877822,185.10393526647204,196.2807764821099,193.2513688691917,186.8594922457552,184.66687364166572,189.05058287839293,203.1116306338973,203.10325998983438,202.81278045011123,214.6769954162565,223.08004229446692,221.00222121319388,210.88415464273038,210.29594136285363,213.26042422155655
29,1992-01-28 14:46:50+00:00,198.6648773035987,178.86074956122752,179.2007524343773,154.76531392350026,156.84655751685753,147.64139893641436,160.89212659687433,159.24496660103748,172.98161973876,182.21709818882977,190.19041231730506,187.28566566266554,187.7627121215031,194.7843729946444,203.32393142836298,205.85489438102337,190.1115332176106,175.22030824411706,165.3595218263052,159.07455823279003,165.03722010246784,171.94372478636384,175.88043885096465,184.67286333745534,184.73402979820355,193.88474482625904,198.61035428625127,200.04156472693126,200.0164792082779,209.90843799003258,203.5372731174677,202.87136479450547,204.8333664997125,212.59730057783008,213.4608737508136,211.97506277304535,220.91141005437476,223.0793857450767,226.29955239625065,217.3743393189943,210.6321761666448,211.88293938488627
30,1992-07-22 14:45:25+00:00,197.00540404027518,189.61912513537465,183.04893768019497,162.94614896954877,159.27430435903682,145.97173643563522,,163.74270832560893,174.33290148251905,191.69180499018157,195.73932160989483,197.83359173386168,191.536867434501,,,201.05785511584233,163.3760843530672,176.52513257146077,160.165500209831,155.55802838746038,160.6892570842682,156.85883175328857,171.14623346849555,170.23982674844578,177.29354919722863,178.81649994472446,187.14888679057987,183.65046517128567,199.73782625268953,193.3257511237872,195.00099999073456,190.86539492045108,192.6582231052941,200.5010432411454,204.79962392225866,208.53897214299326,217.83856016177538,227.28186874488557,223.99226951317758,214.5828116463979,215.33533483084761,210.4561382272326
31,1992-12-29 14:43:56+00:00,195.27236341610026,186.77382824362456,182.22771967709565,164.09331863414928,182.69268264843697,179.0119978451615,178.064255975924,174.2054245762411,186.6806507428687,196.9630277833739,205.91258796588193,202.69253952932843,201.3560103451929,209.94781142573623,212.94525240877465,207.22060798715557,193.22759616416545,168.09660486907137,164.72165244539963,168.01658139031431,158.14232299475074,166.4495759902683,181.81220227309007,177.0589450910365,189.4259047014629,186.77566764908008,189.3115586467041,186.72835679052756,200.14830378393464,203.53346218773922,194.84065159618336,196.77345977572026,201.70986385212683,206.9314971603764,215.96390037206874,222.18425236110787,233.00782313977686,236.6031999915369,238.3352669164906,229.50473622057768,227.46473627922506,233.58172377737895
32,1993-01-30 14:44:19+00:00,196.62494109223366,179.6885020857664,182.8254718275321,158.7270868736535,162.04012845068257,151.11882080929675,153.28954215609346,155.2210607771429,170.95317899076466,173.73945099717469,183.87520670381662,186.42466776624707,189.4644402329253,191.76230829272134,198.73807473013596,200.2040958804369,185.51036206337807,164.08588183693166,139.56443647477903,148.85670421499685,157.98651545344703,161.7059813234542,163.72562269004715,163.90149485963587,168.60816038595067,171.6315344966166,174.30235659022355,178.59329580033432,180.74713146152618,187.43994650263403,184.45886536146122,179.48340506379554,180.06202973786537,189.43641228031055,199.2560817711791,202.6510577367908,219.56020954023737,226.57374943347978,225.98341895936966,222.0941792886639,217.03162774649695,227.06501580424612
33,1993-02-15 14:44:28+00:00,189.90187180073204,178.22238637508968,170.7360116360706,143.96388671579788,160.4208836381573,150.34701084809018,153.70509398983688,152.45347666381775,167.02193889251288,183.28261509430342,184.13817107614392,190.4054327230287,187.27239336442784,195.71925782824067,197.73365166096045,194.9799136173843,174.60467369150714,160.12752972775138,156.8332267277006,156.0792528779646,153.39211751123003,159.55370704773907,163.24706166333527,166.5450369807569,173.87973676503432,186.27720626454754,188.044776193047,194.70261503360913,194.32095462970284,200.73350792694995,198.96298565855994,192.50975974037902,192.62837755047448,203.31477692106907,207.91737325256167,200.5796889286632,220.74500694614335,226.9253101605858,231.938393183982,220.1832602668697,214.7445956985788,218.24625016350583
34,1993-04-20 14:44:53+00:00,212.3974144652011,198.11325695431512,191.94535199389816,177.96979637175423,179.3555284716038,184.60681533295684,175.16853435655196,174.7813486918938,185.51697999238252,193.3196908643062,201.74051540802265,197.17102625980425,205.5571171664502,214.68517011122768,221.86786436171622,219.50021575399632,203.8802689765483,193.80310261888386,176.78481915485287,170.8748646691912,172.94194809328718,173.2137591302786,180.67380776228788,182.74608280309158,187.8139733549927,197.98039192491308,197.14852772882193,206.95893590720289,210.95074238371376,220.81281632668987,213.02681940232526,210.05752331195617,207.99857942384085,212.89957868901092,220.13172362011076,220.06195179705816,225.46099629753928,230.93316198249084,232.08891199717218,219.5078838629771,211.16423859939553,214.98875428938712
35,1993-05-06 14:44:57+00:00,207.1933875662902,194.83517869555718,190.34363660600303,175.4535767984398,176.70835841792842,177.40430217008526,177.6097327960861,173.6486378464005,187.0778726577131,197.32295175215444,204.3176178211375,199.35739687190852,201.1477526224732,210.34188698068942,215.27817842217277,217.08846716784518,200.79717557781254,188.90999096605256,176.75739652905145,171.90109282048962,175.20557718339182,180.3369716535885,182.7084433481033,185.05744986431355,188.8600931874479,193.12644819977183,191.98424810133193,201.24947372662237,205.3219067987224,212.79285695870135,208.16660618407784,206.23340413266794,204.3033996096354,208.40762417792325,207.6065912985348,209.01571486733746,218.99266694071537,233.37642975994171,232.4249814718298,223.05723309083746,215.14849752821203,219.2979224383526
36,1993-05-22 14:45:01+00:00,191.1596409239047,179.80664813264545,175.9453939388604,153.1059359027712,,166.07394302881735,166.61482296567794,165.38052629862443,168.62130899686537,176.7701685828797,181.8609536544872,184.5876610140458,191.35152901817816,194.29389317833196,205.11523837257153,198.7596210793169,182.791266446223,156.25632392371597,158.9860959925699,155.15366081137313,153.03262255509594,158.05553090331426,158.0858638856363,159.7083390549097,169.5404954133739,172.87094849412276,171.7385460655923,178.25759303065772,187.46100775219,191.99596156123846,187.69858592041794,187.56531296836843,189.81084184280638,195.46666221194295,204.8308753351535,204.17836382075637,214.0794637095563,221.60263245321426,224.38310909886013,214.77059954440296,205.64137342459676,212.3661480284077
37,1993-07-09 14:44:55+00:00,200.7761515390579,182.31788017817098,176.2771037370322,153.52817720568885,161.4929029641611,163.52412318372225,159.40188914171287,153.18000720835505,169.7325663638677,181.13532984528504,190.4824396448197,191.53320357669742,195.56052400739082,198.31182686517312,195.03881481103468,200.81104303012086,174.3829873353882,170.7960596599933,171.0462539062294,165.89782480921286,168.36082404580452,164.80350750778098,171.45194154767609,164.77480394204605,176.0073869066884,174.05174428769985,180.71506526026693,185.75166553434005,189.09387100831788,198.91531575305282,197.27601220142995,194.50565719011087,194.26429234085805,197.81948966620172,204.80649815427074,210.17707410192648,225.63296314198288,226.70544020920153,236.46611092660456,222.00940839819773,216.44299981971733,215.70992608101957
38,1993-10-13 14:44:43+00:00,211.46564491738346,199.0355911313332,192.84909565305338,176.44404744648966,176.46494799429257,175.20374739792845,175.99589602021518,177.2723423882498,188.3824637652192,198.8585607397042,208.3941897686403,204.2876549025808,207.4340714713722,214.60887615625853,222.41646788839319,225.87331973910318,212.33655459582172,197.35930264825993,184.0125926175872,180.31537051037566,177.49228107996743,183.91334360870889,183.40810151155767,189.06020741308026,189.91693139970988,192.71827356195385,193.47624409421178,203.34774813046658,206.3386996734967,207.59147364491653,213.89485745952277,212.65248551367478,216.35644998019103,226.65180162028616,235.36382611035964,234.73931643430814,245.42713869032914,251.66509065061567,254.26153100068848,241.11641059750133,231.78722663487682,236.6554371295822
