,dates,usa_CA_0139-0000,usa_CA_0139-0001,usa_CA_0139-0002,usa_CA_0139-0003,usa_CA_0139-0004,usa_CA_0139-0005,usa_CA_0139-0006
0,1984-05-11 18:07:47+00:00,224.56624842104497,202.5033201440487,205.7470523305228,209.8417785207523,203.93032873662776,197.88900768803333,196.5703822115575
1,1984-05-27 18:08:14+00:00,215.2680916314282,191.2815287081757,190.41890216781272,198.66039720332836,199.37014949923318,193.93602899380193,191.01231890430836
2,1984-06-12 18:08:33+00:00,211.49638380235598,191.51691472912177,190.37956524169374,197.68575639364525,197.33440836865353,193.34953997249897,194.5917934928087
3,1984-09-16 18:10:24+00:00,226.4617756553057,206.10298318060478,202.1968368512717,209.19019141231388,206.17303135188976,198.49146028987144,204.78737568935696
4,1984-10-02 18:10:24+00:00,218.94537309807797,206.8672929731659,205.54116453388508,210.96205756690097,202.93647317981322,194.69713311089197,203.59393364319274
5,1984-10-18 18:10:21+00:00,223.34145060024633,205.7659679697025,204.1407891675726,209.1549428607221,208.80142654436222,201.343817623723,198.0585044530859
6,1984-11-19 18:10:10+00:00,215.53996561229275,189.7948361746934,198.6546171012845,202.32622292670627,206.28081079413357,200.38161241854021,195.34428861295623
7,1985-01-22 18:10:40+00:00,201.50022024743248,179.69380058050368,189.17721950636064,193.25175343164375,194.56535148161882,186.7637753430006,179.46270724831083
8,1985-06-15 18:10:23+00:00,218.2515969727502,203.49525277033058,195.9267344749582,201.78540597141063,207.45551644777183,201.23071982703144,203.23403931013593
9,1985-08-02 18:10:04+00:00,227.52003319843993,217.4954722868603,206.362100464316,211.44967465995342,212.7712140611356,210.7712423634531,221.31041323093612
10,1985-08-18 18:09:54+00:00,229.48514660993902,221.9508946064414,215.68764971395956,214.8506207482269,218.4947388268091,213.15357176347266,229.71668532045436
11,1985-10-05 18:09:21+00:00,216.2167371287724,203.61866158538027,201.20796359781656,211.697444006083,209.3122025417069,209.21657661503576,225.42816597259332
12,1985-10-21 18:09:10+00:00,212.12765859005435,195.99556741312742,194.89600902269456,204.87311917385418,207.37200957745762,210.56782200968675,214.133091030304
13,1985-12-08 18:08:22+00:00,216.30590231690158,197.45018664939406,193.16735129672116,207.580174991117,205.68610169630236,204.96983083104567,199.50814061177238
14,1986-01-09 18:07:47+00:00,205.45632686875516,184.6871637583626,189.9522268374858,199.89409540150567,202.7322441242556,195.80764894845146,190.69904757725823
15,1986-01-25 18:07:27+00:00,198.92264069536066,186.43011748544174,187.31714633709527,197.5320524956825,197.3717415721538,191.57065535354266,183.40873269632294
16,1986-02-26 18:06:42+00:00,189.72577394339604,163.73670413163816,177.73472544488808,190.92533206890596,192.3219521722143,184.65231548336,186.1369680823622
17,1986-03-14 18:06:23+00:00,216.033668033176,186.38120009382402,194.27032473458232,204.95013183741108,205.9492993466618,193.88077972824613,201.98956480124508
18,1986-04-15 18:05:42+00:00,223.77103868083393,191.87396140591926,198.27225858991952,211.03954823083356,207.84762181094823,208.2298685157134,214.116280832427
19,1986-05-17 18:04:53+00:00,248.25983934057768,214.240918804206,213.29030916158356,220.12768249045786,221.2756031119249,215.2168297611357,222.92482557936427
20,1986-06-18 18:03:56+00:00,225.52048389405354,199.55943586112193,202.20406553399317,212.08514083803223,208.2724563802284,202.35650379659535,209.70736288888645
21,1986-07-04 18:03:24+00:00,215.8191196906122,200.51479204365518,197.89464194555762,204.5407715525105,206.44095323066176,200.0527245880337,204.08254280489723
22,1986-07-20 18:02:51+00:00,216.49832698221434,200.702014206538,200.14875303730378,207.08294721890715,204.13826461542794,202.61501544893176,210.12778056644567
23,1986-09-22 18:00:36+00:00,218.25123135776252,199.11309295590178,203.11404076370826,211.81255299008654,203.3347284852618,200.63853614891497,216.645003211567
24,1986-10-24 17:59:33+00:00,215.4324536000409,197.9769006893129,191.78507566110196,199.7148149047468,196.86899282542174,192.68251175057802,203.58106692592602
25,1986-11-09 17:58:58+00:00,229.6411583089564,207.26940566218462,206.0152779300666,216.201636094934,217.40545260803526,221.77980867037633,224.17107820707747
26,1986-11-25 17:58:31+00:00,211.41847866627444,195.06543284400212,194.6590895519313,206.56396533763586,207.58929213842632,208.12281614934585,210.55160045333344
27,1986-12-27 17:59:28+00:00,208.47746913680575,182.29242040640986,199.07375553680083,205.53921914918777,203.94903096287135,199.40826140697132,191.8782919980238
28,1987-01-12 17:59:56+00:00,185.87299525391097,165.0911872109267,183.01648543499235,191.98183108491054,192.93046709197952,184.16138310497792,183.79874807174508
29,1987-03-01 18:01:39+00:00,212.39763923915208,195.06221873217441,194.34027626811687,208.60652656024612,205.4880689547299,202.26387613273107,198.12795446329812
30,1987-04-02 18:02:49+00:00,228.63665601172454,198.54382608840908,205.26599163085118,215.1882048343256,213.03328780440356,205.29164450688188,202.68413168514076
31,1987-04-18 18:03:20+00:00,231.65895942823886,194.26451843805887,210.30983887908621,219.12735824812205,216.66580142954865,212.51771922970102,215.01446218284696
32,1987-05-04 18:03:49+00:00,243.45122875498038,217.14479818234082,213.3560502327465,224.30835229129278,224.94953395043615,222.32568062542504,223.42958174627523
33,1987-07-07 18:05:19+00:00,222.32696070024926,203.999658678452,202.08277659072718,211.1086798606468,211.79000124259943,215.3469604674624,228.4211889346306
34,1987-07-23 18:05:38+00:00,222.83144723163355,204.30111907769168,195.529986115738,204.81867256658717,210.66309309175404,209.7051937792799,220.9174595578209
35,1987-08-24 18:06:36+00:00,222.21007104048235,201.23862919573355,207.77413488605234,211.06692415929265,210.04218533300448,216.82423758274584,224.4234087432498
36,1987-09-25 18:07:22+00:00,210.1386842276923,197.38300906920642,194.84767485798255,206.70154961151815,205.7594981653392,206.10842600303266,215.23038670744944
37,1987-10-11 18:07:41+00:00,208.8746906553846,187.5197503688021,193.78838629508442,199.9586974088777,201.20004076668386,203.72443914054472,209.29718397018598
38,1988-03-19 18:10:15+00:00,204.04813694312003,192.5510803376155,194.02221466845162,204.7229301806937,201.83771206821004,196.62389474542687,192.51158520796082
39,1988-04-04 18:10:22+00:00,214.09673104976167,194.86049621177548,193.63262013575374,206.61288371184338,201.3515517343145,194.3845333315142,194.96595307643048
40,1988-08-26 18:11:04+00:00,224.6946816681571,199.07012488865638,195.94799865923886,202.02635852943638,201.410811114642,204.6874582077636,220.23474834390032
41,1988-10-29 18:10:52+00:00,220.93147782948245,209.5726394363191,204.67941757138396,212.19793911790129,208.66518692027262,211.58665548536473,218.91079857957237
42,1988-11-14 18:10:53+00:00,209.05422273921863,183.76428320314332,189.31664855417216,198.0166779489729,201.82581531370465,194.74869180516706,192.23502268641823
43,1988-11-30 18:10:52+00:00,220.26418699858272,202.69574632067798,200.86740611784404,212.61688146757257,216.74526886991404,206.88203702294146,202.76856463829535
44,1989-01-17 18:10:21+00:00,227.54389539581018,206.84740268588368,205.02581846285398,215.19428090580647,221.34135017682658,214.22232747655917,211.36946333298744
45,1989-04-07 18:09:26+00:00,214.24260575275355,202.2399143284767,194.93285692193683,208.60495105567105,208.68933747738546,206.76391474366525,199.12380230896733
46,1989-05-25 18:08:39+00:00,245.05453943726792,221.9963462612584,217.2778610232291,222.506208715989,230.69955521114463,225.79885585386728,221.89453641426488
47,1989-06-10 18:08:21+00:00,236.3951756250175,225.78082773982177,217.49502412784958,218.8309719107383,224.5535000181206,220.8031059961846,221.42377120384987
48,1989-08-13 18:07:01+00:00,225.48281812747726,213.2758054561633,205.01256160055183,210.04720753985666,210.07866749539653,211.3814432790121,217.01488260717127
49,1989-08-29 18:06:42+00:00,222.64815533291994,211.826163875165,206.99885958120944,213.17235247439112,214.84540908587965,213.52335713859844,221.9210185446323
50,1989-09-30 18:05:59+00:00,214.90052381722273,214.1308541688021,200.56611817010105,208.99603772474723,214.51937497519427,220.55577029680572,220.6030579082378
51,1989-10-16 18:05:22+00:00,213.2136980481531,199.5669668660791,195.149096801856,206.2354465813317,204.4249007322391,210.14354735103376,214.70546645071187
52,1989-11-01 18:05:00+00:00,218.9722460843499,207.88988722723457,202.46846644544655,212.88262556783417,214.6799299990937,217.34514028435956,214.93446996467415
53,1989-11-17 18:04:23+00:00,209.60199847565195,203.52824027871947,197.15788863782197,206.83560250401962,207.01771350303827,206.02671590924683,200.88394549312363
54,1989-12-03 18:04:05+00:00,205.33050103510953,200.23697276652334,197.60196738666536,200.3255946409202,201.60625108041208,195.9223846893463,198.12553143747112
55,1989-12-19 18:03:37+00:00,218.44166532915415,204.9472322994836,204.19990135464187,212.54281024222846,216.5816506012038,211.38518128179874,206.05038053369918
56,1990-01-04 18:03:01+00:00,234.77371215540012,213.9053612165303,217.25764216486158,223.91950517386357,225.62735063934736,225.2914952598615,218.8629238091565
57,1990-02-05 18:02:06+00:00,216.0217052738056,201.80472903793384,198.52990796422483,209.73436669411475,207.0687803508775,202.76715340412653,200.63583239777515
58,1990-03-25 18:00:30+00:00,203.95321281324306,196.9756569593459,191.958405501593,200.44299320530183,199.2642656151194,193.09050991932946,192.03286459840507
59,1990-04-10 18:00:27+00:00,216.8097095906171,202.69936628985062,203.9708315052617,213.46589858213972,207.56145472063167,206.79404792989928,203.052744799102
60,1990-05-12 18:00:32+00:00,234.86224215304384,225.55671316093225,210.32452549881748,220.2090304856708,221.41878643038547,217.6080279854001,215.00542735880043
