,dates,jap0269-0000,jap0269-0001,jap0269-0002,jap0269-0003,jap0269-0004,jap0269-0005,jap0269-0006,jap0269-0007,jap0269-0008,jap0269-0009,jap0269-0010,jap0269-0011,jap0269-0012,jap0269-0013,jap0269-0014,jap0269-0015,jap0269-0016,jap0269-0017,jap0269-0018,jap0269-0019,jap0269-0020,jap0269-0021,jap0269-0022,jap0269-0023
0,1984-09-06 01:04:50+00:00,206.26436949850023,201.98325439087628,203.9102125264663,213.15549613089607,209.76449107478538,210.4968928673335,219.493397147705,228.63887082339414,226.49695151920574,230.85816521328616,239.53822897235062,229.44759090971442,213.41802297014814,200.79491437134374,202.97389596885273,211.66391126358488,205.79067990096897,228.81266202590785,206.84153090814684,199.58811901273438,194.00546292841446,204.0406339846858,223.74915126035629,223.85295974523126
1,1984-10-08 01:05:16+00:00,194.5284326929858,196.6301306855183,199.56372727036793,205.73697827769942,206.58506728963297,200.4668877485874,210.25079649837176,222.01098542725703,224.2413056697091,229.63613286076517,237.32363201045482,227.64963507716305,214.605036553882,198.6566496623161,203.78527232155403,205.68880635666198,201.0268465627376,223.5095776009905,203.75618046471317,,191.0215586942817,203.68010774002047,219.5331470015428,218.09833708185204
2,1984-10-24 01:05:11+00:00,186.9820526043791,182.52298696985855,185.20578102318925,202.33663980215394,195.8191371399437,199.79256713848457,205.11281914044798,212.44569874313697,214.69005211831362,217.51152930120844,221.8699123414316,217.3889671365445,196.42216200363507,194.43324275568537,201.97357890267438,205.93622269549004,195.43092738258002,211.77122026298431,199.496063703677,,188.11412938080147,200.21024592545746,217.74271844482686,206.48230977161845
3,1984-11-09 01:05:04+00:00,,179.14315963110806,190.2646376718149,197.3200508152126,199.25621965772865,191.27823923769185,196.72872723533996,201.0528028135835,201.91925979842065,207.22815112797525,218.91169176089826,211.0331624406496,197.19684236475118,185.86587465865304,201.1002065386311,196.54601687084752,184.4056928807602,179.74518812831988,182.68338020697408,,180.96161563805254,,,
4,1985-01-12 01:05:05+00:00,188.6679739853449,190.8478551962058,203.54621674755026,202.9106244065528,202.74327118857963,205.37312154504482,204.30156282549117,212.65600694994552,214.42737609013963,220.69517264450863,225.0796030387965,224.78074710478703,201.99557059247536,199.6942042409483,206.50823033717654,216.17050547993236,202.99577512580524,206.08397749013287,202.4981603705716,,196.32579574408004,,223.19622413513642,218.21302546480703
5,1985-06-05 01:04:52+00:00,188.23367672853135,184.0159623864841,193.02227333766453,209.38214135621737,205.68516012522662,204.0817474075139,206.50742697815156,211.6108479013922,209.88966718367033,218.20097534421,225.50274565696867,220.95669523291994,203.56377659118093,196.20624601425143,199.21314253203334,206.31254505850316,189.62892976090828,217.14894123215285,209.62355104247723,,189.48055402149382,,215.69627872874509,206.5534438078064
6,1985-07-23 01:05:02+00:00,187.9238716130102,188.10824642287946,198.008721463263,200.98072728926365,200.1290324023889,201.21800048443228,201.746842276997,205.168169660891,209.26369766323234,210.03778863841782,217.81146042829025,214.24020920047474,195.43842176717874,199.60275485651135,201.3580707058615,205.3090047298824,192.49835549209902,,194.98707950973596,,193.55985455674073,209.64833926892467,220.70798863670345,214.72076398567086
7,1985-08-01 00:58:46+00:00,197.78155892462374,194.63534365449806,200.6540178169764,206.8567737582859,201.58349725427735,205.8978182204193,211.19831204477947,215.99724354102244,208.93867398607222,209.13643092411482,217.4370172016445,215.1453016627025,200.93432746008708,190.63000801795027,190.8818611806014,198.90696788128272,194.10738267242743,191.72867504851925,203.41495181976174,,201.13244604762366,,,
8,1985-08-24 01:04:43+00:00,193.4373197164209,188.21693650403944,194.73120989102148,199.31207655928065,198.58798043727936,192.84128186504483,196.52396151616136,202.13099561569055,209.39393796138233,211.60054707678086,218.4642871875983,216.7743478664239,200.55348108993388,191.1689398800916,192.59032794040374,198.90929323251254,187.82420026756864,217.4046948165638,199.5670121989511,187.8075346827078,182.02940521922739,,223.2721946295153,211.1625499716249
9,1985-09-02 00:58:26+00:00,193.03914540887914,187.8762038289513,195.35315223901404,205.7273918040517,214.80434644045133,210.31955605807835,210.1681486361562,,,,,,,,,,,,,,,,,
