dates,satname,nzd0591-0000,nzd0591-0001,nzd0591-0002,nzd0591-0003,nzd0591-0004,nzd0591-0005,nzd0591-0006,nzd0591-0007,nzd0591-0008,nzd0591-0009
2001-11-26 22:09:45+00:00,L7,311.35,161.60,152.70,147.52,145.12,145.71,144.28,192.86,190.85,191.62
2002-03-02 22:10:08+00:00,L7,296.40,195.74,174.80,157.02,160.73,163.33,157.88,280.35,195.79,200.27
2002-03-25 22:16:11+00:00,L7,223.31,166.29,152.37,141.84,133.83,138.02,146.38,173.29,180.44,197.36
2002-05-21 22:09:53+00:00,L7,150.12,152.35,136.99,141.21,138.96,131.00,139.79,176.79,174.50,192.64
2002-05-28 22:15:58+00:00,L7,190.53,178.78,199.83,,158.45,145.07,144.46,236.18,185.54,172.07
2002-07-31 22:15:35+00:00,L7,268.72,167.07,154.91,141.94,143.84,146.30,,,,
2002-09-17 22:14:43+00:00,L7,177.72,158.54,,,,175.59,,285.30,,
2002-10-19 22:14:44+00:00,L7,268.43,156.53,141.00,133.09,132.97,138.85,148.18,186.19,196.73,200.12
2002-12-06 22:15:37+00:00,L7,268.86,191.18,165.58,162.21,161.33,164.44,156.05,285.85,197.68,200.06
2002-12-31 22:09:32+00:00,L7,311.43,161.00,153.26,148.80,146.72,146.40,152.10,195.38,187.84,190.83
2003-01-07 22:15:40+00:00,L7,268.83,183.49,163.63,160.98,158.10,160.84,160.17,263.00,,199.73
2003-02-24 22:15:37+00:00,L7,193.90,162.03,154.18,145.52,134.69,136.94,152.87,186.97,182.51,187.28
2003-03-21 22:09:51+00:00,L7,235.34,214.03,186.56,182.27,180.21,184.22,181.86,283.40,205.27,203.31
2003-04-13 22:16:07+00:00,L7,179.44,156.77,141.11,135.88,138.34,136.80,147.32,195.40,178.92,194.11
2003-08-11 22:03:51+00:00,L5,173.31,176.76,161.68,158.65,156.94,162.60,155.24,264.60,186.70,184.88
2003-08-20 21:58:14+00:00,L5,166.65,161.58,153.61,140.71,130.15,138.20,143.42,173.51,184.19,187.66
2003-08-27 22:04:09+00:00,L5,142.06,,,,,,,,,
2003-09-12 22:04:49+00:00,L5,229.04,192.52,174.46,163.08,163.64,168.86,162.33,277.83,,222.66
2003-09-20 22:15:34+00:00,L7,,,,,130.79,132.04,154.32,186.33,184.24,197.79
2003-10-07 21:58:59+00:00,L5,232.72,162.43,149.89,141.57,140.98,150.94,157.77,191.29,191.98,195.22
2003-10-14 22:04:51+00:00,L5,,,,179.58,,,170.30,157.06,,
2003-11-23 22:16:02+00:00,L7,,,,,135.12,135.81,146.67,186.37,187.02,187.28
2003-12-01 22:05:52+00:00,L5,277.11,,177.96,149.65,143.29,145.02,155.54,168.83,170.21,188.94
2003-12-09 22:16:06+00:00,L7,,,152.69,154.82,154.35,150.98,152.50,275.76,194.55,196.23
2004-01-03 22:10:06+00:00,L7,154.93,140.82,134.77,138.59,132.36,142.30,,,,
2004-02-19 22:05:55+00:00,L5,215.83,160.84,146.93,151.07,144.96,145.02,155.37,201.60,198.98,194.88
2004-03-22 22:06:05+00:00,L5,,,,,,,,,,
2004-03-31 22:00:23+00:00,L5,213.05,164.95,170.92,158.22,181.93,,,176.18,165.61,170.50
2004-04-07 22:06:25+00:00,L5,,,,,,,,,,
2004-04-23 22:06:53+00:00,L5,,,,,,,,,,
2004-05-02 22:01:21+00:00,L5,,119.18,146.35,171.12,,,,171.77,191.43,198.94
2004-05-09 22:07:45+00:00,L5,147.54,184.27,163.28,163.56,164.00,168.28,,,,
2004-05-18 22:01:50+00:00,L5,151.40,165.64,156.70,151.52,148.01,153.42,159.37,254.62,,197.23
2004-06-10 22:08:17+00:00,L5,124.39,155.49,156.75,148.58,136.12,136.92,149.43,248.55,182.64,192.50
2004-07-05 22:03:15+00:00,L5,97.39,148.79,160.11,157.70,160.07,166.84,161.39,268.06,,198.68
2004-07-12 22:09:13+00:00,L5,,,,,,,,293.07,,
2004-07-29 22:10:02+00:00,L7,141.87,160.85,155.26,148.78,146.10,,,,,199.98
2004-08-21 22:15:45+00:00,L7,,,,141.27,138.03,145.37,,285.99,,
2004-08-29 22:10:46+00:00,L5,193.20,171.74,160.22,148.37,150.43,154.75,155.29,269.29,,201.88
2004-09-14 22:11:12+00:00,L5,216.04,167.74,151.27,144.16,138.32,147.36,155.59,271.24,192.11,191.05
2004-09-15 22:09:49+00:00,L7,,,156.41,152.12,150.23,153.80,156.49,275.54,194.18,198.82
2004-09-30 22:11:09+00:00,L5,269.19,,120.70,131.12,152.98,,,188.54,,
2004-10-01 22:09:45+00:00,L7,,193.01,166.93,159.35,161.11,171.01,167.28,283.28,202.88,
2004-10-24 22:16:08+00:00,L7,223.33,,,,,135.85,147.77,180.12,177.40,188.44
2004-11-01 22:12:13+00:00,L5,276.27,189.92,174.00,162.93,150.75,157.63,155.38,266.33,191.44,192.27
2005-01-28 22:16:47+00:00,L7,,,169.14,160.58,164.84,168.15,163.79,285.89,,200.29
2005-02-05 22:13:22+00:00,L5,276.62,129.84,,,,,,,,
2005-02-13 22:16:33+00:00,L7,268.42,159.46,149.78,147.03,158.39,160.58,,,,
2005-02-21 22:13:39+00:00,L5,,,,,,,,,,
2005-03-02 22:07:59+00:00,L5,318.91,172.51,155.99,141.35,141.03,144.28,150.04,189.75,178.83,195.03
2005-04-02 22:16:37+00:00,L7,,,,134.96,131.48,133.53,146.87,180.17,174.95,187.38
2005-04-11 22:10:46+00:00,L7,,,,161.32,169.44,177.07,166.97,277.98,190.37,179.07
2005-04-19 22:08:19+00:00,L5,333.37,,,,,,,,,
2005-04-26 22:14:08+00:00,L5,169.58,143.09,,,,,,,,
2005-04-27 22:10:45+00:00,L7,,,,,,,143.44,227.65,180.27,201.42
2005-05-12 22:14:38+00:00,L5,276.03,,,,,,,202.28,115.25,
2005-05-13 22:10:48+00:00,L7,,,,,140.33,143.09,152.05,188.42,193.98,200.45
2005-05-28 22:14:23+00:00,L5,,,251.21,,,,,179.42,,
2005-06-05 22:16:53+00:00,L7,,,,,140.39,146.08,152.66,256.28,194.76,201.21
2005-06-13 22:14:31+00:00,L5,101.63,155.52,162.14,154.31,147.01,151.45,153.67,259.16,188.96,192.31
2005-06-14 22:10:37+00:00,L7,108.44,156.11,161.09,158.08,151.26,157.10,167.67,,,
2005-06-22 22:08:46+00:00,L5,,148.27,154.93,156.31,151.48,159.08,168.98,280.40,,206.46
2005-07-08 22:08:51+00:00,L5,175.06,,160.06,141.04,,148.41,,279.78,,187.00
2005-07-16 22:10:36+00:00,L7,,,,,,140.98,148.17,189.71,190.00,199.72
2005-07-23 22:16:47+00:00,L7,,200.58,168.60,151.80,143.14,142.37,163.06,285.13,,202.86
2005-07-24 22:09:02+00:00,L5,,124.36,114.02,140.52,,173.73,196.37,292.29,,
2005-08-09 22:09:10+00:00,L5,169.57,179.83,157.04,152.61,151.01,161.18,165.47,278.17,204.10,196.13
2005-08-24 22:16:38+00:00,L7,228.34,160.84,138.92,151.56,151.73,146.01,160.89,,,
2005-09-01 22:15:05+00:00,L5,147.94,128.20,135.70,127.05,,,,,,
2005-09-02 22:10:22+00:00,L7,,167.65,155.08,150.45,146.08,150.05,156.18,267.90,193.33,
2005-09-17 22:15:30+00:00,L5,275.92,180.62,155.52,148.13,151.53,154.29,158.54,220.02,202.47,193.50
2005-11-13 22:09:32+00:00,L5,288.87,162.67,146.29,136.16,137.85,144.43,158.60,187.40,192.46,195.40
2005-11-20 22:15:29+00:00,L5,276.11,177.21,159.32,145.80,133.72,143.46,140.26,249.58,187.18,
2005-12-30 22:16:43+00:00,L7,268.57,162.65,148.76,140.03,139.00,144.51,149.00,285.48,,
2006-01-23 22:16:59+00:00,L5,276.13,163.88,151.85,141.57,138.64,145.57,159.43,189.08,190.65,192.51
2006-02-09 22:11:13+00:00,L7,311.42,155.98,143.28,138.48,139.36,145.35,149.41,,,
2006-04-13 22:19:02+00:00,L5,187.91,162.17,151.60,150.36,144.15,156.61,155.31,254.97,189.00,192.26
2006-04-22 22:13:00+00:00,L5,182.68,166.65,148.64,141.46,137.05,140.62,150.88,177.90,197.02,203.41
2006-04-29 22:19:17+00:00,L5,186.48,192.31,168.40,153.39,155.54,162.33,158.95,276.96,,198.31
2006-05-23 22:17:26+00:00,L7,134.74,151.68,140.92,134.84,,,,,175.27,188.58
2006-05-31 22:19:43+00:00,L5,123.08,176.08,168.42,155.02,159.34,153.25,161.18,272.32,203.03,198.14
2006-06-16 22:19:57+00:00,L5,127.63,160.29,154.76,142.38,140.01,140.61,155.60,250.96,196.48,201.90
2006-06-24 22:16:54+00:00,L7,,,,,,,,174.49,,
2006-06-25 22:13:55+00:00,L5,,155.76,161.13,154.54,151.90,161.24,164.98,275.88,211.43,203.95
2006-07-03 22:11:04+00:00,L7,,,,,,,,174.90,,
2006-07-19 22:10:56+00:00,L7,,,152.45,141.59,141.10,132.21,148.29,178.35,185.64,196.64
2006-07-27 22:14:22+00:00,L5,154.47,187.24,177.51,162.77,162.34,163.53,163.75,281.52,212.26,198.49
2006-08-11 22:17:02+00:00,L7,81.44,,,,,,172.63,256.07,,196.31
2006-08-19 22:20:27+00:00,L5,171.25,153.06,143.24,133.42,139.13,145.10,157.65,184.48,191.13,196.78
2006-08-27 22:16:36+00:00,L7,,,,126.59,143.44,130.91,153.05,285.80,,245.23
2006-09-12 22:16:55+00:00,L7,,161.32,148.21,130.35,133.86,133.86,146.50,277.41,192.25,204.27
2006-11-08 22:11:02+00:00,L7,,186.08,159.60,153.42,158.77,157.13,163.74,283.89,196.11,
2007-01-02 22:17:35+00:00,L7,268.59,167.22,157.18,145.84,,,,,196.57,200.09
2007-01-26 22:21:54+00:00,L5,276.01,171.26,161.09,145.54,141.73,147.01,155.29,186.03,176.04,193.22
2007-02-03 22:17:19+00:00,L7,,,,,170.67,171.96,164.31,285.68,,204.79
2007-02-04 22:16:09+00:00,L5,333.91,196.78,175.18,171.85,166.24,167.49,164.99,248.27,197.99,197.15
2007-03-23 22:17:30+00:00,L7,215.09,182.47,165.38,,,,,279.32,198.94,200.89
2007-04-08 22:17:29+00:00,L7,,,,154.95,158.33,154.23,161.63,265.45,183.09,205.00
2007-06-11 22:17:38+00:00,L7,,,139.88,131.38,134.56,131.66,146.62,185.12,189.54,199.97
2007-07-13 22:17:34+00:00,L7,,,,155.17,153.12,150.60,151.10,192.26,,
2007-08-14 22:17:00+00:00,L7,180.28,196.41,172.88,159.72,170.78,171.44,170.99,282.28,,
2007-09-08 22:11:02+00:00,L7,,,152.83,143.45,144.88,145.35,151.51,181.79,192.20,196.42
2007-09-15 22:17:10+00:00,L7,,,,139.45,149.66,159.29,146.64,277.22,200.50,203.34
2007-09-24 22:10:57+00:00,L7,224.42,171.18,157.96,144.60,146.32,148.36,,,,
2007-10-02 22:14:06+00:00,L5,234.46,157.98,144.74,,,,,,,
2007-10-17 22:16:47+00:00,L7,,,140.55,143.82,135.30,145.32,147.66,272.48,192.12,196.45
2007-12-04 22:17:37+00:00,L7,,,,133.29,133.48,134.35,142.13,179.58,195.57,200.17
2008-03-18 22:11:19+00:00,L7,223.13,162.10,152.52,141.29,,,,,,194.65
2008-03-25 22:17:31+00:00,L7,,,157.77,145.03,150.72,152.05,152.75,286.15,,206.26
2008-06-22 22:10:50+00:00,L7,,,,,,,137.71,185.87,185.37,
2008-06-29 22:16:57+00:00,L7,,,,142.16,,,,277.42,,201.57
2008-07-08 22:10:39+00:00,L7,311.12,,,,,,,,,123.31
2008-08-09 22:10:23+00:00,L7,167.14,159.81,151.69,,,,,186.47,191.50,197.61
2008-10-12 22:09:49+00:00,L7,,170.87,151.43,141.66,145.69,150.80,146.23,186.84,192.47,191.33
2008-10-19 22:16:07+00:00,L7,268.41,178.40,159.73,143.02,,,,,197.16,200.05
2008-10-27 22:10:37+00:00,L5,245.83,162.61,153.11,142.30,140.75,148.59,146.82,173.16,193.30,198.61
2008-11-04 22:16:22+00:00,L7,,,,135.44,135.29,140.43,143.00,180.47,183.15,200.38
2008-11-13 22:10:19+00:00,L7,311.10,171.06,,,,155.73,150.97,282.84,199.10,200.88
2008-11-28 22:10:42+00:00,L5,,,,,,,,,,179.79
2008-12-14 22:11:35+00:00,L5,276.27,188.67,161.83,154.68,152.68,155.23,145.52,283.39,192.08,192.80
2008-12-22 22:16:55+00:00,L7,268.51,164.67,149.63,134.41,133.21,,,,,200.21
2009-01-31 22:12:28+00:00,L5,230.99,170.64,154.34,148.39,153.48,151.36,154.40,202.76,191.37,192.73
2009-05-15 22:17:24+00:00,L7,,,,,,,,,,
2009-05-24 22:11:38+00:00,L7,156.23,186.32,165.63,156.60,160.57,172.09,164.09,284.86,,
2009-08-19 22:17:08+00:00,L7,184.39,161.50,154.94,149.15,153.94,156.90,,,,204.67
2009-08-28 22:11:21+00:00,L7,281.37,,144.57,133.41,,,,,188.49,200.25
2009-09-04 22:17:08+00:00,L7,208.92,,,,167.46,160.18,163.37,284.73,204.66,206.16
2009-10-22 22:17:38+00:00,L7,,,165.49,153.82,158.48,155.18,,,,
2009-12-09 22:18:15+00:00,L7,,,,138.10,131.21,140.33,145.47,182.81,194.32,199.15
2010-04-09 22:13:24+00:00,L7,208.46,164.65,157.49,152.07,148.68,147.12,152.27,197.02,,
2010-08-31 22:13:27+00:00,L7,185.74,161.69,151.58,145.96,144.64,146.52,148.48,,,
2010-10-02 22:13:25+00:00,L7,,,,,132.16,136.14,147.92,178.79,188.64,192.71
2010-10-25 22:19:27+00:00,L7,268.84,200.16,180.16,170.79,169.85,,,,181.56,183.73
2011-01-13 22:20:39+00:00,L7,,,,,135.60,138.99,147.90,195.50,182.73,186.88
2011-01-21 22:17:18+00:00,L5,276.19,196.51,167.35,148.47,151.35,153.02,146.73,273.12,189.28,192.30
2011-01-22 22:14:32+00:00,L7,,,181.96,162.88,169.09,172.13,154.99,283.88,201.46,
2011-01-30 22:11:08+00:00,L5,228.43,156.83,146.37,135.58,133.04,138.63,144.09,169.97,178.10,180.46
2011-02-06 22:16:56+00:00,L5,,,,148.41,150.29,146.57,144.74,210.23,175.48,
2011-03-03 22:11:08+00:00,L5,238.14,158.91,146.02,139.73,141.61,142.18,150.59,190.17,192.12,195.91
2011-04-28 22:14:48+00:00,L7,,,,,137.69,145.44,155.08,193.79,190.36,194.34
2011-07-01 22:14:42+00:00,L7,,,,,159.50,152.89,153.48,267.83,195.56,198.29
2011-07-17 22:14:42+00:00,L7,132.12,,,,,,152.60,237.89,,199.34
2011-07-24 22:20:27+00:00,L7,212.50,,,,,,,,,
2011-09-26 22:20:36+00:00,L7,182.57,157.82,148.33,141.19,141.81,,,,,185.19
2011-10-12 22:20:36+00:00,L7,,177.98,142.47,130.87,127.65,144.04,137.53,171.06,167.91,170.64
2011-10-28 22:20:43+00:00,L7,268.81,196.52,178.65,162.08,168.42,174.44,,,,
2012-03-20 22:21:05+00:00,L7,208.33,155.93,142.67,156.00,143.11,160.43,163.54,201.61,,
2012-04-14 22:15:14+00:00,L7,281.33,158.54,149.60,138.55,128.38,136.52,,,,
2012-06-08 22:21:43+00:00,L7,,,,245.15,,130.09,,,,
2012-07-03 22:15:48+00:00,L7,116.71,162.83,156.39,148.32,152.27,154.66,,,,
2012-07-10 22:22:05+00:00,L7,,,,134.32,138.75,156.93,154.18,185.95,197.90,199.95
2012-09-05 22:16:33+00:00,L7,170.20,155.25,142.39,139.14,145.31,147.50,149.94,181.86,187.78,
2012-10-23 22:17:00+00:00,L7,227.79,156.34,146.48,130.68,129.56,,,,,193.73
2012-12-26 22:17:20+00:00,L7,311.38,169.98,156.58,151.67,148.54,147.22,150.27,,,
2013-01-27 22:17:23+00:00,L7,311.26,,,,,,152.36,280.59,194.45,199.87
2013-02-12 22:17:23+00:00,L7,311.09,201.05,168.86,160.83,170.86,173.25,,,,
2013-03-07 22:23:07+00:00,L7,214.61,163.69,138.68,134.12,132.71,,,,,199.18
2013-04-01 22:17:14+00:00,L7,,,,149.47,146.20,144.77,,,,
2013-04-08 22:23:00+00:00,L7,178.09,151.44,140.81,131.43,,,,,,
2013-05-02 22:28:46+00:00,L8,112.84,136.98,131.46,136.55,,,,,,
2013-06-03 22:29:01+00:00,L8,149.51,153.97,147.59,132.61,129.15,135.05,148.98,176.58,175.54,199.83
2013-06-04 22:16:52+00:00,L7,,165.22,159.45,147.86,145.97,147.20,155.78,183.56,193.73,201.25
2013-06-27 22:22:56+00:00,L7,127.02,172.97,160.71,158.58,173.37,178.08,172.10,,,
2013-08-06 22:28:59+00:00,L8,,,,,135.94,139.10,147.85,180.36,192.69,188.21
2013-08-23 22:16:34+00:00,L7,271.05,,166.38,154.50,153.71,156.82,155.58,272.17,,
2013-08-30 22:22:49+00:00,L7,181.02,156.61,144.09,136.80,142.90,,,,184.85,200.86
2013-08-31 22:23:14+00:00,L8,201.52,155.73,143.70,133.77,148.17,146.98,151.23,183.81,191.82,194.08
2013-09-16 22:23:09+00:00,L8,,,,,,,,159.16,160.40,173.22
2013-09-23 22:28:51+00:00,L8,223.77,191.96,166.68,157.18,161.97,164.08,152.82,285.79,199.51,201.81
2013-10-02 22:23:04+00:00,L8,,,,,134.14,143.93,137.44,178.30,181.44,185.54
2013-10-18 22:23:01+00:00,L8,221.00,156.29,145.20,133.82,143.21,144.34,143.06,,,
2013-11-03 22:22:56+00:00,L8,296.13,164.12,152.51,147.94,147.95,149.18,145.34,186.08,193.35,199.03
2013-11-18 22:23:32+00:00,L7,,,,159.03,158.36,159.27,148.15,280.04,197.49,204.14
2013-11-19 22:22:49+00:00,L8,236.13,183.75,157.35,158.79,176.37,170.21,152.42,269.22,193.46,196.89
2013-11-27 22:17:28+00:00,L7,311.37,156.04,,,,,140.99,175.23,182.79,189.45
2013-12-04 22:23:18+00:00,L7,268.95,200.92,,,,175.74,174.79,285.32,212.66,212.39
2013-12-20 22:23:19+00:00,L7,,,,,,163.77,160.87,286.08,198.06,214.65
2013-12-28 22:28:47+00:00,L8,208.28,150.20,135.00,128.76,131.29,129.99,131.82,175.95,167.58,182.06
2014-01-13 22:28:33+00:00,L8,268.31,154.04,137.86,140.43,135.76,136.24,139.78,187.87,198.29,194.34
2014-01-29 22:28:27+00:00,L8,238.33,156.00,151.16,141.55,140.35,141.70,148.62,195.51,197.89,197.42
2014-01-30 22:18:02+00:00,L7,311.17,167.34,153.95,148.98,,,,,196.79,199.67
2014-02-06 22:24:15+00:00,L7,223.69,157.41,145.04,140.91,136.39,136.96,147.52,186.58,184.02,
2014-02-22 22:23:40+00:00,L7,268.34,157.92,139.61,137.74,136.96,138.36,,,,
2014-02-23 22:21:55+00:00,L8,221.19,151.91,136.34,133.16,131.16,134.01,143.74,174.77,183.81,186.27
2014-03-11 22:21:43+00:00,L8,221.22,155.65,153.09,132.06,144.74,143.32,148.25,193.32,173.95,187.72
2014-03-18 22:27:25+00:00,L8,268.46,182.66,151.06,151.44,157.74,159.20,148.06,274.94,198.53,198.97
2014-05-13 22:24:40+00:00,L7,172.77,162.41,158.32,143.43,,,,199.01,198.60,200.72
2014-05-21 22:26:28+00:00,L8,208.29,151.31,137.07,129.79,130.66,130.10,145.52,171.60,170.88,183.74
2014-06-06 22:27:01+00:00,L8,,,,,,223.35,220.97,181.58,,181.33
2014-06-07 22:18:35+00:00,L7,254.88,,,,,,,,,
2014-06-22 22:26:41+00:00,L8,119.40,147.60,143.50,133.91,133.93,135.93,151.16,182.39,177.63,200.85
2014-06-30 22:24:52+00:00,L7,134.49,160.63,155.79,149.90,152.51,144.14,155.94,276.34,199.85,
2014-07-01 22:20:58+00:00,L8,147.80,143.63,137.21,133.50,,246.41,272.05,253.64,173.93,184.25
2014-07-16 22:24:53+00:00,L7,,,155.30,154.16,161.15,159.09,157.08,275.79,183.09,199.67
2014-07-17 22:21:03+00:00,L8,145.77,160.81,151.87,147.46,146.26,147.72,147.90,184.54,190.09,191.91
2014-07-25 22:18:47+00:00,L7,224.25,152.27,137.70,104.69,,,,,167.89,
2014-08-02 22:21:10+00:00,L8,154.10,160.46,154.40,148.62,144.59,144.97,152.14,193.76,197.42,199.02
2014-08-18 22:21:15+00:00,L8,174.74,155.90,151.30,133.73,143.13,140.20,148.50,181.74,182.95,200.25
2014-08-25 22:27:26+00:00,L8,205.63,181.76,159.92,151.60,146.34,160.97,157.95,280.48,199.43,205.18
2014-09-10 22:27:07+00:00,L8,268.57,193.43,159.79,151.24,158.39,152.63,153.50,285.08,191.81,197.93
2014-09-19 22:21:18+00:00,L8,206.01,153.26,135.33,128.55,132.22,126.07,141.19,168.97,173.22,187.65
2014-10-05 22:21:22+00:00,L8,,,,,120.71,119.39,130.23,162.71,163.22,180.35
2014-10-28 22:27:32+00:00,L8,208.60,163.27,137.38,132.57,132.59,145.86,,285.21,,
2014-11-05 22:25:35+00:00,L7,,,,,,,,190.39,194.04,200.40
2014-12-15 22:27:04+00:00,L8,268.70,157.84,150.00,149.60,136.60,138.50,159.24,197.78,198.95,195.04
2014-12-23 22:25:54+00:00,L7,268.81,193.53,166.82,158.40,158.09,160.72,158.52,273.11,,
2015-01-01 22:19:42+00:00,L7,296.31,140.82,127.84,124.93,127.80,126.62,141.35,174.26,,
2015-01-08 22:25:56+00:00,L7,268.73,182.79,165.00,157.58,166.90,177.03,174.22,285.73,,
2015-01-16 22:27:23+00:00,L8,238.31,151.33,135.33,130.42,132.64,130.22,140.55,171.69,171.58,197.26
2015-01-24 22:25:58+00:00,L7,,,,,,172.84,171.66,282.90,198.48,200.00
2015-02-02 22:19:52+00:00,L7,311.36,164.41,151.26,142.12,144.70,,,,,202.37
2015-02-10 22:21:02+00:00,L8,296.40,158.62,150.19,144.78,147.06,156.79,161.98,268.02,194.45,199.22
2015-04-06 22:26:44+00:00,L8,208.58,182.03,157.97,157.85,158.39,162.95,162.71,267.94,,197.65
2015-05-09 22:20:34+00:00,L7,174.89,165.85,155.02,150.20,,,,,197.22,194.85
2015-05-17 22:20:13+00:00,L8,158.85,155.63,138.01,136.61,130.69,139.21,149.72,178.82,190.66,186.69
2015-07-04 22:20:38+00:00,L8,,,,,,,,,,
2015-07-11 22:26:29+00:00,L8,,,138.59,123.31,118.68,123.87,134.78,163.42,165.76,184.81
2015-07-12 22:20:55+00:00,L7,,,,,,146.63,153.44,178.33,194.31,
2015-07-27 22:26:34+00:00,L8,151.67,154.40,137.39,132.72,132.87,135.21,144.72,172.07,182.68,197.11
2015-08-04 22:27:10+00:00,L7,,186.73,166.05,157.22,159.06,155.72,153.73,279.18,197.13,200.64
2015-08-21 22:20:57+00:00,L8,181.08,164.52,153.22,146.36,147.88,150.09,151.92,191.80,195.83,194.22
2015-09-21 22:27:19+00:00,L7,208.38,156.97,141.04,131.19,138.82,143.04,144.02,184.58,195.73,
2015-10-07 22:27:25+00:00,L7,208.52,158.79,150.03,,,,143.52,173.41,184.13,188.89
2015-10-16 22:21:25+00:00,L7,296.23,191.35,168.20,156.22,159.37,,,,,200.55
2015-11-24 22:28:13+00:00,L7,,,139.85,130.23,127.79,132.31,142.11,171.22,177.67,183.98
2015-12-10 22:28:28+00:00,L7,,,,,145.69,145.36,147.01,186.20,195.96,196.82
2015-12-26 22:28:41+00:00,L7,,,,,,176.38,172.85,286.16,,199.95
2016-01-19 22:27:27+00:00,L8,208.43,155.49,142.87,135.78,136.13,137.09,155.21,,,
2016-02-12 22:29:14+00:00,L7,,,,,172.72,173.70,169.97,286.08,,202.23
2016-02-28 22:29:18+00:00,L7,239.23,172.17,155.96,153.95,148.27,150.44,,,,
2016-03-08 22:23:13+00:00,L7,228.25,174.92,157.17,155.39,,,,,,199.27
2016-04-01 22:20:50+00:00,L8,285.10,142.58,136.75,125.25,126.55,128.92,137.91,169.11,164.11,173.87
2016-05-02 22:29:20+00:00,L7,177.82,158.38,134.08,131.52,129.61,129.79,,,,210.15
2016-05-11 22:23:35+00:00,L7,,,152.72,147.80,147.59,145.43,155.31,193.57,191.98,200.47
2016-06-11 22:27:03+00:00,L8,134.34,153.61,140.54,132.70,132.20,133.04,147.54,177.51,182.61,195.37
2016-07-06 22:21:05+00:00,L8,88.15,166.95,163.87,153.47,160.87,170.64,156.31,273.04,197.72,198.54
2016-07-13 22:27:18+00:00,L8,226.51,,,,,,,,,
2016-07-14 22:23:44+00:00,L7,159.89,157.87,150.05,142.63,144.27,139.86,,,,
2016-07-21 22:29:57+00:00,L7,134.00,184.86,168.33,153.75,157.04,,,,198.42,208.34
2016-07-30 22:23:48+00:00,L7,179.50,,,,,,,,,
2016-08-22 22:29:37+00:00,L7,,,,156.06,149.21,,,,,
2016-09-08 22:21:24+00:00,L8,216.00,162.56,152.51,136.87,144.22,146.82,146.54,193.66,189.58,185.84
2016-10-18 22:23:55+00:00,L7,,,,158.52,169.25,166.52,154.52,271.96,202.26,202.76
2016-11-02 22:27:42+00:00,L8,268.98,,,,,,,,,
2016-11-18 22:27:42+00:00,L8,268.60,182.24,155.10,152.41,,243.58,,,,
2016-12-04 22:27:17+00:00,L8,268.78,185.38,165.71,161.17,158.41,162.92,163.18,285.77,,197.03
2017-01-29 22:29:22+00:00,L7,268.63,185.26,154.87,146.08,158.37,148.86,150.38,,,
