dates,nzd0170-0000,nzd0170-0001,nzd0170-0002,nzd0170-0003,nzd0170-0004,nzd0170-0005,satname
1999-07-18 21:58:49+00:00,338.78,346.99,356.97,354.44,349.91,343.73,L7
1999-09-20 21:58:56+00:00,334.24,338.26,348.13,352.33,348.97,342.97,L7
1999-10-22 21:58:52+00:00,332.55,337.39,348.21,352.98,348.75,345.87,L7
1999-11-07 21:58:32+00:00,332.55,337.39,348.21,348.65,345.14,343.32,L7
1999-12-09 21:58:57+00:00,332.78,337.44,345.85,349.05,345.24,343.21,L7
2000-02-27 21:58:40+00:00,331.19,336.15,345.81,349.28,346.31,346.39,L7
2000-03-14 21:58:11+00:00,329.92,335.29,345.78,349.43,346.47,347.02,L7
2000-03-30 21:58:09+00:00,329.29,336.57,347.66,350.55,347.05,349.02,L7
2000-05-01 21:58:18+00:00,327.78,336.66,346.69,349.92,346.94,349.28,L7
2000-08-05 21:56:44+00:00,321.15,329.90,342.87,349.41,346.80,349.54,L7
2000-09-22 21:56:05+00:00,318.35,326.46,336.97,347.29,345.22,346.68,L7
2000-10-24 21:56:17+00:00,314.71,320.23,331.06,342.96,341.16,340.75,L7
2001-01-12 21:56:30+00:00,310.19,309.86,322.79,336.20,334.57,333.29,L7
2001-03-01 21:56:21+00:00,313.52,314.48,326.58,337.04,334.14,335.07,L7
2001-06-05 21:55:40+00:00,313.02,315.77,326.37,334.38,325.96,332.23,L7
2001-06-21 21:55:29+00:00,315.74,318.44,328.89,336.60,325.96,337.55,L7
2001-09-09 21:54:36+00:00,317.82,323.04,330.31,337.34,322.00,340.82,L7
2001-10-11 21:53:46+00:00,319.70,325.29,332.40,339.52,328.99,344.00,L7
2002-01-15 21:54:23+00:00,322.36,326.31,335.86,342.31,340.41,348.26,L7
2002-01-31 21:54:26+00:00,319.51,323.48,334.74,341.39,339.18,345.72,L7
2002-02-16 21:54:54+00:00,312.94,316.30,326.76,335.45,333.87,339.53,L7
2002-04-05 21:54:49+00:00,306.57,312.51,325.39,337.41,336.64,337.62,L7
2002-08-27 21:54:00+00:00,298.93,306.12,323.57,341.38,340.21,331.95,L7
2002-10-14 21:53:43+00:00,325.40,324.07,337.11,346.11,343.90,340.60,L7
2002-11-15 21:53:36+00:00,324.91,322.55,335.44,344.75,342.39,340.68,L7
2003-01-18 21:54:30+00:00,324.58,322.86,334.88,345.22,339.62,340.34,L7
2003-03-23 21:54:40+00:00,322.99,322.36,332.20,342.29,336.15,338.45,L7
2003-05-10 21:54:46+00:00,322.63,323.73,329.34,341.22,333.80,337.62,L7
2003-05-26 21:54:19+00:00,320.97,324.81,327.07,340.02,329.30,339.59,L7
2003-08-06 21:42:27+00:00,317.37,319.90,325.43,341.05,336.49,344.51,L5
2003-10-25 21:44:04+00:00,313.59,315.52,327.83,342.60,336.37,347.20,L5
2003-11-02 21:54:26+00:00,315.18,316.18,329.37,343.13,336.37,347.20,L7
