,dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173
0,1999-09-27 22:06:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.99023804655775,425.33736566068035,439.84153029972697,,429.242178551665,424.41056601348475,425.7661709655051,444.1580975875796,,,456.8267668743867,445.8447729031511,445.258144642371,443.73400469301066,454.53142765376276,465.26663296325177,,,,,,423.7399159088747,,428.33002424118513,425.5415125269403,442.9908031467685,417.5802952904981,408.9051344673461,391.8370449361925,,,408.6434368398302,428.31536380323485,389.85029953444007,390.8164816996309,,,,,,,,403.46001679566984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.16703862323084,,,192.97249103121456,,,,,,,,,,,,,,,,,183.08235391483748,159.6271748419486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-30 22:05:47+00:00,373.27394681713275,350.9020292985616,305.06397045584515,,350.09023184504326,362.0748873938672,,,,,339.51365619199777,326.1108375043324,,,,305.4803502999189,317.04947369155883,331.0174404404303,359.9656721602979,336.1926633571906,,345.8216996857305,377.4348906894833,,353.29756543045215,343.3319980235507,334.76355882984194,377.5952190570539,,351.27490054192816,357.87051750065854,356.89870568208397,356.6611212749077,373.7513561123609,,394.2434356602065,395.79576088991973,373.5152030052658,389.4428119683293,377.00350753353524,403.02054762467725,409.54917261168254,420.525189112742,437.0024947900248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.02761597125084,386.88551413704425,384.6808200843127,,401.91589865152264,380.4222732650458,384.9709123250822,391.0717648058227,388.88073757181,382.7502324330651,385.6480169508254,386.47804470903543,380.27927128187383,365.00578773839857,364.35680971752737,,349.039980808617,339.94956234536846,309.3927810191314,,288.268766311833,288.9861639983824,262.0228278074578,282.41937512802474,278.19947866780774,,,305.8491654813928,322.0026081420045,305.42720938732526,,,,,,,256.1997937464864,249.8828345913252,,219.28812738300854,225.6598414824989,211.5675873435161,164.26732495897755,,,,,,166.66906824115148,,,,,,,,,206.71575840443433,,,,,,,,,,,,225.70907816034742,,,,,,,,,,,,,,,242.8320611005417,238.604576692161,212.36607404442765
2,1999-12-16 22:05:57+00:00,345.32989394052737,,345.9172542348146,,334.715909272285,337.1982577843124,,,,,317.07853778373186,339.39604986624596,,,,331.1702899607998,319.1308551429096,323.4369085285847,316.78249918734576,323.8816430446546,,343.34559500306773,334.6941422534204,,366.6715425389402,339.83596454378284,362.36414243687346,378.4304504275375,,390.0945069374314,354.8586223842611,356.1077962783906,359.6396370131877,364.3465904370195,,386.4148731551748,398.13472872865884,398.1664277787696,388.27258032239786,378.09559749897386,394.26928958002475,403.44662869326186,416.4157375603803,434.48491520019263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.45552049927994,391.401654584744,386.8863590860853,,397.0939171477855,381.9540576303137,385.1432563359959,380.22428836829175,389.9648176495074,378.5368836469299,377.6882164758311,374.9643446313948,382.0746002927825,356.0546364899283,361.1777406616306,,337.82798423641026,327.6247519588547,303.3241238382313,,278.4360485651332,287.4292790665924,274.33626731281527,,285.6202305461349,,,312.12581842471087,301.12616056570545,270.306301604685,,,,,,,253.99697400583577,253.26157152896866,,241.66875389527803,219.37994361886493,223.04786364587503,200.65211633798066,,,,,,160.55412341923522,194.87393294031898,,,,,,,,251.19412508892714,,,,,,,,,,,,225.72918953592315,,,,,,,,,,,,,,,242.2152739961639,236.7836957058675,211.64393865811223
3,2000-03-05 22:05:36+00:00,,,,,,,267.52624516218157,243.33251253937252,249.40437368698366,238.6503356984825,,,278.8644465515646,256.10359823595036,,,289.75016367084015,,316.50503652273494,,313.2619038136098,,,,,,,,,,,,,,,,,,,383.3762652683761,,,,,,431.9261203977057,,,,434.5947618340288,440.8970550904638,444.73312900402703,,,444.1215898526703,435.608964263878,430.232122786972,,427.63119477130925,421.94369824333523,420.2378235104275,427.00791308903854,413.99232533984247,452.15158372948173,460.28075292591086,401.654987320997,396.8636775841305,,,411.28541160336584,405.94831953463853,385.205607768069,368.16228531575973,,427.75991579129476,394.7173550384692,421.9687004510006,397.1653518703543,388.5082770315155,,365.5789563336567,,,,,369.51093493937094,404.2939521111719,,,,,,,,,,,,,,,,,,,,,,,,,,,185.84705495006727,,,253.27056944611832,235.16404435507474,224.05927806804232,209.99442518212106,185.67333876897845,198.25562491470342,181.5137081308444,,166.96134204125966,165.78006467102855,,175.9300909920346,179.90076223379742,177.4690114581291,178.89659132230193,181.33087125699203,208.582771395487,173.27734756973683,156.61886816637258,,,164.59558518709542,190.1251706750636,163.96884627102645,184.89247225672472,168.64272235777023,167.97345600407635,140.01414610984563,,172.50801085613136,174.5447199312562,180.60000747669244,195.93771422700365,197.84497701345856,198.47553507269498,,208.31269659644022,214.91370636965638,227.91638993074088,,,,,,,,,,,,,,,,,,,
4,2000-03-21 22:05:37+00:00,,,,,,,298.60873786783475,283.3896671092862,289.2320270871767,278.9717582615451,,,301.66195085360465,281.5237089396489,293.70232383999087,,312.6652732160584,318.8603456366823,324.17222670615206,,338.1067478190246,,,,,371.957235087526,,,371.4591291455995,,,,,,,,,,,425.694349156671,423.1060573972106,,,,442.4643695734995,443.5144532102342,461.5842116190614,,471.4054264717979,,,,,,,,,,485.3983606532606,481.72172930545827,,,,,,449.2390372703613,444.9378657207432,446.0821134237141,433.7469958850474,442.9893036910554,431.4311635958669,425.331418887824,420.74627371565714,,,435.26461819964794,450.8953992110276,417.07376082030913,,,,,,,,411.0534912404457,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.870252449455,,,260.5745827774043,233.49555602623025,235.40326302165573,227.58035180338277,201.4550879957423,207.2628801483936,207.48238799181087,,176.89871384146142,167.92235564059604,,201.7559422726465,207.426678881599,196.6584916174815,194.68759102134158,187.97205805778106,211.7894786735581,189.72810461748486,190.28723626443815,,,174.77415772732854,205.7349164595496,175.3717370270266,205.06227411397072,200.62205322223315,184.85990237728942,156.68518757421404,,189.1527826760123,182.71595846557523,190.99340918752654,194.38141522431306,210.2398494445727,215.9623836034187,,247.1541925492083,255.0736778603993,259.9945512904048,,254.45330129335673,,,,,,,,,,,,,,,,,
5,2000-05-08 22:05:09+00:00,340.18796909927545,325.4716157813032,264.42049334695815,254.69643757805903,,,,,,,,,,247.37292568169636,249.79321935901734,,,279.1204975568414,,300.2554257332833,304.6843521507575,,,,,,,,,,,369.29795241085804,372.67102090889324,,,366.0201834543664,,,,368.7095162529975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.72301134473025,,,,,,,379.11562939794027,385.237851614097,,406.14061751943126,413.63872752298823,424.425639455225,,,,,,,,,,,,363.74040444878995,,386.78365555813565,336.64785184460175,,,,,262.08470894137224,274.9316546604497,302.30345434782265,335.6223771386244,,331.9377828026162,,,,,,,,,,,,236.1028673127559,,,,,,,,,,,,,,,,,,219.99280706302315,,,,,,,,153.2922845967975,174.93977192542008,,,202.11934826396094,195.7294532707959,209.55599023827818,209.09575771243624,209.6610634215752,220.8885825996019,229.6310830978728,222.9337989573509,,,,,,,234.83272105899087,233.63701103523627,243.64028228231243,221.68067683727259
6,2000-05-24 22:04:58+00:00,,371.92486790967746,280.06286738694996,,329.0347664504989,,,,,,296.55850371151917,,,,,,274.8943669452695,,,339.6624731369459,,,349.2633688758251,,,309.57998798154966,357.8633558349645,372.1271877847964,327.55681865942796,,,,,341.22470320860896,,,384.67967082057606,393.23920806049574,415.0368407330981,,,,430.1472168527883,,,,433.5156608405882,424.97239139795914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2735319653108,388.6003079100525,,399.1249760396454,395.1660920223123,399.8230957307847,,,351.322223517511,359.61268238642805,361.2760715717068,,351.25667071315326,347.68323313809884,,,,325.84413318520654,301.35061962516374,,,,,290.38451236079413,,269.23167837680757,265.84328716211877,286.35326852380865,317.1267537162002,,338.37112346389506,,,,,,,,,,,,259.28948912318594,,,,,,,,,197.84476122078135,206.78086183403678,,,,,,,,211.38595907821164,,,,,,,,,213.5913276759355,,,,,218.07266369520883,229.8136434863355,239.8935088883389,222.0887955350763,216.18741318418617,224.42456447036912,,,,250.0132414994388,,,242.55951820514773,246.93370713415342,239.68409179437194,218.14042250670008
7,2000-08-12 22:04:05+00:00,,,,253.52155141576645,,,250.82844771956795,248.9963113538277,249.66327496388197,242.63115354786748,,,,,,,,,263.1184756314577,,279.9527523476307,,,,,,,,,,,,,,334.704850123411,,,,,,373.24332503198696,,,,,,,,,414.78951383459247,415.4971876755587,441.4545673948246,,436.91905901939117,438.53510007069724,429.60584548930115,428.3207504539429,432.039217064861,437.89976784892656,437.4933290451319,441.0741960786513,438.73026265208756,430.4854710784057,444.9267383100138,435.63880069321203,409.8997492365937,,403.95994295489976,401.85459634842726,404.5789513901628,392.070091010434,381.01017450522613,387.27221191089984,,391.03523949212877,,385.96677094525154,,365.32943046368854,,353.2268161566919,,,,,,361.54175225873115,,,,,,,,,,,,,,,,,,,,,,,,,,,164.04099335722873,,,218.93651933012865,201.31660502564807,196.48150738702665,191.69106984242708,173.41525696183186,173.13734494481324,161.3109181128139,,141.82650687124197,143.24735912582187,,145.334082569598,142.4749058683486,143.5514409874664,139.54500954565611,141.13676634869418,150.79846045169626,136.3672007115544,126.78972956800769,,,136.96052856768083,150.91483215414377,136.87854618375127,147.56021552090374,147.4582337078746,139.20121067614696,120.35806191732311,,136.37961761727286,139.77683851022664,143.82071994273613,155.21442389299938,163.4392933065281,173.46490753269694,170.877700990915,184.19665362200067,,194.61179472825285,204.52416178118312,199.78000839352836,214.90685971923602,,,,,,,233.10640790896628,229.09270645115214,231.5136426872387,,225.39593412072577,223.11841800133294,,,,
8,2000-09-13 22:03:38+00:00,,,,247.6252193377727,,,,,261.15225464038423,,,,253.6781324030316,,,,,,270.5579570682112,,280.84486168553684,,,,,,,,,,,,,,,,,,,,371.9035855552221,,,,,,,,,413.1717273985012,422.105251036758,447.91714257361554,,433.4588239000715,435.6448092868265,415.35717081399537,422.2697752645043,,425.244569552533,416.8264645846465,410.2235651684694,433.10915868342437,414.9480878203182,456.3780021689078,444.9492224023001,409.56205246096215,406.04924752973113,407.8758410279876,397.88101697450327,413.96799097749687,,,,,,,405.7897369318032,,,,,,,,,,378.6299352149064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.4611579491684,193.14588810088395,205.7836624931386,203.25931492526132,180.81749016103925,191.51814719520223,187.96660625201486,,147.2961942695084,137.0492691701335,,153.27076400040858,149.21245702618643,145.20548990241906,145.9965411498206,138.03024027763988,167.3041975093048,144.4321838304037,133.36101435260062,,,140.10153842579282,166.20915501061558,144.13505896659547,172.0987289541187,167.72112730682727,163.642001314435,134.76370902247078,,157.50939051057543,155.71018849965833,168.9455985853536,179.08092805562745,182.96140035112785,191.77007377894,194.4135492647922,199.15269268428085,,216.97587238182757,228.40523521455708,206.16668846249826,239.49122486679994,,,,,,,,,,,,,,,,
9,2000-10-15 22:03:08+00:00,,,,246.61545416466635,,,,,,235.8656577044083,,,,,,,,,,,280.50071848356174,,,,,,,,,,,,,,,,,,,,,,385.8943611972154,,,,,,,,,,,,432.02178147185106,,408.37587144411975,402.62806151198686,409.6724802899444,403.6334406848542,407.3105681996058,415.542147383272,,,,398.3424355734292,,,385.8371933400239,403.96977984961154,382.799176271832,,,,,,387.144009767731,,340.24405074303957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.14247961324094,,140.21061959761963,135.4216761287374,127.91958485186655,134.36605818080244,152.50378247753707,169.25724393283144,121.8864488726204,113.92341754258658,,,123.0281376501191,145.88184473429544,121.59021382633921,139.27071509908316,138.8384519444562,136.1015919219053,115.76677739488952,,140.6878502388196,135.54742772724734,144.46600724172635,147.2402803540557,161.0720206245517,168.15074987089787,179.48920248140354,181.19902109297186,,192.98720902762258,204.27781184740968,186.0107176541335,215.07175928303445,,,,,,,220.327650603069,222.58944683677737,217.99655933823936,,217.20237804694648,218.32136527281483,,,,
