dates,satname,nzd0529-0000,nzd0529-0001,nzd0529-0002,nzd0529-0003,nzd0529-0004,nzd0529-0005,nzd0529-0006,nzd0529-0007,nzd0529-0008,nzd0529-0009,nzd0529-0010,nzd0529-0011,nzd0529-0012,nzd0529-0013,nzd0529-0014,nzd0529-0015,nzd0529-0016,nzd0529-0017,nzd0529-0018,nzd0529-0019,nzd0529-0020,nzd0529-0021,nzd0529-0022,nzd0529-0023,nzd0529-0024,nzd0529-0025,nzd0529-0026,nzd0529-0027,nzd0529-0028,nzd0529-0029,nzd0529-0030,nzd0529-0031,nzd0529-0032,nzd0529-0033,nzd0529-0034,nzd0529-0035,nzd0529-0036,nzd0529-0037
2000-11-16 22:04:56+00:00,L7,341.91,361.25,371.84,373.39,350.17,340.16,333.72,328.68,328.83,328.86,329.51,335.55,330.81,329.71,331.71,332.25,333.21,338.42,336.90,334.49,340.88,336.64,333.09,332.15,331.57,333.27,336.86,342.91,346.55,346.08,350.05,350.92,355.53,349.87,350.84,355.47,346.25,355.52
2001-06-28 22:03:56+00:00,L7,,,,,,,71.47,201.81,333.77,613.83,637.55,626.84,635.61,433.38,,,,,,87.08,,,,,,,,,,,,,,,,,,
2001-07-14 22:03:57+00:00,L7,358.16,403.08,399.61,397.86,380.25,375.70,368.39,364.87,361.02,356.53,358.10,354.09,355.66,349.93,347.99,346.77,344.08,348.60,343.80,338.01,337.10,336.64,335.25,333.15,334.43,331.13,332.83,331.60,329.09,327.99,328.08,332.34,330.88,322.21,313.15,309.54,320.92,340.63
2001-08-15 22:03:26+00:00,L7,388.91,405.35,398.51,383.10,356.38,341.36,329.88,334.51,336.31,331.73,326.60,333.46,336.66,339.92,338.19,337.22,341.07,341.97,341.69,342.07,344.43,342.48,329.84,332.22,329.19,328.87,326.49,333.65,330.62,327.01,325.95,325.73,340.19,343.68,352.48,357.48,363.98,366.39
2001-08-31 22:03:17+00:00,L7,378.32,412.13,412.14,377.67,339.52,330.32,335.05,341.81,344.83,348.05,348.65,343.96,345.71,352.32,350.98,351.33,351.32,349.88,350.84,350.99,345.83,342.90,344.16,339.90,341.85,339.81,339.16,339.57,343.90,345.51,348.83,356.49,359.89,364.20,367.45,374.74,380.68,390.34
2002-01-29 22:09:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.71,388.28,398.21,
2002-04-03 22:09:32+00:00,L7,380.30,380.44,368.72,365.38,348.35,338.71,327.08,323.45,318.88,323.16,319.01,309.09,311.32,313.84,317.06,325.33,330.74,328.88,332.56,330.55,331.74,326.63,330.96,329.40,329.47,327.13,323.75,331.91,331.93,332.27,332.64,,,,,,,
2002-05-05 22:09:37+00:00,L7,377.91,383.88,382.87,375.48,347.78,329.77,322.80,323.39,313.11,309.91,313.07,314.34,315.63,316.85,323.47,324.98,327.30,330.97,331.31,329.54,329.59,329.89,320.80,319.81,322.03,326.63,331.11,333.27,332.72,326.72,327.81,321.43,324.04,328.10,341.97,354.69,369.77,368.94
2002-05-14 22:03:19+00:00,L7,401.25,404.38,398.51,393.75,373.62,366.02,357.63,338.42,343.99,348.02,351.44,356.00,352.84,346.32,348.94,361.59,365.81,365.95,371.54,363.38,367.90,362.24,361.34,360.86,358.52,360.02,359.64,360.63,358.99,358.24,355.90,356.43,368.16,381.05,398.63,414.87,427.41,457.26
2002-06-15 22:03:07+00:00,L7,356.49,378.26,390.03,392.09,374.60,345.11,329.88,332.36,340.30,348.21,349.00,344.59,347.90,352.59,360.71,363.61,368.55,365.24,372.99,368.47,368.25,370.16,363.06,355.94,350.87,345.75,347.44,354.04,347.00,342.21,343.87,345.32,355.59,365.42,361.53,379.07,411.97,414.06
2002-06-22 22:09:15+00:00,L7,,,,176.43,366.01,344.37,328.63,326.59,339.52,341.63,336.75,345.40,346.99,342.18,347.36,343.40,351.54,353.07,352.28,354.32,349.64,358.19,356.13,344.30,350.18,346.14,342.79,343.94,339.21,345.02,339.63,347.87,349.35,346.73,357.43,376.48,402.97,411.25
2002-07-08 22:09:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,377.22,367.13,357.20,355.22,350.82,361.12,351.65,369.48,366.65,362.97,376.26,367.26,389.20,401.96,,461.99
2002-08-09 22:08:57+00:00,L7,375.81,381.72,379.10,377.61,359.02,347.86,339.50,341.83,342.21,345.08,347.06,347.15,349.35,348.72,348.93,352.27,356.20,358.35,360.70,355.30,354.47,354.43,356.45,354.77,352.44,355.69,359.25,359.74,364.99,369.06,372.03,382.84,390.23,394.86,414.71,431.05,436.07,445.45
2002-09-10 22:08:43+00:00,L7,360.02,374.66,378.40,378.60,360.49,345.67,339.53,337.22,332.25,341.96,343.17,338.13,346.95,346.54,343.95,346.99,345.30,345.05,350.17,354.05,359.43,361.92,365.13,359.76,355.33,355.44,357.08,362.25,365.86,369.68,369.28,374.09,380.92,383.97,391.62,397.91,407.02,431.06
2003-02-01 22:09:21+00:00,L7,392.76,403.01,400.55,391.45,363.18,348.55,339.81,339.52,344.01,344.82,350.04,354.09,354.82,354.89,361.91,364.45,371.26,367.18,367.49,366.31,367.93,369.13,368.37,364.85,359.40,361.90,366.36,368.94,372.11,376.12,377.29,384.77,397.77,398.67,400.55,409.86,413.55,413.59
2003-05-01 22:03:22+00:00,L7,384.47,399.73,411.78,405.19,373.93,377.15,363.49,342.85,345.25,360.97,360.67,355.51,354.42,358.95,357.96,351.53,362.92,367.12,363.30,367.14,367.25,362.35,363.22,365.09,364.47,367.29,371.44,379.97,383.00,377.59,379.45,385.73,391.97,391.45,401.73,405.13,404.71,402.40
2003-08-05 22:02:59+00:00,L7,292.58,194.48,184.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-13 21:51:32+00:00,L5,388.26,371.74,399.30,404.00,403.38,412.05,399.58,389.47,396.50,389.96,387.21,388.82,387.73,389.84,385.73,385.21,386.26,384.65,382.09,381.74,374.02,369.21,365.63,362.26,361.43,362.71,367.94,362.20,363.58,359.15,362.10,366.67,374.35,379.93,381.67,389.75,399.61,417.72
2003-10-07 21:58:35+00:00,L5,382.54,389.68,387.15,387.24,378.59,389.82,399.14,410.39,403.54,406.05,389.90,385.17,377.06,375.72,369.47,369.58,367.65,366.63,367.20,372.67,374.06,375.53,371.05,365.08,366.94,371.15,374.86,369.57,374.56,379.21,379.84,380.53,375.77,381.65,388.12,395.52,403.63,408.35
2003-10-15 22:08:58+00:00,L7,359.14,364.87,190.66,183.33,,,375.20,381.80,383.81,375.14,370.78,371.63,371.93,364.12,358.95,361.62,360.48,357.63,365.43,365.57,366.03,359.41,,,,,,,362.35,363.30,366.93,366.41,366.74,363.28,367.95,381.57,384.40,388.19
2003-10-31 22:09:12+00:00,L7,,,,,,,,,362.88,368.37,371.19,366.70,365.95,363.87,361.56,359.36,363.01,354.38,350.05,355.35,357.62,352.09,347.91,,,,,,332.41,341.34,352.53,356.43,357.98,363.87,365.00,374.18,376.41,385.72
2003-11-16 22:09:23+00:00,L7,331.06,334.92,345.83,350.22,186.73,,,,,339.74,339.94,342.80,349.70,352.83,352.99,345.30,334.22,336.65,345.52,344.06,346.94,339.91,336.38,338.25,,,,,,338.66,348.88,354.33,361.48,362.88,366.14,375.12,377.58,380.97
2003-12-26 21:59:30+00:00,L5,352.05,387.02,391.06,388.40,376.19,368.29,371.82,380.52,380.24,384.89,385.96,368.14,374.43,374.66,376.79,383.97,380.83,386.61,385.67,381.80,381.95,383.94,376.96,374.23,370.66,375.34,379.24,381.25,379.66,378.46,377.13,362.41,360.23,362.10,364.58,364.12,,
2004-01-20 21:53:24+00:00,L5,,,,,,,364.03,375.49,377.28,375.81,376.79,379.47,384.45,385.71,386.64,383.64,386.06,383.74,379.65,377.15,374.29,370.46,367.30,367.75,368.93,363.87,365.33,366.77,368.20,367.33,368.97,371.43,379.08,381.86,,,,
2004-03-23 22:10:04+00:00,L7,340.61,190.89,184.52,,,,341.04,343.83,346.13,349.36,351.81,350.36,358.94,360.26,360.45,359.58,352.89,351.10,354.57,354.22,355.38,,,,,,342.55,342.14,340.99,350.60,356.79,358.61,358.62,357.87,358.41,360.20,366.89,380.85
2004-04-25 21:54:35+00:00,L5,,,,,630.32,588.13,486.68,467.05,628.43,489.59,552.46,585.81,603.81,608.53,,,81.01,,,,,,,,,335.96,,,,,,,,,,,,
2004-05-02 22:00:57+00:00,L5,380.62,393.45,390.87,386.77,362.41,356.56,356.02,363.54,366.22,366.75,369.28,374.25,361.86,362.82,372.92,372.68,379.22,376.22,379.56,372.68,367.67,371.25,366.61,362.08,363.57,361.04,360.85,365.43,355.76,363.72,363.54,359.58,359.69,362.06,354.26,355.74,361.95,389.39
2004-05-03 22:03:47+00:00,L7,,,,,,,,,,,,,,,,,,375.91,380.90,380.54,382.00,379.14,378.25,373.71,370.03,362.71,364.36,364.92,365.80,362.34,,,,,,,,396.37
2004-06-04 22:03:43+00:00,L7,365.98,387.31,389.34,384.66,371.60,365.03,372.48,213.12,142.25,147.03,117.55,,,,376.90,370.39,373.18,377.93,379.46,379.08,373.54,367.78,364.74,365.07,364.01,367.16,371.35,,,,,,,,382.53,383.46,388.53,395.89
2004-06-12 21:55:59+00:00,L5,385.79,396.87,392.72,392.94,,,,,,,,,,,,,,,378.43,374.81,374.08,377.68,362.59,361.35,357.65,361.45,356.62,372.21,379.39,380.39,382.78,367.26,372.44,375.16,364.87,366.44,374.37,376.14
2004-06-27 22:09:48+00:00,L7,357.61,381.05,367.02,177.60,164.08,,,336.66,342.10,345.24,347.92,343.10,344.84,345.30,345.56,349.00,347.78,350.01,354.94,349.19,345.67,341.35,341.24,,,,,,340.85,345.58,347.66,347.79,355.28,354.24,358.21,355.83,355.91,359.12
2004-07-06 22:03:36+00:00,L7,,379.45,385.81,,,,,,,,,,,,,,,,,,,,368.06,366.99,368.07,369.30,362.57,367.65,370.58,364.31,369.92,372.28,378.16,375.38,,,,
2004-07-29 22:09:38+00:00,L7,382.27,387.67,396.84,395.23,372.03,356.22,356.32,363.30,368.04,370.44,369.10,369.91,46.93,,,,,,370.04,365.25,364.03,360.18,355.84,354.17,356.56,350.91,344.78,353.00,353.47,352.81,351.29,357.87,,,,,,379.56
2004-07-30 21:57:15+00:00,L5,390.34,397.16,405.38,405.19,378.90,369.00,365.00,368.18,376.15,377.88,374.72,379.48,378.43,378.51,374.54,382.08,379.79,382.92,379.64,375.46,380.58,381.08,373.70,367.14,364.24,364.51,362.30,360.92,366.43,366.19,370.50,367.25,369.39,,,,,
2004-08-15 21:57:37+00:00,L5,406.15,412.37,403.04,395.92,373.16,372.11,378.05,385.08,390.48,394.15,381.39,380.40,391.21,384.36,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-08 22:03:17+00:00,L7,342.80,372.43,379.03,368.80,349.90,342.71,329.28,332.44,336.65,330.15,336.88,345.23,348.01,,,,,,,,354.35,367.71,365.44,358.31,354.50,356.10,354.14,348.70,353.95,358.86,366.27,373.12,,,,,,
2004-09-23 22:04:50+00:00,L5,,,,,,,,,,335.90,339.80,336.39,335.64,344.50,350.87,352.86,356.39,363.98,361.77,359.08,356.44,355.41,354.89,361.60,357.94,362.48,360.93,,,,,,,,,,,
2004-09-24 22:03:12+00:00,L7,,,,,,,,,,,,,,,341.95,340.84,344.86,347.30,349.05,354.70,355.40,355.43,352.50,356.07,355.21,351.77,352.42,,,,,,,350.93,361.76,357.96,355.83,361.73
2004-10-01 22:09:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,362.45,361.76,364.35,369.42,371.87,368.71,372.02,377.57,376.79,380.46,379.38,379.58,391.68
2004-10-10 22:03:07+00:00,L7,393.50,405.28,400.31,384.33,361.51,346.96,335.97,205.90,140.99,146.30,,,,,337.99,342.99,347.39,348.30,352.73,350.82,352.44,352.68,348.55,348.33,352.58,352.99,346.26,,,,,,,347.59,354.75,356.69,356.36,377.65
2004-10-17 22:09:26+00:00,L7,392.73,,,,,,,,,,,,,,,,,,,,373.24,373.27,364.75,365.43,368.78,358.69,352.93,358.03,352.51,339.57,354.68,365.04,358.07,365.14,,,,
2004-11-19 21:59:42+00:00,L5,570.68,568.94,560.25,567.01,565.55,609.76,621.39,164.44,,,,,,,,,,,,,,,,,,,,565.57,,,,,,,,,,
2005-01-13 22:06:52+00:00,L5,413.01,406.46,396.32,382.90,381.77,377.85,371.60,377.47,384.15,387.15,385.97,385.57,385.60,388.47,,,,,,,,,,,,,,,,,,,,,,395.49,404.51,419.15
2005-02-14 22:07:21+00:00,L5,364.52,382.98,380.65,382.61,369.86,356.00,355.59,361.98,364.96,364.09,364.98,361.70,359.87,361.42,369.32,371.09,375.36,354.31,354.43,360.23,359.20,358.42,360.75,357.85,348.93,349.35,353.03,369.50,376.09,376.08,376.11,382.16,390.13,397.58,401.61,413.56,401.90,403.09
2005-03-03 22:04:17+00:00,L7,357.05,369.21,368.18,368.71,358.93,351.63,341.60,345.73,346.38,352.95,346.13,346.48,348.26,,,,,,,,352.45,353.17,351.51,352.13,352.63,354.02,353.74,355.76,360.20,362.49,365.69,370.14,,,,,,
2005-04-04 22:04:14+00:00,L7,,,368.94,360.87,345.22,335.54,327.29,326.02,328.97,335.49,337.89,340.52,340.51,335.29,333.59,,,,,,,,333.79,341.04,340.63,341.24,345.82,345.89,347.36,353.14,362.22,372.08,372.14,372.82,,,,
2005-04-27 22:10:21+00:00,L7,390.14,391.97,383.54,384.25,370.87,351.36,336.63,222.05,134.12,155.44,,,340.99,346.18,354.17,358.39,351.29,350.67,357.75,354.96,348.21,347.02,350.86,348.24,348.58,349.54,348.83,,,,,,361.19,361.78,361.08,364.31,370.80,370.04
2005-06-14 22:10:13+00:00,L7,409.43,403.81,416.85,418.00,438.14,393.76,385.95,404.36,392.82,394.58,402.80,399.90,412.44,390.19,383.97,,,,,,369.45,360.52,366.22,381.32,363.47,368.07,361.50,364.61,366.76,360.76,365.23,370.49,355.39,360.48,353.13,,,56.96
2005-06-22 22:08:22+00:00,L5,387.26,407.86,409.80,405.70,399.85,396.75,383.99,383.65,381.06,377.14,378.07,370.39,370.39,371.93,374.61,371.95,371.99,368.22,369.37,368.50,366.57,363.46,365.25,363.02,363.20,366.24,370.49,368.44,372.00,375.41,374.60,374.81,383.29,390.98,386.88,386.25,393.34,404.83
2005-07-08 22:08:27+00:00,L5,434.48,436.43,429.67,428.44,406.56,399.81,383.36,379.68,384.68,377.36,364.52,373.16,373.27,377.29,,,382.65,389.46,394.46,388.59,380.80,374.55,371.26,380.02,374.78,375.44,376.06,373.67,369.57,360.02,364.22,369.41,360.58,365.73,361.55,365.64,375.44,391.54
2005-07-09 22:04:02+00:00,L7,407.05,419.31,411.81,414.16,385.86,386.05,383.70,380.89,386.05,382.40,379.35,372.39,368.52,,,,,,,,375.55,372.66,365.80,368.82,366.68,368.28,368.50,369.59,370.21,365.64,365.74,365.10,,,,,,
2005-07-16 22:10:12+00:00,L7,389.06,407.45,412.35,403.74,382.33,168.39,196.01,,,367.52,370.01,371.33,371.76,370.19,373.56,373.22,372.47,368.45,372.47,369.59,363.34,360.74,355.77,361.18,352.84,,,,,,340.76,338.18,334.46,332.63,336.66,342.05,343.61,358.73
2005-08-09 22:08:46+00:00,L5,406.43,410.02,404.18,404.57,389.49,373.58,363.54,361.04,360.58,363.83,361.95,360.75,358.52,361.27,362.65,362.86,366.66,367.44,365.19,366.59,368.89,363.10,351.82,347.77,348.16,346.89,350.11,350.98,346.95,354.99,353.23,365.16,373.59,381.92,388.62,388.63,399.16,409.78
2005-08-17 22:10:06+00:00,L7,325.69,169.68,157.68,,,352.88,349.10,349.30,353.13,348.28,343.79,339.55,337.87,333.22,334.38,332.61,318.61,,,,244.52,280.67,58.59,59.73,,,347.48,344.62,340.80,346.17,355.69,356.35,366.56,375.15,380.55,385.61,393.14,402.45
2005-08-25 22:08:52+00:00,L5,360.37,,,,,,,,,,,,,,,,344.96,337.14,339.86,337.50,323.86,321.38,326.78,324.14,334.82,338.13,340.83,341.53,341.60,342.11,,,,,,,,
2005-08-26 22:03:51+00:00,L7,341.88,380.25,380.67,375.77,356.56,344.96,339.56,341.09,340.83,335.94,333.72,334.68,62.53,,,,,,,326.24,334.69,331.37,331.19,329.12,327.57,326.71,330.07,333.69,341.04,341.57,341.02,347.46,,,,,,
2005-09-10 22:08:55+00:00,L5,377.13,399.43,405.76,406.26,389.20,370.21,365.96,368.67,367.33,364.98,363.81,361.13,360.90,363.11,366.64,367.54,375.30,372.25,373.35,378.98,363.00,361.79,361.16,360.86,358.69,357.34,364.02,358.79,356.06,365.89,363.20,372.70,372.54,379.25,,,,
2005-09-27 22:03:40+00:00,L7,309.30,376.73,376.56,376.08,357.99,342.58,338.61,335.20,331.21,329.16,136.28,101.32,65.26,,,,,,337.92,338.82,336.26,337.36,337.97,336.32,337.51,335.60,332.98,330.32,326.68,325.01,,,,,,,,
2005-11-13 22:09:08+00:00,L5,408.49,413.73,403.56,402.49,384.02,364.00,353.28,355.90,355.32,353.00,348.53,346.61,348.56,349.08,353.05,359.25,360.68,358.92,363.93,365.29,363.10,363.45,360.25,354.79,348.49,348.06,348.55,350.78,350.28,346.73,344.26,353.30,367.83,362.23,374.84,376.09,368.73,372.56
2006-02-17 22:11:22+00:00,L5,,,,,,375.86,371.80,368.17,366.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-22 22:04:42+00:00,L7,,,,,,,,,,,341.30,341.52,344.51,341.97,340.84,336.45,339.89,343.52,346.57,346.23,348.31,346.71,341.01,,,,,,,,,,,,,,,
2006-03-29 22:10:52+00:00,L7,244.59,,,399.71,392.98,383.46,375.88,374.16,373.67,372.81,373.73,372.23,372.84,373.14,372.92,372.53,378.21,378.13,375.88,,,,,,352.43,356.05,357.77,358.46,356.60,354.91,356.78,359.05,360.22,363.64,364.05,366.27,369.14,375.15
2006-04-22 22:12:36+00:00,L5,380.86,397.13,396.80,391.95,374.22,362.35,358.02,363.70,361.23,354.23,346.24,347.73,346.45,348.34,354.49,358.70,357.78,357.53,357.59,359.94,358.84,360.59,363.74,364.45,357.82,362.13,359.77,358.29,357.17,358.02,346.59,352.35,355.19,353.35,359.66,359.90,361.31,370.56
2006-06-01 22:10:50+00:00,L7,389.71,421.90,420.82,415.20,172.38,172.92,174.23,,,,360.88,357.00,358.25,356.42,360.08,359.46,365.14,366.57,372.29,369.95,369.05,368.75,371.71,373.97,368.83,,,,,,,,,,,,,
2006-06-02 22:07:00+00:00,L5,368.49,403.16,405.65,402.51,372.25,354.13,333.79,341.60,347.02,346.73,350.36,345.39,346.28,346.24,349.39,350.61,358.04,356.89,359.42,367.22,350.55,350.14,352.59,344.41,344.75,343.90,345.68,354.15,354.41,361.58,357.57,361.10,357.62,366.65,370.05,373.31,381.89,374.11
2006-06-25 22:13:31+00:00,L5,422.16,422.44,412.93,415.43,396.53,391.02,383.06,383.63,381.79,373.73,385.04,387.35,388.87,388.77,396.95,395.33,390.98,398.22,398.81,393.85,395.85,389.25,389.72,388.66,382.91,375.71,377.84,380.59,379.26,375.10,365.09,378.66,376.10,379.60,365.63,362.60,357.36,371.10
2006-06-26 22:04:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-03 22:10:40+00:00,L7,262.12,192.73,,,,339.02,336.01,340.65,342.87,343.99,341.06,344.25,345.49,341.94,343.40,342.00,344.08,345.41,338.36,342.06,,,,,,331.75,339.12,337.54,333.04,333.53,336.42,333.02,334.16,336.71,339.57,334.52,331.12,338.78
2006-07-12 22:04:25+00:00,L7,224.31,,,,,,,,,,,,,,,,,,,,,,,,,,362.17,365.15,358.05,357.82,360.33,361.92,367.48,365.09,361.94,362.17,371.66,
2006-07-27 22:13:58+00:00,L5,400.99,405.89,401.64,392.41,368.54,355.39,353.27,366.22,366.09,358.52,359.18,359.56,366.91,371.81,374.61,371.38,371.03,374.41,368.79,363.76,368.67,370.33,372.61,369.76,367.03,372.18,371.66,366.43,358.69,360.42,357.78,358.06,353.87,345.35,339.85,334.90,346.03,356.15
2006-08-04 22:10:28+00:00,L7,379.79,395.65,396.31,381.95,363.36,352.13,352.20,359.79,363.00,363.98,359.27,362.90,365.14,,,,,,368.66,371.02,370.48,369.84,363.97,369.88,373.63,371.14,371.16,369.21,360.97,357.29,355.78,354.69,346.87,,,,,357.31
2006-08-05 22:07:55+00:00,L5,395.91,404.23,400.07,391.16,370.59,358.61,355.41,364.87,367.41,360.41,366.87,363.59,356.21,362.88,362.68,372.45,367.99,381.84,376.55,370.09,375.78,371.04,369.22,372.68,374.42,378.58,374.93,376.04,373.75,369.88,360.56,360.20,354.91,350.52,349.25,346.13,355.25,358.17
2006-08-28 22:14:23+00:00,L5,388.54,383.72,389.37,389.47,367.01,353.73,346.26,353.74,354.91,354.94,362.54,363.03,364.32,364.59,364.21,367.56,367.00,368.51,370.46,377.30,376.45,366.08,363.02,359.99,357.95,,,,,,,,,,,,,
2006-09-13 22:14:35+00:00,L5,373.51,383.64,384.33,382.49,358.68,347.73,335.02,344.68,352.17,355.11,354.36,354.82,354.55,356.65,361.69,364.08,367.56,357.91,351.40,346.65,339.95,347.26,351.18,348.54,340.06,342.06,347.34,353.27,355.82,354.16,345.29,341.60,337.94,335.81,332.57,332.78,340.17,347.81
2006-09-14 22:04:09+00:00,L7,,366.70,371.97,370.97,356.85,341.63,333.70,342.30,343.48,347.06,347.08,342.47,64.08,,,,,,,349.09,352.16,355.70,352.87,351.14,339.41,343.25,345.63,341.58,338.29,343.42,339.41,,,,,,,
2006-09-21 22:10:16+00:00,L7,388.89,403.77,400.35,383.54,361.76,356.64,361.26,376.27,381.02,148.97,123.41,99.25,61.82,,372.63,382.10,383.73,377.77,383.81,381.24,376.14,374.80,378.01,373.58,367.23,364.60,367.74,364.76,363.24,357.04,,,,,,325.65,354.65,378.44
2006-10-08 22:08:40+00:00,L5,397.97,403.23,399.55,393.41,384.33,371.55,367.15,367.11,368.33,369.94,370.64,374.11,381.27,383.50,385.52,383.65,381.72,382.36,381.47,385.53,379.74,379.49,380.37,371.52,368.47,364.54,353.67,351.62,348.70,346.73,342.04,340.09,338.17,336.55,339.81,347.73,373.92,401.27
2006-11-24 22:10:49+00:00,L7,390.35,402.75,403.66,398.92,380.44,374.81,364.86,368.73,373.84,373.30,369.40,361.30,366.11,,,,,,367.82,372.48,368.79,361.09,363.31,364.92,358.40,353.12,351.01,352.11,342.55,343.33,343.47,331.83,334.12,,,,,367.15
2007-02-28 22:11:16+00:00,L7,,,,,,,348.77,345.96,352.12,352.52,350.34,103.75,66.07,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-16 22:11:19+00:00,L7,384.33,409.40,408.94,397.26,374.84,368.28,356.78,,,,,,,,,,,,,,,351.21,352.92,345.69,344.24,335.96,331.62,334.14,344.67,342.15,339.66,335.93,332.66,322.57,,,,
2007-06-13 22:04:52+00:00,L7,408.59,428.63,420.38,412.20,403.51,380.19,383.46,383.94,385.97,383.90,382.90,381.05,377.37,,,,,,,363.45,363.68,356.31,351.50,352.79,348.69,341.88,336.35,323.94,322.83,319.87,303.87,296.38,290.34,,,,,
2007-07-06 22:11:01+00:00,L7,388.22,180.90,174.29,181.35,,,360.80,374.08,372.64,367.92,357.86,354.65,361.31,361.89,353.41,360.20,355.16,359.55,358.06,352.78,350.75,346.04,,,,,,328.08,325.78,321.18,308.17,303.25,309.68,307.44,313.44,324.10,343.88,364.32
2007-07-15 22:04:48+00:00,L7,401.56,416.36,418.70,173.12,170.49,170.71,,,,,379.54,378.01,384.28,383.59,380.50,386.21,386.15,389.14,388.80,374.43,369.51,365.08,359.38,,,,,,,,332.13,334.86,335.07,336.88,352.56,364.45,382.77,393.04
2007-08-07 22:10:52+00:00,L7,350.17,365.77,363.11,358.92,343.41,345.77,336.86,347.12,353.41,353.48,352.32,350.85,355.72,357.03,350.95,357.19,,,,,,334.48,328.98,312.86,305.09,298.45,294.55,297.39,300.73,309.62,320.13,317.78,326.20,330.45,346.08,,,
