dates,nzd0529-0000,nzd0529-0001,nzd0529-0002,nzd0529-0003,nzd0529-0004,nzd0529-0005,nzd0529-0006,nzd0529-0007,nzd0529-0008,nzd0529-0009,nzd0529-0010,nzd0529-0011,nzd0529-0012,nzd0529-0013,nzd0529-0014,nzd0529-0015,nzd0529-0016,nzd0529-0017,nzd0529-0018,nzd0529-0019,nzd0529-0020,nzd0529-0021,nzd0529-0022,nzd0529-0023,nzd0529-0024,nzd0529-0025,nzd0529-0026,nzd0529-0027,nzd0529-0028,nzd0529-0029,nzd0529-0030,nzd0529-0031,nzd0529-0032,nzd0529-0033,nzd0529-0034,nzd0529-0035,nzd0529-0036,nzd0529-0037,satname
2001-06-28 22:03:56+00:00,,,,,,,,,341.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-07-14 22:03:57+00:00,367.83,413.63,406.43,401.17,386.69,382.14,371.70,367.77,366.54,359.43,361.00,356.99,358.56,360.48,355.72,354.50,353.75,355.85,351.05,344.83,342.14,341.68,339.39,338.42,339.95,336.93,339.27,336.43,334.61,333.79,333.35,340.07,339.17,330.50,323.70,319.21,,351.18,L7
2001-08-15 22:03:26+00:00,397.24,414.44,404.39,385.96,361.94,346.92,332.74,337.01,341.07,334.23,329.10,335.96,339.16,349.01,344.86,343.89,349.40,348.22,347.94,347.95,348.78,346.83,333.41,336.77,333.95,333.87,332.05,337.82,335.38,332.01,330.50,332.40,347.33,350.82,361.57,365.81,372.31,375.48,L7
2001-08-31 22:03:17+00:00,373.99,407.40,409.08,376.18,336.63,327.43,333.56,340.51,342.35,346.75,347.35,342.66,344.41,347.59,347.51,347.86,346.99,346.63,347.59,347.93,343.57,340.64,342.30,337.54,339.37,337.21,336.27,337.40,341.42,342.91,346.47,353.02,356.18,360.49,362.72,370.41,376.35,385.61,L7
2002-01-29 22:09:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.62,370.78,380.71,,L7
2002-04-03 22:09:32+00:00,386.80,387.53,373.31,367.61,352.68,343.04,329.31,325.40,322.59,325.11,320.96,311.04,313.27,320.93,322.26,330.53,337.24,333.75,337.44,335.14,335.13,330.02,333.75,332.95,333.18,331.03,328.08,335.16,335.64,336.17,336.19,,,,,,,,L7
2002-05-05 22:09:37+00:00,387.08,393.88,389.34,378.62,353.89,335.88,325.94,326.14,318.35,312.66,315.82,317.09,318.38,326.85,330.80,332.31,336.47,337.85,338.19,336.01,334.37,334.67,324.73,324.81,327.27,332.13,337.22,337.85,337.96,332.22,332.81,328.76,331.90,335.96,351.97,363.86,378.94,378.94,L7
2002-05-14 22:03:19+00:00,389.92,392.02,390.51,389.86,366.06,358.46,353.74,335.02,337.51,344.62,348.04,352.60,349.44,333.96,339.87,352.52,354.48,357.45,363.04,355.38,361.99,356.33,356.48,354.68,352.04,353.22,352.08,354.96,352.51,351.44,349.72,347.36,358.45,371.34,386.27,403.54,416.08,444.90,L7
2002-06-15 22:03:07+00:00,354.82,376.44,388.85,391.52,373.49,344.00,329.31,331.86,339.35,347.71,348.50,344.09,347.40,350.77,359.38,362.28,366.88,363.99,371.74,367.29,367.38,369.29,362.35,355.03,349.92,344.75,346.33,353.21,346.05,341.21,342.96,343.99,354.16,363.99,359.71,377.40,410.30,412.24,L7
2002-06-22 22:09:15+00:00,,,,,365.57,343.93,328.40,326.39,339.14,341.43,336.55,345.20,346.79,341.45,346.83,342.87,350.87,352.57,351.78,353.85,349.29,357.84,355.84,343.94,349.80,345.74,342.35,343.61,338.83,344.62,339.27,347.34,348.78,346.16,356.70,375.81,402.30,410.52,L7
2002-07-08 22:09:12+00:00,,,,,,,,,,,,,,,,,,,,,,,375.79,365.31,355.30,353.22,348.60,359.45,349.75,367.48,364.83,360.30,373.40,364.40,385.56,398.63,,458.35,L7
2002-08-09 22:08:57+00:00,359.14,363.54,367.34,371.90,347.91,336.75,333.79,336.83,332.69,340.08,342.06,342.15,344.35,330.54,335.60,338.94,339.53,345.85,348.20,343.54,345.77,345.73,349.31,345.68,342.92,345.69,348.14,351.41,355.47,359.06,362.94,369.51,375.94,380.57,396.53,414.38,419.40,427.27,L7
2002-09-10 22:08:43+00:00,349.85,363.57,371.22,375.11,353.71,338.89,336.04,334.17,326.44,338.91,340.12,335.08,343.90,335.45,335.82,338.86,335.13,337.43,342.55,346.87,354.13,356.62,360.77,354.21,349.52,349.34,350.30,357.17,360.05,363.58,363.73,365.96,372.21,375.26,380.53,387.74,396.85,419.97,L7
2003-02-01 22:09:21+00:00,378.43,387.37,390.43,386.54,353.62,338.99,334.90,335.22,335.82,340.52,345.74,349.79,350.52,339.25,350.44,352.98,356.93,356.43,356.74,356.19,360.45,361.65,362.23,357.03,351.21,353.30,356.80,361.77,363.92,367.52,369.47,373.30,385.48,386.38,384.91,395.53,399.22,397.95,L7
2003-05-01 22:03:22+00:00,372.47,386.64,403.31,401.08,365.93,369.15,359.38,339.25,338.39,357.37,357.07,351.91,350.82,345.86,348.36,341.93,350.92,358.12,354.30,358.67,360.99,356.09,358.08,358.54,357.61,360.09,363.44,373.97,376.14,370.39,372.90,376.13,381.68,381.16,388.64,393.13,392.71,389.31,L7
2003-08-13 21:51:32+00:00,373.09,355.19,388.59,398.80,393.27,401.94,394.38,384.92,387.83,385.41,382.66,384.27,383.18,373.29,373.60,373.08,371.09,373.27,370.71,371.03,366.11,361.30,359.13,353.99,352.76,353.61,357.83,354.62,354.91,350.05,353.83,354.54,361.35,366.93,365.12,374.58,384.44,401.17,L5
2003-10-07 21:58:35+00:00,381.21,388.23,386.21,386.78,377.70,388.93,398.68,409.99,402.78,405.65,389.50,384.77,376.66,374.27,368.40,368.51,366.32,365.63,366.20,371.73,373.36,374.83,370.48,364.35,366.18,370.35,373.97,368.90,373.80,378.41,379.11,379.46,374.63,380.51,386.67,394.19,402.30,406.90,L5
2003-10-15 22:08:58+00:00,358.47,364.14,,,,,374.97,381.60,383.43,374.94,370.58,371.43,371.73,363.39,358.42,361.09,359.81,357.13,364.93,365.10,365.68,359.06,,,,,,,361.97,362.90,366.57,365.88,366.17,362.71,367.22,380.90,383.73,387.46,L7
2003-10-31 22:09:12+00:00,,,,,,,,,368.78,371.47,374.29,369.80,369.05,375.14,369.83,367.63,373.34,362.13,357.80,362.64,363.01,357.48,352.34,,,,,,338.31,347.54,358.17,364.70,366.84,372.73,376.27,384.51,386.74,396.99,L7
2003-11-16 22:09:23+00:00,339.23,343.83,351.59,353.02,,,,,,342.19,342.39,345.25,352.15,361.74,359.52,351.83,342.39,342.77,351.64,349.82,351.20,344.17,339.88,342.70,,,,,,343.56,353.33,360.86,368.48,369.88,375.05,383.29,385.75,389.88,L7
2003-12-26 21:59:30+00:00,344.22,378.47,385.53,385.71,370.97,363.07,369.13,378.17,375.76,382.54,383.61,365.79,372.08,366.11,370.52,377.70,373.00,380.74,379.80,376.27,377.86,379.85,373.60,369.96,366.18,370.64,374.02,377.33,375.18,373.76,372.86,356.14,353.52,355.39,356.03,356.29,,,L5
2004-01-20 21:53:24+00:00,,,,,,,360.26,372.19,370.99,372.51,373.49,376.17,381.15,373.71,377.84,374.84,375.06,375.49,371.40,369.39,368.55,364.72,362.59,361.75,362.64,357.27,358.00,361.27,361.91,360.73,362.97,362.63,369.65,372.43,,,,,L5
2004-03-23 22:10:04+00:00,328.78,,,,,,336.98,340.28,339.37,345.81,348.26,346.81,355.39,347.35,350.98,350.11,341.06,342.23,345.69,345.87,349.21,,,,,,334.66,336.22,334.23,343.50,350.34,349.14,348.48,347.73,345.50,348.37,355.06,367.94,L7
2004-04-25 21:54:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,337.66,,,,,,,,,,,,,L5
2004-05-02 22:00:57+00:00,378.29,390.90,389.22,385.97,360.85,355.00,355.22,362.84,364.89,366.05,368.58,373.55,361.16,360.27,371.05,370.81,376.89,374.47,377.81,371.03,366.45,370.03,365.61,360.81,362.24,359.64,359.29,364.26,354.43,362.32,362.27,357.71,357.69,360.06,351.71,353.41,359.62,386.84,L5
2004-05-03 22:03:47+00:00,,,,,,,,,,,,,,,,,,369.54,374.52,374.54,377.57,374.71,374.61,369.07,365.17,357.61,358.69,360.67,360.94,357.24,,,,,,,,387.10,L7
2004-06-04 22:03:43+00:00,348.65,368.40,377.10,378.72,360.04,353.47,366.54,,,,,,,,363.03,356.52,355.85,364.93,366.46,366.84,364.50,358.74,357.31,355.62,354.11,356.76,359.79,,,,,,,,363.62,366.13,371.20,376.98,L7
2004-06-12 21:55:59+00:00,393.46,405.23,398.13,395.57,,,,,,,,,,,,,,,384.18,380.22,378.08,381.68,365.88,365.53,362.03,366.05,361.73,376.04,383.77,384.99,386.96,373.39,379.01,381.73,373.23,374.11,382.04,384.50,L5
2004-06-27 22:09:48+00:00,370.11,394.69,375.84,,,,,340.41,349.24,348.99,351.67,346.85,348.59,358.94,355.56,359.00,360.28,359.38,364.31,358.01,352.19,347.87,346.60,,,,,,347.99,353.08,354.48,357.79,365.99,364.95,371.85,368.33,368.41,372.76,L7
2004-07-06 22:03:36+00:00,,376.54,383.93,,,,,,,,,,,,,,,,,,,,366.92,365.54,366.55,367.70,360.79,366.32,369.06,362.71,368.47,370.15,375.87,373.09,,,,,L7
2004-07-29 22:09:38+00:00,383.10,388.58,397.43,395.52,372.59,356.78,356.61,363.55,368.52,370.69,369.35,370.16,,,,,,,370.67,365.84,364.46,360.61,356.20,354.62,357.04,351.41,345.34,353.42,353.95,353.31,351.74,358.54,,,,,,380.47,L7
2004-07-30 21:57:15+00:00,381.84,387.89,399.38,402.28,373.23,363.33,362.09,365.63,371.29,375.33,372.17,376.93,375.88,369.24,367.74,375.28,371.29,376.55,373.26,369.46,376.15,376.65,370.06,362.50,359.38,359.41,356.63,356.67,361.57,361.09,365.86,360.45,362.10,,,,,,L5
2004-08-15 21:57:37+00:00,395.98,401.28,395.86,392.43,366.38,365.33,374.56,382.03,384.67,391.10,378.34,377.35,388.16,373.27,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-08 22:03:17+00:00,,382.43,385.50,371.94,356.01,348.82,,,,,339.63,347.98,350.76,,,,,,,,359.13,372.49,369.37,363.31,359.74,361.60,360.25,353.28,359.19,364.36,371.27,380.45,,,,,,,L7
2004-09-23 22:04:50+00:00,,,,,,,,,,,343.80,340.39,339.64,359.05,361.54,363.53,369.72,373.98,371.77,368.49,363.40,362.37,360.60,368.87,365.56,370.48,369.82,,,,,,,,,,,,L5
2004-09-24 22:03:12+00:00,,,,,,,,,,,,,,,349.42,348.31,354.19,354.30,356.05,361.29,360.27,360.30,356.50,361.16,360.54,357.37,358.64,,,,,,,358.93,371.94,367.29,365.16,371.91,L7
2004-10-01 22:09:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,355.95,354.54,358.93,363.23,365.37,362.80,363.35,368.28,367.50,368.64,368.55,368.75,379.86,L7
2004-10-10 22:03:07+00:00,397.50,409.64,403.13,385.70,364.18,349.63,337.34,,,,,,,,341.19,346.19,351.39,351.30,355.73,353.64,354.53,354.77,350.26,350.51,354.87,355.39,348.93,,,,,,,351.02,359.11,360.69,360.36,382.01,L7
2004-10-17 22:09:26+00:00,383.40,,,,,,,,,,,,,,,,,,,,368.37,368.40,360.75,360.34,363.45,353.09,346.71,353.36,347.18,333.97,349.59,357.57,350.07,357.14,,,,,L7
2005-01-13 22:06:52+00:00,402.84,395.37,389.14,379.41,374.99,371.07,368.11,374.42,378.34,384.10,382.92,382.52,382.55,377.38,,,,,,,,,,,,,,,,,,,,,,385.32,394.34,408.06,L5
2005-02-14 22:07:21+00:00,369.19,388.07,383.94,384.21,372.97,359.11,357.19,363.38,367.63,365.49,366.38,363.10,361.27,366.51,373.05,374.82,380.03,357.81,357.93,363.52,361.63,360.85,362.75,360.40,351.60,352.15,356.14,371.83,378.76,378.88,378.66,385.89,394.13,401.58,,418.23,406.57,408.18,L5
2005-03-03 22:04:17+00:00,365.22,378.12,373.94,371.51,364.37,357.07,344.40,348.18,351.05,355.40,348.58,348.93,350.71,,,,,,,,356.71,357.43,355.01,356.58,357.30,358.92,359.18,359.84,364.87,367.39,370.14,376.67,,,,,,,L7
2005-04-04 22:04:14+00:00,,,374.00,363.33,350.00,340.32,329.75,328.17,333.07,337.64,340.04,342.67,342.66,343.11,339.32,,,,,,,,336.86,344.95,344.73,345.54,350.60,349.47,351.46,357.44,366.13,377.81,378.28,378.96,,,,,L7
2005-04-27 22:10:21+00:00,379.81,380.70,376.25,380.71,363.98,344.47,333.09,,,,,,337.89,334.91,345.90,350.12,340.96,342.92,350.00,347.67,342.82,341.63,346.43,342.60,342.68,343.34,341.94,,,,,,352.33,352.92,349.81,353.98,360.47,,L7
2005-06-14 22:10:13+00:00,416.10,411.08,421.56,420.29,,398.20,388.24,406.36,396.63,396.58,404.80,401.90,,,389.30,,,,,,372.93,364.00,369.08,384.96,367.28,372.07,365.94,367.94,370.57,364.76,368.87,375.82,361.10,366.19,360.40,,,,L7
2005-06-22 22:08:22+00:00,,391.31,399.09,400.50,389.74,386.64,378.79,379.10,372.39,372.59,373.52,365.84,365.84,355.38,362.48,359.82,356.82,356.85,358.00,357.79,358.66,355.55,358.75,354.75,354.53,357.14,360.38,360.86,363.33,366.31,366.33,362.68,370.29,377.98,370.33,371.08,378.17,388.28,L5
2005-07-08 22:08:27+00:00,423.15,424.07,421.67,424.55,399.00,392.25,379.47,376.28,378.20,373.96,361.12,369.76,369.87,364.93,,,371.32,380.96,385.96,380.59,374.89,368.64,366.40,373.84,368.30,368.64,368.50,368.00,363.09,353.22,358.04,360.34,350.87,356.02,349.19,354.31,364.11,379.18,L5
2005-07-09 22:04:02+00:00,398.55,410.04,405.81,411.25,380.19,380.38,380.79,378.34,381.19,379.85,376.80,369.84,365.97,,,,,,,,371.12,368.23,362.16,364.18,361.82,363.18,362.83,365.34,365.35,360.54,361.10,358.30,,,,,,,L7
2005-07-16 22:10:12+00:00,400.39,419.81,420.35,407.63,389.89,,,,,370.92,373.41,374.73,375.16,382.55,382.63,382.29,383.80,376.95,380.97,377.59,369.25,366.65,360.63,367.36,359.32,,,,,,346.94,347.25,344.17,342.34,349.02,353.38,354.94,371.09,L7
2005-08-09 22:08:46+00:00,400.76,403.84,400.18,402.63,385.71,369.80,361.60,359.34,357.34,362.13,360.25,359.05,356.82,355.09,358.12,358.33,360.99,363.19,360.94,362.59,365.93,360.14,349.39,344.68,344.92,343.49,346.33,348.15,343.71,351.59,350.14,360.63,368.73,377.06,382.44,382.96,393.49,403.60,L5
2005-08-17 22:10:06+00:00,327.02,,,,,353.77,349.56,349.70,353.89,348.68,344.19,339.95,338.27,334.67,335.45,333.68,319.94,,,,,,,,,,348.37,345.29,341.56,346.97,356.42,357.42,367.70,376.29,382.00,386.94,394.47,403.90,L7
2005-08-25 22:08:52+00:00,366.54,,,,,,,,,,,,,,,,351.13,341.76,344.49,341.85,327.08,324.60,329.42,327.50,338.34,341.83,344.94,344.61,345.12,345.81,,,,,,,,,L5
2005-08-26 22:03:51+00:00,352.38,391.70,388.08,379.37,363.56,351.96,343.16,344.24,346.83,339.09,336.87,337.83,,,,,,,,333.65,340.17,336.85,335.69,334.85,333.57,333.01,337.07,338.94,347.04,347.87,346.75,355.86,,,,,,,L7
2005-09-10 22:08:55+00:00,382.46,405.25,409.52,408.09,392.76,373.77,367.79,370.27,370.38,366.58,365.41,362.73,362.50,368.93,370.91,371.81,380.63,376.25,377.35,382.74,365.78,364.57,363.45,363.77,361.74,360.54,367.58,361.46,359.11,369.09,366.11,376.97,377.11,383.82,,,,,L5
2005-09-27 22:03:40+00:00,,386.91,383.15,379.28,364.21,348.80,341.81,338.00,336.54,331.96,,,,,,,,,344.92,345.41,341.13,342.23,341.97,341.41,342.84,341.20,339.20,334.99,332.01,330.61,,,,,,,,,L7
2005-11-13 22:09:08+00:00,409.49,414.82,404.27,402.83,384.69,364.67,353.62,356.20,355.89,353.30,348.83,346.91,348.86,350.17,353.85,360.05,361.68,359.67,364.68,366.00,363.62,363.97,360.68,355.34,349.06,348.66,349.22,351.28,350.85,347.33,344.81,354.10,368.69,363.09,375.93,377.09,369.73,373.65,L5
2006-02-17 22:11:22+00:00,,,,,,372.42,370.03,366.62,363.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-03-22 22:04:42+00:00,,,,,,,,,,,343.35,343.57,346.56,349.42,346.31,341.92,346.72,348.64,351.69,351.05,351.88,350.28,343.94,,,,,,,,,,,,,,,,L7
2006-03-29 22:10:52+00:00,,,,393.94,381.76,372.24,370.11,369.11,364.05,367.76,368.68,367.18,367.79,354.78,359.45,359.06,361.38,365.50,363.25,,,,,,342.81,345.95,346.55,350.04,346.98,344.81,347.60,345.58,345.79,349.21,345.69,349.44,352.31,356.79,L7
2006-04-22 22:12:36+00:00,392.53,409.86,405.04,395.95,382.00,370.13,362.02,367.20,367.90,357.73,349.74,351.23,349.95,361.07,363.82,368.03,369.45,366.28,366.34,368.18,364.93,366.68,368.74,370.81,364.49,369.13,367.55,364.12,363.84,365.02,352.95,361.68,365.19,363.35,372.39,371.57,372.98,383.29,L5
2006-06-01 22:10:50+00:00,390.88,423.17,421.64,415.60,,,,,,,361.23,357.35,358.60,357.69,361.01,360.39,366.31,367.44,373.17,370.77,369.66,369.36,372.21,374.61,369.50,,,,,,,,,,,,,,L7
2006-06-02 22:07:00+00:00,373.66,408.80,409.30,404.28,375.69,357.57,335.56,343.15,349.97,348.28,351.91,346.94,347.83,351.88,353.52,354.74,363.21,360.76,363.30,370.87,353.25,352.84,354.80,347.23,347.70,347.00,349.12,356.73,357.36,364.68,360.39,365.23,362.05,371.08,375.69,378.48,387.06,379.75,L5
2006-06-25 22:13:31+00:00,410.49,409.71,404.69,411.43,388.75,383.24,,380.13,375.12,370.23,381.54,383.85,385.37,376.04,387.62,386.00,379.31,389.47,390.06,385.61,389.76,383.16,384.72,382.30,376.24,368.71,370.06,374.76,372.59,368.10,358.73,369.33,366.10,369.60,352.90,350.93,345.69,358.37,L5
2006-07-03 22:10:40+00:00,,,,,,344.13,338.64,342.95,347.25,346.29,343.36,346.55,347.79,350.30,349.53,348.13,351.75,351.16,344.11,347.47,,,,,,336.35,344.23,341.37,337.42,338.13,340.60,339.15,340.73,343.28,347.93,342.19,338.79,347.14,L7
2006-07-12 22:04:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,351.17,356.90,348.62,347.92,351.33,348.72,353.34,350.95,343.94,345.67,355.16,,L7
2006-07-27 22:13:58+00:00,389.16,392.98,393.29,388.35,360.65,347.50,349.21,362.67,359.33,354.97,355.63,356.01,363.36,358.90,365.14,361.91,359.20,365.54,359.92,355.41,362.50,364.16,367.54,363.31,360.27,365.08,363.77,360.51,351.93,353.32,351.33,348.59,343.73,335.21,326.94,323.07,334.20,343.24,L5
2006-08-04 22:10:28+00:00,389.79,406.56,403.37,385.38,370.03,358.80,355.63,362.79,368.71,366.98,362.27,365.90,368.14,,,,,,376.16,378.08,375.70,375.06,368.26,375.33,379.34,377.14,377.83,374.21,366.68,363.29,361.23,362.69,355.44,,,,,368.22,L7
2006-08-05 22:07:55+00:00,404.41,413.50,406.07,394.07,376.26,364.28,358.32,367.42,372.27,362.96,369.42,366.14,358.76,372.15,369.48,379.25,376.49,388.21,382.93,376.09,380.21,375.47,372.86,377.32,379.28,383.68,380.60,380.29,378.61,374.98,365.20,367.00,362.20,357.81,358.52,354.63,363.75,367.44,L5
2006-08-28 22:14:23+00:00,384.37,379.17,386.43,388.04,364.23,350.95,344.83,352.49,352.53,353.69,361.29,361.78,363.07,360.04,360.88,364.23,362.83,365.38,367.33,374.36,374.28,363.91,361.23,357.72,355.57,,,,,,,,,,,,,,L5
2006-09-13 22:14:35+00:00,380.68,391.46,389.39,384.95,363.46,352.51,337.48,346.83,356.27,357.26,356.51,356.97,356.70,364.47,367.42,369.81,374.73,363.29,356.77,351.71,343.69,351.00,354.25,352.45,344.16,346.36,352.12,356.85,359.92,358.46,349.20,347.33,344.08,341.95,340.39,339.95,347.34,355.63,L5
2006-09-14 22:04:09+00:00,,379.43,380.21,374.97,364.63,349.41,337.70,345.80,350.15,350.56,350.58,345.97,,,,,,,,357.33,358.25,361.79,357.87,357.50,346.08,350.25,353.41,347.41,344.96,350.42,345.77,,,,,,,,L7
2006-09-21 22:10:16+00:00,380.72,394.86,394.59,380.74,356.32,351.20,358.46,373.82,376.35,,,,,,366.10,375.57,375.56,371.64,377.69,375.48,371.88,370.54,374.51,369.13,362.56,359.70,362.30,360.68,358.57,352.14,,,,,,317.48,346.48,369.53,L7
2006-10-08 22:08:40+00:00,379.97,383.59,386.84,387.24,372.33,359.55,360.98,361.71,358.04,364.54,365.24,368.71,375.87,363.86,371.12,369.25,363.72,368.86,367.97,372.82,370.35,370.10,372.66,361.70,358.18,353.74,341.67,342.62,338.41,335.93,332.22,325.69,322.74,321.12,320.17,329.73,355.92,381.63,L5
2006-11-24 22:10:49+00:00,383.35,395.11,398.72,396.52,375.77,370.14,362.46,366.63,369.84,371.20,367.30,359.20,364.01,,,,,,362.57,367.54,365.14,357.44,360.31,361.10,354.40,348.92,346.34,348.61,338.55,339.13,339.65,326.23,328.12,,,,,359.51,L7
2007-02-28 22:11:16+00:00,,,,,,,348.54,345.76,351.74,352.32,350.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-03-16 22:11:19+00:00,384.00,409.04,408.70,397.15,374.62,368.06,356.67,,,,,,,,,,,,,,,351.04,352.78,345.51,344.05,335.76,331.40,333.97,344.48,341.95,339.48,335.66,332.37,322.28,,,,,L7
2007-06-13 22:04:52+00:00,403.09,422.63,416.50,410.31,399.84,376.52,381.57,382.29,382.83,382.25,381.25,379.40,375.72,,,,,,,359.57,360.81,353.44,349.14,349.79,345.55,338.58,332.68,321.19,319.69,316.57,300.87,291.98,285.63,,,,,,L7
2007-07-06 22:11:01+00:00,392.72,,,,,,362.34,375.43,375.21,369.27,359.21,356.00,362.66,366.80,357.01,363.80,359.66,362.93,361.44,355.96,353.10,348.39,,,,,,330.33,328.35,323.88,310.62,306.85,313.54,311.30,318.35,328.60,348.38,369.23,L7
2007-07-15 22:04:48+00:00,386.23,399.63,407.88,,,,,,,,374.94,373.41,379.68,366.86,368.23,373.94,370.82,377.64,377.30,363.61,361.51,357.08,352.81,,,,,,,,323.77,322.59,321.93,323.74,335.83,349.12,367.44,376.31,L7
2007-08-07 22:10:52+00:00,363.84,380.68,372.76,363.61,352.52,354.88,341.55,351.22,361.22,357.58,356.42,354.95,359.82,371.94,361.88,368.12,,,,,,341.61,334.84,320.31,312.90,306.65,303.66,304.22,308.54,317.82,327.58,328.71,337.91,342.16,360.99,,,,L7
2007-09-01 22:04:31+00:00,387.58,384.48,377.25,381.14,371.79,,,,,,,,348.56,349.01,355.56,353.33,349.30,352.99,354.02,350.97,352.59,349.60,348.76,335.79,335.09,,,,,,,,340.64,347.50,,,,,L7
2007-09-08 22:10:38+00:00,378.68,385.54,390.18,388.15,374.69,358.42,345.97,348.60,353.70,348.99,,,,,,333.64,340.39,341.77,340.51,340.25,340.89,341.52,337.63,335.03,331.70,325.59,322.75,317.95,317.53,320.01,321.56,,,,341.68,339.29,342.49,340.63,L7
2007-09-09 22:07:45+00:00,395.34,402.79,408.23,411.01,395.08,375.53,356.33,357.45,358.34,358.50,354.35,350.22,353.66,353.90,354.52,360.24,352.99,350.62,347.07,344.92,349.18,347.51,348.18,343.49,337.57,333.56,329.57,331.24,330.24,326.69,326.26,328.40,334.77,339.33,356.79,357.76,354.56,344.15,L5
