dates,satname,sar1223-0000,sar1223-0001,sar1223-0002
1984-08-26 09:36:33+00:00,L5,198.21,212.48,212.20
1984-09-04 09:30:25+00:00,L5,201.01,212.65,211.08
1984-09-11 09:36:38+00:00,L5,196.90,214.17,214.84
1984-09-20 09:30:28+00:00,L5,,,
1984-09-27 09:36:39+00:00,L5,202.95,218.28,212.19
1984-10-29 09:36:32+00:00,L5,202.81,214.08,213.22
1985-06-26 09:36:35+00:00,L5,198.03,212.60,213.55
1985-07-28 09:36:22+00:00,L5,201.51,214.63,213.73
1985-08-13 09:36:12+00:00,L5,197.57,217.46,216.65
1985-08-29 09:36:02+00:00,L5,202.92,219.15,216.22
1985-09-14 09:35:49+00:00,L5,,,
1985-12-03 09:34:43+00:00,L5,199.53,214.16,215.51
1986-01-04 09:34:08+00:00,L5,196.32,211.95,211.09
1986-03-25 09:32:25+00:00,L5,201.66,214.88,215.70
1986-04-10 09:32:04+00:00,L5,195.03,211.86,213.08
1986-05-05 09:25:17+00:00,L5,194.29,206.75,219.96
1986-05-12 09:31:17+00:00,L5,206.85,224.65,223.70
1986-05-28 09:30:50+00:00,L5,203.36,218.60,213.76
1986-06-29 09:29:50+00:00,L5,203.51,218.33,215.34
1986-07-08 09:23:21+00:00,L5,,,
1986-07-15 09:29:17+00:00,L5,198.49,214.60,210.31
1986-07-31 09:28:43+00:00,L5,,,
1986-09-01 09:27:32+00:00,L5,198.69,215.33,212.78
1986-09-17 09:27:01+00:00,L5,203.17,217.13,214.11
1986-10-28 09:19:29+00:00,L5,,,
1986-11-04 09:25:25+00:00,L5,,,
1987-01-07 09:26:01+00:00,L5,199.83,216.28,214.02
1987-05-15 09:30:21+00:00,L5,199.47,211.38,212.47
1987-06-16 09:31:07+00:00,L5,206.06,216.00,217.54
1987-07-02 09:31:27+00:00,L5,198.40,216.30,213.87
1987-07-18 09:31:44+00:00,L5,198.13,213.64,221.18
1987-08-19 09:32:41+00:00,L5,206.42,218.34,215.63
1987-09-04 09:33:07+00:00,L5,208.24,224.38,219.58
1987-11-07 09:34:26+00:00,L5,193.48,212.80,209.71
1987-12-09 09:34:58+00:00,L5,199.11,214.71,208.58
1987-12-25 09:35:13+00:00,L5,198.75,215.25,211.96
1988-01-10 09:35:29+00:00,L5,206.76,220.33,222.40
1988-02-11 09:36:05+00:00,L5,205.17,220.69,219.79
1988-04-15 09:36:38+00:00,L5,202.68,217.78,213.90
1988-05-01 09:36:45+00:00,L5,197.78,210.90,210.04
1988-05-17 09:36:55+00:00,L5,203.48,216.78,217.29
1988-06-02 09:37:02+00:00,L5,202.38,217.83,212.92
1988-07-04 09:37:12+00:00,L5,195.81,209.02,207.22
1988-08-05 09:37:16+00:00,L5,189.51,203.00,196.19
1988-08-21 09:37:17+00:00,L5,198.94,210.48,214.04
1988-09-06 09:37:19+00:00,L5,199.61,210.31,210.24
1988-09-22 09:37:13+00:00,L5,195.04,211.00,211.70
1988-10-24 09:37:05+00:00,L5,209.56,216.24,213.69
1988-12-11 09:36:57+00:00,L5,198.85,212.94,210.02
1988-12-27 09:36:51+00:00,L5,196.88,215.27,211.26
1989-01-12 09:36:44+00:00,L5,200.40,214.67,214.56
1989-01-28 09:36:31+00:00,L5,196.83,209.99,212.21
1989-03-01 09:36:18+00:00,L5,201.16,217.76,215.71
1989-05-20 09:34:56+00:00,L5,203.20,215.04,227.13
1989-06-21 09:34:19+00:00,L5,201.00,215.93,217.52
1989-07-23 09:33:45+00:00,L5,200.19,216.57,212.89
1989-08-24 09:33:03+00:00,L5,197.87,207.08,213.94
1989-09-25 09:32:16+00:00,L5,206.03,222.03,213.67
1989-10-04 09:26:00+00:00,L5,,,
1989-10-11 09:31:53+00:00,L5,196.64,212.28,212.67
1989-10-27 09:31:15+00:00,L5,209.72,218.67,220.27
1989-11-12 09:30:54+00:00,L5,197.23,209.81,211.46
1990-01-15 09:28:57+00:00,L5,197.99,214.54,214.68
1990-02-09 09:22:02+00:00,L5,,,
1990-02-16 09:27:59+00:00,L5,194.33,207.64,211.55
1990-02-25 09:21:33+00:00,L5,202.28,218.14,222.18
1990-04-21 09:26:46+00:00,L5,196.26,212.81,214.96
1990-05-07 09:26:43+00:00,L5,191.21,204.50,204.33
1990-05-23 09:26:44+00:00,L5,194.72,207.10,216.08
1990-06-08 09:26:43+00:00,L5,207.62,220.71,229.08
1990-06-24 09:26:42+00:00,L5,206.27,220.57,221.11
1990-07-10 09:26:40+00:00,L5,,,
1990-07-26 09:26:36+00:00,L5,195.16,206.31,212.29
1990-08-11 09:26:31+00:00,L5,206.28,224.45,222.51
1990-09-28 09:26:14+00:00,L5,204.96,223.92,221.17
1990-10-14 09:26:08+00:00,L5,197.53,210.10,217.54
1990-10-30 09:25:59+00:00,L5,200.01,216.33,226.87
1990-11-24 09:19:43+00:00,L5,,,
1991-01-02 09:26:25+00:00,L5,206.87,219.65,218.13
1991-01-18 09:26:53+00:00,L5,194.84,207.62,212.60
1991-04-08 09:28:18+00:00,L5,197.87,214.31,212.82
1991-05-26 09:29:10+00:00,L5,210.04,223.08,223.18
1991-06-27 09:29:37+00:00,L5,196.94,215.17,215.95
1991-07-13 09:29:45+00:00,L5,196.29,212.18,206.05
1991-07-29 09:30:00+00:00,L5,193.56,207.71,205.78
1991-08-30 09:30:13+00:00,L5,198.94,210.74,214.64
1991-09-15 09:30:26+00:00,L5,205.88,218.55,216.54
1991-10-17 09:30:42+00:00,L5,189.18,200.26,205.48
1991-11-02 09:30:40+00:00,L5,186.92,206.93,206.63
1992-02-22 09:30:41+00:00,L5,208.86,222.52,224.45
1992-03-09 09:30:43+00:00,L5,190.22,195.69,199.24
1992-05-28 09:30:06+00:00,L5,195.00,209.42,212.85
1992-06-29 09:29:44+00:00,L5,196.44,208.23,209.15
1992-07-31 09:29:20+00:00,L5,198.88,213.81,216.51
1992-08-16 09:29:05+00:00,L5,196.45,209.51,214.21
1992-09-01 09:28:50+00:00,L5,198.65,211.17,213.19
1992-09-17 09:28:36+00:00,L5,200.89,214.27,213.60
1992-12-06 09:27:46+00:00,L5,198.27,215.00,216.29
1993-03-12 09:28:42+00:00,L5,195.93,217.74,219.37
1993-03-28 09:28:44+00:00,L5,188.58,208.14,211.67
1993-04-13 09:28:51+00:00,L5,193.61,210.46,214.47
1993-06-16 09:29:02+00:00,L5,197.34,210.80,225.84
1993-07-18 09:28:56+00:00,L5,207.60,222.49,224.85
1993-08-03 09:28:56+00:00,L5,196.90,217.82,219.39
1993-08-19 09:28:55+00:00,L5,210.72,220.91,223.21
1993-09-20 09:28:50+00:00,L5,198.35,211.03,214.10
1993-11-07 09:28:34+00:00,L5,188.55,204.74,206.02
1993-11-23 09:28:27+00:00,L5,192.76,207.65,214.65
1994-02-27 09:27:23+00:00,L5,204.40,217.38,212.74
1994-03-31 09:26:54+00:00,L5,203.02,226.82,227.33
1994-05-02 09:26:17+00:00,L5,198.13,212.77,213.18
1994-06-19 09:25:22+00:00,L5,190.86,207.40,206.52
1994-07-05 09:24:58+00:00,L5,208.82,222.57,223.48
1994-08-22 09:23:41+00:00,L5,206.34,219.14,215.44
1994-09-07 09:23:17+00:00,L5,208.96,223.04,223.65
1994-10-25 09:21:52+00:00,L5,200.88,219.18,218.58
1994-12-12 09:20:16+00:00,L5,206.46,219.32,213.55
1995-01-13 09:19:10+00:00,L5,205.06,223.25,218.49
1995-01-29 09:18:34+00:00,L5,198.73,215.09,215.99
1995-04-19 09:15:18+00:00,L5,201.71,223.68,222.16
1995-05-05 09:14:35+00:00,L5,207.88,221.01,220.72
1995-06-06 09:13:07+00:00,L5,205.82,218.99,218.61
1995-07-08 09:11:41+00:00,L5,205.83,220.24,216.33
1995-07-24 09:10:56+00:00,L5,198.54,213.92,221.07
1995-08-09 09:10:13+00:00,L5,196.69,217.08,212.92
1995-09-03 09:02:52+00:00,L5,195.14,212.52,212.63
1995-09-10 09:08:43+00:00,L5,207.17,220.78,214.60
1995-10-21 09:00:24+00:00,L5,205.59,228.16,227.29
1996-03-04 09:13:10+00:00,L5,202.37,215.13,216.87
1996-04-21 09:16:13+00:00,L5,194.03,206.20,208.59
1996-05-07 09:17:10+00:00,L5,201.54,218.18,221.52
1996-05-23 09:18:04+00:00,L5,200.18,218.19,218.34
1996-07-10 09:20:39+00:00,L5,207.36,219.05,224.07
1996-07-26 09:21:31+00:00,L5,195.87,213.03,209.91
1996-08-11 09:22:21+00:00,L5,205.75,216.86,214.37
1996-08-27 09:23:11+00:00,L5,201.09,212.19,213.13
1996-09-12 09:24:05+00:00,L5,197.05,208.82,211.95
1996-11-15 09:27:20+00:00,L5,198.47,213.96,211.89
1996-12-17 09:28:51+00:00,L5,197.21,213.06,214.40
1997-02-19 09:31:45+00:00,L5,198.75,216.59,216.81
1997-03-23 09:33:01+00:00,L5,209.29,224.60,227.54
1997-04-24 09:34:10+00:00,L5,203.43,217.20,221.72
1997-05-10 09:34:43+00:00,L5,201.92,219.92,220.15
1997-06-11 09:35:50+00:00,L5,201.26,217.23,210.16
1997-07-13 09:36:56+00:00,L5,201.19,218.04,218.32
1997-07-29 09:37:29+00:00,L5,208.31,220.62,227.69
1997-08-14 09:37:59+00:00,L5,205.44,220.17,216.14
1997-08-30 09:38:29+00:00,L5,200.34,215.62,212.72
1997-10-01 09:39:24+00:00,L5,199.67,,
1997-10-17 09:39:49+00:00,L5,200.61,218.20,226.95
1997-11-18 09:40:37+00:00,L5,206.17,223.65,227.09
1997-12-20 09:41:24+00:00,L5,,182.86,140.18
1998-03-10 09:43:03+00:00,L5,199.32,219.41,219.36
1998-03-26 09:43:17+00:00,L5,203.98,224.44,221.61
1998-05-13 09:43:56+00:00,L5,196.84,211.46,213.88
1998-06-14 09:44:24+00:00,L5,206.97,220.72,214.90
1998-06-30 09:44:36+00:00,L5,199.27,214.57,212.06
1998-07-16 09:44:47+00:00,L5,200.70,,
1998-08-01 09:44:52+00:00,L5,202.35,216.39,215.58
1998-08-17 09:45:00+00:00,L5,198.73,214.78,215.37
1998-09-02 09:45:12+00:00,L5,196.58,210.45,213.14
1998-10-04 09:45:22+00:00,L5,204.93,219.89,220.89
1998-10-20 09:45:22+00:00,L5,208.85,223.06,218.70
1998-11-21 09:45:34+00:00,L5,197.96,216.15,212.73
1998-12-23 09:45:35+00:00,L5,197.51,217.24,215.05
1999-02-25 09:45:46+00:00,L5,206.73,222.51,220.59
1999-03-13 09:45:34+00:00,L5,199.03,218.38,213.94
1999-04-30 09:45:13+00:00,L5,200.76,,
1999-06-17 09:44:29+00:00,L5,200.06,217.66,213.04
1999-07-03 09:44:19+00:00,L5,201.03,214.18,213.06
1999-07-19 09:44:16+00:00,L5,194.71,217.29,214.40
1999-08-04 09:44:14+00:00,L5,194.51,208.83,209.52
1999-08-12 09:59:25+00:00,L7,197.64,207.23,214.58
1999-08-28 09:59:28+00:00,L7,197.38,210.28,217.69
1999-09-05 09:43:34+00:00,L5,196.98,220.13,218.62
1999-09-13 09:59:23+00:00,L7,197.86,216.66,223.81
1999-09-29 09:59:32+00:00,L7,201.17,,
1999-10-07 09:43:09+00:00,L5,208.96,221.09,225.35
1999-10-15 09:59:30+00:00,L7,198.79,211.28,217.97
1999-10-31 09:59:25+00:00,L7,203.11,202.98,165.69
1999-11-08 09:42:30+00:00,L5,204.26,219.63,215.97
1999-12-02 09:59:20+00:00,L7,200.52,218.03,221.45
1999-12-18 09:59:28+00:00,L7,203.15,217.05,221.20
2000-01-19 09:59:18+00:00,L7,202.07,211.60,220.77
2000-01-20 09:35:06+00:00,L5,205.20,221.43,221.97
2000-03-07 09:59:06+00:00,L7,203.73,,
2000-04-24 09:58:51+00:00,L7,200.11,212.62,216.93
2000-05-18 09:42:19+00:00,L5,203.73,216.10,213.36
2000-06-19 09:42:59+00:00,L5,197.61,214.90,212.96
2000-06-27 09:58:13+00:00,L7,196.43,212.61,213.62
2000-07-13 09:58:00+00:00,L7,192.41,211.44,210.39
2000-07-29 09:57:43+00:00,L7,197.39,210.37,221.29
2000-08-14 09:57:37+00:00,L7,198.50,210.51,214.56
2000-08-22 09:44:16+00:00,L5,196.88,218.18,215.12
2000-08-30 09:57:26+00:00,L7,198.93,211.46,216.49
2000-09-15 09:57:07+00:00,L7,201.77,211.17,218.60
2000-10-17 09:56:41+00:00,L7,200.74,212.72,217.89
2000-11-02 09:56:53+00:00,L7,200.87,213.61,
2000-12-20 09:56:57+00:00,L7,199.05,211.62,221.25
2001-01-21 09:57:03+00:00,L7,200.96,215.00,222.01
2001-02-06 09:56:56+00:00,L7,200.73,219.12,218.41
2001-02-14 09:46:32+00:00,L5,201.75,220.71,217.75
2001-02-22 09:56:55+00:00,L7,201.71,221.79,222.49
2001-03-26 09:56:42+00:00,L7,192.21,,
2001-04-11 09:56:38+00:00,L7,200.30,221.21,221.46
2001-05-13 09:56:27+00:00,L7,197.24,218.89,219.17
2001-05-21 09:46:43+00:00,L5,188.57,197.77,206.95
2001-05-29 09:56:18+00:00,L7,204.21,226.52,222.39
2001-06-06 09:46:54+00:00,L5,200.54,227.53,225.04
2001-06-14 09:56:07+00:00,L7,200.74,214.06,210.73
2001-06-30 09:55:52+00:00,L7,202.78,214.11,221.89
2001-08-01 09:55:40+00:00,L7,202.79,215.20,222.81
2001-08-09 09:46:50+00:00,L5,200.14,216.38,217.73
2001-08-17 09:55:21+00:00,L7,196.90,210.76,210.90
2001-08-25 09:46:46+00:00,L5,201.09,223.18,222.78
2001-09-02 09:55:11+00:00,L7,205.18,215.74,223.14
2001-09-18 09:54:59+00:00,L7,201.88,215.38,219.13
2001-10-04 09:54:47+00:00,L7,201.06,211.22,218.46
2001-11-05 09:54:55+00:00,L7,200.35,218.24,212.61
2001-12-07 09:55:05+00:00,L7,202.27,220.22,219.02
2001-12-15 09:45:59+00:00,L5,194.51,215.66,213.71
2002-01-08 09:55:16+00:00,L7,201.79,217.74,219.96
2002-02-17 09:44:59+00:00,L5,195.33,214.15,209.92
2002-02-25 09:55:28+00:00,L7,202.03,217.47,221.27
2002-03-13 09:55:25+00:00,L7,201.38,218.50,216.60
2002-03-21 09:44:35+00:00,L5,199.70,217.47,213.65
2002-04-30 09:55:22+00:00,L7,199.11,210.49,213.54
2002-05-16 09:55:15+00:00,L7,204.16,223.71,220.84
2002-05-24 09:43:15+00:00,L5,198.77,214.67,212.89
2002-06-01 09:55:09+00:00,L7,198.42,215.55,214.81
2002-06-17 09:55:02+00:00,L7,201.35,215.40,215.34
2002-06-18 09:36:28+00:00,L5,214.78,235.28,
2002-06-25 09:42:31+00:00,L5,201.40,218.77,221.90
2002-07-03 09:54:58+00:00,L7,195.32,214.33,218.84
2002-07-19 09:54:50+00:00,L7,199.81,214.38,217.88
2002-08-04 09:54:43+00:00,L7,195.19,207.55,210.63
2002-08-20 09:54:40+00:00,L7,203.37,221.57,223.76
2002-09-05 09:54:31+00:00,L7,200.08,210.88,219.69
2002-10-07 09:54:14+00:00,L7,201.54,220.50,221.85
2003-01-27 09:55:01+00:00,L7,201.08,219.33,222.90
2003-02-12 09:55:12+00:00,L7,201.86,220.44,220.42
2003-03-16 09:55:15+00:00,L7,205.81,218.59,223.41
2003-04-01 09:55:15+00:00,L7,202.49,207.87,217.51
2003-05-19 09:55:12+00:00,L7,201.53,217.92,219.55
2003-06-28 09:42:38+00:00,L5,199.51,210.60,212.62
2003-07-14 09:42:55+00:00,L5,200.92,219.46,215.84
2003-07-30 09:43:13+00:00,L5,214.07,226.43,215.46
2003-08-31 09:43:47+00:00,L5,208.50,216.84,226.58
2003-10-02 09:44:16+00:00,L5,189.93,222.19,195.84
2003-10-10 09:54:34+00:00,L7,206.64,221.92,220.30
2003-12-13 09:55:18+00:00,L7,,222.70,224.26
2004-01-30 09:55:36+00:00,L7,,,
2004-03-18 09:55:48+00:00,L7,204.00,214.13,221.67
2004-04-27 09:46:34+00:00,L5,220.26,233.80,232.13
2004-06-06 09:55:37+00:00,L7,201.60,212.66,221.02
2004-06-14 09:47:56+00:00,L5,216.30,218.91,225.55
2004-06-30 09:48:25+00:00,L5,202.38,214.17,220.21
2004-07-16 09:48:52+00:00,L5,211.47,223.45,226.49
2004-08-01 09:49:13+00:00,L5,203.33,215.04,220.68
2004-08-09 09:55:20+00:00,L7,,,
2004-08-17 09:49:36+00:00,L5,213.50,224.33,228.88
2004-09-02 09:50:02+00:00,L5,203.87,217.74,227.39
2004-10-20 09:51:08+00:00,L5,211.15,235.23,234.47
2004-12-23 09:52:22+00:00,L5,205.03,217.82,222.74
2005-01-08 09:52:33+00:00,L5,214.08,220.44,223.57
2005-01-16 09:55:56+00:00,L7,,,219.16
2005-03-21 09:56:13+00:00,L7,207.68,227.85,222.21
2005-04-06 09:56:09+00:00,L7,210.26,227.81,231.60
2005-07-19 09:54:20+00:00,L5,198.07,215.24,211.84
2005-09-05 09:54:39+00:00,L5,210.15,221.09,230.46
2005-10-31 09:55:52+00:00,L7,,213.58,221.29
2005-11-16 09:56:02+00:00,L7,205.69,219.09,220.75
2006-03-24 09:56:37+00:00,L7,201.03,217.89,220.86
2006-04-09 09:56:34+00:00,L7,203.32,,
2006-05-11 09:56:36+00:00,L7,203.79,,
2006-06-12 09:56:32+00:00,L7,203.05,221.79,218.96
2006-07-06 09:59:27+00:00,L5,194.39,201.89,198.55
2006-07-14 09:56:20+00:00,L7,199.80,212.34,
2006-08-23 10:00:03+00:00,L5,205.36,216.00,214.44
2006-10-10 10:00:37+00:00,L5,224.95,234.19,230.89
2006-10-26 10:00:48+00:00,L5,207.59,216.85,226.31
2006-11-27 10:01:04+00:00,L5,204.65,224.32,224.53
2006-12-29 10:01:17+00:00,L5,205.22,220.79,225.16
2007-03-27 09:57:04+00:00,L7,,222.38,221.33
2007-04-20 10:01:17+00:00,L5,210.19,226.61,221.94
2007-04-28 09:57:00+00:00,L7,197.05,211.69,210.81
2007-05-15 09:54:52+00:00,L5,204.91,217.78,216.83
2007-05-31 09:54:39+00:00,L5,,,
2007-06-23 10:00:26+00:00,L5,193.72,204.28,206.55
2007-07-01 09:56:46+00:00,L7,201.67,214.42,222.49
2007-07-09 10:00:15+00:00,L5,197.25,209.83,213.22
2007-07-17 09:56:43+00:00,L7,201.38,211.69,206.82
2007-07-25 10:00:07+00:00,L5,201.05,211.24,210.26
2007-08-02 09:56:39+00:00,L7,202.12,219.68,218.25
2007-08-26 09:59:46+00:00,L5,205.90,219.82,219.40
2007-09-11 09:59:39+00:00,L5,206.75,219.95,223.39
2007-12-24 09:56:52+00:00,L7,198.63,209.86,219.15
2008-01-25 09:56:52+00:00,L7,211.58,219.85,222.64
2008-02-10 09:56:50+00:00,L7,212.04,227.78,227.11
2008-02-26 09:56:45+00:00,L7,205.70,221.59,
2008-04-06 09:56:03+00:00,L5,210.78,225.40,219.75
2008-06-09 09:54:23+00:00,L5,197.71,209.81,227.25
2008-07-19 09:55:52+00:00,L7,204.60,217.47,216.35
2008-08-04 09:55:45+00:00,L7,203.58,218.32,221.56
2008-08-12 09:52:31+00:00,L5,209.06,215.62,218.08
2008-09-29 09:51:10+00:00,L5,201.63,214.35,216.03
2008-11-08 09:55:35+00:00,L7,212.43,222.96,224.84
2009-02-04 09:52:08+00:00,L5,210.45,219.68,
2009-02-28 09:56:34+00:00,L7,,229.03,232.95
2009-03-08 09:52:55+00:00,L5,217.74,224.45,224.93
2009-04-01 09:56:48+00:00,L7,,,217.24
2009-05-03 09:56:56+00:00,L7,197.31,211.49,204.86
2009-05-11 09:54:13+00:00,L5,200.81,213.78,214.63
2009-05-19 09:56:58+00:00,L7,201.21,218.51,211.78
2009-05-27 09:54:31+00:00,L5,200.79,215.21,214.79
2009-06-04 09:56:58+00:00,L7,204.20,214.72,220.88
2009-06-12 09:54:48+00:00,L5,205.77,218.13,216.26
2009-06-28 09:55:05+00:00,L5,199.55,207.17,214.01
2009-07-30 09:55:36+00:00,L5,197.60,211.55,216.11
2009-08-15 09:55:51+00:00,L5,205.00,218.30,217.96
2009-10-26 09:56:51+00:00,L7,188.34,,
2009-11-03 09:56:48+00:00,L5,201.68,210.04,214.47
