dates,sar1223-0000,sar1223-0001,sar1223-0002,satname
1984-08-26 09:36:33+00:00,198.21,212.48,212.20,L5
1984-09-04 09:30:25+00:00,199.61,212.56,211.64,L5
1984-09-11 09:36:38+00:00,198.71,213.10,212.71,L5
1984-09-27 09:36:39+00:00,199.77,214.39,212.58,L5
1984-10-29 09:36:32+00:00,200.38,214.33,212.71,L5
1985-06-26 09:36:35+00:00,198.03,212.60,213.55,L5
1985-07-28 09:36:22+00:00,199.77,213.62,213.64,L5
1985-08-13 09:36:12+00:00,199.04,214.90,214.64,L5
1985-08-29 09:36:02+00:00,200.01,215.96,215.04,L5
1985-12-03 09:34:43+00:00,199.91,215.60,215.13,L5
1986-01-04 09:34:08+00:00,199.57,215.47,214.64,L5
1986-03-25 09:32:25+00:00,199.17,213.66,214.10,L5
1986-04-10 09:32:04+00:00,198.13,213.21,213.84,L5
1986-05-05 09:25:17+00:00,197.37,211.92,215.07,L5
1986-05-12 09:31:17+00:00,198.95,214.04,216.51,L5
1986-05-28 09:30:50+00:00,199.58,214.69,216.11,L5
1986-06-29 09:29:50+00:00,200.15,215.29,216.09,L5
1986-07-15 09:29:17+00:00,200.46,215.67,215.98,L5
1986-09-01 09:27:32+00:00,200.24,215.62,215.58,L5
1986-09-17 09:27:01+00:00,200.56,215.79,215.42,L5
1987-01-07 09:26:01+00:00,200.05,215.84,212.81,L5
1987-05-15 09:30:21+00:00,199.65,213.83,213.25,L5
1987-06-16 09:31:07+00:00,201.79,214.55,214.68,L5
1987-07-02 09:31:27+00:00,200.94,214.99,214.47,L5
1987-07-18 09:31:44+00:00,200.51,214.33,216.27,L5
1987-08-19 09:32:41+00:00,201.70,215.13,216.14,L5
1987-09-04 09:33:07+00:00,202.79,216.67,216.71,L5
1987-11-07 09:34:26+00:00,201.46,216.12,215.71,L5
1987-12-09 09:34:58+00:00,201.41,216.60,215.16,L5
1987-12-25 09:35:13+00:00,200.36,216.49,214.36,L5
1988-01-10 09:35:29+00:00,201.56,217.06,215.58,L5
1988-02-11 09:36:05+00:00,202.56,218.07,215.38,L5
1988-04-15 09:36:38+00:00,200.99,216.93,214.39,L5
1988-05-01 09:36:45+00:00,200.53,216.07,213.77,L5
1988-05-17 09:36:55+00:00,201.96,216.63,214.85,L5
1988-06-02 09:37:02+00:00,202.01,216.78,214.61,L5
1988-07-04 09:37:12+00:00,202.01,216.19,214.79,L5
1988-08-05 09:37:16+00:00,199.54,213.71,211.05,L5
1988-08-21 09:37:17+00:00,198.65,212.26,210.23,L5
1988-09-06 09:37:19+00:00,198.77,212.01,210.23,L5
1988-09-22 09:37:13+00:00,198.36,211.90,210.39,L5
1988-10-24 09:37:05+00:00,199.12,211.73,210.37,L5
1988-12-11 09:36:57+00:00,198.19,210.43,209.01,L5
1988-12-27 09:36:51+00:00,198.03,211.03,209.29,L5
1989-01-12 09:36:44+00:00,198.60,211.74,210.21,L5
1989-01-28 09:36:31+00:00,198.40,211.54,210.43,L5
1989-03-01 09:36:18+00:00,199.79,213.52,212.42,L5
1989-05-20 09:34:56+00:00,199.55,214.28,215.15,L5
1989-06-21 09:34:19+00:00,199.91,214.78,216.40,L5
1989-07-23 09:33:45+00:00,200.48,215.06,217.09,L5
1989-08-24 09:33:03+00:00,200.68,214.48,217.44,L5
1989-09-25 09:32:16+00:00,201.66,215.33,217.03,L5
1989-10-11 09:31:53+00:00,200.82,214.82,216.30,L5
1989-10-27 09:31:15+00:00,202.09,215.37,216.87,L5
1989-11-12 09:30:54+00:00,201.48,214.68,216.19,L5
1990-01-15 09:28:57+00:00,200.81,214.43,214.23,L5
1990-02-16 09:27:59+00:00,199.97,213.15,214.03,L5
1990-02-25 09:21:33+00:00,200.60,214.73,215.21,L5
1990-04-21 09:26:46+00:00,199.63,213.60,215.85,L5
1990-05-07 09:26:43+00:00,196.55,211.24,213.19,L5
1990-05-23 09:26:44+00:00,196.13,210.79,213.96,L5
1990-06-08 09:26:43+00:00,197.77,212.21,216.12,L5
1990-06-24 09:26:42+00:00,198.84,213.25,216.75,L5
1990-07-26 09:26:36+00:00,198.48,212.22,216.45,L5
1990-08-11 09:26:31+00:00,199.35,213.58,217.12,L5
1990-09-28 09:26:14+00:00,200.31,215.05,217.69,L5
1990-10-14 09:26:08+00:00,200.00,214.50,217.67,L5
1990-10-30 09:25:59+00:00,200.42,214.89,219.00,L5
1991-01-02 09:26:25+00:00,201.80,216.79,219.75,L5
1991-01-18 09:26:53+00:00,200.81,215.48,218.73,L5
1991-04-08 09:28:18+00:00,199.42,213.60,217.59,L5
1991-05-26 09:29:10+00:00,202.41,216.16,216.68,L5
1991-06-27 09:29:37+00:00,201.31,215.97,216.54,L5
1991-07-13 09:29:45+00:00,199.20,214.47,214.12,L5
1991-07-29 09:30:00+00:00,198.94,214.49,212.76,L5
1991-08-30 09:30:13+00:00,198.94,213.87,213.07,L5
1991-09-15 09:30:26+00:00,199.93,214.53,213.57,L5
1991-10-17 09:30:42+00:00,198.69,212.53,212.52,L5
1991-11-02 09:30:40+00:00,197.22,211.83,211.78,L5
1992-02-22 09:30:41+00:00,197.96,211.80,213.55,L5
1992-03-09 09:30:43+00:00,196.21,208.79,210.47,L5
1992-05-28 09:30:06+00:00,198.03,209.21,212.18,L5
