dates,sar2393-0000,sar2393-0001,sar2393-0002,sar2393-0003,satname
1984-04-13 09:26:43+00:00,,,,212.76,L5
1984-05-06 09:33:03+00:00,253.19,233.62,216.40,218.87,L5
1984-07-18 09:28:46+00:00,257.56,239.76,224.50,225.61,L5
1984-08-03 09:29:20+00:00,259.68,239.57,222.76,227.72,L5
1984-08-19 09:29:27+00:00,258.55,238.39,222.41,228.20,L5
1984-08-26 09:35:45+00:00,257.53,238.60,222.66,228.66,L5
1984-09-04 09:29:37+00:00,258.03,239.43,223.30,229.08,L5
1984-09-11 09:35:50+00:00,260.86,239.69,223.89,229.70,L5
1984-09-20 09:30:04+00:00,260.84,240.43,224.50,230.39,L5
1984-10-13 09:35:49+00:00,259.65,238.70,223.29,231.60,L5
1984-11-07 09:29:29+00:00,260.18,239.07,223.30,231.18,L5
1985-01-17 09:36:05+00:00,261.88,239.05,222.53,229.23,L5
1985-02-02 09:36:09+00:00,261.53,238.97,222.89,227.26,L5
1985-04-23 09:35:59+00:00,263.97,238.92,222.35,222.90,L5
1985-05-02 09:30:07+00:00,262.92,238.77,222.95,225.06,L5
1985-06-03 09:29:40+00:00,267.15,239.91,224.98,226.33,L5
1985-06-10 09:35:50+00:00,264.87,239.00,223.74,226.02,L5
1985-06-26 09:35:47+00:00,263.53,238.07,223.19,226.20,L5
1985-07-05 09:29:33+00:00,262.50,237.47,222.78,226.06,L5
1985-08-13 09:35:25+00:00,260.44,235.92,222.04,228.14,L5
1985-08-22 09:29:32+00:00,260.50,236.55,222.90,228.95,L5
1985-10-09 09:28:59+00:00,260.57,236.72,222.65,229.25,L5
1985-11-10 09:28:33+00:00,260.73,237.58,222.91,227.98,L5
1985-12-03 09:33:55+00:00,258.32,236.70,222.69,227.47,L5
1986-01-04 09:33:20+00:00,260.75,238.91,225.22,228.80,L5
1986-01-13 09:26:58+00:00,260.33,238.38,224.91,227.65,L5
1986-02-21 09:32:17+00:00,260.15,237.08,224.76,225.77,L5
1986-03-25 09:31:37+00:00,260.15,236.26,224.40,226.24,L5
1986-04-10 09:31:17+00:00,260.66,235.24,220.43,226.43,L5
1986-05-12 09:30:29+00:00,261.01,233.89,219.15,227.16,L5
1986-06-22 09:23:04+00:00,260.83,233.64,219.18,227.95,L5
1986-07-08 09:22:57+00:00,260.38,233.41,218.36,227.93,L5
1986-07-24 09:22:23+00:00,260.13,233.22,217.49,229.38,L5
1986-07-31 09:27:55+00:00,260.02,233.34,218.62,229.14,L5
1986-08-16 09:27:20+00:00,259.96,233.76,219.32,229.73,L5
1986-09-10 09:20:39+00:00,259.52,234.56,218.47,230.45,L5
1986-09-17 09:26:13+00:00,259.80,235.19,219.57,230.37,L5
1986-12-31 09:18:50+00:00,258.56,236.06,222.64,228.37,L5
1987-01-07 09:25:13+00:00,259.25,235.24,222.90,227.31,L5
1987-02-08 09:26:31+00:00,260.58,236.38,224.04,227.53,L5
1987-02-17 09:20:35+00:00,259.81,236.13,223.19,226.42,L5
1987-03-21 09:21:38+00:00,264.18,235.96,224.13,227.15,L5
1987-04-29 09:29:06+00:00,266.24,237.12,224.38,228.05,L5
1987-05-15 09:29:33+00:00,264.40,236.62,224.55,227.70,L5
1987-06-09 09:24:23+00:00,263.63,236.53,224.36,229.04,L5
1987-06-16 09:30:19+00:00,262.37,235.71,224.08,228.78,L5
1987-06-25 09:24:44+00:00,262.59,236.95,225.30,229.29,L5
1987-07-02 09:30:39+00:00,262.67,237.45,224.77,230.05,L5
1987-07-11 09:25:03+00:00,262.15,238.12,225.20,230.82,L5
1987-07-18 09:30:57+00:00,262.03,238.03,225.11,230.80,L5
1987-07-27 09:25:25+00:00,261.78,237.75,225.07,230.99,L5
1987-08-03 09:31:25+00:00,261.59,237.97,225.48,231.13,L5
1987-08-12 09:25:55+00:00,260.71,237.88,224.44,230.67,L5
1987-08-19 09:31:54+00:00,261.06,237.93,225.22,230.76,L5
1987-08-28 09:26:22+00:00,261.26,237.67,224.76,230.85,L5
1987-09-04 09:32:19+00:00,262.49,238.02,224.92,231.29,L5
1987-09-13 09:26:45+00:00,262.36,237.76,224.85,231.13,L5
1987-09-20 09:32:42+00:00,261.15,237.29,224.63,230.75,L5
1987-10-06 09:33:02+00:00,262.11,237.32,225.67,230.76,L5
1987-11-07 09:33:38+00:00,262.15,236.51,224.18,229.37,L5
1987-11-16 09:27:39+00:00,262.72,237.13,224.47,229.97,L5
1987-12-02 09:27:54+00:00,262.61,237.04,224.33,229.57,L5
1988-01-10 09:34:42+00:00,265.16,237.47,224.35,228.67,L5
1988-01-19 09:28:41+00:00,265.50,237.50,226.16,228.51,L5
1988-02-11 09:35:17+00:00,267.33,236.96,226.46,228.09,L5
1988-02-20 09:29:14+00:00,267.63,237.48,226.14,228.55,L5
1988-03-07 09:29:48+00:00,265.81,237.85,226.06,228.12,L5
1988-03-14 09:35:39+00:00,265.58,237.68,226.27,228.51,L5
1988-04-15 09:35:50+00:00,264.38,238.30,225.43,229.20,L5
1988-05-01 09:35:57+00:00,264.10,238.25,225.68,229.08,L5
1988-05-17 09:36:08+00:00,262.04,237.81,227.36,230.43,L5
1988-06-02 09:36:14+00:00,261.84,237.46,228.07,231.14,L5
1988-06-11 09:30:29+00:00,261.14,237.46,227.09,231.92,L5
1988-06-18 09:36:19+00:00,260.89,236.82,226.73,231.75,L5
1988-07-04 09:36:24+00:00,260.47,237.05,226.39,231.96,L5
1988-07-13 09:30:39+00:00,259.10,236.68,225.21,233.52,L5
1988-07-29 09:30:42+00:00,257.80,236.25,223.23,232.99,L5
1988-08-05 09:36:28+00:00,256.73,235.87,222.93,232.16,L5
1988-08-14 09:30:40+00:00,256.27,236.00,223.57,232.15,L5
1988-08-21 09:36:29+00:00,256.03,235.38,223.59,231.99,L5
1988-08-30 09:30:21+00:00,255.07,235.47,223.10,231.93,L5
1988-09-06 09:36:31+00:00,254.73,234.84,223.09,231.49,L5
1988-09-15 09:30:41+00:00,254.35,234.95,223.07,231.28,L5
1988-09-22 09:36:26+00:00,254.77,235.08,222.97,231.44,L5
1988-10-01 09:30:34+00:00,254.57,235.01,222.28,230.86,L5
1988-10-08 09:36:21+00:00,254.61,234.77,222.30,230.74,L5
1988-11-02 09:30:10+00:00,253.73,234.30,221.65,230.13,L5
1988-12-04 09:30:05+00:00,253.86,234.90,221.72,230.15,L5
1988-12-11 09:36:09+00:00,253.62,234.46,222.25,228.19,L5
1989-01-12 09:35:56+00:00,252.99,233.90,222.86,225.60,L5
1989-01-28 09:35:43+00:00,254.13,234.24,222.96,225.03,L5
1989-02-06 09:29:35+00:00,256.76,234.82,223.44,225.39,L5
1989-02-22 09:29:52+00:00,256.77,234.00,222.33,224.28,L5
1989-03-26 09:28:29+00:00,261.45,234.23,223.66,222.52,L5
1989-04-02 09:34:48+00:00,262.96,233.85,224.44,223.31,L5
1989-05-20 09:34:09+00:00,263.93,234.09,222.22,223.29,L5
1989-05-29 09:28:17+00:00,266.28,236.57,223.95,224.80,L5
1989-06-14 09:27:46+00:00,270.73,238.90,225.62,228.73,L5
1989-06-21 09:33:31+00:00,268.83,238.58,224.34,228.78,L5
1989-06-30 09:27:39+00:00,267.29,237.57,222.39,228.35,L5
1989-07-16 09:27:19+00:00,266.94,237.78,221.87,230.21,L5
1989-07-23 09:32:57+00:00,265.67,237.54,222.05,230.29,L5
1989-08-01 09:26:59+00:00,265.12,237.43,221.24,231.47,L5
1989-08-24 09:32:15+00:00,263.42,238.32,220.92,232.44,L5
1989-09-02 09:26:17+00:00,262.73,238.21,220.61,232.84,L5
1989-09-18 09:25:20+00:00,263.81,238.20,220.96,232.93,L5
1989-09-25 09:31:28+00:00,262.26,238.02,220.40,232.83,L5
1989-10-04 09:25:12+00:00,263.31,239.55,222.25,233.78,L5
1989-10-11 09:31:06+00:00,264.75,239.80,223.50,234.21,L5
1989-10-20 09:24:27+00:00,264.80,239.80,223.50,235.42,L5
1989-10-27 09:30:27+00:00,264.40,240.28,223.17,234.84,L5
1989-11-12 09:30:07+00:00,264.12,240.03,223.40,234.16,L5
1989-11-28 09:29:40+00:00,263.36,239.13,223.64,232.22,L5
1989-12-14 09:29:14+00:00,261.64,237.98,222.23,230.34,L5
1989-12-23 09:22:46+00:00,261.51,238.47,221.35,229.53,L5
1990-01-31 09:27:43+00:00,263.55,239.75,223.81,228.20,L5
1990-02-16 09:27:12+00:00,262.67,238.80,222.16,227.70,L5
1990-04-14 09:20:11+00:00,257.89,236.48,217.12,222.37,L5
1990-05-07 09:25:55+00:00,256.85,234.95,217.71,219.54,L5
1990-05-16 09:20:13+00:00,256.60,236.57,217.86,221.38,L5
1990-06-01 09:20:08+00:00,256.29,237.86,218.58,224.72,L5
1990-06-17 09:20:06+00:00,259.58,238.27,218.12,227.37,L5
1990-06-24 09:25:54+00:00,258.47,236.57,219.45,228.74,L5
1990-07-03 09:20:06+00:00,261.04,237.54,220.97,230.52,L5
1990-07-10 09:25:52+00:00,259.06,237.03,220.50,229.67,L5
1990-07-19 09:19:37+00:00,259.44,237.29,220.65,230.32,L5
1990-07-26 09:25:48+00:00,259.34,236.94,220.35,230.56,L5
1990-08-04 09:19:56+00:00,261.50,238.45,220.97,231.69,L5
1990-08-11 09:25:43+00:00,262.66,239.22,221.58,232.39,L5
1990-08-20 09:19:54+00:00,262.81,241.01,224.34,233.55,L5
1990-09-05 09:19:23+00:00,264.04,241.21,224.77,233.11,L5
1990-09-12 09:25:35+00:00,265.27,241.62,225.77,233.55,L5
1990-09-21 09:19:19+00:00,265.27,240.99,226.16,233.59,L5
1990-09-28 09:25:26+00:00,264.72,241.33,226.05,233.53,L5
1990-10-30 09:25:11+00:00,265.91,242.09,226.60,233.49,L5
1990-11-15 09:25:13+00:00,267.90,242.16,226.75,233.47,L5
1991-01-02 09:25:37+00:00,268.54,241.43,227.80,232.34,L5
1991-01-11 09:19:39+00:00,272.59,243.00,228.92,233.16,L5
1991-04-01 09:21:10+00:00,282.76,242.28,231.38,232.30,L5
1991-04-08 09:27:30+00:00,277.82,241.72,231.01,232.83,L5
1991-04-24 09:27:46+00:00,277.72,241.52,230.54,232.96,L5
1991-05-26 09:28:22+00:00,272.45,239.75,231.79,232.90,L5
1991-06-20 09:22:54+00:00,269.55,239.94,231.17,233.26,L5
1991-06-27 09:28:49+00:00,267.24,238.80,229.84,232.62,L5
1991-07-06 09:23:10+00:00,266.57,240.93,229.57,233.90,L5
1991-07-13 09:28:57+00:00,263.60,238.87,228.38,233.79,L5
1991-07-22 09:23:22+00:00,262.62,238.67,227.22,233.67,L5
1991-07-29 09:29:13+00:00,262.35,238.62,226.46,233.80,L5
1991-08-07 09:23:28+00:00,262.27,239.31,226.12,233.82,L5
1991-08-14 09:29:15+00:00,262.04,239.53,226.02,234.00,L5
1991-08-23 09:23:34+00:00,261.79,239.52,226.26,234.41,L5
1991-09-08 09:23:24+00:00,262.00,239.91,226.28,235.04,L5
1991-09-15 09:29:38+00:00,261.83,239.93,226.03,234.63,L5
1991-09-24 09:23:31+00:00,261.68,240.10,226.45,234.59,L5
1991-10-01 09:29:43+00:00,260.32,239.52,225.52,234.03,L5
1991-10-10 09:24:01+00:00,260.62,239.62,224.62,233.09,L5
1991-10-17 09:29:54+00:00,260.53,239.54,224.45,232.95,L5
1991-11-11 09:23:45+00:00,259.78,239.90,224.34,232.33,L5
1992-01-05 09:29:59+00:00,262.18,240.00,223.40,229.89,L5
1992-01-14 09:23:49+00:00,262.02,239.68,223.39,228.20,L5
1992-01-30 09:23:54+00:00,262.63,239.43,224.41,226.72,L5
1992-02-06 09:29:56+00:00,262.48,238.59,224.35,226.03,L5
1992-02-15 09:24:02+00:00,263.86,238.25,224.27,225.12,L5
1992-04-19 09:23:30+00:00,269.32,237.42,222.79,217.81,L5
1992-04-26 09:29:34+00:00,267.01,237.13,221.61,218.89,L5
1992-05-12 09:29:27+00:00,265.34,235.03,221.32,219.11,L5
1992-05-28 09:29:18+00:00,264.56,234.96,221.89,220.15,L5
1992-06-06 09:23:26+00:00,263.54,234.48,222.08,220.86,L5
1992-06-13 09:29:08+00:00,263.19,233.44,222.50,221.35,L5
1992-06-29 09:28:56+00:00,262.92,232.76,222.31,221.87,L5
1992-07-08 09:23:02+00:00,261.08,233.34,222.25,224.83,L5
1992-07-15 09:28:44+00:00,260.61,233.78,221.79,226.76,L5
1992-07-31 09:28:32+00:00,260.24,235.15,221.37,228.36,L5
1992-08-09 09:22:14+00:00,258.53,235.21,220.88,228.84,L5
1992-08-16 09:28:17+00:00,258.63,235.24,221.11,228.93,L5
1992-09-01 09:28:02+00:00,258.31,235.66,220.83,229.04,L5
1992-09-10 09:22:08+00:00,257.81,235.64,220.46,228.65,L5
1992-09-17 09:27:48+00:00,258.14,235.79,220.73,228.88,L5
1992-11-04 09:26:58+00:00,257.22,234.74,221.43,228.42,L5
1992-12-06 09:26:58+00:00,256.55,235.04,218.87,227.55,L5
1993-01-07 09:27:16+00:00,255.72,236.60,219.38,226.22,L5
1993-02-17 09:21:30+00:00,258.09,233.66,218.59,223.90,L5
1993-03-05 09:22:03+00:00,258.70,233.69,219.08,224.43,L5
1993-03-12 09:27:54+00:00,259.86,233.04,220.46,224.12,L5
1993-03-21 09:21:43+00:00,259.16,234.21,222.73,224.82,L5
1993-04-22 09:21:58+00:00,259.38,233.98,222.66,225.30,L5
1993-05-08 09:22:01+00:00,261.67,236.03,223.76,226.80,L5
1993-05-15 09:28:13+00:00,261.53,234.11,223.98,226.08,L5
1993-05-31 09:28:16+00:00,260.88,233.75,223.30,226.19,L5
1993-06-16 09:28:14+00:00,262.89,235.84,226.61,228.37,L5
1993-06-25 09:22:24+00:00,262.45,235.88,225.85,228.55,L5
1993-07-11 09:21:58+00:00,262.82,235.71,224.89,229.52,L5
1993-07-18 09:28:08+00:00,262.74,235.66,224.72,230.34,L5
1993-07-27 09:22:20+00:00,261.96,235.82,224.37,230.59,L5
1993-08-03 09:28:08+00:00,262.07,236.01,223.98,230.59,L5
1993-08-19 09:28:08+00:00,260.92,236.54,224.50,231.09,L5
1993-10-06 09:27:59+00:00,261.50,235.91,222.90,231.22,L5
1993-11-07 09:27:46+00:00,262.01,235.97,219.95,229.32,L5
1993-11-16 09:21:29+00:00,261.75,237.96,219.12,229.24,L5
1993-12-02 09:21:27+00:00,262.50,237.72,222.00,229.44,L5
1994-01-03 09:21:08+00:00,262.23,236.47,221.65,228.34,L5
1994-01-26 09:26:59+00:00,263.75,235.53,218.72,224.87,L5
1994-02-27 09:26:35+00:00,263.12,234.69,218.59,222.04,L5
1994-03-08 09:20:16+00:00,266.15,236.66,221.30,223.99,L5
1994-03-15 09:26:21+00:00,268.23,237.53,222.16,225.27,L5
1994-03-24 09:20:26+00:00,267.70,237.58,222.56,225.93,L5
1994-03-31 09:26:06+00:00,266.74,237.86,222.70,226.61,L5
1994-04-25 09:19:50+00:00,265.80,237.35,223.39,226.32,L5
1994-05-02 09:25:29+00:00,265.39,237.79,223.72,227.21,L5
1994-05-11 09:19:31+00:00,263.39,237.76,225.97,229.73,L5
1994-06-19 09:24:34+00:00,262.77,237.34,223.55,230.09,L5
1994-07-14 09:18:08+00:00,263.31,238.28,224.07,230.84,L5
1994-07-21 09:23:43+00:00,263.02,237.96,223.97,230.60,L5
1994-07-30 09:17:41+00:00,262.79,239.14,225.83,231.89,L5
1994-08-15 09:17:16+00:00,262.19,239.54,225.70,231.69,L5
1994-08-22 09:22:53+00:00,262.27,239.39,225.73,231.55,L5
