dates,nzd0115-0000,nzd0115-0001,nzd0115-0002,nzd0115-0003,nzd0115-0004,nzd0115-0005,nzd0115-0006,nzd0115-0007,nzd0115-0008,nzd0115-0009,nzd0115-0010,nzd0115-0011,nzd0115-0012,nzd0115-0013,nzd0115-0014,nzd0115-0015,nzd0115-0016,nzd0115-0017,nzd0115-0018,nzd0115-0019,nzd0115-0020,nzd0115-0021,nzd0115-0022,nzd0115-0023,nzd0115-0024,nzd0115-0025,nzd0115-0026,nzd0115-0027,nzd0115-0028,nzd0115-0029,nzd0115-0030,nzd0115-0031,nzd0115-0032,nzd0115-0033,nzd0115-0034,nzd0115-0035,nzd0115-0036,nzd0115-0037,nzd0115-0038,nzd0115-0039,nzd0115-0040,nzd0115-0041,nzd0115-0042,nzd0115-0043,nzd0115-0044,nzd0115-0045,nzd0115-0046,nzd0115-0047,nzd0115-0048,nzd0115-0049,nzd0115-0050,nzd0115-0051,nzd0115-0052,nzd0115-0053,nzd0115-0054,nzd0115-0055,nzd0115-0056,nzd0115-0057,nzd0115-0058,nzd0115-0059,nzd0115-0060,nzd0115-0061,nzd0115-0062,nzd0115-0063,nzd0115-0064,nzd0115-0065,nzd0115-0066,nzd0115-0067,nzd0115-0068,nzd0115-0069,nzd0115-0070,nzd0115-0071,nzd0115-0072,nzd0115-0073,nzd0115-0074,nzd0115-0075,nzd0115-0076,nzd0115-0077,nzd0115-0078,nzd0115-0079,nzd0115-0080,nzd0115-0081,nzd0115-0082,nzd0115-0083,nzd0115-0084,nzd0115-0085,nzd0115-0086,nzd0115-0087,nzd0115-0088,nzd0115-0089,nzd0115-0090,nzd0115-0091,nzd0115-0092,nzd0115-0093,nzd0115-0094,nzd0115-0095,nzd0115-0096,nzd0115-0097,nzd0115-0098,nzd0115-0099,nzd0115-0100,nzd0115-0101,nzd0115-0102,nzd0115-0103,nzd0115-0104,nzd0115-0105,nzd0115-0106,nzd0115-0107,nzd0115-0108,nzd0115-0109,nzd0115-0110,nzd0115-0111,nzd0115-0112,nzd0115-0113,nzd0115-0114,nzd0115-0115,nzd0115-0116,nzd0115-0117,nzd0115-0118,nzd0115-0119,nzd0115-0120,nzd0115-0121,nzd0115-0122,nzd0115-0123,nzd0115-0124,nzd0115-0125,nzd0115-0126,nzd0115-0127,nzd0115-0128,nzd0115-0129,nzd0115-0130,nzd0115-0131,nzd0115-0132,nzd0115-0133,nzd0115-0134,nzd0115-0135,nzd0115-0136,nzd0115-0137,nzd0115-0138,nzd0115-0139,nzd0115-0140,nzd0115-0141,nzd0115-0142,nzd0115-0143,nzd0115-0144,nzd0115-0145,nzd0115-0146,nzd0115-0147,nzd0115-0148,nzd0115-0149,nzd0115-0150,nzd0115-0151,nzd0115-0152,nzd0115-0153,nzd0115-0154,nzd0115-0155,nzd0115-0156,nzd0115-0157,nzd0115-0158,nzd0115-0159,nzd0115-0160,nzd0115-0161,nzd0115-0162,nzd0115-0163,nzd0115-0164,nzd0115-0165,nzd0115-0166,nzd0115-0167,nzd0115-0168,nzd0115-0169,nzd0115-0170,nzd0115-0171,nzd0115-0172,nzd0115-0173,nzd0115-0174,nzd0115-0175,nzd0115-0176,nzd0115-0177,nzd0115-0178,nzd0115-0179,satname
1999-08-26 22:04:44+00:00,260.97,266.61,272.55,261.17,233.11,254.86,269.58,277.31,285.47,281.52,285.93,289.87,300.42,311.44,316.19,309.03,317.25,320.69,317.62,327.00,330.58,339.41,342.87,351.90,349.61,352.62,357.38,358.89,363.81,366.60,366.08,368.09,373.23,384.12,389.68,397.55,399.40,400.35,397.59,409.05,408.85,415.61,421.61,421.54,423.18,431.26,444.78,446.51,444.24,449.99,460.62,459.83,465.22,473.38,483.87,484.47,483.46,485.51,500.50,501.72,496.89,494.76,504.46,488.80,506.56,491.90,515.70,527.80,530.41,551.76,546.74,549.08,536.15,526.50,533.20,538.09,532.31,526.61,525.89,521.53,511.33,519.26,507.77,505.37,511.03,507.37,510.65,516.16,503.69,499.31,496.63,499.22,498.75,491.82,495.41,495.77,494.71,499.14,492.95,492.68,486.58,497.26,490.27,496.40,494.58,481.86,470.02,477.65,473.77,464.51,470.40,470.29,471.83,466.30,451.63,430.83,423.19,430.65,443.81,455.29,454.68,443.10,442.05,447.58,451.34,444.80,446.45,434.36,438.00,425.35,429.46,419.51,425.62,431.92,436.56,437.06,431.60,438.18,431.31,429.01,421.25,421.55,420.40,409.86,410.60,414.68,390.09,396.80,399.60,404.30,401.69,399.60,391.80,388.46,379.47,369.20,379.72,378.28,393.26,391.84,391.54,393.01,394.85,387.89,387.48,385.58,392.88,391.54,389.30,387.78,401.95,401.88,396.48,396.98,392.21,,,,381.75,380.30,L7
1999-09-27 22:04:48+00:00,253.81,256.51,263.10,259.58,244.06,251.70,262.92,268.93,275.79,274.98,280.62,284.45,293.10,298.88,304.18,300.94,305.63,311.03,309.31,316.98,320.60,327.52,331.02,339.32,340.42,344.65,348.12,350.88,356.05,358.20,360.62,362.14,365.42,374.07,378.63,384.99,389.27,390.70,388.56,398.95,397.59,402.88,411.73,412.06,415.22,423.40,435.29,437.39,435.03,436.78,449.31,449.14,456.14,466.52,475.40,474.12,473.39,474.50,489.33,488.87,483.87,486.86,493.33,480.60,498.28,477.27,505.45,518.04,523.67,544.35,538.00,538.85,526.01,516.24,521.80,527.93,523.02,518.02,516.99,512.17,502.92,508.64,495.08,493.30,501.04,497.81,498.84,504.19,492.52,484.60,484.94,489.53,489.34,482.16,487.15,488.00,486.00,490.69,485.50,486.16,479.30,488.47,483.04,484.61,481.85,469.32,457.80,463.50,464.13,455.56,461.00,460.62,463.82,455.31,440.85,420.09,416.89,426.31,437.73,450.37,449.44,441.50,439.19,441.52,442.57,438.33,443.50,432.92,434.65,421.37,424.19,414.38,416.96,421.56,427.69,427.25,425.12,429.69,420.55,417.47,408.77,410.37,409.53,400.33,400.02,405.16,385.25,389.62,390.95,395.88,392.95,390.41,384.77,382.06,372.81,351.59,370.84,372.71,383.67,382.77,382.51,384.15,386.30,380.42,379.90,378.58,384.76,383.61,380.52,379.73,393.17,393.61,386.48,385.62,378.57,352.05,356.15,,368.04,370.76,L7
2000-12-02 22:02:09+00:00,270.01,277.40,282.82,285.84,283.37,283.52,285.62,281.97,280.81,287.71,296.68,307.76,309.48,312.33,310.88,313.76,315.85,319.92,326.84,328.14,333.61,341.91,349.30,351.02,352.16,352.05,353.94,362.29,367.08,373.03,380.26,385.54,389.83,387.62,388.91,396.13,398.42,409.57,407.28,400.14,403.71,410.26,420.86,426.84,435.98,436.80,442.07,453.24,459.39,464.15,462.51,461.90,465.18,467.25,468.73,469.73,481.09,492.60,492.75,504.74,513.98,526.36,516.69,516.35,502.78,494.08,517.73,521.78,526.66,539.01,542.48,540.39,544.35,538.05,527.84,522.66,521.71,522.40,517.17,514.39,518.64,515.80,522.87,521.81,516.85,512.26,515.12,512.16,508.50,496.05,494.72,493.99,494.72,496.78,493.56,495.04,496.33,492.86,488.00,480.36,476.64,469.17,463.09,462.50,461.42,463.92,471.15,471.05,469.94,471.36,461.34,454.71,446.99,448.52,450.94,442.95,413.93,444.06,455.97,455.91,460.38,457.53,449.66,447.49,443.49,446.14,443.38,441.51,431.33,436.48,438.44,439.69,435.84,431.24,425.06,419.68,411.84,406.85,408.86,411.88,410.76,406.21,410.09,410.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-24 22:01:59+00:00,266.26,273.61,278.50,284.09,283.02,281.91,286.57,287.78,289.03,292.50,299.60,305.74,309.19,312.70,313.32,316.60,318.43,321.65,325.39,331.27,337.23,345.89,352.85,355.92,358.22,357.78,358.50,363.31,366.86,371.68,377.08,383.42,388.51,389.66,390.74,400.57,402.83,406.85,405.84,405.84,404.87,410.80,419.30,425.15,431.60,437.24,447.47,452.01,454.32,460.66,465.56,464.60,469.43,475.10,477.02,478.25,482.90,490.75,500.56,505.23,508.51,515.24,515.39,511.38,514.31,499.51,523.68,530.13,533.80,547.66,547.54,546.02,542.31,532.83,531.41,532.41,529.86,527.67,525.76,525.60,520.14,520.08,518.64,521.36,520.44,515.21,513.75,516.75,508.75,497.03,498.13,501.09,500.38,497.88,497.95,497.74,495.98,494.53,489.84,489.39,488.90,487.25,480.27,478.33,476.73,474.06,473.19,475.33,477.48,474.69,471.83,465.55,460.83,456.94,454.37,442.12,421.13,445.19,455.19,462.00,464.65,458.88,451.75,452.34,453.30,452.26,456.15,448.97,443.24,439.63,442.56,436.93,432.62,431.87,430.16,428.89,425.44,423.68,416.58,414.69,412.25,412.86,418.94,418.30,420.58,421.72,403.21,403.45,402.08,409.35,413.22,413.99,406.83,406.14,401.79,377.04,391.08,395.74,400.42,395.02,395.53,394.74,396.27,386.79,388.39,389.64,399.24,401.48,396.83,394.76,408.26,402.12,391.75,393.11,393.45,390.58,393.84,388.16,383.87,386.07,L7
2001-11-03 22:00:10+00:00,248.50,255.59,259.14,259.16,262.66,258.54,264.39,269.27,275.71,274.90,278.95,284.94,288.58,297.00,300.12,299.83,302.38,300.45,301.40,314.16,315.64,317.69,318.88,323.91,332.30,331.22,336.31,347.24,361.78,364.19,360.25,355.63,357.64,364.17,367.60,381.75,389.99,390.35,391.10,395.24,390.36,399.80,412.65,415.58,424.51,425.05,432.30,435.80,431.86,438.59,452.77,451.89,453.32,456.18,463.98,468.64,,,475.30,472.47,474.09,479.16,485.42,472.86,,,,,,,,,,,,,,,,,,,,,,496.47,496.32,503.63,498.35,487.18,488.70,,,,,,,,,,,,,,465.16,456.10,446.22,449.35,461.67,452.36,452.58,443.15,,,,,,,,,,,,,,,,,420.60,411.87,415.94,413.79,416.75,420.49,418.86,417.96,412.21,412.66,410.80,413.16,404.61,403.01,403.06,395.77,395.29,400.96,390.54,388.23,384.94,385.52,,,,,,,,,,,,,,,,,,,,,,,,372.63,362.51,360.68,363.60,355.18,352.54,351.88,L7
2002-01-22 22:00:40+00:00,248.50,255.59,259.14,259.16,262.66,258.54,264.39,269.27,275.71,274.90,288.86,284.94,288.58,297.00,300.12,299.83,302.38,300.45,301.40,314.16,315.64,317.69,318.88,323.91,332.30,331.22,336.31,347.24,361.78,364.19,360.25,355.63,357.64,364.17,367.60,381.75,389.99,390.35,391.10,395.24,390.36,399.80,412.65,415.58,424.51,425.05,432.30,435.80,431.86,438.59,452.77,451.89,453.32,456.18,463.98,468.64,,,475.30,472.47,474.09,479.16,485.42,472.86,,,,,,,,,531.67,509.26,528.28,516.19,512.75,511.37,504.38,506.32,526.18,530.94,533.12,,516.78,496.47,496.32,492.95,487.20,488.81,494.20,474.92,,,,,,,,,,,,,465.16,456.10,446.22,449.35,461.67,452.36,452.58,443.15,,,454.46,448.15,424.46,441.52,,,,,,,,,,,420.60,411.87,415.94,413.79,416.75,420.49,418.86,417.96,412.21,412.66,410.80,413.16,404.61,403.01,403.06,395.77,395.29,400.96,390.54,388.23,384.94,385.52,,,,387.19,385.66,374.11,395.45,394.56,390.80,391.98,388.14,381.22,373.70,391.16,400.97,403.97,402.44,390.26,384.42,389.16,380.69,376.19,376.05,371.32,367.19,372.79,373.78,368.19,363.24,358.07,L7
2002-04-12 22:00:37+00:00,258.66,268.45,272.29,273.23,274.43,271.18,275.88,281.17,287.39,287.22,294.05,297.43,303.27,306.84,310.40,311.57,315.13,315.67,319.27,326.23,325.30,327.31,331.28,335.77,341.11,343.57,348.52,356.78,368.52,370.11,366.94,370.25,373.18,376.55,379.10,389.68,396.91,397.99,397.00,406.37,404.26,410.30,423.45,426.75,430.69,434.41,444.11,444.53,440.62,448.03,452.77,451.89,453.32,456.18,477.98,477.41,446.14,,466.10,471.86,485.54,489.45,498.50,488.87,522.69,488.11,516.25,532.81,535.38,557.02,558.67,563.22,542.38,525.99,538.89,532.69,527.23,518.66,518.21,522.12,526.63,531.62,529.59,525.14,521.98,509.13,507.63,501.98,490.75,488.32,495.53,492.16,510.58,506.52,509.37,507.40,504.15,500.08,498.58,509.04,495.93,499.75,493.87,492.02,477.29,468.22,460.02,464.27,475.25,466.00,465.38,457.80,474.09,466.69,454.43,441.75,430.11,443.80,459.71,474.31,468.45,458.85,457.39,455.42,461.06,459.47,465.47,455.56,438.62,424.81,430.02,424.36,424.76,429.90,430.50,429.50,427.13,428.89,423.38,424.11,414.46,413.63,416.06,408.06,401.16,406.42,395.50,394.65,392.72,397.29,407.46,409.87,404.20,397.93,395.99,385.94,399.74,397.00,396.12,394.99,391.12,386.04,384.23,390.59,397.92,397.58,396.90,391.54,391.54,393.81,393.47,390.91,384.37,378.15,375.00,378.71,382.14,374.64,370.17,366.77,L7
2002-06-15 22:00:19+00:00,261.94,262.74,265.41,287.29,286.19,283.81,287.37,273.70,299.07,292.27,303.08,312.20,318.09,312.18,316.41,315.44,319.16,326.61,333.12,334.24,335.90,338.54,345.60,349.82,352.56,357.84,358.71,361.06,368.57,368.12,369.81,378.91,386.98,388.94,388.53,394.90,397.04,400.86,403.66,412.56,416.50,420.47,425.79,430.65,436.18,443.12,449.96,453.26,449.38,457.48,,,,,491.97,486.19,446.14,489.38,477.06,487.53,498.93,501.88,507.08,503.87,514.90,493.69,520.62,532.81,539.29,553.70,555.34,558.78,545.02,533.21,538.37,535.15,531.46,525.31,523.03,523.20,525.22,531.62,526.17,521.23,518.44,518.75,518.11,505.05,495.29,493.93,501.11,496.34,507.16,506.15,507.91,502.64,499.53,494.74,493.88,499.27,492.69,496.81,490.73,485.77,481.33,478.29,475.87,474.26,479.36,479.65,472.10,469.87,470.10,465.97,457.21,446.72,430.11,444.17,458.07,463.96,458.68,455.88,455.12,449.58,454.67,456.89,457.68,450.99,449.37,441.40,442.87,439.75,433.04,435.38,437.31,437.00,438.00,438.95,432.25,430.88,422.27,421.79,424.19,418.85,408.56,411.21,401.33,403.85,401.59,402.64,401.30,403.85,403.25,400.62,403.59,389.79,398.47,396.35,396.10,394.99,391.12,390.13,387.24,391.64,398.21,398.04,394.92,390.72,391.38,393.93,393.47,390.91,384.37,380.91,381.24,387.72,391.41,384.37,378.98,374.21,L7
2002-08-02 22:00:01+00:00,266.72,268.15,271.60,292.02,296.58,294.24,290.23,280.25,301.31,301.18,312.49,317.30,319.22,314.42,319.17,323.25,326.74,333.24,337.37,337.13,342.08,343.24,350.34,351.93,355.03,359.26,361.20,364.59,372.28,373.69,374.80,381.35,387.24,390.09,396.25,401.31,401.24,402.15,405.04,411.48,418.66,421.80,429.68,436.32,442.25,446.73,450.13,453.31,458.03,467.53,474.62,477.10,482.85,493.82,496.13,492.12,446.14,497.33,487.53,497.65,507.23,510.65,517.20,503.87,519.80,498.60,524.87,536.13,544.88,557.70,559.66,562.53,559.31,551.33,548.34,543.44,538.31,534.04,533.53,534.12,530.90,537.63,529.72,528.59,523.57,523.24,523.55,519.55,511.84,501.40,507.83,508.78,511.24,510.31,510.47,507.00,505.89,504.15,502.99,496.45,489.67,491.45,489.68,485.91,486.74,487.06,483.70,481.32,482.27,485.81,475.35,472.99,468.78,466.94,462.47,452.06,446.04,451.99,461.02,462.68,459.09,459.47,459.05,450.92,454.31,456.23,454.96,450.12,451.54,449.94,449.51,448.42,433.04,438.11,438.76,435.00,438.15,436.16,431.25,436.58,428.66,427.03,429.53,424.53,412.55,416.86,406.64,413.39,414.51,413.03,406.69,413.79,412.26,411.31,414.71,397.99,403.07,399.81,402.03,400.58,397.43,395.80,400.35,400.80,404.71,402.49,397.29,393.41,395.25,396.49,398.44,404.70,401.23,397.75,395.59,393.90,397.02,394.70,394.61,386.70,L7
2002-08-18 21:59:57+00:00,266.72,268.15,271.60,292.02,296.58,294.24,290.23,280.25,301.31,301.18,312.49,317.30,319.22,314.42,319.17,323.25,326.74,333.24,337.37,328.56,332.71,332.35,350.34,351.93,355.03,359.26,361.20,364.59,372.28,373.69,374.80,381.35,387.24,390.09,396.25,401.31,401.24,402.15,405.04,411.48,418.66,421.80,429.68,436.32,442.25,446.73,450.13,453.31,458.03,467.53,474.62,477.10,482.85,493.82,496.13,492.12,446.14,497.33,485.42,494.35,502.76,505.89,511.59,498.86,509.17,489.38,514.86,523.91,537.95,550.29,550.95,553.14,550.58,545.47,543.07,537.43,532.14,528.62,526.75,527.40,524.09,527.04,523.61,522.73,518.82,517.34,516.62,511.00,503.94,495.71,502.05,503.12,505.35,503.99,503.97,500.89,500.83,496.82,495.15,489.14,484.21,484.44,482.62,479.87,481.36,480.99,477.11,474.08,473.85,473.90,467.90,465.90,462.19,460.39,456.30,447.62,446.04,447.28,453.89,454.94,453.33,453.22,452.19,446.23,447.86,450.56,448.83,445.23,445.07,443.98,442.99,440.95,428.34,433.39,431.77,428.82,431.24,428.47,426.52,428.88,422.94,420.76,422.63,418.33,405.58,406.90,400.62,407.10,407.84,406.97,402.30,406.41,404.77,401.99,401.03,385.75,394.43,393.96,395.71,394.74,393.35,391.27,395.51,398.44,399.65,396.83,387.12,393.41,395.25,396.49,398.44,404.70,384.55,385.72,387.50,384.95,387.56,384.88,394.61,377.76,L7
