dates,nzd0115-0000,nzd0115-0001,nzd0115-0002,nzd0115-0003,nzd0115-0004,nzd0115-0005,nzd0115-0006,nzd0115-0007,nzd0115-0008,nzd0115-0009,nzd0115-0010,nzd0115-0011,nzd0115-0012,nzd0115-0013,nzd0115-0014,nzd0115-0015,nzd0115-0016,nzd0115-0017,nzd0115-0018,nzd0115-0019,nzd0115-0020,nzd0115-0021,nzd0115-0022,nzd0115-0023,nzd0115-0024,nzd0115-0025,nzd0115-0026,nzd0115-0027,nzd0115-0028,nzd0115-0029,nzd0115-0030,nzd0115-0031,nzd0115-0032,nzd0115-0033,nzd0115-0034,nzd0115-0035,nzd0115-0036,nzd0115-0037,nzd0115-0038,nzd0115-0039,nzd0115-0040,nzd0115-0041,nzd0115-0042,nzd0115-0043,nzd0115-0044,nzd0115-0045,nzd0115-0046,nzd0115-0047,nzd0115-0048,nzd0115-0049,nzd0115-0050,nzd0115-0051,nzd0115-0052,nzd0115-0053,nzd0115-0054,nzd0115-0055,nzd0115-0056,nzd0115-0057,nzd0115-0058,nzd0115-0059,nzd0115-0060,nzd0115-0061,nzd0115-0062,nzd0115-0063,nzd0115-0064,nzd0115-0065,nzd0115-0066,nzd0115-0067,nzd0115-0068,nzd0115-0069,nzd0115-0070,nzd0115-0071,nzd0115-0072,nzd0115-0073,nzd0115-0074,nzd0115-0075,nzd0115-0076,nzd0115-0077,nzd0115-0078,nzd0115-0079,nzd0115-0080,nzd0115-0081,nzd0115-0082,nzd0115-0083,nzd0115-0084,nzd0115-0085,nzd0115-0086,nzd0115-0087,nzd0115-0088,nzd0115-0089,nzd0115-0090,nzd0115-0091,nzd0115-0092,nzd0115-0093,nzd0115-0094,nzd0115-0095,nzd0115-0096,nzd0115-0097,nzd0115-0098,nzd0115-0099,nzd0115-0100,nzd0115-0101,nzd0115-0102,nzd0115-0103,nzd0115-0104,nzd0115-0105,nzd0115-0106,nzd0115-0107,nzd0115-0108,nzd0115-0109,nzd0115-0110,nzd0115-0111,nzd0115-0112,nzd0115-0113,nzd0115-0114,nzd0115-0115,nzd0115-0116,nzd0115-0117,nzd0115-0118,nzd0115-0119,nzd0115-0120,nzd0115-0121,nzd0115-0122,nzd0115-0123,nzd0115-0124,nzd0115-0125,nzd0115-0126,nzd0115-0127,nzd0115-0128,nzd0115-0129,nzd0115-0130,nzd0115-0131,nzd0115-0132,nzd0115-0133,nzd0115-0134,nzd0115-0135,nzd0115-0136,nzd0115-0137,nzd0115-0138,nzd0115-0139,nzd0115-0140,nzd0115-0141,nzd0115-0142,nzd0115-0143,nzd0115-0144,nzd0115-0145,nzd0115-0146,nzd0115-0147,nzd0115-0148,nzd0115-0149,nzd0115-0150,nzd0115-0151,nzd0115-0152,nzd0115-0153,nzd0115-0154,nzd0115-0155,nzd0115-0156,nzd0115-0157,nzd0115-0158,nzd0115-0159,nzd0115-0160,nzd0115-0161,nzd0115-0162,nzd0115-0163,nzd0115-0164,nzd0115-0165,nzd0115-0166,nzd0115-0167,nzd0115-0168,nzd0115-0169,nzd0115-0170,nzd0115-0171,nzd0115-0172,nzd0115-0173,nzd0115-0174,nzd0115-0175,nzd0115-0176,nzd0115-0177,nzd0115-0178,nzd0115-0179,satname
1999-08-26 22:04:44+00:00,260.97,266.61,272.55,261.17,233.11,254.86,269.58,277.31,285.47,281.52,285.93,289.87,300.42,311.44,316.19,309.03,317.25,320.69,317.62,327.00,330.58,339.41,342.87,351.90,349.61,352.62,357.38,358.89,363.81,366.60,366.08,368.09,373.23,384.12,389.68,397.55,399.40,400.35,397.59,409.05,408.85,415.61,421.61,421.54,423.18,431.26,444.78,446.51,444.24,449.99,460.62,459.83,465.22,473.38,483.87,484.47,483.46,485.51,500.50,501.72,496.89,494.76,504.46,488.80,506.56,491.90,515.70,527.80,530.41,551.76,546.74,549.08,536.15,526.50,533.20,538.09,532.31,526.61,525.89,521.53,511.33,519.26,507.77,505.37,511.03,507.37,510.65,516.16,503.69,499.31,496.63,499.22,498.75,491.82,495.41,495.77,494.71,499.14,492.95,492.68,486.58,497.26,490.27,496.40,494.58,481.86,470.02,477.65,473.77,464.51,470.40,470.29,471.83,466.30,451.63,430.83,423.19,430.65,443.81,455.29,454.68,443.10,442.05,447.58,451.34,444.80,446.45,434.36,438.00,425.35,429.46,419.51,425.62,431.92,436.56,437.06,431.60,438.18,431.31,429.01,421.25,421.55,420.40,409.86,410.60,414.68,390.09,396.80,399.60,404.30,401.69,399.60,391.80,388.46,379.47,369.20,379.72,378.28,393.26,391.84,391.54,393.01,394.85,387.89,387.48,385.58,392.88,391.54,389.30,387.78,401.95,401.88,396.48,396.98,392.21,,,,381.75,380.30,L7
1999-09-27 22:04:48+00:00,246.65,246.41,253.64,257.98,255.00,248.54,256.27,260.55,266.10,268.44,275.31,279.03,285.78,286.33,292.16,292.86,294.02,301.37,301.01,306.96,310.61,315.64,319.18,326.74,331.22,336.69,338.87,342.86,348.29,349.80,355.15,356.19,357.60,364.03,367.59,372.43,379.15,381.04,379.54,388.85,386.32,390.15,401.84,402.57,407.26,415.55,425.80,428.27,425.83,423.57,438.01,438.45,447.06,459.66,466.94,463.77,463.32,463.48,478.16,476.02,470.84,478.95,482.20,472.39,490.01,462.65,495.20,508.28,516.94,536.94,529.27,528.61,515.87,505.97,510.39,517.78,513.73,509.43,508.08,502.81,494.52,498.03,482.40,481.23,491.06,488.25,487.03,492.23,481.36,469.88,473.25,479.84,479.93,472.50,478.90,480.22,477.29,482.23,478.04,479.65,472.02,479.68,475.81,472.82,469.11,456.78,445.58,449.34,454.49,446.60,451.60,450.94,455.81,444.31,430.07,409.35,410.60,421.97,431.64,445.45,444.19,439.89,436.34,435.47,433.80,431.85,440.55,431.47,431.31,417.39,418.92,409.25,408.29,411.20,418.82,417.43,418.64,421.20,409.79,405.92,396.29,399.18,398.66,390.80,389.45,395.64,380.42,382.43,382.30,387.45,384.21,381.22,377.74,375.66,366.15,333.97,361.96,367.14,374.09,373.70,373.48,375.30,377.75,372.96,372.33,371.59,376.64,375.68,371.75,371.68,384.40,385.33,376.48,374.25,364.93,352.05,356.15,,354.34,361.23,L7
2000-12-02 22:02:09+00:00,270.01,277.40,282.82,285.84,283.37,283.52,285.62,281.97,280.81,287.71,296.68,307.76,309.48,312.33,310.88,313.76,315.85,319.92,326.84,328.14,333.61,341.91,349.30,351.02,352.16,352.05,353.94,362.29,367.08,373.03,380.26,385.54,389.83,387.62,388.91,396.13,398.42,409.57,407.28,400.14,403.71,410.26,420.86,426.84,435.98,436.80,442.07,453.24,459.39,464.15,462.51,461.90,465.18,467.25,468.73,469.73,481.09,492.60,492.75,504.74,513.98,526.36,516.69,516.35,502.78,494.08,517.73,521.78,526.66,539.01,542.48,540.39,544.35,538.05,527.84,522.66,521.71,522.40,517.17,514.39,518.64,515.80,522.87,521.81,516.85,512.26,515.12,512.16,508.50,496.05,494.72,493.99,494.72,496.78,493.56,495.04,496.33,492.86,488.00,480.36,476.64,469.17,463.09,462.50,461.42,463.92,471.15,471.05,469.94,471.36,461.34,454.71,446.99,448.52,450.94,442.95,413.93,444.06,455.97,455.91,460.38,457.53,449.66,447.49,443.49,446.14,443.38,441.51,431.33,436.48,438.44,439.69,435.84,431.24,425.06,419.68,411.84,406.85,408.86,411.88,410.76,406.21,410.09,410.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-24 22:01:59+00:00,262.52,269.82,274.17,282.34,282.67,280.31,287.53,293.59,297.25,297.28,302.51,303.72,308.89,313.08,315.76,319.44,321.01,323.38,323.94,334.40,340.85,349.87,356.39,360.82,364.27,363.51,363.06,364.32,366.64,370.34,373.90,381.30,387.20,391.71,392.56,405.01,407.24,404.12,404.40,411.54,406.02,411.34,417.74,423.47,427.21,437.68,452.87,450.78,449.26,457.17,468.61,467.29,473.67,482.95,485.32,486.78,484.71,488.89,508.37,505.72,503.05,504.11,514.09,506.42,525.83,504.94,529.64,538.48,540.94,556.32,552.59,551.65,540.27,527.61,534.99,542.17,538.01,532.94,534.36,536.80,521.64,524.35,514.41,520.91,524.03,518.17,512.37,521.34,509.00,498.01,501.54,508.18,506.04,498.99,502.34,500.44,495.62,496.20,491.68,498.42,501.17,505.33,497.46,494.16,492.03,484.19,475.24,479.61,485.02,478.01,482.32,476.40,474.66,465.36,457.79,441.29,428.34,446.31,454.40,468.08,468.92,460.22,453.85,457.19,463.10,458.38,468.93,456.42,455.14,442.78,446.69,434.16,429.41,432.50,435.27,438.10,439.05,440.51,424.30,417.49,413.74,419.50,427.80,426.26,420.58,421.72,403.21,403.45,402.08,409.35,413.22,413.99,406.83,406.14,401.79,377.04,391.08,395.74,400.42,395.02,395.53,394.74,396.27,386.79,388.39,389.64,399.24,401.48,396.83,394.76,408.26,402.12,391.75,393.11,393.45,390.58,393.84,388.16,383.87,386.07,L7
2001-11-03 22:00:10+00:00,248.50,255.59,259.14,259.16,262.66,258.54,264.39,269.27,275.71,274.90,278.95,284.94,288.58,297.00,300.12,299.83,302.38,300.45,301.40,314.16,315.64,317.69,318.88,323.91,332.30,331.22,336.31,347.24,361.78,364.19,360.25,355.63,357.64,364.17,367.60,381.75,389.99,390.35,391.10,395.24,390.36,399.80,412.65,415.58,424.51,425.05,432.30,435.80,431.86,438.59,452.77,451.89,453.32,456.18,463.98,468.64,,,475.30,472.47,474.09,479.16,485.42,472.86,,,,,,,,,,,,,,,,,,,,,,496.47,496.32,503.63,498.35,487.18,488.70,,,,,,,,,,,,,,465.16,456.10,446.22,449.35,461.67,452.36,452.58,443.15,,,,,,,,,,,,,,,,,420.60,411.87,415.94,413.79,416.75,420.49,418.86,417.96,412.21,412.66,410.80,413.16,404.61,403.01,403.06,395.77,395.29,400.96,390.54,388.23,384.94,385.52,,,,,,,,,,,,,,,,,,,,,,,,372.63,362.51,360.68,363.60,355.18,352.54,351.88,L7
2002-01-22 22:00:40+00:00,,,,,,,,,,,298.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.67,509.26,528.28,516.19,512.75,511.37,504.38,506.32,526.18,530.94,533.12,,516.78,,,482.28,476.04,490.45,499.70,474.92,,,,,,,,,,,,,,,,,,,,,,,454.46,448.15,424.46,441.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.19,385.66,374.11,395.45,394.56,390.80,391.98,388.14,381.22,373.70,391.16,400.97,403.97,402.44,390.26,384.42,389.16,380.69,376.19,376.05,370.02,371.87,384.90,383.96,381.19,373.93,364.26,L7
2002-04-12 22:00:37+00:00,268.83,281.32,285.44,287.29,286.19,283.81,287.37,293.07,299.07,299.54,304.44,309.91,317.97,316.68,320.69,323.31,327.89,330.89,337.15,338.30,334.96,336.93,343.69,347.63,349.91,355.92,360.74,366.33,375.26,376.02,373.62,384.88,388.72,388.92,390.59,397.60,403.84,405.62,402.89,417.50,418.17,420.80,434.25,437.93,436.86,443.77,455.92,453.26,449.38,457.48,,,,,491.97,486.19,446.14,,456.89,471.25,496.99,499.73,511.59,504.88,522.69,488.11,516.25,532.81,535.38,557.02,558.67,563.22,553.09,542.72,549.51,549.19,541.70,525.95,532.04,537.93,527.09,532.31,526.06,525.14,527.18,521.79,518.94,520.03,497.87,487.32,498.18,509.40,510.58,506.52,509.37,507.40,504.15,500.08,498.58,509.04,495.93,499.75,493.87,492.02,489.41,480.33,473.82,479.20,488.84,479.65,478.19,472.46,474.09,466.69,454.40,435.35,435.75,446.08,459.71,474.31,468.45,458.85,457.39,455.42,461.06,459.47,465.47,455.56,456.63,437.75,444.10,434.92,432.77,439.31,442.14,441.04,442.05,445.13,435.95,435.05,424.31,424.25,429.07,420.36,407.03,411.88,400.47,401.08,400.50,409.07,407.46,409.87,404.20,408.67,406.32,397.77,404.03,399.43,401.45,398.00,394.10,390.85,394.76,390.02,394.86,391.19,391.36,392.83,398.66,398.45,406.25,405.64,392.68,391.80,390.61,390.54,398.85,387.54,384.03,384.17,L7
2002-06-15 22:00:19+00:00,255.06,244.15,245.38,,,,,254.33,,285.01,306.04,314.49,318.21,307.68,312.14,307.56,310.43,322.33,329.10,330.18,336.84,340.15,347.51,352.01,355.20,359.76,356.67,355.79,361.88,360.21,365.99,372.94,385.24,388.96,386.47,392.20,390.25,396.09,404.44,407.62,414.82,420.13,417.34,423.38,435.49,442.46,444.00,,,,,,,,,,,489.38,497.22,503.81,500.87,504.03,502.57,502.85,507.12,499.27,524.99,,543.20,550.39,552.01,554.34,550.31,547.64,537.32,540.08,539.94,538.62,532.67,525.35,522.40,,519.34,517.32,511.35,515.72,517.27,512.84,511.97,504.02,505.44,504.69,503.75,505.79,506.45,497.89,494.92,489.39,489.19,489.51,489.46,493.87,487.59,479.52,473.24,476.25,477.92,469.32,469.88,,466.01,467.28,466.10,465.25,462.76,456.65,,444.90,456.44,453.60,448.91,452.90,452.84,443.74,448.28,454.32,449.89,446.41,442.10,445.06,441.64,444.58,433.32,431.46,432.48,432.96,433.96,432.78,428.56,426.71,420.24,419.34,419.30,417.34,410.10,410.54,402.18,406.62,402.68,396.21,395.15,397.82,402.30,406.01,418.80,397.49,395.93,395.05,396.04,,,398.31,393.25,393.74,398.81,398.97,390.95,389.06,391.07,394.19,,,,,,,,,,,L7
2002-08-02 22:00:01+00:00,276.26,278.99,283.98,296.75,306.97,304.66,293.08,293.36,303.55,319.00,326.98,327.50,321.49,318.91,324.68,338.87,341.89,346.50,345.87,342.92,354.43,352.63,359.82,356.14,359.98,362.09,366.20,371.64,379.70,384.85,384.78,386.23,387.77,392.38,411.68,414.13,409.64,404.73,407.78,409.33,423.00,424.48,437.45,447.64,454.40,453.97,450.48,453.35,466.69,477.59,474.62,477.10,482.85,493.82,500.30,498.04,,505.28,508.47,517.88,523.83,528.19,537.45,,529.59,508.41,533.36,539.46,556.07,565.68,568.29,570.03,574.52,563.64,558.18,541.06,533.30,537.54,535.87,539.09,543.20,542.95,543.77,543.31,532.18,532.20,534.45,525.78,525.69,512.87,519.87,512.26,519.38,518.61,515.59,515.70,518.59,522.99,521.21,490.79,483.63,480.72,487.59,486.20,497.57,504.59,499.37,495.44,488.08,491.97,481.84,479.23,466.15,468.89,470.24,464.18,456.34,465.00,466.91,460.14,459.91,466.67,466.92,453.60,453.58,454.89,449.52,448.39,455.89,467.02,462.79,465.75,,443.55,441.66,431.01,438.44,430.56,429.23,447.99,441.44,437.49,440.23,435.90,420.51,428.17,417.28,432.48,440.34,433.81,417.46,433.68,430.27,419.26,419.02,398.72,409.24,404.95,408.61,403.16,400.75,398.23,413.03,418.65,420.47,417.30,409.56,398.33,396.02,396.82,390.62,403.77,409.78,403.70,400.57,397.27,395.19,401.85,405.19,389.22,L7
2002-08-18 21:59:57+00:00,,,,,,,,,,,,,,,,,,,,302.82,304.60,299.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.11,484.44,489.36,491.60,494.74,488.85,477.27,461.73,484.82,499.47,517.13,528.07,524.83,524.97,524.38,527.88,527.27,519.38,513.63,512.39,506.44,507.23,503.68,505.86,505.26,505.13,504.56,499.64,495.84,485.36,480.21,478.62,484.69,486.11,487.67,485.02,484.46,482.59,485.64,474.81,471.62,467.24,467.84,463.40,461.44,461.75,465.20,462.77,457.33,452.37,448.61,450.09,445.57,444.64,442.42,440.74,437.82,434.29,,433.16,432.50,431.71,436.05,434.47,431.59,432.15,428.50,433.58,430.44,430.57,425.65,426.08,423.44,418.54,418.93,419.23,410.82,410.29,410.51,405.40,412.34,405.77,405.77,401.95,401.92,399.72,384.68,377.03,382.56,388.21,387.83,388.79,389.12,384.28,382.32,374.03,359.97,349.04,368.53,376.39,376.73,383.05,385.21,377.69,381.00,391.36,384.45,379.87,356.61,,,,,,351.18,361.67,371.31,367.04,368.64,365.25,,359.88,L7
