,dates,mex0072-0000,mex0072-0001,mex0072-0002,mex0072-0003,mex0072-0004,mex0072-0005,mex0072-0006,mex0072-0007,mex0072-0008,mex0072-0009,mex0072-0010,mex0072-0011,mex0072-0012,mex0072-0013,mex0072-0014,mex0072-0015,mex0072-0016,mex0072-0017,mex0072-0018,mex0072-0019,mex0072-0020,mex0072-0021,mex0072-0022,mex0072-0023,mex0072-0024,mex0072-0025,mex0072-0026,mex0072-0027,mex0072-0028,mex0072-0029,mex0072-0030,mex0072-0031,mex0072-0032,mex0072-0033,mex0072-0034,mex0072-0035,mex0072-0036,mex0072-0037,mex0072-0038,mex0072-0039,mex0072-0040,mex0072-0041,mex0072-0042,mex0072-0043,mex0072-0044,mex0072-0045,mex0072-0046,mex0072-0047,mex0072-0048,mex0072-0049,mex0072-0050,mex0072-0051,mex0072-0052,mex0072-0053,mex0072-0054
0,1984-12-23 16:24:48+00:00,207.82116747288399,205.36721822757065,216.65711726095776,208.79811829189808,206.53615299543512,199.6343941871416,195.80035841222409,192.40989029236417,184.9628346449554,174.83809538674984,178.50912852066583,182.97451579837767,184.8352191926354,183.12121791631,185.4110926805951,187.53063121870463,184.38319468304636,189.6942617876528,185.92448235609936,190.08576713320835,187.6426202785239,183.83750090769212,180.86138995292256,185.1183242913098,181.39908626067148,186.4925130423291,180.97118221913493,178.2592025544057,177.36312054450033,178.34081227089555,177.33476006370404,185.42660561997732,186.87777687967153,190.2719305946334,188.87792868622333,192.16943596284364,195.21521118562205,192.1625151320888,190.40656463519784,184.9803110467854,185.03050187407953,180.89140190045262,184.5242605046524,184.6990999191497,187.63050972765828,190.60006517927906,195.92127443485654,190.6560745444529,193.79147747883323,199.80261910400515,208.67479918254125,203.76168903562436,208.77036133141021,218.25620938896145,241.4965227965159
1,1985-09-30 16:17:33+00:00,189.7168669361514,192.87123046156222,194.9436883128091,192.6250732138139,181.83638437884366,182.85647296770284,182.2126999233145,180.3533281958213,170.18382650480842,159.81875066285548,161.58824680401975,179.00087401219298,175.74554982182192,166.39255049643975,169.97531317151265,171.05464372776441,176.1856014571327,166.33668273173828,168.44498812495482,171.23703619223002,172.12791960022216,174.95473092570964,178.5560789789858,176.37067923766634,174.65843153234758,180.50193838079485,176.23131291354898,177.99632236391722,171.27915101182575,176.31813978371414,176.10255003619798,177.8717150752419,176.05095058238743,174.7687240511762,179.02086559462916,181.19277561947493,189.05017000497435,185.12334698793853,183.84188993083694,173.17251666245187,173.35892526788146,174.05066943312704,177.63449567042858,176.84579297899654,182.10862876988924,180.25480499049004,181.52103889408284,186.70113697675333,189.13949197187708,200.12035483277506,199.2284824189254,204.508041936215,204.75673019746012,213.76276877668275,224.2237118687354
2,1985-10-07 16:23:40+00:00,,164.82569138290282,171.2217684308876,163.93601976170768,169.37861720475266,164.65210730467047,168.69486738644648,167.58238945479786,158.97229440669682,148.50325967736057,148.96198602919694,162.40566314114622,159.9106946914508,153.31800763316997,156.69584680394007,167.34023942719605,161.8779551675478,169.30221130696572,162.53534673807795,152.23699798742686,152.88066258111826,153.54971593673613,152.33006777802595,159.24004253893384,150.01424304248147,157.40910960856863,155.02397923166424,159.6801272767187,155.27884660714898,157.63208851994042,158.22427511321538,160.5544125506846,163.47757881729424,158.97953637353388,163.5971401385434,168.42442660708093,174.26694265492642,169.15879965581547,169.34563115144587,162.45015704677124,162.82497024893652,158.6023704933888,163.07347513453888,161.58371482815545,166.046695094123,156.67380309663326,162.4797079812113,168.30107830307574,170.49441962483493,173.50446004826566,186.5384002089318,184.31725042343206,184.967341833998,193.12477256941352,205.16149700388232
3,1986-01-20 16:15:42+00:00,213.38381247121654,208.4609571796324,215.05491139039276,208.8266301726779,211.75850066946796,202.056030006641,200.63762521607455,188.5706132678539,186.7803091407495,180.69340603031816,179.03393236712202,181.41025998264993,185.50855036565045,189.45086292881038,188.87110223191803,195.47195631958118,190.90479837611147,195.3983893495966,187.8622340381193,185.44844060011857,189.38724611729685,190.02577092277343,196.10123856009247,193.24772958828328,191.91870902437714,189.71064212775272,198.0280147560696,194.58712564469886,198.21702830622195,196.6617311274738,200.25528795507094,202.15083031232894,201.53473962629187,203.19060875947028,200.49972180846595,208.59270647564807,205.7569799868955,208.10356297996654,203.4232328740249,200.04331220142424,200.41534361624178,201.0045791922469,200.27083433809005,194.7478102305438,199.97564266393144,201.25971439667893,200.48635083440456,204.41970305096652,208.76927814158003,207.4507200313139,220.59270642643548,213.43357795059262,215.72807584362445,222.22370340116012,238.9849018748399
4,1986-01-27 16:21:44+00:00,212.2222386459386,213.81071955384527,216.4055747210082,212.31277889573704,209.23915678548383,200.44958710905416,198.76321171905758,193.9136654029987,190.08367617989938,179.50039983852608,181.30530771637015,186.32606253255372,184.93035564605688,189.11883411799292,186.90770447786227,191.9969144608952,190.98234246553804,196.35211341214753,191.83247007346986,194.4535147817573,192.16344728001135,189.9845083055261,187.92722829211712,187.39292398034405,186.13677752239647,189.4116802457944,188.62907904680245,194.95300461314312,191.4906440940011,195.2440847935436,191.9653317577073,192.6966870395294,197.51589648446267,197.00761810018466,197.65466944363158,204.3034720593471,207.0462916534517,197.28053940140762,196.49402906382176,197.0934228906221,193.36562586371892,189.03897917183767,194.02416807955268,195.28460244262985,194.91670967286308,192.73065051517696,193.34612034154026,196.02469407495633,200.59231192980295,207.29493240234913,214.76355502764528,210.33511284506582,212.88380451259138,221.1412895612074,236.9025834557375
5,1986-03-16 16:20:40+00:00,,,219.47047520780822,208.29754623550545,206.85353404084566,196.7801593791845,197.1318587992593,186.51265539043845,181.67816249385876,172.64271363295884,177.39240903264889,185.42555218555512,184.90061787573396,188.705881259029,187.36142887819756,190.1608903345084,189.75565752441827,191.66081957831423,187.8860013216353,186.6499651965047,188.14821222845893,191.46999857539137,185.0783146674863,186.03732202640552,180.07287119751712,189.04027170034107,185.7555087447065,190.51853267189026,189.701451631397,185.94281724971015,183.7008418644992,190.62800233202486,191.5741494745167,192.54901920588654,191.7323510095614,193.93631615189784,195.69224161671093,191.0010576842141,194.69422938846984,187.27127341678084,188.90306521476273,185.95370799135597,189.14512174848852,186.17100816118474,190.3467469647958,185.18954217299398,193.20044408399872,192.68651723851238,200.29076092887473,203.8832586246493,209.83627467144873,206.33351173244915,209.46143881469783,214.2869992130238,228.4297366220986
6,1986-03-25 16:14:19+00:00,206.35589579576208,216.13072684086083,210.99663325827785,208.65705242009722,206.95740320428212,196.5771242396491,197.82770505096312,189.79538858024694,183.73112351158494,174.7169593934653,177.68275901460322,182.40941834589648,185.04865014839982,183.06189228865526,183.17891298301706,189.71483731392152,186.84396235310138,186.97160914493298,185.3882301209096,187.65069055644324,185.9355658535672,184.5094192665309,180.4783172648453,179.69890585099807,179.6893864094277,182.67089623573256,182.9244339416492,179.32545181058885,186.738150149629,183.58560100970877,188.64159529917941,189.43157454579108,188.06077257491347,186.65600175983718,192.83542625630332,195.27072136998657,199.58514481729472,195.87259228428027,195.5039341029874,192.08292832974573,188.6852252447121,183.9878549757115,180.5220680792153,187.6777202153487,184.2606609297521,184.22133754844953,184.07437354934905,192.70955829104284,198.5795024844403,204.47332400369368,212.00400728806972,208.96354613969353,210.18081703226937,212.74654062592228,233.7375457863596
7,1986-04-10 16:13:58+00:00,197.36563570386025,197.8151820588472,201.04610702284396,197.32304154471007,190.76117798533815,193.33806806248657,187.84142862460044,187.39048587821912,175.9304597830735,172.05797872335756,171.12212534822507,180.86540314028056,180.95361703246692,176.28441483554474,172.88916932262572,176.45599663348628,180.72566155982216,175.12239726084573,179.3396630873353,178.25688395533197,183.0780339376926,176.43565041818118,176.79226678249822,176.24978723802775,177.15031047087825,178.29203100408745,179.68459770798484,185.02140873553668,183.73881952280317,182.50392482268057,178.44990964870766,184.78074013482788,182.97831522814857,191.66588061976245,192.79650728275925,194.8298498083627,195.86113019949656,192.83851699103639,191.19070406509996,182.70746535040675,182.3740249045081,179.88342252373633,185.2429977253646,182.3811972882576,183.43497623116068,180.09410387593712,181.24698792996475,192.89201390741636,195.71236249901574,202.38278042261035,209.4191146421588,207.35135867611572,203.88554176674737,206.88274620561407,228.88759656951441
8,1986-04-17 16:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.69427861054845,198.77518684054056,204.96802334014913,202.61487064466905,207.8201095319358,210.7803442968441,224.72534879105604
9,1987-05-31 16:12:40+00:00,183.00888713275552,192.45989688993004,200.67874065239425,199.6989055831376,196.40041135472862,185.8903001359907,191.3394298384192,183.29627932248815,178.24805165258252,166.01387733864672,170.56317526933955,180.0269636593917,172.81016174369321,177.7130320278973,176.77493071486606,184.163636798262,180.06833760152986,179.99386320089405,175.5881288609311,177.65925931519845,178.24807093713065,177.93659722402904,176.14277215485228,176.50490678885288,173.72155505489027,171.13766166272873,177.59697341735497,174.5403213065862,181.19751762620334,175.43102223290387,175.8488158859276,175.80267027334375,180.5713944440066,182.32669827530984,186.4489490625261,182.85161056280836,184.86881681286175,181.80515621151153,173.14606253410892,176.42990826076505,169.77194067338817,173.67216939409363,167.64468398697946,169.01194210367356,169.68344639029414,168.32561009815547,169.8771853752394,169.78921247757847,174.36186936282132,175.3435907895048,182.21805617428873,177.9518538981122,181.13424234996575,194.98602338111797,210.79886970665132
