,dates,usa_CA_0052-0000,usa_CA_0052-0001,usa_CA_0052-0002,usa_CA_0052-0003,usa_CA_0052-0004,usa_CA_0052-0005,usa_CA_0052-0006,usa_CA_0052-0007,usa_CA_0052-0008,usa_CA_0052-0009,usa_CA_0052-0010,usa_CA_0052-0011,usa_CA_0052-0012,usa_CA_0052-0013,usa_CA_0052-0014,usa_CA_0052-0015,usa_CA_0052-0016,usa_CA_0052-0017,usa_CA_0052-0018,usa_CA_0052-0019,usa_CA_0052-0020,usa_CA_0052-0021,usa_CA_0052-0022,usa_CA_0052-0023,usa_CA_0052-0024,usa_CA_0052-0025,usa_CA_0052-0026,usa_CA_0052-0027,usa_CA_0052-0028,usa_CA_0052-0029,usa_CA_0052-0030,usa_CA_0052-0031,usa_CA_0052-0032,usa_CA_0052-0033,usa_CA_0052-0034,usa_CA_0052-0035,usa_CA_0052-0036,usa_CA_0052-0037,usa_CA_0052-0038,usa_CA_0052-0039,usa_CA_0052-0040,usa_CA_0052-0041,usa_CA_0052-0042,usa_CA_0052-0043,usa_CA_0052-0044,usa_CA_0052-0045,usa_CA_0052-0046,usa_CA_0052-0047,usa_CA_0052-0048,usa_CA_0052-0049,usa_CA_0052-0050,usa_CA_0052-0051,usa_CA_0052-0052,usa_CA_0052-0053,usa_CA_0052-0054,usa_CA_0052-0055,usa_CA_0052-0056,usa_CA_0052-0057,usa_CA_0052-0058,usa_CA_0052-0059,usa_CA_0052-0060,usa_CA_0052-0061,usa_CA_0052-0062,usa_CA_0052-0063,usa_CA_0052-0064,usa_CA_0052-0065,usa_CA_0052-0066,usa_CA_0052-0067,usa_CA_0052-0068,usa_CA_0052-0069,usa_CA_0052-0070,usa_CA_0052-0071,usa_CA_0052-0072
0,1984-03-23 17:50:13+00:00,145.4426256015442,153.93881935390365,156.46866866137916,156.31516071239258,159.80236819365743,163.92870574347634,170.34048850858784,173.31430658665158,171.85384748656952,185.33940067000677,192.02793077255512,192.59329091885158,194.78325660593055,199.50336170710113,198.37444417250344,204.53421568923454,204.35081983925065,201.00454974685505,198.1166825979217,197.08567940198023,194.4004558753299,193.67433933128416,197.58360442393308,195.8019125513842,213.86580134048475,221.34176156416586,228.82381789689205,229.28943326192683,225.55817666444864,222.09807929075356,218.6823363844811,217.99055849813283,217.1642352629588,213.35318083778972,205.54720381456994,197.89547237162537,196.89216502725964,188.3626833020188,183.66891074839128,182.5235773526601,192.8168673313257,171.74532964207455,172.2652548164356,177.83667736817404,188.4455622213726,189.1268687885274,182.7286053362396,189.919821725863,185.55184370945952,168.81797402872468,154.44793157836642,160.19793524089948,163.6631230751818,183.32263745846123,194.62271824390524,227.48453359806263,252.2486802444639,273.06534136204385,296.2969861216562,299.6121381099837,305.6901845577961,310.68448403060904,315.45699850244813,318.7497462242959,322.51138153795034,332.2660601417433,334.27706756665583,331.0038446127601,318.78937918363977,,,,
1,1984-04-27 17:55:52+00:00,139.45147821436555,145.32016089215566,145.6370996294589,148.7691493200841,154.8905894739922,154.88898618013198,160.68365625527278,165.41724163466444,169.44650899486334,173.59174448471242,182.597845161267,181.91376886586076,186.1712803077412,193.06264357215485,193.36141491139762,193.94818991296432,190.51184334985203,187.98546235606634,185.60605218605775,185.77893804096098,189.54521095880048,194.28705662257207,201.16819154011043,203.54674672913066,209.47480850955304,217.91414297629197,218.64654634133606,218.64412358059303,213.62420558295972,210.13148003749606,206.33075404055833,201.2968342101758,192.91725687890153,187.93085564519234,187.45307543408842,184.59694584604392,179.11140170413827,179.5525960818795,179.7104727051866,187.65672907663648,176.6079631873225,163.38233472072784,162.3352459701512,174.48439266055817,171.50517635474392,174.33472437174422,183.49039533848836,187.29229905309356,182.4369882795132,165.58799132622826,150.75345803119308,156.5244304448255,172.6299803861311,195.6519499211928,215.14039976088208,233.75299598407378,248.34679789797343,268.8261928088415,281.5115413921859,285.0595157592598,299.8415601743426,306.96427855365397,312.96190700357016,310.51224966032316,307.092351352954,309.40786532385687,317.9148217890669,318.26809986199265,325.9402565126572,344.78550946533494,359.98783751438197,389.89454001741797,
2,1984-06-07 17:50:43+00:00,144.7375666190597,152.72988841637886,155.69920178125162,156.6171657543618,160.64642543592234,160.26351087752104,169.6286253203554,172.40912794981273,175.32333850107943,174.9348611056617,178.15534080547332,177.7017542892139,184.23085577443513,190.45696411734332,196.5612189461825,206.19504338206912,211.47100734063682,205.770293514544,203.21040782227206,205.0341453750058,204.23496750620342,203.30350806459546,209.8314583272513,208.70168534888685,212.54227588145048,216.09327523413805,218.34545595089685,220.73712618763201,212.87971187349999,210.47451523925932,211.94341974727715,212.32617558816526,208.2926023196523,193.1849759714008,188.2716108363257,179.72692083718673,183.00492134641632,188.13058893844072,189.80932791462018,198.4108157339808,188.61956871147643,174.05062193733866,161.65221133010706,173.82880174630964,175.76110411339948,173.21840810268594,183.43027406360156,208.3921586633372,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-06-23 17:50:58+00:00,153.2813996636171,148.17876937761005,149.88536665142277,153.63908124137785,157.5086268973424,157.40313707678206,161.67469186752913,168.02204389437344,168.96599704153866,176.56016061235724,176.35553181500822,,,204.6796182478776,211.15599072610502,211.61360729608316,214.44199736257292,207.16790298374855,204.43345612686707,209.55009939515745,202.33555836799593,206.5447839226933,203.72358101866612,208.68672406290113,211.4039460254483,212.89123774963295,219.7016705479671,226.7558102050829,226.58001453374217,223.69949994416626,219.20842517430358,212.3878830756604,200.09708217911805,194.8687646128364,185.3475416828045,177.6137210532658,180.09308875618285,185.92302506572923,190.86282730046707,197.81776036227592,189.1177819314719,170.67980525326138,170.22944194667357,185.91222822013867,188.2576100693929,190.1203081873939,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-07-16 17:57:29+00:00,152.85031079199183,155.11788665203596,159.32457710065674,159.09204389566708,160.65527500859974,163.72696035038553,176.2542702203585,178.41170435672555,184.46381383597745,186.63633126787633,193.95291694981904,193.89309404018852,198.27050507724127,201.64352811762032,210.65463036220262,210.91979134525425,212.84767637275976,213.60833452506571,209.627279550409,214.05393685303721,212.22606292390026,220.1175271070935,219.58059023822474,224.30211614257874,224.09412563015135,231.73358777577272,233.76182575210098,233.08928385934453,236.7386761470477,233.35325676610213,230.17942066168112,221.49861083867305,210.08415854094255,198.70458697449658,195.02721277922137,194.1693024754875,198.17544637270444,199.39656793288768,205.33518487777903,210.18879681403737,200.79533592806317,182.82737766924856,182.75025934231226,186.48167514354628,188.79882143716415,194.683937107654,208.40053681814697,226.47823025076383,227.19490515240722,205.80982413659152,185.7808411124315,187.65118482231745,203.94051458133288,220.29293986702996,237.11905509773314,241.74198114552857,251.24713936898766,263.88418548309494,278.90601456452134,289.17998385569325,317.13742521105496,336.62401772445463,359.87824614294044,359.6046416555528,357.0029047696842,351.4073968766471,353.5922712182335,351.7442443905553,361.47740557494683,379.1445632728753,,,
5,1984-10-13 17:52:38+00:00,142.95493034535616,152.1985874622959,152.353316067749,150.9619171458225,154.44197137678134,155.82467739916896,166.12423833654674,168.6482412998415,178.52526569508913,180.90508497672732,183.5770146738778,184.7534701694503,187.41197655323214,191.8300096974157,190.55751920585138,196.5654271543111,199.2034698277982,199.62159159112912,200.75302803230093,199.0981379527938,203.2676629723078,204.47738049884546,212.98829092151942,213.42368666549578,211.92312666454714,215.5872987427962,224.55480870307292,223.2814208307196,225.488854997347,218.64880576168363,212.28542892271946,214.20414194383557,210.530588123594,195.6545631746683,190.97212144120218,191.74569119306673,189.95939095871776,195.59471805377174,200.0166327741812,205.56493855736056,198.50419803001375,174.89293744014407,163.18602124256347,168.6372460173104,172.94995496552343,171.9877017816863,184.38999602610383,203.188287873946,216.1964972539666,207.59339966557442,191.01713267903153,195.45724328959878,206.66546998486493,212.81131698162662,224.85338498023373,226.67394150558493,232.8163892251079,241.40062129015624,260.49808084557753,272.6762335941383,294.2794807214459,322.34671740222603,343.33005002124867,350.8447347959448,355.8642329866269,351.5095524364794,359.9806933055712,359.28302908979305,368.479527337858,380.1052189446872,400.59469843797274,411.4640544878568,
6,1985-03-29 17:59:06+00:00,146.38145567352214,145.40468087529254,142.87692490432312,146.09332821668775,147.97917204037253,159.10907491934222,164.36285866106294,172.76168170024522,173.79353860537805,179.85026126193847,179.17262192639242,182.61885221646935,187.8923673307406,197.65605823023222,198.14900148384766,197.86701264393986,196.43274009984935,196.51990508723514,193.04767866142126,194.88883714192156,201.19639204257982,202.52487442129998,213.4475505389234,223.71194116445477,226.66667732604208,226.2583359767236,228.0577710326729,226.45154973281367,216.48473040703036,210.45830944134983,205.46006750383117,200.36618818145905,192.67188589328185,181.35020770428758,176.75798617414586,174.84164004544965,179.65159078487847,180.61488816123617,187.72188059727858,197.79407690328242,205.80682196390853,195.9430862786757,192.38645452256196,198.9944644927466,202.88980230486743,207.09993750499393,217.24748372152527,220.6844001312767,217.35910674510995,201.8335518803892,191.29440824701715,194.1592205124365,212.97219826847825,229.5164595370489,242.6452255006478,,,,,290.346872395177,302.9755448786283,307.58452411313056,316.9169037833015,316.5726005091076,319.60603237720153,321.2316626331507,328.39363316505364,327.22256012645613,326.05023022801987,326.9323281155875,333.4205850530575,325.55386174253425,
7,1985-04-23 17:52:47+00:00,143.28721133950594,148.2894646085043,152.79110677676366,157.49144372120585,154.5608133432655,154.7349923556052,161.88924915085025,170.3615827912736,175.96595485350588,178.37999728554396,179.92291065599454,182.90274634353986,186.31810095467478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1985-08-29 17:52:02+00:00,148.7018294629572,148.81739407814726,140.74497848526858,141.52856851044922,140.9167689358339,138.5656983389317,149.42629722195534,158.1576668473645,165.29447896439572,167.5384098501678,180.60365407325327,184.3554219773094,189.4743902920161,190.7838316503162,188.06924702756885,192.04939977581483,193.0597707065989,191.48449624205028,185.8042182234933,187.06395256494625,190.52730680301556,191.58877110277643,201.57957426143923,198.709931175017,209.1129688096994,228.22115302511114,230.01068486630257,231.08208305929898,225.21004727054813,221.2251531101641,213.7710889207797,200.82691162932,187.440431524639,168.55375951591395,166.29224074926455,167.8831426291705,178.2600995571534,186.00853166387844,188.9494450588665,195.13112574625174,189.121751261751,185.70192405174845,178.3658451513434,188.41014478059947,191.75551351386838,199.62514747054016,215.5292000222044,235.61577937598886,243.3464628663544,238.5477727847859,217.2543614810995,211.5437936069024,225.1102530214605,230.77932778109454,230.83360989859864,224.47262139024338,228.58626305805927,236.46686783371322,260.5761387389631,273.3921272801795,292.37084879542533,323.9364372899069,347.78605396041127,363.4058094053275,359.4531771012948,,,,,,,,
9,1985-09-14 17:51:50+00:00,145.69415062554387,147.30513949422556,142.93521299018713,154.32004782391047,155.91746916768204,157.28166894754986,168.44367517925957,173.24687554144668,182.07111224749715,183.86156181822395,191.51358888058303,192.35799730941443,187.51480802154617,191.1446589738521,189.5829167411043,199.4209907569137,190.885886322055,192.74620431332042,202.9338058263058,206.55783186346554,211.31278948530678,212.15408611113656,217.71606302935197,220.56141046804382,222.68612430441468,225.92739108753318,224.39438123975833,227.6424546164415,222.3443286148115,215.7197599349975,211.7999951339791,196.45990362288606,191.4621926664815,183.49171496381473,182.35461330331907,185.46900697981573,200.14483046086235,201.40306943207926,212.34863249017104,220.95379390144222,206.793180140914,189.6941823598684,179.7724656634523,183.04603980567512,185.6413922900522,197.05668314224715,211.7481981885195,235.70735219542723,244.23032408215624,239.0694176496084,224.85275225893753,229.72461339038801,248.90407971674023,248.66219343826063,249.37904313658836,,,,,,,,,,,,,,,,,,
