,dates,usa_CA_0224-0000,usa_CA_0224-0001,usa_CA_0224-0002,usa_CA_0224-0003,usa_CA_0224-0004,usa_CA_0224-0005,usa_CA_0224-0006,usa_CA_0224-0007,usa_CA_0224-0008,usa_CA_0224-0009,usa_CA_0224-0010,usa_CA_0224-0011,usa_CA_0224-0012,usa_CA_0224-0013,usa_CA_0224-0014,usa_CA_0224-0015,usa_CA_0224-0016,usa_CA_0224-0017,usa_CA_0224-0018,usa_CA_0224-0019,usa_CA_0224-0020,usa_CA_0224-0021,usa_CA_0224-0022,usa_CA_0224-0023,usa_CA_0224-0024,usa_CA_0224-0025,usa_CA_0224-0026,usa_CA_0224-0027,usa_CA_0224-0028,usa_CA_0224-0029,usa_CA_0224-0030,usa_CA_0224-0031,usa_CA_0224-0032,usa_CA_0224-0033,usa_CA_0224-0034,usa_CA_0224-0035,usa_CA_0224-0036,usa_CA_0224-0037,usa_CA_0224-0038,usa_CA_0224-0039,usa_CA_0224-0040,usa_CA_0224-0041,usa_CA_0224-0042,usa_CA_0224-0043,usa_CA_0224-0044,usa_CA_0224-0045,usa_CA_0224-0046,usa_CA_0224-0047,usa_CA_0224-0048,usa_CA_0224-0049,usa_CA_0224-0050,usa_CA_0224-0051,usa_CA_0224-0052,usa_CA_0224-0053,usa_CA_0224-0054,usa_CA_0224-0055,usa_CA_0224-0056,usa_CA_0224-0057,usa_CA_0224-0058,usa_CA_0224-0059,usa_CA_0224-0060,usa_CA_0224-0061,usa_CA_0224-0062,usa_CA_0224-0063,usa_CA_0224-0064,usa_CA_0224-0065,usa_CA_0224-0066,usa_CA_0224-0067,usa_CA_0224-0068,usa_CA_0224-0069,usa_CA_0224-0070,usa_CA_0224-0071,usa_CA_0224-0072,usa_CA_0224-0073,usa_CA_0224-0074,usa_CA_0224-0075,usa_CA_0224-0076,usa_CA_0224-0077
0,1984-05-02 18:13:15+00:00,181.49234779046012,191.88067694876685,217.67616766313077,208.20572036210825,195.5983800100973,,,,,,,,,,,,,,,,,,186.4455230834968,185.22553799156478,188.22601944133626,185.6922669156008,189.27697802655962,186.33419329842633,,,,,,,,196.8187294419549,190.68889540715665,195.25431171671195,196.6761401220897,195.9348190181049,189.6230488237552,190.7288205848716,191.90000953839817,198.44460751051346,194.11468683140274,196.90092540556736,191.94929533486126,190.20131291070538,186.23432107288528,180.8981010779337,180.26901408757462,183.5738179090735,186.4791301254388,183.15725002699824,185.39057311650927,187.34767950605112,191.20287439163414,186.05767537719427,197.35875767578537,193.29700219915932,182.84108979055685,174.00786473007997,168.05990622221717,166.92064063927606,165.05142898443452,159.48083698579683,162.7214923325673,161.60597516202233,164.31053256842165,150.41284080982842,137.67604404313641,136.8451553518385,150.38982957465169,149.85915105402518,,,,
1,1984-05-18 18:13:47+00:00,204.38635876819436,210.94476059516148,233.38537971174142,222.201886552426,204.02195251332157,219.9474836018771,248.01482331438956,236.03752043367953,218.07419425251857,212.72292307289757,204.44163835799782,207.5561651000369,211.04746257037533,212.92407791320989,207.8576131286021,207.5082075216461,208.63057211545777,208.99599965784512,204.1327271371299,196.45585133648228,198.31751369723665,195.05915698534088,196.2339060418027,192.31473225299698,197.65697995062624,191.9306172981747,192.62986259450287,195.88672364952768,199.38763180212223,203.72724766001772,203.19308881696062,200.60522213200838,207.88764194590155,207.8243049334016,208.6081115474245,203.98775652945983,207.1903254594344,206.6151216143325,211.02292632896905,204.2583076301709,191.53162911022284,194.89359093864834,200.27105829253898,204.87981485629592,196.8560608928875,197.33928978753613,196.77927595883813,188.92596910596558,183.9622719667521,181.63787715426534,182.0098530385216,179.62487032030046,185.0439113132796,186.13060370781528,193.1096761823979,196.8303053181283,199.2606823325509,201.8984467738342,204.91177555684737,202.4397846583584,187.86112844959808,181.17317697483617,178.43103810492923,165.35607550586542,160.60119452627518,148.93663923598967,145.74327514217447,150.04662536317193,148.91509076711708,136.97262604873174,128.15379374670337,126.11693660640296,138.49936507984083,153.52252086643753,,-7.62327546218334,-33.31469692510991,-12.124181791561123
2,1984-06-03 18:14:10+00:00,200.93608088251614,211.9592692955628,225.01272304188186,218.57183393660574,200.53386019582365,212.41884238696608,238.38178605453683,224.58790176655862,213.4743016521557,207.8552101468134,204.95921307301842,207.75779549276712,211.68449942165714,212.6559219492042,207.9028579946981,203.32642634495437,202.6419742447446,199.0419877897733,195.10035077378964,191.7219785922571,194.42747325964226,193.39995339242174,194.34829968976234,194.0993985944583,192.05981007163848,189.97798711028176,187.50178900639713,199.18154049184477,196.73602272111594,208.66832810569093,206.47926507831983,203.28107513492955,210.8849100191257,207.61815581084196,211.18296015765048,207.3532051669377,205.1522325503385,200.8958541365613,200.8865708845643,196.50981674562388,186.3460017020634,191.64771837631906,191.9321714541104,199.39030142854295,187.37029099875932,189.60838406589605,191.07529648301752,184.83862683155579,181.3081196518412,178.89970979771576,180.11324649435323,176.65765458923835,178.93072359677876,181.44334498917604,185.1783428636289,192.97643924552102,188.85681658063407,193.5811003951755,193.89262218828347,190.42578515826608,182.58193541999972,173.06349965130428,166.5993560253478,163.06980605694193,157.10691372662924,149.2950727009649,148.16008694959575,153.92465927677185,149.11081742632794,138.67354353461445,123.63715609722524,130.79664038576902,139.81638968001806,145.42084649345432,,5.587725619722239,-17.136617371682576,-13.378139310304803
3,1984-06-10 18:20:05+00:00,200.8863607478037,213.27990112648493,231.11553140906767,216.6613657727529,208.7074986373756,215.57293938074088,258.03820862991904,239.52308724291782,231.1894302814253,222.8163337036784,214.350898164644,207.24883667184545,208.12869366115598,212.52512986209635,210.98597888909615,207.41356903226313,206.70706732559773,204.14066985200407,209.36686167104753,203.44703234974804,205.66812424929202,201.47486210378605,198.61267930717602,203.87106669833145,203.49635486252507,204.75497595952135,206.87965735243964,212.38558520077322,213.58754276432666,213.96122144794168,216.03722998517605,210.41877505879245,217.84389158550005,223.29820844710625,217.60106900604512,216.61749561767385,213.0552289998413,217.0735712106588,220.87270124349575,211.36422410140338,200.41401125325996,203.46186810169107,203.3983842787233,199.6136698368685,194.6426323804707,201.07165015252846,202.56897527818828,193.30262431913482,186.47403629521904,192.36584000751498,186.34726759468919,190.34356243136114,197.12900322393708,195.11255817519407,195.1361636282468,197.68413187101356,202.92889809353517,208.69634093831257,205.77889530954633,204.7666498604835,197.16462897453866,183.85389457692608,183.99950523911406,178.11049211448676,174.2912399681343,174.1468109973274,170.30183018102332,170.35571226190558,169.51876217849875,157.03414968451605,143.1379713044864,143.61916987780913,161.52999714603382,151.16044246290838,,,,
4,1984-06-26 18:20:19+00:00,202.65876675035153,208.09127702187314,230.20106573044333,223.08069703608675,205.27836837062324,230.3063384495893,240.91896851573776,225.09615046744656,226.2824694450096,219.2394896772254,213.51965335163607,207.6100569870323,208.83504312104282,212.33717302783018,209.19453346625446,204.85830518192026,201.18631913931978,200.44365729669494,200.85356014964668,198.15859761559508,199.02735551635678,200.08220834126965,194.88212777269953,195.31892882896312,196.020800331277,196.96411469698668,199.73130669308784,199.35182515175916,205.32153313763337,209.582307971009,212.93133364223212,211.30920085034623,219.05011865175598,212.0777344992638,219.47317046711518,210.0913712975323,209.7295543694317,203.00477634603797,204.15596299333663,206.9280555279955,200.78109985236452,200.02212313741197,200.00920075571133,204.1219094908913,198.41528683025302,206.62619111621416,205.63546213355514,204.69252931575122,196.210380665735,199.63741287801415,200.48859379752048,196.53280441865058,194.79798578429842,195.94589669232897,192.5963673574275,190.3217247386843,196.48889059588734,193.68182824058457,200.93556740079197,198.91956879021652,190.54853393318353,177.52530680973965,168.48249482762964,169.6797448954364,160.6917839341019,146.605150955879,149.5110143675925,147.4364379182318,152.6127480016431,145.90064705978284,127.96271156509509,130.75498660003026,146.89876592615215,148.16457972576058,,,,
5,1984-09-07 18:16:09+00:00,213.0701552811412,219.4851281203457,239.54899534410694,225.37199800096442,217.03771100214271,231.73490005845426,249.4119309917367,229.19498452168995,229.70488470433978,225.355690013438,221.37271288817584,217.12001834482172,223.67567302979182,223.54765219176846,225.95629318709626,226.49774464721676,231.21996001081226,223.71398053531811,226.7291566759832,219.49296436295396,219.16053748434226,218.6978722068688,212.22403984909838,216.992414035387,211.8037447510052,214.01389352332552,215.61178416925625,221.48497202970995,223.24885596489182,227.40065147597454,225.93986305269058,217.86626024548232,227.67381648338025,227.4577975055177,227.1732133837035,228.51275716508624,221.48431854032975,232.27392099731685,239.1873732366829,234.17389016410183,220.20113122929834,227.655462347644,220.9801451720953,222.74997743072012,217.40622520421104,216.49169651450632,218.6182726679633,206.5943457844469,201.00254863449396,200.3177168551127,202.62555988558051,205.32499889746882,203.86475061445995,207.96119724846233,205.69182274750898,207.7145607311062,206.11467054060873,204.5475273012444,213.55324999326677,206.96648538529695,198.55114620123754,186.48457368313998,181.91795181308996,181.213966865519,174.68016572559432,166.21462151567556,162.85836615325064,159.54830687508513,153.70105864231195,154.62013854838293,153.67065665765358,158.7551472662242,169.23114628062936,172.77068213774248,164.53411601590966,,,
6,1984-09-23 18:16:11+00:00,208.12015257068106,213.63142761766392,236.04930298829825,223.9258977908041,210.79561924762953,232.07022211526788,249.2411466193086,228.2689470458874,228.5726566886296,228.11481005371562,221.290408808751,218.3568585886301,222.64349112413407,227.86055926989536,230.97540068177352,232.05185258881,225.29574110201708,225.5523887739901,218.7691181311471,219.756097404222,214.01746969928354,216.40422548471858,209.92861405390875,211.18927625286798,209.64323361619597,207.43138701344103,213.4090040363613,213.3841954377199,213.5396563263915,218.09126930316756,220.81961918891696,213.7233550376297,218.05518692447848,218.86909328938444,221.0961316405332,228.012055024024,227.05074513235726,228.73120607296093,232.70656378188187,230.39038874894158,217.37312828950593,219.56679897548614,219.01104331566586,216.10821244271958,209.64893360230462,212.8248804832659,212.1535094320874,208.36941821933112,199.80569822000862,202.9899133771558,203.2059372286958,205.22116646233658,207.49021898519496,202.5481511189515,204.57330962421614,201.3237715611014,205.55145051075812,206.28825474309224,208.60006008060543,205.34087013137966,193.90738953465114,184.67694977299357,174.3832743893421,175.82551069272571,170.92119450503716,173.0800341196744,173.17055391624191,166.4564776525423,160.86399040239107,159.8238785680022,155.2112088635985,153.08110949863394,163.70669478851045,178.38286448626818,156.25882294597628,,,
7,1984-10-25 18:16:05+00:00,220.80135242602495,220.76720626731498,243.2359572361152,232.78503452872945,221.01984935690552,231.1417372233999,255.50040736340736,242.83104998577193,233.7576403554246,228.85014885866178,227.92793136502385,224.0194553230754,227.13680364388637,228.9139761448272,232.03958391797642,229.27076413246783,236.8647824996795,226.71048816350148,229.47002358915682,222.94910423607985,223.27988691502713,220.66879540539193,219.00359047134225,220.2970229123512,217.45898060821534,213.2828922077403,219.09026700589285,225.5363795700504,222.7563938105115,235.0129387260061,229.62581002975145,226.6803390307968,233.6579045120273,229.45236380368976,234.89728453585252,227.07761554127134,230.76699255274687,228.45458153155607,234.94979994800673,236.3079495045765,231.0056234493935,230.93868355840317,225.82960724425243,228.71112884081478,222.52222257922696,226.6812917766867,220.66198682926026,212.3133995481107,210.54550178850337,209.0007198815867,212.4723520436189,211.12687763581098,215.82471092064253,210.90654180234554,211.9255519004721,213.93018923696133,216.48256370547875,219.91212971826843,216.48125441399392,210.91320335420292,203.49266204893968,197.74771162399176,187.83211707630454,175.67282582219937,179.73236286015617,176.28812150593495,174.35648564868546,170.6372341617457,176.11588545994007,172.1339462354573,168.29817138437437,178.4168100338763,183.82814123479494,194.38910446000614,171.51424710665665,,,
8,1984-11-17 18:21:43+00:00,194.1737967233507,,,208.56492753474765,203.599673824071,225.35599778559572,242.04279616832386,215.29264252916417,203.58766634316515,,,,,,,,,,,177.93262736312823,174.20970292897036,162.82965794924044,,,,,,,,,,,,,177.5417312669601,,,,,,164.55098980929301,187.5712827946382,193.07350419593894,,,,,,,,,,175.74579356067972,174.86754018422857,174.61640146714976,174.6249669340809,177.16216449937477,177.1768126594741,182.2612933071803,,,,149.09576836323353,138.53794484798254,137.6070894828224,143.03937826486285,136.5613924008195,136.594393962681,138.5680924369136,141.34295903282725,144.62622549138365,,,,,32.34193418562867,,
9,1984-12-12 18:16:08+00:00,203.24495020091393,214.51199903162947,221.3088004890999,213.54295496816778,211.5021498236909,229.1670858258197,239.3558942235167,219.91315640087083,205.40819716760254,203.17129131896604,208.2717504196677,202.86688223744275,209.24697186643476,210.9562930727185,206.20178008917833,202.83364891029862,200.72218104406392,196.64965691268276,192.13913110674974,189.02925337469574,181.4030797644009,184.9339334517098,183.71334451243112,188.15308588240407,189.24232823325445,195.49569111946116,194.41999270601391,195.72077135123803,194.9342252678813,195.09347934041904,196.96183267303672,195.12368759959043,196.69120506753623,200.25711207157067,201.8706741434023,197.73367425821564,194.95427357508675,195.4436265925607,195.3618856854815,192.00784351295732,181.54785021084965,181.38886081161223,187.47836819835805,193.51626841828167,186.22808987830473,175.99804774332907,173.0081063998988,173.51324314773137,174.10064792885424,166.77389114077582,170.14231077017521,167.2548750878913,168.68767528800504,166.68874273006006,159.3443481276266,161.26744069694234,158.68558609942346,164.25926136339177,168.19170498579103,162.48725022032016,153.2103127031456,149.14620791006695,140.89080212435206,133.51175026020186,134.9432228407984,135.50331634993077,138.51870807789777,143.71240956366094,143.54505996961305,148.5428101388621,147.91603621129704,154.58687028101846,157.5467982032958,170.26103593816052,142.94519542483667,77.50622744377053,5.558058404774378,
