,dates,per0101-0000,per0101-0001,per0101-0002,per0101-0003,per0101-0004,per0101-0005,per0101-0006,per0101-0007
0,1984-05-06 14:44:03+00:00,188.46222018764416,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,
2,1986-04-10 14:42:16+00:00,161.8504599592606,129.0605569543445,114.18243341256557,109.93896204226914,113.7026297548711,127.56863828536736,147.13159398887245,150.45892642717308
3,1986-04-26 14:41:53+00:00,,,,,,,,
4,1986-05-12 14:41:28+00:00,,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,,
6,1986-12-06 14:35:14+00:00,161.30241383727542,111.10668634027937,90.46887194996702,101.29160966488345,107.18644508087287,123.42148514775066,139.7009451693475,142.75291534069459
7,1986-12-22 14:35:44+00:00,,88.30751513650911,82.16163959467727,96.41371648223033,98.1207720790182,121.79466275753974,139.54070742830487,146.98984833065904
8,1987-01-07 14:36:13+00:00,159.21935273558435,128.16424060542786,,,135.1551741344007,115.08827623281441,126.85718152742379,132.36405668201823
9,1987-02-08 14:37:16+00:00,162.4151104059659,118.12226017105439,107.98110704179686,89.61316543285697,112.63327894792731,129.45920333687948,142.13732825412754,144.61542820644377
10,1987-03-28 14:39:04+00:00,186.88382466568527,,,,,,142.11972396447422,
11,1987-04-13 14:39:36+00:00,,,,,,,,
12,1987-04-29 14:40:06+00:00,162.016301906586,97.98513216000748,91.90250095555747,90.16585956416841,107.02831285615372,132.37776761833862,148.078051121829,147.0521419467512
13,1987-05-15 14:40:33+00:00,,,,,,,,
14,1987-05-31 14:40:57+00:00,,,,,,,,
15,1987-06-16 14:41:19+00:00,,,,,,,,
16,1987-08-03 14:42:25+00:00,163.00708892113872,87.62680518496788,80.48893765631405,90.08308884064459,101.78749295510201,129.22725812950458,143.69670795103278,155.11700077624957
17,1987-08-19 14:42:53+00:00,,,,,,,,
18,1987-09-20 14:43:42+00:00,153.2073831420402,104.78320038238422,74.69175634632363,81.5906710921676,106.23616195912234,121.67136067740377,128.59756660204323,146.03263731070035
19,1987-10-06 14:44:02+00:00,146.05329136171767,83.26410103720859,65.26128602163503,66.54822435632985,91.06381499009525,107.27623802438016,122.09624766993085,126.52581129214764
20,1987-11-23 14:44:57+00:00,147.1687731186585,95.17155812429911,75.38527753825299,76.01680548402393,100.98248864850781,115.4483672498126,129.65291626346837,131.76563540169067
21,1987-12-09 14:45:10+00:00,,,,,,,,
22,1988-03-14 14:46:39+00:00,149.08072951991906,110.08208051352803,91.51879570360856,102.28725677320843,126.6319913594965,136.58733489866052,148.07085354724106,150.61672741159205
23,1988-03-30 14:46:46+00:00,147.75902925226734,113.46283261184347,98.12577709151864,100.06344316470219,118.74445752164833,129.82829320956134,148.1819744474275,148.70132057971048
24,1988-05-01 14:46:57+00:00,,,,,120.57660194115128,,,
25,1988-05-17 14:47:08+00:00,162.06998588531297,122.62113741113899,104.41379455454667,109.6526656109843,124.00584296846715,138.82300798257907,153.56661027191464,154.08813933970967
26,1988-06-02 14:47:14+00:00,,,,,,,,
27,1988-07-20 14:47:26+00:00,,,,,,,,
28,1988-08-21 14:47:29+00:00,,,64.80533033784573,73.03792083197516,100.14903941095514,128.62081258610627,121.01550555048587,141.62482274375643
29,1988-12-27 14:47:03+00:00,,,,,,,148.00187425934843,160.5551129304081
30,1989-03-01 14:46:29+00:00,149.15034212972162,105.19993575622962,90.47972538344992,95.32833309697837,113.48080495199466,127.85904965460871,141.34737528998724,146.289467701134
31,1989-05-20 14:45:08+00:00,,139.03743648571003,,99.07912058716106,,,146.44604536035115,135.32935862680807
32,1989-07-23 14:43:56+00:00,,,,,,,,
33,1989-12-14 14:40:13+00:00,,,,,,,,
34,1989-12-30 14:39:43+00:00,151.66078540354974,111.87089023558057,93.52271259563877,93.88286418038304,115.79613157371466,125.87762000007622,143.74480109630863,144.90529084306317
35,1990-02-16 14:38:11+00:00,166.55586959306723,138.32384957008108,116.05505374165774,108.15051922175786,,,,
36,1990-04-21 14:36:58+00:00,,,,118.48203295418205,127.85682454630233,130.77729052059655,144.9279843657801,143.58037468710992
