dates,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0006,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0016,nzd0055-0017,nzd0055-0018,nzd0055-0019,nzd0055-0020,nzd0055-0021,nzd0055-0022,nzd0055-0023,nzd0055-0024,nzd0055-0025,satname
2006-09-14 22:00:57+00:00,,,400.12,,389.62,380.19,381.78,396.83,408.53,399.93,,,,,358.72,379.42,387.58,409.00,,,447.13,403.59,408.98,404.05,379.14,356.84,L7
2006-11-25 22:06:19+00:00,330.47,335.13,,334.81,,346.65,365.19,362.90,,,,,332.21,327.85,326.60,,,,,336.30,,,,,,,L5
2006-12-03 22:01:31+00:00,,,,,387.08,378.75,382.68,395.34,405.92,400.48,387.96,378.45,371.78,,,,,,,,,442.85,420.62,,,,L7
2006-12-11 22:06:28+00:00,,,,,,,,,,,,,,,,,,,322.72,315.27,,,,,,,L5
2007-02-13 22:06:23+00:00,365.11,367.30,356.10,352.06,359.23,375.74,386.34,393.32,393.24,391.64,383.22,378.16,369.12,370.25,370.09,381.07,383.71,383.88,,349.32,,,407.79,401.57,384.36,372.93,L5
2007-05-12 22:01:48+00:00,376.35,375.75,381.96,385.86,391.35,379.51,372.56,396.16,391.88,395.22,,,,370.02,366.98,375.35,397.12,387.86,,,436.41,450.92,453.26,411.57,378.89,386.51,L7
2007-05-28 22:01:40+00:00,374.02,371.15,367.60,,,,375.35,390.47,393.35,393.97,383.71,378.09,367.77,366.72,366.51,379.89,388.86,,,,,,456.82,440.81,386.11,384.31,L7
2007-06-13 22:01:40+00:00,374.52,373.25,,,,,376.96,399.73,398.20,390.98,384.68,380.31,371.15,,374.74,383.05,,,,,,447.31,454.62,439.65,392.60,383.13,L7
2007-07-22 22:07:45+00:00,379.45,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-08-07 22:07:40+00:00,,,389.76,405.94,421.69,,,,,,,,,,,,,,,,,,,,,,L7
2007-09-09 22:04:33+00:00,362.88,364.88,355.29,361.08,369.32,361.74,367.61,377.12,384.92,386.09,386.88,369.36,351.21,363.27,364.75,370.30,372.33,371.75,338.45,316.11,,385.59,393.51,383.83,370.86,364.35,L5
2007-10-02 22:10:31+00:00,383.51,383.10,384.94,394.13,398.20,366.69,379.03,382.83,392.93,391.27,388.64,365.23,369.20,373.80,376.76,382.59,393.96,387.61,375.93,337.88,,403.57,404.56,392.84,377.08,364.83,L5
2008-01-23 22:01:45+00:00,369.97,377.77,361.16,,,,,,,,,,,,,,,,,,,395.26,398.36,377.90,361.76,,L7
2008-02-24 22:01:38+00:00,369.88,378.88,361.36,362.21,360.80,339.21,366.95,374.35,377.79,,,,357.41,361.22,361.66,347.63,354.15,358.67,,,,,,,,,L7
2008-05-30 22:01:17+00:00,368.16,371.61,389.16,399.33,,404.89,381.21,,,,377.20,370.01,362.20,351.25,353.54,369.66,381.55,375.24,376.55,,430.31,410.64,,,,,L7
2008-06-22 22:07:15+00:00,,,,,,,,,,404.10,384.15,375.71,361.30,,,,,,,,,,,,,,L7
2008-08-09 22:06:47+00:00,,,,,,407.77,396.40,395.15,399.11,401.77,392.46,388.80,,,,,,,,,405.52,433.18,412.67,408.48,408.54,,L7
2008-08-25 22:06:40+00:00,367.19,,,,,,,374.19,376.42,365.58,363.32,371.19,358.51,352.73,349.56,,,,,,,,,387.40,376.98,365.57,L7
2008-11-21 22:01:05+00:00,,,,,,,,,384.68,383.77,366.11,357.03,343.04,352.14,360.18,372.35,,,,,,,,,374.60,365.05,L5
2009-01-24 22:02:55+00:00,,,,,,,,,,,,,,,,,,,,340.91,416.56,,,,,,L5
2009-01-25 22:01:10+00:00,375.44,375.22,367.99,365.27,362.27,370.41,377.19,385.03,392.51,386.39,,,,,,,,,,,,,416.93,402.98,388.43,373.29,L7
2009-02-02 21:56:58+00:00,373.20,379.06,372.85,372.72,372.93,385.75,385.46,391.78,400.34,395.20,385.68,379.87,370.07,371.58,376.60,373.48,378.42,376.17,348.10,387.42,415.15,424.19,423.12,404.31,392.75,380.67,L5
2009-02-17 22:07:31+00:00,,,361.67,365.50,365.27,374.74,375.81,381.34,385.63,,,,,,,,376.13,365.37,352.90,,,,,,,,L7
2009-03-30 22:01:40+00:00,,,,368.81,364.08,363.49,382.23,383.15,387.31,388.52,383.22,370.90,364.82,366.06,,,,365.62,,359.19,406.86,409.67,417.11,398.77,385.42,376.92,L7
2009-05-17 22:01:51+00:00,,,,,,386.03,,,,,,,,,,,,,,319.42,,,,,,,L7
2009-06-02 22:01:51+00:00,372.35,381.85,391.76,,,,,366.63,376.13,395.12,370.20,368.74,377.71,364.25,368.22,370.07,375.30,,,,,,397.98,396.38,390.83,395.12,L7
2009-07-04 22:01:47+00:00,373.63,368.07,363.43,368.87,372.45,,,,384.32,387.44,368.93,371.09,373.67,369.60,379.70,383.42,366.94,383.86,,,,,,401.98,381.52,382.10,L7
2009-07-20 22:01:42+00:00,363.27,361.77,356.78,361.84,386.34,396.32,368.67,373.25,378.73,,,,369.26,359.18,358.90,370.70,370.50,,355.02,,386.55,395.15,394.82,390.42,380.20,,L7
2009-08-05 22:01:37+00:00,371.21,369.65,,,,369.97,374.79,381.13,379.89,378.89,379.81,375.04,358.14,358.47,360.87,366.17,366.90,,,,394.57,399.49,400.54,389.34,370.54,361.64,L7
2009-08-21 22:01:35+00:00,362.65,366.96,355.93,356.95,359.30,346.30,367.50,373.21,382.01,382.07,,,,345.40,350.67,344.54,335.46,,,,389.83,400.53,413.66,390.11,380.59,,L7
2009-09-06 22:01:35+00:00,364.24,,,,363.01,339.35,366.94,377.38,383.78,382.17,373.73,360.78,344.69,335.41,341.75,,,,,309.97,368.36,392.61,400.93,386.88,368.21,346.70,L7
2009-11-25 22:02:09+00:00,374.92,380.86,392.06,392.36,,,,401.10,393.91,395.38,387.93,367.88,367.71,375.68,363.91,383.30,391.04,407.96,,,,,,419.31,385.13,367.92,L7
2010-03-17 22:03:33+00:00,,,362.79,360.45,364.17,361.61,381.19,382.71,388.62,392.28,380.46,364.12,361.15,,,,367.43,362.52,354.31,317.83,391.18,402.16,411.08,398.06,384.57,376.78,L7
2010-05-04 22:03:35+00:00,375.98,371.34,366.69,368.03,,,,,391.90,387.54,384.07,374.76,368.14,371.96,371.21,362.75,368.46,381.49,380.82,,,,,410.89,394.71,378.64,L7
2010-06-28 22:09:46+00:00,384.73,386.33,373.13,376.75,371.53,,,,,,,387.65,374.40,372.28,376.64,379.61,379.48,377.57,372.38,,,,,,,,L7
2010-07-07 22:03:37+00:00,365.59,361.90,364.46,373.54,387.32,379.81,372.44,385.91,,,,,,,,,,,,,,,,,,,L7
2010-07-23 22:03:38+00:00,365.73,363.80,355.85,358.55,375.02,392.85,375.53,385.28,401.40,393.97,381.98,,,,366.72,371.31,372.83,409.06,415.28,,406.11,392.39,409.18,407.84,396.87,379.73,L7
2010-08-08 22:03:37+00:00,376.77,,,,,385.28,396.16,384.55,388.00,380.11,378.13,372.94,366.48,356.98,361.54,,,,,,,,,,,387.57,L7
2010-10-26 22:07:27+00:00,,327.56,,,,,,,,,,,,,,,,,,,,371.95,436.16,,,,L5
2010-11-12 22:04:06+00:00,,,,368.40,363.26,366.24,379.58,384.93,389.22,390.59,380.89,373.05,364.94,370.22,,,,402.17,393.21,332.83,374.20,382.88,388.91,387.64,388.98,388.45,L7
2010-11-27 22:07:24+00:00,381.47,373.45,365.43,362.51,358.21,362.80,377.05,386.02,,,,,,,,,368.47,386.96,395.12,327.32,379.63,378.73,400.77,,,,L5
2011-01-15 22:04:42+00:00,359.53,365.74,357.51,359.12,361.55,384.87,377.69,382.11,385.14,383.71,375.49,,,,367.52,367.77,375.50,372.57,384.47,,386.49,391.80,398.54,389.32,377.67,374.69,L7
2011-02-15 22:07:34+00:00,366.96,368.02,362.78,357.63,365.63,352.46,378.77,390.52,382.79,373.48,370.97,363.33,346.20,349.40,362.01,378.92,382.42,366.95,,,,367.21,,397.93,388.33,369.11,L5
2011-02-23 22:11:05+00:00,,393.92,381.86,380.39,391.32,404.10,403.21,,,,,,,385.11,380.95,381.25,389.13,404.62,,,,,,,,,L7
2011-03-12 22:01:19+00:00,368.31,370.02,360.64,362.88,360.69,370.21,378.02,387.30,398.86,389.88,376.58,375.49,374.08,362.37,380.11,372.74,363.45,,,,349.29,389.26,410.84,402.23,390.67,371.05,L5
2011-03-27 22:11:11+00:00,,,,,367.98,377.30,376.98,382.43,399.28,399.24,388.06,390.29,,,,,,,,,412.61,398.49,412.86,414.42,414.44,398.73,L7
2011-04-12 22:11:12+00:00,,,,,,403.22,386.68,397.40,402.18,396.78,388.79,385.50,375.44,,,,,,,,407.43,414.99,418.88,411.35,400.43,393.79,L7
2011-05-30 22:11:11+00:00,,,391.21,398.80,392.97,404.98,386.64,378.69,397.41,396.77,,,,,,,,398.48,,,,448.65,409.41,401.86,414.59,404.70,L7
2011-06-24 22:04:57+00:00,359.85,354.90,332.10,360.20,,,,373.19,371.98,368.85,369.81,379.71,368.00,356.66,352.97,359.71,370.14,383.78,,,,,,396.00,370.03,371.86,L7
2011-07-17 22:11:06+00:00,,390.20,368.79,372.29,366.86,364.34,394.01,393.34,389.25,,,,,,,366.71,360.39,370.17,356.60,300.68,387.10,416.37,419.92,391.52,,,L7
2011-07-26 22:04:54+00:00,371.01,362.39,,,,391.07,377.63,386.48,374.01,363.04,359.33,376.58,370.30,375.65,,371.44,367.70,,,297.02,387.32,409.11,420.97,405.39,374.08,358.75,L7
2011-08-18 22:10:59+00:00,,,,,,368.17,385.03,383.12,373.35,372.56,371.34,374.09,371.44,,,,,,,300.81,389.87,404.37,409.01,383.86,369.33,355.48,L7
2011-08-19 22:00:12+00:00,382.91,385.03,372.08,361.30,363.54,373.65,382.64,383.64,375.01,370.61,382.71,381.20,374.30,376.88,381.68,364.30,358.34,360.87,356.29,326.83,389.83,407.09,413.88,389.77,365.21,360.43,L5
2011-09-04 22:00:03+00:00,383.34,375.85,373.82,379.63,378.68,396.92,393.04,393.83,386.74,379.82,376.38,374.61,366.70,376.29,376.59,363.43,361.20,363.34,351.53,296.02,398.13,413.61,422.97,398.70,375.95,365.42,L5
2011-09-19 22:10:52+00:00,,,,,,387.04,388.84,389.84,385.09,376.20,378.76,377.49,369.29,,,,,,,286.14,421.48,420.95,418.27,402.31,380.48,366.91,L7
2011-10-21 22:10:56+00:00,345.93,341.52,333.33,345.85,,,,,,,,,,,,345.23,344.23,346.87,,,,,,,,,L7
2011-11-22 22:11:15+00:00,361.28,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-02-10 22:11:42+00:00,345.72,357.03,334.86,,,,,,,,,,,,339.42,322.23,324.20,343.16,,,,,,,,,L7
2012-04-14 22:11:39+00:00,355.16,354.24,350.82,349.02,,,,,,,,360.98,346.17,350.65,346.17,360.89,358.53,356.58,350.70,,,,,,,,L7
2013-01-11 22:13:44+00:00,,,,363.28,356.77,368.78,375.73,378.68,380.83,374.96,369.69,,,,,,,363.83,338.18,,351.89,378.93,410.79,407.22,394.04,371.77,L7
2013-02-05 22:07:37+00:00,371.24,363.03,353.71,362.02,366.17,372.54,360.54,368.48,,,,,345.70,344.26,352.42,373.89,366.95,369.27,370.90,,351.47,380.35,399.83,402.18,,,L7
2013-03-25 22:07:27+00:00,,364.11,353.17,362.90,364.14,370.10,368.47,380.69,384.11,382.43,372.43,,,,,363.41,359.63,356.83,344.86,324.02,365.42,385.41,391.03,393.77,383.03,365.77,L7
2013-04-25 22:19:21+00:00,376.04,373.41,363.66,371.86,369.97,379.97,382.00,388.20,395.81,388.07,385.18,371.06,361.75,364.66,362.37,371.84,380.43,382.36,377.10,359.63,392.57,396.15,407.41,406.08,393.58,375.85,L8
2013-04-26 22:07:19+00:00,376.34,380.83,371.24,370.20,370.50,377.05,386.48,395.69,,,,,368.18,365.28,368.10,368.46,377.64,378.85,375.29,,394.99,393.28,406.22,403.53,,,L7
2013-05-11 22:19:31+00:00,,,,,,,,,,,,380.13,365.21,362.54,368.18,361.99,366.21,370.75,349.75,,383.71,390.63,403.18,395.16,376.87,364.10,L8
2013-05-19 22:13:27+00:00,385.68,366.14,368.60,376.94,,,,,,,,375.57,365.83,364.69,368.18,371.92,389.45,384.99,390.68,,,,,,,,L7
2013-05-20 22:13:26+00:00,379.42,370.72,378.55,385.30,395.55,393.15,381.18,389.79,407.62,398.05,381.70,382.36,371.19,363.49,369.18,373.87,392.08,394.10,408.35,398.20,416.29,400.74,402.48,403.92,402.25,384.23,L8
2013-05-28 22:07:11+00:00,,,374.71,376.94,377.55,372.85,392.29,392.58,406.46,400.59,391.08,380.80,376.30,,,,,396.13,385.97,,402.09,404.91,415.79,410.96,398.54,392.09,L7
2013-06-20 22:13:13+00:00,369.78,362.34,372.14,390.87,395.52,,,,,,,,373.25,352.02,364.89,382.86,389.76,387.97,361.65,429.93,,,,,,,L7
2013-06-28 22:19:33+00:00,367.62,373.84,363.35,367.96,372.57,369.82,386.44,385.67,392.25,394.17,384.13,372.70,368.06,364.73,370.27,364.24,365.23,373.00,352.62,307.11,386.38,405.34,416.49,406.69,384.10,369.74,L8
2013-06-29 22:06:57+00:00,376.18,367.11,,365.53,370.39,375.78,,,,,376.37,363.25,356.33,353.33,356.64,360.53,369.91,376.06,372.98,344.92,377.61,,,,,359.39,L7
2013-07-06 22:13:02+00:00,,370.95,360.17,366.74,373.85,384.37,382.27,375.48,387.45,,,,,,,,378.89,373.70,370.11,335.84,383.33,401.57,408.38,404.61,393.24,,L7
