dates,satname,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0006,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0016,nzd0055-0017,nzd0055-0018,nzd0055-0019,nzd0055-0020,nzd0055-0021,nzd0055-0022,nzd0055-0023,nzd0055-0024,nzd0055-0025
2002-09-19 21:59:11+00:00,L7,367.16,373.01,366.33,371.29,372.44,368.06,372.33,387.85,396.05,388.50,377.37,362.49,354.00,345.37,357.13,354.59,342.35,319.57,359.57,385.27,387.37,398.45,405.07,399.30,384.70,373.59
2003-01-09 21:59:45+00:00,L7,364.57,367.83,359.64,361.28,360.18,359.31,372.37,382.58,384.87,381.73,371.17,362.31,358.33,356.03,358.98,358.19,350.17,294.30,338.65,370.38,390.96,396.68,399.23,392.46,374.85,357.21
2003-07-28 21:48:04+00:00,L5,360.82,366.28,360.14,356.49,360.50,355.59,362.81,376.29,380.05,372.23,359.47,350.72,350.52,354.80,353.81,,,,,,,,,,,338.21
2003-08-29 21:48:38+00:00,L5,344.32,349.02,333.66,343.85,352.02,342.54,360.89,363.37,369.26,369.68,360.46,350.34,351.36,352.57,342.75,329.27,302.98,279.49,352.94,369.25,377.46,376.92,373.35,358.63,336.08,325.97
2003-11-25 22:00:05+00:00,L7,341.73,345.94,,,,337.34,339.11,353.34,364.91,360.48,351.14,344.28,338.39,338.64,334.73,320.50,,,,,205.13,365.84,365.13,354.54,332.39,320.03
2004-02-05 21:50:17+00:00,L5,372.72,373.19,375.30,374.38,380.61,392.56,402.35,401.75,412.92,406.25,394.80,385.98,374.68,378.25,371.13,363.12,347.57,297.18,367.88,396.05,408.89,418.25,418.87,402.53,385.56,379.36
2004-04-01 22:00:40+00:00,L7,,403.43,403.88,410.98,410.71,402.88,411.18,413.14,422.85,422.97,411.87,407.46,392.28,,,,445.81,385.80,443.29,434.76,422.96,430.75,436.71,433.96,413.75,407.11
2004-04-17 22:00:33+00:00,L7,375.16,377.61,374.53,374.49,369.61,373.89,380.24,,,,397.07,383.11,372.17,375.07,371.78,374.39,363.60,294.38,366.78,396.16,403.49,405.05,,,,
2004-06-12 21:52:47+00:00,L5,401.27,417.58,412.09,428.32,403.45,416.58,411.80,419.85,417.92,407.75,396.46,395.78,389.86,376.40,386.48,410.48,444.12,427.41,452.27,431.58,419.40,420.31,422.26,419.73,421.87,406.92
2004-06-20 22:00:26+00:00,L7,360.54,359.99,351.76,349.35,353.76,352.71,361.43,369.59,380.78,377.39,365.76,,,,348.87,344.54,344.30,294.56,331.84,372.13,378.09,381.53,386.62,376.55,360.94,339.22
2004-07-22 22:00:20+00:00,L7,,,,348.30,347.93,356.43,352.43,362.47,374.40,,,,,,,,,,,,,,,,,
2004-07-30 21:54:04+00:00,L5,391.22,388.64,382.72,385.99,383.11,395.01,390.23,393.54,394.70,393.05,387.27,374.07,364.22,367.92,371.15,384.68,384.09,380.83,415.41,403.39,406.22,413.22,418.11,407.31,395.45,375.32
2004-08-06 22:00:22+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-16 21:55:17+00:00,L5,369.66,370.46,363.19,356.87,356.10,368.16,373.62,386.11,389.19,385.33,377.87,369.92,359.38,356.01,355.91,357.47,353.23,336.11,306.10,378.92,396.12,399.13,400.88,391.33,372.98,356.94
2004-11-03 21:56:19+00:00,L5,383.69,375.29,368.98,367.83,367.94,379.61,383.39,388.02,395.32,396.30,388.98,378.99,369.10,369.35,370.65,375.74,374.34,352.51,326.02,372.02,,,,,,
2004-12-13 22:00:36+00:00,L7,354.14,356.26,356.01,352.81,353.91,370.35,373.65,382.83,,,,363.63,354.55,353.06,352.76,351.85,348.91,332.31,313.91,361.00,386.79,387.24,384.07,385.59,,
2005-01-13 22:03:41+00:00,L5,298.70,312.29,,583.99,636.16,,,,,322.36,312.98,305.76,292.68,287.93,281.61,299.31,353.64,,,,,,,,,
2005-01-14 22:00:49+00:00,L7,363.44,365.35,364.41,370.38,360.64,372.75,374.75,385.39,,,,374.26,367.64,371.34,371.92,372.71,372.42,362.97,315.15,373.23,394.52,400.11,404.05,401.57,,
2005-02-15 22:01:01+00:00,L7,377.00,,,366.45,363.55,377.01,383.09,385.63,391.34,390.63,382.82,367.54,360.67,354.06,365.42,,,81.63,,374.19,383.34,408.20,412.64,393.29,375.56,365.98
2005-02-23 21:58:07+00:00,L5,364.19,369.71,360.21,357.35,359.88,371.25,375.86,384.83,391.57,386.98,377.25,366.66,351.11,353.14,358.68,366.86,364.96,344.08,309.75,364.29,384.20,402.77,406.84,393.47,374.78,354.54
2005-03-03 22:01:06+00:00,L7,376.45,380.66,,,,,387.54,390.57,397.48,393.62,381.98,373.07,359.86,364.61,372.66,377.49,372.51,,,,168.98,425.84,413.01,399.78,387.25,366.94
2005-03-11 21:58:20+00:00,L5,353.39,358.76,346.51,350.84,357.86,365.87,364.84,381.38,387.19,378.67,373.10,361.30,352.02,352.38,356.51,359.39,354.21,321.17,291.89,359.68,372.71,385.00,397.66,390.28,366.27,347.52
2005-03-19 22:01:06+00:00,L7,386.23,383.27,370.63,,,,,399.45,401.50,398.63,391.44,375.59,369.59,373.61,378.31,373.66,370.15,358.10,,,172.53,179.37,,408.37,391.63,367.83
2005-03-27 21:58:27+00:00,L5,365.38,366.66,354.90,358.36,361.11,369.37,376.78,379.73,384.39,379.98,372.55,363.87,356.74,372.77,371.45,364.70,359.68,341.40,307.69,360.18,378.48,393.28,401.52,389.98,371.88,357.79
2005-04-03 22:04:40+00:00,L5,387.14,390.09,382.15,390.32,447.61,564.69,,,,,,,,,,,,,,,,,,,,
2005-04-12 21:58:31+00:00,L5,355.81,359.98,343.00,349.69,352.95,354.28,362.15,376.49,379.59,373.96,368.74,352.54,351.44,358.69,362.70,355.98,353.74,336.15,308.73,350.85,368.02,383.75,392.29,385.58,359.67,343.47
2005-05-06 22:01:01+00:00,L7,382.70,,,,367.19,365.69,372.06,379.85,384.59,383.13,374.82,366.99,368.21,360.61,352.69,358.93,,,208.35,356.12,375.20,394.52,403.98,397.80,379.91,357.59
2005-05-22 22:01:00+00:00,L7,376.16,381.59,370.12,371.98,377.88,388.28,391.59,396.40,392.92,,,,376.63,365.42,363.08,375.24,382.08,371.46,352.35,370.96,387.68,450.71,427.06,404.14,390.47,
2005-06-06 22:05:05+00:00,L5,,,,,,,,,,345.34,333.83,325.95,327.64,,,573.76,,,,,,,,,,
2005-06-07 22:00:55+00:00,L7,368.17,,,,370.65,382.05,384.55,385.75,374.33,377.20,372.99,371.09,365.73,357.98,,,,,,,,,,,,
2005-06-14 22:07:02+00:00,L7,,,,142.35,214.81,201.98,,,,,,,,,,,,,,,,,,,,
2005-06-22 22:05:11+00:00,L5,,,,,,147.31,,,,,,,,,,,,,,,199.23,293.19,370.31,,,
2005-06-30 22:06:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-08 22:05:15+00:00,L5,,,,,,,,,,,,,,266.07,324.17,413.59,540.23,,,,,,,,,
2005-07-09 22:00:50+00:00,L7,362.07,366.75,346.01,355.55,364.25,351.12,365.06,,,,372.49,361.05,342.02,344.44,348.38,347.89,352.99,328.22,247.11,315.20,356.15,371.70,,,,
2005-07-17 21:59:11+00:00,L5,,,,,,,,,,,,,367.59,369.87,380.71,403.19,433.57,463.64,445.11,469.02,468.55,457.52,427.11,423.88,411.05,382.09
2005-08-10 22:00:46+00:00,L7,363.32,364.99,359.86,359.40,366.84,376.58,364.85,,,,,356.23,351.42,350.65,349.11,365.12,367.79,334.27,247.56,318.99,366.97,392.17,,,,
2005-08-26 22:00:39+00:00,L7,363.73,366.52,,,,,370.00,371.95,377.05,378.96,369.27,361.33,355.99,361.21,364.99,364.06,359.44,,,,,395.82,404.53,,,
2005-11-30 22:01:00+00:00,L7,362.65,367.42,,,,,380.25,387.02,385.63,377.12,366.59,361.45,361.60,365.70,366.30,366.99,366.60,,,158.53,180.31,404.24,401.91,395.87,369.03,353.57
2005-12-16 22:01:02+00:00,L7,,,,,,,,,,372.67,358.13,361.62,349.24,350.89,353.95,354.84,358.83,351.07,177.34,316.43,,,,,,343.00
2006-01-01 22:01:10+00:00,L7,,360.66,357.74,363.52,356.08,374.75,384.81,392.97,386.33,379.07,370.06,368.99,,,,365.13,367.76,358.52,305.87,320.22,374.97,387.53,395.66,389.55,366.15,353.90
2006-02-10 22:01:51+00:00,L5,372.94,379.07,371.00,369.82,364.35,377.90,387.75,395.43,388.24,393.61,389.85,379.87,377.93,374.87,372.93,381.95,385.42,376.54,356.62,377.05,399.83,411.56,411.67,397.88,378.82,369.41
2006-02-18 22:01:29+00:00,L7,348.12,352.54,,,,,362.56,371.00,372.62,370.06,363.55,353.87,344.79,346.27,342.89,337.55,345.66,,,121.25,179.07,178.97,381.30,368.31,347.77,330.76
2006-03-05 22:08:31+00:00,L5,,,,,,,471.47,,642.11,,,,,,,,,,166.39,314.43,388.94,451.57,542.05,,,
2006-03-14 22:02:31+00:00,L5,356.33,359.62,342.76,345.83,358.54,357.68,348.59,361.48,368.99,369.64,359.57,348.85,341.24,344.57,347.94,347.01,339.97,322.48,,290.81,350.84,370.11,380.02,367.55,349.45,329.11
2006-03-22 22:01:30+00:00,L7,365.55,366.16,366.88,367.28,366.96,375.67,382.82,,,,,375.43,359.67,362.39,372.58,370.04,373.77,366.77,332.99,357.89,375.51,382.57,395.60,,,
2006-04-06 22:09:08+00:00,L5,,,,,,,,,,,,352.29,,,640.84,,,,,,,,,,,
2006-05-09 22:01:28+00:00,L7,,383.81,378.68,395.26,395.96,,,,,398.75,390.83,377.33,365.28,369.93,369.96,368.33,380.03,390.84,431.56,380.70,,,,,381.87,363.71
2006-05-17 22:03:33+00:00,L5,370.79,371.98,362.66,366.81,362.62,369.79,376.79,390.00,390.72,398.05,395.71,381.67,370.93,374.61,367.00,366.86,366.15,353.21,278.48,364.74,377.47,383.86,389.87,384.86,366.08,346.82
2006-06-10 22:01:26+00:00,L7,382.51,380.87,371.00,377.32,,,,386.92,393.46,390.08,385.34,375.69,360.80,363.21,365.31,367.86,370.82,373.04,,,194.31,171.24,172.57,390.78,378.06,365.35
2006-06-25 22:10:20+00:00,L5,370.23,369.95,364.27,377.74,485.49,,,,,,,,,,,,,,,,,,,,,
2006-07-27 22:10:47+00:00,L5,,,,334.80,324.73,343.41,353.18,360.53,369.86,414.91,,,,,,,,,,,,,,,,
2006-08-12 22:10:59+00:00,L5,,,,275.75,177.56,293.65,,,,,,,,,,,,,,130.86,302.41,352.70,407.57,462.71,,
2006-08-21 22:04:55+00:00,L5,427.49,443.47,449.01,422.07,404.93,394.72,400.38,399.54,411.17,408.83,394.28,381.03,363.54,364.28,366.16,387.30,393.56,395.60,433.70,471.79,469.48,417.47,420.16,412.49,,
2006-09-13 22:11:23+00:00,L5,321.90,328.37,307.61,317.97,344.45,467.10,,652.80,,,,,313.91,305.32,302.96,295.09,211.28,,,,,,,,,
2006-09-14 22:00:57+00:00,L7,393.03,395.92,405.12,396.09,392.95,382.69,386.07,400.16,411.53,403.26,,,,,362.47,382.15,390.58,414.00,438.81,456.03,454.63,408.59,413.27,407.80,382.89,361.13
2006-11-25 22:06:19+00:00,L5,304.47,309.13,313.15,315.31,316.51,333.65,342.90,345.57,349.76,337.85,321.27,316.78,314.88,312.25,307.10,320.57,326.40,321.51,225.40,297.30,338.44,122.71,119.96,,,
2006-12-03 22:01:31+00:00,L7,,,,396.30,391.08,381.75,387.82,399.34,409.52,404.48,392.46,381.72,375.78,377.05,383.12,,209.21,291.65,393.64,432.49,397.24,448.85,425.76,,,
2006-12-11 22:06:28+00:00,L5,249.38,261.40,269.52,277.20,270.72,278.39,287.37,288.50,291.59,289.69,277.50,284.22,268.04,272.62,268.19,281.51,277.71,280.91,311.22,303.77,320.00,306.09,312.29,298.65,271.19,303.98
2007-02-13 22:06:23+00:00,L5,378.11,380.30,369.10,361.81,367.90,382.24,397.48,401.99,401.04,400.31,392.97,385.25,377.79,378.05,379.84,388.16,391.51,396.88,386.32,368.82,378.05,411.16,418.93,411.32,394.11,384.07
2007-05-12 22:01:48+00:00,L7,403.35,402.75,408.96,406.11,409.35,393.01,395.70,414.16,408.08,413.22,,,,386.22,387.23,390.08,413.32,414.86,432.11,437.47,476.91,477.92,476.40,431.82,399.14,409.65
2007-05-28 22:01:40+00:00,L7,392.02,389.15,385.60,,,,390.78,402.47,404.15,405.97,397.21,387.91,379.77,377.52,380.01,389.71,399.66,,,,,,472.25,454.31,399.61,399.74
2007-06-13 22:01:40+00:00,L7,391.19,389.92,,,,,391.25,410.84,408.20,402.09,397.18,389.40,382.26,,387.24,392.14,,,,,,463.98,468.91,452.15,405.10,397.42
2007-07-22 22:07:45+00:00,L7,388.45,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,L7,,,412.09,422.69,436.58,435.31,442.56,,,,,,,,,,,,,,,,,,,
2007-09-09 22:04:33+00:00,L5,374.21,376.21,366.62,369.58,376.88,367.41,377.32,384.68,391.72,393.65,395.38,375.54,358.77,370.07,373.25,376.48,379.13,383.08,355.45,333.11,366.58,396.92,403.22,392.33,379.36,374.06
2007-10-02 22:10:31+00:00,L5,371.84,371.43,373.27,385.38,390.42,360.86,369.03,375.05,385.93,383.49,379.89,358.87,361.42,366.80,368.01,376.23,386.96,375.94,358.43,320.38,352.72,391.90,394.56,384.09,368.33,354.83
2008-01-23 22:01:45+00:00,L7,340.97,348.77,332.16,,,,,,,,,,,,,,,,,,176.24,366.26,373.50,356.15,340.01,
2008-02-24 22:01:38+00:00,L7,338.88,347.88,330.36,338.96,340.13,323.71,340.38,353.68,359.19,,,,336.74,342.62,338.41,330.72,335.55,327.67,284.57,244.41,158.24,,,,,
2008-05-30 22:01:17+00:00,L7,395.49,398.94,416.49,419.83,428.24,418.56,404.64,,,,397.70,384.92,380.42,367.65,374.04,384.57,397.95,402.57,417.55,477.44,471.31,437.97,,,,
2008-06-22 22:07:15+00:00,L7,,,,,,,,,,390.99,369.40,364.98,348.19,,,,,,,,,,,,,
2008-08-09 22:06:47+00:00,L7,,,,,408.59,413.10,405.54,402.26,405.51,408.88,400.46,394.62,,,,,,,,414.29,421.52,443.85,421.81,416.48,416.54,415.43
2008-08-25 22:06:40+00:00,L7,387.86,,,,,,,387.97,388.82,379.36,378.82,382.46,372.29,365.13,365.06,,,,,,159.59,,,402.90,392.48,383.28
2008-11-21 22:01:05+00:00,L5,,,,,,,,,395.88,396.21,380.11,367.21,355.48,363.34,374.18,382.53,,,,,,,,,388.60,381.05
2009-01-24 22:02:55+00:00,L5,300.70,313.02,261.20,280.87,192.73,,,,,,,,,,,,,118.32,182.85,334.41,410.06,500.01,565.20,589.65,,
2009-01-25 22:01:10+00:00,L7,362.77,362.55,355.32,355.77,353.83,364.08,366.33,376.59,384.91,377.95,,,,,,,,,,,,,406.07,393.48,378.93,362.43
2009-02-02 21:56:58+00:00,L5,368.20,374.06,367.85,368.97,369.60,383.25,381.17,388.45,397.34,391.87,381.93,377.14,366.74,368.58,372.85,370.75,375.42,371.17,340.60,379.92,407.65,419.19,418.83,400.56,389.00,376.38
2009-02-17 22:07:31+00:00,L7,,,366.00,368.75,368.16,376.91,379.52,384.23,388.23,,,,,,,,378.73,369.70,359.40,,,,,,,
2009-03-30 22:01:40+00:00,L7,,,,347.56,345.19,349.32,357.94,364.26,370.31,369.63,361.97,355.45,345.93,349.06,,170.20,187.70,337.29,257.31,316.69,364.36,381.34,392.82,377.52,364.17,352.63
2009-05-17 22:01:51+00:00,L7,,,,479.97,443.37,390.86,,,,,,,,,,,182.29,529.10,539.16,333.92,,,,,,
2009-06-02 22:01:51+00:00,L7,398.68,408.18,418.09,,,,,384.19,391.93,412.68,389.95,383.10,395.27,380.05,387.97,384.43,391.10,434.45,443.91,,175.59,162.45,420.55,416.13,410.58,417.69
2009-07-04 22:01:47+00:00,L7,391.63,386.07,381.43,382.37,384.45,,,,395.12,399.44,382.43,380.91,385.67,380.40,393.20,393.24,377.74,401.86,337.07,415.29,,,,415.48,395.02,397.53
2009-07-20 22:01:42+00:00,L7,381.94,380.44,375.45,375.84,398.78,405.65,384.67,385.69,389.93,,,,381.70,370.38,372.90,380.88,381.70,360.80,383.02,408.70,414.55,413.82,410.82,404.42,394.20,
2009-08-05 22:01:37+00:00,L7,367.88,366.32,,,,368.30,371.93,378.91,377.89,376.67,377.31,373.22,355.92,356.47,358.37,364.35,364.90,,,174.33,389.57,396.16,397.68,386.84,368.04,358.78
2009-08-21 22:01:35+00:00,L7,339.32,343.63,332.60,339.45,343.74,334.63,347.50,357.65,368.01,366.51,,,,331.40,333.17,331.81,321.46,289.57,119.20,329.18,354.83,377.20,393.66,372.61,363.09,
2009-09-06 22:01:35+00:00,L7,341.57,,,,347.90,328.02,347.51,362.27,370.18,367.06,356.73,348.42,329.58,321.81,324.75,,,,,275.97,334.36,369.94,381.50,369.88,351.21,327.27
2009-11-25 22:02:09+00:00,L7,382.59,388.53,399.73,398.11,,,,406.21,398.51,400.49,393.68,372.06,372.82,380.28,369.66,387.48,395.64,415.63,449.84,,196.39,168.04,,425.06,390.88,374.49
2010-03-17 22:03:33+00:00,L7,,,337.79,341.70,347.50,349.11,359.76,366.04,373.62,375.61,361.71,350.48,344.48,,,135.60,352.43,337.52,316.81,280.33,353.68,377.16,389.65,379.31,365.82,355.35
2010-05-04 22:03:35+00:00,L7,369.98,365.34,360.69,363.53,,,,,388.30,383.54,379.57,371.49,364.14,368.36,366.71,359.48,364.86,375.49,371.82,,,171.87,,406.39,390.21,373.50
2010-06-28 22:09:46+00:00,L7,365.40,367.00,353.80,362.25,358.64,,,,,,,377.10,361.51,360.68,362.14,369.06,367.88,358.24,343.38,,,,,,,
2010-07-07 22:03:37+00:00,L7,390.92,387.23,389.79,392.54,404.21,392.48,394.15,402.80,,,,,,,,,,,,,,,,,,
2010-07-23 22:03:38+00:00,L7,382.73,380.80,372.85,371.30,386.35,401.35,390.10,396.61,411.60,405.30,394.73,,,,379.47,380.58,383.03,426.06,440.78,440.35,431.61,409.39,423.75,420.59,409.62,394.30
2010-08-08 22:03:37+00:00,L7,393.77,,,,,393.78,410.73,395.88,398.20,391.44,390.88,382.21,377.81,367.18,374.29,,,,,,,,,,,402.14
2010-09-16 22:09:53+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-26 22:07:27+00:00,L5,,298.56,271.00,263.48,207.33,193.70,,,,,,,,,,,,,,97.86,268.27,342.95,411.30,436.28,495.18,
2010-11-12 22:04:06+00:00,L7,,,,362.65,358.15,362.41,373.01,379.82,384.62,385.48,375.14,368.87,359.83,365.62,,,161.19,394.50,381.71,321.33,362.70,375.21,382.34,381.89,383.23,381.88
2010-11-27 22:07:24+00:00,L5,364.14,356.12,348.10,349.51,346.65,354.13,362.19,374.46,,,,,,,,,358.07,369.63,369.12,301.32,353.63,361.40,385.91,,,
2011-01-15 22:04:42+00:00,L7,373.53,379.74,371.51,369.62,370.88,391.87,389.69,391.44,393.54,393.04,385.99,,,,378.02,375.41,383.90,386.57,405.47,407.16,407.49,405.80,410.54,399.82,388.17,386.69
2011-02-15 22:07:34+00:00,L5,382.63,383.69,378.45,369.38,376.07,360.29,392.20,400.96,392.19,383.92,382.72,371.88,356.64,358.80,373.76,387.47,391.82,382.62,361.58,,366.34,382.88,,409.68,400.08,382.54
2011-02-23 22:11:05+00:00,L7,,374.59,362.53,365.89,378.43,394.43,386.64,,,,,,,373.51,366.45,370.70,377.53,385.29,551.49,594.02,544.27,563.20,568.59,560.38,,
2011-03-12 22:01:19+00:00,L5,365.98,367.69,358.31,361.13,359.13,369.04,376.02,385.74,397.46,388.32,374.83,374.22,372.52,360.97,378.36,371.47,362.05,349.70,336.18,257.88,345.79,386.93,408.84,400.48,388.92,369.05
2011-03-27 22:11:11+00:00,L7,,,,,375.76,383.13,386.98,390.21,406.28,407.02,396.81,396.65,,,,,,,,390.80,430.11,410.16,422.86,423.17,423.19,408.73
2011-04-12 22:11:12+00:00,L7,,,,,,410.22,398.68,406.73,410.58,406.11,399.29,393.14,384.77,,,,,,,,428.43,428.99,430.88,421.85,410.93,405.79
2011-05-30 22:11:11+00:00,L7,,,405.88,409.80,402.75,412.31,399.21,388.47,406.21,406.55,,,,,,,,413.15,466.87,463.71,499.59,463.32,421.98,412.86,425.59,417.27
2011-06-24 22:04:57+00:00,L7,376.52,371.57,348.77,372.70,,,,384.30,381.98,379.96,382.31,388.80,379.11,366.66,365.47,368.80,380.14,400.45,,,,,,408.50,382.53,386.15
2011-07-17 22:11:06+00:00,L7,,366.87,345.46,354.79,351.30,352.67,374.01,377.78,375.25,,,,,,,353.98,346.39,346.84,321.60,265.68,352.10,393.04,399.92,374.02,,
2011-07-26 22:04:54+00:00,L7,394.68,386.06,,,,402.90,397.92,402.26,388.21,378.82,377.08,389.49,386.08,389.85,443.72,384.35,381.90,,,332.52,422.82,432.78,441.26,423.14,391.83,379.04
2011-08-18 22:10:59+00:00,L7,,,,,,357.34,366.46,368.68,360.35,358.12,355.09,362.27,357.00,,,,,88.86,262.31,268.31,357.37,382.70,390.44,367.61,353.08,336.91
2011-08-19 22:00:12+00:00,L5,369.24,371.36,358.41,351.05,354.43,366.82,370.93,374.53,366.81,361.50,372.46,373.75,365.19,368.68,371.43,356.85,350.14,347.20,335.79,306.33,369.33,393.42,402.17,379.52,354.96,348.72
2011-09-04 22:00:03+00:00,L5,384.34,376.85,374.82,380.38,379.35,397.42,393.90,394.50,387.34,380.49,377.13,375.16,367.37,376.89,377.34,363.98,361.80,364.34,353.03,297.52,399.63,414.61,423.83,399.45,376.70,366.28
2011-09-19 22:10:52+00:00,L7,,,,,,383.71,383.13,385.40,381.09,371.76,373.76,373.85,364.85,,,,,,,276.14,411.48,414.28,412.56,397.31,375.48,361.20
2011-10-21 22:10:56+00:00,L7,361.26,356.85,348.66,357.35,,,,,,,,,,,,353.59,353.43,362.20,,,,,,,,
2011-11-22 22:11:15+00:00,L7,385.61,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10 22:11:42+00:00,L7,308.72,320.03,297.86,,,,,,,,,,,,311.67,302.05,302.00,306.16,,,,,,,,
2012-04-14 22:11:39+00:00,L7,370.49,369.57,366.15,360.52,,,,,,,,369.34,356.39,359.85,357.67,369.25,367.73,371.91,373.70,,,,,,,
2013-01-11 22:13:44+00:00,L7,,,,355.28,349.66,363.45,366.59,371.57,374.43,367.85,361.69,,,,,,,353.16,322.18,313.97,335.89,368.26,401.65,399.22,386.04,362.63
2013-02-05 22:07:37+00:00,L7,390.24,382.03,372.71,376.27,378.84,382.04,376.83,381.15,,,,,358.37,355.66,366.67,384.25,378.35,388.27,399.40,400.00,379.97,399.35,416.12,416.43,,
2013-03-25 22:07:27+00:00,L7,,371.78,360.84,368.65,369.25,373.93,375.04,385.80,388.71,387.54,378.18,,,,,367.59,364.23,364.50,356.36,335.52,376.92,393.08,397.60,399.52,388.78,372.34
2013-04-25 22:19:21+00:00,L8,375.04,372.41,362.66,371.11,369.30,379.47,381.14,387.53,395.21,387.40,384.43,370.51,361.08,364.06,361.62,371.29,379.83,381.36,375.60,358.13,391.07,395.15,406.55,405.33,392.83,374.99
