dates,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0006,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0016,nzd0055-0017,nzd0055-0018,nzd0055-0019,nzd0055-0020,nzd0055-0021,nzd0055-0022,nzd0055-0023,nzd0055-0024,nzd0055-0025,satname
2001-03-24 22:01:35+00:00,371.85,373.87,375.25,371.59,370.74,376.01,377.46,383.60,389.91,382.14,364.82,355.48,348.76,351.50,359.17,362.87,363.83,358.90,376.56,389.28,385.45,385.61,397.28,386.12,361.48,347.23,L7
2001-08-15 22:00:14+00:00,371.03,369.44,370.50,374.35,374.00,374.72,372.50,379.60,384.97,375.61,365.37,359.12,349.37,349.15,346.70,354.81,380.05,364.55,406.87,405.56,372.06,372.23,383.81,378.74,359.31,343.15,L7
2001-08-31 22:00:05+00:00,367.01,369.44,370.50,374.35,374.00,374.72,372.50,379.60,384.97,375.61,365.37,359.12,349.37,349.15,346.70,354.81,380.05,364.55,406.87,399.08,372.06,372.23,383.81,378.74,359.31,343.15,L7
2002-01-22 22:00:16+00:00,369.75,372.86,379.13,386.61,388.44,386.86,378.35,380.42,386.74,389.38,377.66,372.77,365.76,357.19,348.02,359.12,392.37,374.72,380.47,410.09,356.73,383.32,386.17,380.55,359.86,352.53,L7
2002-03-27 22:00:13+00:00,372.26,370.04,364.75,368.63,373.78,391.75,375.57,378.34,383.67,390.21,378.29,367.31,361.69,353.00,350.92,354.73,388.45,374.72,344.22,388.49,380.17,397.69,393.07,380.51,362.50,350.14,L7
2002-04-28 22:00:14+00:00,372.26,370.04,364.75,368.63,373.78,391.75,375.57,377.30,383.48,388.03,377.85,365.35,360.83,354.86,353.71,352.28,388.45,374.72,345.82,388.70,395.16,399.20,396.43,382.40,364.20,350.88,L7
2002-07-17 21:59:44+00:00,373.71,370.07,370.67,371.73,375.43,391.56,372.92,377.26,384.75,385.81,378.09,365.43,362.47,354.86,353.71,352.28,388.45,374.72,345.82,388.70,395.16,399.20,396.43,388.34,371.89,354.92,L7
2002-08-18 21:59:33+00:00,367.59,365.45,371.36,369.14,375.12,399.95,361.90,373.67,392.63,379.60,370.82,364.93,355.07,353.21,351.65,342.52,,,341.71,379.46,385.83,395.83,396.95,389.63,373.25,351.38,L7
2002-09-19 21:59:11+00:00,365.32,365.18,367.94,368.05,373.01,387.88,362.65,375.77,392.27,380.38,370.83,363.50,353.70,349.95,351.39,344.36,337.15,310.90,343.33,377.66,382.97,393.81,397.18,390.43,374.49,355.08,L7
2003-01-09 21:59:45+00:00,367.43,368.39,373.00,372.21,375.71,381.28,365.74,381.56,397.76,382.17,371.71,367.81,357.10,351.75,354.86,350.72,344.96,304.76,345.86,379.84,379.67,395.39,400.29,398.22,383.75,364.71,L7
2003-07-28 21:48:04+00:00,362.49,367.95,361.81,357.74,361.61,356.42,364.24,377.40,381.05,373.34,360.72,351.63,351.63,355.80,355.06,,,,,,,,,,,339.64,L5
2003-08-29 21:48:38+00:00,367.57,372.65,361.90,361.42,366.26,356.56,374.71,379.83,383.65,380.95,371.22,358.71,360.94,362.69,359.53,344.72,319.98,307.82,395.44,411.75,419.96,405.25,397.64,379.88,357.33,344.95,L5
2003-11-25 22:00:05+00:00,370.40,375.19,361.90,361.42,366.26,355.88,372.65,378.63,384.27,381.76,373.11,360.14,361.05,361.54,359.85,341.98,319.98,307.82,395.44,411.75,419.96,402.71,396.10,380.09,357.74,346.45,L7
2004-02-05 21:50:17+00:00,378.59,381.71,375.81,375.12,380.54,370.32,389.45,389.93,397.76,395.92,388.05,374.20,371.92,371.89,368.79,351.63,338.08,309.66,392.41,414.65,425.17,412.67,407.79,391.15,370.59,363.79,L5
2004-04-01 22:00:40+00:00,381.56,385.63,389.59,392.68,395.66,383.32,394.02,397.04,407.09,404.20,394.52,385.48,376.08,373.05,371.18,355.09,356.17,311.51,405.59,415.40,415.92,416.39,416.71,405.59,385.82,378.64,L7
2004-04-17 22:00:33+00:00,377.98,382.54,383.13,385.53,386.01,380.42,389.65,397.04,407.09,404.20,394.34,384.30,374.38,372.85,370.30,360.73,358.59,300.78,405.59,406.82,409.61,412.47,416.71,405.59,385.82,378.64,L7
2004-06-12 21:52:47+00:00,378.27,385.79,384.28,391.67,386.32,392.89,395.25,406.17,413.03,406.92,394.68,389.18,377.47,373.71,372.88,380.06,358.59,300.78,408.98,403.89,402.94,411.43,418.99,412.66,400.98,390.84,L5
2004-06-20 22:00:26+00:00,378.59,384.43,381.58,386.05,382.34,386.76,391.74,400.19,407.82,402.70,391.74,389.18,377.47,373.71,370.44,373.77,357.62,305.04,408.98,403.24,403.67,409.25,414.97,407.19,394.53,382.01,L7
2004-07-22 22:00:20+00:00,378.59,384.43,381.58,381.80,378.42,383.06,387.53,394.83,403.09,402.70,391.74,389.18,377.47,373.71,370.44,373.77,357.62,305.04,408.98,403.24,403.67,409.25,414.97,407.19,394.53,382.01,L7
2004-07-30 21:54:04+00:00,379.18,383.52,380.16,381.37,378.17,384.08,386.73,393.54,400.73,399.48,389.79,385.10,373.53,370.81,369.13,374.90,362.79,321.57,406.96,400.85,401.68,408.30,413.94,405.77,393.26,379.01,L5
2004-09-16 21:55:17+00:00,380.90,385.01,380.08,380.11,375.78,381.43,384.05,392.23,397.94,396.85,388.42,383.16,372.03,367.00,367.84,375.04,365.95,334.22,395.89,400.91,402.46,407.06,412.34,405.28,392.50,376.53,L5
2004-11-03 21:56:19+00:00,385.28,386.39,379.75,377.32,372.75,381.11,384.01,390.63,395.69,394.63,386.27,379.83,370.81,367.57,369.61,376.76,370.64,352.09,375.32,397.61,404.08,406.30,409.33,400.79,389.87,371.96,L5
2004-12-13 22:00:36+00:00,387.52,385.79,380.20,372.03,370.98,378.27,385.98,390.95,394.16,395.41,388.28,379.75,371.70,370.49,371.62,371.40,370.37,354.93,362.61,400.99,417.81,412.61,412.28,403.19,385.29,367.26,L7
2005-01-13 22:03:41+00:00,389.51,380.19,382.56,373.71,371.89,381.48,387.63,392.68,394.65,397.19,391.04,379.75,371.70,370.49,373.74,375.53,374.60,365.27,362.61,401.08,421.54,416.64,415.40,407.33,390.34,373.13,L5
2005-01-14 22:00:49+00:00,390.36,382.77,384.99,376.95,373.38,382.55,389.82,394.84,394.65,397.19,391.04,381.96,374.93,374.30,377.93,378.27,377.27,370.88,362.22,404.61,426.16,420.09,419.06,411.57,390.34,373.13,L7
2005-02-15 22:01:01+00:00,389.79,383.53,387.98,378.02,373.89,383.68,395.01,399.06,399.28,398.90,392.39,381.89,375.73,372.88,378.48,377.99,377.07,370.81,352.54,402.17,424.69,421.67,420.12,410.19,384.64,373.32,L7
2005-02-23 21:58:07+00:00,387.91,383.62,385.29,376.37,373.15,382.80,393.87,398.28,399.50,398.31,391.29,380.65,373.22,371.03,376.97,377.33,376.48,368.33,348.29,399.44,420.89,420.76,419.93,409.00,384.94,371.16,L5
2005-03-03 22:01:06+00:00,386.32,383.24,385.29,376.37,373.15,382.80,393.01,397.21,399.14,397.42,389.48,379.60,371.35,370.14,376.39,377.38,375.94,368.33,348.29,399.44,420.89,421.66,418.82,407.50,385.58,370.18,L7
2005-03-11 21:58:20+00:00,386.12,384.10,384.05,376.08,373.95,382.62,392.84,397.85,400.28,397.77,390.67,379.44,371.54,370.27,376.85,377.26,375.58,365.69,346.72,400.48,420.70,420.90,419.64,408.40,386.42,371.02,L5
2005-03-19 22:01:06+00:00,383.48,380.99,379.01,376.03,374.04,382.86,392.41,396.37,398.57,395.81,388.22,377.59,369.68,369.64,376.11,376.63,374.87,363.08,347.04,397.57,417.81,420.19,419.05,406.80,384.50,366.74,L7
2005-03-27 21:58:27+00:00,384.47,382.40,379.42,376.40,374.76,382.86,393.35,396.52,398.86,396.12,388.87,377.70,370.24,371.79,377.85,376.98,374.98,363.84,347.23,398.01,418.01,420.20,419.85,407.23,385.77,369.10,L5
2005-04-03 22:04:40+00:00,382.94,381.37,377.51,376.45,374.76,382.86,393.35,396.52,398.86,396.12,388.87,377.70,370.24,371.79,377.85,376.98,374.98,363.84,347.23,398.01,418.01,420.20,419.85,407.23,385.77,369.10,L5
2005-04-12 21:58:31+00:00,382.86,381.82,376.61,375.67,374.23,380.94,392.39,396.28,398.42,395.54,388.83,376.62,370.12,372.06,378.31,376.25,374.44,363.67,347.38,397.06,416.51,418.94,419.23,407.02,384.86,368.66,L5
2005-05-06 22:01:01+00:00,381.20,381.57,376.43,375.81,372.69,378.11,389.48,394.30,395.78,392.45,385.43,374.47,368.87,370.15,375.21,373.33,373.85,363.98,348.69,391.82,409.78,415.30,416.74,405.47,383.46,366.39,L7
2005-05-22 22:01:00+00:00,380.20,380.93,374.95,374.80,372.75,378.85,389.09,394.07,395.00,392.45,385.43,374.47,369.15,369.34,373.63,373.14,374.25,364.04,347.71,388.33,406.16,415.30,417.17,404.87,383.66,366.39,L7
2005-06-06 22:05:05+00:00,380.20,380.93,374.95,374.80,372.75,378.85,389.09,394.07,395.00,387.29,379.78,370.11,369.15,369.34,373.63,373.14,374.25,364.04,347.71,388.33,406.16,415.30,417.17,404.87,383.66,366.39,L5
2005-06-07 22:00:55+00:00,380.17,380.93,374.95,374.80,373.32,379.76,389.59,394.03,393.63,387.06,379.98,370.72,369.52,368.97,373.63,373.14,374.25,364.04,347.71,388.33,406.16,415.30,417.17,404.87,383.66,366.39,L7
2005-06-22 22:05:11+00:00,379.50,380.00,373.07,374.36,372.96,378.91,388.26,392.98,393.63,387.06,379.98,369.68,368.82,368.56,373.17,373.44,374.80,363.71,344.84,385.38,402.21,414.56,413.59,404.25,383.66,366.39,L5
2005-07-08 22:05:15+00:00,379.50,380.00,373.07,374.36,372.96,378.91,388.26,392.98,393.63,387.06,379.98,369.68,368.82,368.56,369.92,373.44,374.80,363.71,344.84,385.38,402.21,414.56,413.59,404.25,383.66,366.39,L5
2005-07-09 22:00:50+00:00,379.70,380.61,372.29,373.94,373.42,377.13,387.71,392.98,393.63,387.06,380.66,369.87,367.69,367.55,369.37,371.98,373.82,361.77,344.84,380.91,400.42,412.02,413.59,404.25,383.66,366.39,L7
2005-07-17 21:59:11+00:00,378.53,382.24,369.48,371.54,372.59,375.94,386.41,391.72,393.63,387.06,380.66,367.97,364.45,364.52,366.46,371.84,376.39,357.27,341.68,376.18,395.47,411.92,410.90,402.11,384.30,365.47,L5
2005-08-10 22:00:46+00:00,378.54,382.04,370.12,371.47,373.04,376.77,385.64,391.72,393.63,387.06,380.66,367.69,364.23,364.16,366.01,371.99,376.45,356.31,341.68,372.38,394.86,411.47,410.90,402.11,384.30,365.47,L7
2005-08-26 22:00:39+00:00,376.91,379.82,369.56,372.48,374.54,376.43,383.54,389.43,390.89,384.24,378.10,366.19,363.79,364.64,365.29,370.79,374.76,356.01,344.29,369.85,394.60,408.77,408.48,402.79,385.08,364.99,L7
2005-11-30 22:01:00+00:00,372.79,374.50,370.60,370.72,377.69,377.75,380.48,383.50,380.74,371.27,367.48,360.27,359.17,359.91,358.36,369.92,376.60,348.91,,343.60,388.06,405.16,396.11,400.00,380.16,356.54,L7
2005-12-16 22:01:02+00:00,371.02,374.50,370.60,370.72,377.32,372.69,376.97,378.49,380.44,380.77,374.18,366.41,357.72,359.89,360.23,369.53,375.97,357.41,,346.21,388.06,405.16,396.11,400.00,380.16,358.70,L7
2006-01-01 22:01:10+00:00,371.02,378.40,377.42,376.66,377.65,378.93,384.25,390.72,389.07,385.90,378.36,369.87,357.72,359.89,360.23,371.50,377.65,366.02,355.87,352.21,400.36,407.77,407.80,404.85,383.83,364.64,L7
2006-02-10 22:01:51+00:00,364.77,375.50,380.03,378.42,370.66,384.16,386.77,391.56,388.56,387.18,378.53,372.29,364.25,365.92,367.98,372.23,373.81,380.26,354.75,365.23,410.90,406.87,409.51,402.68,379.58,367.04,L5
2006-02-18 22:01:29+00:00,365.61,374.91,380.03,378.42,370.66,384.16,385.36,390.12,387.77,386.55,378.53,371.04,363.02,364.39,365.96,368.27,371.12,380.26,354.75,365.23,410.90,406.87,407.30,397.84,375.38,363.21,L7
2006-03-05 22:08:31+00:00,367.79,378.17,380.03,378.42,370.66,384.16,390.20,395.44,391.16,388.68,381.09,373.49,365.56,365.88,367.08,369.62,374.01,380.26,354.75,357.78,410.58,412.11,408.99,397.84,375.38,363.21,L5
2006-03-14 22:02:31+00:00,368.60,377.40,372.50,371.22,369.88,377.78,384.39,390.60,388.48,387.14,379.33,370.71,362.65,363.38,365.45,367.19,369.81,369.49,354.75,348.79,401.14,405.28,405.71,393.98,372.39,359.62,L5
2006-03-22 22:01:30+00:00,368.05,375.58,371.18,370.30,369.20,377.29,384.18,390.60,388.48,387.14,379.33,371.41,362.19,363.25,366.68,367.62,370.40,369.01,347.66,348.79,396.12,400.80,404.07,393.98,372.39,359.62,L7
2006-04-06 22:09:08+00:00,368.05,375.58,371.18,370.30,369.20,377.29,384.18,390.60,388.48,387.14,379.33,368.30,362.19,363.25,366.68,367.62,370.40,369.01,347.66,348.79,396.12,400.80,404.07,393.98,372.39,359.62,L5
2006-05-09 22:01:28+00:00,368.05,374.37,369.34,372.79,372.33,377.29,384.18,390.60,388.48,387.21,379.19,368.29,361.04,362.77,365.36,366.57,370.36,369.87,347.66,348.79,396.12,400.80,404.07,393.98,371.89,358.17,L7
2006-05-17 22:03:33+00:00,371.95,376.66,371.68,374.38,373.01,377.86,385.65,392.80,390.92,390.29,383.19,370.75,364.00,365.80,367.51,367.86,371.27,370.44,338.12,348.79,398.18,401.42,404.58,395.05,373.27,358.96,L5
2006-06-10 22:01:26+00:00,373.87,377.30,370.63,374.08,373.01,377.86,386.32,391.86,391.39,391.21,384.75,371.72,363.21,364.87,366.60,367.45,371.18,369.93,338.12,348.79,398.18,400.53,404.78,393.16,373.67,359.54,L7
2006-06-25 22:10:20+00:00,373.54,376.63,370.00,374.67,373.01,377.86,386.32,391.86,391.39,391.64,386.06,371.43,362.98,364.86,365.91,367.43,370.97,369.29,338.12,348.13,398.18,400.53,404.78,393.16,373.67,359.05,L5
2006-07-27 22:10:47+00:00,373.54,374.46,366.99,369.89,366.38,370.32,379.23,385.04,387.38,395.56,384.56,369.46,362.98,364.86,365.91,365.16,368.57,365.54,332.20,340.76,392.82,395.44,400.89,388.88,370.76,355.14,L5
2006-08-12 22:10:59+00:00,373.98,374.08,366.65,370.11,367.05,368.68,377.87,383.23,387.45,396.10,383.80,368.13,360.71,363.40,364.99,362.55,365.97,363.73,321.49,324.12,391.81,389.64,406.19,387.00,369.45,352.63,L5
2006-08-21 22:04:55+00:00,375.15,374.34,366.65,370.11,367.05,372.62,379.84,384.59,391.24,398.93,385.05,369.47,360.21,363.13,364.78,367.87,370.68,366.93,321.49,324.12,391.81,392.68,408.36,391.92,371.12,353.82,L5
2006-09-13 22:11:23+00:00,367.46,368.47,368.50,365.70,363.70,374.52,384.50,387.92,394.60,402.84,388.66,371.57,355.21,365.08,365.95,370.44,375.07,372.89,321.49,,392.24,394.65,412.30,396.38,374.67,357.86,L5
2006-09-14 22:00:57+00:00,367.46,368.47,373.77,365.70,368.02,375.66,383.96,389.70,397.39,402.35,388.66,371.57,355.21,365.08,364.75,371.94,377.15,378.91,321.49,,410.54,396.44,411.64,398.29,375.79,357.61,L7
2006-11-25 22:06:19+00:00,352.61,354.91,376.68,352.43,359.90,367.24,376.85,381.52,395.96,403.66,382.56,373.09,341.17,347.91,350.57,374.68,380.12,386.10,,336.30,447.13,398.25,418.24,397.61,376.10,358.24,L5
2006-12-03 22:01:31+00:00,352.61,354.91,376.68,352.43,366.69,369.54,378.01,383.83,397.95,403.03,384.36,374.87,347.29,347.91,350.57,374.68,380.12,386.10,,336.30,447.13,409.40,418.83,397.61,376.10,358.24,L7
2006-12-11 22:06:28+00:00,344.87,348.48,382.86,347.45,366.69,369.54,378.01,384.10,400.07,407.37,386.37,376.28,345.03,342.27,347.33,379.90,386.77,395.96,322.72,325.78,447.13,409.40,418.83,403.52,379.14,356.84,L5
2007-02-13 22:06:23+00:00,342.72,347.16,378.11,337.61,371.87,373.94,381.10,387.90,402.81,398.11,385.32,376.91,349.85,351.59,353.02,380.29,385.75,391.94,322.72,333.63,447.13,417.08,411.67,402.87,381.75,364.88,L5
2007-05-12 22:01:48+00:00,357.31,359.39,369.03,357.58,379.22,370.16,376.69,386.93,397.01,395.78,385.59,378.30,357.70,356.04,354.56,378.21,390.41,385.87,322.72,333.63,436.41,446.88,427.22,406.57,381.62,379.72,L7
2007-05-28 22:01:40+00:00,371.83,371.40,368.55,368.96,379.22,378.00,379.23,393.82,396.10,395.33,384.96,378.23,369.56,369.00,367.86,378.77,389.90,385.87,322.72,332.29,436.41,446.88,434.62,417.98,383.12,381.25,L7
2007-06-13 22:01:40+00:00,372.50,371.86,368.55,368.96,375.29,377.62,377.80,394.92,394.17,392.95,383.87,378.85,369.35,369.00,369.58,379.84,389.90,385.87,,349.32,436.41,449.12,443.12,423.40,385.49,381.72,L7
2007-07-22 22:07:45+00:00,373.89,371.86,368.55,368.96,375.29,377.62,377.80,394.92,394.17,392.95,383.87,378.85,369.35,369.00,369.58,379.84,389.90,385.87,,349.32,436.41,449.12,443.12,423.40,385.49,381.72,L7
2007-08-07 22:07:40+00:00,373.89,371.86,373.86,381.29,390.76,377.62,377.80,394.92,394.17,392.95,383.87,378.85,369.35,369.00,369.58,379.84,389.90,385.87,,349.32,436.41,449.12,443.12,423.40,385.49,381.72,L7
2007-09-09 22:04:33+00:00,373.44,371.26,373.65,384.29,394.12,370.62,373.12,390.87,392.09,391.57,385.09,375.92,363.38,366.67,368.25,377.15,386.10,379.81,338.45,316.11,436.41,427.94,439.55,418.97,382.12,379.57,L5
2007-10-02 22:10:31+00:00,375.12,373.63,375.91,386.75,395.14,369.31,374.30,389.26,392.26,391.51,385.98,373.25,364.83,368.45,369.95,378.24,388.07,382.41,357.19,327.00,436.41,421.85,432.55,413.74,381.11,376.63,L5
2008-01-23 22:01:45+00:00,372.12,375.25,372.79,387.05,396.40,364.22,373.32,379.98,388.93,388.68,387.76,367.30,360.20,368.53,370.75,376.44,383.14,379.68,357.19,327.00,,394.81,398.81,384.86,369.90,364.59,L7
2008-02-24 22:01:38+00:00,371.56,376.16,365.69,372.47,376.11,355.88,371.20,378.10,385.21,388.68,387.76,367.30,359.27,366.10,367.72,366.84,373.48,372.68,357.19,327.00,,394.81,398.81,384.86,369.90,364.59,L7
2008-05-30 22:01:17+00:00,369.34,376.09,370.56,380.77,360.80,372.05,374.08,374.35,377.79,,377.20,370.01,359.81,356.24,357.60,358.64,367.85,366.96,376.55,,430.31,402.95,398.36,377.90,361.76,,L7
2008-06-22 22:07:15+00:00,369.34,376.09,370.56,380.77,360.80,372.05,374.08,374.35,377.79,404.10,380.67,372.86,360.30,356.24,357.60,358.64,367.85,366.96,376.55,,430.31,402.95,398.36,377.90,361.76,,L7
2008-08-09 22:06:47+00:00,369.02,375.25,375.26,380.77,360.80,383.96,381.52,384.75,388.45,402.94,384.60,378.17,360.30,356.24,357.60,358.64,367.85,366.96,376.55,,417.91,421.91,412.67,408.48,408.54,,L7
2008-08-25 22:06:40+00:00,367.68,371.61,389.16,399.33,,406.33,388.80,384.67,387.76,390.48,379.28,376.43,360.67,351.99,351.55,369.66,381.55,375.24,376.55,,417.91,421.91,412.67,397.94,392.76,365.57,L7
2008-11-21 22:01:05+00:00,367.68,371.61,389.16,399.33,,406.33,388.80,384.67,386.74,388.81,376.65,372.55,356.26,352.04,354.43,371.00,381.55,375.24,376.55,,417.91,421.91,412.67,397.94,386.71,365.31,L5
2009-01-24 22:02:55+00:00,367.19,,,,,407.77,396.40,384.67,386.74,383.71,373.96,372.34,350.77,352.43,354.87,372.35,,,,340.91,411.04,433.18,412.67,397.94,386.71,365.31,L5
2009-01-25 22:01:10+00:00,371.31,375.22,367.99,365.27,362.27,389.09,386.79,384.79,388.18,384.38,373.96,372.34,350.77,352.43,354.87,372.35,,,,340.91,411.04,433.18,414.80,399.62,387.14,367.97,L7
2009-02-02 21:56:58+00:00,371.94,377.14,370.42,369.00,367.60,387.98,386.35,386.54,390.61,386.54,376.89,374.22,357.21,358.82,362.11,372.92,378.42,376.17,348.10,364.17,412.41,428.69,417.57,400.79,388.26,371.14,L5
2009-02-17 22:07:31+00:00,371.94,377.14,367.50,367.83,366.82,376.97,379.49,383.09,387.92,382.74,371.70,369.36,357.21,358.82,362.11,372.92,377.27,370.77,350.50,364.17,415.86,424.19,420.02,398.23,383.19,371.14,L7
2009-03-30 22:01:40+00:00,374.32,377.14,367.50,368.07,366.14,373.60,380.17,385.32,390.09,388.47,378.34,369.27,359.31,363.26,368.39,372.92,377.27,369.05,350.50,362.51,412.86,416.93,419.05,402.02,385.30,373.98,L7
2009-05-17 22:01:51+00:00,374.32,377.14,367.50,368.07,366.14,376.08,380.17,385.32,390.09,388.47,378.34,369.27,359.31,363.26,368.39,372.92,377.27,369.05,350.50,351.74,412.86,416.93,419.05,402.02,385.30,373.98,L7
2009-06-02 22:01:51+00:00,373.66,378.71,373.57,368.07,366.14,376.08,380.17,381.59,388.38,391.31,379.70,373.17,370.87,367.30,372.41,371.77,376.62,369.05,350.50,351.74,412.86,416.93,413.78,400.61,389.36,381.50,L7
2009-07-04 22:01:47+00:00,373.65,376.05,371.54,368.23,367.40,376.08,380.17,381.59,387.71,390.53,377.01,372.65,371.57,367.87,374.84,375.66,374.20,372.75,350.50,351.74,412.86,416.93,413.78,400.88,387.79,381.62,L7
2009-07-20 22:01:42+00:00,371.58,373.19,369.08,367.17,370.56,379.46,377.87,380.20,386.42,390.53,377.01,372.65,371.11,366.13,370.86,374.42,373.46,372.75,352.01,351.74,406.28,409.67,409.99,399.14,386.53,381.62,L7
2009-08-05 22:01:37+00:00,370.12,370.34,368.41,366.26,372.04,378.11,375.38,377.10,382.00,387.49,375.54,371.44,368.72,363.51,366.92,372.59,371.15,371.62,353.96,339.31,395.99,401.44,402.61,395.38,381.70,378.94,L7
2009-08-21 22:01:35+00:00,368.62,369.66,366.98,364.12,370.54,372.42,373.30,375.47,381.40,386.41,375.54,371.44,368.72,360.49,363.67,366.98,363.02,374.74,355.02,339.31,394.45,401.21,404.82,394.50,381.52,378.94,L7
2009-09-06 22:01:35+00:00,367.89,369.66,366.98,364.12,369.04,366.91,372.03,375.79,381.74,385.70,375.18,369.31,364.71,356.91,360.02,366.98,363.02,374.74,355.02,329.53,389.23,399.49,404.17,393.41,379.62,372.50,L7
2009-11-25 22:02:09+00:00,368.90,371.53,371.99,370.00,370.27,362.99,369.48,378.78,382.68,386.85,376.12,368.71,365.20,358.28,360.57,369.70,367.69,395.91,355.02,309.97,384.83,396.94,401.59,396.35,379.57,370.70,L7
2010-03-17 22:03:33+00:00,374.92,380.86,377.43,376.40,364.17,361.61,381.19,391.90,391.26,393.83,384.19,366.00,364.43,375.68,363.91,383.30,379.24,385.24,354.31,317.83,391.18,402.16,411.08,408.69,384.85,372.35,L7
2010-05-04 22:03:35+00:00,375.45,376.10,373.85,373.61,364.17,361.61,381.19,391.90,391.48,391.73,384.15,368.92,365.67,373.82,367.56,373.02,375.64,383.99,367.56,317.83,391.18,402.16,411.08,409.42,388.14,374.45,L7
2010-06-28 22:09:46+00:00,380.36,378.83,367.54,368.41,367.85,361.61,381.19,382.71,390.26,389.91,382.26,375.51,367.90,372.12,373.92,371.18,371.79,373.86,369.17,317.83,391.18,402.16,411.08,404.48,389.64,377.71,L7
2010-07-07 22:03:37+00:00,375.43,373.19,366.77,369.69,374.34,370.71,376.81,384.31,390.26,389.91,382.26,375.51,367.90,372.12,373.92,371.18,371.79,373.86,369.17,317.83,391.18,402.16,411.08,404.48,389.64,377.71,L7
2010-07-23 22:03:38+00:00,373.01,370.84,364.58,367.46,374.51,378.09,376.39,384.63,393.97,391.26,382.17,375.51,367.90,372.12,371.52,371.22,372.05,382.66,380.70,317.83,398.64,397.27,410.13,405.60,392.05,378.38,L7
2010-08-08 22:03:37+00:00,373.76,370.84,364.58,367.46,374.51,379.89,381.33,384.61,392.48,388.48,381.16,374.87,367.54,367.07,369.03,371.22,372.05,382.66,380.70,317.83,398.64,397.27,410.13,405.60,392.05,380.68,L7
2010-10-26 22:07:27+00:00,373.76,362.19,365.03,369.22,377.96,385.98,381.38,385.25,393.77,387.21,381.39,378.45,369.67,367.07,369.03,371.22,373.59,389.37,389.49,,406.11,382.17,422.67,409.36,395.79,381.98,L5
2010-11-12 22:04:06+00:00,373.20,359.90,364.48,369.31,374.28,381.05,380.93,385.17,392.87,388.22,380.33,377.88,368.61,366.49,368.30,375.46,376.15,396.27,393.62,332.83,390.15,382.41,411.42,397.74,392.93,385.25,L7
