,dates,per0142-0000,per0142-0001,per0142-0002,per0142-0003,per0142-0004,per0142-0005
0,1984-05-06 14:44:27+00:00,,,,,,
1,1986-04-19 14:36:16+00:00,,225.24497427116978,221.09244350913957,217.59872227573925,210.13423616036985,200.26098510809786
2,1986-05-05 14:35:53+00:00,,188.36988804360698,194.23560137581356,209.71840179995272,200.01641727792435,196.07882296853927
3,1986-08-09 14:32:48+00:00,,,,,,
4,1986-08-25 14:32:12+00:00,,,,,,
5,1986-09-10 14:31:38+00:00,,,,,,
6,1986-09-26 14:31:09+00:00,,,,,,
7,1986-10-12 14:30:38+00:00,,,,,,
8,1986-12-15 14:29:44+00:00,,,,,,
9,1987-02-08 14:37:40+00:00,215.33258216310492,223.80262489383685,217.59459969698113,211.7188009144172,206.30937090484792,203.41328314185688
10,1987-03-05 14:32:27+00:00,222.17865448037853,221.58431403906778,221.03243176805216,215.73553619948274,209.13032229093554,195.65540892655943
11,1987-04-06 14:33:36+00:00,,,,,,
12,1987-05-24 14:35:00+00:00,200.8352623121804,206.87297098981273,207.90825435138512,206.687103985142,201.28381982154045,192.58439613655005
13,1987-06-09 14:35:23+00:00,,,,,,
14,1987-07-27 14:36:25+00:00,,,,,,
15,1987-11-23 14:45:21+00:00,,,,215.64104300927235,213.53193608392232,204.24699685266302
16,1988-01-03 14:39:48+00:00,221.3634283546391,223.18806726568567,218.62937992324655,210.2622960942918,209.826245887883,201.8688732607031
17,1988-03-07 14:40:48+00:00,,,,,,
18,1988-03-23 14:40:56+00:00,205.3620506529493,209.37751329189558,208.89814912125814,213.77745372322474,205.97304912370544,200.33238680204877
19,1988-04-08 14:41:02+00:00,186.89508825087847,204.05599903264164,215.27747233668327,213.32746218001853,209.35799586279884,201.34120405801866
20,1988-05-10 14:41:17+00:00,,,,,,
21,1988-06-11 14:41:30+00:00,,,,,,
22,1988-06-27 14:41:35+00:00,,,,,,
23,1988-09-15 14:41:41+00:00,,,,,,
24,1988-11-02 14:41:33+00:00,216.59581924723614,218.44830478196909,215.83642144685987,211.11131351692677,207.82879173427062,203.5210864368293
25,1989-03-01 14:46:53+00:00,,,,,,
26,1989-03-10 14:40:26+00:00,185.57175509710152,190.67286665617215,205.55968871123127,211.01836980685476,208.84002159743187,196.80114988847546
27,1989-04-27 14:39:44+00:00,,,,,,
28,1989-05-13 14:39:30+00:00,194.05380818594745,196.02497298633497,213.05911275504002,210.85294877966766,207.00012977311252,195.01579065490156
29,1989-06-14 14:38:51+00:00,,,,,,
30,1989-07-16 14:38:17+00:00,,,,,,
31,1989-10-04 14:36:35+00:00,190.84292133076673,206.66172732400204,209.06210038757754,201.64509876603273,197.6726663996173,192.64095515535652
32,1990-01-24 14:33:08+00:00,206.20866054252954,217.89273537833108,216.8529838460778,214.07170940926216,214.1579756015532,205.77760568464356
33,1990-02-09 14:32:37+00:00,184.2404751865081,197.69939046981114,208.58378693237174,202.75805974397792,198.5118001162502,191.87761404919462
34,1990-02-25 14:32:08+00:00,,,,,,
35,1990-03-13 14:31:33+00:00,199.1420899632805,212.7404321160935,218.35326492421473,214.33826301873958,208.31777312613391,198.59692911536047
36,1990-03-29 14:31:02+00:00,204.54246754965962,217.1366137039327,223.7058893514109,217.30613477219086,212.9155109045704,209.0533154186952
37,1990-04-14 14:31:10+00:00,185.02897668310578,199.68093617284,214.95503775060132,213.69802012800284,202.76875352641693,193.56030573837592
38,1990-04-30 14:31:01+00:00,199.75781356221785,209.80011851775254,220.52570721447404,221.1857625823919,212.3476731303016,201.84435523166928
39,1990-05-16 14:31:13+00:00,,,,,,
40,1990-06-17 14:31:06+00:00,,,,,,
41,1990-07-03 14:31:05+00:00,,,,,,
42,1990-07-19 14:31:00+00:00,,,,,,
43,1990-08-04 14:30:57+00:00,,,,,,
44,1990-08-20 14:30:53+00:00,,,,,,
45,1990-10-14 14:36:43+00:00,184.2399365190028,214.9822756335832,208.94375853921935,210.9771649715443,208.35476527516806,198.38718125653384
46,1991-02-12 14:31:42+00:00,175.3705825615198,207.1526489291815,209.1872301059025,206.43096959221762,204.6587856954056,195.02286321561678
47,1991-02-28 14:31:58+00:00,207.75658306545418,210.177050032235,214.2143677951122,208.11800861198105,203.96515381000205,194.93921114551176
48,1991-04-08 14:38:55+00:00,218.12121456792096,222.27678461419268,219.93571520881048,216.08638144336888,209.24780303333299,204.04336189566814
49,1991-04-17 14:32:53+00:00,,,,,,
50,1991-05-03 14:33:12+00:00,,,,,,
51,1991-05-19 14:33:26+00:00,,,,,,
52,1991-07-06 14:34:09+00:00,,,177.56427719732338,,,
53,1991-08-07 14:34:28+00:00,,,,,,
54,1991-10-26 14:35:05+00:00,,,,,,
55,1991-11-18 14:41:20+00:00,199.6513274914501,216.83300200782733,213.2078207391238,209.87640511668735,208.6026154473175,200.30557774011902
56,1991-12-13 14:35:24+00:00,192.91279779261484,210.89646181875725,210.4030019496007,208.37776420521575,206.31410749890048,199.00311719972126
57,1991-12-29 14:35:16+00:00,,,,,,
58,1992-01-14 14:35:12+00:00,,,,,,
59,1992-01-30 14:35:17+00:00,180.8079602762284,194.49753564587087,193.48536829047998,194.4526417862215,187.95740611685306,181.62619205567884
60,1992-02-15 14:35:04+00:00,,,,,,
61,1992-03-02 14:35:06+00:00,187.62695363816908,210.00084752110584,213.90555963251302,208.42926808881847,203.66829904159724,196.0793881494574
62,1992-03-18 14:35:08+00:00,200.10987599186828,214.37402102051945,213.25466417667414,208.041353157446,203.61240064088216,193.66534420753774
63,1992-05-21 14:34:33+00:00,249.88990510533068,,,,,
64,1992-06-06 14:34:26+00:00,,,,,,
65,1992-06-22 14:34:13+00:00,266.28305646050575,,,,,
66,1992-07-08 14:34:01+00:00,235.0064491372814,,,,,
67,1992-07-24 14:33:49+00:00,,,,,,
68,1992-08-09 14:33:37+00:00,,,,,,
69,1992-08-25 14:33:20+00:00,,,,,,
70,1992-10-12 14:32:28+00:00,,,,,,
71,1992-10-28 14:32:19+00:00,,,,,,
72,1992-11-13 14:31:59+00:00,206.1289358527442,214.78573493843572,212.88626313616695,210.8779863882496,206.24221038752412,200.7520391457961
73,1992-11-29 14:32:03+00:00,,,,,,
74,1992-12-15 14:32:14+00:00,,,,,,
75,1992-12-31 14:32:23+00:00,198.8488704439981,208.61669809015672,204.75787692585837,202.85667158768814,205.63973331496928,198.27109730532206
76,1993-01-16 14:32:36+00:00,,,,,,
77,1993-02-01 14:32:47+00:00,196.55916564538387,211.0904342043533,213.0027492364115,210.95058113340826,210.4929753858708,200.24840335758012
78,1993-02-08 14:39:02+00:00,,,,,,
79,1993-02-17 14:32:54+00:00,208.81967523077688,212.91137078487773,218.091772499021,212.33213756256976,211.92608286800046,201.80857131755155
80,1993-03-05 14:33:03+00:00,,173.8717906830453,,202.2663067511044,195.66086571778717,178.59789570892843
81,1993-03-21 14:33:06+00:00,,,,,,
82,1993-05-08 14:33:24+00:00,,,,,,
83,1993-05-24 14:33:28+00:00,,,,,,
84,1993-06-09 14:33:29+00:00,,,,,,
85,1993-06-25 14:33:24+00:00,,,,,,
86,1993-07-11 14:33:21+00:00,,,,,,
87,1993-08-12 14:33:20+00:00,,,,,,
88,1993-08-28 14:33:19+00:00,,,,,,
89,1993-09-20 14:39:26+00:00,220.16478113795472,214.63338352504525,217.96512242161646,217.62268576891765,212.05709795465543,201.04878695121346
90,1993-09-29 14:33:14+00:00,,,,,,
91,1993-10-06 14:39:23+00:00,222.05215329128535,228.44567767265292,224.87066476866218,222.7945965971922,215.966734211647,211.11654192454367
92,1993-10-15 14:33:08+00:00,,,,,,
93,1993-11-16 14:32:52+00:00,,,,,,
94,1994-01-19 14:32:15+00:00,,,,,,
95,1994-02-04 14:32:07+00:00,,,,,,
96,1994-03-08 14:31:39+00:00,209.04576625440407,224.3195011944301,220.53204096560356,214.4877423339171,219.54811492865534,211.05425809108536
97,1994-03-24 14:31:25+00:00,,,,,,
98,1994-04-16 14:37:10+00:00,208.86935615880344,224.9946263709367,221.9184710133443,221.86557400535304,216.53749940043028,209.3145965792739
99,1994-04-25 14:30:50+00:00,208.49292514998228,220.98874165573795,223.6433174576508,222.2993683410382,217.82224815226468,207.31850573979236
100,1994-05-27 14:30:15+00:00,,,209.16487482998346,217.7351712356769,212.30627195814532,195.3603190801183
101,1994-06-12 14:29:56+00:00,,,,,,
102,1994-06-28 14:29:33+00:00,,,,,,
103,1994-07-14 14:29:07+00:00,,,,,,
104,1994-07-30 14:28:39+00:00,,,,,,170.82120587575028
105,1994-08-15 14:28:15+00:00,,,,,,
106,1994-09-16 14:27:28+00:00,,,,,,
107,1994-10-18 14:26:30+00:00,,,,,,
108,1994-12-05 14:24:54+00:00,,,,,,
109,1994-12-21 14:24:24+00:00,,,,,,
110,1995-02-07 14:22:37+00:00,,,194.19677441046613,188.71254060717268,184.30605672649992,174.67628952750968
111,1995-02-14 14:28:30+00:00,216.89861153959671,219.55872052324543,220.78774960684657,214.5840514082373,206.63770409676133,202.00283248244872
112,1995-03-27 14:20:40+00:00,199.87939561011765,206.09741165936924,209.82827552474166,201.85185039307268,191.48407913693586,196.2725155380544
113,1995-04-03 14:26:34+00:00,203.62990091642257,228.2895557596401,226.40408914160798,218.2948976430711,210.96328176142248,200.64224099647663
114,1995-04-12 14:20:00+00:00,163.66718722705028,,,195.65077931850018,188.35364649509015,197.0367805668441
115,1995-04-19 14:25:53+00:00,152.0395743989657,,,,,
116,1995-04-28 14:19:19+00:00,,,,,,
117,1995-05-05 14:25:11+00:00,155.02424919422918,,217.96953590261137,207.6292058616637,210.06797524008317,199.2350135951518
118,1995-05-14 14:18:36+00:00,,,209.47391543798463,207.47106871111362,203.83654876636763,196.1542827885715
119,1995-05-30 14:17:51+00:00,,229.77189449889443,204.56996174012167,222.5020543872723,213.45041785948126,
120,1995-06-15 14:17:07+00:00,,,241.7066057847582,,,
121,1995-07-08 14:22:15+00:00,,,,,,
122,1995-07-17 14:15:40+00:00,,,,,,194.9301019984322
123,1995-08-18 14:14:13+00:00,,,,,,
124,1995-09-03 14:13:28+00:00,,,,,,
125,1995-11-22 14:10:38+00:00,,,,,,
126,1996-02-01 14:21:38+00:00,,220.69861631684347,221.2837624140461,209.72847441177345,206.02785831702195,198.8635078002624
127,1996-03-29 14:19:13+00:00,121.73525544044507,,,,,
128,1996-04-14 14:20:13+00:00,,218.91592851989765,217.62748596387019,213.62956171601203,214.90647870515744,203.5583783630111
129,1996-04-30 14:21:10+00:00,,182.03362293987635,208.86042627068014,178.99807960654687,,
130,1996-05-16 14:22:06+00:00,,216.2325610239072,187.17039103951922,230.7047196737593,251.45646485921947,
131,1996-06-01 14:23:00+00:00,,216.66986834043556,,197.32786610444924,287.3870929254917,
132,1996-07-03 14:24:43+00:00,,,,,,
133,1996-07-19 14:25:34+00:00,,,185.27715231320425,,302.63599589546567,
134,1996-08-20 14:27:14+00:00,,,,,,
135,1996-10-23 14:30:40+00:00,,,,,,
136,1996-10-30 14:37:11+00:00,,227.10230441315673,228.7723300761717,222.07500929606317,219.3946167269014,215.78498237124393
137,1996-11-08 14:31:26+00:00,,,,,,
138,1996-12-26 14:33:42+00:00,,,226.22126764176573,214.19009076770914,210.3921830114476,207.0695832854971
