,dates,nzd0065-0000,nzd0065-0001,nzd0065-0002,nzd0065-0003,nzd0065-0004,nzd0065-0005,nzd0065-0006,nzd0065-0007,nzd0065-0008,nzd0065-0009,nzd0065-0010,nzd0065-0011,nzd0065-0012,nzd0065-0013,nzd0065-0014,nzd0065-0015,nzd0065-0016,nzd0065-0017,nzd0065-0018,nzd0065-0019,nzd0065-0020,nzd0065-0021,nzd0065-0022,nzd0065-0023,nzd0065-0024,nzd0065-0025,nzd0065-0026
0,1999-10-04 22:10:38+00:00,,184.54222176299237,185.11338398495602,184.57157206228024,175.23085076057401,171.0260778620872,177.87840279978252,181.04192234010102,167.6062059807606,165.1273020873715,161.30228980531993,165.95826261109588,161.74065495845412,154.4445792451023,162.2640085895567,154.97667705451522,172.83333811138044,,162.90013713291782,153.71190996542035,150.4174852463906,129.65482526649964,155.9833750608894,167.38753122695076,156.19985117420586,,147.43320491428008
1,2000-04-29 22:09:53+00:00,209.0355924419819,211.49743406444244,210.69004171435535,204.16112914304034,202.16896893098627,195.26494313817574,175.8183661802903,183.59397981057955,148.89732628862794,158.74672013884322,159.09756010895995,151.25356921560262,152.9921745549907,154.9273709694336,153.59860091689922,152.77849071454838,170.40110431134593,148.65847176191286,160.30217453052313,155.14199263965477,157.04975578994566,139.0786454298759,159.392551560649,161.96308446962203,159.46977144639655,146.82804722581483,178.40107204390733
2,2000-08-03 22:08:44+00:00,205.29502957321873,,,,,,164.1422944391652,,153.2412979841686,147.02238947303005,152.06102951216863,153.09047934596194,156.82085475064443,157.43220244570418,153.44805414433935,156.13062644400546,146.6919359712404,150.13464579229316,161.10402148193174,146.47205047092197,,,,150.95072112118314,,,99.56359890200841
3,2000-08-19 22:08:38+00:00,,,,,,,134.95856676676038,,126.00252313288946,107.3929060141965,127.04161397803344,135.27322105071812,138.672625010258,142.1207886784845,147.2997613758275,142.2028425639849,122.7063005567869,119.3294109305818,,131.29318504613772,129.96828884876504,123.34043459841604,,146.69854873152303,138.57197448268914,137.28885547875643,126.00038102205839
4,2000-09-04 22:08:22+00:00,188.44975565200508,184.05448628222194,179.0392546455181,186.8002937427416,189.83153566867261,180.8406319360029,177.0340220718267,169.84713409049613,152.49334279428348,135.01697760970745,154.7338122050217,155.57690105767713,136.2030346058838,133.7990887843561,140.0012194704607,,,,,,,,,,,,
5,2000-11-07 22:07:53+00:00,,200.0239790444413,183.53638753627655,185.70220940721643,182.11725621879953,185.21041165800187,186.56456500860602,180.29242419930233,160.13035939592,140.19190781469166,153.5420811816629,153.42537953716695,148.89030594729294,149.37277804868344,143.8812345276935,155.05120400668073,147.37039718223556,141.6038050267732,143.76744206386965,140.655161933327,141.02711598653775,146.00916747465618,157.12789564079725,165.15800334111677,144.64659434148774,147.77658330532253,149.81178303639197
6,2001-02-11 22:08:01+00:00,213.42400313309133,202.78170203414388,194.15060053784975,192.0504265150279,190.48878255044218,184.89311445286845,173.7350119489889,177.92482729526824,184.60663901800237,170.70971636772242,173.20071102342214,167.6961171398674,160.8723671892152,165.046119284885,166.9833344284522,169.7519876095275,153.81387563618793,151.98491211100728,149.21203571623764,154.08973784737915,154.73749399042322,149.8846611680024,151.6043345243655,166.41849726351603,147.33665320260678,158.71477960123002,149.7240704497147
7,2001-05-18 22:07:26+00:00,205.36512675195837,200.93929281979206,193.3355149478034,182.20676451762296,172.66443353843974,169.53319651612256,169.25870346355651,168.1191461268039,166.21947206190933,154.60412194945746,160.48623830026682,165.52636789070277,168.04192984346156,164.9957658473644,160.69940324938207,141.90129435984392,143.5926480656498,,,,,,153.1720624284751,145.53346492685867,149.17240896571383,159.65975512177243,145.6464428569585
8,2001-06-03 22:07:16+00:00,192.41127733385892,171.5886786028156,173.18883506886354,170.34335379574506,167.57864450044485,155.61758758540498,148.07091758439415,148.1408843568139,142.65715123026217,136.8845993718606,147.51133927369912,152.51631440379256,145.87258453411644,151.7328112547199,146.0375393057757,138.81520721551962,129.49227101337848,134.50474247124262,,,,,148.26760652526153,147.56285010892418,143.90270350943595,144.81436328355088,125.82410422643841
9,2001-09-07 22:06:11+00:00,203.10005957547259,185.7059854224161,184.9370929298164,177.2764244751087,175.13949944520533,164.81314053437023,155.91038248441228,148.74004629019163,147.0191957423231,134.70664988245335,140.01101548071162,148.26051541916746,145.09845188857514,146.99952434752245,146.6672216094009,148.25601914981337,150.3942116601708,133.6722623948792,143.2285345349972,144.88112640958082,138.3660016670584,134.7149640097349,136.10593788365767,157.71101961332312,136.37776912694088,134.45209135118102,124.4594089333252
10,2001-12-12 22:06:14+00:00,186.99051581954333,178.78519055617943,179.14087481405943,170.2397879586583,172.33870422680013,155.85395758718948,147.0099301566935,152.7106098278951,144.28237439134261,129.63016677331322,125.62812334779524,140.74404785166854,142.3050665987509,145.96693385803164,149.51063996216374,146.5230432382544,140.75503914843216,138.35913371700542,134.52289111371385,133.4461877101372,135.1809519943178,138.4279518091432,145.81640235917865,150.1385420246384,140.5122147167646,134.87646922105031,101.02289198383478
11,2002-03-18 22:06:22+00:00,,192.56340426948958,186.54811267412916,174.12075028104422,182.37645027826795,173.83019449586365,168.6221935124801,165.43335534870812,153.25303956387344,149.126084728845,,160.7987910292401,157.89865858661514,161.68049408642773,150.89027535738472,143.39347428413845,150.78566920073928,140.40188319258306,153.85960688122583,153.88390951099728,157.197386306965,150.93566979839724,153.58663030334006,163.07447902920302,145.64235221255637,154.78336738075626,
12,2002-05-21 22:06:17+00:00,,187.70391667193155,194.32061131071976,,180.6312584045741,169.51674119007396,165.36366742917104,164.16462538221708,,137.33040083506484,,160.5179243676709,160.59337201349308,158.08627682662575,158.81924372359106,150.31419373684352,157.30118899542106,130.9665106762663,,,,,146.8685952570988,137.6966664640472,133.98761163016118,129.15673988565146,
13,2002-08-25 22:05:36+00:00,174.84742921770908,,,,,,,,,,122.47277799604072,,124.99086163921417,123.87990730901798,115.62294510942174,117.16790427755538,,,,,,120.83259202926861,,,127.73322137955368,126.77979405343541,
14,2002-10-28 22:05:22+00:00,,183.44697603688098,174.89700389038666,173.2171066448886,169.05969614549412,169.40934947946818,165.8233466191437,159.3270804559114,152.98007485323197,155.26768029747595,,147.6672377081396,134.00004391921587,120.68208062977868,114.45253037654551,,123.63800365465411,129.80180611685176,132.33573371093962,148.12559724988807,150.7621283805177,144.98448347264008,151.19525835756045,158.96324705702182,,93.19840275336608,
15,2002-11-13 22:05:30+00:00,,184.9972574304299,180.02953244469768,175.30247761052448,173.28643611110562,173.3096271233905,170.34455619521893,160.29359673026727,145.81410628371913,151.55128442542355,,147.69905709629887,129.13915800378953,121.0766887662136,111.5376151794182,114.36579781842305,132.84411932574247,132.46624812441723,143.00326618584774,148.35969471910664,148.07781344525847,139.04708215623506,149.37615864958155,149.44508543687084,135.70037863761226,126.17424979705838,
16,2002-12-31 22:05:56+00:00,,,,,166.06994448202337,,,136.78413112379326,,145.33193799103978,144.9744115200151,139.18639441035612,117.95033854741163,116.11747567055777,113.41108821337399,120.0052407055658,131.57541929315352,131.3539130448288,139.2815275797043,139.81647787135432,142.76863959132666,143.73833693699422,148.6531804665002,155.8132178087445,,,
17,2003-01-16 22:06:02+00:00,211.7597822926224,195.27782176522584,192.2614939479894,184.75643351818795,186.6165437371589,171.35550590173924,163.4651889950984,173.49984184123693,181.2659682146076,176.650960061481,158.03140470655853,143.57598548908175,136.87539845471642,130.2079853881627,130.46611714599953,138.01852064104966,160.03147375175462,163.5329244781026,167.53621003158068,155.47893605760532,155.3604293691674,156.08683243020928,169.61264259730882,171.55462707192,148.87570414156966,147.7595988683849,123.69714555062116
18,2003-03-21 22:06:15+00:00,202.63378822267777,187.9011909129201,178.9892877009743,175.32383397204444,181.85412945000863,176.8388712786397,167.86172232445404,165.45405656022947,170.71497563199233,179.60192037288112,172.45649274645817,149.27007228704142,142.53641263613284,133.80399502171426,129.72882307808695,143.30964436583577,144.48211560257403,149.07803896102757,157.329839731976,154.97875076146946,,147.09220137455145,147.1055299494103,158.11618848435114,144.0480999393761,124.4922805151224,109.23768789708913
19,2003-04-22 22:06:19+00:00,211.47802756059264,197.32119927358053,174.2763129508132,183.29655994358072,166.75478063749836,162.7085379139769,164.47050055502356,,,,157.66847025686025,146.13772818913472,138.35836728722313,135.0300853594973,135.73224185052342,142.06349729579415,157.90894057124396,,,137.1548301447462,152.5648462402141,139.52351312059693,148.61756447920004,161.09498577224042,146.72630229257064,107.3700510759205,
20,2003-05-08 22:06:20+00:00,186.55316445816737,189.5564096199418,179.3803363158354,177.4871927172934,165.88298741377977,149.8835572424396,137.94936220108897,100.22633857569888,,,,,,,109.77860040902709,,,,,,,,149.99134336790655,151.17762292075642,136.05579129418032,,
21,2003-05-24 22:06:17+00:00,,203.46377815554922,182.41792585049262,186.23299082851986,194.92959059317704,178.3978249660484,142.0251924518136,105.84026798809664,,,,,,,,,,,,172.85686459829893,175.22937339456863,,154.08936521683904,129.16583158570725,,114.50332696422281,
22,2003-11-16 22:06:11+00:00,,172.33606777180356,166.1803500952126,155.0992413060162,150.21854512903195,147.51311649814227,144.416127125445,147.53101700103093,122.92258445900448,137.85313885323316,126.01494704617559,133.96226639480687,130.3557655288108,133.64630763819218,122.73300904841756,,,,,128.95497780478306,126.20149116480388,125.97684570520168,149.75838534749576,156.73027246286642,136.63396932051853,,112.50936245252254
23,2003-12-26 21:56:18+00:00,196.37681764996407,171.3099026859986,163.7784272787019,151.6784559192476,145.67605172503363,147.4540401144873,147.54136985775557,148.56923720866916,148.9258215011651,145.2249807805754,156.67303664812687,155.78134836650892,153.06954703709295,151.55926440124335,146.73581155026483,151.23537667849314,153.32164515572003,147.92783549856617,152.06365982022209,135.02621889959397,134.4798921259842,134.93638786487043,139.38432503221304,157.0391607073469,129.4411272605858,113.76057168971283,99.70615728385361
24,2004-04-08 22:06:49+00:00,,169.62095572469295,164.56282233713435,153.54973094148272,145.11350277010754,142.23742437089217,,,,,143.71779854463347,142.15919307597036,140.77779912650468,,,,,129.0310318592829,131.55226685731242,143.26396452418564,145.43472110125222,136.46104435704106,131.92282315020168,140.33584630629244,124.79714158277025,,89.48443361528848
25,2004-04-16 21:57:19+00:00,196.33737417464303,176.37172694525776,176.61807479835093,168.34491428651208,163.843730050625,156.14987247936867,149.02310563539427,144.52330046191224,140.66138627205498,145.48348916907653,149.24394924422847,147.97139679991446,146.7185450277482,147.32276318885008,137.32324898179348,137.51716164285563,132.9654674697787,136.45010700290285,149.24224488022617,148.26473731587885,154.7391613353415,150.79460629452456,144.88800181651183,154.23846863635376,130.82482856959177,86.32786393153545,90.71672036028833
26,2004-05-18 21:58:14+00:00,201.0886099549769,193.78924169597525,191.14513374537188,188.80832550603753,188.3850224187588,175.73158627962732,167.34247127361988,164.40382040037963,157.0841047057296,159.31036039890824,165.1366947735681,163.13858658911903,153.30621647391558,145.47968737141332,139.67778956020607,138.0796907236906,130.74732476887004,141.17351715141072,152.34317956195665,162.6087603859574,162.02394515100065,157.071792594288,150.98597551546032,164.19577532974688,143.42826628218694,106.87471779716532,102.86483138989453
27,2004-06-11 22:06:38+00:00,,,176.68679886384027,,,,,,,,146.43644158727025,156.24030596535675,137.7182956391989,137.7428409032908,,,100.76568311215519,84.71082040031388,,,,,,,,,
28,2004-07-21 22:00:04+00:00,,,,,,,,,,,,120.73186604287396,120.73701398787749,119.48061842461416,120.18075641890334,118.81429704531072,107.79429222983245,114.73849756180691,114.35313634327252,125.4862254300258,115.3105798079901,118.69158437498757,111.06122101371797,116.17552564526576,112.20572427203551,67.00761594144117,79.72776901250529
