,dates,mex0203-0000,mex0203-0001,mex0203-0002,mex0203-0003,mex0203-0004,mex0203-0005,mex0203-0006,mex0203-0007,mex0203-0008
0,1985-09-26 16:41:31+00:00,,,,,,206.75642468047556,198.67846307604074,196.6754555944856,196.61229637142569
1,1986-04-06 16:38:23+00:00,268.45637757058546,262.3878767264783,267.5954248709286,258.2330356663441,246.07205271548068,233.59163641334172,225.60093938721675,218.21475503176327,207.6338789631198
2,1986-04-22 16:38:01+00:00,263.49803173534764,265.54433482096,263.65753494168354,260.17076530510457,239.7596637643749,228.4810502517206,221.2963254661525,214.10901866860328,205.96472988756898
3,1987-02-20 16:33:22+00:00,243.1549394043309,242.70120412772945,247.21242237523114,254.298984935664,238.91894368372883,232.5515281188986,227.2530103003327,217.62421559796994,207.04474896416374
4,1990-01-27 16:34:51+00:00,223.58328849465317,227.33910251079362,227.50437903853594,219.25648260516184,204.2278831965266,218.04830517739546,214.61850421425575,206.79905130931226,202.21903802116216
5,1990-02-12 16:34:21+00:00,254.18305957162022,246.9135417996568,253.72251856631814,248.8148651786944,231.5658811551541,227.64531286857306,219.56201426241913,213.3574137561964,203.24037780980512
6,1990-03-16 16:33:16+00:00,237.4129099204545,235.8445436482368,235.42371025214354,237.96512665127335,224.59247353203102,229.69504261444607,228.85116123089406,223.48418950658703,211.01226437786792
7,1990-04-01 16:32:48+00:00,233.60208020616315,237.26550001301985,235.39892105291912,228.90392014939368,224.66302441838596,225.17052996872206,222.19074943546266,212.91064906305417,203.69217242420834
8,1990-05-03 16:32:29+00:00,245.35465057917835,250.3349310191978,249.04241341305118,240.37977791975422,233.42461946750777,231.46946676889172,227.91893827529788,210.81147779802492,203.59068800709787
9,1993-01-03 16:34:15+00:00,224.50379159760053,218.70486661506968,219.2241170517416,214.09637684828698,202.94778977494713,220.0135002653399,212.55691320299033,212.66199109076993,205.23814276844354
10,1993-01-19 16:34:27+00:00,231.9426906624057,226.17500487600373,225.65673239459844,221.426841770315,215.17299161813898,217.07262003992432,213.17974314395488,211.84707095934326,205.06247119615784
11,1993-02-04 16:34:38+00:00,240.99667771321046,234.17608860179212,237.83172591805527,228.66838604898658,220.81146157178964,219.93162943324006,220.5709865798346,214.43982690622747,210.67971368577295
12,1993-02-20 16:34:20+00:00,230.4299385150393,225.84355732092388,231.5217236074678,228.75041204431324,218.4154129317168,216.02200471742395,216.83001530018868,206.64650888523136,201.2824080754129
13,1993-03-08 16:34:31+00:00,226.09240015262793,223.92696723483138,227.7696545258255,220.06718518233538,206.55848530288247,215.76167778479746,216.943360497214,206.85863400534654,204.8827208741679
14,1993-03-24 16:34:54+00:00,208.90824598573676,216.23245175618433,216.59802587177114,212.42487887714776,202.66743277404643,213.85760151914448,215.32130278815717,208.8438875747319,203.34746264611846
15,1993-04-09 16:35:02+00:00,225.0028141630362,219.85968305125277,228.84010172700027,207.1224672256246,211.86267984541146,218.87115668032138,215.4209179813996,212.33300277462308,207.891507330705
16,1993-05-11 16:35:14+00:00,204.7101608101699,210.03269938418492,218.87553560007183,204.57569655254227,197.59940217171462,213.07835845648498,216.55932271185048,209.72400267625042,197.28801944626403
17,1993-05-27 16:34:53+00:00,213.28215291233658,227.3395830216737,220.78306419473944,209.6251532269157,196.5130230512602,207.50823574710458,207.4377977315585,204.71515431792272,201.9904923954574
18,1993-06-12 16:35:17+00:00,228.82118451127704,224.76817887830055,227.39029724440493,211.87833105389458,199.2546055565655,220.87046998009396,214.71971408870988,209.02402177806707,200.2999117074564
19,1993-07-14 16:35:10+00:00,198.3529970303009,206.1220435516505,211.07687897012778,196.9362040792939,177.9985570067385,201.0153143622709,201.43068582907173,196.19261767499594,184.281857577709
20,1993-07-30 16:35:09+00:00,212.73277635862,216.61942904851486,216.7049962296893,201.9373023273798,189.35090747693707,201.72905997297283,211.85694924945827,207.905993742465,194.73778512602496
21,1993-09-16 16:35:05+00:00,187.17924020299208,198.2537108386947,191.502090438572,185.32073294537696,172.92665450551792,196.85790998562751,203.38939486074366,194.13943462218015,182.88580750658159
22,1993-11-19 16:34:17+00:00,219.56063987386048,210.00495340781325,217.33502597615103,198.61428419615447,194.96505890734747,213.58632465955478,211.07405806452576,204.07858737353158,197.1380030889689
23,1993-12-05 16:34:38+00:00,211.72762487742386,207.41371403979923,211.5141161407138,206.25019127163824,194.5495733244312,213.61479025802186,209.90814732715174,206.40597004407215,198.8523667161593
24,1994-01-06 16:33:53+00:00,229.06821865904644,231.77234676961305,227.8621381765258,214.41024971929232,206.44399248905927,212.53698580010845,216.63104078833706,214.48259354018037,204.043265776708
25,1994-02-07 16:33:30+00:00,234.05707680154688,234.432912192036,235.13501750325278,231.2515564561622,221.94267837325484,223.2311612091396,222.35868951154515,212.71340999112448,205.44461310989013
26,1994-03-27 16:32:47+00:00,221.3206213346196,220.5438103692396,226.53854540997597,220.72395250078927,204.06297812625323,221.29750349412862,223.38570258517416,220.1266939905976,214.0368641285535
27,1994-04-12 16:32:52+00:00,216.9430761177998,216.50179658859906,218.95682876256618,206.18559257600762,197.38670823753048,218.15462958408534,220.36543140611934,212.81227716070916,206.49582774997145
28,1994-04-28 16:32:35+00:00,231.96536032137837,231.94175889916102,224.9583809479116,218.17991594303464,212.36352076826395,225.74232952692395,225.62459395063206,217.80029566600862,212.746726825817
