,dates,mex0306-0000,mex0306-0001,mex0306-0002,mex0306-0003,mex0306-0004,mex0306-0005,mex0306-0006,mex0306-0007,mex0306-0008,mex0306-0009,mex0306-0010,mex0306-0011,mex0306-0012,mex0306-0013,mex0306-0014,mex0306-0015,mex0306-0016,mex0306-0017,mex0306-0018,mex0306-0019,mex0306-0020,mex0306-0021,mex0306-0022,mex0306-0023,mex0306-0024,mex0306-0025,mex0306-0026,mex0306-0027,mex0306-0028,mex0306-0029,mex0306-0030,mex0306-0031,mex0306-0032,mex0306-0033,mex0306-0034,mex0306-0035,mex0306-0036,mex0306-0037,mex0306-0038,mex0306-0039,mex0306-0040,mex0306-0041,mex0306-0042,mex0306-0043,mex0306-0044,mex0306-0045,mex0306-0046,mex0306-0047,mex0306-0048,mex0306-0049,mex0306-0050,mex0306-0051,mex0306-0052,mex0306-0053,mex0306-0054,mex0306-0055,mex0306-0056,mex0306-0057,mex0306-0058,mex0306-0059,mex0306-0060,mex0306-0061,mex0306-0062,mex0306-0063,mex0306-0064,mex0306-0065,mex0306-0066,mex0306-0067,mex0306-0068,mex0306-0069,mex0306-0070,mex0306-0071,mex0306-0072,mex0306-0073,mex0306-0074,mex0306-0075,mex0306-0076,mex0306-0077,mex0306-0078,mex0306-0079,mex0306-0080,mex0306-0081,mex0306-0082,mex0306-0083,mex0306-0084,mex0306-0085,mex0306-0086,mex0306-0087,mex0306-0088,mex0306-0089,mex0306-0090,mex0306-0091,mex0306-0092,mex0306-0093,mex0306-0094,mex0306-0095,mex0306-0096,mex0306-0097,mex0306-0098,mex0306-0099,mex0306-0100,mex0306-0101,mex0306-0102,mex0306-0103,mex0306-0104,mex0306-0105,mex0306-0106,mex0306-0107,mex0306-0108,mex0306-0109,mex0306-0110,mex0306-0111,mex0306-0112,mex0306-0113,mex0306-0114,mex0306-0115,mex0306-0116,mex0306-0117,mex0306-0118,mex0306-0119,mex0306-0120,mex0306-0121,mex0306-0122,mex0306-0123,mex0306-0124,mex0306-0125,mex0306-0126,mex0306-0127,mex0306-0128,mex0306-0129,mex0306-0130,mex0306-0131,mex0306-0132,mex0306-0133,mex0306-0134,mex0306-0135,mex0306-0136,mex0306-0137,mex0306-0138,mex0306-0139,mex0306-0140,mex0306-0141,mex0306-0142,mex0306-0143,mex0306-0144,mex0306-0145,mex0306-0146,mex0306-0147,mex0306-0148,mex0306-0149,mex0306-0150,mex0306-0151,mex0306-0152
0,1985-09-24 16:53:30+00:00,,150.58086089798007,174.34606309795603,,,,,205.14263220381764,218.84879374781957,227.4863596140343,232.1554980796519,241.71870505578582,245.48085919902508,237.70015600229576,231.79582544280166,238.46355513386024,237.02827516213043,241.8848620865946,243.675085421685,238.6670039031139,239.4346975151937,244.59144717246352,232.97850543947195,227.87313365520774,227.85174317347327,229.723899066118,217.31873133808512,,,,219.4262220192227,221.3942816499341,200.14851990537514,,191.2575715389562,192.79826161618607,190.76589374770018,199.8508565082267,200.91935274789614,210.21821691878554,216.84281891387937,229.37391576449784,234.4813167940762,226.61364598432402,204.1806346546968,,,,,165.73422661526553,163.17057147614742,165.22163582011146,172.0730047180131,179.76806043300274,179.1719377243776,175.45321002743654,161.37584874323832,163.54512995258995,,,,,,,,,175.56442973147006,181.33519644386368,188.48384337071195,191.94358731585874,193.62052570990997,,,,,,,,,,,,,,,200.13912545372207,198.94392385355837,207.41685051221526,189.590862027454,185.21312284492583,180.71149365001548,185.09950355315993,171.88389703904014,170.41627514487783,165.3194000773832,170.60791180291267,160.12134486917094,175.8947198978566,147.42567653928486,150.17008092456098,165.5537473966665,173.77702409881175,173.1810381298872,187.26124321473765,186.2006998241531,198.89227820049427,218.0102636333985,224.7341295820581,220.910719063502,216.52564089371575,217.48568292976674,217.75467373400278,207.15165400235819,216.57350219287528,226.4114374524971,,,,220.43297918100154,224.26613711728768,216.87304235346113,214.21009875346584,216.33330192360336,218.09533087289142,226.44467417361432,223.78812302033066,231.21066259478442,232.80132127401822,227.87774826171423,222.63968591534385,212.74944607846425,212.16652980320404,211.2580386656227,206.83859541649355,204.43062633459505,203.73167317251176,204.7341434266078,199.5808542404608,208.12517916652806,224.1642959915011,223.49801437486073,220.84864718086536,219.45506670359876,,,,,,,,207.51217382284148,,
1,1986-03-19 16:50:19+00:00,198.68468389673768,180.65437451519622,205.8241489170634,227.2813477504805,218.22031487064666,243.56627578626376,250.80473993011685,224.84694039303187,224.30990650071837,247.32534010983863,249.48610116749774,248.9965165057471,249.35886510795956,254.9449936925719,256.5253628688159,264.5549154978936,263.15425118674744,256.54186897232137,251.0453100577558,247.69536294323936,237.55595168393927,232.1979163316652,218.40113877375904,214.16695439082852,199.13579835014843,198.02299957706663,188.91308303324425,178.0707055706294,174.6863466225265,189.39649387018486,194.70648297545372,200.03047269595737,204.99408829648925,223.2704134452454,220.6163411620493,218.90349719266067,220.69505647553322,213.98590560157268,202.17206802507926,190.76067075271158,180.95692828513597,189.2455001534317,209.005873140828,240.63964297590383,234.0011659318089,236.03393446366906,231.68045961611037,221.2386282812207,210.00503607721367,199.10103038212725,178.48110686510205,172.09367600615212,170.61348259937634,168.8099624876361,176.93861249022754,191.47967586482065,194.15747726854497,200.52097753617014,216.70769664154682,241.09602568249986,253.6440939722176,253.15863287697653,240.72234269757905,227.22802189717976,222.53152290372506,211.06950481427882,201.41691651604387,186.05542140336922,184.39554793256244,179.34726030064778,152.67001408129082,125.25035690865549,102.64790590237143,88.42088252944468,82.55586214012791,103.56254906297781,132.3477394163607,160.66640858924399,168.56022928285884,163.90080779974357,161.37224388476957,179.16417599605626,185.0078557519202,161.78424160956118,143.3084909371452,161.18904970317737,188.95832008118242,195.87521469489482,178.55856747622224,168.00830530809824,153.2502722755138,157.21550379834423,144.278059253644,141.70295335411757,151.01322179477958,156.05809730447518,151.9141709305135,150.90621153335513,145.37492328776383,150.87591661818078,172.41983088870637,188.30768434911127,201.19314490177894,210.71696448959264,216.314553278772,207.7477648906126,204.52133690696806,204.1156017508485,214.04006964571224,226.04874171488234,227.66618186687813,237.13726347410062,241.31648447632693,253.93272081151397,258.8987482334557,264.6035798167792,258.60946941553857,253.45584989631266,240.4978140452373,243.5723758010608,241.20177170486403,225.45497164885006,225.18635634748532,229.78233908982088,232.14115065049725,243.67043749257994,250.921040465639,245.76887942168716,241.36058506012003,233.69526428366586,232.0224277464247,220.96677665638813,214.57517158759734,208.6672235503047,209.66056060644962,206.87605526734592,205.93166089367443,213.9993530898834,210.3678422584882,201.65632474137485,198.17707519104934,191.52841721763815,190.37791275009982,181.561539925534,172.10198161616174,174.33949375615046,168.85779989497624,170.60919134168398,178.83349376076967,167.79764766124066,171.03018067628236,162.858076753626,166.27495869630695
2,1986-04-20 16:49:38+00:00,204.6154166788549,199.59358603030927,208.21933745039618,224.9367421609682,233.98863764789888,249.2019231847313,244.81564924414226,232.17118765239724,228.18738980611008,242.89777989513868,250.64310555150536,251.91570866952367,257.25153110232185,265.06925604122256,263.25367769366073,261.92672463980756,262.95861091772883,260.5185580490757,245.53818510842305,240.7911120994851,239.1491935108289,229.34213852995086,221.81966933689503,222.2117150005992,210.0836481780467,206.34335597963104,196.39397203006249,194.56524373636282,186.75118710507704,189.8867653503183,189.06919470552668,190.54526275363656,199.02894093472437,223.02298902151844,223.18380270948683,227.70500206600272,223.5182755320685,222.48164013170395,204.2456828354677,200.60373679568494,202.1332356492686,215.0544127743102,224.464105060028,237.66033224672387,237.922138291311,230.40339494625988,225.70893083017612,216.47358775049176,203.80562132080073,196.9770578139518,191.7439840077951,187.63812562597582,190.4228789771317,197.9922415095772,205.63980071453028,203.49778590845162,211.43362204398323,216.06744119066101,220.6929795499398,233.59708342451356,237.19039002857443,238.42423601903275,238.52723340666756,236.83539515312037,224.66369396897403,220.51880174891352,209.4096812231797,204.75197303849131,198.20714154831057,190.8963396318567,183.33270804336445,158.88594812577753,133.15836899903496,120.5548864686506,115.35616339355302,116.68326972166426,133.76553701054712,152.26965976570406,162.57892101276337,157.2923471335969,162.97147145709243,174.44422562923594,181.98490531919663,175.82092321661295,165.2411787262546,169.8202585816778,191.4133429939248,198.67715996188016,185.26989385875743,175.78231221784463,172.03510216806026,171.3928238746103,163.8555320823859,167.1538822864543,163.37740689171187,171.46630599165817,172.19852288384416,170.1162767325408,169.98078638694236,178.8453595847702,202.76819175858017,215.32222417441952,228.74516467013322,237.71632906858042,231.27850911228137,230.22760332318754,225.13601314931037,228.1396562111625,231.37890970032444,235.08764583338007,240.17836539531334,250.21035847872494,257.58189083264017,272.5473294552536,271.95399884547817,267.55523067798225,258.4851876842981,249.80583488143603,246.33987986367896,243.43657952594535,241.35544439954248,238.2543601044578,231.85345436352335,236.86594584346392,245.92310786536834,244.32968313820578,255.38922980674323,253.8266022121136,244.921596153784,238.2647331713347,232.28148326601044,222.04071037560607,221.93819995647587,213.19167377128508,222.20690382917695,214.27981307289326,212.7163873008875,210.3510402687431,214.91570611616666,210.01312512306623,196.7291240030956,191.98627405932478,184.32428706283508,188.52161781480558,179.15916527441442,176.47426309347858,177.4515119965238,180.2080606479948,174.52666831031559,169.30395217813754,161.84267948866622,157.96551055095682,173.50036500852292
3,1987-09-14 16:51:10+00:00,171.98252109715614,169.34649146325063,199.1484139710562,207.57040974477658,214.34511630936353,228.16648740252688,235.9210031499123,239.65627342138995,243.35112126998197,249.25768496436137,254.19773222719405,253.33262323969404,252.33926201184272,250.90449571493468,244.8139011078791,243.74730167295672,241.3983930522042,232.45254137350466,232.6764830703635,,,,208.59632507174928,212.51197211367273,210.95291007886075,218.91110482218332,223.86546692842577,224.0305101662522,225.9981042017833,225.16400296484684,220.38221310758496,209.69541939243354,202.2426555788969,192.47726274218013,191.43961848749618,195.71699818047335,195.58681285390207,191.99560630289957,195.3019375647451,197.78551866337753,205.62287081005238,219.30078966058446,229.7221944366548,236.76951995530322,217.95299569166494,185.2574492443614,168.01377688643018,164.55863672427753,165.12142788471493,171.5462134091031,172.29935016178865,170.7450226934422,171.70201714397444,184.0077763702859,184.70007807586862,183.24369869643638,180.86479698508955,,,,,,,175.2489509559875,,174.10233876830236,174.75760587246333,174.79011352543063,174.2419654856956,174.88548572526406,170.63679103955917,164.95884354153438,166.50458698684943,168.18582628941257,170.71746819794132,182.19364755226988,190.48500442114027,197.57759989980866,207.75745970073993,214.80466720615559,221.10283704115201,231.18100152650328,226.61817326993426,217.63781243714075,199.0714715183058,182.4567074243308,175.83804088017624,180.8745878940209,184.20920147866903,168.99202812875146,161.6205119089679,159.417838836885,164.66841705817112,163.70158457454903,,157.04511439112156,172.968862743396,173.89374519252152,161.52945669567026,164.13826965977236,,182.45864537279195,194.5709491172073,195.3224549714278,191.52964595826302,203.97316625865633,230.64416810358622,235.17254680975844,231.70879077137442,222.59967346700395,226.40402075420488,217.3437211030685,223.963066235437,223.05633379711458,228.23433366277078,224.52063564279086,225.1117721030948,211.72502797328488,211.61491312333055,211.711891284707,202.69808035203982,208.9637338756123,204.181710917764,219.71692724083505,218.96715623559177,227.68924363961202,231.98364814930002,223.24038301646954,213.77579352904024,213.02317703336703,208.90834110401318,200.6487492930326,200.9406033874523,197.8150081913723,198.62659960010947,194.49816260854928,190.65900621354538,198.38255118682446,194.60736032850463,186.88447230453082,184.08054909100224,188.504589568487,190.9458428332423,190.09357792804585,188.69284221093167,193.71653200498633,195.7359118084765,207.5161495122407,210.24947744783154,206.2886429176985,203.24486030003604,201.26580341106092,213.11352949192124
4,1990-02-10 16:45:58+00:00,209.764461915499,201.2157008972669,225.78256700872726,222.82013485589883,219.32397870494,217.33755675892195,209.7311718250151,221.84635129811574,223.07273893003088,229.56545851856154,232.32049648126568,237.40180552841719,240.83012892159053,239.1947031260492,237.24363766238025,233.8057718231935,236.86619514312503,237.0985200907493,240.74292273647242,241.14969283206938,243.30778702783215,245.93883820542686,253.2918460572134,245.8403149142876,249.80789093973306,251.77211052174272,245.5429477842618,240.35137325282818,233.23705122121544,226.8827386907921,222.68964708159157,225.03744832154976,231.3757541704587,234.51220103682672,233.03450831755652,223.48899752283143,217.02218075539113,206.6641996812728,197.69993712405574,192.72484865082853,185.77998912057674,193.73490791764286,202.27477124236296,208.20689435489749,199.58311727798397,187.2504641456465,176.15088697029412,173.28767035536308,171.61303184316878,172.49725391040133,175.66591396456928,176.61511272060622,182.4105473837583,186.25472560567434,190.01520315588965,206.34670694136153,203.56392529104176,212.55310053526426,213.3955167363162,219.12735578839352,226.10427744091126,228.06514173780906,226.9538838297361,216.19100779886068,216.41394748373503,208.97161774896716,209.60285592813716,208.35614237270408,215.01420188078166,214.70620299503415,212.6556982871514,191.8474811348637,168.98192969143045,151.83897887153373,152.6617562538424,166.36253908542525,186.28577459545963,218.52178175549417,224.03020074931712,212.60945582435997,214.2021949400901,225.06778884275295,223.2330923684746,199.04232416406577,191.4736382208492,197.98831015375407,214.3167114806587,212.80733501250162,202.86651828742342,187.17319571278694,181.14884123942264,187.74513669391592,173.64576744268126,164.4053171410871,163.5679603665549,167.65012006439932,180.7184233983674,184.9048279954156,176.6158936329459,195.26613545027132,212.83994656292313,211.46305512258073,203.36659845933977,212.15686891228188,206.33024912168236,192.68910225996854,,,181.40392564897274,190.9200608849508,208.49218926853334,219.64187903931324,222.38293785927314,224.08983627917868,229.77912975757,219.17418366496184,215.06092499965712,206.93520701961006,212.99719313977928,212.03224092374626,207.29263590093765,204.29332510530747,202.15217769698737,207.88934728759622,216.83213813855082,224.74667847577894,224.9607779746769,221.54384816577715,218.06742856992426,214.36862829428193,207.71958572677838,206.16950797422166,202.84977879789187,196.35017533399318,193.6382364983796,204.32754378401887,214.32464007418506,228.0229318629174,226.61879456056138,223.82814642614082,217.59385548121077,218.0738968094851,217.18372652641116,227.50581394101962,229.00482308623734,231.4168013103394,225.89818342791207,233.221121248538,238.36854741115548,232.01344815583204,233.38344220233844,239.8205229368871,241.9262137665333
5,1990-04-15 16:44:33+00:00,221.89898357029708,219.32847368037326,235.34282986765297,234.82139371205247,241.10229509306222,245.4705526568918,244.7803325586157,240.0014828881636,233.24539957882368,232.7266337333333,232.0909714037252,230.93396882118859,237.57425397600812,240.9456986323382,246.47540232927093,248.81785060572463,243.4320949912295,246.06088076562202,242.5332658749327,245.69422819366488,250.69980162629952,240.2577516217487,243.09429433611484,243.20760045405837,244.9841677397492,237.78272703673568,236.0539711575551,229.86726829902983,229.1088265058985,227.82681207945902,220.90113516160986,209.53939812859326,214.14618490105656,218.24169757065974,221.7388820160684,217.05568611760484,214.96532484633488,207.32711478781704,202.37637333425653,189.68285900170645,193.04482169321778,202.40493501603112,201.3237617492258,204.11975944720686,210.97946819774796,199.70723191821784,200.0892022086935,193.5547272302761,191.59135759496536,188.2009903963783,185.9812545269524,183.23578747073094,185.8688340368563,187.56959660275106,199.61663823657727,200.04786964191558,200.60661890712223,204.80479603834496,210.39216015000204,215.8840970774463,223.32092899229443,218.7005445648577,213.5019180658331,221.13774185928753,217.70488762660264,219.47191241789147,217.17715181909347,214.25942182388397,214.4689432320459,219.86100286684936,217.10676201784491,204.45417422795205,192.86680208470548,177.8994881601786,176.69558613378484,176.89450449529096,185.6965544904646,208.84234945048405,205.52368165537044,206.48612593923772,203.33219077360818,216.35841804281714,221.63305304107374,209.42511367110652,198.35938427535734,204.69298173544095,220.55459722390296,221.17875303944973,210.0943124947594,207.8775880256233,199.7110360940106,203.22793216502654,179.88101644024226,181.95418377255356,171.75976035849988,176.52310338967146,183.81138058287746,198.39763747368926,197.44166257324204,213.23772726375748,231.78044317544368,225.57375251613175,225.1225848448185,226.19721959623777,217.6154923463395,209.39575815071098,212.99461406214098,216.21922224815296,211.65019754818394,213.60104625644357,218.77394806218402,221.18049583099915,222.02081271451596,226.81719740347867,227.3004368553654,225.85429414545584,221.95322139287995,219.11700820612137,217.21534937313294,221.60868098114733,215.33865152243573,213.0949095841473,209.82185774741382,220.811175258148,224.58873408356766,233.10874681876282,233.2215995571214,232.02356966310617,223.69278500767,225.29305016650153,218.358949275836,212.68887216914422,201.73437103788444,199.44149881891474,206.5360353237801,209.74345272043834,214.9675863953969,219.30299244949344,229.29741740846643,224.61567879848738,221.15592160230455,220.96241215877492,217.28120494349375,225.15356098603178,221.57352439740075,223.3258394486851,227.65598713279905,233.7180371784802,228.84136009823098,226.23362135617808,221.7071214182195,221.97548010739234,224.79406410288595
6,1993-01-17 16:45:59+00:00,202.07939297994898,199.9601857274336,225.67399187870706,222.91466499298792,221.11417202312552,223.86725069070874,222.49364718122794,220.6977204823676,225.9192015814624,229.56602783999924,231.05882774016925,227.8455452662792,233.14360934510776,232.99487869644747,233.38265482448446,232.08451036904106,236.82751259143913,235.24150636516302,232.7721130560073,239.21343530856194,244.8332004507084,244.50893531909574,244.49672401040309,244.0946889833876,240.88761939690386,240.51223374822686,230.6106206340899,229.6612320207749,226.51106178316854,219.12313997568913,211.8896320538181,214.12114655174724,215.52418325763813,223.6380858106099,225.39103898649734,213.69252111064753,207.2503051390606,203.56910204022745,192.70903521155557,188.9526936023859,186.5863132458931,187.91350769471728,195.63519472543598,208.40590243524613,215.19270131736127,203.4402689950649,200.8511054091233,192.60707334361777,183.41448652629674,188.36957285764612,187.95221930452558,186.9174405242608,184.5146699585884,187.91878724374374,194.1290776294103,199.74299429976392,200.30504424147756,210.6807332762425,216.0306874970182,221.8582015833334,221.50760279426953,216.06867838691582,212.17498546129502,210.134688437049,208.7269652943318,208.0405559648253,204.63266154811933,206.56433259891537,206.14076488788226,211.24413402793883,207.10039591289762,189.80359071760145,172.7180965333385,165.10621449955704,161.06617981173562,165.69402748798342,179.83629876116547,199.19062087108034,200.79090693048812,197.94126030028815,199.62239564479376,211.7163011473203,217.02715815054555,200.69357091585735,186.07131751680083,189.18413456356993,209.27557907794912,208.60157431910173,199.1241454466883,184.6682219428592,182.73434509740284,183.14856889900952,168.20534750138262,160.11879572367434,155.8796342710595,159.02494365875225,173.76494754492774,184.26179854456498,174.06795503352078,187.74955295860366,200.47909170575355,202.3993668676553,198.08304438394197,207.75220243469013,203.41117456397853,195.91462842480308,188.36002886478371,198.9218667284632,197.59780015486015,205.18381228698928,214.08999895526523,220.40473313881316,222.58722844874907,225.79247732826724,232.98873756184824,232.24594478337337,214.27292290161606,213.00344957900302,215.607811230378,205.7254477967347,206.22344997257747,206.96584699538548,204.85663379287314,208.9961189870888,220.57355057589123,224.72023437517714,241.47494662420195,234.2737255247981,230.1262710052457,231.97166658202303,226.6937410433282,226.78604228968737,216.41093247933367,218.76011146792789,216.9208344052215,222.76976063902993,228.24555125883214,226.78575663101032,232.84140846317814,,236.26110743890288,232.6306762504084,229.89711040304724,238.40568879252464,238.03233031614494,229.20713311440616,223.83724423664225,241.25403188808554,240.88650427355464,238.01926943726033,231.4171959018225,225.1351079825065,225.83172965712973
7,1993-02-18 16:46:17+00:00,210.69275604096077,211.8931953730968,244.18655710597207,239.2663231599115,233.26682034907122,238.43011388968446,236.623769776951,230.21092537285412,232.84861332327623,235.59336082472623,236.34459122839797,231.87053294799273,235.67418474747754,234.57236285711002,235.1774519226812,232.47816716880038,228.53150069441236,231.43709043494403,236.37160049988987,234.67396651537825,239.74368908338113,236.58417975277902,232.71452539837892,231.298035016753,238.8352376056177,229.12618302949863,225.92567812290523,222.2510856362705,210.92921845457406,210.66223110448627,204.83344485699277,205.1505169134198,206.2627013811395,219.0909100847137,223.34992578866553,215.38346172621715,214.43647669805404,196.91576412939702,197.07326931367172,185.4146814667636,183.01641040810068,191.8392373901,213.9593504326278,217.5525109342916,221.49929554306536,221.00602526787603,214.6071652165905,200.60834273397123,197.48127132930946,195.9730701645212,190.09388349683348,191.99182643939565,194.08077103245108,185.33199338321435,185.5165219078532,195.7070869816987,194.0949482763418,190.0961570518119,202.6703983653375,212.778152917893,213.156692721188,222.9378100718157,233.7064515050492,219.71202842583457,214.34001163043538,213.90056502775573,209.60303328671273,206.01234913915465,205.4952813548549,207.20458552780138,199.5473247579175,186.7527314328069,164.53182507538332,148.21896038452576,146.66047936964645,154.35566220507204,166.02948528043336,188.04735771061573,195.74085599796524,192.29220924423532,198.62642734860896,211.28381705930013,224.50401055308907,196.8891823551113,180.0114381107258,176.17830409411346,199.5991115960763,211.0120199417382,204.65257063810563,187.75565228281383,188.15288316183117,180.86991216407398,179.26261419909193,163.45832602165777,166.4346145009983,174.3339200539707,176.28695027526004,181.98622926615758,174.8102148512975,184.4052933441104,197.59858176834862,205.13822340868677,205.71129499156817,208.61380458707015,214.21466910725096,206.90860276153185,207.3674423061297,198.5051549444497,200.4910316191472,215.56950984407686,220.87179278891938,221.13936930221143,233.59520557492678,234.12490939818372,234.5438955682775,237.9918476198881,229.58383210445243,220.65028684673334,218.12482099487156,215.67789770024774,213.29761209633241,215.53767585380257,211.4080667796393,221.23645716245818,210.67521781948236,212.28503008079835,227.60921821615153,230.80345609492247,213.29484173850304,212.00998754645263,220.5996264138642,213.0177589683376,221.21356373380306,217.24335183575684,214.28480473660412,219.33441964580047,213.80419632621363,220.74705936558058,231.42751670703794,,224.45172218606524,221.2118440035506,218.92202608800437,229.59681104110842,217.49266802772817,208.90906515314552,205.99765194036178,214.80704378706778,208.12810675632565,205.3484359093344,204.04672044744595,195.96327162962328,194.50272106422472
8,1993-03-22 16:46:29+00:00,211.07070249447827,212.58879577907985,248.44736296976868,243.31922870067424,240.38091167238196,237.0011331356067,244.24919869996916,239.368149389961,237.48226577222272,240.9087073521976,244.2504497262166,240.39588634554985,245.23876822494967,241.10468384552462,238.27015119904107,240.95013722686534,236.03022628932732,235.26753206167197,238.54122609158097,237.31645577943524,237.96025922619816,231.6426578523714,226.14301299089064,223.2484911514203,222.17618279489156,227.22922571425573,218.140370512291,200.005222555891,203.26873650776014,203.35648852885632,198.06479577298327,198.1592592028488,204.51911598205953,211.9383582489573,221.57720725544092,214.47287572968202,203.95822350751087,194.03789904826726,193.06381456559814,191.81745761585358,185.95229059846676,192.93915282536477,211.09745301583,220.35084898071722,219.57762109161814,220.59561038091258,220.28366270737646,209.07922051733323,201.97505659915404,199.72526365485658,197.95775310806238,196.56370113819062,199.5852170277097,190.58430274756955,195.75320120759534,201.2037655295977,200.50929912731823,201.70858953545238,206.94472340915948,218.11456910000106,229.53317414302774,227.29538229828847,224.55455297901253,210.20604775506925,213.04256260193935,207.06748817126123,198.95670797086015,196.68067427262187,205.64290152149314,202.00103062658997,200.61135421989673,174.25651236264932,153.23608739872685,147.66702191454021,140.96935180383772,145.757550796434,162.37697831999247,167.5312323433208,179.04937806577084,179.53145513309624,185.1903409086367,203.149175235368,206.50453271710208,182.61884151985961,175.60874094939965,170.20726737764053,192.29849801006935,209.3173394319343,200.5603756593811,188.089887612809,180.56934147160985,176.17608334357038,169.80903959084307,159.44338714972747,160.52134859204386,169.2496211560484,168.35724137475117,178.4607047194324,164.34771138172735,178.10100067509157,198.54313362838374,203.5670220210996,201.52898346703196,203.2611368047317,205.36236445081897,202.81791450753042,204.73080848713815,190.34007145330696,182.87580771730873,185.73917548567994,200.89470497002927,216.87332269210984,223.50547532029447,237.96216636187847,233.24841587619042,231.76390799770476,224.45855905243215,219.726675087223,211.380564661446,211.86837372194347,214.82316311521893,209.2834371957018,205.94034361486462,215.6791784591835,219.3676631881187,218.70952103964848,229.63683664876694,232.18000377433472,218.95996027767237,212.61777395953655,214.53284812330492,215.7459237794394,214.23166667394338,215.14744266392464,214.402854834885,216.97161568702742,217.36567413709017,223.4621265091469,230.05370655496068,224.4649051469157,221.22940260769568,223.3491617063292,219.60019102252315,218.7049149274507,212.87925002278328,206.77341265504757,212.91673578926682,212.62045900065056,208.10334608158655,200.89948880752772,197.27171742176537,184.44770677504073,180.47584139555153
9,1993-04-07 16:46:35+00:00,213.17439664261653,214.48868793328197,247.0997969443329,250.42653699806763,235.44603949488598,243.3030861124656,242.94102640507813,247.1134606016962,247.5515206717201,250.0481455286089,242.10399510522566,247.2420120324909,241.32628077297278,240.2514563010922,240.0340473695585,238.91126253108737,241.29196816114427,241.0544961264989,234.42539157895447,241.48758268995016,243.05288552159752,238.9403178020341,230.39731022463374,233.98898862449545,229.1439700531058,221.34668131100986,222.77352236913165,219.78696820436355,208.75678063797645,209.5761017986539,198.1325058935803,201.0340769493365,215.2114124530796,220.02264463145679,224.96979677473817,221.27068579587103,207.69721447560744,203.1656849753684,199.91741443466034,193.46774814241695,193.82466463123092,202.10352706408918,209.28575831974567,230.03335993353238,226.32201401891462,221.8360072837272,213.30644098321616,199.2237518456016,195.2674902645804,196.40898771643438,195.44294105977804,195.6579093117281,189.70632504112078,188.38881614655037,191.40851585463832,204.24364452141845,199.98373960057057,213.37836031627924,213.7123305865964,223.14810027842603,233.12948468634448,231.88716385121134,217.54616140837572,213.62834738874878,209.2367413054448,199.8898745013831,196.69771667341575,193.843542087845,201.58945448787017,203.7098867646964,187.02745386638955,160.15487742735618,137.55291947267162,135.51342255686586,140.19619806528203,140.2783566719796,163.7126153209955,180.89912562765548,171.68494217529724,179.8569197234115,184.50294053889772,204.27194685753236,200.86238274552866,178.4284712022137,163.5014861965032,174.2054084193819,194.79173598476382,212.10070653258342,201.50502071009652,185.3323331179745,180.11145625791542,180.73456839511644,164.6786759941723,167.45607185443075,165.49869355437465,169.84416070829576,179.88348729607736,189.86371826632214,166.76184782527577,181.27655924624776,196.92918676466974,203.65089067856314,204.29065191756635,207.44259728252132,207.09689635437735,202.38464406943436,193.12811863020414,179.6501571856557,178.81298324348307,195.70387656409846,218.994531980292,218.37938075450367,230.1835137291732,235.81546753396174,238.25847903646374,241.2613458171954,238.97918365543532,221.32648826747567,214.5553103229362,209.3918999661238,211.16803017760836,200.84044332800752,195.36636061469804,203.84615967020804,212.3400215797268,220.08038647115046,228.32428078233514,228.68799164868355,221.98586998739816,219.84638961832437,215.35467750024443,207.83116038146093,223.59672103722093,213.75465212650877,218.78659638091278,211.37064552297943,208.70583010545616,221.1340349827422,223.20425909341287,222.16611949412047,225.95037146581015,219.138246855596,216.4653715338717,219.67233617830286,211.8489423202168,203.58827154831502,198.64518055568388,208.82796971472786,203.48098815412348,195.58357430257934,185.94359690657393,186.39744848523216,186.6642539609112
