,dates,nzd0388-0000,nzd0388-0001,nzd0388-0002,nzd0388-0003,nzd0388-0004,nzd0388-0005,nzd0388-0006,nzd0388-0007,nzd0388-0008,nzd0388-0009,nzd0388-0010,nzd0388-0011,nzd0388-0012,nzd0388-0013,nzd0388-0014,nzd0388-0015,nzd0388-0016,nzd0388-0017,nzd0388-0018,nzd0388-0019,nzd0388-0020,nzd0388-0021
0,1999-08-17 22:12:26+00:00,150.49771254601728,153.93316900549152,156.15399338799983,167.07535797122998,,150.7667713965362,,,145.66656120039212,,,164.7494448491089,159.47023699385986,173.63169954505415,179.6151150987053,187.48307702033105,174.3405730974674,170.25647996670844,165.26789995447896,167.61092210620765,157.11268313529567,
1,1999-08-26 22:06:20+00:00,172.74965100389986,165.85410934346342,162.12598489330688,165.14816480942025,170.61270546613923,154.77109100726014,147.88734069221425,140.87048435768506,137.67368166366978,137.29227793762598,140.91281117674941,157.61652045804863,158.077299314505,158.7848970166826,167.6341520574957,170.74356688168962,172.7371390972087,165.43330408357482,157.60564774918282,160.62748746954958,156.81032431856715,
2,1999-09-18 22:12:27+00:00,,,,,159.88253124795543,145.26232348719094,147.0100712675912,151.29471273630472,143.71493452335358,149.4491687252212,151.7841755364794,158.87028716209895,161.34290981464272,165.91409751787413,164.75555378493945,171.5137063131484,172.31102879515254,175.15566639461412,166.23446074201394,165.41309947752825,160.13771831853225,157.1727427238082
3,1999-10-13 22:06:48+00:00,159.2507537997821,160.96005002958475,156.2313355584584,155.64976687717484,161.80245835863664,146.0625989832001,147.27906418201107,148.78205583430633,140.84013620595934,146.55101814042712,155.91510760562443,158.41232635281668,170.3420957349307,172.0117700241184,163.08866965447032,166.40295776260484,164.45733958089232,161.4522879962328,158.25793854633454,157.97007834439603,157.38063890643227,154.3842951175599
4,1999-11-05 22:12:28+00:00,173.93983568868708,169.54903797345776,165.5539164202006,170.50265270594528,174.2434978632209,163.32143050687827,155.21400099389842,150.0590349794116,147.3998328899479,149.37452423204897,155.73793331246944,160.86263499443604,165.61029195558928,169.34476248740333,178.52923921964836,183.25662924261792,184.89886178030778,176.1317822195801,174.23504481878706,173.5265884166154,173.22432879023813,165.82538109353055
5,1999-11-21 22:12:24+00:00,,,,,,,,,159.38257542647474,132.52672919724577,,,,,,,,,152.42142169723195,168.0733570650277,167.47411452218614,180.01606763156846
6,1999-12-07 22:12:29+00:00,177.1043597557637,170.00984375520093,164.87023323108906,167.1678988163838,171.03481504728407,157.80891020113089,152.4146466546209,150.5101568758646,151.3568914074184,159.1835978887014,162.73488854626066,174.40796587509294,170.05231345399275,172.66927284831763,175.14839116000775,178.90787432881402,176.64039084108637,172.6801950108836,172.14343122167017,168.9672243317268,167.24935192660138,168.05925374364728
7,2000-03-21 22:06:01+00:00,166.27063731510052,167.41113462320604,159.9273505026997,163.2402146569527,161.5560350678466,147.4567934398223,138.3049284321863,131.15543036506122,128.8992768901059,135.5145495254221,137.58881886752508,151.00635120814232,153.63524722185846,158.7286254090863,171.50713206424612,174.45903971743297,177.98205528365864,174.07595756554858,173.5658835515055,171.10722513567916,161.57800329493622,164.52482405075656
8,2000-04-13 22:11:54+00:00,165.6211807302283,164.15406444983435,162.05789814931853,162.84462436263553,,156.70046116213268,,142.05631768383697,141.82105561763152,141.45296704668218,147.15466509362201,164.54174676402255,170.27429696192183,167.46703037571544,171.9565297996783,171.41864508007563,180.8782118874767,182.84065358661744,172.8067908168713,176.42962589043387,167.3188365467777,
9,2000-05-31 22:11:30+00:00,168.12225995953585,167.45805259801662,164.11474593290032,164.57579724292478,157.315973603864,149.85657553882308,143.0680780897331,140.18697151819126,133.99386339666628,136.34997852701844,144.11353269111117,152.8239117535959,149.98436660531195,,,,157.0624152642719,162.45534313052687,143.11399733061444,,,
10,2000-06-25 22:05:07+00:00,169.98721149588133,157.26891417284673,164.68844824970225,173.20849328761923,,,,146.26201657790514,140.48314174511043,,,,,,,,,,,,,
11,2000-09-04 22:10:22+00:00,147.0751783525492,150.79443748987404,152.55109044035717,153.23071443548852,,134.58404428746772,138.84845113482393,137.65045589304881,140.8239262076658,139.61376814726086,145.24405118834673,150.91167772242756,156.87143088595042,167.9026294853025,161.2490484474288,171.54038927309443,167.72500841784134,162.3350031856922,156.9758699545798,149.58382084338825,141.73979179260712,
12,2000-09-13 22:04:25+00:00,166.44982204037998,160.3680819364638,161.47367735572908,165.74471859618563,167.59961317110105,153.2311773026826,146.19485100500845,146.48868112793147,145.59434928229484,143.74203470036875,138.429658112598,137.1001627535617,145.3229059850641,152.75454977007522,160.56099386924166,161.8014417352206,155.04273748424166,151.02030111887058,143.725557270709,144.6672147827197,147.47035906120848,146.51581299241923
13,2000-09-20 22:10:03+00:00,,,,,,139.4053744215175,134.66018018892947,139.48751437053465,140.86680434980957,149.28579833300319,153.16168907013417,153.3161695143454,149.70666085667636,153.71394371813324,161.02901319938917,175.18229256945003,173.9376517462561,159.01998002123773,160.01075154770487,138.30559211453078,146.03219845605165,138.9844032337969
14,2000-10-15 22:03:32+00:00,,,,,,,,,,,,,,,,,,,,,,
