,dates,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0017,nzd0112-0018,nzd0112-0019
0,1999-08-26 22:04:44+00:00,174.04643596106425,159.56094680491736,167.9460800093155,173.52736059905206,,,,,191.35167038029573,,,189.3700312602944,194.2222454420533,197.2112577119523,196.40871529235477,195.24714564769502,173.6591458696884,174.35754729815417,161.54759168526866,150.05317632022988
1,1999-09-27 22:04:48+00:00,176.35182945081453,,153.841056147758,157.83535506482286,160.98091951986686,173.59275800555653,158.70849341695165,171.73869392481083,177.68217343788692,168.5952967286197,158.47490318733986,170.8527664285008,180.09651422556726,176.35824874065872,179.0132991793037,192.07715750531798,189.25259148006174,176.30446421787497,170.56570798588012,152.60380669959122
2,1999-10-13 22:04:48+00:00,167.8133004095056,142.83171699515194,151.08238424311966,145.11389280982982,159.17608174365972,171.535258747522,160.23858447205572,161.93079057639287,170.3999140256529,163.67461482768167,166.73359953099543,172.08463385553418,172.02704787951066,167.95779508100895,176.96961932313323,183.11390628541773,182.5939723622608,175.5248413180272,167.38139081692867,148.11959166639693
3,1999-10-22 21:58:28+00:00,,,,,,,,,,,,,,,,,,,,
4,1999-11-07 21:58:32+00:00,176.43367422289992,140.85223402848638,,139.95870555196322,159.57538544465868,159.66930580502805,149.47637513274015,143.8900176133173,151.45208351813662,156.9339918359734,168.35989712536278,152.74375784603208,153.21568805979473,163.6159692354713,179.0098312920207,179.169852599162,165.88847354192612,159.42822655646626,159.1419127106174,146.2513142568876
5,1999-11-14 22:04:42+00:00,174.7623387994694,148.38511154610956,,146.72902439562307,162.40135638105937,161.7372524944381,152.53124915369773,145.73502640709233,155.77802158783675,159.3220550324756,169.9136793150905,158.4510974615662,159.38882720424627,169.59541477106586,176.25520789856785,181.43237998301817,183.04279583806056,180.4680990592794,178.41914895734092,165.65801508570314
6,2000-01-01 22:04:37+00:00,,,,,185.28310584293166,181.51284567619604,162.9140714005203,166.70278596672028,147.18734865182984,162.05045318603314,181.18817275089313,186.4602526215282,164.88881683444174,186.07370882632648,198.9701685067161,182.39676501971667,188.21881986743946,192.67139477813427,200.34026199891505,
7,2000-02-18 22:04:29+00:00,163.68808427792746,139.99053750942934,144.94637649495527,,163.61776202216177,166.81257429246617,152.39277125646532,151.53484322723486,159.95395466081146,160.66015585147898,168.65743279925536,166.23293746721336,161.0082401584149,165.80436560409586,171.3768862631335,166.76875036645117,166.71814137703467,171.9387984333341,173.28843495935558,155.92841757685474
8,2000-03-14 21:58:11+00:00,,,,,,,,,,,,,,,,,,,,
9,2000-03-30 21:58:09+00:00,186.13845048742314,168.55387616665385,171.00714762720156,,187.1381178266112,190.26202370850478,182.5026485804638,172.1306868175024,175.09521472139357,185.92379142574518,192.25309466173897,183.6214372239053,178.8278734195917,202.59901154661353,213.79403124075077,204.21560402602228,198.4750269475953,202.5170059016784,197.08154353749282,175.4922689772248
10,2000-05-17 21:57:43+00:00,,,,,,178.3176252701249,168.8703087688126,162.7003689985071,158.15821533000894,165.48466547398667,171.80689886137094,170.26155013552673,169.95560783843482,186.69697048706212,188.53540064087417,181.15111277171778,181.05340920197165,187.40519492492675,185.47001378130642,163.859481727619
11,2000-07-11 22:03:17+00:00,152.64280923843037,134.73135134378043,141.49816597767523,120.9530409356532,121.39047567975209,123.6544179279399,121.18700987536667,121.33217442108608,127.52942008192889,127.96738225339836,127.22456814840281,140.15036277802636,146.4999079615648,145.17998141088913,144.82996697969335,,,129.96869095317584,127.15116934925534,115.61460802955253
12,2000-07-20 21:56:59+00:00,,,,,,,,,,,,,,,,,,149.34263542534754,149.24662724573403,133.33514677204664
13,2000-09-06 21:56:22+00:00,,,,,,,,,,,,,,,,,,,,155.17745323741613
14,2000-11-25 21:55:59+00:00,165.59234817211743,141.05727353573027,137.64571291249143,139.1659459701292,146.00253643863942,150.14419465224606,150.08725949883868,146.64580859924027,145.0910898881581,143.39968656618143,149.85050462424545,150.31723470542352,150.66245581446302,151.7605806288284,149.5025488346524,152.73255629517192,154.06624830885968,145.2785914637091,145.03873174368456,138.98210015545163
15,2000-12-11 21:56:00+00:00,161.72461689107365,128.81056440106667,127.03097227817395,127.3319754107556,123.66918861185582,128.82780806462992,131.84920148708088,132.75910106350398,112.87109103714266,111.74642490756506,128.65615369165917,133.1273277876242,133.0033513678963,134.322902380568,135.42278245441568,136.02175700311457,139.94624369081865,129.23605070040568,126.3351220119767,121.84034310503968
16,2000-12-27 21:56:05+00:00,172.7556344072454,141.24144918726483,149.31209248652155,144.29095786674378,145.31038228628552,148.37815543585933,149.92687520787968,147.5664771021405,140.5652071120581,132.64510086778532,139.54658064815655,149.9563810084693,152.60031415265166,153.33974286116427,159.01472199837792,159.2153273446946,161.37972734816134,160.86698886365252,155.62539567365516,150.8355337938935
17,2001-01-03 22:02:12+00:00,166.60890469892726,144.955942470248,148.2553264848138,149.64139614502002,,154.2417384203553,151.65047342652284,151.7030480678396,151.0990214338192,138.44293909352416,145.41735883471083,150.65351449349015,154.29308229304095,150.17928202140405,152.4269885330132,152.0950161561161,150.369449041154,154.73835224215816,138.8556054737937,135.12756472028286
18,2001-03-01 21:55:57+00:00,154.7779693547366,133.37842554489572,139.68101006853655,147.88392631347773,146.60558685378433,148.30415205012818,150.81183842509355,147.81065331693367,144.89303954126177,137.8288283699536,136.39527748917422,138.29921844989306,146.106138509218,149.72407965062055,149.80205469617536,142.47751729487456,150.46063113076644,150.9399215551492,136.1887626022407,129.0086627923045
19,2001-03-08 22:02:09+00:00,,,131.67397158949652,134.37249392590132,137.43245629060175,140.36877202210917,133.28428685666336,136.52366028872336,136.3379693447061,131.70920341362222,128.86705954883539,135.08929014580835,143.03558065930093,147.39595440691483,144.39237341770337,137.23950070542432,136.81758591368123,138.86989313993635,128.53129843270037,113.36156553339336
20,2001-05-11 22:01:45+00:00,161.2915048375027,136.26447045211742,135.9398706427886,140.6610488013063,136.7930105294391,131.89067908200275,124.98518281012576,121.48840103117473,113.33492349011922,,111.68085368292864,121.31270018617663,,131.83527539310174,136.51681997271365,,,134.53150551697115,132.2054974417851,127.19196523298586
21,2001-06-05 21:55:16+00:00,158.04114487274822,141.3971207629337,138.41379271890708,149.2125528901337,153.91888774386504,139.6815813012296,128.23319578890724,131.20262356682275,132.00941348858154,139.159565973981,146.5716359980698,143.68564623086698,149.8088833778296,152.44083122055267,150.43065532652005,,,144.6693226715219,138.39809126653049,127.9783698898769
22,2001-06-21 21:55:05+00:00,,,,,,,,,,,,,,,,,,,,
23,2001-06-28 22:01:09+00:00,168.89654135989315,154.31850931930097,,159.59453435812225,,,,,,,160.16926662627807,160.1236852110232,163.244300167373,153.04747319098007,166.21305067285508,158.06205854654218,152.83086184294385,146.17783897856657,135.7113154940793,148.33961185507266
24,2001-07-14 22:01:09+00:00,,,,,,153.37681845588185,104.6643237778788,,138.31435780674835,133.15567447138267,126.95442241801327,132.9935404318888,144.84440295630674,138.12952181523244,130.71214889957952,,,,,
25,2001-08-08 21:54:37+00:00,171.1416187164039,,146.08351543470877,,145.0104783908321,,128.5046007184042,134.23049161342954,138.3194628692217,150.48715006409577,151.4683547080519,152.45830882074395,151.13628518317856,157.3665657183522,158.8624513730233,155.3417437169142,151.3709694063729,139.45679280010137,144.56488519417837,144.08940028430388
26,2001-08-15 22:00:38+00:00,,156.16843591499395,,166.01282839575924,,167.96483237631136,,165.88875398160823,155.26134173709573,,157.61342815879757,167.38665570611818,158.48024589266973,175.26501263142197,,153.86588079530105,167.59353331100732,163.3083889110813,158.9197975759251,
27,2001-08-24 21:54:24+00:00,,,,,,163.53441465472932,146.2970260934911,,,,148.27552259412556,160.03988675265808,168.21225974368943,164.5679194208422,168.33300610920463,171.07389645879428,168.34837076291456,151.14828594388982,148.6550176717937,153.39177689776383
28,2001-09-09 21:54:12+00:00,,,139.99102466705617,,139.0636128050141,,,,,144.5923428563079,146.9304372365294,148.71067433368427,156.68931647886646,145.47458204757478,147.53294578735932,152.51878583959632,152.50164126179416,146.203699925333,137.11452621432232,126.51644607501672
29,2001-09-25 21:54:04+00:00,,162.54600634671428,,179.1447013989792,160.68965436938697,,,155.43219497349,159.84917079748786,163.91672920328725,161.22960632610912,171.2138172726552,170.63950699220473,161.96051407593367,163.90024284399954,172.8908949553058,169.01602143128213,158.49497847046507,153.0715828981369,
