,dates,per0231-0000,per0231-0001,per0231-0002,per0231-0003,per0231-0004,per0231-0005,per0231-0006
0,1984-11-11 14:17:42+00:00,138.13011101024318,125.72025093269892,124.49812832221946,113.71616979622658,111.04555860059358,98.77796353571975,105.36887323157735
1,1985-03-03 14:18:15+00:00,115.05724501780885,118.24367703630305,109.80830326515051,115.33934956591034,108.6082609128877,110.26900305119156,111.06313185970014
2,1985-03-19 14:18:14+00:00,102.68215127239512,99.00535261633084,89.95971076597412,94.85998750241455,82.80616923868888,86.39219048379628,95.52284679348442
3,1985-04-20 14:18:05+00:00,95.1505966332345,81.42142013916853,79.66069654573829,86.42864874670971,79.84134041292535,83.50531752168274,88.62340323415634
4,1987-02-21 14:08:52+00:00,117.31137006855472,94.89842192384191,129.03054027276863,135.66770954454478,,140.53072051846692,104.00471684582769
5,1987-12-06 14:16:14+00:00,,,,,,,
6,1988-02-24 14:17:33+00:00,121.72873702895798,126.96028224457535,140.81838836468125,138.90986958507648,,126.58050232963164,115.65587786590375
7,1988-03-27 14:17:51+00:00,120.02187085727718,114.27045856450415,108.25764870853251,114.83997466637013,101.3969512813856,95.42845713070383,103.04714264496106
8,1988-06-15 14:18:24+00:00,131.46629316809486,123.62701595577988,109.14634273983935,115.20616602054668,100.71636347899502,101.14790836246492,106.28682109850749
9,1988-11-06 14:18:26+00:00,129.63233291938846,135.39506800897126,128.96171384005956,132.38823676910891,98.81408378841547,105.97035012617964,133.25856063052265
10,1989-11-09 14:12:17+00:00,,138.22313200799914,144.81744491260451,128.30729582931764,,120.99316280701962,131.7146971710611
11,1989-12-27 14:10:55+00:00,133.01923682394602,124.9206522681246,108.8334610451686,113.08763445877936,98.93386892854508,108.03645240410798,109.68388377636258
12,1990-02-13 14:09:22+00:00,134.18887599783318,122.73230411495382,130.13560921859317,122.21010577091513,131.36307832254835,126.2387763718338,145.33795692061946
13,1990-03-01 14:08:49+00:00,141.65091797643979,146.6496046390801,135.05369902364936,142.4960262049108,132.99506436372798,136.8848891040264,131.88996401561246
14,1990-04-18 14:08:03+00:00,149.2943440101389,140.8812724614467,,147.70489632019488,120.56094021335821,134.82555064637694,127.01464486755633
15,1990-05-04 14:07:57+00:00,164.47884766254606,162.32216179615298,,155.12965257350632,137.85134939972858,115.81156222677771,139.77774179999193
16,1990-11-28 14:07:06+00:00,113.24952996834894,99.38701738957697,127.57034706502633,143.00180413552798,126.90907400361648,118.61037233721228,
17,1991-01-15 14:08:05+00:00,117.64872663471604,109.88646195576894,109.89947491453157,134.51866420778381,109.709341508244,107.17329228819662,105.47290614778579
18,1991-01-31 14:08:23+00:00,145.14585941698215,140.24130626114987,155.20029686731834,147.64240645118556,127.91706191796335,129.07310749715674,116.80450166893466
19,1991-03-04 14:08:58+00:00,197.27322484706875,195.98046005954646,183.2299981894469,176.06801840866842,166.78437370505173,151.1051985784125,151.26252168743866
20,1991-04-05 14:09:31+00:00,217.874170861744,209.2822121375762,203.0052387121002,197.4408118400131,184.03207334920478,176.7330671466018,173.08772271197972
21,1992-11-01 14:09:07+00:00,,,,,,,
22,1993-01-20 14:09:31+00:00,214.00242348301398,215.00034433499613,199.04637365083695,193.41165930250773,182.57427792449158,180.41351896342718,176.10354269620692
23,1994-12-25 14:01:08+00:00,202.80770790010757,200.86111412175865,194.1553101394812,186.82194050262154,180.89030930676518,178.70619465606683,173.95681719595837
24,1995-01-10 14:00:35+00:00,204.25636392185118,202.21356875044563,198.33120407675548,189.37712441357192,179.7503617287375,167.83771212799462,168.8070122831063
25,1995-03-31 13:57:23+00:00,186.2628188599143,194.2494462125962,189.69031672995789,185.59811092621317,181.28325584627248,176.83115343245296,171.99517711844828
26,1995-06-03 13:54:32+00:00,151.62615905618708,159.83508010926738,163.72249142739201,167.7162192526161,149.35579147912696,151.89348815617436,161.50404685929675
27,1995-07-21 13:52:22+00:00,167.856018579104,175.00543187680347,175.17116556632186,168.35604683974458,166.02422583301288,163.71267700634462,161.23421702080714
