,dates,jap0051-0000,jap0051-0001,jap0051-0002,jap0051-0003,jap0051-0004,jap0051-0005,jap0051-0006,jap0051-0007,jap0051-0008,jap0051-0009,jap0051-0010,jap0051-0011,jap0051-0012,jap0051-0013,jap0051-0014,jap0051-0015,jap0051-0016,jap0051-0017,jap0051-0018,jap0051-0019,jap0051-0020,jap0051-0021,jap0051-0022,jap0051-0023,jap0051-0024,jap0051-0025,jap0051-0026,jap0051-0027,jap0051-0028,jap0051-0029,jap0051-0030,jap0051-0031,jap0051-0032,jap0051-0033,jap0051-0034,jap0051-0035,jap0051-0036,jap0051-0037,jap0051-0038,jap0051-0039,jap0051-0040,jap0051-0041,jap0051-0042,jap0051-0043,jap0051-0044
0,1984-06-13 00:42:30+00:00,121.13996360534429,125.50247494744383,131.87854913369634,132.1436019752304,132.68791763268922,137.18486000006158,144.24804178769477,146.34658053851632,146.99527289209294,142.35427535217093,133.28132855784526,132.20877822397662,135.28294766819553,136.92293909278933,132.27967414793736,134.6375819903991,136.70813079555427,136.98003365025346,138.90734668451253,131.76764737049484,132.5943315794716,130.59932615195453,127.00226921965479,125.45127347072378,130.22389898687783,131.5080710409572,125.98184545360901,122.8804809682176,115.41089379576312,105.60923874966738,108.45176376740532,108.44255537505164,114.90438957106282,116.7567974118669,112.79920473868256,113.7761687567617,109.88567651901596,111.15420815929335,103.11440640134302,99.4000492806365,99.11179520494571,98.96038612369483,102.20153329005669,104.802122047853,91.01872126373377
1,1984-07-31 00:43:06+00:00,117.36038193575672,123.23803648581139,126.62914574796793,124.35140030930282,131.0041495918345,136.53042122578142,141.57799212833544,140.7152910403563,136.11732050502582,132.14894808155367,124.50910525277759,125.96909464823221,129.68341870906136,130.43802022628378,129.48057991177137,129.87580926346803,126.96704921981708,119.94560905511624,118.87823208171943,129.3612604732839,129.15511125913608,131.5122846945472,128.56044536997834,122.59246471820744,126.26989640945118,130.06656077733612,122.75346268816536,115.76427021460218,112.60680655380902,110.90538556538918,110.49957289342093,109.43012614244077,116.37940028225931,112.69785725388246,113.16346328902573,114.40196486488469,111.37664586000017,108.65709190514221,103.841453474827,103.17872630719808,97.41850392990179,96.33885790288386,103.30675642135593,101.83567387955836,75.8111607203185
2,1984-12-22 00:44:23+00:00,134.5317616005786,136.05397381952446,143.048136303807,142.1212885176435,148.27655801232947,146.7950282637882,146.37719126681802,148.96562156732716,149.6769842466297,150.43064776080058,151.44740047018257,150.17197126026505,151.34447943394758,147.12352024884268,147.33385876543704,147.8038031353218,147.63954806686053,144.50389750314602,148.1090075171704,147.85424584062577,147.19628947348218,146.63511220741836,143.66274067314117,140.4069160244447,138.78636946046822,142.90360020290254,138.46813932685853,136.46054504461844,133.50339861468444,131.90278054003798,131.48791633240938,133.80411629616717,136.26792212043745,133.3164979192438,127.88007459281447,133.40274103319535,126.85147656860515,128.51912232843296,127.70686122207897,117.269572024007,113.43518747533044,115.62242644059151,114.87243818584281,105.81644828335618,89.96492586063184
3,1985-01-07 00:44:07+00:00,139.67802264047612,136.66990182932778,145.50744763897964,149.0973080359685,148.98417930849405,153.3001916203202,160.3869761096344,156.3568542428971,157.19477852652975,159.5692128669067,148.69671617925,144.83077936721128,,153.04308898504328,144.63059921805333,147.4726338483286,149.39757886206343,148.88209530934733,,,,,,,,,,,,,115.67272168960397,123.81896521604284,136.3855406626987,,,,,,117.32801435858005,105.32851222178759,,,,,
4,1985-06-16 00:43:55+00:00,,,,,,,,,,,,,,,,,,,,113.63494260172938,116.97490591515981,120.31215109456966,116.66534688089129,117.03780279370463,119.88699850001798,122.33590773401163,119.3341250016473,117.00714892190268,117.15899650512256,120.81916018956042,125.14761277619195,125.15414316751244,122.96918784373241,121.09206430754821,120.14861537647475,116.78106143009359,116.41950660601799,115.35318247946829,115.93553957227277,116.61124617684726,114.91402068093282,114.37976865532448,118.37049801583694,113.7790368676065,111.56351353120951
5,1985-08-19 00:43:51+00:00,140.07210345640885,142.7386786056127,147.59913191647325,146.45860896601494,145.5037985974075,142.3440090110896,144.46185434863455,144.26971100079587,147.37070341695886,147.78666025129945,143.757397790627,146.01190664129442,148.55781631427374,147.5321223123069,145.5518136397137,150.56480803326144,151.91128264420226,149.07395063178092,147.91869301892746,148.84643785728727,143.25530226205495,141.25553793248554,139.29702187581555,132.5289773701307,127.25057846984774,129.48050930665795,127.87967079618909,127.36507080262552,126.43137595287283,123.19167471922862,124.35349247529834,128.18337310548907,125.58075198796561,129.24674202634185,123.80945427159389,120.9965775434718,122.1293681533324,125.30292629639013,123.51572497001422,129.20345490228036,129.50329029479832,125.66909988567622,120.54828511702421,112.7400343262644,111.18377738619009
6,1985-09-27 00:49:10+00:00,142.6057849882024,149.06358978955257,147.04946578693554,148.9858501818221,153.64954421063152,157.11943058760167,155.667178871518,152.8279876902182,156.98153453210836,156.48692429006098,157.29323341366216,158.84674260260027,155.7229146117902,151.16299902366057,148.8119515112799,148.48313714622412,148.89835457348033,147.1284812604333,143.20270636333515,145.70733587189255,145.9450282311558,146.83836487491885,143.53383407165205,139.93884115018474,140.84352566677137,135.57095399275647,133.09893433882533,132.16964293292358,128.45857536723673,125.31621193423392,127.03959478742874,124.20991660638111,125.70043653752202,123.37601102811121,124.01799222630501,127.4829823058861,124.54877108739467,121.63353396559916,124.41057609096345,125.02659107302352,123.71562272954742,126.40271555694196,122.69347770010434,122.78079393742115,117.9276248976829
7,1985-10-29 00:48:48+00:00,145.6116343149458,143.4148181730847,144.7380309731841,143.9242660481587,151.70457361868816,150.1344344864146,153.74264718487254,158.04605710575868,154.63412900091015,154.8997117691316,155.41161984721353,156.97053597110337,160.084221455427,154.07023797435804,154.0950834913159,155.30497798131353,155.3828120671114,156.79049542861426,153.30019072990797,145.31518086436768,144.9159541072368,146.17621395682568,152.7925017407465,146.690448977612,145.57379318741442,141.5550362037465,139.63496768355827,136.7790585195944,136.25649577996072,133.1477863482038,135.2822363744862,132.73526768845275,135.5610170112725,134.30322122349367,131.81253320586643,132.54449597361855,133.18978630873517,131.0734471401128,134.8569864310562,129.46418115574,133.07470123204615,132.53968932792915,125.75538028249774,126.23557973118875,127.82656148578658
8,1986-02-18 00:46:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,133.40135098290995,,,,,,,,,,119.48479568088133,115.4274590530892,120.69615495862777,115.66606571172898,113.47479753797526,118.97831159224222,111.02304060630743,108.36429244684513,97.48165582235524,100.67979343371086,104.9464359744485,96.31676876582095
9,1986-06-26 00:43:25+00:00,116.32647858835098,116.09997031814387,116.04020533926558,115.69914050346623,118.7327021667997,114.71423158724284,120.64446286178617,119.93189895109464,124.13377270327956,128.49643394860811,130.4599783877098,126.33361088889203,119.15846685523852,121.57423277094419,115.03539632409223,107.42467628151637,108.38549049430937,104.05688210403153,109.220420493432,111.80960280767327,109.84300430226614,118.99289373619192,122.91224376891525,117.08161452253623,114.18841818326644,117.36675762837791,113.4719544542354,110.77781143678419,115.17215382752642,106.30172404834707,103.07799552993852,99.22986243833205,107.4423337668652,110.67854405931345,101.15610129647659,99.6642949792867,101.105925592998,97.36616108508238,101.93206688674135,105.64292642527745,104.24050449226239,103.88966524395478,108.49972318020775,107.28549632254732,108.86640827934465
