,dates,aus0147-0000,aus0147-0001,aus0147-0002,aus0147-0003,aus0147-0004,aus0147-0005,aus0147-0006,aus0147-0007,aus0147-0008,aus0147-0009,aus0147-0010,aus0147-0011,aus0147-0012,aus0147-0013,aus0147-0014,aus0147-0015,aus0147-0016,aus0147-0017,aus0147-0018,aus0147-0019,aus0147-0020,aus0147-0021,aus0147-0022,aus0147-0023,aus0147-0024,aus0147-0025,aus0147-0026,aus0147-0027,aus0147-0028,aus0147-0029,aus0147-0030,aus0147-0031,aus0147-0032,aus0147-0033,aus0147-0034,aus0147-0035,aus0147-0036,aus0147-0037,aus0147-0038,aus0147-0039,aus0147-0040,aus0147-0041,aus0147-0042,aus0147-0043,aus0147-0044,aus0147-0045,aus0147-0046,aus0147-0047,aus0147-0048,aus0147-0049,aus0147-0050,aus0147-0051,aus0147-0052,aus0147-0053,aus0147-0054,aus0147-0055,aus0147-0056,aus0147-0057,aus0147-0058,aus0147-0059,aus0147-0060,aus0147-0061,aus0147-0062,aus0147-0063,aus0147-0064,aus0147-0065,aus0147-0066,aus0147-0067,aus0147-0068,aus0147-0069,aus0147-0070,aus0147-0071,aus0147-0072,aus0147-0073,aus0147-0074,aus0147-0075,aus0147-0076,aus0147-0077,aus0147-0078,aus0147-0079,aus0147-0080,aus0147-0081,aus0147-0082,aus0147-0083,aus0147-0084,aus0147-0085,aus0147-0086,aus0147-0087,aus0147-0088,aus0147-0089,aus0147-0090,aus0147-0091,aus0147-0092,aus0147-0093,aus0147-0094,aus0147-0095,aus0147-0096,aus0147-0097,aus0147-0098,aus0147-0099,aus0147-0100,aus0147-0101,aus0147-0102,aus0147-0103,aus0147-0104,aus0147-0105,aus0147-0106,aus0147-0107,aus0147-0108,aus0147-0109,aus0147-0110,aus0147-0111,aus0147-0112,aus0147-0113,aus0147-0114,aus0147-0115,aus0147-0116,aus0147-0117,aus0147-0118,aus0147-0119,aus0147-0120,aus0147-0121,aus0147-0122,aus0147-0123,aus0147-0124,aus0147-0125,aus0147-0126,aus0147-0127,aus0147-0128,aus0147-0129,aus0147-0130,aus0147-0131,aus0147-0132,aus0147-0133,aus0147-0134,aus0147-0135,aus0147-0136,aus0147-0137,aus0147-0138,aus0147-0139,aus0147-0140,aus0147-0141,aus0147-0142,aus0147-0143,aus0147-0144
0,1987-05-22 23:07:20+00:00,228.52628719764414,233.80516126072777,224.40799900448403,228.70598782482423,230.83353829881077,246.34360001976165,250.58669669787395,238.90926918144726,255.04303149413136,248.50039219203163,242.74558698168335,266.2897641014687,254.545053032437,244.46579609440727,267.1225090513966,260.36309308456487,250.68758056184254,232.44447278059235,242.6169153421999,245.70205784828275,250.11699640914935,248.04382748389816,235.42306143848683,216.71885759167623,221.59591415151039,227.74813271515654,231.65744552827778,231.02389654617906,228.07633967625776,211.1888258450349,211.31350227001064,217.9377526393528,215.2057473988958,220.7693565512352,214.42967460638397,210.57047011717822,205.35381499034196,208.1386080703404,205.45076632432696,205.2458533120086,194.3059354002778,207.09144492065138,221.06573903477442,218.8743666585588,219.93731656202823,211.6008230249941,214.45134144512343,195.70854603099647,196.21270806741876,203.14147841571003,215.86001487763673,217.45984485602924,222.11665491008299,228.31092475244796,233.8864620868953,231.50524987202834,227.81239422426495,218.89420868651763,213.51727633364365,216.07830152411037,219.45663792085736,220.83563048452447,225.52769069066477,227.2600951361188,217.11077870615213,212.28913368297896,219.6791842200168,220.94082648106013,220.19207958335966,202.8247711246397,193.90580847451898,197.34522871828204,203.02851645431673,215.1744120431899,212.3662048289807,214.10025543690614,218.22358352241264,226.1040981744555,216.8579989678646,208.24623137910677,204.17036952247045,208.84689714706047,201.03240539947979,211.82358198224205,220.07744472760896,218.41006785200693,209.56378470035756,214.31996922068345,211.84490085045462,215.2665453826075,210.7276801359269,216.05960094399705,217.50193794366206,221.14909769091915,225.80060792882745,232.1798597400312,234.89066255777732,237.8637084908476,235.69131582317118,233.42221457855837,230.02828071443295,233.447243847167,227.89155136179374,228.12116179567283,220.669560728284,218.65403509717697,221.22867027033533,218.690535504971,213.9918801944529,206.94605784052595,202.4779291062514,200.10839406710625,198.33987596169126,193.06922789695966,196.07386423059756,192.07732847991903,185.81524170963345,185.80753597035664,186.72221484727748,184.69792663376614,191.15345034084294,200.5644790630788,191.36943112413292,192.42253600047974,195.1670909428213,204.4267630233681,213.27540859285506,222.75015114183068,220.83782756390139,212.0739598091514,222.33431446620025,225.78515302535698,223.3558686541344,221.63410150011697,218.81106652980367,215.53514712104544,218.3191231206973,219.92468895233512,216.4648194394657,223.75872559008636,221.643965889139,212.79158877932426,209.17821653018072,210.773435462193,205.19865637291602
1,1987-09-11 23:10:05+00:00,226.96320146086413,233.84696015468762,208.63209093017161,214.00890675244204,238.65600863975283,251.17310749705794,252.28884844183804,255.0388079425471,268.9127734427941,257.243822885184,239.64821490523536,255.800568156884,248.10540394292022,246.06056424246125,266.1576312949669,262.59580691886794,252.90543936633006,235.27692513387993,248.78535105999433,250.85160145098214,254.13236617923437,246.08256282196297,239.32612278080353,225.59558659433097,236.48322183226986,236.73716135555352,226.93283373855573,219.76234771681249,212.88050420653286,187.8936262030645,189.98998962831982,193.04594064499094,198.1176893496722,199.5843855565792,204.66359276178287,204.25267807279744,210.55786277742172,203.1073203115044,200.87531161083882,201.33118443385598,184.95899231843453,194.88530930372946,203.8417249846965,210.84959509765056,205.78345302936296,194.93514922789112,192.0837018710971,187.08345001789633,194.1282618574246,199.03169723008762,205.12923153166503,209.91697236101282,210.61939627835565,220.5175723605179,221.6174069934575,218.58941318529014,207.7967071871899,206.17450671317474,206.98877483018913,207.51909098832903,213.0884000842282,221.86564635590983,220.33448143644227,222.04395569708385,217.83713417470813,214.41783958356424,212.60271898209825,205.8293277484203,208.51008004213116,205.87151814737086,198.92198706346693,194.8182346610325,203.39101188461768,203.4768038954756,202.13094116929838,206.40564370533093,211.61872958797005,211.0965944883261,209.99046675636487,201.13048264473684,200.77488986003172,191.3999054281244,193.3625125528545,194.64842022416903,195.3236723915429,197.40113994667246,203.23638897342238,202.39297355786886,200.68232229263322,197.1070165304929,200.3636627696181,197.0432422578714,201.30473796519726,206.86382227146984,206.1716216029277,217.29762142639697,221.41830000154442,219.3724490608921,223.10332834203615,220.90340457378176,224.6702775621249,216.52968441941698,212.90977980222652,217.02303301796155,206.62845772694416,203.6136424770124,204.76165620532802,202.2201676641984,198.32274820130556,194.22038022168016,182.04424270426506,179.37189188291876,173.9844771625659,181.87323629192574,185.1386635595001,180.13096721433175,175.55670690345696,174.09558729373242,167.70796466316034,179.90330338500667,185.33794209734282,185.22563687840258,181.37510293328927,180.0672402102505,181.19259694844686,184.40967185225793,195.48514188840866,201.05490307628173,198.658941227561,195.23839989958958,201.57207241500626,206.28512504567198,208.06658199659256,211.0761617492448,200.7793548365642,197.25002984398338,201.86247347990786,200.36523744804987,196.72318933663416,199.5564907246229,199.6072258104884,192.061074672327,190.5452579818848,186.36500419101367,177.07402017044575
2,1987-09-27 23:10:27+00:00,247.3939378765682,257.7879859321256,227.43631498199056,238.81656887062786,259.82267195091225,286.6440580306242,287.4550102713148,292.12349666505065,291.4242624442121,285.01638840671717,267.28688949745845,272.19025659134843,266.96293740346215,276.0899043456025,297.38295486268237,286.2122828864494,273.05770963266895,264.9680330541857,279.67136894532734,281.85179353539786,278.0863646461107,273.2568475375231,257.6625088097891,245.81044803147597,249.286266045636,248.2489214410906,243.0267202087682,245.33367922671562,234.0332249147368,213.34991838974545,213.70699940464414,219.79262897617372,219.8500962737076,226.9433904934304,226.64827162694368,218.394286796957,223.21657014436892,225.267677194387,230.6415974509411,222.74333683435705,207.9984154711701,214.222235854898,225.34832465985818,231.6293675287152,230.42543235198033,217.0937879783296,220.60423839023747,215.51562663406116,215.23333668169784,227.08739505499005,221.60593868152648,223.6635349669857,229.23307571717493,233.35718074313388,237.88317250075917,238.23085431273304,231.98010606594363,223.1478903088968,225.346936928815,230.46227597829056,237.9064574719892,235.91221479832893,232.96170219131267,233.9722220276343,237.4742015651022,234.89327139706592,228.72758570428806,224.74741129557356,221.24771985949704,221.1334289681898,224.16756332990252,223.3135577332189,220.98155631818884,225.00341890145887,227.21071752664068,227.75307234476855,229.7698706633136,232.45430985549552,227.1967955979163,218.47037914651946,217.60453339210247,216.80949946736817,215.03725530389636,216.04303899191024,220.1468532942718,218.39073179334582,216.14412488191667,216.05766109983233,215.8909672559152,211.75574775882356,211.28861659636024,208.23440494112688,211.30000651078873,209.91820094206236,223.99755631018184,220.0384994085602,226.24331116478353,224.96318005514718,224.0354844944336,221.16341604479828,223.24577960760183,222.3527173064848,224.0011223292475,218.72222376283486,214.51392342567863,211.60301370291455,211.43868171372125,216.5411440612304,208.07203625655336,197.89714267314488,191.25021683809695,184.06207792419792,186.10187029941582,186.85224861016158,186.4480641455764,190.43175512299632,185.01455095894315,185.83001786015217,188.97680963521677,186.71559893621392,196.5536995370705,196.45218847130198,186.70328482760794,183.87795802875127,187.43606615929315,190.19354801343258,197.41140010405354,207.48230883469517,204.94828068347755,198.11752198749286,207.04325017350283,207.1341490831009,209.10852719802898,212.16074731551268,202.34813089222752,201.50201611016462,198.97174760909422,197.2492255585067,196.81008433466104,200.4560099847738,204.90815079040203,194.38998831653453,195.28995015103118,190.68577523913802,180.63086979891338
3,1987-10-06 23:04:27+00:00,230.74144474261644,238.59729468537924,211.66989679960614,224.54465718172997,248.987717213417,272.0726896723786,268.0053611478637,277.0044077452284,291.8176056501493,280.92902212432045,261.5285356312948,271.56223129431703,264.40122812539107,266.16303942624603,288.14411123176967,282.17270210696336,271.8507392721665,268.7327942173051,280.1240057914691,281.7034787603999,278.36646791964927,259.9793731892634,243.9018371098693,232.13717104766465,240.3712767128589,241.0104035314035,234.2828224145275,232.19121555820138,226.2025805628037,204.9402630567176,202.68036721288354,203.5346792392524,206.88514753974434,207.35642736200944,210.24410293691614,206.56200538662137,210.962730280992,212.58454219874744,206.9569888183771,207.7830134165256,190.13679509160568,203.12016990648846,217.93149317403413,221.05501298662068,224.13820324539583,211.7983853708782,211.86146801654152,202.41356047986136,202.4382192406465,208.29257740932763,215.9040867403849,215.83656364659254,222.9410863602088,229.94084798290885,235.64433427036732,234.05663056662755,219.61260659208466,226.52386628732316,225.12850655932192,227.98945106308827,223.71818107547188,229.2892273169001,225.25084490811815,233.35290034984126,228.11264677234658,225.1386308257396,223.28618754705076,222.92341501900435,220.94816327053738,217.32229690282222,210.6890425045677,210.48810083238055,217.13533539143575,215.83201367105988,214.44207573273613,219.0594900920724,220.57521143707797,224.8718678845508,221.47782087080964,215.05751399012928,206.36577671996463,205.6379064161714,208.71769802735486,213.39778007400062,217.43724921891544,216.8578090628467,212.14655478575727,210.78964062005986,212.81846430909127,208.1542920617632,209.95248809059302,202.92715932552653,206.9158391917059,216.31828907345638,221.97490582336786,221.78212882782734,233.20985651598295,229.46093585170854,226.74520926003203,228.49106444582384,222.79422554527895,221.53792367159434,223.94083742514437,219.66777454979692,216.10772974777007,212.0055237117055,214.25916996789948,214.9091064450452,212.3644517135877,203.48454621685391,193.36787845573994,185.913689938723,183.87747817366557,187.6699916803978,182.32352714192456,187.74155926054954,187.4026635113401,183.86518234514728,179.66844224935718,186.93825426296647,192.87844888388116,195.00680277006708,191.23487683459882,184.8202160432902,189.1587033351951,191.47837711109997,200.288410626587,207.008716860044,206.02170135555224,202.38873898901736,210.98981146120636,210.14795548362832,209.58213124640386,212.47305936505634,204.53046986371254,205.81957070357888,205.62650793923166,208.22485284506962,200.14179150256516,203.35755822778776,204.25970945171593,194.75506974944605,197.61869664147906,191.284320863829,183.09588686988258
4,1987-10-22 23:04:43+00:00,234.9699701802245,242.6639961706587,208.93405234331715,227.1053610798981,251.8533561899352,270.3907792877276,264.5382937119868,266.7947517911449,279.67823772934355,264.8762237272641,246.84320695664954,257.95788616075464,251.3652611116673,248.54191843230734,280.1226046055923,270.4053968474272,265.8535780005589,255.5920287123455,259.8054201641177,264.1616731167219,260.78485378836905,251.40037166265355,234.01650256915937,220.27120422593012,225.9534165003431,226.23477324790116,228.12695553003965,225.49002252450845,215.08983900212877,192.26446383839863,198.50564988510013,196.26744338816465,200.11534515359406,201.70576245752733,204.74329881063397,199.04033618585902,202.76212314977118,206.13135183793423,203.84217206570347,208.22458172531185,193.1717777339658,200.74937877972354,208.7744410489247,209.97258381206325,215.29334737934187,201.29120472091765,204.76239643834475,194.0307256352424,194.5800220813146,202.08705375859472,205.8279649060974,209.27007919178146,219.25035613679142,225.28828153017474,225.2494972553016,222.853195854187,219.75023113843338,225.32359822739778,221.57475197293863,224.3728615561303,221.66623770353726,220.75839911030744,230.54778317954577,233.5543402260052,228.05451545085526,222.51030700667636,217.81077962421585,216.0010712779499,209.5635262451596,213.32703882648207,210.99504458382103,207.0869172077049,213.72229157568066,214.0640414455434,211.6836183866547,210.28863200008647,211.5864919144844,219.36930730762924,201.32753494234964,202.246442914388,198.53187748826912,202.8780288951441,205.22419478853246,210.20208476159462,212.3169416919151,212.45212295752566,207.93092501162397,206.3986042812656,204.22732668263262,199.3915797762657,203.63580152533706,202.30795931996943,203.50723758029233,209.28445033722653,214.02718473563453,217.1183213966579,221.17837144424652,225.41037764698962,222.08200265987767,219.47657568116244,215.37831078780073,215.49509675283872,214.44530766380063,212.15373737042614,208.04988031136213,201.46080651826475,201.73203359908896,204.3033535090915,192.2124973702517,189.14334221140024,181.98920439330558,178.86708106927054,175.11237974213128,182.3356267524889,181.11913223824408,176.96436344408448,177.95865205235955,178.43169938005337,177.0422336250694,180.52656637588768,195.54463318873474,195.1407527220234,187.6011817408109,187.40590467967334,186.32997508949578,186.33544427533874,193.15564242426615,202.91066865049532,200.48482604615114,195.97487786965397,205.5657831246481,209.00866710763364,206.42379747098124,211.78226890059022,204.4124951160507,203.08611780895046,202.77985132226226,198.00447710744962,188.56117273050666,196.14603274958162,192.45126925969092,189.7314713494482,181.7271825491044,184.8405515549602,177.36746970986735
5,1987-10-29 23:11:01+00:00,252.86791128657546,256.9652795261592,222.0906485224454,244.23633567639558,259.1623677124823,273.5937574836235,271.51357916175016,285.60144430950777,291.84791366240836,277.1330562221034,261.5140662715264,270.0547756079459,265.64227993878046,268.21778338575416,305.326624984159,291.7836218036946,278.1605908092996,266.6113070025243,273.03652398659995,273.5547006952904,266.6106133727234,260.75838024925827,243.11322222132515,235.72660820045127,239.02538018671686,238.0566632153158,236.88612851230343,238.11967286580892,223.59658047422556,204.01490706349603,204.88383949568407,207.69264556604196,209.34936294557855,216.10812954012547,213.4136733555012,205.31346817515228,203.15968166868265,214.73343249945353,219.31641991893474,217.1613700473982,190.14342836334512,198.93612204988887,214.09776632943402,221.1326041634046,223.5545364680584,213.77578766570628,214.19279331603838,199.69434968116377,203.02328826972246,205.8868281234681,208.31552633208616,212.88784805044426,219.01326452282365,227.46726958665346,231.2631276415407,220.8343961405918,225.16797044298656,229.33001780505975,221.05694018071944,226.81052728461,228.38157111354838,230.48451671761268,230.63212014358413,230.65837468309783,232.31991335135172,234.3368773432117,226.8823578688887,225.0148792484613,219.15916443283666,223.32375412989109,220.02405938087958,224.01687795953603,221.5176371928427,218.51971354342794,221.1662384769945,215.38967624520524,219.47376542538245,225.33668243892424,219.27862819797167,214.8913883691577,210.23069116062655,209.41259197403951,212.4509500266401,205.54101193682018,207.01264536558764,212.05969156746227,208.87052350279538,211.9560716617581,213.6570296941829,209.28383776594802,208.78952680482766,205.51440015131374,210.09533195721016,211.82623008811112,217.39993914443,223.21939777330357,229.8838000559605,226.77713855633044,227.97875115019426,228.01474104298143,221.43113758016818,227.19868084196614,229.62105677869442,221.81925155803518,216.3940362081517,213.78743868911138,207.85788940922072,212.79007666160288,210.28815250326872,203.340541230796,190.2700566172192,188.7577559567049,186.31716056492442,181.94881020612678,182.46478366493457,186.5943101733123,186.90819906883118,185.21235919102867,188.86417545013728,192.3863345269984,197.2084450409976,203.89229878036016,194.69439475385127,188.74410229292883,194.51624674074117,199.16533662036164,210.46617544818588,221.3801352968344,221.5336362719835,223.71903661264412,221.79038429577366,222.97865638981335,228.6036225718646,228.65390343366903,222.3827365284909,216.2476125134478,214.4740647749643,207.09250013379398,207.8058498220885,210.73896285578056,215.58567990752098,208.63489955171315,210.2919248205245,205.85840992439182,202.24362192398922
6,1987-12-16 23:11:53+00:00,262.35908448586895,269.2250065496556,244.3090677087471,267.0698767213176,287.9740026739164,305.86264831072964,299.2722800941292,297.9354844593088,302.2769720318642,290.7948194556228,280.8354734973516,297.9797837694707,294.9756499816183,291.587373532898,316.55561827582125,310.15883336957444,299.84974674124805,284.07262076353516,289.7346521022314,291.21133607960877,289.72872808971954,286.58499744269307,268.3690546840736,252.08939716944738,254.96099329192094,257.0588015712223,251.3087246611966,251.8568967352175,243.3259623526169,229.04298888225836,222.13132133488347,226.07709789540974,233.09131264397126,227.26862956239438,229.13139700075155,219.16493066941905,223.88409003831595,226.72170058300088,224.47560460544048,226.55682449367623,219.27772157442396,228.29638981223752,237.31860992379933,243.66842401604623,238.59408999662458,235.07828542259608,231.58531779067772,227.11113767648808,227.27044589885267,232.8508337382869,242.6928232961871,247.5807802243318,246.27965150855937,244.6395136792773,245.1689846487639,246.3367794651972,238.04591496758025,241.41533946613248,241.35828584844936,248.30985712548573,247.14142640084154,247.2205593854532,250.1782987595815,249.6280677650955,241.78392870112887,236.68127782290193,239.39647038884496,233.70299315676954,233.84779679421894,230.24214922551477,235.5044577276102,235.32493095124204,242.8098680105542,239.19369992898072,239.47931767603987,232.42263181974076,230.41277081590763,232.9288418727688,224.84263306185034,221.24306449049405,217.13443424676143,218.43985068785807,216.24389414003375,220.48427946351566,217.31595039387028,217.00980256705907,215.86668876342623,218.3101107390409,214.84960621574783,212.7923704768143,211.20840230869857,211.85914509088587,207.27993272730438,216.1525054403532,217.28016753786312,225.86839292099785,226.29111160216473,226.71193996030985,226.00650146203915,222.97536017838434,230.9082574949233,,,,,,,,,,,,179.68055787882682,179.90818959883882,184.66400374475532,180.30897308722373,175.82075245014843,181.75127749591869,177.3301716630782,182.84544565261422,189.1211087146146,197.22910489694658,189.5885005083848,185.36301128044832,188.6302346736651,191.54245285829583,204.77804403660332,216.49073892166743,212.40198495494496,215.38524088455975,224.74241973155918,224.5849723228547,218.04648490288167,219.5222844178493,213.65921115750928,207.06158922194936,202.49160843744787,202.59098565806534,198.83550722566713,199.13534196698447,198.09352278983215,192.57957120070444,197.65634790731957,200.11140101421728,197.91225836249754
7,1988-02-18 23:12:59+00:00,215.9329366992535,224.7623836578603,201.15808226202904,205.1710316799477,225.29002183617413,242.56813610523702,233.1894523875455,228.8848762976524,235.6189683707727,236.985974135916,237.1971794896712,249.9845915504391,242.5094482408323,229.61099834707494,248.71646032870942,236.9759692565132,224.4732675809849,,220.38371012592108,224.5557859900128,229.12163314579482,230.02039615572585,209.7920996889388,191.7403371613636,201.1696316576869,204.07981175268617,205.82637769915982,198.83871069548246,190.14920365568614,172.81224066195526,175.25697376423875,173.98412404156358,185.79072421254315,191.75674188748644,192.44013576230395,186.22456994140236,186.4542300473348,192.41890072568492,185.66525650586388,183.12080417286245,172.03282081645912,180.99349268758255,189.1145021063789,190.1779984121471,192.34045758902369,183.61847051230117,185.32475725695915,177.60824834736147,181.22750632261,182.92413348783734,194.82163803271675,203.64584243787635,202.69078133390025,204.5529363091215,210.78561131511066,211.19602881080556,207.57504157947278,200.34353943806852,195.591083936491,198.64029393303846,197.33230120285458,198.77869642105162,206.18818740994902,205.8273335782618,200.4786920465073,194.5405595062296,197.26091840859513,193.9835486862587,197.09796489427308,193.80008986884872,190.30805720854568,188.50957313185677,189.40049295287233,192.08766955878406,195.00417474379987,192.72145442287,199.49327141032614,203.76193376035718,195.0037323780451,191.51207103405233,191.7827594144112,188.52595982082113,182.22047895759192,187.93282507029215,188.80310264655446,186.19345414793068,189.66995911666828,196.1561569976548,189.44399841906215,196.75995758613496,192.20091166581787,194.83261867756386,183.53720395598282,187.29869722445113,189.9882987228777,209.37735247435126,212.01379146166497,207.71885019835025,206.43867591132852,202.15610505384015,202.24335989846637,201.0838956954238,190.97408225857126,192.0318971012601,180.262394962645,176.61631029802857,174.32379920480776,180.00027363021763,169.00087132097926,161.97932193512554,159.43601811892495,159.81414820110865,153.26272746414867,158.79370462014492,165.0276435688625,161.0156182767343,157.3753075770807,159.07800355500856,153.75014585754693,159.8668720306843,163.4299753301447,159.53685306452337,162.96111380248513,163.8668881127623,166.86930299524735,164.2614239174704,173.46169484497946,179.5331986210644,175.94639650192647,177.37788767990588,182.1298610531332,182.6109942380929,181.68578915464494,180.97196978336976,168.19685591773805,171.55341689790856,172.68990369558725,175.12331029512174,168.5672353474596,184.4240690941814,178.52311032750964,166.69620560467408,161.1042310857648,158.2216470409074,163.75978725501483
8,1988-04-15 23:07:14+00:00,,216.45405813376192,190.17585380067572,218.31687797578525,234.68920332910298,256.3899818189498,242.5683092438502,243.68678792905558,247.32257981480956,230.56773173261467,217.8522840690597,224.27494446262983,220.9208656265497,216.37128902939412,254.2567536512702,251.01926825351046,254.0061463460441,247.70074468381387,250.46645213093677,250.55209798943218,230.20987984670194,206.18035235355399,195.53415407058299,179.46428873508535,186.06226335816274,197.56535794108808,201.4695515545613,199.52107204773483,194.28545461013067,171.11599744974444,162.37419355637883,184.17068687274735,186.03947762753342,192.38726171475008,192.1713807764511,181.80084822354934,187.97528955991845,188.59327294028947,191.67926752399774,197.43581450189552,186.56403492170705,194.03469248283494,200.54356512723237,204.83103570827154,202.91588752751426,194.36633039726155,195.3920001984896,184.9559098459996,193.40872001869513,193.14263879476843,207.98591169222698,221.12654557003037,216.4925057773948,213.61479135709965,218.683909566063,220.94493204117293,211.20563725959676,190.67924798675682,188.60007052154253,194.88373388749267,206.70806865860362,213.50130674724943,206.39210567851353,202.61252384329836,198.77359997476003,199.4079621748817,197.15856089334,190.72886964139636,186.8079533415439,194.7874210119333,192.98067511416076,202.51299801184726,204.53951699753011,198.78508761875412,196.48108864304555,201.35908740638712,202.53192333447805,198.8746348005193,188.18639283453618,186.1391158724906,189.87367697499593,194.1803328044232,202.83388895527324,207.0180462108935,206.77110467900675,199.9507388118121,202.0266122712904,193.89724640787443,193.91862386392324,194.87122304072562,203.59716040339117,198.59525707978423,217.17190603347007,220.78257363624846,219.83539183377457,220.35591686922476,222.64566425888057,218.55326755662773,207.29636195231177,212.07928294976023,213.62849610504946,212.62701984148907,220.01198277565334,211.66164313680804,206.78642502240857,206.99839455207584,204.07080367457115,204.47368991755224,204.43895787746476,197.11981055409538,191.5937681384226,181.1936600775436,176.37918368989475,176.00973314439068,174.80458960288854,167.90570638893502,166.06836106606835,158.4845360116713,161.54657265111177,163.81014590369853,169.3878410084157,169.23975907433316,170.80006665416255,171.23625421306863,174.9512641440118,174.18495247726983,185.56434679258194,190.54006493253473,188.40926852703535,183.09353668200777,187.68834160028086,189.92069686124665,190.95142328284402,192.21771000544587,187.45817540044965,185.73971299052494,189.6596440007535,197.0200065430294,190.14771577429906,197.01074719168173,196.26830054207744,183.7324925252283,180.03871362077342,180.36700488337274,173.57946437882788
9,1988-04-22 23:13:28+00:00,216.48659242964007,222.11401067246476,207.2828127700981,235.65236752259045,238.23778465575774,250.62247803328984,251.42143268175792,258.1038441957406,255.60296203378556,234.4577283551917,225.21289550734951,247.0893171518441,235.99913581973146,233.8692609848273,272.3931377868396,266.7483384337572,269.38165722437486,253.74715089685247,258.8061794136495,259.5139259946154,248.0268317899859,235.57538233984997,217.24476763404618,196.78671579223328,195.81815398755424,199.35029338236924,204.1936948876472,210.84935345851875,208.58491760401165,194.4967605579858,198.77476301146132,207.15036239465257,205.92579924203082,203.32197349498153,202.71873118741752,194.81790320833431,195.60248252093572,199.4381010305271,206.0280777942137,207.78557992146136,196.89392101631964,202.70805389197307,215.02794062638884,214.9573042589989,210.15442623440384,206.40791231183627,211.59870506266964,204.65108983220074,204.01299005058388,210.90322579101456,224.46185465914766,225.489501993928,235.56338146528017,234.10042117570632,237.0745016117193,224.02348880432328,215.7138410463258,204.5781557440705,196.88121376093494,202.9078571977283,213.93147182102217,217.51091959847454,212.97138818849737,211.0092007698052,207.46854324757197,209.00389080790373,204.51204820867827,196.95274701788554,199.26166091527784,196.88808402579195,196.66450104521002,208.13456680963367,213.56888624765372,207.8802199386132,208.54297667534067,208.49449569340896,205.56791326925742,201.9177001376875,200.62038160606505,199.20807232756044,196.62776868207777,200.30952752093384,209.42686867823218,221.89878844378543,221.8996164102544,220.17816474953904,215.94726850290846,208.8023832477427,208.5306342797435,204.26165359454004,204.13499105192935,208.5642158403436,223.70176843889163,231.55894722013775,232.5940383494517,229.6879385697849,227.87759253526033,224.45846265116487,214.9978771683141,217.56316054482576,218.8698462611803,216.7330615209258,224.2480419594194,220.65782488724668,218.06034951798972,213.30453007983874,213.8470434557353,215.51055112858944,212.29176070284373,205.9325847320681,194.42604035168767,193.86389714761611,190.16101913195928,190.4497867328364,183.34510617653126,187.59994044255248,176.76916484355544,177.49332746142002,171.8714100066763,173.07296707200123,180.54321080456788,184.27225109881633,183.71586543360672,184.73602797358788,189.71930651495245,190.2184871114898,199.34952469958907,202.89742170770802,203.90483165178145,190.18737153302345,197.85477196015296,205.69222845629128,202.98840842135047,209.7307268834398,202.66446773323557,198.7268610194861,201.35454078327524,206.48037843976093,201.2876642499014,208.5965688308142,208.9164263402052,195.03703879362484,189.5100038993366,184.68426668247076,184.9870201062078
