,dates,per0136-0000,per0136-0001
535,2017-04-08 15:10:28+00:00,213.11675113969494,193.54646737695327
536,2017-04-16 15:13:18+00:00,,
537,2017-04-23 15:19:32+00:00,,
538,2017-05-01 15:16:24+00:00,214.48013328968779,172.34216310782017
539,2017-05-02 15:13:23+00:00,,
540,2017-05-10 15:10:19+00:00,204.4295373180413,197.76850263300764
541,2017-05-18 15:13:26+00:00,,
542,2017-06-03 15:13:31+00:00,,
543,2017-07-05 15:13:36+00:00,,
544,2017-07-21 15:13:36+00:00,,
545,2017-11-01 15:19:46+00:00,,
546,2017-11-02 15:11:14+00:00,219.32031633494285,
547,2017-11-17 15:19:42+00:00,,
548,2018-01-13 15:12:56+00:00,,
549,2018-01-21 15:10:56+00:00,,
550,2018-01-29 15:12:41+00:00,,
551,2018-02-06 15:10:48+00:00,218.28076749467192,183.32409189920625
552,2018-02-14 15:12:28+00:00,,
553,2018-02-21 15:18:35+00:00,190.33259587506967,181.99236726149226
554,2018-02-22 15:10:42+00:00,,
555,2018-03-02 15:12:18+00:00,,
556,2018-03-10 15:10:33+00:00,,
557,2018-03-26 15:10:26+00:00,,
558,2018-04-10 15:17:57+00:00,,
559,2018-04-11 15:10:18+00:00,205.18289037497033,195.6477119340331
560,2018-04-18 15:16:24+00:00,212.07064935270307,169.9159990897336
561,2018-04-19 15:11:37+00:00,,
562,2018-04-27 15:10:09+00:00,210.64918434877617,188.96015089691133
563,2018-05-05 15:11:19+00:00,,
564,2018-05-13 15:09:59+00:00,227.83271637417795,149.2914629547079
565,2018-05-21 15:11:04+00:00,,
566,2018-06-06 15:10:48+00:00,,
567,2018-06-14 15:09:50+00:00,,
568,2018-07-16 15:10:07+00:00,,
569,2018-07-24 15:09:55+00:00,,
570,2018-08-01 15:10:15+00:00,232.11766682570402,
571,2018-08-09 15:09:37+00:00,,
572,2018-10-20 15:10:49+00:00,,
573,2018-11-13 15:07:29+00:00,,
574,2018-11-29 15:07:06+00:00,214.2349041132552,
575,2018-12-06 15:13:05+00:00,211.84300419530848,
576,2018-12-15 15:06:39+00:00,,
577,2018-12-23 15:10:49+00:00,,
578,2018-12-31 15:06:11+00:00,,
579,2019-01-07 15:12:09+00:00,,
580,2019-01-15 15:16:58+00:00,198.79315230098712,181.1290760386889
581,2019-01-23 15:11:38+00:00,,
582,2019-01-24 15:10:44+00:00,,
583,2019-01-31 15:16:54+00:00,207.0598999365384,183.88963791337727
584,2019-02-09 15:10:42+00:00,,
585,2019-02-17 15:04:42+00:00,,
586,2019-02-25 15:10:39+00:00,,
587,2019-03-04 15:16:47+00:00,204.20682136301997,187.91061168099986
588,2019-03-05 15:04:12+00:00,,
589,2019-03-12 15:10:09+00:00,,
590,2019-03-13 15:10:33+00:00,208.52436856288526,190.30427504396843
591,2019-03-21 15:03:41+00:00,206.39256353024217,189.1461407860601
592,2019-04-06 15:03:08+00:00,,
593,2019-04-13 15:09:04+00:00,208.57729409044723,191.23250577333872
594,2019-04-14 15:10:25+00:00,210.20065637790174,194.13039195776693
595,2019-04-21 15:16:32+00:00,207.01636931278804,186.25428732605678
596,2019-04-30 15:10:22+00:00,,
597,2019-05-08 15:01:57+00:00,182.56956444928704,214.94102895306605
598,2019-05-16 15:10:32+00:00,,
599,2019-05-24 15:01:19+00:00,,
600,2019-06-17 15:10:47+00:00,,
601,2019-07-19 15:10:54+00:00,,
602,2019-07-27 14:58:55+00:00,,
603,2019-08-04 15:11:01+00:00,199.7868195444025,239.29890282388874
604,2019-10-06 15:02:05+00:00,,
605,2019-10-14 15:17:31+00:00,198.35236470674877,
606,2019-10-31 14:54:50+00:00,,
607,2019-11-08 15:11:19+00:00,,
608,2019-11-16 14:54:06+00:00,,
609,2019-12-10 15:11:15+00:00,,
610,2019-12-26 15:11:12+00:00,,
611,2020-01-11 15:11:08+00:00,,
612,2020-01-19 14:50:55+00:00,163.21945042833312,233.67118140037897
613,2020-01-27 15:11:04+00:00,,
614,2020-02-04 14:50:07+00:00,,
615,2020-02-12 15:10:59+00:00,201.68525073574494,
616,2020-02-19 15:17:08+00:00,173.69574075119343,166.1991780033626
617,2020-02-20 14:49:17+00:00,209.81404741382988,192.8704657263439
618,2020-02-27 14:55:05+00:00,,
619,2020-02-28 15:10:55+00:00,208.56513499294283,188.4229702524863
620,2020-03-07 14:48:25+00:00,210.44551389692822,200.08713563926668
621,2020-03-14 14:54:13+00:00,,176.60575494609662
622,2020-03-15 15:10:48+00:00,,212.69510409445797
623,2020-03-23 14:47:33+00:00,210.70646835408775,200.08683943159656
624,2020-03-30 14:53:20+00:00,,
625,2020-04-07 15:16:46+00:00,204.9344381179911,188.89039581419823
626,2020-04-08 14:46:38+00:00,,173.93415747905496
627,2020-04-16 15:10:32+00:00,205.5858733460444,185.99797871687733
628,2020-04-23 15:16:40+00:00,242.47005398767965,196.12629488401015
629,2020-04-24 14:45:42+00:00,246.46183580545733,194.70198414418553
630,2020-05-01 14:51:28+00:00,242.77747794409953,202.46717114324878
631,2020-05-09 15:16:31+00:00,213.22175247125386,
632,2020-05-10 14:44:44+00:00,218.72713478202843,
633,2020-05-18 15:10:23+00:00,,219.82556666686764
634,2020-05-26 14:43:44+00:00,,
635,2020-07-04 14:47:38+00:00,,
636,2020-07-13 14:40:55+00:00,183.5038553296093,
637,2020-09-15 14:36:49+00:00,,
638,2020-11-10 15:11:13+00:00,,223.08343295487268
639,2020-11-18 14:32:36+00:00,,
640,2020-11-25 14:38:17+00:00,189.47095410815479,187.74777482283667
641,2020-12-12 15:11:18+00:00,,
642,2021-01-12 14:34:48+00:00,,
643,2021-01-13 15:11:08+00:00,202.76510981881074,187.88904084864262
644,2021-01-21 14:27:59+00:00,,
645,2021-01-28 14:33:39+00:00,212.36752448039843,203.28704809359658
646,2021-01-29 15:11:05+00:00,218.9286952966917,199.39803408605053
647,2021-02-06 14:26:49+00:00,196.71276327471233,187.34163849006418
648,2021-02-13 14:32:28+00:00,,
649,2021-02-14 15:11:01+00:00,205.38404025343766,183.0326703801435
650,2021-03-01 14:31:15+00:00,,
651,2021-03-02 15:10:55+00:00,235.31567407894954,195.9465064628711
652,2021-03-09 15:17:02+00:00,217.03803182290983,205.11463549482622
653,2021-03-17 14:29:59+00:00,,
654,2021-03-18 15:10:46+00:00,244.74010349712512,199.8757072103495
655,2021-03-26 14:23:05+00:00,,
656,2021-04-02 14:28:41+00:00,,162.96197540725544
657,2021-04-03 15:10:42+00:00,,178.72022969535982
658,2021-04-10 15:16:51+00:00,210.8198704221445,199.608370427303
659,2021-04-11 14:21:46+00:00,,
660,2021-04-18 14:27:21+00:00,,
661,2021-04-19 15:10:36+00:00,206.28187304155026,165.4340002407604
662,2021-05-05 15:10:26+00:00,,
663,2021-05-29 14:17:42+00:00,,
664,2021-06-29 15:17:01+00:00,,
665,2021-06-30 14:15:04+00:00,,
666,2021-07-16 14:13:42+00:00,,
667,2021-08-01 14:12:19+00:00,,
668,2021-08-17 14:10:53+00:00,,
669,2021-09-02 14:09:31+00:00,,
670,2021-09-09 14:15:05+00:00,,203.41662971855425
671,2021-09-18 14:08:06+00:00,,
672,2021-10-20 14:05:15+00:00,,
673,2021-10-27 14:10:48+00:00,206.4090772994835,191.54362200941415
674,2021-11-05 14:03:46+00:00,,
675,2021-11-21 14:02:13+00:00,,
676,2021-12-07 15:11:19+00:00,,
677,2021-12-15 15:11:17+00:00,,
678,2021-12-23 13:59:10+00:00,203.27621602604728,196.26176195546122
679,2021-12-23 15:11:14+00:00,220.39518794220277,199.22163442320456
680,2021-12-30 15:17:25+00:00,204.0428739182531,189.35498172437025
681,2021-12-31 15:11:11+00:00,206.78068434211445,193.1192252899228
682,2022-01-07 15:17:22+00:00,198.64181372642986,189.76263641365657
683,2022-01-31 15:17:24+00:00,212.51439845232812,198.39007419213294
684,2022-02-01 15:11:05+00:00,215.99380786337815,195.3376186204909
685,2022-02-08 15:17:15+00:00,204.36582213466616,192.40143581783224
686,2022-02-16 15:17:19+00:00,,
687,2022-02-17 15:11:00+00:00,221.34469317083256,194.07379878415213
688,2022-03-28 15:16:53+00:00,209.98695321681168,198.05303748958008
689,2022-04-05 15:17:04+00:00,205.32073091705965,184.3219889537145
690,2022-04-06 15:10:43+00:00,218.66754468177055,185.22396716700757
691,2022-04-21 15:16:53+00:00,219.39335656081465,174.9620910422269
692,2022-04-29 15:16:53+00:00,,
693,2022-04-30 15:10:41+00:00,206.79342061145687,185.54426640543787
694,2022-05-07 15:16:49+00:00,205.45529340941812,182.7441755470126
695,2022-05-15 15:17:03+00:00,,
696,2022-05-16 15:10:31+00:00,219.33314515245996,177.98827570399885
697,2022-05-31 15:17:07+00:00,218.91809991282122,159.46521332274992
698,2022-06-01 15:10:28+00:00,,
699,2022-06-09 15:11:03+00:00,210.51286632070307,194.34378166211303
700,2022-07-19 15:10:50+00:00,176.7172220189834,198.5990055138455
701,2022-07-27 15:11:19+00:00,,
702,2022-11-15 15:17:36+00:00,199.51189452456038,187.92623954826695
703,2022-11-23 15:17:40+00:00,219.48602215796805,177.58368473189603
704,2022-12-02 15:11:30+00:00,,
705,2022-12-09 15:17:40+00:00,209.36487761033376,195.81576314908048
706,2022-12-10 15:11:24+00:00,205.09496501300822,187.54878786061366
707,2022-12-18 15:11:23+00:00,202.1471950582796,184.50835773984082
708,2022-12-26 15:11:22+00:00,191.32882614656714,185.5017453799255
709,2023-01-02 15:17:35+00:00,203.0425872540032,189.09711664731014
710,2023-01-11 15:11:22+00:00,204.2839987766802,177.11645606422988
711,2023-01-19 15:11:15+00:00,205.84698020224909,182.58454190924132
712,2023-01-27 15:11:21+00:00,,
713,2023-02-11 15:17:26+00:00,199.35648840759904,188.43796637453337
714,2023-02-12 15:11:26+00:00,210.6984822187664,168.28167951977062
715,2023-02-20 15:11:06+00:00,182.2179364624128,235.7826673208124
716,2023-03-07 15:17:18+00:00,207.90990078170262,197.29288089362544
717,2023-03-08 15:10:55+00:00,,
718,2023-03-16 15:11:06+00:00,236.15707060308478,193.68682010455848
719,2023-03-24 15:10:47+00:00,241.0157453970844,201.28374861377387
720,2023-03-31 15:16:54+00:00,199.2220191384567,192.29657975029212
721,2023-04-01 15:10:54+00:00,205.02658491056428,194.58401282139795
722,2023-04-08 15:17:03+00:00,202.28038235854495,185.30814284175003
723,2023-04-09 15:10:32+00:00,,
724,2023-04-16 15:16:40+00:00,205.3504564472334,191.87966621965802
725,2023-04-24 15:16:57+00:00,205.39220544644635,187.6252598413112
726,2023-04-25 15:10:28+00:00,,
727,2023-05-03 15:10:37+00:00,,223.08288159965173
728,2023-05-10 15:16:46+00:00,,
729,2023-05-11 15:10:15+00:00,,
730,2023-05-26 15:16:36+00:00,217.83884128817385,
731,2023-06-12 15:10:23+00:00,245.6530055488952,
732,2023-07-30 15:10:46+00:00,241.51973090785782,
733,2023-08-14 15:16:54+00:00,210.29641848294253,189.29171474625457
734,2023-09-16 15:11:01+00:00,221.9711584176821,170.88045399674348
735,2023-10-26 15:11:10+00:00,,155.90630699516754
736,2023-11-26 15:17:22+00:00,,
737,2023-11-27 15:11:15+00:00,198.80891236359167,179.47547586450003
738,2023-12-05 15:11:03+00:00,,
739,2023-12-12 15:17:17+00:00,,
740,2023-12-13 15:11:14+00:00,209.5517835534273,
741,2024-01-05 15:17:21+00:00,,
742,2024-01-06 15:11:02+00:00,206.10295189195418,180.87981836062556
743,2024-01-14 15:11:14+00:00,172.50541866565993,181.2632473353014
744,2024-01-21 15:17:22+00:00,212.1742030487074,185.63848583911613
745,2024-01-22 15:11:01+00:00,199.56998096438045,188.1983081843999
746,2024-01-29 15:17:10+00:00,196.6477289744241,190.86364643349492
747,2024-01-30 15:11:14+00:00,213.46438161444036,163.77215286092732
748,2024-02-06 15:17:26+00:00,205.46547515573315,199.44703426456178
749,2024-02-07 15:11:03+00:00,209.8924263044851,197.8918194290988
750,2024-02-14 15:17:12+00:00,206.10563114660565,181.2802922599305
751,2024-02-15 15:11:11+00:00,220.42358702462326,180.4958999883538
752,2024-02-23 15:10:59+00:00,208.96102624311237,186.67761422681437
753,2024-03-02 15:11:07+00:00,208.82374714398674,184.23522026218345
754,2024-03-09 15:17:18+00:00,208.34139738973198,191.84485749368542
755,2024-03-10 15:10:48+00:00,204.30273416386115,188.81054219010036
756,2024-03-17 15:16:55+00:00,209.11241925855035,157.19442396417804
757,2024-04-02 15:16:44+00:00,205.20181581993046,190.25061700343787
758,2024-04-03 15:10:57+00:00,,
759,2024-04-10 15:17:05+00:00,191.1739855140434,177.22785675725635
760,2024-04-11 15:10:31+00:00,,
761,2024-04-27 15:10:21+00:00,,
762,2024-05-04 15:16:27+00:00,,
763,2024-05-05 15:10:33+00:00,,
764,2024-06-22 15:09:59+00:00,154.77118350218143,277.31773647042826
765,2024-07-07 15:16:29+00:00,,268.81125712379253
766,2024-08-25 15:10:43+00:00,,290.6530554469298
767,2024-10-04 15:10:49+00:00,,303.40668807581886
768,2024-11-21 15:11:05+00:00,207.0889249588528,
769,2025-01-16 15:11:09+00:00,208.33680175024887,
770,2025-01-24 15:10:56+00:00,201.894026524873,323.3731411965793
771,2025-02-09 15:10:59+00:00,,
772,2025-02-24 15:17:14+00:00,214.1519388282215,198.9528444765957
773,2025-02-25 15:10:48+00:00,209.81782732954267,195.53423004396313
774,2025-03-28 15:16:59+00:00,210.11169075579133,194.55985173225113
775,2025-03-29 15:10:36+00:00,,185.99445096525946
776,2025-04-06 15:10:48+00:00,209.7264004615899,192.79638526421655
777,2025-04-22 15:10:43+00:00,,
