,dates,nzd0299-0000,nzd0299-0001,nzd0299-0002,nzd0299-0003,nzd0299-0004,nzd0299-0005,nzd0299-0006,nzd0299-0007,nzd0299-0008,nzd0299-0009,nzd0299-0010,nzd0299-0011,nzd0299-0012,nzd0299-0013,nzd0299-0014,nzd0299-0015,nzd0299-0016,nzd0299-0017,nzd0299-0018,nzd0299-0019,nzd0299-0020,nzd0299-0021
0,1999-08-03 21:59:44+00:00,,,180.18289331060163,157.42825056587154,,209.3198455153552,,,137.60060853476756,138.06291412114703,140.94219362276132,141.30078293883997,65.80188581777227,,,,,,,,,
1,2000-03-14 21:59:23+00:00,202.9795823678869,208.87084282695008,204.6013249892392,193.91631954049308,,180.9481273380075,,187.39494745550982,176.49768049673884,176.94882145257938,175.09416579432997,174.80196814332112,,,,,236.45154298768855,221.5988961585287,235.78332467160888,222.81234052296986,248.3924640745584,260.64012648371335
2,2000-03-30 21:59:21+00:00,216.73246717362093,221.24567991277326,214.9298459741083,206.7098423771223,,199.28407114752306,,190.12803178987002,194.36655481950226,197.21852050074602,201.94141798601217,194.01920280275826,,,,,239.083320499655,239.75346387466814,246.96856852510697,245.0125745347182,263.9156283642749,269.70151439067905
3,2000-06-18 21:58:39+00:00,,,,,132.44702196464203,,86.89810597379119,,,,,,78.75548007246722,,109.99988162970973,,,,,,,
4,2000-07-04 21:58:26+00:00,,,,,145.9803352292875,,38.527703032601515,,,,,,61.65768088398186,,85.5612796564468,251.66104855497335,273.56847562725767,276.80079239866666,277.2760812548949,,,
5,2000-08-05 21:57:56+00:00,187.37429528944133,,,147.88480458056637,153.6928461274616,155.53771234201398,155.68075182732545,167.74642873192664,153.95618065367356,141.05554947898537,144.63557136858003,,,292.92559831750293,,265.42839672355086,271.40792111633283,,233.952313008526,,,
6,2000-09-22 21:57:17+00:00,206.37079417270596,199.08954070780925,190.56024891505126,188.26804685766015,180.66490882230377,175.4933673041862,174.22280381962096,179.20715238241135,,,154.62344411932324,173.10086097764463,,308.3877570259484,,242.2378390679693,,,,,,
7,2000-11-25 21:57:10+00:00,209.09186955188605,199.94802236209023,203.45305688933422,195.3817280795727,190.6863141768607,189.72756375060425,182.56362869815734,184.1375748391518,186.46698412217623,188.927079778423,180.0017563487956,176.756974888797,,,,,,219.00547914002314,208.69601117376476,221.60220071282322,229.91030422967555,232.7932906942764
8,2001-01-12 21:57:18+00:00,203.722386700089,197.21371269779183,197.73644934884754,192.02160116134473,195.0714852725055,188.80831945228553,178.37183598963657,,184.44834590800346,,175.48947677628752,180.68400307324734,,,,,,223.22509587176845,225.42808515424656,227.90560866401677,242.13423190951298,249.04850266236198
9,2001-02-13 21:57:15+00:00,,,201.44315172698572,,,,,,197.27962435606236,184.4329689031877,177.75323375698358,182.75947367907813,,235.34256895673644,,239.4214479806419,254.1897093393206,231.8212130892963,236.6985996441579,223.0824811920583,243.23653674478612,261.7559488541081
10,2001-03-17 21:57:04+00:00,,,223.1597338211656,,207.87879347721855,194.36148585657762,192.79741457977218,150.00972002693567,,,,154.63742268353775,,239.89465850913828,,234.14054374161938,244.87394483691722,237.29201928874932,238.72028515731498,224.5734413145662,256.45637184979955,276.27386377796614
11,2001-06-21 21:56:17+00:00,,,,,,,,,,,,,,,105.11977027765018,,,,,,,
12,2001-07-07 21:56:12+00:00,,,,,,,,155.48938947019903,,,,,,,82.86090099539832,,,,,,,
13,2001-09-09 21:55:24+00:00,,177.83655604362934,,167.74735666512416,,156.93393690501154,,,,,136.05467164010534,139.45842300981877,,160.0465842390923,161.34555844225122,,,,213.89334434114588,204.65477567660994,251.595740787458,229.29080158907075
14,2001-09-25 21:55:16+00:00,,,231.94642767893018,,215.48397314008284,198.38860441428113,201.43813602011346,,198.15078592862676,201.98520390077715,176.7106342457636,181.59809123208927,,,,242.48225279158476,257.8806957511421,,247.2708508039029,219.1144369326653,,
