,dates,aus0145-0000,aus0145-0001,aus0145-0002,aus0145-0003,aus0145-0004,aus0145-0005,aus0145-0006,aus0145-0007,aus0145-0008,aus0145-0009,aus0145-0010,aus0145-0011,aus0145-0012,aus0145-0013,aus0145-0014,aus0145-0015,aus0145-0016,aus0145-0017,aus0145-0018,aus0145-0019,aus0145-0020,aus0145-0021,aus0145-0022,aus0145-0023,aus0145-0024,aus0145-0025,aus0145-0026,aus0145-0027,aus0145-0028,aus0145-0029,aus0145-0030,aus0145-0031
0,1987-05-22 23:07:20+00:00,195.4678107082128,190.66229790783134,201.37889025613038,193.70373394761282,187.13421819190063,195.5260100393924,204.76732038564217,211.346543679801,200.16596288146337,200.24428582945418,211.88730348632959,210.83967196057006,214.02108100793038,213.41142538005926,206.45195988517173,210.3356804994133,201.7994206798746,191.8713050951004,195.0246718881629,181.77836573595243,167.7722704963936,169.88865020833447,167.73429072419125,169.1118357953869,175.9042181961319,182.02641335087463,178.67053209476222,193.938911959644,191.604944928017,202.01946769337084,195.60966516173593,190.2849841266659
1,1987-09-11 23:10:05+00:00,212.3879168488146,195.04553703631044,201.46084938113154,208.43576260648655,203.8817616876221,205.15506003936565,207.9614241462241,210.1581631754646,209.84361028108592,214.27686159405357,223.55548665656133,232.53071561599987,223.28638725538494,221.22184069659056,213.21569772654902,223.21394257561704,201.35275786798923,197.8033291773005,184.30552317013198,166.66266030691298,156.90754678193204,152.74129696096588,150.8238523770361,159.82166270332579,171.24657788237232,174.03770262700573,181.46168845188853,196.6759123173746,190.58674774875507,180.71374654046912,185.29861193993403,190.8795688469085
2,1987-10-06 23:04:27+00:00,239.244516988492,223.37485963320876,234.11469308892387,236.6592673486134,229.4912535791404,227.29326483422363,228.10715458900378,230.4830042907519,235.3076025558371,232.52307181791525,237.51297820496143,236.05780854623845,242.05024531177725,232.32043284178582,226.58135495111128,221.0898225019684,208.08693759240424,200.34097091855327,192.75586801782669,180.1944821706723,171.4016982889591,168.63008283095505,168.37179970780386,167.59669036926542,177.75687049591136,191.43890287897935,186.10060722748457,207.58130100709457,198.2485345749334,191.39689750566671,196.2089214930603,198.98754787428928
3,1987-10-22 23:04:43+00:00,234.8370100184802,223.15252109992696,226.20864654176495,231.35710924990693,224.414713089805,222.61327726519875,225.6281548870752,225.71551129362172,228.8259926087674,228.51085919167548,235.6649236431925,230.65588607178063,234.6733165460339,228.74400518420458,218.8355860741328,212.9976198044119,201.74163919543003,190.16310624048,181.92146510389475,172.79496765648634,175.54914365620078,168.83428695782212,168.6186036823789,173.15144764631813,176.05085228159768,179.42441117124164,180.45231952356255,184.61129337674794,188.0127299530594,191.27502888067443,194.06076228585542,188.38611591382318
4,1987-11-14 23:11:23+00:00,231.30480943831114,204.8149354805109,221.69925520719596,227.14168719508564,225.41594008010483,219.87920802072765,217.03164425200634,219.79768164725508,215.58859766875366,216.83851529002956,226.79341882909253,222.3594488986923,226.3088163147756,215.23930847368197,210.86569546272565,200.8375151266862,191.57792595211788,179.12923714364635,165.30314665326185,154.48756117894405,156.22524026994319,145.8907206003119,152.73103922132628,149.37998109814995,156.0047510388716,163.82296408279245,165.22308082681334,177.4442190299519,178.88965220976337,174.46961791094503,185.7002614974018,176.40377308834923
5,1987-12-16 23:11:53+00:00,254.21826937106303,239.65076838208455,255.1548996228131,249.707364729691,243.77600177288207,241.14064260973922,241.56005328787057,241.96348790449474,250.80722317690288,247.57332143172545,253.04248333205442,252.03777414036787,250.34509222873672,235.6044972916759,225.88131460529868,221.3084673094041,210.4939216853654,201.5647137806488,188.42249227350692,182.47043867504763,180.492571836312,177.23402381255838,171.0169083244908,170.44120753660027,166.61687283882102,172.67229700838024,185.4931597399967,189.9621552005159,195.27262801889913,194.6242061612741,199.48750427888803,186.0367929908618
6,1988-02-18 23:12:59+00:00,204.80896836114934,198.88689825869406,210.69585378874376,215.93553867064156,209.01045214055,211.26916114080092,210.96716500117853,217.74244291448616,218.60582185287822,216.07982436291252,218.44152140403435,220.8205795681787,218.05796667560656,212.96057021971956,204.90941621303978,211.86872506562537,199.70091850505662,192.44376853808023,178.66141814643845,170.46887059139897,156.61680796678752,152.65459999406727,147.3834603834282,153.65997625148225,158.8610028446111,173.1421673115308,171.0892416803584,181.09951070068632,180.3044366498069,184.09527806797055,188.2595411703027,180.1701505005992
7,1988-04-15 23:07:14+00:00,196.30488435451872,197.3589724056951,215.3578846128146,209.37639027464627,192.1183879060646,190.89537365622948,197.57383299732064,200.04433525685727,206.74616992621347,213.7981001711328,226.23437311472696,230.33994826892396,225.79322116929396,208.5459464591342,190.14813247560923,184.16229977354712,192.52842347699755,185.8248746719741,180.8777348262085,166.05649381243535,166.11115121254872,163.39623972915592,164.01616502205798,160.53272154372553,164.33354912735672,170.59301686600713,167.5027604042368,181.21185926581515,185.0888244147687,176.39537793511604,184.83995037829027,186.94502644180787
8,1988-04-22 23:13:28+00:00,194.01845178396988,188.23656458386296,207.2845942696698,207.87398166210704,198.80307181762169,191.07022693588766,193.44597986390824,194.69970559720272,203.51899838838395,210.22483612469864,224.62904093032802,226.24797108897766,218.28826763339012,205.32154687158064,187.61981771112065,181.99982817538788,181.60158775520048,184.00082972996074,175.73821033882993,168.06098773926755,167.50147228137382,160.6324879922353,163.13481129478615,162.39721111942984,158.00375053695626,161.24961658427785,167.27490746189704,191.09594717413339,178.4267937224314,170.06699627113488,185.97085444803952,188.7566477995543
9,1988-05-08 23:13:38+00:00,191.2431203818095,175.35784736523217,199.07440503239323,209.45013783827693,203.5803812704761,196.0310451865559,195.7928529479309,198.18438692070762,200.44126504338814,207.00285579332964,221.75365882879478,217.70868553676115,205.6945562776619,199.21501539489915,184.26297110121544,175.4243648122132,186.4345142855147,180.81079066704498,175.09770075608782,170.9741944869616,170.22645323509374,161.87951212660934,157.60955603299317,160.8322252819589,157.03906023845906,165.38367701068304,174.03455400670836,203.75452221506276,174.63327781183204,165.9058047025989,185.20913256549792,191.61813607442988
