,dates,aus0288-0000,aus0288-0001,aus0288-0002,aus0288-0003,aus0288-0004,aus0288-0005,aus0288-0006,aus0288-0007,aus0288-0008,aus0288-0009,aus0288-0010,aus0288-0011,aus0288-0012,aus0288-0013,aus0288-0014,aus0288-0015,aus0288-0016,aus0288-0017,aus0288-0018,aus0288-0019,aus0288-0020,aus0288-0021,aus0288-0022,aus0288-0023,aus0288-0024,aus0288-0025,aus0288-0026,aus0288-0027,aus0288-0028,aus0288-0029,aus0288-0030,aus0288-0031,aus0288-0032,aus0288-0033,aus0288-0034,aus0288-0035,aus0288-0036,aus0288-0037,aus0288-0038,aus0288-0039,aus0288-0040,aus0288-0041,aus0288-0042,aus0288-0043,aus0288-0044,aus0288-0045,aus0288-0046,aus0288-0047,aus0288-0048,aus0288-0049,aus0288-0050,aus0288-0051,aus0288-0052,aus0288-0053,aus0288-0054,aus0288-0055,aus0288-0056,aus0288-0057,aus0288-0058,aus0288-0059
0,1987-05-22 23:08:32+00:00,192.13567880000954,182.34003908201717,179.8612710493165,179.98694199916056,185.57159861274778,182.67000035271968,189.41446328982644,191.11288409740158,196.1988703563643,195.22589398944828,191.74660983938605,193.63422039063178,197.06876931944524,198.36059391244348,197.39000107302556,211.95151246946375,209.55937448360666,204.15708063654668,208.01034401771406,202.30261798174828,207.98459303511018,205.9732644612985,201.69428418455706,212.23857646421757,212.94803296084817,219.77615672944384,223.06774708706348,220.5669102961012,220.9753222823746,222.3431795709574,227.65927362249334,227.9757229191964,224.77333083697917,231.33164292848872,232.39141364260828,236.09102699305717,237.10792311803615,234.4549599379952,233.91817673966878,235.8078026527358,229.22906490511699,232.69016805843518,229.2366239058807,224.1393628481339,229.25634905190847,235.5589474643239,236.08436321309884,237.60630880412103,239.1436289590759,243.90935857821412,244.71640888812718,248.07364272150886,246.13569160055974,246.04500447701733,245.0394799704677,245.07698812910738,246.0801968994088,239.60781034139444,237.47651469839406,239.2223325555491
1,1987-05-29 23:14:53+00:00,190.7110005151443,186.56604562007138,179.04731222409737,181.62645856900804,185.55726857071153,187.74892420486026,194.7643297626332,194.40358949144402,190.64693809132422,197.09058701878192,199.83470794830632,202.9813574988396,201.1880767633779,202.12724004527942,210.47996154425425,212.01039151982425,216.80935456314785,215.18878474963336,213.76447846157095,208.18544193321958,212.1620216332627,213.1094009548637,215.86237881966716,220.41513614800937,223.60945699982227,226.78013656005268,226.09158706100638,227.253746108658,229.74841954615192,222.52681600446576,227.3808010101423,231.4585719943145,233.31265617319784,236.0311374534068,241.97580056176074,243.78397796176174,243.6661371481413,238.97287651792863,241.00096167404647,237.88984046773214,236.8764562646475,234.52997482124297,233.61525108643485,233.45949132974326,237.9712824097312,237.72695376914848,244.58790441762284,245.3581445271956,250.91592137306714,249.38361024032648,247.6355045876724,253.31581198094062,251.22384315876928,250.91351440111168,256.2490298410158,249.56390645626874,248.5569888225327,243.931316322701,244.47791286628492,244.92778997374228
2,1987-09-02 23:17:14+00:00,194.77106942048673,187.74396301676072,181.0282333184902,185.74188651053564,189.64267080273564,185.33114529675262,193.24404063173708,195.72874385770214,193.23793023521645,193.72098203970933,198.51828534974604,195.26006615405444,196.61627896733944,205.7342153400426,208.97506668176075,213.98411483580207,213.38092588373155,216.14586810638923,215.35752168223115,215.16755014467324,211.3255403796639,214.33677361489688,217.9121819042532,215.94429972753227,225.98425009223976,221.95374813648004,224.2675106985821,227.3010058787313,226.8724337057683,230.13355959252175,222.6065992445591,231.36280098347336,226.5358096655719,230.89298055392305,234.1799849065083,240.05510887932314,239.6619470930687,236.29262074770813,238.49968601626978,232.3302829469642,229.45696676221405,230.45379551126248,232.02635751287335,232.23183634436444,235.44015032176947,241.71300666309082,236.9014984529748,235.92012051032052,240.95073659526153,243.69270583731102,237.46515884688307,247.9645852819115,244.49340225955498,246.76437662176022,250.7800835354356,250.5484897904864,239.75301211444594,239.08815155009287,238.259326297194,240.99945392858845
3,1987-09-18 23:17:38+00:00,208.94474341096358,206.9322959854244,206.54810560743374,215.39021789926423,206.84027766857628,205.10381549870613,203.932576469408,210.88387307733888,212.753577778409,212.60390824231408,212.71312908339692,213.97875013770192,215.0230658682561,218.1938454549117,225.67144560687305,231.16250251911342,225.0053129529724,225.37095892025118,224.90173557652665,229.88575749748603,223.29050237681562,228.78186834826008,233.40349559841727,235.980725329145,236.9138862798576,237.8545936791792,235.97291645887853,233.18169776634394,237.37160873176023,239.57104321654484,239.81885201784482,247.14140531516034,247.82432143897606,256.6054068206429,253.87000154587,256.8383430659865,252.1339085243973,248.71264454365294,247.6106290159098,246.9418019950511,240.89229672896695,241.29796905739713,243.40347312996496,246.72728566964125,250.18415695918395,253.47674057879985,249.11755685844142,241.96332231865418,246.32964864900308,251.5843627897696,246.28313059044203,258.4145113979085,255.96122490195498,259.2801076131234,257.6918916011241,255.15245941099155,254.9017516510393,248.9287134004596,248.29377288621396,248.7530040637257
4,1987-09-27 23:11:39+00:00,,210.63840615957466,212.09968956725103,218.11179720444179,226.0593082214283,218.33161359417525,214.7274990705956,223.48990194438537,226.79406392181411,226.7043492434556,226.3544640882213,225.5311356628433,222.878004679726,227.38516949232937,234.53422393717003,235.34537220820337,232.11348046319685,231.66794166655947,233.42228123690737,232.79890448196528,233.194860973661,242.83127594207772,245.3279310060594,242.89936157572785,246.68999734614553,249.3866023027538,246.6104636335564,243.46186947500033,249.34317236593483,245.82630743721674,250.81410732933367,249.5364810872168,251.31792811020145,253.9353541996144,256.8427354403156,251.11613637099245,260.53901400366857,257.1800013953296,256.06319655850456,248.3403302177957,252.87728147534844,250.38229831682918,249.80570596019933,253.57959525676452,252.71538476497247,251.3819821376128,258.54626101426834,251.3704793570362,250.1528199588252,254.0770060768084,252.400689798956,262.6232508372547,268.76991507037155,265.4653743857228,264.5665892652739,263.90960577136946,260.9799565003134,255.66411775147074,256.2610940370997,257.2518375312949
5,1987-10-04 23:17:58+00:00,192.43455770598084,195.48585732539755,193.4930677858805,203.74123267590875,205.37715828500956,199.12375675477324,198.61300642716532,207.92082658802238,204.23653988608697,204.1127031656042,208.86161449213714,208.8496518364902,210.78762464842092,210.7845449548137,217.78234725229595,227.68719179363626,227.8500779117187,229.1083663393969,231.72364494860423,226.14425228853315,228.99452793275682,232.85558780343302,234.15749513420997,229.3227322401719,235.432850682873,228.89425718939378,229.40273846494952,234.4821317424851,235.29579739222564,235.34307150782757,233.562504786687,238.31437924368117,242.83430240372374,236.8545191137329,241.49825647128293,241.80991741046157,243.46323990352357,246.3768159206229,249.5189551852629,244.11730688919644,241.28153435677248,241.60754078282747,240.8940512427208,239.96566604953617,244.60183502080818,246.18218515876646,245.993424993673,245.11481894861913,252.50233919955846,248.63775113870764,252.05351980121688,254.91198952825246,256.4195299117757,254.7314706555279,256.68569202547627,251.92710634499903,247.78811128371328,246.90640792584452,248.33066658454044,249.77196003428492
6,1987-10-20 23:18:15+00:00,196.2375029681088,192.75791926198238,202.3107199615887,204.82292309105654,200.64614404695686,190.67136530886413,195.7755801975094,205.71830228625672,200.11196735492152,201.0964633697638,202.1914964352504,207.5002694243524,210.79053526417007,208.86262148970988,221.5546823786125,229.4422455901138,219.4600288292485,219.95913298227245,222.7077634425031,226.0011688637988,216.22137663741947,215.6837200233577,230.67204887301517,230.3836881880105,228.97133210324998,226.8059605530794,233.08313692447584,223.03412048734194,223.54085957390603,221.8210270264404,232.88930883314697,231.14435226478463,234.5858978339137,237.03127956099192,237.59873766363276,244.5718217196744,235.92477315044817,238.92138396664046,240.22584096794176,231.2698070130588,234.65088737747624,234.01362530667538,222.98235207192474,226.48791659323652,233.36498128367816,236.64983401678725,231.1974678164827,233.68257094189357,238.00092829058084,236.54288919991876,236.97519842193284,244.8424307052831,252.0614884414856,245.2210403632793,239.8746366071237,243.27436264040492,239.2256270050143,237.1952463842546,233.03102606561924,232.46952670314286
7,1987-10-29 23:12:13+00:00,215.37892972048013,202.64776481036085,209.83872541744583,212.61306500857222,217.53899971104426,208.55525233879533,211.91527875876378,226.42742830863162,216.01397541704995,221.29403388146181,218.4355786303775,225.70202799696045,224.40899559650205,222.75449309246557,232.74081981004008,253.63427663439546,234.40884279478146,229.01900306251858,235.69767772478951,244.38200268290024,235.00723410957184,231.6092716495256,233.64873233182874,246.18943166666264,234.62060799819128,230.8788635053061,242.57124339262703,239.97253564190268,229.70349954752203,235.9891059869254,250.45361184153734,246.4554589044823,236.73365152676266,247.43854841450113,245.07943550849876,259.0303876070054,244.62076029237562,256.25704780358285,255.053087199765,243.8642007885056,242.46755796986832,249.70773717496323,237.82883981952196,249.69841674779255,243.70471327881455,247.5405113574534,253.94389104442052,257.5852573654247,252.14644373225732,247.34124861723583,254.27240307027137,255.9762302295129,259.6784751248441,256.871560694861,253.94698456941614,253.38090934798367,250.1318034867604,242.04059537264413,235.19068106398285,242.37145281938035
8,1987-11-14 23:12:35+00:00,222.875796236384,205.62940820654018,213.14760956579843,217.31783182546442,216.56871563247492,211.6166959961129,206.2479001239865,226.49851128476172,216.01368388751007,214.96154272775627,215.52797910766796,222.75629405781504,224.55189956555878,220.957427511053,229.03205331779958,248.59026152986806,237.97429036977434,228.82400955735986,236.3378419033514,241.33434310598224,230.19721629833973,226.1889296318834,231.8594936255174,239.56116682464514,236.70996370676338,231.56102596519654,248.3700660371397,248.03533845076177,232.93138420060004,238.8310632127739,246.78466703958483,242.22610060006923,233.67749891796993,247.9081023101255,244.47279597369538,251.73586070341244,248.65905718102644,247.16346177661597,253.1757582085086,250.9583529630992,243.69098859755104,244.40366418293667,236.92272608382973,242.9545226967192,237.7510479017708,241.28187776952223,249.03336037056442,243.74540338114264,247.29825315586422,238.27346533404713,249.98395499429765,247.90017426546893,256.38136969520605,248.64785528952154,248.69866610079674,245.96274336493005,246.65239226569085,238.01021980474056,236.51584795480719,240.5202013165168
9,1987-11-21 23:18:53+00:00,201.49384624835164,197.90168448411927,209.45482778243186,214.63397161417257,218.31254516509844,209.57411770654912,215.92606822272242,227.86958242458817,212.3503010540552,219.60013259388916,215.87487957930782,226.39806756216294,224.38615091191497,221.57289717771727,236.70335879377546,246.30566359494043,240.5101330322362,233.74839669907433,244.19073717732488,238.8998034708256,233.48491334969822,230.76440383905054,239.8967279886265,239.85661182645947,241.6942278386542,239.91125770647957,246.92100624947963,247.98326002381344,242.01838830714885,236.68260436609154,244.37936165491308,240.36383856978594,238.43934115084045,241.52257690074217,249.60592296822892,248.60263649724027,251.33154434935176,258.5551469791764,254.6810916722639,248.43674220354018,242.88504386898526,242.08506110247856,240.54553318575847,240.8643997600754,248.40123477115034,247.98963975561264,253.32661672676855,252.7849640736261,254.5254934278505,255.58874154384836,255.5435804204665,256.93208023732444,260.1660645039058,257.7415908905417,268.95218322112277,262.55594866981517,260.80166827763236,250.77096298444636,250.75296075718268,249.57116095179654
