,dates,usa_CA_0086-0000,usa_CA_0086-0001,usa_CA_0086-0002,usa_CA_0086-0003,usa_CA_0086-0004,usa_CA_0086-0005,usa_CA_0086-0006,usa_CA_0086-0007,usa_CA_0086-0008,usa_CA_0086-0009,usa_CA_0086-0010,usa_CA_0086-0011,usa_CA_0086-0012,usa_CA_0086-0013
0,1984-05-04 18:02:09+00:00,,184.1329330920126,182.90413758364338,175.04466990172264,186.4266426164335,185.18376595774888,184.9706621427596,179.49783406880513,195.6703127635315,197.2338146378105,199.3008321792583,199.05201346619776,168.68389855401426,175.230280034054
1,1984-05-20 18:02:40+00:00,,,198.90703996183169,187.66438642645903,189.08396431389414,181.27298750205102,184.7251780652102,181.01310773720235,200.91011131191107,205.88745649344747,196.3157293564554,199.39247591847055,168.340826523735,175.34588227918175
2,1984-06-21 18:02:54+00:00,198.9957754382072,188.32961957581435,191.59718577961786,188.58058614054252,,,,,,,,,,
3,1984-10-27 18:04:31+00:00,196.29069012269696,189.31713560090645,189.20409189946267,177.60173015429947,181.49319797944463,177.76644081719482,181.86982729271378,185.85661651876816,190.66875884942814,186.2264136429344,181.8981679610766,181.1926885346905,176.31296820380462,180.56773003144178
4,1984-11-28 18:04:48+00:00,178.08359911088752,169.07957948787995,167.79812008935605,171.45430643864017,188.03019207360407,185.050055249577,176.2094570478564,182.93385097019063,204.71669635484517,197.654315754257,180.29602332026266,174.5999794894231,166.07560516019248,170.5925493570964
5,1984-12-14 18:04:35+00:00,180.1133343231959,171.46331940119927,164.81368824906616,169.06786327911053,175.39701836099528,176.3062114295497,160.23398068705578,164.81966043154506,183.73590898313648,184.53796144607512,176.8883391918927,177.03607646529517,170.8485378688247,171.646043430175
6,1984-12-30 18:05:08+00:00,191.4644672805994,188.1272424307243,177.43505749009358,182.93918105327765,196.29628403604616,188.49423880962203,177.04068621523464,183.59561704569325,198.41512783874734,192.5871636330437,191.30589420298736,191.66488877933062,182.73917703153626,185.06808020217272
7,1985-01-15 18:04:51+00:00,185.99227700843068,178.8780457139793,178.82762773806567,188.5828776882875,192.08348091314264,182.62425192750305,172.4240531338492,188.66935408035852,200.33460658159618,190.8146564959758,188.88249727178533,190.2829344962716,174.99026102155585,179.8285224058938
8,1985-01-31 18:04:55+00:00,187.618602615886,186.7914829789092,179.1508832119292,188.5980667212051,192.37156265814275,179.95639876722402,181.62456546799277,186.53026755032337,194.5294404466932,188.39779895106327,187.27355581583714,192.09391344174398,175.20609080667688,182.92920088449364
9,1985-03-20 18:04:55+00:00,178.67620976741514,169.74364300439163,168.71008327654016,171.55774068384574,176.7547652064941,173.13568079858567,160.07846218281583,164.3787271825355,180.33722244520766,182.14402155913828,176.16959168317453,180.5635409384238,162.71128281479082,166.40537412517028
10,1985-06-08 18:04:37+00:00,214.24784496985978,202.35612979475607,199.9956985854127,,,,,,,,,,,
11,1985-09-12 18:03:49+00:00,242.5973268093988,227.5618689473618,208.67070639722283,190.31397710599896,184.98041795269248,186.92017267342106,210.68303705830334,220.5696787498957,209.43032148027578,193.2579496644493,181.94023683434688,199.84185735441295,,198.26257743097614
12,1985-10-14 18:03:28+00:00,231.80083461992922,213.3632186599301,203.29156043040823,185.25205117148892,189.12065844612286,185.97727990589783,187.74600638451972,185.36899127883595,178.02441020324963,165.63519107213182,158.48495492069702,178.8805909528143,159.48262039033898,174.3987971592451
13,1985-11-15 18:03:01+00:00,231.52552374893096,216.69066308379678,202.81970568122898,180.6277329726147,183.9532940038938,190.08720719418523,199.1373947101899,193.74361611581338,194.23926114448173,180.2383810226882,169.20849459046477,176.51103026850143,174.11859374140022,174.92249600456972
14,1986-01-18 18:01:49+00:00,200.28985812449199,187.49499624317153,184.3527605897317,187.39592165528842,195.35347069808665,183.10627646064788,164.21896583977323,173.69518287296657,195.98753652663137,190.09479028144318,181.62963167316207,190.36310070029322,174.78272278392814,177.28737934496598
15,1986-02-03 18:01:52+00:00,166.6287020940847,149.30932005214362,150.64268875170904,164.12924957644537,171.8935313971446,158.97189395478304,153.24953484595517,157.41035105966273,173.90992484335715,170.0837658648607,155.70700682487453,163.69752783485302,149.49771879036277,152.56293563158778
16,1986-03-23 18:00:25+00:00,159.86463942951073,150.9399242003395,157.55747973420418,150.9783382867164,156.0843634986447,145.277520618985,148.01829358607722,152.66707564731274,164.06452680498091,,,,,
17,1986-04-08 18:00:05+00:00,179.45944493195077,166.88253760605772,174.92990152118284,171.4720165854126,173.4214775587378,153.9988635281884,163.97742169519103,171.1068504652557,183.89294452788982,177.5312748636616,158.62214771281404,184.4148276191643,155.7679796790444,155.9161429242895
18,1986-04-24 17:59:43+00:00,169.4666333127194,161.31829963264124,165.45785445422575,163.57817564878852,160.28551726930863,144.64692782786068,166.43118790144302,166.59789555043855,170.88683511147707,166.86261455535168,152.64278536904638,165.78017110115164,142.45082295331133,142.2965769887721
19,1986-05-10 17:59:18+00:00,179.81595286975124,176.9303119152217,168.21269873605593,166.5753945337922,170.2214419582227,168.6929177806174,178.98692010340045,179.1000580599941,178.59839103225391,183.56604639882175,167.47261089716932,186.5065068424184,157.95703549836162,162.93414069253612
20,1986-07-29 17:57:09+00:00,222.70347506414998,208.72562696583216,195.5486996946478,173.593858765567,176.0612969945998,201.47898500082087,,211.71816498297983,199.63251798650407,186.98442685463547,181.4499808669902,187.67688523969602,189.21439181501648,178.22748047918316
21,1986-09-15 17:55:02+00:00,239.82664825269757,215.55036631034733,196.6005567882293,182.64850146303067,185.79838571203442,190.4281418681351,210.54576081338547,209.31926262884534,199.71896270878128,183.58941821087197,177.3894898638306,193.53634401968125,185.3592241547895,176.024155500085
22,1986-10-17 17:54:01+00:00,207.04935538674852,199.47951140691868,181.62364260764735,178.41993341373427,188.0898357556094,186.94408384336424,169.3874514758521,179.8301028117187,184.04056986050796,177.36824742850195,170.99259669974361,175.2092272623695,167.8603644611331,161.31067107553076
23,1986-11-02 17:53:27+00:00,169.8241847311569,158.70266809758118,159.82345159660645,160.52518842819453,171.73421240407114,160.04905067045118,150.5064182965947,163.5939048921002,168.66691256109704,165.76171199518092,161.8093165113064,167.28884008620906,152.86895890443697,154.45144283803023
24,1986-12-20 17:53:28+00:00,173.81906845666214,169.0694520469258,165.6752781741984,172.23387236966244,181.05858860201562,172.56228945893906,154.19707932653608,160.2199414962195,166.9840024233508,171.71773624327957,172.04965730548025,162.35834020106628,148.74383629196785,152.4561613058616
25,1987-01-21 17:54:24+00:00,180.68790422015235,177.4316154211828,180.39689332552334,180.79021292657944,193.16145397060143,177.39994464605823,163.83655797007992,179.00117215182135,194.22997486158863,185.9931878358666,182.03621001002819,190.15585889797882,165.59042519400964,172.82144775817807
26,1987-02-06 17:55:21+00:00,184.22572714618394,175.1427047847252,177.05110950072282,184.0968585679371,191.04442949923254,170.3158212319574,166.22873613335977,174.15605531353404,185.9054877457976,187.79544284723255,182.32651695463957,188.04026880957946,161.32879252968593,169.91554176645286
27,1987-03-26 17:56:47+00:00,180.48865517026076,172.48784072726943,160.88765253801603,178.94468530538484,183.09484059868046,165.7370915591126,153.7079242278659,159.50630414948074,189.98679854227345,184.8884603682361,177.5310043861326,185.27306389962285,158.82981144331418,166.76541400548368
28,1987-04-11 17:57:44+00:00,171.96845134398563,162.72662431782652,162.58899550984114,169.8453908087762,172.18313967505645,164.67572398146325,158.21275721950713,175.28980716641775,186.46423844547667,184.63247089389398,179.4518598879108,178.77607761537047,161.46794698523001,164.28059466701902
29,1987-08-01 18:00:32+00:00,222.75487265444784,211.25778014178246,,,,,,,,,188.35792297997824,202.15095665277548,194.1161142870654,194.82881134542626
30,1987-09-02 18:01:03+00:00,243.15961100674753,229.18936305681365,205.31990668481654,180.34539847746112,179.75484352827078,188.42867460832343,215.53414219927538,207.173290826209,193.58227705811098,177.97832997442143,160.97240461657626,187.60414096719535,185.52782220026754,177.7174761039593
31,1987-10-20 18:02:03+00:00,229.7057357270877,215.43983987408055,197.88222156382437,179.01330736516098,178.7381278673655,185.1578607154853,201.07828382259837,200.36533955159524,193.40194397333383,175.99811786145273,171.37246727084806,171.24899995713182,177.1695076823719,182.8647435840349
