,dates,usa_CA_0086-0000,usa_CA_0086-0001,usa_CA_0086-0002,usa_CA_0086-0003,usa_CA_0086-0004,usa_CA_0086-0005,usa_CA_0086-0006,usa_CA_0086-0007,usa_CA_0086-0008,usa_CA_0086-0009,usa_CA_0086-0010,usa_CA_0086-0011,usa_CA_0086-0012,usa_CA_0086-0013
0,1984-05-04 18:02:09+00:00,,181.08205685270642,180.36174071755488,172.50227303563415,183.884245750345,182.64136909166038,182.4282652766711,177.15100619241576,193.12791589744302,194.691417771722,196.5273083253436,195.66215097807978,166.3370706776249,173.05108272026388
1,1984-05-20 18:02:40+00:00,,,188.77072401344063,177.52807047806797,178.94764836550308,171.13667155365997,174.58886211681914,171.656508400226,190.77379536352,195.75114054505642,185.2579301400288,185.87738798728248,158.98422718675863,166.65761146627514
2,1984-06-21 18:02:54+00:00,189.2321293686883,178.56597350629545,183.46081405501877,180.44421441594343,,,,,,,,,,
3,1984-10-27 18:04:31+00:00,214.5346639484083,207.5611094266178,204.4074034208888,192.80504167572562,196.69650950087077,192.96975233862096,197.07313881413992,199.89044253854613,205.8720703708543,201.42972516436055,198.4835987117233,201.46377056325866,190.34679422358258,193.5991399069499
4,1984-11-28 18:04:48+00:00,184.05437807985297,175.0503584568454,172.77376923016058,176.4299555794447,193.0058412144086,190.02570439038155,181.18510618866094,187.52675786939483,209.6923454956497,202.62996489506153,185.72400420114033,181.23417834382917,170.66851205939668,174.857391477786
5,1984-12-14 18:04:35+00:00,183.37476751774,174.72475259574338,167.53154924451957,171.78572427456393,178.11487935644868,179.0240724250031,162.95184168250918,167.32845519657897,186.4537699785899,187.25582244152852,179.85327845966006,180.65989112589972,173.35733263385862,173.97563856913507
6,1984-12-30 18:05:08+00:00,188.13502250473206,184.79779765485696,174.66052017687082,180.16464374005488,193.5217467228234,185.71970149639927,174.26614890201188,181.03450567964146,195.64059052552457,189.81262631982094,188.27912622492616,187.9655056950336,180.17806566548447,182.6899053622675
7,1985-01-15 18:04:51+00:00,176.75742582351415,169.64319452906278,171.1319184173019,180.88716836752374,184.38777159237887,174.92854260673928,164.72834381308544,181.5656223996535,192.6388972608324,183.11894717521204,180.48717801277033,180.02198873525325,167.88652934085084,173.23220013095346
8,1985-01-31 18:04:55+00:00,182.05091120883506,181.22379157185824,174.5111403727201,183.958323881996,187.73181981893364,175.3166559280149,176.98482262878366,182.24742800643804,189.8896976074841,183.75805611185416,182.21201817306357,185.90758965613182,170.92325126279155,178.9522784508858
9,1985-03-20 18:04:55+00:00,189.76547658800754,180.83290982498403,177.95113896036716,180.79879636767274,185.9958208903211,182.37673648241267,169.31951786664283,172.90893242914504,189.57827812903466,191.38507724296528,186.25074333825853,192.88494851685982,171.24148806140036,174.326278997022
