,dates,aus0177-0000,aus0177-0001,aus0177-0002,aus0177-0003,aus0177-0004,aus0177-0005,aus0177-0006,aus0177-0007,aus0177-0008,aus0177-0009,aus0177-0010,aus0177-0011,aus0177-0012,aus0177-0013,aus0177-0014
0,1987-05-22 23:07:44+00:00,204.7596907023855,201.69601114304726,192.91404934584207,202.83969364374843,199.29363235519776,196.19407205243172,206.5743149038414,190.19809379151457,178.51312268176082,175.01356281761645,177.8164718119,177.8231874969353,193.82354024475939,207.93068780052562,231.58288920605708
1,1987-09-11 23:10:29+00:00,194.49971052294686,198.8785772487443,195.6594449718837,203.93199885896422,203.07635894363875,199.34541801020038,206.24891151096858,184.21186976059124,176.946795875458,177.27994012223002,173.69896141752764,172.8940610265181,177.0118766883475,188.3233473047068,198.6701195360002
2,1987-09-27 23:10:51+00:00,221.93145683909253,212.41613262225445,211.5429456531051,216.1621588875791,228.0840330625718,218.0320415250099,220.88800820469876,194.9680882697211,185.34215852033358,183.13758639932792,186.68182184483794,185.22404755514344,186.5619949291001,184.7790113027439,198.15814503604247
3,1987-11-14 23:11:47+00:00,208.84383313540894,203.50168232067992,208.26883889730402,213.9422455174522,213.89754838678826,201.7471502852907,204.39773827679926,194.32604566790144,182.60484881358747,181.47277387759567,183.35944116954977,177.4549169204146,184.05594622599844,192.1553914631924,207.1500633675202
4,1988-02-18 23:13:23+00:00,188.62601692148763,193.56644834828984,186.29526132480126,197.59091155821307,188.0458640454862,186.64590313642827,192.5184152907617,177.04754196259518,180.5195926163347,178.68749253511007,171.64381978527973,164.78709188853585,186.14927791197687,193.95379725891078,199.525352995162
5,1988-04-22 23:13:52+00:00,207.52457712691927,192.369743826253,195.32212271579778,210.22270866194276,204.71131076273522,193.85722305871838,205.88423154954074,193.3328782899599,196.05133451326458,195.40057824123767,199.16237180617452,193.57121468407124,200.51193222369878,201.35075563969068,220.0367411024048
6,1988-05-08 23:14:02+00:00,183.36805848293147,182.4816737520665,173.51269345959986,185.46777467580918,188.92790076223483,187.69302779207814,196.25375177567378,181.28012286444465,186.6676273838918,192.40439214213532,197.8323350565962,,,,
7,1988-06-09 23:14:15+00:00,191.05269906105266,193.06394382345013,190.6372309592141,200.08503084661672,204.37074017782282,195.53105569150597,214.4035870254865,202.60984442488456,180.30308621211066,185.01384514494845,202.0320170035036,191.8433414784361,204.08087047385027,204.25599968815465,221.0984407403474
8,1988-06-25 23:14:20+00:00,207.9920054722667,199.7462748757364,196.85474244080535,212.2301808700294,204.66371720226124,199.35053254901828,203.94683701257912,202.88183759117396,198.2782511120996,191.775660721404,195.0512537648958,185.94331695870483,195.9247628956088,199.8574870875087,222.43786619778842
9,1988-07-27 23:14:26+00:00,191.00155181871048,200.96940939685774,182.75800500495922,190.22009235387014,198.570849396165,183.4238311590252,198.15912483974114,190.3667046066251,183.64071470753512,171.29060694020552,173.00521134479442,181.57313990136655,188.60850644718494,188.9755020736048,202.6368121674116
10,1988-08-28 23:14:30+00:00,190.4135807999151,191.65313398744524,193.94338294785825,198.29442573309035,201.18970115309702,192.56389216052509,199.57219719327867,175.45909888316066,172.960598975778,170.94742534091944,180.45474239808144,170.4731691929636,182.68872458525618,188.92615320892327,202.83876636536974
11,1988-09-13 23:14:28+00:00,173.14346958531183,176.93101186586134,173.37420229830025,185.81445903479786,187.62543767591382,188.44144612034597,183.8351237210088,160.04785028518546,152.04179587641636,,,,,183.2670731317683,188.26495237431638
