,dates,aus0177-0000,aus0177-0001,aus0177-0002,aus0177-0003,aus0177-0004,aus0177-0005,aus0177-0006,aus0177-0007,aus0177-0008,aus0177-0009,aus0177-0010,aus0177-0011,aus0177-0012,aus0177-0013,aus0177-0014
0,1987-05-22 23:07:44+00:00,195.84237906909098,195.7511367208509,186.42873179435514,196.89481922155207,192.80831480371083,189.7087545009448,200.62944048164505,183.71277624002764,171.3792733751252,168.52824526612952,172.32889542218027,171.33786994544838,189.36488442811213,203.47203198387837,223.65638997646192
1,1987-09-11 23:10:29+00:00,203.1893723246354,204.67168511653668,201.97919900947537,209.7251067267566,209.39611298123043,205.66517204779205,212.04201937876095,190.53162379818292,183.89852531680884,183.5996941598217,179.04644560318212,179.21381506410978,181.35670758919179,192.66817820555107,206.39426335972334
2,1987-09-27 23:10:51+00:00,231.51591874411812,218.8057738922715,218.51346340221463,222.55180015759615,235.0545508116813,225.00255927411942,227.27764947471582,201.93860601883063,193.00972804435406,190.10810414843743,192.5799522479306,192.19456530425296,191.3542258816129,189.5712422552567,206.67766672939854
3,1987-11-14 23:11:47+00:00,203.85549298176878,200.17612221825314,204.64095514920209,210.61668541502542,210.26966463868632,198.11926653718876,201.07217817437248,190.6981619197995,178.61417669067532,177.84489012949373,180.28969338269428,173.82703317231267,181.56177614917834,189.6612213863723,202.71598323095117
4,1988-02-18 23:13:23+00:00,213.15792764385014,209.92105549653152,204.13665094106491,213.94551870645475,205.88725366174987,204.48729275269193,208.8730224390034,194.88893157885883,200.1451211942247,196.52888215137372,186.7403802298105,182.6284815047995,198.41523327315812,206.21975262009204,221.33149585948422
5,1988-04-22 23:13:52+00:00,198.7334731705038,186.50900785530933,188.92859256567743,204.3619726909991,198.31778061261488,187.46369290859803,200.02349557859708,186.93934813983955,189.0184513481322,189.00704809111733,193.7524616791496,187.1776845339509,196.11638024549103,196.95520366148293,212.22242647447993
6,1988-05-08 23:14:02+00:00,169.14428017701002,172.9991548814522,163.1681274189297,175.98525580519487,178.58333472156468,177.348461751408,186.77123290505946,170.9355568237745,175.28860473915464,182.05982610146518,189.07924071449068,,,,
7,1988-06-09 23:14:15+00:00,179.8999856032451,185.6288015182451,182.52616662626315,192.64988854141168,196.25967584487188,187.41999135855502,206.96844472028147,194.4987800919336,171.38091544586462,176.9027808119975,195.1688087217759,183.73227714548514,198.5045137449465,198.67964295925088,211.1849176667407
8,1988-06-25 23:14:20+00:00,199.93066188174797,194.37204581539058,190.9919471022463,206.85595180968357,198.80092186370217,193.48773721045922,198.5726079522333,197.0190422526149,191.82917623968464,185.91286538284493,190.0904269399612,180.08052162014576,191.89409110034944,195.82681529224934,215.27222745066067
9,1988-07-27 23:14:26+00:00,193.0387955862386,202.32757190854315,184.23963683588875,191.57825486555555,200.05248122709452,184.90546298995474,199.51728735142655,191.84833643755462,185.2705097215576,172.77223877113505,174.2588998171194,183.05477173229608,189.627128330949,189.99412395736886,204.44769551632547
