,dates,jap0223-0000,jap0223-0001,jap0223-0002,jap0223-0003,jap0223-0004,jap0223-0005,jap0223-0006,jap0223-0007,jap0223-0008,jap0223-0009,jap0223-0010,jap0223-0011,jap0223-0012,jap0223-0013,jap0223-0014,jap0223-0015,jap0223-0016,jap0223-0017,jap0223-0018,jap0223-0019,jap0223-0020,jap0223-0021,jap0223-0022,jap0223-0023,jap0223-0024,jap0223-0025,jap0223-0026
0,1984-07-06 00:50:57+00:00,150.58002759858545,149.2812388624977,149.55539665092778,146.5200172267552,133.55413516874734,128.00169406557112,131.36782313631994,124.28572519766027,118.03149968166419,122.0588629395195,125.40856745159478,122.04975632789932,119.40770405212677,,79.4095954708076,55.89307573834987,43.38129250238648,29.54330078867053,27.48032778882295,70.846097108749,78.0550278518084,68.3540715320731,66.01697310823153,48.367981356836104,,,
1,1984-08-07 00:51:54+00:00,144.89042024090918,144.9443136319016,143.56238517383764,141.2096809532682,130.01969395952042,127.18070713679523,131.24534793491063,123.84329791488898,110.8661429099394,112.63882356497686,114.95415146840489,116.71747547574694,105.81552852932356,91.13942174880171,76.4789083331548,45.88256715075321,38.97992761736012,35.681636571085704,15.131697118694024,67.74040608967265,75.24902961205228,72.1391508066555,65.97995634558129,60.27370815771974,,52.26851047130937,46.93773484744624
2,1984-10-26 00:52:25+00:00,153.1018578612629,145.6096980184597,145.5976512742744,142.83908385621083,131.87692649630196,128.1342624630065,132.6956396691857,123.15910926575414,121.18701345375987,123.49107567582875,126.24716037646793,126.9380739853782,118.99055999787218,115.9233471420866,100.75063913395223,79.96616369912495,53.36031340807531,47.63193064374179,45.156560762081774,78.64895196770746,81.56678849140715,78.6669701588876,74.30957534177341,65.21903651901741,,56.615844589423205,46.58162162729911
3,1984-11-27 00:52:18+00:00,158.29180560525165,157.13037777105396,155.09552978691846,149.61312572549792,140.44587620212886,136.570630594133,138.9432855936952,132.31099247895048,126.8559686047037,128.1671068827442,136.34927675783794,137.22858141411155,137.8719842630591,135.79568407193295,119.77821159219617,114.81637260728562,103.75663114215251,98.75984305416809,100.10858277980796,103.7769971395089,99.57850296637169,95.82479710665244,89.68343684865299,87.68953737034106,,85.5387046371559,77.77994421116937
4,1984-12-13 00:52:28+00:00,160.96834232709966,152.42006966126937,152.97545880113373,148.84308478896497,141.28301375284138,137.89628732337752,140.6728667244644,131.90656170973034,129.22341147487305,130.0579117861033,139.95193883489088,136.83328746247395,135.6696202124573,133.97693128018312,110.18429221161107,105.04089535978083,103.56576573289658,102.14436177115833,93.34922917360372,101.27229384546588,92.87350374219967,91.06815618046518,87.97253154596143,,,84.49538148038596,78.29979657213774
5,1985-01-14 00:52:44+00:00,170.42414205064597,168.65599360494343,165.57411494698522,165.1135095657571,152.75801718438055,147.16454324212194,147.9265343256932,144.22291255088365,140.93455836948053,140.52803466697938,142.1056818885354,146.75673866147733,148.1453182152555,139.20439682900417,121.23720736443128,121.69494486962259,118.9203008988471,117.22399751396699,119.14397458585464,114.35413145551817,112.67858405639888,106.94647434457376,99.91776919338905,96.69836109836625,,97.0616604222272,84.05630455929827
6,1985-02-15 00:52:50+00:00,162.16789273554338,155.4990242760462,156.73451664236094,152.1466185381895,145.80693555921687,142.09583736450566,144.18260128947114,135.98854642384774,133.61426122778852,130.83797737328302,131.12222009936946,133.86344228732912,129.9258293707614,126.72783556838095,113.11274488394758,103.35874972352737,97.48384595424648,96.38227385859113,,94.41794836117231,97.58345225385054,93.4816022542627,85.98831319824642,88.5787861766328,,84.40520130872328,72.60276089776917
7,1985-08-26 00:51:56+00:00,,,124.55115400502184,130.30220158921952,124.85087147263532,120.49156179104111,123.37169942847738,116.43754780072166,109.47656696577194,112.38856658110859,115.22137351457734,120.56474365084965,,,,,48.92698155843604,73.40355514041103,,60.75287812237232,80.8772252028684,66.70180761022685,,,,,
8,1986-01-17 00:49:45+00:00,166.87320612730716,160.2158748552179,159.21447907024537,156.4330793830969,150.00050733240445,145.63718113502975,145.18066604900343,137.90969999657906,135.3741544688817,136.58821512036502,139.07568502573696,144.63176155872506,138.86155169349607,137.93404420591926,120.85395688092986,119.7140603641965,,117.23623315774371,109.72429116641071,104.64465636415807,99.82396200776493,101.00103834762675,101.46548728370345,,,83.90821299934427,74.81805537615934
9,1986-06-10 00:46:19+00:00,148.25110832424568,145.40540426730342,139.3633778762586,138.11372176272573,127.56928437924148,120.10731157577547,126.57750890164563,117.38726711246953,110.82926944802527,119.84394258610725,122.14425283776762,121.18395806462333,111.69191870299056,,,62.49228145422014,60.9245880113063,75.83053309682977,45.10664580576529,68.24810797680632,77.83759151279848,75.6304958178712,67.91843299845482,69.0668990094291,,62.25920812431818,52.91807937882662
10,1986-06-26 00:45:48+00:00,148.48211788341698,152.4593830559186,150.26381975459444,142.44302798762138,132.2180624177914,128.71111534822185,134.78547870942947,123.67472192537703,118.60993769449361,122.77584905934575,129.00760425967619,136.03957384106917,129.88677408995568,118.97661481397702,,84.43515991308084,95.10014809395844,101.44968152653891,88.84673968790139,89.75309839133307,88.48508638164589,85.27244115343319,82.78162903570787,84.6464856532469,79.87886076450295,71.80087981662696,60.97802743576141
11,1986-09-30 00:42:29+00:00,128.72231394570528,132.08549805998265,136.54722900440157,137.13344034658041,130.40140306071584,128.33026489063076,129.25651378454128,122.26420317935803,118.53626571008121,123.61633783940287,127.99035751487754,128.77799827688662,120.42054939652176,125.98525693919682,109.11378847016117,99.33894368119051,91.80733997934509,95.19290372053835,92.75494824375059,94.29600189202083,96.76993654238282,82.26100629820503,82.73778937711292,87.24070907321351,86.63925243702515,79.77958205053844,69.50971951611216
12,1986-10-16 00:41:58+00:00,163.16989854971354,156.934988586914,151.3428814610472,142.32433421242936,139.32177081934296,133.72752021001625,136.35192870685106,131.77862029373176,128.78784544718087,122.89848861736326,124.70643014956201,131.24426405688862,125.54015702962418,128.5677407858735,109.23861069490195,108.76329341765388,101.05763768690584,106.70330907337444,99.86965892153255,94.51490544361197,101.18718671730608,98.36562951530233,96.01542838267727,97.18083819502807,94.16680426455659,84.43472439918938,73.48041520054629
13,1987-01-20 00:42:14+00:00,168.3672827600905,162.36692874624873,156.18567536284496,157.24464438903033,149.3514560169993,144.80202429855183,144.79023213627337,141.27018665071708,138.32697085038697,137.85422918094812,142.3169341517921,138.91827359073918,147.08185958541756,138.5599387373803,126.67754141293891,119.54025460521167,112.47125568171325,116.33589818782987,105.788309867481,106.67228242975813,108.61743137471709,106.5414424568381,101.98689756745996,97.22165858614714,,95.12445253489847,93.56741542350127
14,1987-02-05 00:42:47+00:00,165.64814840452027,163.47381849572196,160.3497029056343,159.2340163706354,150.86743045369673,143.65618450088797,141.21864915990835,139.36862260415757,136.78066399920039,137.63753643932205,139.7398554728769,148.45200766538628,148.3380859130237,148.93974893071038,131.48925405369218,123.48293759954923,111.07080170340465,116.58662919635731,114.6608802182174,113.73082941117798,111.25917587185336,111.06381746457564,104.0903158225855,104.31503492748152,99.0359640820148,95.08648217057592,86.57596716053928
15,1987-11-20 00:50:34+00:00,160.33273881456435,148.88482090519793,148.42514486942966,145.55471889712567,134.57484010626297,132.37098462185452,130.417249076999,125.15124507297408,136.4426373195775,145.18243826421434,138.61298056627487,131.9856383931859,132.24492967528894,130.0724702417272,94.35946872764924,98.66939839953515,103.33208032868858,106.12154301294134,101.73326035696172,94.63747656827803,97.11527878899427,89.77934265678371,87.42236013645187,83.569286809336,77.2130675588245,78.8716616858193,70.6578904279768
16,1987-12-22 00:51:03+00:00,157.84680651678673,159.04319121792378,158.35522271688416,155.8540721148655,143.45886662366755,140.07719879103024,143.66555323364207,134.734583324319,142.14004850925397,146.4421777467037,148.9639968430296,140.96247459258706,131.81216923961668,136.74658706894,116.83968621616683,103.57776463715784,110.25132322579782,107.26822575239218,103.13331729450043,109.44301996477863,109.05033326372146,106.68648816206645,96.97304370621127,92.21943792515526,83.48480547836222,87.40409512842042,96.62924788077176
17,1988-03-11 00:52:17+00:00,148.86454325728687,152.38640970757837,151.0812736996696,150.4391354006985,140.3143680540126,134.8499714314596,135.8358879866701,124.36090953028442,135.46124821825896,140.31040860050268,143.45667985479994,136.19069426749772,130.56714735157055,120.15551795321643,85.2212251288647,97.44242431310965,100.91261681815851,99.3089036537071,90.66406891692338,97.6593889934395,98.21059432646877,95.81713552431353,89.13607557231384,84.29243566538936,77.6849973373684,73.75223553375663,79.55026868641764
18,1988-06-15 00:52:58+00:00,140.87749328606643,134.6097913315545,138.56081499754993,138.10438081362392,126.1411670354121,125.86404278644262,129.61179073894613,125.84370908356867,136.48006084723937,138.22680174816406,134.82274239565342,123.62646437421583,106.87221671190783,,51.956896705728475,55.24345868264967,69.10685753991288,84.38439199245633,72.21824827627069,73.17159709316107,82.63384051313962,76.04764085192903,70.18926404748096,66.0338258236516,59.55205199200116,61.289424867505545,55.11009507705991
19,1988-07-01 00:53:03+00:00,143.28020104505285,137.40236831588393,139.13388776924936,136.997338958352,131.13354455000365,121.80555229444823,133.5639152919229,127.31180875904033,130.48401904780013,133.40329635596254,136.39647002202545,128.49934445748883,124.45509026850436,121.07514083144447,64.15748620171212,95.98480742403207,92.22651181642864,99.40067712100615,83.8759872577717,87.84521587892056,90.7630881562345,87.63651926678503,83.48311198819523,81.14032226571146,73.34961095335194,73.16112792823719,67.16559325826792
20,1988-11-22 00:53:00+00:00,151.65494321867402,147.69012176946694,149.19069200067307,145.40505587271588,134.84553981049464,132.30082119324993,136.11183984352525,133.1697962407106,140.67945988437012,144.500812047911,141.08982434055926,135.67992841084376,126.97167322549303,130.58155373099447,113.47022309596416,111.86494003736911,98.63239301788684,102.05933316685754,95.58561578363354,93.55932431379661,94.80683938869333,96.66916182847545,91.71773606100086,93.27078993002375,94.08207918902164,94.18878913014763,102.58430970310931
21,1988-12-08 00:52:51+00:00,152.5162915372098,152.62681009054637,152.65545238926612,145.43640006255538,137.45144525462237,134.93162754817774,138.06217332648916,132.14394951548988,138.58636542665627,142.99632499616473,137.4643934883891,132.2684354422564,127.61252411880228,128.94120299875618,98.33273458432696,91.33457519458393,90.0584584904901,93.41217466141234,91.20201007464435,91.72439467959788,97.8021550710734,95.5901779380605,89.11364054601096,85.77083635360452,,83.70240482558629,79.9787951184353
22,1989-01-25 00:52:21+00:00,161.3642017662149,154.0155377142325,156.89292949566584,153.11027194883337,142.23394216629626,139.0248297997434,141.4687459222661,136.73314745626467,143.12367039634418,146.30782211720543,151.19842729995148,144.489705013444,149.4609177178776,136.76069310094567,124.94086308011514,117.68910705457158,120.53936582514844,117.85814341566686,113.40305238847155,105.77780139946458,107.58097412023426,104.78027008416764,100.98933259237587,104.19135122611206,104.46302523820381,106.13103948664359,109.02383350336112
23,1989-03-14 00:51:46+00:00,138.26784711523226,136.1267338714621,133.65048069342504,131.4321200376336,123.69394011042988,118.75440720577,120.33922407802777,120.53993669413741,128.37051962421137,128.57159402197595,129.36498536752921,121.35561273790682,122.0086065707904,121.09968576681018,99.19893330070572,92.97168354973134,91.24648623676319,91.30926688497127,87.81561136399002,91.06268273838714,93.29538343496715,94.41504342055268,86.53648534039614,,,95.49909735906317,94.91335575408289
