dates,satname,sar2145-0000,sar2145-0001,sar2145-0002,sar2145-0003
1984-04-13 09:27:07+00:00,L5,361.96,235.79,264.98,229.81
1984-05-06 09:33:27+00:00,L5,364.49,238.62,275.73,241.00
1984-05-31 09:27:59+00:00,L5,,,,
1984-07-18 09:28:46+00:00,L5,366.31,246.19,277.50,235.61
1984-08-03 09:29:20+00:00,L5,377.34,247.85,277.48,233.14
1984-08-19 09:29:51+00:00,L5,364.32,236.24,275.35,223.36
1984-09-11 09:36:14+00:00,L5,362.67,233.52,265.48,222.32
1984-09-20 09:30:04+00:00,L5,363.03,236.40,265.72,232.43
1984-10-22 09:30:00+00:00,L5,370.24,235.47,277.67,
1984-11-07 09:29:53+00:00,L5,373.43,235.45,265.96,233.48
1984-12-09 09:29:58+00:00,L5,364.21,236.51,273.81,242.55
1985-02-02 09:36:09+00:00,L5,495.63,236.55,276.44,
1985-02-11 09:30:23+00:00,L5,496.77,237.54,276.61,229.61
1985-05-02 09:30:07+00:00,L5,363.68,234.15,275.10,223.05
1985-05-18 09:30:04+00:00,L5,361.46,235.26,274.49,236.77
1985-05-25 09:36:15+00:00,L5,346.47,236.64,245.69,209.60
1985-06-10 09:35:50+00:00,L5,351.32,222.69,257.67,221.47
1985-06-26 09:35:47+00:00,L5,356.06,229.22,264.28,212.23
1985-07-05 09:29:57+00:00,L5,497.67,273.25,295.81,264.63
1985-07-28 09:35:58+00:00,L5,,,,
1985-08-13 09:35:48+00:00,L5,354.41,225.64,260.02,216.24
1985-08-22 09:29:32+00:00,L5,376.83,238.95,274.26,233.23
1985-08-29 09:35:38+00:00,L5,,,,
1985-09-14 09:35:25+00:00,L5,363.18,243.17,274.76,223.00
1985-10-09 09:28:59+00:00,L5,366.83,244.73,277.08,231.92
1985-11-10 09:28:33+00:00,L5,363.31,236.42,274.68,227.23
1985-12-03 09:33:55+00:00,L5,374.06,240.35,278.05,245.96
1986-01-04 09:33:20+00:00,L5,359.95,231.25,263.61,
1986-01-13 09:27:22+00:00,L5,361.45,230.71,273.26,222.97
1986-03-18 09:25:58+00:00,L5,376.47,243.63,274.49,243.99
1986-03-25 09:32:01+00:00,L5,496.08,227.95,264.30,
1986-05-12 09:30:53+00:00,L5,364.59,234.85,276.08,233.47
1986-07-08 09:22:57+00:00,L5,362.06,233.69,274.07,231.62
1986-07-15 09:28:53+00:00,L5,356.95,231.33,265.89,231.56
1986-07-24 09:22:23+00:00,L5,356.76,229.08,266.27,220.94
1986-07-31 09:28:19+00:00,L5,358.07,229.39,265.86,222.62
1986-08-16 09:27:20+00:00,L5,363.74,241.49,274.87,236.28
1986-09-17 09:26:37+00:00,L5,364.45,239.28,274.91,227.30
1986-10-12 09:19:38+00:00,L5,376.19,234.17,277.22,231.84
1986-12-31 09:19:14+00:00,L5,355.41,231.42,263.31,
1987-01-16 09:19:41+00:00,L5,370.78,238.13,280.69,242.86
1987-02-17 09:20:35+00:00,L5,359.41,246.12,273.49,225.70
1987-03-21 09:22:02+00:00,L5,362.56,236.37,273.65,
1987-03-28 09:28:04+00:00,L5,359.71,232.22,268.85,229.46
1987-04-06 09:22:36+00:00,L5,365.37,239.26,276.90,243.62
1987-04-29 09:29:30+00:00,L5,363.73,235.38,274.98,
1987-05-08 09:23:35+00:00,L5,365.64,237.62,275.19,
1987-06-25 09:24:44+00:00,L5,361.87,229.60,264.92,232.35
1987-07-02 09:30:39+00:00,L5,357.79,228.68,262.12,215.49
1987-07-11 09:25:03+00:00,L5,363.97,241.83,274.83,229.23
1987-07-18 09:30:57+00:00,L5,355.70,231.69,258.86,221.87
1987-07-27 09:25:25+00:00,L5,361.54,242.37,273.91,228.86
1987-08-03 09:31:49+00:00,L5,359.93,232.63,267.91,219.69
1987-08-12 09:25:55+00:00,L5,358.25,232.88,266.46,213.59
1987-08-19 09:31:54+00:00,L5,363.56,242.40,274.08,225.43
1987-08-28 09:26:22+00:00,L5,358.64,230.81,265.75,220.08
1987-09-13 09:26:45+00:00,L5,361.83,233.82,264.90,229.24
1987-09-20 09:32:42+00:00,L5,368.15,241.98,277.94,225.87
1987-10-06 09:33:26+00:00,L5,355.15,236.50,263.11,207.57
1987-10-31 09:27:40+00:00,L5,362.40,240.18,275.81,238.88
1987-11-07 09:33:38+00:00,L5,359.52,236.95,268.79,227.69
1987-11-16 09:28:03+00:00,L5,362.00,237.22,273.32,229.56
1987-12-02 09:28:18+00:00,L5,363.15,230.46,265.81,231.98
1987-12-25 09:34:25+00:00,L5,,,,
1988-01-26 09:35:22+00:00,L5,364.25,243.27,275.73,239.43
1988-02-11 09:35:41+00:00,L5,359.52,230.81,263.31,235.93
1988-03-07 09:29:48+00:00,L5,248.42,224.46,196.74,182.95
1988-03-14 09:35:39+00:00,L5,359.23,237.07,273.70,237.73
1988-04-15 09:36:14+00:00,L5,365.27,239.72,278.25,233.96
1988-04-24 09:30:07+00:00,L5,359.76,226.51,268.76,230.88
1988-05-01 09:36:21+00:00,L5,358.99,227.08,266.74,223.04
1988-05-17 09:36:08+00:00,L5,357.90,224.33,262.20,226.07
1988-06-02 09:36:38+00:00,L5,350.99,219.08,257.45,216.88
1988-06-11 09:30:29+00:00,L5,363.96,229.45,273.99,226.02
1988-06-18 09:36:19+00:00,L5,359.03,224.82,262.97,224.04
1988-06-27 09:30:35+00:00,L5,363.04,232.55,274.46,230.29
1988-07-04 09:36:24+00:00,L5,355.55,227.56,258.15,207.08
1988-07-13 09:30:39+00:00,L5,363.54,235.35,276.38,230.78
1988-07-20 09:36:27+00:00,L5,354.79,230.79,260.85,211.42
1988-07-29 09:30:42+00:00,L5,356.19,226.27,258.66,208.55
1988-08-05 09:36:52+00:00,L5,362.20,227.80,265.15,223.08
1988-08-14 09:30:40+00:00,L5,378.20,234.86,267.41,227.07
