dates,sar2145-0000,sar2145-0001,sar2145-0002,sar2145-0003,satname
1984-04-13 09:27:07+00:00,361.96,235.79,264.98,229.81,L5
1984-05-06 09:33:27+00:00,363.23,237.20,270.36,235.41,L5
1984-07-18 09:28:46+00:00,364.25,240.20,272.74,235.47,L5
1984-08-03 09:29:20+00:00,367.52,242.11,273.92,234.89,L5
1984-08-19 09:29:51+00:00,366.88,240.94,274.21,232.58,L5
1984-09-11 09:36:14+00:00,366.18,239.70,272.75,230.87,L5
1984-09-20 09:30:04+00:00,365.73,239.23,271.75,231.10,L5
1984-10-22 09:30:00+00:00,366.91,239.18,273.56,231.31,L5
1984-11-07 09:29:53+00:00,368.19,238.73,272.17,230.06,L5
1984-12-09 09:29:58+00:00,367.69,238.45,272.37,231.84,L5
1985-02-02 09:36:09+00:00,366.32,235.73,271.49,230.83,L5
1985-02-11 09:30:23+00:00,366.32,235.96,272.13,230.62,L5
1985-05-02 09:30:07+00:00,367.11,236.04,273.58,232.17,L5
1985-05-18 09:30:04+00:00,363.12,236.00,275.29,233.00,L5
1985-05-25 09:36:15+00:00,358.95,236.11,270.36,228.32,L5
1985-06-10 09:35:50+00:00,355.73,233.80,267.67,224.10,L5
1985-06-26 09:35:47+00:00,355.80,233.15,267.18,222.12,L5
1985-07-05 09:29:57+00:00,355.80,233.15,270.76,222.12,L5
1985-08-13 09:35:48+00:00,355.57,230.60,267.58,219.89,L5
1985-08-22 09:29:32+00:00,358.60,231.79,268.41,221.80,L5
1985-09-14 09:35:25+00:00,359.18,233.22,269.12,221.95,L5
1985-10-09 09:28:59+00:00,360.03,234.49,269.92,223.06,L5
1985-11-10 09:28:33+00:00,359.99,234.75,269.87,223.52,L5
1985-12-03 09:33:55+00:00,363.25,235.15,272.96,226.41,L5
1986-01-04 09:33:20+00:00,365.51,237.22,271.78,229.60,L5
1986-01-13 09:27:22+00:00,365.00,236.40,271.96,228.65,L5
1986-03-18 09:25:58+00:00,367.01,237.85,273.53,234.41,L5
1986-03-25 09:32:01+00:00,367.01,236.43,272.21,234.41,L5
1986-05-12 09:30:53+00:00,367.30,234.79,271.63,236.60,L5
1986-07-08 09:22:57+00:00,366.14,234.17,272.44,233.01,L5
1986-07-15 09:28:53+00:00,365.02,234.29,270.97,235.16,L5
1986-07-24 09:22:23+00:00,363.37,233.42,270.18,232.32,L5
1986-07-31 09:28:19+00:00,362.48,232.85,269.57,230.70,L5
1986-08-16 09:27:20+00:00,362.66,233.93,270.23,231.50,L5
1986-09-17 09:26:37+00:00,360.95,233.38,270.28,229.11,L5
1986-10-12 09:19:38+00:00,362.85,234.16,271.90,229.45,L5
