dates,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041,satname
2001-06-05 21:55:40+00:00,325.32,335.76,338.12,346.91,348.80,345.44,357.64,365.54,356.70,358.19,362.34,360.01,361.40,364.93,369.36,371.42,369.87,366.87,361.66,366.33,369.69,364.45,379.71,368.90,374.59,379.27,372.86,378.11,371.87,373.55,367.88,367.48,374.26,380.03,382.69,376.88,374.28,370.68,374.67,372.11,366.99,358.53,L7
2001-06-21 21:55:29+00:00,325.32,335.76,337.05,342.05,345.38,339.55,342.46,359.08,356.70,355.01,361.12,357.29,361.39,365.13,368.77,372.58,372.65,369.59,363.08,369.15,371.31,367.32,373.49,371.79,377.08,381.51,375.35,380.30,377.93,376.75,372.24,370.49,375.67,381.81,384.77,378.76,374.06,369.70,371.76,370.80,366.93,357.82,L7
2001-08-08 21:54:37+00:00,329.90,336.04,337.12,338.54,343.29,330.06,330.33,351.45,357.54,350.14,357.90,352.91,358.70,368.97,372.53,373.69,378.69,374.39,366.66,370.12,373.68,370.11,373.49,378.76,382.86,386.74,380.46,384.91,385.45,381.68,372.67,374.74,380.18,384.61,388.03,380.15,371.74,369.43,368.62,369.46,364.90,353.96,L7
2001-09-09 21:54:36+00:00,326.58,331.68,333.75,336.04,341.10,328.79,324.25,349.22,352.54,345.53,351.92,348.34,353.27,362.58,368.21,370.11,371.35,367.38,366.66,370.12,373.68,370.11,373.49,378.76,382.86,386.74,380.46,384.91,385.45,381.68,372.67,374.74,377.11,381.22,385.76,377.31,368.28,365.89,367.89,366.76,363.09,352.00,L7
2001-10-11 21:54:09+00:00,332.81,332.41,333.91,337.11,343.58,328.79,324.25,348.29,354.56,346.04,352.43,349.18,354.12,361.70,368.13,368.59,371.11,367.30,364.16,366.99,370.87,366.07,369.09,377.26,381.22,382.81,379.10,381.36,382.09,377.49,371.25,372.29,375.71,380.77,386.34,375.68,366.23,365.45,368.88,366.32,362.32,350.45,L7
2002-01-31 21:54:50+00:00,329.32,330.75,333.48,337.46,343.91,329.12,320.70,355.74,356.43,347.08,352.66,350.43,351.31,356.82,363.91,362.99,361.86,358.92,355.84,357.75,361.64,356.14,360.30,365.62,372.74,372.86,372.51,371.81,367.45,365.79,364.06,364.96,371.36,376.83,380.90,370.76,362.12,363.37,372.05,366.56,362.06,349.28,L7
2002-04-05 21:54:49+00:00,333.90,331.93,334.15,340.78,347.68,337.13,327.93,361.30,358.78,352.47,359.00,356.28,357.53,356.69,364.34,361.41,364.46,363.63,358.50,357.45,364.41,358.87,358.16,362.45,370.86,372.71,373.91,377.43,371.94,365.79,362.17,360.55,366.84,375.88,379.89,368.23,362.65,365.65,374.86,368.67,364.68,350.96,L7
2002-08-27 21:54:00+00:00,314.92,325.12,327.88,331.18,332.15,328.33,328.44,355.63,344.04,340.90,351.87,353.31,353.72,361.60,367.61,364.24,362.24,363.72,359.56,360.62,365.78,365.31,353.04,358.17,366.88,372.41,376.72,386.78,375.91,381.05,369.96,373.28,374.88,389.68,391.00,376.33,369.06,367.25,377.48,368.02,363.89,351.55,L7
2002-10-14 21:53:19+00:00,323.13,331.20,335.40,336.61,335.94,334.19,347.72,344.57,344.12,344.02,352.56,351.06,352.60,358.81,364.78,359.42,361.30,360.28,356.31,359.97,363.29,365.76,365.58,359.75,367.71,374.87,376.31,382.27,371.69,379.36,369.32,371.87,378.84,383.90,388.57,375.73,369.27,366.93,371.04,363.25,359.70,341.60,L7
2003-01-18 21:54:30+00:00,324.23,331.43,334.67,335.84,335.76,331.21,331.67,343.91,345.52,346.04,353.55,352.96,355.91,356.52,362.85,360.65,360.02,358.57,356.31,361.07,364.22,365.19,361.03,360.57,368.31,373.69,375.56,378.62,370.99,375.79,368.05,370.87,378.58,380.82,385.45,375.63,370.23,367.64,371.09,364.33,359.24,343.44,L7
2003-03-23 21:54:16+00:00,324.07,332.29,337.08,338.77,338.12,333.79,329.45,344.33,345.91,349.24,352.84,352.95,351.97,349.87,356.73,356.43,356.93,356.39,352.09,359.45,363.13,364.16,358.59,359.29,367.37,372.72,372.35,372.22,369.29,370.40,366.69,369.93,375.80,376.72,380.39,371.76,366.61,365.69,367.37,362.91,363.01,346.58,L7
2003-07-21 21:42:33+00:00,344.35,344.75,345.15,345.56,345.38,341.36,322.19,356.89,345.22,350.49,358.71,360.88,356.97,360.28,364.63,365.81,366.37,366.90,359.43,369.24,372.01,377.52,365.37,376.53,378.76,383.31,379.25,377.00,379.89,376.85,376.26,379.27,384.04,382.28,384.73,374.53,368.88,370.69,376.48,373.82,382.63,365.89,L5
2003-08-06 21:42:27+00:00,343.33,348.37,353.93,354.06,350.25,344.51,328.09,348.63,344.25,347.88,353.42,358.07,357.70,361.52,366.42,367.86,369.64,364.74,359.15,364.88,370.50,369.91,361.27,371.06,379.75,383.03,381.99,377.92,381.43,380.25,377.23,378.17,381.57,380.26,384.28,372.39,365.60,365.00,371.36,371.26,379.26,369.31,L5
2003-08-30 21:54:22+00:00,335.02,341.86,344.90,347.70,345.44,340.79,325.83,348.63,344.25,345.58,352.83,354.38,353.81,361.52,366.42,367.86,369.64,364.74,359.15,364.88,370.50,369.91,361.27,371.06,372.15,375.67,375.43,373.05,373.92,374.51,372.28,372.74,377.00,380.26,384.28,372.39,365.60,365.00,371.36,371.26,379.26,369.31,L7
2003-10-25 21:44:04+00:00,342.10,345.91,347.47,349.81,347.84,339.31,323.25,338.65,343.81,343.88,353.97,355.06,359.14,368.25,372.20,372.88,373.17,368.80,364.42,365.99,373.96,369.29,360.68,368.81,375.31,379.03,379.60,377.04,378.12,379.61,376.75,373.17,376.40,380.30,384.01,373.01,367.31,365.08,372.85,373.32,379.82,374.78,L5
2003-12-04 21:54:43+00:00,338.37,347.37,347.94,349.81,347.84,339.31,323.25,338.65,342.42,345.77,354.80,354.48,358.42,365.43,369.91,369.39,373.17,368.80,364.42,368.07,374.41,369.65,361.78,367.56,374.13,378.01,378.49,377.03,377.80,379.43,376.75,373.17,377.51,380.55,384.89,373.88,368.29,366.44,371.11,371.48,377.95,370.12,L7
2004-03-09 21:54:51+00:00,327.66,342.76,343.30,344.53,344.61,334.19,320.27,347.94,341.99,348.42,354.72,353.25,357.13,358.34,358.63,357.61,355.50,358.42,355.44,364.39,372.24,366.03,346.27,352.56,366.56,372.64,374.70,375.28,373.00,375.16,372.08,363.71,373.36,374.69,381.27,371.56,367.36,364.66,364.83,366.02,370.84,361.66,L7
2004-03-25 21:54:54+00:00,327.81,340.81,341.96,343.83,343.87,334.42,318.45,350.98,346.46,352.73,355.29,353.25,357.13,358.22,359.77,359.44,356.81,357.94,356.83,365.44,373.61,368.12,349.34,355.90,366.56,372.64,375.30,374.74,373.15,376.39,374.72,367.90,375.19,376.89,381.50,373.68,369.28,367.58,364.83,366.02,370.84,361.66,L7
2004-04-02 21:44:54+00:00,336.65,340.94,342.00,343.13,342.59,339.18,318.45,350.98,348.10,353.25,355.95,355.07,360.43,359.59,361.56,360.72,358.78,361.33,360.89,368.98,379.32,377.23,349.34,364.03,374.21,378.39,378.90,377.68,376.83,379.24,379.04,372.62,376.61,378.63,384.04,378.51,373.62,371.76,369.23,369.60,375.57,363.32,L5
2004-04-18 21:45:25+00:00,336.66,339.18,340.21,340.60,340.77,334.01,313.71,347.79,348.53,353.81,357.53,356.46,359.67,358.73,360.92,360.18,358.84,361.47,362.55,370.62,380.72,378.48,349.44,363.76,374.61,378.27,378.48,377.08,376.82,378.61,378.56,373.98,377.27,379.18,385.05,378.79,373.87,372.29,369.81,369.88,376.03,362.94,L5
2004-05-12 21:54:49+00:00,332.18,337.32,339.17,338.66,338.75,335.19,314.46,348.72,349.62,354.34,357.88,356.38,359.02,358.14,360.05,358.55,357.66,360.45,362.96,371.46,381.26,378.19,353.37,365.36,373.53,377.06,377.08,376.09,376.08,377.28,377.26,375.05,377.29,379.17,386.77,379.23,373.99,373.29,370.22,369.01,375.46,360.71,L7
2004-05-20 21:46:20+00:00,331.25,337.40,338.66,337.44,338.82,332.76,310.32,347.45,348.82,353.64,356.22,354.69,357.19,356.46,359.32,358.13,356.39,359.44,362.12,370.31,378.65,374.92,349.48,363.43,372.00,376.10,377.18,376.75,376.52,378.09,377.40,374.82,377.38,378.73,384.54,377.28,372.48,372.81,370.88,369.60,375.79,361.89,L5
2004-05-28 21:54:47+00:00,335.01,337.90,338.66,338.41,339.80,335.65,310.32,347.45,348.82,353.37,355.82,354.66,357.45,356.56,359.95,358.28,356.27,359.43,361.82,370.05,378.65,374.92,355.46,365.44,371.85,376.36,376.83,376.73,376.85,378.52,378.12,375.50,377.34,378.73,384.54,377.28,372.21,372.94,371.30,369.75,377.19,364.16,L7
2004-06-21 21:47:40+00:00,335.76,335.92,336.80,338.41,339.80,335.65,310.32,347.45,354.03,358.27,357.19,355.08,360.89,356.50,359.51,358.78,356.47,359.43,361.82,369.44,379.23,375.76,353.86,363.96,369.61,374.65,376.50,375.61,376.63,378.62,376.68,376.01,377.40,379.33,383.13,372.44,371.16,370.26,371.78,367.93,375.31,363.78,L5
2004-07-23 21:48:09+00:00,336.28,336.67,337.84,339.85,341.42,336.10,314.19,347.94,355.71,358.91,357.84,356.06,361.39,358.44,361.01,359.82,357.88,360.99,363.16,371.10,379.62,375.18,353.77,364.30,369.99,374.82,377.32,376.91,378.23,380.31,377.81,377.05,378.77,380.05,383.30,372.04,370.97,370.89,373.51,369.91,376.98,366.22,L5
2004-08-16 21:54:26+00:00,334.61,335.80,336.36,338.49,340.26,336.10,314.19,345.74,353.59,357.29,356.65,354.83,360.13,357.68,360.24,359.13,357.11,360.99,363.16,370.03,377.36,372.08,350.33,361.92,368.73,373.45,376.60,376.04,377.34,379.83,377.81,377.05,378.77,379.14,381.52,370.35,369.43,369.84,372.58,369.10,376.44,364.95,L7
2004-09-25 21:49:43+00:00,337.64,339.93,340.32,340.36,344.17,340.71,309.02,338.37,355.73,356.41,357.53,356.12,361.65,358.85,362.80,360.42,359.43,363.84,365.19,372.34,378.18,373.27,351.53,364.44,371.22,375.46,378.31,377.62,380.85,383.04,380.78,380.30,380.25,380.36,382.02,370.10,368.62,369.57,374.11,370.58,379.08,368.26,L5
2005-01-15 21:51:45+00:00,332.05,344.65,344.26,348.08,352.10,351.58,330.81,344.08,364.16,360.36,359.93,360.45,363.73,366.08,365.75,363.95,368.10,373.37,372.95,377.44,381.11,375.42,342.96,360.22,370.11,372.36,377.82,378.93,382.11,389.58,389.71,386.30,388.66,383.43,383.28,372.72,366.85,370.27,378.54,377.88,386.03,377.77,L5
2005-02-08 21:55:11+00:00,327.86,341.11,340.51,343.97,347.81,343.72,306.62,339.57,358.30,356.70,356.52,357.88,361.47,364.10,363.82,359.45,362.43,364.03,363.82,370.83,374.19,369.10,333.95,352.59,364.08,367.07,375.79,372.55,375.23,382.58,381.86,378.69,379.60,377.35,377.38,368.67,361.94,363.68,371.26,371.10,379.57,371.95,L7
2005-02-24 21:55:41+00:00,336.05,345.51,340.29,346.40,349.88,338.79,305.10,343.34,362.89,360.40,359.74,361.41,365.08,370.38,368.69,361.62,362.56,359.67,361.33,371.22,373.99,370.05,340.36,356.17,362.94,366.87,378.64,373.99,377.18,382.63,378.07,376.79,377.98,375.97,376.44,369.21,362.69,363.42,371.63,372.57,378.48,374.25,L7
2005-03-04 21:52:28+00:00,348.18,345.38,340.68,346.44,349.22,336.82,301.13,345.02,361.90,361.04,360.97,362.43,365.51,370.38,368.69,361.62,362.56,359.67,361.33,371.22,373.99,370.05,340.36,356.17,362.94,366.87,378.64,373.99,377.18,382.20,378.95,379.03,379.19,376.59,377.20,366.52,362.69,364.67,372.97,373.18,378.61,374.27,L5
2005-04-13 21:55:36+00:00,348.18,337.04,334.08,341.71,342.58,328.28,307.10,351.57,356.46,362.93,361.21,360.08,361.46,358.49,354.81,356.71,357.09,356.06,356.96,366.19,368.90,366.53,335.84,353.27,357.19,362.16,368.73,369.79,368.65,378.01,375.32,375.63,376.30,373.77,372.64,364.18,361.89,364.34,370.07,370.73,374.99,370.46,L7
2005-04-21 21:53:10+00:00,353.26,341.05,335.59,342.22,343.11,326.62,305.25,351.38,359.52,365.25,364.38,362.32,364.05,358.50,357.20,357.31,357.92,357.90,356.89,368.14,371.65,368.82,347.74,357.90,360.91,366.16,372.63,372.13,371.88,379.36,377.19,377.10,377.41,376.06,375.55,368.17,364.03,366.09,370.99,372.45,377.31,372.82,L5
2005-05-23 21:53:24+00:00,351.56,340.60,334.82,341.37,342.96,328.30,305.25,352.00,359.53,365.27,363.92,363.05,364.34,357.83,356.98,357.36,359.61,357.87,357.50,369.46,373.24,370.92,354.82,361.92,363.10,368.52,373.56,373.57,373.92,380.63,378.11,377.28,378.25,377.43,376.33,368.51,364.92,365.52,371.37,372.72,378.33,374.16,L5
2005-05-31 21:55:35+00:00,353.43,341.01,335.46,341.89,344.03,328.30,305.25,353.58,358.64,364.54,363.92,363.05,365.20,358.27,359.18,359.78,361.76,359.49,359.01,371.34,374.42,372.90,360.92,361.92,363.10,370.68,375.31,374.64,376.55,381.63,379.56,379.27,379.37,378.76,377.98,370.06,366.81,367.07,371.37,372.72,378.33,374.16,L7
2005-06-08 21:53:33+00:00,351.55,341.67,336.69,342.45,344.43,330.30,309.24,354.70,359.08,363.87,363.87,363.88,365.89,360.41,362.81,363.18,364.73,362.33,361.72,373.59,375.89,373.29,362.39,364.30,364.58,371.38,377.84,377.69,379.77,383.56,381.51,381.27,381.14,379.81,378.77,370.24,366.44,366.72,373.09,373.85,380.17,375.69,L5
2005-08-03 21:55:25+00:00,349.75,341.07,335.86,340.54,343.40,327.75,308.74,352.07,355.75,361.53,362.72,361.83,364.41,357.45,361.28,362.54,362.07,360.18,359.19,370.31,372.76,368.54,362.39,364.61,364.15,372.09,378.56,376.80,378.90,380.99,379.73,380.08,378.87,377.95,377.82,367.87,364.99,364.99,370.42,371.77,378.12,372.78,L7
2005-08-19 21:54:56+00:00,345.68,341.45,336.33,341.40,344.36,328.82,313.31,354.53,355.94,362.16,363.32,362.00,364.44,356.35,360.75,363.74,363.62,361.94,361.20,372.32,375.46,370.09,365.68,366.98,365.91,373.66,377.69,378.14,379.94,382.40,381.30,380.59,380.91,380.10,379.68,369.66,366.75,368.08,372.98,373.58,380.06,373.64,L7
2005-10-06 21:55:01+00:00,343.25,340.95,337.10,342.00,345.52,332.15,325.51,356.93,356.61,362.97,363.49,361.89,364.75,357.81,360.75,363.74,365.10,363.65,364.31,373.41,377.90,371.31,366.61,370.52,367.90,375.49,378.11,378.14,379.94,384.10,382.87,380.59,382.48,382.97,381.62,374.90,369.72,370.40,374.81,375.05,381.72,374.73,L7
2005-10-30 21:54:03+00:00,342.51,341.99,337.78,342.54,347.52,341.48,344.27,356.32,355.67,363.18,363.33,363.38,368.02,362.88,367.07,367.80,367.26,364.56,368.33,374.90,378.58,372.43,368.88,371.45,370.21,377.93,381.67,381.28,382.30,384.57,383.60,381.16,382.87,383.00,382.32,373.77,371.90,372.85,380.06,377.44,385.61,378.13,L5
2006-01-10 21:55:52+00:00,338.51,344.07,338.34,342.26,347.87,341.56,347.98,341.36,352.63,359.67,358.88,357.64,363.93,360.68,363.26,361.27,360.65,360.69,364.03,365.90,373.83,370.14,362.53,361.68,366.99,373.75,378.67,374.76,373.63,377.90,378.68,373.65,375.50,376.66,379.70,372.06,370.96,374.24,377.46,376.20,383.94,375.08,L7
2006-02-19 21:56:39+00:00,346.14,348.61,340.80,345.20,350.94,353.20,357.75,344.24,356.45,360.59,359.72,358.70,364.69,362.49,362.29,358.59,358.00,357.97,362.90,366.94,374.76,369.22,363.23,364.40,366.82,372.60,377.68,374.31,373.91,377.11,373.15,371.43,374.47,373.26,376.04,371.77,371.58,372.88,377.78,378.48,385.62,381.88,L5
2006-03-15 21:55:44+00:00,340.80,344.49,338.54,342.65,348.80,347.75,357.75,343.94,354.91,358.29,356.83,355.78,364.69,362.49,357.27,354.69,354.62,355.26,360.11,364.96,372.04,364.26,356.57,361.14,366.82,372.60,377.68,371.15,370.85,374.29,370.11,368.29,371.75,370.96,373.22,368.11,367.31,369.62,374.50,375.34,385.62,381.88,L7
2006-04-08 21:57:12+00:00,345.43,346.67,339.08,342.94,351.08,352.27,381.86,347.75,354.53,358.80,356.50,355.71,363.84,361.29,361.16,358.19,356.64,357.93,360.97,367.86,373.01,363.87,357.94,359.57,368.15,373.65,378.92,372.86,373.61,373.39,370.13,368.43,369.87,368.98,373.78,368.64,368.43,369.33,373.43,375.54,388.21,386.07,L5
2006-05-26 21:57:54+00:00,342.04,344.19,338.55,343.72,351.12,346.78,387.21,347.55,353.93,354.56,351.57,351.95,358.09,355.64,356.19,355.32,356.29,357.92,360.69,368.73,373.61,357.30,340.07,365.20,371.26,370.14,375.37,369.65,372.55,373.76,368.87,367.69,370.67,368.71,373.10,366.46,364.11,364.71,370.75,373.54,384.44,383.94,L5
2006-06-27 21:58:24+00:00,339.77,343.45,338.21,341.90,349.41,346.12,387.21,349.22,356.00,354.66,351.27,352.05,356.12,355.25,357.81,356.84,358.36,360.84,362.73,369.03,372.39,353.37,341.36,365.62,369.93,369.55,375.78,373.25,374.83,375.81,371.79,369.21,372.22,370.09,372.97,366.91,365.52,366.16,373.20,373.81,384.13,383.77,L5
2006-07-05 21:55:54+00:00,342.64,343.06,339.26,341.90,349.41,346.12,387.21,349.75,355.36,355.01,352.05,352.21,356.81,356.26,358.48,358.00,361.06,360.84,363.74,370.16,372.66,354.66,343.82,364.66,370.05,371.54,377.37,374.55,377.62,376.98,371.79,369.21,372.47,371.01,374.63,368.09,366.37,367.03,373.36,373.59,383.08,385.49,L7
2006-07-13 21:59:02+00:00,340.08,341.21,338.45,342.74,351.11,347.69,387.21,359.32,359.06,358.92,354.50,354.90,358.35,358.66,360.01,360.36,361.83,362.69,366.19,372.62,374.02,350.50,340.07,367.17,372.17,374.21,379.34,378.20,379.47,379.86,374.07,371.37,374.55,373.27,374.65,369.76,368.09,368.92,375.93,374.77,382.76,387.49,L5
2006-07-21 21:55:45+00:00,340.08,341.21,336.99,342.62,349.81,338.90,387.21,359.32,359.06,355.88,354.50,353.35,356.90,355.10,358.02,358.73,360.44,360.99,365.06,370.60,371.96,350.34,340.07,367.17,369.63,371.84,377.21,376.34,379.10,378.68,373.06,370.14,373.32,371.60,373.47,367.20,368.09,368.92,375.93,371.28,379.17,386.48,L7
2006-08-22 21:55:17+00:00,339.49,340.52,336.45,341.64,348.53,334.45,364.50,354.97,356.81,353.66,354.13,353.08,356.93,354.14,358.90,358.73,361.37,361.47,366.21,370.28,370.98,353.91,344.13,368.09,370.73,370.87,376.87,376.53,379.19,379.30,375.60,371.11,373.03,371.98,373.51,366.85,366.97,369.56,375.97,370.32,378.80,383.35,L7
2006-09-23 21:55:06+00:00,339.75,340.55,337.02,343.31,348.95,335.06,364.50,357.42,355.84,353.23,354.36,354.47,357.10,353.76,360.66,361.27,363.00,364.50,369.09,372.48,371.22,357.17,346.97,367.42,369.25,370.03,376.29,378.28,381.18,382.07,378.91,374.19,375.05,374.82,374.57,367.62,367.87,370.75,379.02,371.73,377.87,381.09,L7
2007-03-02 21:56:31+00:00,336.10,336.21,336.63,345.37,344.93,,301.78,340.96,345.32,345.50,350.67,351.43,357.72,353.32,357.04,358.88,356.42,365.29,,365.71,368.22,367.52,367.16,353.01,363.87,364.00,373.04,373.68,374.75,379.82,380.85,,375.81,377.09,371.25,363.12,360.37,365.63,375.10,372.40,380.75,374.13,L7
2007-03-18 21:56:09+00:00,336.10,336.21,336.63,340.44,344.19,325.95,303.04,337.51,345.66,345.04,349.78,350.80,358.07,355.36,357.04,358.88,358.00,360.76,361.89,364.20,370.32,370.71,367.21,354.14,364.53,363.79,372.51,373.68,374.75,379.82,372.70,367.14,370.29,373.06,369.85,362.60,362.20,366.65,374.95,373.45,380.98,376.57,L7
2007-04-19 21:56:31+00:00,337.42,340.55,338.93,341.85,348.43,338.27,312.51,347.99,350.89,351.27,355.49,349.99,358.07,356.05,356.52,360.91,360.61,358.65,364.30,366.80,377.64,376.12,367.04,360.73,366.61,363.19,373.52,375.39,374.39,378.63,367.96,370.60,372.04,370.93,371.34,366.58,366.12,370.72,374.11,374.53,384.88,381.11,L7
2007-05-05 21:56:27+00:00,337.42,340.55,337.44,341.64,347.81,338.54,317.46,349.01,353.91,352.84,355.37,354.45,361.89,356.05,356.52,361.87,360.88,361.45,365.02,367.43,378.52,375.46,367.12,363.46,370.58,367.22,373.52,375.39,373.46,379.59,367.85,370.90,372.02,369.89,371.08,366.57,366.69,373.85,377.87,378.04,388.97,385.46,L7
2007-06-06 21:56:17+00:00,337.42,340.55,338.71,343.38,348.32,338.85,320.64,349.01,353.91,353.20,356.54,356.30,364.34,360.31,361.82,367.46,364.61,365.20,367.78,369.22,378.52,375.46,366.28,365.91,373.30,371.37,375.81,381.52,379.41,382.56,373.04,374.00,372.02,369.89,371.08,366.57,366.69,373.85,377.87,378.04,388.97,385.46,L7
2007-06-22 21:55:53+00:00,345.43,340.55,338.71,343.38,348.32,338.85,320.64,349.01,353.91,353.20,356.54,357.53,366.03,361.98,364.08,367.46,364.61,365.20,367.78,369.22,378.52,375.46,366.28,365.91,373.30,371.37,375.81,381.52,379.41,382.56,375.40,373.74,373.12,371.64,371.86,366.59,369.13,376.86,381.73,380.56,391.79,388.81,L7
2007-10-28 21:55:58+00:00,344.75,337.65,338.67,347.41,348.22,339.43,333.66,357.89,357.49,353.67,358.81,360.32,365.65,363.99,365.68,369.23,370.60,371.75,365.84,370.73,376.45,365.44,365.15,373.68,372.66,375.43,374.28,380.01,378.02,386.50,380.36,373.35,371.04,367.40,368.93,364.21,367.47,376.09,382.44,382.88,394.42,389.50,L7
2008-02-01 21:55:57+00:00,341.91,341.19,339.05,350.89,349.06,327.84,324.84,353.37,348.99,349.94,360.86,356.67,355.86,354.52,357.76,359.70,,356.13,357.69,367.11,370.85,358.84,354.68,348.59,359.21,365.48,368.75,370.90,365.21,,379.22,367.43,364.78,357.00,363.51,358.51,355.01,356.12,368.88,375.15,386.71,381.31,L7
2008-05-07 21:55:40+00:00,339.83,338.82,333.17,335.84,346.44,333.78,314.37,352.71,346.47,352.41,360.76,360.16,359.13,354.72,354.24,354.15,351.80,356.06,360.37,367.72,374.71,363.54,343.41,357.38,360.31,364.88,373.85,376.10,372.02,380.43,375.45,368.97,365.95,362.20,370.59,366.44,360.93,360.15,371.58,376.89,391.35,391.90,L7
