dates,satname,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
2003-10-25 21:44:04+00:00,L5,341.69,342.25,343.76,346.11,346.58,325.63,305.46,332.44,341.34,343.16,352.52,354.33,361.83,360.21,365.51,365.34,362.28,364.28,357.15,361.56,367.34,359.69,337.95,347.07,375.18,381.85,382.90,380.40,382.06,384.31,382.99,371.30,372.38,376.19,374.15,365.49,362.20,360.34,369.01,368.28,375.50,375.60
2003-12-04 21:54:43+00:00,L7,329.58,362.65,359.27,,,,407.82,,356.96,364.44,368.53,361.61,363.54,366.43,369.16,366.34,,,,381.76,383.76,380.19,382.41,378.67,376.85,380.42,379.24,384.40,379.84,384.18,,,388.88,388.74,392.49,382.99,377.73,377.94,376.26,375.41,380.33,366.52
2004-03-09 21:54:51+00:00,L7,306.43,315.20,318.67,318.70,318.38,294.25,270.41,314.95,,,334.11,335.61,339.11,340.20,335.93,334.71,334.87,338.71,339.86,343.41,,,303.44,319.09,341.21,350.03,357.45,354.61,354.19,352.24,352.75,346.87,352.81,352.70,,,356.53,349.27,340.21,346.17,349.76,333.86
2004-03-25 21:54:54+00:00,L7,320.39,322.79,325.76,325.68,325.66,301.37,270.15,323.56,333.08,344.60,343.60,,,345.67,355.30,355.35,349.85,347.40,350.05,359.03,366.04,360.12,336.22,346.78,,,370.42,363.54,369.27,373.03,374.16,369.92,371.74,373.94,375.56,369.54,366.66,366.79,,,,
2004-04-02 21:44:54+00:00,L5,377.41,349.81,350.53,352.53,350.25,376.46,431.47,,368.34,366.28,367.80,368.90,377.40,373.41,374.15,372.45,371.28,378.09,379.65,389.70,403.53,412.90,414.20,409.68,403.73,401.37,397.91,396.00,394.51,395.48,396.00,391.17,388.46,392.16,396.06,398.78,396.72,395.01,391.63,388.69,396.86,377.50
2004-04-18 21:45:25+00:00,L5,338.00,332.39,333.25,333.25,336.21,318.83,306.81,343.70,353.95,358.80,367.63,364.03,358.30,356.47,358.99,359.04,360.65,363.59,370.77,380.41,388.03,385.51,353.53,365.54,377.79,379.20,377.49,375.69,377.49,376.65,377.62,380.46,382.00,383.49,390.12,381.28,376.49,376.50,374.35,373.02,379.55,363.60
2004-05-12 21:54:49+00:00,L7,320.79,340.35,,,,357.02,378.15,361.67,363.78,358.57,364.83,363.19,366.42,365.92,366.32,362.85,,,366.47,373.89,377.85,367.50,374.58,371.24,377.09,382.15,379.59,381.76,380.91,,,381.52,379.33,383.44,387.60,374.06,369.29,373.68,381.26,373.22,380.48,374.65
2004-05-20 21:46:20+00:00,L5,321.41,331.34,329.55,323.55,330.12,302.62,273.89,324.37,332.82,341.14,339.03,339.69,342.55,339.81,350.68,350.45,346.16,350.27,352.76,358.25,360.09,352.04,318.04,341.60,359.16,366.81,374.13,375.54,376.84,378.35,374.82,370.21,373.10,370.96,369.96,363.05,358.92,364.75,366.97,365.98,371.91,360.63
2004-05-28 21:54:47+00:00,L7,365.81,348.30,345.56,352.75,354.20,372.00,407.39,,,361.25,360.67,361.43,364.82,364.22,368.83,364.80,361.08,364.81,365.50,373.70,,,404.03,390.39,376.41,382.65,378.22,382.01,381.61,385.05,385.02,383.20,382.13,,,,375.09,379.34,381.43,377.59,391.44,385.34
2004-06-21 21:47:40+00:00,L5,323.45,328.11,,,,,647.76,,353.85,372.97,358.89,398.97,371.78,,,355.58,350.40,,,,,,,337.36,346.48,355.57,366.26,360.71,371.43,374.09,363.59,374.75,375.65,378.18,374.23,341.07,356.41,341.77,359.03,343.94,351.35,343.25
2004-07-23 21:48:09+00:00,L5,335.72,335.40,336.84,338.48,341.12,319.23,303.03,330.42,352.46,353.42,355.03,354.67,358.77,364.74,366.83,362.47,362.01,364.61,366.77,376.95,375.41,365.01,339.90,355.63,366.88,371.05,379.93,381.63,388.46,387.93,382.29,381.54,384.35,379.41,380.50,364.66,364.52,370.19,377.58,376.51,382.46,375.33
2004-08-16 21:54:26+00:00,L7,317.90,325.18,323.23,325.23,328.41,,,324.98,333.80,340.56,342.87,343.47,347.73,348.83,352.34,350.79,348.87,,,359.33,361.46,350.78,321.25,336.20,356.58,360.57,368.58,366.07,368.41,374.38,,,,369.67,367.63,356.65,353.60,358.23,362.15,359.86,369.80,351.79
2004-09-25 21:49:43+00:00,L5,,381.22,377.66,376.46,388.65,406.80,427.95,363.55,397.48,372.22,375.01,375.57,377.81,379.44,378.45,375.35,378.99,375.08,373.85,383.76,393.69,394.25,374.40,392.31,386.90,388.55,389.64,389.15,392.55,395.33,389.85,387.67,388.34,390.12,393.13,385.24,375.26,376.70,386.63,389.11,398.64,396.21
2005-01-15 21:51:45+00:00,L5,327.70,327.51,330.04,339.40,337.46,310.72,284.59,331.89,355.90,362.49,356.60,358.81,362.77,362.04,359.39,359.92,375.25,375.27,373.08,382.43,386.02,382.38,,342.15,362.80,362.90,368.05,371.59,375.73,395.30,393.85,386.27,388.50,387.25,386.98,377.94,367.65,368.68,377.61,376.75,385.36,377.55
2005-02-08 21:55:11+00:00,L7,,328.52,329.12,332.02,333.97,315.64,281.32,332.36,342.36,348.79,349.39,351.67,355.90,,,350.16,345.03,342.31,345.11,356.22,353.88,346.99,326.21,336.55,348.45,354.89,,361.81,363.53,364.17,362.23,362.50,362.50,360.77,360.74,353.48,349.86,349.55,356.46,356.66,362.81,360.03
2005-02-24 21:55:41+00:00,L7,,,319.07,330.47,332.20,307.49,280.07,331.05,346.14,350.84,352.17,354.33,359.40,,,,346.83,341.86,349.15,358.34,357.91,351.30,334.46,345.38,349.47,357.51,,,,372.67,363.84,367.97,368.72,361.59,362.13,356.54,354.37,354.59,360.04,362.48,362.64,357.42
2005-03-04 21:52:28+00:00,L5,362.31,348.09,345.31,350.87,350.81,337.46,300.54,360.27,363.60,367.86,369.27,369.61,369.84,,,,,,,,,,,,,,,,,382.25,383.93,389.58,386.29,381.52,381.87,357.87,364.79,372.11,381.72,378.73,381.76,377.73
2005-04-13 21:55:36+00:00,L7,311.17,322.59,319.42,318.06,320.70,294.58,288.30,326.80,323.98,,,338.51,336.16,330.38,334.35,340.76,337.27,340.82,336.49,343.77,351.95,,,340.98,344.06,352.34,355.91,356.68,357.98,359.76,359.63,357.46,355.34,356.15,357.11,,,,344.34,351.56,359.14,349.37
2005-04-21 21:53:10+00:00,L5,369.08,365.79,351.86,356.75,357.76,342.34,328.00,374.38,390.83,386.51,386.66,382.26,384.37,367.26,367.64,365.98,368.08,372.11,363.47,382.80,390.03,384.43,387.54,390.13,382.66,388.19,385.24,386.03,384.67,391.19,390.68,388.99,389.38,394.41,394.65,390.12,378.62,379.98,385.17,389.79,396.27,394.25
2005-05-23 21:53:24+00:00,L5,347.87,340.56,332.39,339.25,345.05,344.35,356.45,361.77,363.55,368.35,364.02,369.64,367.95,358.00,357.70,359.26,369.77,359.40,362.26,377.80,383.02,381.50,380.07,385.46,375.71,381.78,377.54,381.01,382.85,389.46,384.70,379.51,384.92,387.33,382.17,371.73,370.83,364.36,376.07,376.55,386.32,384.54
2005-05-31 21:55:35+00:00,L7,365.37,350.38,346.82,355.02,361.06,,416.44,383.60,365.11,369.70,,,377.09,366.92,372.47,377.34,380.13,374.69,373.54,388.03,387.36,389.71,397.98,,,388.38,386.13,385.46,392.16,392.66,393.00,396.82,392.25,393.54,393.12,384.09,382.94,381.83,,,,
2005-06-08 21:53:33+00:00,L5,337.67,339.40,339.61,337.50,338.07,325.30,307.83,344.66,349.94,349.65,355.99,362.75,365.53,364.25,376.48,378.13,380.02,376.78,375.26,383.89,380.37,368.70,357.06,367.71,368.04,371.56,386.67,390.57,396.61,395.00,393.80,393.70,390.24,382.70,381.47,366.75,359.04,358.82,377.51,374.78,387.19,378.84
2005-08-03 21:55:25+00:00,L7,329.72,342.53,342.38,349.44,355.48,344.86,353.76,362.70,362.24,,,362.20,366.19,364.10,363.05,370.99,369.56,373.59,368.39,371.78,377.74,368.94,,,375.39,382.17,383.24,380.93,376.68,383.63,387.33,385.94,382.59,386.13,388.86,,,,,379.96,385.79,376.06
2005-08-19 21:54:56+00:00,L7,323.41,334.83,336.65,344.25,347.12,333.15,,,350.07,357.72,356.61,356.36,358.99,353.01,359.67,361.13,360.05,358.95,,,,361.17,351.95,355.94,363.30,369.76,374.29,373.73,372.01,378.75,377.94,368.80,,,379.13,368.26,364.42,373.76,378.03,374.41,381.03,370.52
2005-10-06 21:55:01+00:00,L7,,,,331.27,334.44,312.50,292.34,326.60,341.16,347.92,348.17,351.31,358.95,355.24,,,353.33,350.26,365.61,360.67,369.28,353.09,327.72,356.02,358.11,367.47,374.03,,,380.42,374.32,371.74,377.87,375.39,374.76,369.45,363.45,364.79,368.93,368.09,367.70,358.36
2005-10-30 21:54:03+00:00,L5,363.93,364.24,348.81,351.08,361.45,389.73,404.50,369.57,370.93,386.24,384.64,378.36,387.57,385.89,385.98,375.66,363.68,363.94,368.08,370.35,377.09,391.19,399.14,381.82,381.02,389.41,393.78,391.70,380.56,376.30,377.57,375.40,372.28,376.07,380.50,382.61,390.97,393.81,392.55,391.19,405.96,400.86
2006-01-10 21:55:52+00:00,L7,354.75,362.15,352.98,,,,308.87,338.05,365.75,357.53,354.70,354.68,360.39,359.88,362.12,358.86,,,363.05,369.79,380.90,391.06,385.65,365.21,368.68,370.08,376.09,374.26,374.99,378.93,,374.08,377.69,378.05,382.98,373.28,370.39,370.73,378.94,382.09,391.67,385.80
2006-02-19 21:56:39+00:00,L5,324.91,327.46,328.62,333.51,337.17,317.88,290.29,329.75,339.29,344.15,346.15,345.74,347.82,344.22,343.96,347.52,345.71,348.43,351.15,363.23,367.76,336.83,331.76,347.11,355.77,360.18,364.23,363.24,369.03,370.03,360.69,362.01,366.57,359.82,363.44,358.50,358.28,358.45,365.50,367.81,373.14,377.29
2006-03-15 21:55:44+00:00,L7,320.90,326.13,325.78,326.74,334.14,314.88,274.35,326.25,337.76,340.84,338.70,338.07,,,338.31,338.28,339.76,342.43,344.21,352.35,356.08,338.39,318.90,338.69,,,,356.96,359.54,359.55,358.11,352.60,356.48,357.05,358.78,349.31,346.11,351.89,354.78,356.81,,
2006-04-08 21:57:12+00:00,L5,369.83,364.46,350.30,362.42,373.56,390.58,420.54,405.64,379.26,380.47,370.53,372.79,374.04,372.28,382.60,379.33,378.55,378.05,387.05,392.28,392.60,399.35,404.69,382.43,380.56,386.67,391.00,386.84,387.88,388.55,384.87,383.86,384.49,382.62,389.00,387.12,384.02,380.46,387.60,390.92,396.51,399.14
2006-05-26 21:57:54+00:00,L5,,509.34,,,,,,,,,,,,,,,,,,,90.03,,324.66,407.40,392.15,,,,,,,,,,,,,,,,,
2006-06-27 21:58:24+00:00,L5,326.12,333.42,329.73,326.69,334.52,324.63,304.50,336.42,351.26,345.33,342.27,345.34,344.24,346.99,359.72,357.36,359.00,364.02,365.32,364.62,361.51,334.48,333.50,356.61,359.07,362.88,373.12,382.10,381.43,379.89,377.15,371.61,373.23,370.04,368.74,363.82,366.29,366.43,375.16,367.78,377.18,375.47
2006-07-05 21:55:54+00:00,L7,362.02,348.95,352.36,,,,309.48,373.86,366.52,367.48,364.57,360.85,366.17,368.10,366.89,369.95,377.97,,374.93,381.98,380.61,367.63,370.44,371.20,376.77,384.91,388.00,387.16,394.31,387.34,,,379.46,381.75,387.07,379.36,376.01,377.49,382.79,380.34,385.51,400.96
2006-07-13 21:59:02+00:00,L5,325.32,329.23,326.29,329.35,341.17,320.50,290.24,335.49,347.92,350.98,345.40,348.96,349.64,350.07,357.18,355.86,356.15,360.50,360.63,367.37,370.61,348.47,323.16,348.50,364.26,368.40,373.95,379.05,378.37,383.59,377.38,373.42,374.16,374.47,371.61,368.30,365.71,364.95,370.32,367.30,371.59,371.78
2006-07-21 21:55:45+00:00,L7,,,342.06,361.01,362.30,332.95,308.63,,,356.67,,357.92,361.33,351.14,355.03,359.80,362.96,363.37,369.14,369.35,371.31,363.33,,,365.27,369.47,374.19,376.00,381.76,379.63,374.63,371.23,376.05,372.46,373.65,361.33,,,,364.22,372.91,396.63
2006-08-22 21:55:17+00:00,L7,331.23,338.55,340.12,348.62,350.46,333.16,363.79,345.67,353.84,349.63,,,360.96,353.71,359.97,359.51,364.23,363.34,371.19,372.98,373.85,373.55,384.11,,,364.89,370.58,376.59,375.08,383.15,383.20,375.87,375.71,374.46,371.73,366.55,362.08,,,,,375.34
2006-09-23 21:55:06+00:00,L7,322.90,327.07,330.45,337.78,337.68,,,,333.23,338.79,340.61,347.14,353.63,346.22,351.09,356.63,351.70,361.15,,,358.33,358.65,,335.84,356.23,361.37,369.90,369.76,373.74,379.41,378.33,,,377.52,366.55,355.26,352.01,358.44,370.82,366.02,368.72,361.69
2006-12-29 21:54:38+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.11,,
2007-03-02 21:56:31+00:00,L7,347.54,342.63,340.09,349.20,,,311.11,347.96,352.41,348.47,357.72,353.00,359.50,357.70,361.23,358.99,359.00,,,367.71,375.80,373.68,371.83,365.90,369.37,364.74,374.68,375.46,374.80,378.66,,,377.68,374.51,374.53,369.12,366.86,370.68,376.38,376.06,390.48,383.58
2007-03-18 21:56:09+00:00,L7,,,,334.35,347.19,333.45,314.31,341.57,351.33,347.86,351.02,352.26,361.09,362.16,,,363.30,358.38,364.03,364.84,376.82,379.81,372.25,360.69,368.00,365.27,372.94,,,,365.84,368.57,366.78,367.16,368.47,363.41,367.73,370.83,377.65,378.28,383.73,384.43
2007-04-19 21:56:31+00:00,L7,320.25,327.58,326.87,330.76,334.92,313.60,282.12,331.93,333.93,346.23,348.74,,,340.13,344.75,354.27,353.11,350.49,356.14,361.41,373.38,366.69,342.04,342.75,,,368.45,366.75,370.11,372.28,364.95,367.01,365.65,364.69,366.72,361.58,358.15,364.23,,,,
2007-05-05 21:56:27+00:00,L7,,,325.02,328.01,333.58,313.07,297.65,326.08,345.64,344.53,344.58,353.93,361.55,,,356.35,354.27,359.62,359.03,361.90,373.15,364.06,350.05,356.80,371.08,368.79,,,368.26,376.05,363.11,366.54,365.03,359.33,365.36,360.04,361.88,375.80,374.99,375.61,389.15,383.78
2007-06-06 21:56:17+00:00,L7,,,333.77,338.32,337.86,315.79,301.36,,,342.68,351.63,353.13,364.30,364.35,366.77,377.36,372.63,369.59,369.20,369.51,,,346.92,361.98,374.61,377.79,377.88,386.92,394.15,386.42,384.45,378.76,,,,,,,,,,
2007-06-22 21:55:53+00:00,L7,362.16,,,,,,183.57,178.16,,,,363.53,373.72,369.75,371.58,,,,,,,,,,,,,,,,385.35,373.27,378.34,379.49,375.54,367.40,379.67,389.75,394.50,389.23,401.20,400.03
2007-10-28 21:55:58+00:00,L7,317.81,321.83,323.23,329.14,,,277.30,320.20,323.01,327.05,342.82,337.77,335.18,334.41,343.50,347.27,,,342.58,354.06,358.38,341.56,,,345.58,356.33,357.18,353.81,359.60,,,357.60,352.01,344.39,353.23,348.58,344.22,343.73,351.23,359.63,372.46,358.08
2008-02-01 21:55:57+00:00,L7,359.30,350.17,,,356.56,342.84,334.37,358.03,355.97,358.57,367.50,365.21,367.78,364.27,365.32,,,360.42,364.66,372.01,374.55,365.75,364.68,357.16,364.70,367.50,374.61,379.86,,,381.83,371.83,369.95,361.46,368.37,361.33,358.67,360.36,375.14,380.30,392.20,393.14
2008-05-07 21:55:40+00:00,L7,316.02,320.74,320.99,319.09,327.06,306.22,,328.89,324.64,337.01,346.62,348.38,344.80,338.44,338.80,344.58,342.23,346.43,,,369.17,354.60,309.82,347.02,350.64,357.64,369.38,367.06,367.70,373.38,365.84,,,357.66,369.29,366.91,358.56,354.67,360.63,366.75,384.80,383.27
2008-08-27 21:55:06+00:00,L7,,335.50,339.34,351.18,355.75,,436.02,,350.95,358.13,362.78,360.06,368.14,,,376.02,373.80,372.58,377.52,378.71,378.51,397.60,405.59,,362.91,374.46,,,379.20,382.24,379.52,371.60,377.74,375.10,377.79,368.94,368.88,362.19,359.56,389.91,399.33,395.86
2008-09-28 21:54:48+00:00,L7,322.35,338.88,331.60,339.83,347.18,,,333.13,341.74,348.51,356.82,352.92,353.31,347.68,352.92,355.75,354.70,357.31,,366.78,364.23,359.59,344.68,348.94,355.45,359.67,371.20,371.57,,206.91,,,,360.59,366.65,357.97,351.10,346.32,346.34,362.84,378.23,377.23
2008-12-09 21:49:42+00:00,L5,362.67,361.61,349.90,354.41,362.41,398.43,418.90,413.73,404.54,384.70,375.74,374.36,377.82,379.38,377.13,379.50,371.11,377.97,384.62,385.77,386.06,380.48,371.96,366.60,375.13,380.07,392.87,386.55,386.00,384.42,382.62,373.65,372.21,370.37,375.53,364.62,366.75,369.89,380.85,385.26,397.84,392.53
2008-12-25 21:50:10+00:00,L5,361.39,356.98,358.70,,,,557.05,463.73,464.08,,375.18,372.52,372.98,373.13,373.15,373.64,372.63,372.41,379.84,380.46,376.46,368.72,365.64,362.10,374.50,380.14,387.39,386.06,389.19,382.47,379.88,373.12,369.56,365.70,368.74,362.70,365.29,371.46,384.60,387.92,405.54,402.25
2009-03-23 21:55:51+00:00,L7,,341.16,337.80,344.70,350.69,,381.21,360.75,361.85,360.27,365.20,372.15,366.67,,,367.20,370.13,367.87,364.71,375.59,380.76,369.06,369.17,365.25,367.42,,,384.91,381.67,381.86,378.13,368.45,372.44,362.17,367.47,359.54,357.36,356.65,371.99,377.91,393.28,386.45
2009-04-08 21:56:20+00:00,L7,339.99,340.50,332.26,335.53,341.20,328.39,299.53,,350.23,347.33,355.71,351.88,356.61,355.13,358.41,359.00,359.79,355.59,363.00,,,348.99,324.62,344.50,350.19,362.51,373.19,372.55,371.53,374.67,368.96,364.63,,,,,,,,,383.46,385.73
2009-05-10 21:56:27+00:00,L7,302.12,309.23,306.18,305.48,316.80,296.99,251.67,311.68,314.34,312.73,331.55,327.87,,,334.10,340.89,341.75,339.79,344.50,352.71,344.04,318.86,302.41,322.78,339.10,,,360.56,361.81,356.57,351.89,342.82,340.13,341.37,352.91,345.28,344.11,337.12,334.29,,,
