,dates,per0134-0000,per0134-0001,per0134-0002,per0134-0003,per0134-0004,per0134-0005,per0134-0006,per0134-0007,per0134-0008,per0134-0009,per0134-0010,per0134-0011,per0134-0012,per0134-0013,per0134-0014,per0134-0015,per0134-0016,per0134-0017,per0134-0018,per0134-0019,per0134-0020,per0134-0021,per0134-0022,per0134-0023,per0134-0024,per0134-0025,per0134-0026,per0134-0027,per0134-0028,per0134-0029,per0134-0030,per0134-0031,per0134-0032,per0134-0033,per0134-0034,per0134-0035,per0134-0036,per0134-0037,per0134-0038,per0134-0039,per0134-0040,per0134-0041,per0134-0042,per0134-0043,per0134-0044
0,1986-02-14 14:37:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-19 14:36:16+00:00,73.68970159558066,40.40833390110643,41.531503116784535,52.308355006280735,32.7194507436062,6.117433822161182,30.06412191040391,22.74467952076312,50.61205216591022,59.29380904261171,33.43761343458978,25.832122177128173,20.05922711938169,38.00410304922742,,62.269016340999684,,58.697182217737726,32.899915300487756,43.98563462411798,34.729157103095815,,64.97949197827036,64.32330126422605,53.816587046497375,49.246179133200066,64.05533252275526,51.04188731831269,,49.46406785003199,15.940006715957065,31.84704137810212,51.88167422942318,,58.577778702157914,29.395467162103998,,58.652997645682845,,77.38154769121236,68.67255693751754,91.81549165332314,77.30870158889937,63.798482365896035,100.47570248087048
2,1986-05-05 14:35:53+00:00,43.76098559785347,29.390449663396353,31.07064702731587,17.71600859699241,,0.14822776295006168,9.160387123689997,4.579203984759479,26.91107066480586,27.001077284089813,24.31357500779763,14.733407332458617,9.536021582089395,23.28179295403109,,24.81178903562389,26.850846274575115,24.142328192065325,17.45492882340266,23.75748242052753,30.489402694128284,,36.770744156927876,37.68303514832036,36.49722006300881,39.87584740762915,22.262738102059473,29.704757761815998,14.027024629171448,18.295427936537987,16.169001576106666,9.519770852659454,25.28446604393634,20.864757471930744,22.296022464508702,17.28841500718155,,28.94703143154947,40.38694622133626,38.74834109909831,42.90360610807255,50.85978298695775,59.086949584653794,64.65382950579324,71.9702430131709
3,1986-08-09 14:32:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-08-25 14:32:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-09-26 14:31:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-10-12 14:30:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-12-15 14:29:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-02-01 14:31:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-02-08 14:37:40+00:00,121.59059571068208,66.42515847134403,72.4801373531276,92.29247683025203,54.3377406517315,31.215958841483676,39.561695583409474,62.848253663030576,68.840361671951,73.66508024111302,63.72402048146391,47.94861486021418,48.78724875642901,74.91411045947684,96.85118219983691,70.47700236949726,54.0668205684437,67.67126572111451,95.68431856863923,57.79656424370949,73.62359808519358,91.01609015173042,98.60439946775264,84.44482438939397,80.28539060078099,71.98129711285439,72.86908530234578,56.050635331716386,48.159293761017324,58.97426838843409,57.16374308000031,72.60710926619295,84.91660566477374,59.88175617171323,37.0471168256955,62.98433851644127,101.58856672103519,62.282210193001916,56.54589720070515,97.20438927927198,72.92495251876744,,92.79318398326691,101.51389859532947,97.60267928059166
