dates,nzd0331-0000,nzd0331-0001,nzd0331-0002,nzd0331-0003,nzd0331-0004,nzd0331-0005,nzd0331-0006,nzd0331-0007,nzd0331-0008,nzd0331-0009,nzd0331-0010,nzd0331-0011,nzd0331-0012,nzd0331-0013,nzd0331-0014,nzd0331-0015,nzd0331-0016,nzd0331-0017,satname
2001-08-31 22:02:05+00:00,407.24,,404.87,397.21,399.16,402.16,412.11,410.40,403.25,393.27,388.16,378.93,,368.47,397.94,412.02,416.40,397.94,L7
2001-09-23 22:07:39+00:00,399.66,390.14,396.95,392.54,395.34,382.93,375.49,372.84,370.71,370.50,376.94,375.59,382.41,381.06,381.03,394.48,405.87,399.79,L7
2001-10-02 22:01:16+00:00,427.33,433.83,424.61,404.89,406.86,409.54,407.93,397.84,402.58,400.41,397.74,404.83,396.09,404.71,406.84,404.77,418.45,407.94,L7
2001-11-03 22:01:46+00:00,414.80,405.58,393.33,381.48,385.26,383.65,377.10,382.74,379.76,381.88,372.19,367.68,367.63,371.78,382.08,378.50,387.19,373.88,L7
2001-12-21 22:01:41+00:00,411.47,400.88,400.73,406.67,403.20,399.50,389.47,390.07,384.72,383.46,383.50,382.68,398.42,401.87,390.23,403.45,410.07,402.49,L7
2002-01-29 22:07:57+00:00,438.61,433.91,423.96,404.44,406.32,408.21,410.15,403.91,403.96,402.06,401.24,398.17,399.01,413.85,412.55,405.88,420.61,396.68,L7
2002-02-07 22:02:17+00:00,463.33,466.19,459.77,,,,445.68,,,,,,,450.64,,,457.19,,L7
2002-02-14 22:08:05+00:00,427.44,421.14,415.70,403.80,402.91,407.50,404.47,402.33,401.11,397.45,397.75,401.53,396.89,405.27,400.33,405.34,411.59,405.10,L7
2002-03-02 22:08:08+00:00,414.19,410.62,399.07,392.92,398.52,408.14,403.70,398.56,400.72,398.26,399.88,396.81,391.21,395.17,396.47,403.16,405.93,402.02,L7
2002-04-03 22:07:57+00:00,420.04,421.78,413.56,423.80,419.25,425.44,413.95,406.66,409.97,412.03,416.83,410.08,428.51,416.34,403.77,420.65,432.79,438.05,L7
2002-05-14 22:02:07+00:00,390.86,384.41,383.58,,,,,396.16,403.29,386.94,402.78,387.94,,393.03,,,,473.91,L7
2002-05-30 22:01:37+00:00,,,,,,,,,,,,,,,,,437.72,,L7
2002-07-01 22:01:27+00:00,384.65,374.48,371.31,389.50,,,,,,,440.29,403.99,,369.54,,,,424.83,L7
2002-07-17 22:01:20+00:00,410.41,413.24,379.88,405.07,384.66,,,388.53,387.16,374.38,,399.69,403.03,372.77,397.11,402.26,405.62,409.85,L7
2002-07-24 22:07:26+00:00,,,,,,,445.08,,,,,,,,,,,422.33,L7
2002-08-02 22:01:37+00:00,437.33,441.46,405.06,442.78,382.98,408.67,375.76,361.15,352.39,391.45,397.68,390.68,382.61,376.64,367.92,388.29,395.50,400.54,L7
2002-08-09 22:07:21+00:00,411.80,404.79,401.57,381.71,379.78,383.51,380.75,363.21,367.55,370.52,374.67,376.40,371.94,384.56,389.05,380.64,388.11,388.48,L7
2002-08-18 22:01:09+00:00,390.03,388.12,388.66,376.07,362.37,356.19,349.77,337.10,344.48,342.56,,358.77,354.96,,,369.63,371.41,358.29,L7
2002-10-05 22:01:07+00:00,432.49,435.99,423.35,390.14,387.62,394.16,402.47,,,,391.47,386.55,371.74,391.93,389.41,403.23,411.18,394.06,L7
2002-11-13 22:07:06+00:00,418.98,415.78,411.11,392.27,372.81,368.40,375.39,,,,388.35,384.52,381.39,378.64,370.70,384.26,389.93,393.06,L7
2002-11-29 22:07:25+00:00,410.70,408.18,404.58,380.67,377.82,373.74,375.88,,,,392.92,390.45,388.08,387.36,384.04,394.68,412.68,406.26,L7
2003-01-25 22:01:54+00:00,385.44,377.44,373.58,,,,,,,,,366.56,366.51,363.10,356.94,377.50,374.02,,L7
2003-02-26 22:01:40+00:00,394.57,397.18,398.14,389.99,387.79,386.50,383.24,382.00,,,393.50,394.23,401.78,407.93,414.73,402.05,404.18,,L7
2003-03-05 22:07:55+00:00,414.02,417.34,410.10,411.36,409.21,414.50,410.55,396.05,403.17,404.20,409.19,410.29,415.21,417.47,421.09,420.94,433.58,418.52,L7
2003-03-21 22:07:51+00:00,397.55,402.26,405.27,413.98,409.28,409.01,406.28,400.09,404.83,402.19,402.24,402.53,411.91,413.96,417.96,412.55,431.15,434.19,L7
2003-04-15 22:01:45+00:00,402.52,415.82,414.93,397.41,392.32,405.99,405.62,408.44,417.40,413.86,400.08,405.91,401.19,414.29,413.56,419.90,432.04,426.46,L7
2003-08-13 21:49:56+00:00,430.86,415.20,405.32,387.60,386.69,394.31,397.55,383.55,377.70,378.89,397.10,442.97,383.99,381.00,390.27,379.52,381.09,392.98,L5
2003-09-05 21:56:31+00:00,,,386.45,400.68,400.74,393.58,385.19,382.53,380.07,367.60,355.17,,,,,369.42,383.05,380.25,L5
2003-10-16 21:51:19+00:00,414.01,397.78,419.59,434.10,407.52,398.45,394.64,412.40,409.09,388.34,387.23,394.75,391.40,380.35,392.91,389.86,400.48,391.89,L5
2003-10-31 22:07:36+00:00,,,385.77,416.61,416.52,399.09,387.12,376.09,375.49,380.44,,,,,,,408.54,395.31,L7
2003-11-09 22:01:54+00:00,408.46,410.85,416.18,,,,,402.10,406.28,403.18,395.43,394.86,392.54,401.85,407.97,399.63,411.19,,L7
2003-12-03 21:51:55+00:00,384.95,382.91,387.29,386.28,383.22,381.58,383.49,393.13,397.15,393.45,387.79,388.82,395.01,400.72,384.61,390.82,394.07,390.33,L5
2004-01-04 21:52:10+00:00,402.66,413.22,407.79,388.51,387.58,397.91,393.48,385.09,392.71,387.02,381.02,377.15,377.75,389.82,393.42,399.48,408.31,391.78,L5
2004-01-19 22:08:11+00:00,,,,,381.53,393.62,383.14,383.75,388.42,390.70,384.05,378.36,,,,,,,L7
2004-03-23 22:08:28+00:00,,,,,,388.94,390.08,388.18,383.86,383.47,381.30,394.26,390.73,373.18,,,,,L7
2004-04-16 21:58:55+00:00,,,,,,,,402.72,409.44,411.32,357.04,,,,,395.78,416.37,411.63,L5
2004-04-17 22:02:32+00:00,,,,,,,,,,396.15,,,,,,410.38,422.67,404.67,L7
2004-06-12 21:54:47+00:00,,,,,,352.64,,,375.13,407.09,,359.11,355.01,353.70,393.14,386.99,396.52,,L5
2004-07-14 21:55:18+00:00,367.90,360.89,,,,,,,393.88,,,,315.39,358.34,344.09,,402.40,,L5
2004-07-22 22:01:56+00:00,,,,,,,,,,,,,,,,,,421.61,L7
2004-08-23 22:01:47+00:00,412.61,393.33,391.70,388.33,,,,363.04,,,,,,,377.14,389.33,403.43,404.74,L7
2004-09-08 22:01:41+00:00,421.67,426.97,421.68,,,,384.07,383.05,388.28,388.74,394.89,395.62,398.21,395.37,402.64,404.45,416.42,,L7
2004-09-24 22:01:37+00:00,412.52,408.38,400.38,388.06,387.09,376.13,373.20,372.34,,,,363.72,361.37,363.49,372.21,374.61,379.69,373.95,L7
2004-10-02 21:57:38+00:00,430.30,425.59,417.96,409.71,402.69,391.79,385.52,373.76,364.98,358.99,357.18,356.89,360.65,368.57,383.82,391.17,400.11,393.96,L5
2005-02-14 22:05:45+00:00,410.14,399.33,402.59,402.88,396.15,393.83,388.62,377.16,373.24,375.68,373.22,379.50,388.32,384.96,390.12,393.22,399.75,390.00,L5
2005-02-23 21:59:43+00:00,414.74,421.35,409.73,390.80,394.13,398.55,396.09,389.60,389.51,382.84,376.18,374.23,362.59,359.95,353.24,390.44,391.25,386.73,L5
2005-03-11 22:00:19+00:00,405.34,405.05,397.42,383.50,389.78,396.62,391.76,383.17,385.25,380.41,372.83,360.51,344.74,,,384.22,380.57,381.54,L5
2005-04-04 22:02:39+00:00,396.90,385.16,392.25,390.84,393.93,395.42,396.24,386.92,387.40,386.30,,,,,339.37,381.15,390.60,387.98,L7
2005-04-12 22:00:30+00:00,,,368.61,399.38,400.70,384.99,393.49,390.93,382.00,379.04,374.70,351.75,346.77,,,360.58,380.09,376.88,L5
2005-04-20 22:02:56+00:00,,,,,,,,389.83,387.45,384.70,360.81,,,,,380.42,390.87,384.56,L7
2005-05-30 22:00:51+00:00,,,,,,,,,,,325.12,,,,,,,,L5
2005-06-15 22:00:58+00:00,,407.65,,432.50,396.09,385.45,363.38,390.99,,,,,,,,,,,L5
2005-07-09 22:02:26+00:00,412.37,,,,349.69,351.87,346.05,,,,,,,,,,,,L7
2005-08-01 22:08:35+00:00,,,,,386.14,,,,,,,,,,,,,,L7
2005-09-02 22:08:22+00:00,430.84,426.57,419.76,395.20,389.91,394.77,385.15,387.33,,,,,,,,380.15,384.77,383.75,L7
2005-09-11 22:02:29+00:00,437.34,426.88,419.82,414.80,394.87,380.35,,,,375.92,375.24,381.56,,387.80,,396.23,406.07,405.66,L7
2005-09-19 22:01:08+00:00,427.54,427.78,417.98,399.18,398.37,393.11,382.54,381.73,383.79,379.51,358.27,,322.50,,310.47,346.60,369.51,375.08,L5
2005-10-13 22:02:30+00:00,405.71,404.28,395.46,383.30,383.65,,,350.85,363.97,359.59,355.72,358.71,363.03,368.88,,367.05,379.04,373.62,L7
2005-11-21 22:08:43+00:00,,383.77,378.23,395.53,381.98,382.79,381.34,379.99,382.69,,,,,,291.19,371.18,373.59,385.43,L7
2005-11-22 22:01:58+00:00,392.21,375.31,371.54,383.03,396.45,387.04,387.80,393.54,380.97,380.62,387.95,382.44,372.94,374.46,374.19,379.09,377.10,379.08,L5
2005-12-23 22:08:51+00:00,,,,,,,375.67,381.47,379.65,378.20,378.77,378.78,379.61,378.56,364.65,,,,L7
2006-02-02 22:03:25+00:00,406.27,396.99,,,,370.83,378.38,385.00,389.16,382.79,382.01,389.34,401.13,395.31,395.22,402.51,,,L7
2006-02-18 22:03:29+00:00,408.61,411.06,410.84,413.91,406.40,408.54,399.38,402.78,393.18,,,,399.77,399.73,407.95,405.61,416.61,418.93,L7
2006-08-04 22:08:52+00:00,,,,386.83,443.35,414.95,393.57,387.59,388.23,387.90,,,,,,,,406.67,L7
2006-08-13 22:03:05+00:00,,409.39,400.65,,408.19,414.11,,,,,,,,368.13,335.25,,,,L7
2006-08-28 22:12:47+00:00,414.03,400.32,397.73,396.00,,,,,,,,,,,,,,,L5
2006-08-29 22:03:02+00:00,400.18,,,,379.79,400.31,398.51,389.85,383.61,385.98,390.95,378.89,351.46,377.49,373.80,378.48,,,L7
2006-09-22 22:06:54+00:00,397.69,401.71,390.57,371.09,372.58,378.65,385.72,380.16,383.71,389.00,401.92,384.77,363.57,,362.67,382.60,387.22,378.19,L5
2006-10-08 22:07:05+00:00,380.73,391.86,388.88,372.78,373.41,392.03,391.02,382.09,389.26,381.83,373.05,374.65,355.08,351.12,353.46,384.00,382.20,381.75,L5
2006-10-16 22:02:31+00:00,354.05,363.32,362.59,368.25,361.55,366.22,361.16,352.23,359.29,,,,340.52,333.15,338.62,359.05,353.12,367.06,L7
2006-10-24 22:07:38+00:00,379.81,389.95,385.20,378.38,374.53,374.54,374.68,362.08,372.63,371.57,359.44,364.61,351.73,354.01,361.45,375.44,382.07,386.26,L5
2006-10-31 22:13:29+00:00,380.94,382.65,403.76,407.51,401.96,390.23,381.76,392.39,372.68,361.70,362.08,363.34,375.44,376.59,373.59,392.27,416.55,410.95,L5
2006-11-01 22:02:46+00:00,,,400.40,393.38,389.24,384.36,374.68,377.71,375.82,382.91,377.38,377.46,378.85,,,,399.27,402.98,L7
2007-02-05 22:03:23+00:00,,397.12,391.20,396.29,400.47,398.27,398.06,392.57,387.36,385.05,384.93,379.57,,,,,390.48,393.06,L7
2007-02-13 22:08:23+00:00,416.60,413.13,409.06,414.46,419.71,415.09,407.73,399.75,398.18,389.22,390.87,400.04,405.51,405.95,400.39,401.95,407.22,412.30,L5
2007-03-25 22:03:32+00:00,399.75,389.80,,,,388.17,381.38,377.21,373.87,375.91,377.62,380.60,391.68,383.09,385.71,398.93,,,L7
2007-05-12 22:03:47+00:00,398.10,426.45,395.01,,,,,387.73,390.19,386.54,378.09,383.36,362.11,,,360.67,369.43,,L7
2007-05-28 22:03:16+00:00,,,400.54,,371.57,,,,,,,,,,,,,,L7
2007-09-08 22:09:02+00:00,399.95,410.84,408.52,393.97,398.04,,,,,,372.49,373.07,354.22,,371.83,389.80,401.06,404.76,L7
2007-09-09 22:06:09+00:00,396.73,402.41,400.14,386.38,384.12,388.91,388.79,386.33,389.57,387.31,372.27,328.75,318.38,,,382.14,385.18,394.02,L5
2007-09-16 22:12:16+00:00,,,,,,,,,,,363.88,363.54,373.68,367.10,363.29,372.40,393.74,395.36,L5
2007-09-17 22:02:48+00:00,403.02,394.90,390.35,403.12,391.16,383.05,381.18,377.67,,,,,377.27,372.31,371.42,380.79,402.43,397.45,L7
2007-10-02 22:12:06+00:00,378.69,379.32,382.12,389.65,376.77,366.07,359.89,372.51,370.01,363.67,351.60,365.58,385.65,404.94,353.89,367.24,401.10,384.64,L5
2007-11-04 22:03:26+00:00,,368.37,379.69,373.30,386.28,384.13,376.53,367.76,369.42,,,,350.99,,345.79,360.50,372.68,375.20,L7
2007-12-06 22:03:40+00:00,385.69,388.55,389.01,,,,394.51,389.08,395.72,403.63,394.31,397.13,394.02,403.19,398.96,395.06,,,L7
2008-01-23 22:03:21+00:00,389.67,390.09,380.37,,,,386.69,384.62,387.93,381.99,389.52,391.73,390.92,392.38,394.56,400.91,411.98,,L7
2008-01-30 22:09:31+00:00,375.26,359.63,361.25,366.12,,,,,,,366.50,375.24,375.32,374.18,379.48,399.68,408.19,402.00,L7
2008-03-27 22:03:33+00:00,380.88,372.29,372.39,,,,368.89,377.84,377.75,374.42,368.00,365.96,372.87,,,,,,L7
2008-04-12 22:03:08+00:00,397.73,,,,394.98,398.31,402.27,405.41,383.75,392.75,395.44,403.59,,,396.31,,,,L7
2008-04-19 22:09:18+00:00,,,,,,,,382.96,392.02,,,,,,,,381.38,389.85,L7
2008-07-17 22:02:46+00:00,373.12,,,,,,376.84,,,,371.93,,,358.60,,400.94,388.50,359.57,L7
2008-09-10 22:08:08+00:00,396.03,399.06,398.17,384.72,393.51,,,,,,358.00,355.26,348.93,,367.86,385.39,395.09,395.34,L7
2008-09-19 22:02:16+00:00,,,379.98,,,,374.03,378.50,,,,344.66,347.02,347.15,368.52,370.16,381.29,376.44,L7
2008-10-05 22:01:42+00:00,382.54,375.64,374.54,386.29,379.31,373.47,366.11,367.53,363.86,362.92,358.62,,,336.60,344.20,370.05,380.09,374.69,L7
2008-10-28 22:08:05+00:00,,,,,,379.87,384.16,378.64,385.03,380.35,378.26,376.65,364.44,,,,,,L7
2008-10-29 21:57:00+00:00,385.20,395.95,388.59,374.94,371.81,378.89,384.13,382.42,383.89,377.06,373.41,378.75,370.43,361.18,363.71,365.08,379.50,378.62,L5
2008-11-06 22:02:03+00:00,,,358.98,358.56,351.44,366.06,373.35,370.23,356.75,352.27,349.11,357.65,363.59,,,,361.73,359.95,L7
2009-02-01 22:08:58+00:00,368.67,368.09,366.90,382.43,,,,,,386.13,385.30,373.56,385.11,385.17,372.36,383.25,394.02,398.33,L7
2009-02-02 21:58:58+00:00,380.50,379.56,377.15,396.76,,394.38,385.56,374.22,375.64,379.42,386.86,375.63,381.23,388.64,382.69,388.67,398.97,393.59,L5
2009-02-17 22:09:07+00:00,,,,,,391.95,397.13,402.50,395.02,396.47,397.54,395.34,403.94,399.90,,,,,L7
2009-02-18 21:58:58+00:00,377.89,381.80,386.61,382.29,371.05,378.26,382.21,390.88,395.14,393.63,395.20,395.21,396.31,396.01,391.67,396.41,406.94,403.42,L5
2009-03-14 22:03:09+00:00,393.84,392.72,390.81,382.25,394.98,387.56,397.46,404.84,407.07,397.94,,,,405.32,395.69,397.38,409.68,415.55,L7
2009-06-18 22:03:25+00:00,410.88,370.77,,366.33,,367.09,362.62,355.40,,,,372.77,,,,,,,L7
2009-08-05 22:03:37+00:00,,,,,,,397.00,390.42,,,,,,,404.40,,,,L7
2009-10-24 22:03:18+00:00,403.28,395.10,390.42,389.47,383.16,372.80,374.31,385.01,382.13,373.07,360.19,,,,396.12,405.80,410.94,402.63,L7
2010-01-03 22:10:31+00:00,395.60,,,,,,370.25,374.57,375.25,369.17,367.97,373.92,373.45,380.05,377.59,,,,L7
2010-02-04 22:10:59+00:00,394.29,390.46,388.84,395.25,387.04,,,,,,,369.21,371.49,371.36,372.13,384.68,388.86,390.63,L7
2010-02-13 22:04:54+00:00,405.80,407.21,,,,398.94,391.30,393.47,397.65,387.86,382.71,385.67,388.51,389.66,391.38,390.47,,,L7
2010-02-21 22:04:20+00:00,406.87,402.29,400.04,406.21,398.90,390.48,393.07,398.08,390.22,389.71,383.29,389.07,398.56,398.34,377.52,393.40,404.46,402.75,L5
2010-07-07 22:05:13+00:00,,,,,,,,,,,,,,,,,,424.39,L7
2010-10-02 22:11:25+00:00,398.91,,,,,,382.73,387.20,376.00,375.59,377.89,376.41,395.48,384.96,377.02,,,,L7
2010-10-11 22:05:45+00:00,386.91,385.78,386.38,376.87,386.83,379.50,,,,357.50,365.05,371.32,372.35,357.09,351.49,366.99,382.11,376.56,L7
2010-12-29 22:09:05+00:00,374.00,373.28,372.05,381.50,367.70,362.79,357.37,357.72,353.14,361.24,355.78,350.00,370.73,374.74,371.44,383.65,398.26,387.45,L5
2010-12-30 22:06:34+00:00,385.02,385.73,385.38,393.91,378.15,374.38,,,,370.61,367.91,361.54,372.22,391.98,382.17,383.20,402.39,386.57,L7
2011-01-07 22:02:56+00:00,396.41,398.89,398.78,391.12,386.89,382.81,386.77,379.23,373.07,379.84,377.24,372.01,388.13,399.89,394.16,396.79,411.47,400.90,L5
2011-01-23 22:03:20+00:00,392.72,391.04,389.75,394.73,391.99,390.64,390.01,389.47,380.64,378.76,376.41,388.95,391.51,391.42,388.13,398.08,410.07,404.36,L5
2011-01-31 22:06:24+00:00,,391.31,388.35,375.36,378.05,387.43,389.71,381.16,382.22,375.50,369.06,,,,,395.14,403.37,386.46,L7
2011-02-08 22:03:23+00:00,380.89,383.02,380.13,377.21,376.78,371.88,368.70,363.58,363.46,374.72,375.06,380.12,380.87,383.67,378.39,393.26,404.56,392.06,L5
2011-02-15 22:09:10+00:00,397.48,397.13,394.13,377.20,383.27,397.61,395.22,394.53,397.63,392.70,389.33,391.87,378.45,378.57,391.16,401.12,406.02,395.89,L5
2011-02-16 22:06:27+00:00,,,405.73,388.65,395.00,396.46,391.21,389.87,395.85,387.55,383.68,390.48,,,,,414.04,405.77,L7
2011-03-04 22:06:57+00:00,,,,363.94,365.46,374.20,377.12,378.38,375.33,372.84,360.84,364.54,356.43,346.64,,,,383.04,L7
2011-03-11 22:12:45+00:00,432.35,428.16,421.33,423.97,421.85,,,,,,,,404.31,395.37,404.34,408.08,417.16,412.93,L7
2011-03-12 22:03:19+00:00,420.36,418.83,409.44,408.37,404.64,392.19,389.83,387.95,387.81,392.82,391.82,399.31,394.18,393.95,393.38,403.00,416.72,408.59,L5
2011-03-20 22:06:58+00:00,402.11,411.76,406.59,387.13,385.71,389.09,390.36,389.44,396.23,383.21,,,,380.15,377.49,396.49,402.37,395.29,L7
2011-03-28 22:02:50+00:00,380.67,380.33,378.78,384.01,379.65,369.13,365.33,363.87,363.57,358.03,356.40,356.65,354.39,,356.10,375.31,385.31,392.18,L5
2011-04-21 22:07:00+00:00,373.98,371.24,383.00,376.52,375.67,383.91,378.87,390.37,,,,373.63,375.23,373.45,361.92,,,390.74,L7
2011-08-18 22:12:35+00:00,,,,,,402.69,402.62,413.67,406.51,413.51,407.85,,,,,,,395.54,L7
2011-09-28 22:06:39+00:00,407.62,407.31,,,,407.12,403.97,398.88,402.09,400.55,383.68,372.82,364.73,366.88,367.11,360.32,,,L7
2011-10-14 22:06:16+00:00,410.92,407.26,400.10,,,,387.11,387.90,387.02,374.80,365.73,366.36,367.23,371.75,361.27,366.52,385.52,,L7
2011-10-30 22:06:22+00:00,,,391.15,387.74,387.14,382.74,378.19,378.10,383.43,379.37,383.11,388.92,401.56,,,,388.98,380.56,L7
2012-02-03 22:07:29+00:00,,,403.58,404.90,401.80,392.07,380.08,382.09,381.01,385.04,383.53,388.24,385.67,,,,398.70,396.09,L7
2012-02-19 22:07:33+00:00,,,413.47,395.94,393.34,397.16,388.63,380.57,390.44,382.87,382.00,384.29,,,,,407.91,400.58,L7
2012-04-07 22:07:28+00:00,376.04,383.04,403.82,383.31,,,,404.38,407.04,394.43,374.08,366.20,,,363.38,,372.73,,L7
2012-08-13 22:08:08+00:00,,,,,,,,381.74,392.63,363.02,,,,,,,,,L7
2012-08-29 22:08:16+00:00,385.38,,392.66,377.35,,,,388.96,390.71,378.23,360.64,,,,,,377.43,383.31,L7
2012-12-19 22:09:08+00:00,380.20,375.22,376.73,388.38,383.51,372.16,375.47,368.51,363.77,,,,372.65,368.13,385.83,395.51,414.72,409.58,L7
2013-01-04 22:09:10+00:00,392.24,385.25,384.65,398.90,391.10,385.29,386.19,384.56,370.32,361.83,,,,371.82,368.60,393.97,407.41,401.94,L7
2013-01-20 22:09:35+00:00,379.83,387.33,385.45,378.42,367.11,368.73,,,,363.29,348.19,346.37,353.43,362.01,366.11,372.12,375.78,370.70,L7
2013-02-05 22:09:37+00:00,396.73,397.22,389.79,394.53,,,,376.02,369.86,369.70,367.11,381.60,380.24,377.61,369.91,369.93,373.52,377.22,L7
2013-03-09 22:09:33+00:00,,,,388.91,393.07,394.41,395.13,383.56,393.42,400.44,387.37,380.42,362.45,399.20,,,,389.39,L7
2013-04-10 22:09:02+00:00,392.42,388.43,409.52,390.14,402.62,,,,400.96,393.10,386.55,376.02,,410.04,,,,400.10,L7
2013-05-28 22:08:47+00:00,,,,,,,,,,,,,,,,,,390.99,L7
2013-06-05 22:15:03+00:00,399.49,390.51,387.15,363.00,364.66,367.34,370.69,368.26,379.84,381.70,404.97,401.94,362.19,,359.14,348.22,356.71,357.22,L8
2013-06-13 22:08:40+00:00,,,,339.73,362.58,377.40,378.44,414.42,,,369.26,385.36,398.70,409.36,,,,,L7
2013-07-15 22:08:23+00:00,,,,,,,,386.65,367.13,,,,,,,,319.04,,L7
2013-09-01 22:08:54+00:00,415.44,387.28,,,,393.52,398.04,385.32,384.18,389.37,378.42,374.19,,370.08,385.48,388.70,,,L7
2013-09-16 22:21:09+00:00,407.90,409.11,397.99,390.93,392.00,391.63,387.23,392.14,393.05,389.43,378.03,378.44,378.54,388.14,396.29,390.56,401.66,388.47,L8
2013-10-18 22:21:01+00:00,376.53,390.69,388.34,358.03,355.56,373.89,377.60,377.15,385.62,383.34,373.72,363.33,354.99,357.51,380.08,359.42,374.84,365.74,L8
2013-10-27 22:15:07+00:00,373.30,363.11,370.36,363.92,352.49,360.23,368.54,372.73,360.55,369.38,357.96,347.47,334.71,351.33,365.04,368.57,374.30,374.58,L8
2013-11-03 22:20:56+00:00,416.68,416.23,406.53,379.13,378.86,401.66,400.97,400.89,404.76,402.02,401.24,387.95,379.08,393.72,395.58,400.54,409.24,398.77,L8
