dates,nzd0331-0000,nzd0331-0001,nzd0331-0002,nzd0331-0003,nzd0331-0004,nzd0331-0005,nzd0331-0006,nzd0331-0007,nzd0331-0008,nzd0331-0009,nzd0331-0010,nzd0331-0011,nzd0331-0012,nzd0331-0013,nzd0331-0014,nzd0331-0015,nzd0331-0016,nzd0331-0017,satname
2002-08-09 22:07:21+00:00,412.09,408.99,396.22,405.65,394.68,406.65,403.95,388.09,388.88,390.15,404.27,395.89,395.70,389.16,392.44,400.06,411.04,418.35,L7
2002-08-18 22:01:09+00:00,407.41,404.86,392.84,401.69,387.93,396.39,394.83,378.77,380.79,382.31,405.35,390.55,388.71,386.86,390.86,394.11,405.30,413.14,L7
2002-10-05 22:01:07+00:00,408.22,406.07,393.34,397.55,379.48,385.63,390.77,369.23,370.97,373.17,401.38,386.29,376.86,381.41,385.87,388.81,401.59,409.04,L7
2002-11-13 22:07:06+00:00,412.24,410.55,397.28,396.79,378.37,382.19,388.20,362.50,362.89,369.73,398.49,385.80,377.61,379.01,382.84,388.05,399.92,398.93,L7
2002-11-29 22:07:25+00:00,412.05,410.25,398.19,394.78,378.29,380.78,386.44,362.50,362.89,369.73,397.56,386.38,379.11,380.21,383.04,389.00,396.35,399.74,L7
2003-01-25 22:01:54+00:00,412.40,410.25,401.13,393.94,377.23,380.78,376.67,353.82,354.81,368.18,389.02,379.13,373.89,380.37,376.34,385.46,391.83,390.11,L7
2003-02-26 22:01:40+00:00,408.44,406.91,402.15,388.27,381.51,380.70,384.25,382.00,,,391.56,384.46,381.90,385.79,383.16,392.34,398.40,397.79,L7
2003-03-05 22:07:55+00:00,409.37,408.65,403.48,392.89,387.05,387.46,389.51,389.02,403.17,404.20,395.09,388.77,387.45,391.07,389.49,397.11,404.26,402.97,L7
2003-03-21 22:07:51+00:00,407.68,407.74,403.73,396.40,390.76,391.05,392.30,392.71,404.00,403.19,396.28,390.73,390.95,394.34,393.55,399.32,408.10,409.22,L7
2003-04-15 22:01:45+00:00,403.40,404.86,402.53,397.61,391.54,393.02,392.83,396.64,408.47,406.75,397.71,393.50,395.15,397.54,397.00,401.70,411.08,415.70,L7
2003-08-13 21:49:56+00:00,407.90,409.56,406.75,400.07,397.06,402.06,400.65,394.03,400.77,399.78,400.42,411.19,402.82,406.93,411.52,406.99,416.41,418.04,L5
2003-09-05 21:56:31+00:00,410.31,411.09,402.99,399.92,397.26,400.72,398.66,393.65,395.00,390.63,388.65,417.14,399.03,403.08,407.26,395.35,406.83,408.47,L5
2003-10-16 21:51:19+00:00,422.44,406.49,403.79,407.46,398.32,395.45,392.46,392.83,388.95,378.28,379.83,418.86,387.69,380.68,391.59,379.60,388.21,388.37,L5
2003-10-31 22:07:36+00:00,422.44,406.49,399.28,409.75,402.87,396.36,391.12,388.64,385.59,378.82,379.83,418.86,387.69,380.68,391.59,379.60,393.29,390.11,L7
2003-11-09 22:01:54+00:00,417.78,407.94,402.66,409.75,402.87,396.36,391.12,391.33,389.73,383.69,383.73,410.86,389.31,387.73,397.05,384.61,396.87,390.11,L7
2003-12-03 21:51:55+00:00,409.57,401.69,400.10,405.05,398.94,393.40,389.60,391.63,390.96,385.32,384.54,405.35,390.74,390.98,393.94,385.85,396.40,390.15,L5
2004-01-04 21:52:10+00:00,408.19,403.99,401.20,402.30,397.05,394.15,390.25,390.70,391.21,385.56,383.96,399.71,388.14,390.75,393.84,388.12,398.10,390.42,L5
2004-01-19 22:08:11+00:00,408.19,403.99,401.20,402.30,394.83,394.08,389.23,389.83,390.86,386.20,383.97,396.15,388.14,390.75,393.84,388.12,398.10,390.42,L7
2004-03-23 22:08:28+00:00,402.52,401.19,403.32,406.38,395.27,393.27,388.66,391.53,393.29,389.51,386.14,388.03,389.49,389.18,394.73,394.95,404.52,392.33,L7
2004-04-16 21:58:55+00:00,398.69,402.33,399.26,397.13,392.21,392.23,387.46,390.15,393.34,392.80,381.11,386.69,389.01,391.39,395.33,396.43,407.70,397.26,L5
2004-04-17 22:02:32+00:00,398.69,402.33,399.26,397.13,392.21,392.23,387.46,390.15,393.34,393.22,381.11,386.69,389.01,391.39,395.33,399.22,410.19,398.74,L7
2004-06-12 21:54:47+00:00,402.66,413.22,407.79,388.51,384.55,383.28,388.90,389.94,389.91,395.96,375.85,377.22,374.50,372.23,393.28,398.16,410.97,402.69,L5
2004-07-14 21:55:18+00:00,367.90,360.89,,,381.53,378.40,386.61,391.55,390.15,397.75,374.13,377.24,353.71,361.74,368.62,397.72,409.49,408.15,L5
2004-07-22 22:01:56+00:00,367.90,360.89,,,,370.79,390.08,395.45,390.58,399.51,369.17,376.68,353.71,361.74,368.62,397.72,409.49,412.64,L7
2004-08-23 22:01:47+00:00,390.25,377.11,391.70,388.33,,370.79,390.08,384.65,390.58,399.51,369.17,376.68,353.71,361.74,371.46,395.62,408.28,410.66,L7
2004-09-08 22:01:41+00:00,400.73,393.73,406.69,388.33,,370.79,387.07,384.25,390.12,397.35,377.74,383.00,364.83,370.15,379.25,397.39,409.63,410.66,L7
2004-09-24 22:01:37+00:00,403.68,397.39,404.59,388.19,387.09,364.38,378.63,380.29,391.68,400.82,375.97,372.82,357.50,367.73,377.84,393.59,405.36,403.32,L7
2004-10-02 21:57:38+00:00,409.00,403.03,407.93,395.37,394.89,373.52,380.93,378.98,386.34,392.46,369.70,368.83,358.13,367.89,378.84,393.24,404.70,401.76,L5
2005-02-14 22:05:45+00:00,417.45,410.72,406.86,397.25,395.31,387.25,382.85,373.87,375.50,374.47,375.10,373.93,377.14,378.10,385.19,390.56,399.88,390.66,L5
2005-02-23 21:59:43+00:00,417.87,416.32,410.47,397.86,395.01,390.07,385.50,379.18,379.00,376.56,375.37,373.99,374.23,374.47,380.41,390.78,397.44,386.16,L5
2005-03-11 22:00:19+00:00,414.61,411.94,405.62,394.99,393.97,391.38,387.04,379.21,378.25,374.48,369.85,366.97,363.53,369.24,374.85,386.73,390.27,385.24,L5
2005-04-04 22:02:39+00:00,406.78,402.72,400.50,392.00,393.50,396.11,393.18,384.21,383.85,381.31,374.08,371.41,365.22,372.45,360.91,387.26,390.54,386.56,L7
2005-04-12 22:00:30+00:00,406.78,402.72,394.12,393.48,394.94,393.88,393.24,385.56,383.48,380.85,374.23,366.50,360.61,372.45,360.91,381.92,388.45,384.63,L5
2005-04-20 22:02:56+00:00,406.78,402.72,394.12,393.48,394.94,393.88,393.24,386.27,384.14,381.50,371.55,366.50,360.61,372.45,360.91,381.67,388.86,384.62,L7
2005-05-30 22:00:51+00:00,406.78,402.72,394.12,393.48,394.94,393.88,393.24,386.27,384.14,381.50,363.81,366.50,360.61,372.45,360.91,381.67,388.86,384.62,L5
2005-06-15 22:00:58+00:00,406.78,403.71,394.12,399.98,395.13,392.48,388.26,386.94,384.14,381.50,363.81,366.50,360.61,372.45,360.91,381.67,388.86,384.62,L5
2005-07-09 22:02:26+00:00,407.90,403.71,394.12,399.98,388.64,386.68,382.23,386.94,384.14,381.50,363.81,366.50,360.61,372.45,360.91,381.67,388.86,384.62,L7
2005-08-01 22:08:35+00:00,407.90,403.71,394.12,399.98,388.33,386.68,382.23,386.94,384.14,381.50,363.81,366.50,360.61,372.45,360.91,381.67,388.86,384.62,L7
2005-09-02 22:08:22+00:00,411.36,406.11,394.51,400.28,386.61,384.85,379.34,388.19,385.52,382.61,358.37,356.13,345.76,,339.37,377.30,385.38,382.94,L7
2005-09-11 22:02:29+00:00,419.36,411.57,400.11,406.54,387.33,382.14,376.86,389.20,385.62,381.49,358.97,366.65,346.77,387.80,339.37,379.71,390.48,387.77,L7
2005-09-19 22:01:08+00:00,421.00,414.81,403.68,405.32,388.71,383.71,377.81,387.95,385.16,381.09,358.83,366.65,334.63,387.80,324.92,374.19,386.98,385.65,L5
2005-10-13 22:02:30+00:00,422.76,418.63,413.25,405.00,385.53,381.11,369.28,380.15,378.40,374.93,355.03,370.13,342.76,378.34,310.47,374.09,386.05,384.53,L7
2005-11-21 22:08:43+00:00,422.76,412.82,406.25,403.42,385.09,381.39,371.69,378.18,376.82,371.67,353.59,370.13,342.76,378.34,300.83,372.24,382.60,384.71,L7
2005-11-22 22:01:58+00:00,417.67,407.46,400.46,400.51,386.35,382.20,374.38,380.74,377.86,373.91,360.46,374.24,352.82,377.05,325.28,373.38,381.68,383.77,L5
2005-12-23 22:08:51+00:00,417.67,407.43,400.46,395.17,385.13,381.65,376.43,379.15,378.21,374.77,371.19,375.37,359.52,377.43,335.12,373.38,381.68,383.77,L7
2006-02-02 22:03:25+00:00,416.65,405.94,400.46,395.17,390.87,384.81,381.81,379.99,380.04,376.11,372.99,378.17,367.84,381.00,347.14,377.54,381.68,383.77,L7
2006-02-18 22:03:29+00:00,415.50,406.58,401.95,397.85,393.09,388.20,384.32,382.84,381.92,376.11,372.99,378.17,373.16,384.12,357.28,381.05,386.67,388.79,L7
2006-08-04 22:08:52+00:00,408.61,411.06,410.84,400.37,424.88,411.75,396.48,395.18,390.71,387.90,,,399.77,399.73,407.95,405.61,416.61,412.80,L7
2006-08-13 22:03:05+00:00,408.61,410.23,405.75,400.37,419.31,412.53,396.48,395.18,390.71,387.90,,,399.77,383.93,371.60,405.61,416.61,412.80,L7
2006-08-28 22:12:47+00:00,414.03,404.86,399.19,391.41,425.77,414.53,393.57,387.59,388.23,387.90,,,,368.13,335.25,,,406.67,L5
2006-08-29 22:03:02+00:00,407.11,404.86,399.19,391.41,410.44,409.79,396.04,388.72,385.92,386.94,390.95,378.89,351.46,372.81,354.52,378.48,,406.67,L7
2006-09-22 22:06:54+00:00,403.97,403.81,396.32,384.64,400.98,402.00,392.60,385.87,385.18,387.63,396.44,381.83,357.51,372.81,357.24,380.54,387.22,392.43,L5
2006-10-08 22:07:05+00:00,398.16,400.82,394.46,381.67,395.46,400.01,392.20,384.92,386.20,386.18,388.64,379.44,356.70,365.58,356.30,381.69,384.71,388.87,L5
2006-10-16 22:02:31+00:00,389.34,393.32,388.08,378.99,389.81,394.38,386.00,378.38,380.82,386.18,388.64,379.44,352.66,357.47,352.76,376.03,374.18,383.42,L7
2006-10-24 22:07:38+00:00,387.75,392.76,387.60,378.89,387.63,391.54,384.11,375.67,379.45,383.26,381.34,375.73,352.47,356.78,354.21,375.91,376.15,383.99,L5
2006-10-31 22:13:29+00:00,386.78,391.31,389.91,382.98,389.42,391.38,383.77,378.06,378.49,379.66,377.49,373.25,356.30,360.08,356.98,378.64,384.23,388.48,L5
2006-11-01 22:02:46+00:00,386.78,391.31,391.22,384.28,389.40,390.60,382.64,378.01,378.15,380.13,377.47,373.95,359.52,360.08,356.98,378.64,386.74,390.55,L7
2007-02-05 22:03:23+00:00,386.78,392.04,391.22,385.46,384.64,388.75,383.20,378.63,378.05,379.72,378.54,374.76,359.52,360.08,356.98,378.64,387.27,388.61,L7
2007-02-13 22:08:23+00:00,390.50,392.51,392.15,388.68,385.92,388.86,385.92,380.98,380.28,380.91,380.08,377.92,365.27,366.38,366.28,381.97,389.77,391.57,L5
2007-03-25 22:03:32+00:00,385.31,389.69,391.58,390.15,388.70,388.61,383.81,379.50,378.64,378.31,375.05,377.18,371.26,367.32,368.87,385.27,390.13,393.48,L7
2007-05-12 22:03:47+00:00,404.82,406.62,398.42,405.37,410.09,400.51,395.72,389.31,387.40,384.18,382.88,385.89,386.43,394.52,393.05,387.18,389.04,402.68,L7
2007-05-28 22:03:16+00:00,404.82,406.62,398.95,405.37,397.25,400.51,395.72,389.31,387.40,384.18,382.88,385.89,386.43,394.52,393.05,387.18,389.04,402.68,L7
2007-09-08 22:09:02+00:00,399.27,409.03,401.36,393.97,384.81,388.17,381.38,382.47,382.03,381.23,376.07,379.01,369.34,383.09,378.77,383.13,385.25,404.76,L7
2007-09-09 22:06:09+00:00,398.63,407.38,401.05,390.18,384.58,388.54,385.09,383.76,384.54,383.25,375.12,366.44,356.60,383.09,378.77,382.88,385.22,399.39,L5
2007-09-16 22:12:16+00:00,398.63,407.38,401.05,390.18,384.58,388.54,385.09,383.76,384.54,383.25,372.87,365.86,360.01,375.10,373.61,380.79,387.35,398.05,L5
2007-09-17 22:02:48+00:00,399.51,404.88,398.91,394.49,386.22,386.71,383.78,382.24,384.54,383.25,372.87,365.86,362.89,374.17,373.06,380.79,390.37,397.90,L7
2007-10-02 22:12:06+00:00,395.30,402.78,396.11,393.28,384.33,379.34,376.62,381.06,383.26,379.17,367.67,362.86,361.88,381.45,365.11,375.51,392.16,395.25,L5
2007-11-04 22:03:26+00:00,395.30,397.05,393.77,389.28,384.66,380.54,376.60,378.40,379.80,379.17,367.67,362.86,360.33,381.45,361.24,373.36,389.37,391.90,L7
2007-12-06 22:03:40+00:00,392.82,390.73,391.64,389.28,387.27,380.54,380.18,378.67,381.18,384.87,370.91,365.61,364.89,386.88,367.53,378.28,392.70,391.90,L7
2008-01-23 22:03:21+00:00,392.29,390.64,390.03,389.28,387.27,380.54,381.27,379.66,382.53,384.15,374.01,369.97,368.14,387.98,371.39,381.11,395.45,391.90,L7
2008-01-30 22:09:31+00:00,389.86,386.76,386.43,385.42,387.27,380.54,381.27,379.66,382.53,384.15,372.94,370.72,368.94,385.68,372.40,383.17,397.05,393.35,L7
2008-03-27 22:03:33+00:00,382.04,376.38,377.47,376.36,381.52,375.10,377.30,378.36,380.17,380.93,373.99,379.13,378.30,393.67,374.54,384.68,398.49,387.28,L7
2008-04-12 22:03:08+00:00,385.85,375.79,376.54,369.71,390.63,391.22,385.78,384.94,382.91,388.20,382.75,386.73,376.82,389.92,383.02,389.04,397.62,388.60,L7
2008-04-19 22:09:18+00:00,385.85,375.79,376.54,369.71,390.63,391.22,385.78,384.61,384.43,388.20,382.75,386.73,376.82,389.92,383.02,389.04,393.56,389.02,L7
2008-07-17 22:02:46+00:00,383.33,374.00,371.34,366.12,394.98,398.31,383.67,387.71,385.36,383.05,378.28,384.13,379.70,375.05,390.12,400.51,397.51,383.81,L7
2008-09-10 22:08:08+00:00,386.94,385.68,385.28,384.72,394.25,398.31,382.67,388.74,384.51,383.58,373.34,374.94,360.90,358.60,382.09,393.16,388.32,381.59,L7
2008-09-19 22:02:16+00:00,386.94,385.68,383.51,384.72,394.25,398.31,380.51,386.18,384.51,383.58,373.34,367.37,356.27,352.88,377.56,385.50,386.56,380.30,L7
2008-10-05 22:01:42+00:00,387.36,387.35,384.23,385.50,389.27,385.89,379.81,383.60,379.88,377.84,371.00,367.84,347.97,347.45,369.22,381.63,385.27,379.18,L7
2008-10-28 22:08:05+00:00,383.90,387.35,384.23,385.50,386.41,376.67,375.28,374.89,374.44,371.63,366.70,358.86,353.46,347.45,360.19,381.63,386.24,376.51,L7
2008-10-29 21:57:00+00:00,384.22,390.22,385.32,381.98,381.54,377.41,377.05,376.77,377.59,373.44,368.04,363.83,357.70,350.88,361.07,378.32,384.89,376.93,L5
2008-11-06 22:02:03+00:00,384.22,390.22,380.05,376.13,374.02,374.57,376.44,375.46,372.38,368.15,364.89,362.59,358.88,350.88,361.07,378.32,381.03,374.10,L7
2009-02-01 22:08:58+00:00,383.11,384.69,377.86,377.39,374.02,374.57,376.36,375.46,372.38,371.75,367.12,364.42,363.25,357.52,363.33,374.79,381.95,380.56,L7
2009-02-02 21:58:58+00:00,382.59,383.66,377.76,380.62,374.02,378.53,377.89,375.26,373.03,373.03,369.94,366.02,365.82,363.75,366.56,377.10,384.38,382.42,L5
2009-02-17 22:09:07+00:00,382.59,383.66,377.76,380.62,374.02,380.77,380.64,379.15,376.70,376.37,373.39,369.69,370.59,369.77,366.56,377.10,384.38,382.42,L7
2009-02-18 21:58:58+00:00,381.81,383.35,378.87,380.86,373.42,380.41,380.83,380.62,379.33,378.53,375.81,372.52,373.44,373.52,370.14,379.86,387.20,385.05,L5
2009-03-14 22:03:09+00:00,381.44,382.29,377.94,380.50,373.72,381.31,382.68,383.31,382.80,380.69,378.04,374.68,376.51,377.50,374.12,381.57,389.03,387.57,L7
2009-06-18 22:03:25+00:00,386.36,378.59,380.37,382.01,383.02,383.85,385.00,385.57,393.22,390.72,391.23,382.50,391.65,395.01,385.60,391.43,402.40,402.72,L7
2009-08-05 22:03:37+00:00,394.20,381.76,388.71,376.96,383.02,381.21,387.28,388.81,399.08,396.01,396.37,387.77,400.12,400.41,397.25,396.89,408.31,409.49,L7
2009-10-24 22:03:18+00:00,407.08,382.94,390.42,377.90,383.16,369.94,377.98,376.94,382.13,373.07,360.19,372.77,,,400.26,405.80,410.94,402.63,L7
2010-01-03 22:10:31+00:00,399.44,395.10,390.42,389.47,383.16,372.80,380.52,383.33,378.69,371.12,364.08,373.92,373.45,380.05,392.70,405.80,410.94,402.63,L7
2010-02-04 22:10:59+00:00,397.72,392.78,389.63,392.36,385.10,372.80,372.28,379.79,378.69,371.12,364.08,371.56,372.47,375.71,381.95,395.24,399.90,396.63,L7
2010-02-13 22:04:54+00:00,399.74,397.59,389.63,392.36,385.10,385.87,378.62,384.35,385.01,376.70,370.29,376.27,377.82,380.36,384.31,393.65,399.90,396.63,L7
2010-02-21 22:04:20+00:00,401.17,398.76,393.10,396.98,389.70,387.41,382.23,387.78,386.31,379.95,373.54,379.47,383.00,384.85,382.95,393.59,401.42,398.67,L5
2010-07-07 22:05:13+00:00,402.32,399.99,394.44,400.73,392.97,394.71,392.19,395.78,393.94,388.78,383.00,381.32,386.19,386.45,380.34,389.52,396.66,405.92,L7
2010-10-02 22:11:25+00:00,398.91,,,,,,382.73,387.20,376.00,375.59,377.89,376.41,395.48,384.96,377.02,,,424.39,L7
2010-10-11 22:05:45+00:00,392.91,385.78,386.38,376.87,386.83,379.50,382.73,387.20,376.00,366.54,371.47,373.87,383.92,371.02,364.25,366.99,382.11,400.48,L7
2010-12-29 22:09:05+00:00,386.61,379.53,379.22,379.19,377.26,371.14,370.05,372.46,364.57,364.78,366.24,365.91,379.52,372.26,366.65,375.32,390.19,396.13,L5
2010-12-30 22:06:34+00:00,386.21,381.60,381.27,384.09,377.56,372.22,370.05,372.46,364.57,366.24,366.66,364.82,377.70,377.19,370.53,377.95,394.25,393.74,L7
2011-01-07 22:02:56+00:00,388.25,385.92,385.65,385.85,379.89,374.87,375.62,374.72,367.40,368.96,368.77,366.26,379.78,381.73,375.26,382.66,398.56,387.87,L5
2011-01-23 22:03:20+00:00,389.00,386.94,386.47,387.63,382.31,378.02,379.22,378.41,370.71,370.59,370.05,370.04,381.74,383.35,377.40,385.74,400.86,391.17,L5
2011-01-31 22:06:24+00:00,389.00,387.67,386.78,385.58,381.60,379.59,381.32,378.96,373.01,371.29,369.91,370.04,381.74,383.35,377.40,387.31,401.28,390.38,L7
2011-02-08 22:03:23+00:00,387.84,387.01,385.83,384.39,380.91,378.49,379.21,376.39,371.42,371.72,370.55,371.48,381.61,383.39,377.54,388.16,401.75,390.62,L5
2011-02-15 22:09:10+00:00,389.04,388.27,386.87,383.49,381.21,380.88,381.50,378.98,375.17,374.05,372.64,374.03,381.22,382.79,379.25,389.78,402.28,391.28,L5
2011-02-16 22:06:27+00:00,389.04,388.27,388.96,384.06,382.74,382.61,382.71,380.35,377.75,375.40,373.74,375.86,381.22,382.79,379.25,389.78,403.59,392.89,L7
2011-03-04 22:06:57+00:00,389.04,388.27,388.96,382.05,381.01,381.77,382.09,380.13,377.48,375.17,372.57,374.72,378.46,378.77,379.25,389.78,403.59,391.91,L7
2011-03-11 22:12:45+00:00,393.85,392.70,392.20,385.86,384.72,381.77,382.09,380.13,377.48,375.17,372.57,374.72,381.05,380.43,382.03,391.81,404.94,393.82,L7
