,dates,nzd0364-0000,nzd0364-0001,nzd0364-0002,nzd0364-0003,nzd0364-0004,nzd0364-0005,nzd0364-0006,nzd0364-0007,nzd0364-0008,nzd0364-0009,nzd0364-0010,nzd0364-0011,nzd0364-0012,nzd0364-0013,nzd0364-0014,nzd0364-0015,nzd0364-0016,nzd0364-0017,nzd0364-0018
0,1999-09-04 22:00:09+00:00,164.5073039193975,167.02241630580343,169.20050174467704,173.87582532884724,168.4155138143845,166.72065159046255,168.1613145202209,172.73754048733463,174.54619148755918,170.24877328129804,171.45469166977972,172.9840842306516,172.80135045643192,179.75908568033537,183.44871354898441,165.61534341585306,164.15618657560645,173.98797162996274,179.3896933414894
1,1999-09-20 22:00:08+00:00,167.09609477262003,165.05352263153793,172.52589771145193,172.36278330353485,169.89995576363333,164.65236511339856,168.01119714102703,172.60586090186308,174.47601509897427,172.8515057177052,172.707007794426,172.06414495914106,174.9855625082365,178.36254192844692,173.39374767309377,169.0332525156908,161.0877839808379,171.16252658857942,171.57118496262692
2,1999-12-09 22:00:09+00:00,167.0710959907133,164.0039420578601,166.79105446695166,168.82563529763968,167.8067936192625,166.57028996271129,170.0485886349253,170.91634637450616,175.90197380962832,172.89745673661855,170.9210665073407,174.32556826530424,175.5682489610145,177.55580856026947,170.5891852695375,168.93857372134215,165.78409208797063,176.26260783011818,171.8217236932919
3,1999-12-25 22:00:04+00:00,178.38267592296404,175.89232520892256,175.98853928783691,176.77295582098841,175.60806353381392,174.41609167208782,178.23995988616682,176.583086800401,180.34781329628606,176.51974354843296,178.13002487772414,182.6992462051317,179.86241760427978,182.65783214277596,179.49299583990816,169.2468773022194,165.08611219642682,175.52863288793205,176.78461988685777
4,2000-01-26 22:00:02+00:00,184.16514975293688,180.50168022793437,187.69195980624858,189.33075399377643,185.49443749031582,179.52641395111385,185.47503569711301,184.95396736085038,189.22995083047658,189.70562280022003,189.24253347821343,189.67726671989385,193.26345764464247,194.68956611573495,189.68906134418967,182.48085888839202,178.41492125882883,187.11426684875852,186.2418164822472
5,2000-02-11 21:59:57+00:00,172.1787727721815,170.44320830205223,173.24792945658675,175.8079223642405,174.18256914027532,174.26004942435466,177.4620589769589,173.99058616591245,177.31479421456297,172.63406440942535,176.8651813021711,179.41365903137446,181.70875380353206,181.47597761387644,180.812828013587,169.61728432522457,164.92228902907584,177.7409485425337,176.7248050614014
6,2000-02-27 21:59:52+00:00,170.02412016770555,175.26428182887793,174.70649219928845,180.84755474876044,174.1587554547441,178.34122043774676,178.40986182187513,182.56437404626,187.28018678803687,188.0350077666895,185.24421807054108,191.04556426979804,193.44329901435253,189.80054856331665,185.40583269026462,174.1975301111585,169.30289024641743,177.91229358391638,185.68568224648843
7,2000-03-14 21:59:47+00:00,162.91868324007282,163.24876745213962,163.89878369095246,166.29633634096643,163.52804325386975,166.70963963329868,167.24876975631366,167.15630316349004,170.53445847564748,162.19798565431674,166.84854392066524,167.37394803121657,166.98087148128,172.14053176192562,173.8608564133525,156.82322179285458,155.41666871978418,164.48184418819196,169.12148669370404
8,2000-03-30 21:59:45+00:00,166.69296842954316,166.58815501105664,168.99376674271647,173.64715703905884,169.21419046949373,165.82592693018736,169.15730775298084,171.3355551227116,172.6126323792836,170.82353135917742,170.56480018694626,171.42103716293843,175.71394447263557,177.5890570850168,176.38419868513103,167.1132177106898,158.96480823170333,165.10631249836746,175.01069524322006
9,2000-04-15 21:59:31+00:00,165.26780037861522,164.74781014730513,166.66419232211234,165.54983394793084,166.69357595742514,169.50022292956842,166.12371226937614,167.2016658141252,167.83059665102112,167.60897678709057,163.42075559888593,166.30162377749116,175.889850109813,194.84523118666786,180.35106081553883,167.19051613634957,159.46956897866448,174.65040089983444,171.29640810735998
