,dates,per0175-0000,per0175-0001,per0175-0002,per0175-0003,per0175-0004,per0175-0005,per0175-0006,per0175-0007,per0175-0008,per0175-0009,per0175-0010,per0175-0011,per0175-0012,per0175-0013,per0175-0014,per0175-0015,per0175-0016,per0175-0017,per0175-0018,per0175-0019,per0175-0020,per0175-0021,per0175-0022,per0175-0023,per0175-0024,per0175-0025,per0175-0026,per0175-0027,per0175-0028,per0175-0029,per0175-0030,per0175-0031,per0175-0032,per0175-0033,per0175-0034,per0175-0035,per0175-0036,per0175-0037,per0175-0038,per0175-0039,per0175-0040,per0175-0041,per0175-0042,per0175-0043,per0175-0044,per0175-0045,per0175-0046,per0175-0047,per0175-0048,per0175-0049,per0175-0050,per0175-0051,per0175-0052
0,1986-04-19 14:36:40+00:00,127.83788707561999,116.19811925638967,114.50865424046124,124.95481885630632,124.86236202495198,135.1227928931471,141.79188286185428,142.01333938560117,138.5212056797277,127.28363407883859,136.3454792859424,133.8545862611943,114.26494084658363,111.98347250730222,133.00535371727148,128.98430762433736,124.83262336549825,121.67003626006459,131.91568055351632,133.31544555496228,136.25774203753772,130.4030510450244,123.03622519322201,127.4328903389751,122.87449243546087,111.5697783396936,104.96264103055121,103.79517112232409,108.34365312210198,103.59255233263485,94.12162054734792,96.98524326958162,106.64125443409655,117.98351158146289,113.80626818267713,118.77319428998425,124.48106559493746,122.22384649914423,116.73379830154883,100.4766401697074,93.30663339313367,99.6875852889977,99.7143631355697,91.77191788593112,102.39850516164711,109.44066842941548,111.0604908959057,123.40239580761096,131.3596578353411,134.81264077313773,142.4395079169836,149.2187408877847,165.02491707830876
1,1986-05-05 14:36:17+00:00,106.60797429910744,83.3688816890372,115.89639985924352,117.17563761643929,119.04496240407636,125.4540364763397,128.25005382375443,136.56701337358663,125.6264724259721,121.83565627138103,114.96743754881317,116.20583157116808,109.97397618929121,104.52236691196643,110.46540840935523,115.43110588784836,123.9216898538478,122.05408926166902,119.01722657821347,117.58637119491777,117.68980762050121,119.06607700880477,117.1944945268732,115.94689276756245,115.72955121579338,111.14547961552074,104.65536039983553,92.49225850518388,92.12948630360039,94.48482989472092,99.36475714208783,97.73307475394651,102.2326739807898,105.03042587111476,107.45851192374465,119.3963261522407,115.26199850968953,110.56938629435216,104.21254968003142,99.29347771565745,97.73875624517025,92.18391403282682,94.701720254655,89.40542466213287,91.00607357656976,97.33632368085593,104.9009478615871,119.44286904453757,128.9183318854749,131.71083050741566,138.0386249267739,145.04474614945397,158.82069968479422
2,1986-12-15 14:30:08+00:00,132.78806529139626,125.36499357242393,120.80865225934988,112.95083866634684,125.21055651677348,129.81133940423416,131.53187133972705,142.82966230139232,131.73021273243785,125.60694700710681,114.67089075028979,111.47712298463004,108.72720235715579,109.64105245234143,110.33884097648522,107.63694404797563,118.38905692931172,116.73729103622156,119.25396134198357,120.78577091023004,114.5005908368544,110.8718678280184,105.110539797807,108.4224670664576,108.48702451935651,107.00197681805183,97.14321316282688,89.32383071239838,82.52719566126052,77.51169044128206,81.20303691370674,87.35551466686965,87.27790215193534,92.58231639737872,92.28817481657384,95.07732212323887,99.45919424831861,98.92324069555994,89.84127979184215,84.04165866736102,83.9118771410457,83.96213629197095,88.93669811010632,86.66807693569115,87.73934996145402,85.3742422980858,100.80385221402938,108.11389340573388,113.08988888305804,124.76838372674156,126.51553992192053,139.01972161681542,150.63365082700562
3,1986-12-31 14:30:37+00:00,126.42252059490727,126.60006078351094,128.15313846088486,122.45788947058861,124.55180871681114,129.01562731074057,128.77729135898062,144.7132450812694,140.27779780027873,131.47232924852992,129.42309353867927,115.70322379426423,111.57225246873963,114.64199896837874,115.3625713677693,113.34655284350521,118.91106967405585,123.41543966104194,127.2536732617422,122.31576186808577,123.2714552759955,120.51091399554417,104.23499523853158,121.7150356908513,112.01238475325304,104.03183435460836,99.0435173602077,102.45597208715242,88.77566996729524,82.29224290585498,88.47942061209498,95.08142731289755,97.43429793948192,94.36742070047399,101.17409047077555,112.58117495805084,115.47879436151075,109.2415753433522,96.45225077688161,96.02169736553073,94.31327862810414,89.0898978827281,86.21980500928238,95.41448266823097,94.48813430741745,102.63050803047572,106.4172561226591,112.556073211761,126.62299950384198,137.36316293317972,146.06629139522704,145.02843714324803,163.94034786615947
4,1987-03-05 14:32:51+00:00,136.09682586050428,129.2511629878275,131.2465951053801,136.5978993357456,129.06761075496004,138.5425765149921,151.39424903522257,149.01055819784395,132.48995980556987,127.35199339782592,129.8162863002464,139.64811823006647,134.7021987739834,121.84000057266259,115.4411672027912,125.74554664569207,132.15111553554007,131.27810686462018,136.00998085708954,133.7661326611199,125.31146756931456,125.22264353831028,123.84555491761321,122.58926029321759,111.68126763862553,99.70521357523914,102.30003480062734,97.84132717794847,91.68353022391027,90.24617345205971,95.70338684526888,98.26687230959698,100.35113233202253,101.5511921380863,113.03269582043059,113.7395436053464,113.40113555682618,107.6943039137159,106.58091862884271,97.715516433434,92.28185545722809,86.75163483797398,87.94659816968337,95.69695962508064,98.71020711865225,104.15361469656324,106.60752844099441,113.4322782685375,132.35356674063075,134.26565596417163,147.44247457067752,155.84276824443464,164.76640979075313
5,1987-05-24 14:35:24+00:00,133.2025139469294,129.62224985754912,134.6889789655672,134.14072128281444,139.42307123263834,146.24363229850792,140.56812004404696,146.45233426602448,145.7546291438889,136.9082626336317,134.87945309442063,132.67709088778815,124.16605511677155,120.0538349595528,123.25258015549883,127.2569968451549,132.3659879851228,135.12760599883907,131.20587443578228,121.27321890208992,114.70488437086522,126.82223574412292,121.09467816946488,120.75585615219417,115.03399999039345,108.35781955026907,109.35135639602487,101.04289203140539,97.94649388421603,92.64295668200702,92.69625744270755,91.77575940844238,101.9311569169677,101.70058198614038,98.98470282789933,115.72914162192623,110.88322963292279,112.30770407249314,108.28350424269082,101.03095569613157,95.99845037493897,90.32658612606761,93.8906699929778,92.80598215926591,99.21648305283189,93.91733115222357,100.90963636423538,116.48611710211581,128.38311290766904,142.8222715719945,153.46148205600525,151.91992658749587,166.20451645864318
6,1987-12-18 14:39:56+00:00,,,,,,,,,,126.16722145728019,121.76551360539324,119.77538185271358,121.24673960947459,115.80294393055293,122.57136734576184,112.94919406917448,111.60070622742484,108.87450735609923,116.04568459927938,115.93936346181148,123.97941253215808,119.19655150502578,126.95723604229566,108.24746425352355,95.90937724912003,92.02404052047831,97.02788480948949,103.89743506547816,97.63975863962924,78.99551983887669,67.55104794601985,86.15056052849934,89.31353354254902,91.78687367762217,98.47720065143778,107.0455249343576,108.18522337288357,98.74408013918331,97.93544965897827,89.06931204384202,80.28234300520012,78.37966102579503,81.7881775587804,83.7881507472515,80.38057791524542,83.49958361066626,98.35783625922654,105.53004771750565,119.26087669981374,126.01711900550937,143.73291250616285,138.47655583869857,159.3797813475157
7,1988-01-03 14:40:12+00:00,132.20829821533738,134.90376713383037,140.82390653053452,148.82586042744504,141.5576424877452,139.13232626255785,147.77697715423972,152.5908967185054,149.19216646124104,145.27269392609094,134.6396995086164,131.00102553447667,135.5989972167381,124.93920769548339,115.10640917793471,116.1531505221556,133.87767662670194,131.51354847807818,124.37423624336625,118.75871133930633,119.68507390975417,131.37699896292685,134.04834947320512,130.8171590768182,114.75736969501224,107.07818140703232,104.03009868770978,106.95886904011806,116.37787549021394,102.87727232557852,85.46942763159022,96.35179226384705,94.5471156828159,104.83054251918892,108.56761395100143,118.07216141995401,124.74282350064318,120.49076334619397,111.42907653669843,106.27597647579742,99.3312156714226,88.29953193129,93.53472840928117,89.84114330203757,84.81285181873434,94.77325911409989,103.63979223546846,111.44715357319735,130.52084557686004,142.12397229801175,141.3844448042325,156.50986018905115,162.05520505604795
8,1988-02-04 14:40:48+00:00,,,,,,,,,149.41933020652954,139.43723709254866,143.6647168244562,152.00914565473255,149.14000154521688,131.2892350530111,128.41281856093204,135.59305104604883,132.39191512743344,144.0208191642252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.80192472250087,154.61917570900448,153.19731323473815,153.23675605377545,167.7604188426682
9,1988-03-07 14:41:12+00:00,124.66262606096743,,,,,,134.09155656362395,130.20028227147904,137.0215962186586,130.5714481902411,131.57937948148424,129.8594784067028,120.38531598090161,105.2743378300222,124.45396220758353,116.30731487430774,104.24956715882867,129.56927489563603,143.38283862761614,126.59309626068075,139.0144728201082,140.4281284637533,139.4459307394065,158.99498458990428,136.18916237054566,,,124.71439396508312,141.4339197036196,141.1479449808201,122.81503852376248,121.99131502133754,122.50535712109105,,,,,,103.34732526377927,101.71163316065044,92.34687461076018,92.37505942830519,73.46642107110304,75.54407028346705,76.04653551466465,,,,,139.6318715033657,141.6745103883656,151.88832306149237,177.10795787038796
