,dates,jap0342-0000,jap0342-0001,jap0342-0002,jap0342-0003,jap0342-0004,jap0342-0005,jap0342-0006,jap0342-0007,jap0342-0008,jap0342-0009,jap0342-0010,jap0342-0011,jap0342-0012,jap0342-0013,jap0342-0014,jap0342-0015,jap0342-0016,jap0342-0017
0,1984-07-02 01:16:02+00:00,217.61087865043538,203.78773620053877,187.71791977569012,190.19691022121367,185.60223515964913,194.77789737298073,193.7357630157628,,,,,,,,,,,
1,1984-07-18 01:16:19+00:00,194.14413791253872,209.69402042379477,172.29456067250482,177.8898758475409,170.71698482468747,174.60700308474904,178.52010201925572,172.09333924256106,160.8617141663725,150.5300902081127,150.60099803287105,141.3036089436083,142.48007833738183,142.3385338760694,130.37812611980138,137.16925510532306,143.03244974287676,153.13431384496417
2,1984-10-22 01:17:34+00:00,,,154.8240702604885,192.99543831851116,187.4186787139115,188.12438401805653,189.6273112530821,183.23108132519855,179.33837134557214,173.478474723785,172.08234976366083,170.75464470233513,169.04396846743526,169.1863115879544,167.87165791378743,171.12133960529596,177.01346461032082,175.02308959271062
3,1985-05-18 01:17:38+00:00,212.55467653834114,185.42370453857816,162.41159487367128,208.45221716379208,219.07923221977762,212.57281578908953,206.3161646748949,189.30130221025732,182.30219729661871,152.51811907803813,134.89948539494978,166.4924554160189,152.15290280723826,139.78490239036807,140.79366656519232,157.84637467752384,148.41377856331002,153.94869163104227
4,1985-10-09 01:16:33+00:00,280.0520521874034,180.45450309710773,182.42591256001032,197.81914964692362,218.25277466437942,219.42790800739624,221.80735347975846,206.97044963272097,197.68334852695355,197.265556456048,194.8356332180277,183.2506587324334,174.39181096123804,167.99782491079645,168.90593590081363,177.12613097233145,180.8688794685878,174.60881765637367
5,1985-11-26 01:15:51+00:00,264.4740242645547,185.49911336841166,228.2773762275903,211.27362403364444,205.28621884046967,216.26258098053253,219.5067044436338,208.78333329805739,199.1112145537375,198.6714857812944,202.5097724236122,199.69956420584748,182.41524851879038,177.37727143041218,180.23390524089848,191.17553134955403,199.8106120729817,185.33485836346645
6,1986-12-15 01:06:18+00:00,260.7297392020415,191.38541798637465,192.6499911433469,197.3990159900523,206.29216304413734,206.47043915916146,211.39275167401996,215.18153290425454,211.4480913601805,201.11773791288408,197.30296780102069,187.3285643212525,182.88557574278127,178.70811443268337,178.8192156889613,179.710174257762,182.26393779035214,181.84858429892734
7,1987-03-05 01:09:00+00:00,298.29731157345446,201.25197590078716,194.35434930004504,209.35922835276943,216.63684799254054,218.63178647589524,217.20340733063335,208.39844210968522,201.224392113205,196.4211519643136,179.03858725748316,179.21652912440683,176.68765475002596,171.92913640062125,174.39620816957364,174.65967936562072,175.50495738535574,172.33110242315183
8,1987-05-08 01:11:08+00:00,303.3624693624394,198.12310007358178,192.00542365435854,209.77127468329513,215.90762243081699,220.33856355527024,225.03511248614575,214.84947175263068,195.81453863836668,194.42243897889838,186.102346906607,184.85168558169093,179.3849326063428,177.49805509953558,178.7773802892724,183.70378285118798,188.31816091069757,188.17589438690956
9,1987-08-12 01:13:28+00:00,278.3259924445742,176.03100946370785,181.94860719061109,195.85906613793185,202.3261183108554,213.38703234541617,211.72787317200977,196.72387762160395,190.88272722058153,178.2244739105001,171.39177495858465,170.0012574769127,168.5707496297901,167.88978333431592,170.3496712401165,175.34891337479252,176.5323376853925,169.152955074604
10,1987-08-28 01:13:55+00:00,298.5262158654714,181.18677923732184,177.06220339393346,193.33388784245022,207.39335357235274,208.02772936456125,209.9913848027429,205.3008049564078,192.1140960054672,179.33927971451985,173.21239125142006,167.4964390939242,164.5501396433457,160.67841138079967,164.207468052899,163.6950553819757,169.09035806212287,160.50851991747595
11,1988-11-02 01:18:08+00:00,,151.47043366509587,161.79695945258317,181.46340085159426,197.08760437432773,197.03092779379728,199.0626476662794,202.9932739130284,191.015050769449,183.8297908661258,182.40024018649396,186.76333352704015,187.36693964150243,187.16075476561127,191.64404662092625,189.71755496688166,192.08594370831443,181.88670067647385
12,1988-12-20 01:17:51+00:00,323.68427360787933,,172.46368125097376,191.27415494751716,218.45540656770342,221.68164598530228,222.69235580529678,223.9288787937818,208.1572720944541,205.558593787431,201.57596443512256,203.98044856634573,208.05453932766537,207.32279899424117,210.04305721592516,206.83386092834965,208.43035540653088,209.92067533620107
13,1989-01-21 01:17:30+00:00,260.5126403870149,154.47494029441887,142.6589482124959,,188.75725834331877,196.4784835411683,189.33333960875916,189.72224931175126,175.90173018214654,166.06768369177004,171.23661250163366,171.6249237451694,170.4468792433027,171.60345231165076,171.26904284443913,175.19328314021217,181.32789827361847,189.26109985664965
14,1989-03-10 01:17:01+00:00,292.27745187054154,,194.48728650286608,192.68916666413833,202.16375696533197,218.1237694600381,216.65815751009603,210.50132864868564,199.5197402864017,194.74623081703623,189.7007514716165,190.5508492468844,187.7971072977705,182.49870599398537,186.2807533987834,186.12968511966767,185.45468791684345,185.42134857998926
15,1989-04-11 01:16:40+00:00,291.054465394944,,189.13234134260193,195.3790285133957,201.77156828833802,204.02916575010158,216.17801945793508,201.63342063527875,193.54177527032365,192.69297620891774,184.46949543247655,186.5005529262139,183.77656036044323,182.33525999496715,181.49523881624268,186.07073451667094,184.94125322671533,182.2693582100354
16,1989-10-04 01:13:10+00:00,,135.01622444915822,157.4998200943263,169.95852530598583,180.7815504966483,185.17637458033863,188.59166369239256,195.61473679496606,178.17612023408057,174.43435870511945,168.11846419771283,162.11327400349626,164.67281996887937,166.7777712991154,160.82008866775567,154.0821853835218,152.12127752671972,157.47865802413241
17,1989-10-20 01:12:25+00:00,,120.59184458287926,150.40322082408045,178.2935827185193,186.74692029971783,192.57593354604856,188.09516526059235,181.9948646120793,175.7728843521498,178.70045601491762,177.6565016436668,170.67749785412434,173.95783129781285,171.58799933968146,163.9517371649162,163.2353357267676,167.76348442085822,164.20488832827675
18,1990-01-08 01:10:11+00:00,288.6138426594944,153.8762179371468,149.04764298527266,170.03312437756048,182.77801786232092,196.90783530147772,206.69236285486303,200.19691401131692,199.03174482068732,189.2658895311374,183.73030554709032,181.12381823542682,189.9483533493812,182.99595272231582,182.02322376389913,185.1976906625473,184.20444411663547,185.16328888354968
19,1990-02-09 01:09:13+00:00,293.5285017253758,172.50579284498207,148.76003185183362,174.01300531539516,175.11254276018133,193.63373236952734,197.50650144944132,193.9080725842396,192.63688112783393,194.1968838205316,189.7259720137656,189.68164425785864,188.9211398284466,183.19936817030973,180.36604344988257,184.0777382810235,187.14289419033605,183.17787131601682
20,1990-03-13 01:08:09+00:00,277.8254443229238,190.07556511053002,156.55703144116433,170.2591694602881,190.66911351988225,198.61650896225493,198.9372211545949,199.17540519551184,197.8071764983881,199.8025618603736,191.54278288864924,192.22863208194929,191.90297619384523,188.80911906044855,185.21896581501343,185.12539483233928,186.33578117612404,186.58455476379456
21,1990-04-14 01:07:44+00:00,273.001535808112,162.63978830032698,151.0455144154148,160.2658994807237,171.85579211282445,177.9326596543895,178.89465568911933,172.15739237771783,168.65165800232148,165.71606665299095,160.39117372620404,160.66601088273094,163.8469162590152,162.79093809813185,163.42685734639232,166.37938686620456,166.28275749420004,168.76182096733322
