,dates,usa_CA_0170-0000,usa_CA_0170-0001,usa_CA_0170-0002,usa_CA_0170-0003,usa_CA_0170-0004,usa_CA_0170-0005,usa_CA_0170-0006,usa_CA_0170-0007,usa_CA_0170-0008
0,1984-05-02 18:13:39+00:00,210.31510335016364,228.74438701039557,246.9257698901069,238.55078374855074,229.49201458957344,214.16893199353024,214.676844308339,212.27132293160366,205.7704088799962
1,1984-05-18 18:14:11+00:00,208.37160236805693,235.00650596474165,250.0070252960317,248.5708285602239,259.42308005799885,239.24568022889594,239.54366573016858,242.208610564004,221.37131326100496
2,1984-05-27 18:08:14+00:00,,,,,,,,,
3,1984-08-06 18:15:57+00:00,189.38593405358378,214.13872660202168,225.97194344736374,224.87133679437596,236.79252593382242,234.7804835362208,217.88671710157533,230.32942747756096,221.22971316457273
4,1984-09-16 18:10:24+00:00,199.70536980853268,217.48384058398653,232.0128874299558,225.50391794485466,234.27794119880517,246.2536303597504,234.0111654668163,228.07150340282425,218.95773146594132
5,1984-09-23 18:16:35+00:00,181.0519115933455,204.99863350794266,224.0393128299857,224.79367690608024,222.42541506667615,226.2806090852548,216.12936079274957,,
6,1984-10-02 18:10:24+00:00,209.40653887566847,226.13766741185094,229.12626780917336,233.0584021889169,236.59425984180837,237.20127000050488,225.56208911336537,227.3322406379662,212.49613118370297
7,1984-10-18 18:10:21+00:00,221.16425217207097,227.15440351900224,243.59014893627278,240.75305123673206,233.6440036368046,227.86089915907536,200.76325909880512,219.7491160228761,220.08227991313305
8,1984-12-12 18:16:32+00:00,,,221.08101499921202,215.7912678282454,,,,,
9,1985-05-21 18:16:35+00:00,216.18290199024545,233.9627353937538,244.19965884635337,237.41488675227095,244.94137277669697,245.77469282335167,230.42284454318113,240.3111022427162,218.0834145183331
10,1985-08-02 18:10:04+00:00,218.73006807809628,231.65952005908025,236.68557354806998,234.20312861522677,237.1594321398256,245.36998330290663,236.40801360534905,243.27283676766942,235.17416688175723
