,dates,usa_HI_0008-0000,usa_HI_0008-0001,usa_HI_0008-0002,usa_HI_0008-0003,usa_HI_0008-0004,usa_HI_0008-0005,usa_HI_0008-0006,usa_HI_0008-0007,usa_HI_0008-0008,usa_HI_0008-0009
0,1990-08-19 20:14:00+00:00,183.17079643574473,179.75448588225603,190.33608602512567,185.76339959109742,179.10712007139705,189.13275442644135,183.34752998792428,,,198.91782685575527
1,1990-09-20 20:13:50+00:00,185.03744513558814,180.28826228060325,193.81569600454318,188.09903229165633,200.71387585594482,199.90069340221467,,,,194.17854246851374
2,1991-10-09 20:18:07+00:00,,,,,165.0067127983778,176.69554098989994,201.8042361789001,222.2314206222997,201.24388661440327,194.9181249355288
3,1991-10-25 20:18:11+00:00,188.54887086639798,178.99718925284952,191.70656145050657,184.55229466594082,189.1302827587955,190.5344446537413,201.22388842982036,213.37858485579386,197.98135267285483,196.0240806311657
4,1991-12-12 20:18:31+00:00,183.86321470800965,172.91373901780582,186.76182852060185,183.2998919246516,181.25587103349147,184.9869342456293,199.09702877846541,208.72042917916133,197.9245496467799,188.29417467014713
5,1999-09-05 20:46:59+00:00,185.75908303048794,182.34367252258755,188.61784139516635,190.2824393881551,180.79780134008274,190.6686105328628,202.918567108223,221.85259755945432,200.02849629714922,198.94576032916694
6,1999-11-08 20:46:58+00:00,194.53005283359633,187.23401678025886,202.7226864730393,,,,,,,206.83640131109405
7,2000-02-12 20:46:47+00:00,197.65117390601074,193.43569374898235,196.2300985386006,193.3267724159749,192.41369436493645,206.07503669170447,217.0203559537713,230.19665632602323,207.70446626928646,196.90264125728447
8,2000-06-03 20:45:56+00:00,206.39787683035888,189.3059363328849,205.5210540266986,194.5985408192393,197.0972215176048,211.83831411954404,213.95972577699268,229.5886831952335,205.5775973361337,206.24030508257943
9,2000-06-19 20:45:53+00:00,200.489835565127,189.53765215369214,206.0762144978716,192.68542011689357,196.1436866349281,206.93538306944552,216.37426218498325,227.68404878374383,207.57939585239183,190.87997977749126
10,2000-11-10 20:44:23+00:00,197.06978075852552,187.40641975175714,205.6895999403988,193.4912807673165,196.49807715871367,210.77968163936671,214.82528102358285,227.0506761092793,206.3613961855329,207.17425925327095
11,2000-11-26 20:44:25+00:00,196.81538724977958,188.56010461902582,204.64686529232222,196.57981169499988,196.0357395324378,215.43242935862116,210.31844638205737,230.17767611093888,206.01525853734506,208.4251758709708
12,2000-12-28 20:44:30+00:00,197.36122710785855,191.10671523141005,205.37614121369091,193.10535068272327,192.71302487988902,207.4453795427778,215.88148386591504,226.86831899313367,209.0065166326673,
13,2001-01-13 20:44:32+00:00,196.2426530092932,187.6340130637859,201.66331476736653,194.52681281244233,197.08403040737994,203.9953859709107,207.54444244870007,228.1196499531961,205.29746554696334,207.54467080067306
14,2001-03-18 20:44:17+00:00,199.39184357738972,190.83506498185824,210.62452471656303,195.23846713343505,197.72345205882056,213.17204465722585,213.24424338438365,230.8937938217124,208.83850681594183,209.2671137598112
