,dates,jap0226-0000,jap0226-0001,jap0226-0002,jap0226-0003,jap0226-0004,jap0226-0005,jap0226-0006,jap0226-0007,jap0226-0008,jap0226-0009,jap0226-0010,jap0226-0011,jap0226-0012,jap0226-0013,jap0226-0014,jap0226-0015,jap0226-0016,jap0226-0017,jap0226-0018,jap0226-0019,jap0226-0020,jap0226-0021,jap0226-0022,jap0226-0023,jap0226-0024,jap0226-0025
0,1984-07-06 00:50:57+00:00,123.43612768917374,140.62657842502387,156.28907593165593,170.33380856463802,166.67836811821925,164.72634377355047,167.72391333667977,168.11332872777916,169.1571298251049,171.87631033056462,166.49425296237706,179.6373322243011,162.93402822351493,173.86564278191034,171.47316102440618,172.7440788485003,168.2235509362893,168.41465343136366,170.53641399732086,173.15114690212505,175.42865091934635,175.6797555581809,179.00305039950052,185.98536600611845,185.92612841739242,187.97627698546628
1,1984-08-07 00:51:54+00:00,139.7447560354362,149.32951236308088,163.8868556273335,173.18122450678538,173.8741948727299,175.5113898606459,174.84634482131045,175.42995741975426,177.1588263483486,178.48087392796862,176.69959279628065,177.2634987606636,177.56163551799935,181.28699853436038,181.6936821121224,182.1208288548423,174.1592039435665,170.29327834196317,173.47972042689037,171.4574115816103,172.0669794518733,174.5315549286231,182.61922474356243,192.8672097941049,194.8493225346993,195.447106983171
2,1984-11-27 00:52:18+00:00,,135.97297829515162,148.4562074415563,159.18111452528632,162.50097404228393,170.74070081784868,172.0915794465276,173.20687117681214,165.1574041771332,169.03552909413793,170.7387203088711,173.53899401837361,168.2972464255402,170.75525028550766,167.8543521474233,167.0830062118592,168.0884427106476,169.29687818148236,174.66372403028538,166.8238018728276,173.7226167928118,178.41389481874668,181.425650713731,190.5710170244183,189.71050849942537,190.66371132562318
3,1984-12-13 00:52:28+00:00,,132.77539334153448,149.79145917711566,158.53861409925483,158.50139576690103,163.48380800598667,167.1134412936851,169.44451728399375,156.87720210864157,160.47576706594964,166.9591269791817,166.71768339709396,163.48824254643418,165.2375024182795,162.65534299352404,165.0430091121727,164.12577773876131,162.76985371565806,165.2578048623175,166.6636182215477,171.55166392675713,173.5874697746437,172.65644248548577,186.34587160518683,184.00300589298095,186.9466569491572
4,1985-01-14 00:52:44+00:00,148.6365942625465,160.40145611078827,166.79566932293056,179.3261436020273,188.34829009934975,188.60782651975683,189.04815205590876,190.46588830356373,186.34757786659478,186.16355447949954,189.9132573805146,192.40792380029055,196.17568556544217,199.36214028080482,192.52191235501252,188.00882298021884,182.37569238447833,184.33652098836728,190.91582553469647,186.4429045613046,193.35367341444942,193.71929342466242,197.0609128930138,201.42993277404034,204.7530490428885,202.33195626213237
5,1985-02-15 00:52:50+00:00,144.74144928416806,158.49155676234307,168.47931192007815,176.74986420907575,173.46688234661974,173.2365031988603,171.45841746347753,173.53731506876304,174.28521986286145,174.77100087559415,176.46684277776257,177.81178709040262,181.49824931160745,183.52160805182262,179.28573449444968,182.38310973304365,179.88708259794677,175.6471983509818,175.70827077107123,174.13209302638302,184.03403064524565,189.72963028794513,186.62010915063175,191.135244275824,193.5679560656921,195.36326793198845
6,1986-01-17 00:49:45+00:00,164.6925495323235,194.92628512991845,203.7156116176926,210.40185992153772,203.87672132974728,202.99041746381107,205.72279135684693,199.68937300978735,203.3344740831474,205.88996982582972,203.08635697503598,196.34522232514354,210.74409986868017,207.39324528487387,202.14728786436066,201.2343732403779,194.38930237659963,187.23096700363143,190.3031801667691,190.43892813074072,199.4360204231775,196.31462320617524,201.65318658050813,205.27878772307307,208.31202357669864,199.9600685359464
7,1986-06-10 00:46:19+00:00,144.76023454825767,151.35972002129958,156.10850834123633,166.85339528442898,172.43610454660814,169.470876649481,166.0438923836001,156.08731685046868,167.40904653570158,166.54282196146298,164.25054068688632,168.07309132916134,164.78184037907675,173.29866172651805,169.95101050938166,165.50912773652965,161.48751331825164,161.45049177512686,163.4148611258286,160.31650318153052,165.91448296884897,168.10395107299985,174.23425302838402,179.0806554062711,183.2210078172355,182.7471594774219
8,1986-06-26 00:45:48+00:00,151.26259857217454,161.03107256642235,165.499410832667,172.8348684226709,173.7560301269266,169.5340676967627,170.26860811837327,163.50565678100855,171.6825308963205,168.06905063406157,168.6414632126204,170.9100892076995,172.6378354405523,177.80635389686375,173.37513204318046,170.82962880775008,170.50618238534096,165.5407208885941,168.42843372568433,165.52967217318252,178.7112739568269,180.67741296221485,181.38550216734657,189.72208329712885,191.37573133536148,193.23855818041758
9,1986-09-30 00:42:29+00:00,105.51766572086174,125.18869102503929,141.5705408317038,156.7760737499835,156.48424318630688,167.82632062174747,171.15490565891628,192.3860138938998,178.0060004417276,160.34498202768614,158.01003334979396,159.0730674804834,165.62390175181386,178.55509099352614,193.63578126353727,180.0166584397397,174.19127776491425,165.27271903919754,161.62948276734895,160.1998704517773,161.544713551464,160.39002556366177,159.791766721277,171.4520374685395,185.3818104577134,181.8545036061015
