,dates,aus0063-0000,aus0063-0001,aus0063-0002,aus0063-0003,aus0063-0004,aus0063-0005,aus0063-0006,aus0063-0007,aus0063-0008,aus0063-0009,aus0063-0010,aus0063-0011,aus0063-0012,aus0063-0013,aus0063-0014,aus0063-0015,aus0063-0016
0,1987-09-11 23:09:17+00:00,,,,,,,,,220.3324044958044,,,,,,,148.02144809836602,
1,1987-12-16 23:11:05+00:00,247.8390482300025,,,,269.6107542650535,278.8331168383283,276.358151420972,267.66291582494097,247.70394613918597,223.4252666846317,224.5908995230173,211.10558074816214,197.1167615826589,191.13607624208947,185.1499370500163,178.7897879877339,187.77826989605464
2,1988-01-01 23:11:21+00:00,225.93246542520816,209.45501196858046,210.32867140902616,209.91189904577467,240.73067723829158,251.80414421657545,259.9247203146408,254.3566280512798,232.56451533984372,213.30212267002162,200.48790522301258,204.9810065076439,184.92499421443355,181.74554639008838,173.00336943706037,174.55145383708904,177.81658242278465
3,1988-01-17 23:11:38+00:00,204.72371909217233,192.33304760193045,191.21366674534372,192.24501641271388,206.92631744067592,213.81190338789884,228.39070337161652,225.0336154957089,203.48659707498288,194.8113278122457,175.9753193627811,173.12480720104315,165.75232320155072,158.13670712118633,162.42596025379015,145.78853951765143,161.66806250308758
4,1988-02-18 23:12:11+00:00,217.82610920374117,207.40877719417563,202.85048820843403,200.53388380480857,208.3764187952551,218.03592162626538,218.8445721728319,222.52445963986864,206.12486437392408,190.15743160273414,181.6277009851021,174.50307187776895,170.95970729617318,155.55853530088828,148.9920517697941,147.17748591393186,157.82059909682812
5,1988-03-21 23:12:29+00:00,193.1317411669903,191.3011917172832,190.8708647978897,196.8766245435586,200.95244588957078,215.032080766522,213.21789770277408,214.33278932541043,193.6129427892838,179.77087991175847,165.89932121385098,167.75029648659415,165.08145785140226,155.51770228110138,153.09334450783595,139.503851740289,153.11463734080246
6,1988-04-22 23:12:40+00:00,184.80075370947645,169.21678424311153,174.69982118301067,171.5766085592432,178.17168913685015,194.4910127224487,198.403744929796,194.882869865958,180.40914903176892,174.84933724210873,164.50069593230668,158.9448394238488,159.19303300581728,152.78570801035815,146.53311616626937,134.95640422817067,167.9871429263653
7,1988-05-08 23:12:50+00:00,178.84611966052083,161.02819695568093,169.30384985193808,165.4542665674607,178.37551562510583,190.09639712226124,194.46348771296985,195.22042510089148,184.0236121784237,182.78806466963044,162.73303414746027,160.65241906888878,153.97275865625036,159.36520777350097,144.86349309502236,128.1963465492095,157.46670957702796
8,1988-05-24 23:12:58+00:00,189.90472103989003,178.5183378423126,190.72160832909253,190.5237358916085,200.56743853601967,207.49972069720394,203.2749828157921,204.0289150187248,199.91137497968322,183.11939461252769,178.42271230129347,183.32217783516384,185.12266292874065,170.9972161263678,165.16640068876137,146.3616057103479,164.3771108276387
9,1988-06-09 23:13:03+00:00,183.64262735775847,167.12596149560832,175.32507460902164,170.35880352101728,183.96468077696326,189.35359776901237,197.2986776880472,196.06651863680176,183.50628011812083,174.28319760483362,160.3669814488784,166.1775130792697,163.2233403000589,154.4750630726056,150.5411476052929,125.84655054139623,158.22857282379596
10,1988-08-28 23:13:18+00:00,209.25581802445697,198.68734329828277,194.01480994317404,186.61229790772128,198.54119681779738,213.6926634104276,216.97956500483104,221.3432608014506,197.29505742232863,188.83202782859286,180.2778703766612,177.45658429761227,174.52770103571527,160.62841196297813,159.56715130228167,142.35114257025552,161.67451947040877
11,1988-09-29 23:13:09+00:00,211.44911418863117,201.09539996048815,197.971418036477,197.36173387901013,211.90958135934224,223.6444811718822,220.5162327141873,229.09460444805413,211.1969066529502,193.66643146440916,184.34260962179417,184.96694303210288,174.7903205547455,163.2886110205447,163.00658926377625,156.37705197310422,166.48053517620033
12,1988-12-02 23:13:03+00:00,221.67437710304137,206.48623533455174,214.36579895063207,211.94860826921303,210.8574052562105,217.83233139211322,219.700161571869,220.4459339161704,213.65351598011017,201.1431119918766,191.92702247802106,182.66264653582402,183.43386996644446,170.56246518473537,154.7428293892871,160.6206837642671,177.2477108623072
13,1989-01-03 23:12:50+00:00,191.2630916665412,174.9559282956357,180.8990197610821,175.15952835814448,172.59004433641954,180.14499892370506,189.1584396542689,189.07854937078187,177.09309241299493,171.48828013330143,164.34392572900657,154.265047712212,144.81266296824026,145.97698644983544,145.18147654909833,136.91701652378873,151.2182759412152
14,1989-02-20 23:12:27+00:00,189.28320266008453,170.79217508657754,170.07683268579194,168.81128791652725,171.00051868107778,180.1900098051168,181.34395561061913,187.85723547528352,170.7885075443523,168.2036305572606,160.62272676757607,153.52961289603945,153.4407160238208,140.6474608355939,144.67774251606,140.716337221281,156.746495030237
15,1989-03-08 23:12:03+00:00,192.00306934009996,176.82729906043068,180.41194589478678,183.50214442540798,182.70399763082253,187.46190720826775,189.94458798102218,195.71050218576485,182.4397219880652,175.78060560046907,174.2399505144361,164.55938821708776,164.68173980031497,153.95405913467962,157.7135415221409,159.69677439035772,161.2347449083612
16,1989-04-09 23:11:39+00:00,169.4819409705727,159.22487421140593,173.9613745164334,178.5505799402978,175.52247320374286,181.9859307453617,181.5709704395527,180.1002028251837,177.14617835746304,174.9335074118641,167.437698095744,162.97903227031443,167.10681124053866,157.97603898417063,152.47286660120636,155.6201372163792,158.16425596932618
17,1989-08-15 23:09:12+00:00,157.55596497392216,156.962777712254,167.25271248368887,166.6870810851432,174.928633737376,182.57286506159474,188.6148929883149,186.9524360852944,170.21135622829402,161.659856649871,159.19481821074154,152.19919023427613,145.16309247369435,135.70786771596022,141.23759197241938,133.0127062890866,161.6160625274519
18,1989-09-16 23:08:20+00:00,184.0226598502954,168.67697051238457,184.564106272133,194.14709015875187,187.42003595064392,178.96729465729095,188.14843735292072,198.3035520058022,187.9102432019353,176.51163290826236,178.42522551251852,170.3022725161769,160.6349831141514,153.4572075054136,157.667762774137,138.84347450334133,157.92750897329023
19,1989-10-18 23:07:28+00:00,188.07396809149816,179.9380623003974,188.68403871774444,189.00444931918764,175.93212068616944,182.96174428532618,197.9443661832867,198.96683976558273,185.21718427950037,176.46215489210576,173.2284927490823,175.2335965886126,155.30363455692884,153.86880699584032,144.08376299059654,143.4195044039267,158.11244381364278
20,1990-03-11 23:03:10+00:00,183.092989233497,164.66985976093915,161.31821655064186,164.6216576179173,169.95127305716306,180.2041883422325,187.33112595267585,195.32712614219756,186.1566670541588,173.77385621944453,163.87205028807827,166.57292478392012,162.06769772963676,153.44075239042294,161.20243368866153,164.54837393460883,161.90762389317086
21,1990-05-30 23:02:41+00:00,151.81333530712268,133.55908361282277,130.71297808512048,127.8254443635661,,,,,,,143.23154743774103,131.6940211642102,129.54309138005743,121.85532411898771,133.37289343872965,122.83032798669974,146.896822878789
22,1990-06-15 23:02:40+00:00,161.08711347585992,141.17142413979622,143.00031999786646,138.0761084503113,160.68512989280282,177.7038277701915,181.40532945699448,186.3206164587499,172.20005523472767,160.11866841396662,145.72009378745065,145.4715925372091,128.29659640113545,123.13868783952408,148.52988985391832,146.21475342128562,165.46345789838665
23,1990-07-01 23:02:40+00:00,173.91113810316534,166.47598717635321,162.7503034777221,153.8863427747973,175.15971267704398,184.2919414154687,183.997350736989,190.77881592578615,181.63929118335625,173.12021873841007,164.3516164496306,161.52968303446255,161.0266462501484,160.74082605490787,163.9289740244531,158.68940911477722,171.36346119083197
24,1990-08-02 23:02:31+00:00,169.25575083377592,156.87774830226698,154.14575117176057,147.8774814148064,159.0084352266811,171.93277773553112,177.32533082643042,183.84211546971022,163.2792485790022,159.00605586049372,164.50478277935477,150.55813822799502,144.94946407328445,151.34865127064856,149.53813389336042,144.81919427468358,157.03947740354332
25,1990-08-18 23:02:28+00:00,172.23318003840504,150.85515536736267,154.97032074829283,151.36683155565436,167.4473445079798,174.2630912263768,186.39736126261243,183.4738428343589,171.97129821428916,166.59167460389077,164.0381909040969,150.80088422315117,145.38840080099024,135.93372378681232,142.69807757069552,143.59792124805242,160.9335722149395
26,1990-09-03 23:02:21+00:00,187.6803959080288,176.92568956254968,182.55361363861525,182.31669793735122,181.5672741738944,192.84402873464833,192.58008166976185,194.98713647177834,183.69982374916736,184.62531373733023,178.5164451333805,169.40752585390885,154.80075246177893,152.45688843715786,141.3176899198937,149.61235404742322,164.02458003357515
27,1990-09-19 23:02:18+00:00,194.55247724098686,186.57341369953625,176.06866356709176,180.51142758303823,191.23994414889327,195.10385816644302,200.77552856178622,204.31788621456704,191.20326675731317,179.99029915074107,186.661368402561,177.5532826547178,162.81691234637967,147.82675201589768,145.3396081114471,141.66866297683237,166.84439494770032
28,1990-11-15 22:55:49+00:00,203.17245442382367,192.27499197426988,192.3541948153144,189.35119039303845,198.34502487253403,201.07477164417443,202.8227765615417,208.88698527839193,190.37374513498224,180.95079745346078,181.5968368734624,170.59103037894567,164.0312309953705,156.72039981603956,152.95753061019198,149.89342802322025,166.9408327595999
29,1990-12-01 22:55:32+00:00,201.457201815712,188.50635319741897,187.50564001758855,189.00296334717478,194.90497441112683,201.6675215259064,205.12909534928082,206.9987803026135,194.07329411655056,175.942977400827,175.5608707983484,169.53586744641234,152.92851002901696,144.89603636608047,148.1905128016051,145.8517269931958,158.42506900193547
30,1990-12-08 23:01:48+00:00,206.9442147994633,197.1687815139916,193.64693285638123,198.85707158779968,212.62118498315218,210.12351089332267,217.8488478680608,216.67474450361672,200.77635720757573,174.39193858871667,180.55071895531944,169.47386018098223,158.74977856044305,145.50598078662318,153.07638874419615,156.6666558791081,177.28140707877415
31,1991-01-09 23:02:34+00:00,203.25667117672955,184.8084194583137,189.33960709583297,189.107564275408,202.4819866169637,208.09561033391617,205.9202323009561,204.34503451535264,183.03152628258724,176.47381576244314,176.62927929132246,160.13137030565883,142.95930180291828,149.6355617966648,153.92133252672977,167.9846538365354,165.31716074043592
32,1991-03-14 23:03:52+00:00,190.34532453368155,182.71144201589246,182.49154301675085,172.27806306205906,177.57893733097063,193.33419733855138,199.8407510524726,200.72696682142896,179.78585362652856,170.77460838722644,164.15794614887756,160.54002062521334,169.05772889365005,163.83841603475616,157.12483479718608,159.16444465631992,163.0936810384382
33,1991-06-02 23:05:15+00:00,215.8017379778163,205.25657372742276,195.4568704342834,193.22026629705923,209.92091797711853,210.2506630423247,221.30428491818233,230.9756970848513,214.29052517725418,194.80932694809673,193.36831407941722,179.9524633695061,176.03056825045525,169.92761981079826,182.7822397855617,183.9942435189105,180.4669055995615
34,1991-07-13 22:59:35+00:00,203.59081872471782,182.14418147919952,169.78952579747462,176.40492723119212,187.73676019639117,196.10326373326393,200.35119183740636,205.7709322068208,195.1562454660472,186.33158076987672,176.2695186313419,168.96844374258467,152.10711683059054,145.06929064683146,149.8895185597061,142.59110560384275,166.8886915825277
35,1991-07-20 23:05:55+00:00,209.93757309286144,200.958819411964,196.29412861425135,208.93729603008842,225.23977796435446,219.2213204355761,214.9529553184534,220.84770906511045,209.69402480744392,195.44551435903006,185.92361380633253,172.08429013220288,154.51216463728952,154.04049164067135,150.85187939791814,149.97577232876284,170.2822047239594
36,1991-08-21 23:06:06+00:00,215.7505956263441,201.99408737798893,194.1260925265103,199.89676946747275,214.64063702936667,224.76412030924402,232.98610441538332,220.34169620474427,205.23951582117527,196.34754778594439,184.32764442402308,169.28330902112202,156.7659580975001,140.55567332998922,139.58593169173145,146.84992982401386,177.83465764676018
37,1991-09-06 23:06:20+00:00,225.87732813558205,216.43837933977832,213.34654305344387,220.7161928685104,230.12377008102712,241.2424772744557,238.5364135758535,235.16480821039306,219.35570417487583,211.33076596550248,202.34749298634992,182.85548445304383,170.98746476765723,155.2577477542901,147.1577224597723,155.8916160085714,182.85279310216686
38,1991-09-15 23:00:15+00:00,229.78670794693505,216.93716124414664,215.70903588791518,217.23440693406536,225.96449506148377,235.6641297898118,242.78151235244616,237.80126059931558,215.73478866500648,200.2967946713901,193.57640102838448,180.11381118034706,161.67630587495526,156.13716951121347,144.3189491192421,155.69700840504842,182.529263791156
39,1991-09-22 23:06:28+00:00,224.8093151583788,208.53318055214373,196.2471442737881,200.60502725646109,209.66848169496203,218.76340628857955,229.6680828841105,224.63034650897575,205.90768487686168,194.23779432362173,190.8089922090237,174.22912935673682,156.74341740917407,147.41121398713472,147.67509072164478,153.61648343355748,179.08650483178883
40,1991-10-08 23:06:34+00:00,,,,224.25752006737756,232.25840505894686,241.29492988389055,250.83014088252474,238.35030178605558,223.49257258192992,207.64060183431133,205.912267703153,185.29813884559465,178.5999997727387,165.32712494948896,157.07144049654576,169.92044264947623,182.5777392447869
