,dates,nzd0173-0000,nzd0173-0001,nzd0173-0002,nzd0173-0003,nzd0173-0004,nzd0173-0005,nzd0173-0006,nzd0173-0007,nzd0173-0008,nzd0173-0009,nzd0173-0010,nzd0173-0011,nzd0173-0012,nzd0173-0013,nzd0173-0014,nzd0173-0015,nzd0173-0016,nzd0173-0017,nzd0173-0018,nzd0173-0019,nzd0173-0020,nzd0173-0021,nzd0173-0022
0,1999-07-18 21:58:25+00:00,188.71643567413807,180.43223058790386,191.38745516697452,177.05363076342053,176.12114096292692,172.52180588617776,179.8268726214423,179.71962899161772,,179.75232206442294,175.56296021455768,182.1574854011798,,182.78738331509152,183.76256857567594,,182.6109034013373,175.51858980887118,179.00672358410677,182.88249924149775,,179.44986395789385,175.53822580305584
1,1999-08-19 21:58:28+00:00,189.22622800862385,187.0711438221109,189.7232150661708,174.43183334792553,,186.73581388314273,189.9067501603678,191.89817248829723,190.73530673233137,182.77223054911042,190.1141587999314,194.87926303527445,202.76373100349983,200.24647424310226,,203.16268220077777,203.77052219856674,,196.37966886323312,198.53800952081534,,193.09717322767017,198.4890360503563
2,1999-09-20 21:58:56+00:00,191.79593668572898,183.92134131746752,187.6355010741435,171.1141223865267,175.05609480509608,170.2555974123079,176.7394062237489,185.28905260635494,,179.17867993821557,179.48315177688585,,190.77257092572899,192.41243381558166,,187.14231913816795,191.90035469358074,,203.25545111592564,196.679798828488,,200.73055518471688,203.55042397407166
3,1999-11-07 21:58:32+00:00,184.30315569594623,173.18857740476165,179.2601204960264,172.6254480554014,168.64360743143015,166.35907264344766,172.29958175994034,181.54064111969117,,169.32533821593105,177.89501758764428,181.9836797436768,,183.85520948430258,180.398695266475,,184.14468187103952,183.78797133091675,,176.22024059065376,,,
4,2000-02-27 21:58:40+00:00,201.50349366510096,197.12714327538487,196.79809865098514,186.15449733570279,191.5436650185133,192.03837674211812,195.0180040934732,205.3032842455583,197.27532748553205,194.14351798975122,193.4749374305573,,207.71421867632083,208.68957896090214,,,,,211.52259377235924,206.604499133111,,179.85327863745385,174.1947575158431
5,2000-03-30 21:58:33+00:00,211.35982244136673,197.7425387388684,203.3432884965525,191.86755941710945,188.18866432576118,193.80650681418294,195.84057118664535,,201.76301592259986,197.23283598185867,199.54934639817424,,212.41500047330348,211.10290185575846,,207.50761483283614,209.19923649955993,,207.78562900195462,205.7057867278571,,207.11974108713397,206.84804637712
6,2000-05-17 21:58:07+00:00,192.70929808129696,173.12349594260402,186.64073008328782,188.99376032825992,191.80827073168072,179.6952038035629,186.90213417944744,186.66007374466164,179.79134775303325,,167.60979179903575,168.61712062569185,,187.86916536229572,,190.0848064377523,197.50542789496086,202.7247157195614,216.55088352684672,209.16761052204288,,208.49513032874393,198.81738803860313
7,2000-07-20 21:56:59+00:00,183.50262211003644,179.5695710097368,188.27315071854434,172.20018462845078,175.204448978018,167.8088080963209,,178.47541019101507,180.07804891027422,168.78974612377397,172.534878526056,178.81366336912114,180.3651088327822,183.1969719264912,185.5287656491868,,190.26050091657828,182.0792403188413,,187.22762804749578,184.49802193374262,,177.403865551324
8,2000-08-05 21:56:44+00:00,188.32392161255683,,181.6908657412417,173.47563620678932,173.67441023518626,171.68388904839358,,178.466713885888,173.78425399092083,,169.75411626362003,180.64556272132825,191.67224997988703,183.23075624196917,183.19226424532536,,188.98507455708346,,,183.0750980105143,181.52694312068644,,181.03683481285992
9,2000-08-21 21:56:38+00:00,190.01299456206795,179.36626627967843,191.2172142082362,183.89158625901507,177.43688297036124,175.98928264396253,180.0330858154048,194.15851681566588,189.68093164062208,180.68301357329722,181.28033381167958,186.54665497715678,196.76205688974187,191.01623115641712,188.42946903901552,,189.64800292580284,192.52384692692127,178.72946481960716,183.95731826778038,,,183.6631170005547
10,2000-09-06 21:56:46+00:00,185.2207840042246,183.850282174427,181.98881533154878,176.07243893569893,,178.8444002332858,183.45313113937863,190.5340525783489,188.4102775385036,176.73644933752968,187.86330137453427,197.16904718833467,200.73160452728638,197.24020284454426,,200.9160604228177,196.74653971773958,,192.68184959381549,196.6014893803579,,194.62501119373314,193.07908418385577
