,dates,mex0188-0000,mex0188-0001,mex0188-0002,mex0188-0003,mex0188-0004,mex0188-0005,mex0188-0006,mex0188-0007,mex0188-0008,mex0188-0009,mex0188-0010,mex0188-0011,mex0188-0012,mex0188-0013,mex0188-0014,mex0188-0015,mex0188-0016,mex0188-0017,mex0188-0018,mex0188-0019,mex0188-0020,mex0188-0021,mex0188-0022,mex0188-0023,mex0188-0024,mex0188-0025,mex0188-0026,mex0188-0027,mex0188-0028,mex0188-0029,mex0188-0030,mex0188-0031,mex0188-0032,mex0188-0033,mex0188-0034,mex0188-0035,mex0188-0036,mex0188-0037,mex0188-0038,mex0188-0039,mex0188-0040,mex0188-0041,mex0188-0042,mex0188-0043,mex0188-0044
0,1985-09-26 16:41:31+00:00,,,210.90637672745981,223.16096172910738,212.82127804581688,,,,219.81788384405405,,,220.40544779174212,,,,,,,226.4004999933079,218.01753662492771,226.77293892402506,,,,221.8179847883589,,,,,,,,,,,,,,,,,,,,
1,1986-04-06 16:38:23+00:00,246.95767506031578,253.6373010620227,,252.1939731551539,243.18620785656282,242.34881423356728,251.51070926457044,256.56939994023026,258.93128429411945,258.70796803146095,258.6013129350186,258.6804508621424,266.52246571742694,260.117303690271,262.1873829079712,255.98097601834905,246.87873587166598,251.47890225016656,249.3054187314189,256.3188959258739,257.1605001167003,272.1008410161319,270.2859724580014,263.2112743301665,259.7979519633631,275.9819226161038,275.79104473197106,278.5393721986778,272.90056376879613,266.00535014177035,277.1937349634797,288.64478830083453,281.77421051301474,274.6725433008165,272.53870087121675,268.4789033135106,273.3751583478546,268.83700348061745,275.0600035055052,283.04552923923603,282.7701605521354,285.3294590925849,277.9335730307805,282.7251608297364,268.6932829163841
2,1986-04-22 16:37:37+00:00,245.6927750448121,248.17416077071283,,,245.2902175933885,256.35950524560724,256.81042165876704,262.78479088256285,260.67663261639876,260.38253487518165,260.5144129099907,263.3106710710641,260.5106578895442,257.61184449237965,261.68364831600866,262.58609342098333,257.87712040729895,247.81050486217057,250.96052965292466,255.15140872322027,268.82733757898995,273.41216975915466,274.41285664687155,259.8154953467299,262.8359418873481,280.2796925635339,280.41114672402347,282.66890253409304,271.3065624794174,268.2332449220005,278.25215721937155,291.1885436319082,280.00483719027716,277.23305734337924,268.2135979942069,271.1666123326411,269.4539999488097,277.47834001687056,279.57167490436444,282.8231758187653,286.8790420385027,283.99481345970526,278.32270325604753,278.4063532515454,270.49299259138724
3,1987-09-16 16:39:15+00:00,183.95863599438886,201.664088765499,,212.69942685583885,200.03114820470142,200.52624864407625,205.9303588353332,206.18457527636474,215.18556581106,212.03688938027938,219.95291802122858,231.2477197855906,213.84400316404424,213.4618715754529,220.2532822271164,222.4794015955818,204.61109984299227,206.05000994782367,208.04898143876244,218.98227333176806,228.64233242445738,229.31470519916854,227.2788676775734,211.7489384029689,216.08202707864947,229.9728235224501,231.1491563387443,228.426526267859,218.01426777625048,228.47103766160095,243.20935404288963,225.92221489540978,212.55344120036543,215.7970983834482,234.5535563531117,237.14373883363808,230.74523474369948,229.7357717429888,229.9235943549998,245.36509585063763,250.5969956777662,,227.56268931636404,232.72782544892132,244.88271215969735
4,1990-01-27 16:34:27+00:00,206.41114172623745,214.96455634017337,234.27594256539567,230.80224974623138,201.66977236538736,220.69515240522395,233.80159710148493,239.61286135070603,229.97531163465754,232.204443626089,228.07400208922036,234.32710877672525,238.8839552545748,229.4771882716598,220.91065731206282,227.45205341714797,236.85512952941525,239.22278880444225,232.33457300450902,243.12259647386423,244.53431079278224,233.54964387500905,212.61802941027463,216.95478321891665,230.99500158544822,241.50116248271812,244.96543230101557,234.35653753662828,224.99235830608774,229.71973861305585,230.75020237343057,244.69661132874455,244.64317446487976,245.01177183360375,245.1459898618998,245.223013351053,256.9299194669989,263.35246179293034,249.89514150720112,243.6706394987126,263.08682678843354,265.3276444285542,266.1909624485235,258.3367371280871,
5,1990-02-12 16:34:21+00:00,226.90163462395103,227.66357525919244,239.85581828945084,229.84303951259267,235.0347386355812,237.19663959219181,243.5247598214742,241.66227634216403,245.84090429904313,250.07109699894596,248.82442158887935,248.56063936839513,246.02951237298237,249.16026572167698,248.90146301603326,252.82945236306205,245.29109810465388,247.82982006925195,247.5725031448037,248.46496899309818,250.5724617963619,243.92949928509705,243.20958719462203,243.4151161326194,254.09736924874443,254.78458965932262,259.8738134892125,258.65625480814185,251.29862317145088,237.17564292264922,246.00058253902944,257.24971426460525,255.9864237553453,260.47701667742655,258.3741754349491,263.4661990748881,263.19169697780876,262.65969281528146,268.00827754194273,275.56681611212264,279.96461161846383,275.4920962332625,270.0191438293627,262.33774124486143,250.091553626897
6,1990-02-28 16:33:25+00:00,204.2322625990946,218.84881175619148,225.06617267445677,217.17934101333054,220.8766761421424,225.07884838563518,229.88798841253572,230.7933429841404,227.31755902716282,234.08567052222082,229.27983847322685,230.3974725243388,229.67181574713993,234.21662754237508,228.8703052266232,235.47780413677833,233.7756789245712,230.77131540515697,229.53354277224062,232.0946008494275,238.45464487070893,239.41441584521928,233.5361675217346,223.9495733832691,229.52003574013327,240.64353677744202,237.68512648545135,237.05824432385305,232.9228362265357,233.63540702998583,235.1032966569474,240.34214276747798,231.85461435128605,236.31097042376655,234.2041638764441,242.2164106670731,248.95846906001077,249.44725448905476,251.36711908579454,255.2797237207642,261.69172884842135,256.31509251477104,253.2798573393614,244.5470196520989,
7,1990-03-16 16:32:53+00:00,218.32038793478267,238.02750170045255,230.67802802211747,237.62126217674262,234.01497726976325,233.37334765632158,240.0522674139956,241.35282623551763,248.46290091015476,258.2095769850091,245.37484056070986,245.74421018344532,248.1507595420904,252.76347150575123,246.69389003322198,253.68696478328155,248.30365857944997,242.0169762995825,244.42852300167579,250.75355344639286,262.2022599694514,259.84358401789973,255.11115522294227,246.6074216883127,253.70999251160933,256.8531338922569,255.92625450717674,253.46285633797825,250.511014576146,252.15977911541947,253.23815862779873,259.63783651121736,252.702121014053,256.6844557096709,249.69456900118325,254.07802119076996,262.4993338917213,265.9555855875001,270.9296178842784,272.6355674199814,271.5514135652821,270.55511742811495,271.14635549254973,267.1104476990149,257.0450811431791
8,1990-05-03 16:32:29+00:00,231.80959575105655,229.85176002174768,245.04704367812664,245.10046827234655,248.6801796021407,244.3470867423741,248.77933855306122,251.61991515947506,257.04372184817475,244.7484366387789,248.1654549231346,246.17766129143342,247.48977886645784,243.80006634326597,247.102160051735,245.5701582792671,248.77043231614817,253.80423750562605,261.4551245722308,262.7992793075294,266.56356913637416,270.1185143024511,256.8750390029054,246.4132585442958,252.31781471502265,261.30402551044784,265.4194407315034,263.31636848180545,259.14867118897087,257.1179207150437,261.398042585056,264.6033826108575,264.66225505074897,253.54316914063375,259.21435314796975,257.1471807213033,259.5237521114841,265.60644001420945,273.67284325662297,281.3351322823031,278.6096335923049,280.33851698614194,273.36474839188725,266.45249389813296,258.7291612480991
9,1993-01-03 16:33:52+00:00,217.815898895026,209.41004718553853,204.1991916586453,214.24399445151607,217.2812344793365,221.1080595865592,225.30240085511215,230.4242861225489,228.1390799861856,226.15506633175346,229.22078102481268,223.87217089187203,229.67411471795268,226.96910266786335,232.25552836997144,232.45565392588128,227.28843482699995,225.32920966891302,225.27024020058468,234.44166672119542,242.37857798888106,244.96507039781886,234.17088799239897,227.20041235973042,233.51059113580413,239.63459495626273,243.67578110542962,238.5987524115787,240.6288807402052,227.1854929260803,237.6599041647393,241.47237567760317,239.85525291445708,235.86497643772174,236.76856087958095,240.31904327369497,236.2529010107085,240.77980768128805,246.08071606464745,257.20608804100846,261.4377874533536,261.829075562106,260.3394286069296,253.13519701578088,236.2852081559144
10,1993-01-19 16:34:27+00:00,218.67271998252946,217.67328935995243,217.8643957671718,213.5026506946536,210.7139031644665,226.6393450428415,224.9841526206822,229.23511806942275,227.17358456818818,232.86261839347998,228.33498180716833,229.44721053834877,225.78960404469154,224.71896424866478,222.63464622952375,226.62880921825888,226.43654044248606,232.6285542610401,224.55192894745534,237.53776781851576,248.48086669315023,250.78817016668347,245.35357530796398,233.44364613406907,236.9919598675466,249.13141308074094,253.39995228022553,247.30762737619153,243.70103456621658,234.7026003935191,248.36698748415216,247.46322588560352,246.6825145338457,239.59104088230987,240.863681942375,248.89479518153627,240.5293443605314,254.9709676363968,247.91498120576765,257.38644160299225,253.6049694252594,256.6545893889117,261.43648518263205,251.36391546992104,248.12015824899237
11,1993-02-04 16:34:14+00:00,218.5521686295798,228.62150822861148,221.9863247735477,208.70296392430063,210.69205366836968,222.79277106450053,225.69002113612643,236.64166938739402,241.68119635650575,244.13104381959855,239.20823846686497,239.39125508707247,242.91065874891837,245.98992413016438,244.459479911117,243.69373282205964,247.1643856174284,239.60427642640835,231.56202235587193,244.4897352016643,262.3404238333917,260.17330735596636,254.12593181875326,233.7506298018103,238.19976129445877,259.2394639837599,258.2447112654927,258.1232926453005,248.46264349012142,242.3288598311814,248.50821330858685,255.61298934509804,252.14263409945397,250.49195836238337,250.91540294100264,251.09277081671536,258.8917651654771,252.50029981541812,263.7636490706474,256.9864688440314,260.66730093751636,261.24216161336875,267.4960210520719,268.3976075749997,257.8939683991979
12,1993-02-20 16:34:20+00:00,212.6744018290159,220.9727702923098,214.90318290902542,216.6898363467837,217.96578718259497,215.66159791036125,224.0802072317109,222.26330253207024,226.48131221688098,225.90895905407353,228.5037146785528,225.14315258322208,227.62340371307573,223.95538424443424,221.29515562562153,226.45614191320536,234.99233704131387,224.76102721804125,228.21483386018988,237.3752445007719,242.380234388985,248.93562145612466,237.31559668578006,229.19527958120904,231.0126501714587,245.3288150012534,245.13394417604806,242.01183122594773,237.4398988565686,231.57090410506075,237.23838601581417,251.20417312749763,244.31254968374873,238.38817201845745,243.2837118692251,238.99626730564339,246.735211548503,243.27063526642917,249.24298944506535,249.64031186767366,254.66235319726786,257.5682014166511,251.74454370597618,253.5442526287113,235.76977403459057
13,1993-03-08 16:34:54+00:00,217.15519633040415,219.1279505172629,218.4568574935122,218.857379290472,215.51546435237162,218.3561561756623,222.07602580217747,229.1328620607365,227.76269084725504,227.9441438414324,226.12012087533964,227.20587837211508,226.01311348474042,228.93088985828606,228.24895317914712,226.57987646597087,228.09348932758672,221.71570845453297,226.4455199632827,229.79595417463324,241.05881129888053,244.64557173194737,238.20534221042965,226.07313285902256,226.19018506104345,240.26055753939565,239.88548624035775,241.24811933729336,232.2754576327552,227.66974756824618,234.63660717363803,246.12009133111053,239.12781275683295,239.31381053407983,240.83294191618683,236.67030860252362,243.25539387845748,245.1371750247826,250.74453652704545,255.85917989116973,258.05755218706105,262.3559453575914,258.11494093582166,251.0707270306699,239.87344265662637
14,1993-03-24 16:34:31+00:00,203.92397458353204,211.5144906740981,210.92856685720272,218.25759614376003,218.39537236966007,226.67800663368794,219.01220918024637,229.148500711824,227.25433264474677,231.79389107445152,232.79453309558528,226.22604981946242,227.14861965373456,228.13269952665163,231.2913670256912,230.66011519935466,228.59256385261995,225.34342705311136,227.13322815964375,234.85005758972,240.93979084395423,242.34825194186055,235.3999464232427,233.71654990682032,231.11628659507727,241.25482274225516,241.30396430149307,241.53139051948096,242.3359898821486,227.14990592616113,237.66364860598628,244.96304172307623,238.90194396238473,237.2244516540819,238.14237385357984,239.87079861160538,237.81308586667694,241.19854583952701,249.317406170206,255.28117310144083,258.3495434151136,256.3744544192299,261.57325224491296,253.73480300174526,248.76581665657062
