,dates,nzd0346-0000,nzd0346-0001,nzd0346-0002,nzd0346-0003,nzd0346-0004,nzd0346-0005,nzd0346-0006,nzd0346-0007,nzd0346-0008,nzd0346-0009,nzd0346-0010,nzd0346-0011
0,1999-08-12 21:53:56+00:00,155.19025666154297,142.40425713115008,149.02174705906663,146.45473478908283,150.55462909436497,148.34887150920392,138.17038828089537,133.72293948548472,134.8750468874989,140.25205751581018,153.98664206944645,168.34041129946732
1,1999-08-28 21:53:59+00:00,151.13065954379746,148.0382504770218,140.3721134018626,144.29192741891583,138.83213907996696,144.33420380195702,134.13923030983574,136.70302529047024,134.3454077740797,129.0641799868487,141.05715715223124,148.98446782442875
2,1999-09-29 21:54:04+00:00,155.74660186355703,148.59283672596084,141.86643370237698,149.8091006826529,146.53064016744733,148.76689770652786,143.6672178546864,135.26769675689619,132.5707869242677,131.41894255834058,137.25922416846123,138.42957967357842
3,1999-12-11 21:47:48+00:00,153.15853469587168,144.87267231352092,141.1247059365271,141.7071385508639,138.84415095971926,140.80701901843238,136.30104249275837,138.09059910098665,142.24562679314792,133.9154565722023,153.45607256782395,138.23889633303781
4,2000-01-19 21:53:49+00:00,161.30028803442397,151.45194027532352,145.73239704057525,144.20740908999736,145.90670759663124,149.54819786992863,141.94789952065074,137.69060284450524,144.7715254124522,134.0139439160597,145.21529137251952,153.18561460943084
5,2000-05-10 21:53:10+00:00,160.42226866411835,150.31951265545996,144.70504849740945,147.00316714128184,147.7212154095062,157.63368143674842,147.24590767317198,146.77816972416042,145.67496526074007,138.0599163981442,148.56107428734902,165.0954491066919
6,2000-05-26 21:53:00+00:00,161.50636704022781,148.21400028221228,151.7371086391431,152.58743994476987,153.57465804784744,154.21522667858156,148.7754761343515,147.706242626748,148.92129541184337,139.35690205794668,147.17778576737672,145.35213289824452
7,2000-07-29 21:52:14+00:00,140.69051790378958,133.34517355954762,130.90044534103063,135.18875172407283,139.69721730432107,157.01349300508886,156.1101159659662,148.11356211223924,150.5533792230914,142.61749553006987,146.72042321530162,152.38247439912243
8,2000-08-14 21:52:08+00:00,138.0151524430452,132.86211993115447,125.65413626101659,124.93921956777473,126.89777337504864,137.8877434325732,135.59070165843102,138.4011280439316,138.88576212382992,128.38557426551998,132.50927837938352,142.2892110861262
9,2000-10-26 21:45:10+00:00,,,,,,,,,,,134.74426514316758,163.24890714990715
10,2000-11-18 21:51:22+00:00,120.73901525769868,111.80021254064292,109.06811194874874,113.38819151196348,118.87286481960074,113.79800238222487,113.69658411763689,,,105.02105409255624,113.05232572504006,
11,2000-12-04 21:51:22+00:00,158.12528449441547,144.90568625994538,145.57212269493417,150.39307611942957,146.81130007684078,148.26255194615828,147.67945328954187,147.89060112883575,149.64526012064496,135.84270210928997,133.8835769606192,147.52119111875191
12,2001-01-05 21:51:28+00:00,156.48917304775776,146.83826655191606,141.63247396475083,143.91685872732694,153.46675480415692,157.4944520820208,157.08965338227117,153.28976133815976,160.19097998829406,151.1343573141028,142.4287921371864,149.12913773589037
13,2001-04-27 21:51:07+00:00,141.02596017350695,132.79273831842139,130.39401389065472,129.31650574826958,133.63441747340835,141.5768132411462,137.25785442354652,144.11112174767152,143.14972467780476,141.1965366798108,142.29936769571248,143.62924598486774
14,2001-05-13 21:50:57+00:00,138.4050056251044,132.73782039308466,132.3754970334736,131.09097488023903,137.7496536776469,148.79174693434388,146.8706036727985,145.91833645592638,145.45537575931766,140.60798435069998,146.85656923560603,144.94137310577676
15,2001-06-14 21:50:38+00:00,151.4198833297254,142.67184907814087,136.82934171220646,139.25713296533166,136.18289977240687,145.50418560512324,144.74968157650804,147.19935323756556,152.51370765787482,142.50226688356068,136.90778811887046,125.19212903713559
