,dates,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0017,nzd0112-0018,nzd0112-0019
0,1999-08-26 22:04:44+00:00,143.8981291928023,132.19061493619736,138.6816475429588,141.3816505127403,150.53903482667073,157.82630426440784,,159.92078326788896,159.40293654830867,157.63854812552012,157.8898088012219,157.5164763383309,161.3556828735951,162.7697061064584,163.99228337881652,163.59008115577575,143.72536627902846,146.1619450665431,139.00702645663404,127.72522020099188
1,1999-09-27 22:04:48+00:00,124.80274886267655,107.00518940137093,107.52429183402857,114.13460328646012,117.64325221953332,123.56415628365183,112.5888275795755,122.74850382978325,126.22155402415643,124.40132046856995,120.21385179552384,126.89350759835399,133.8383925643039,136.99633475922218,139.69812357802516,144.81035558637245,137.02425620629515,130.49586692140034,130.77604710136953,107.22662391699234
2,1999-10-13 22:04:48+00:00,122.83677522762947,105.26860581341435,108.9429287283301,107.21580961817529,119.46756216377749,122.14881223682987,115.8601787938896,115.01438739493533,125.21126135541441,125.46699557106915,129.90490140979136,129.6664812017322,131.28580266345665,130.60819653873313,139.33102338617556,141.9726431858199,137.82697500882125,132.63684881131235,127.24384156809248,105.3293040411481
3,1999-10-22 21:58:28+00:00,161.91527658193044,,,146.5893433086518,,161.86272452133068,,,162.2056224375021,165.2377150929895,169.77065083019184,,,,179.73108143815745,180.02092474859703,,,,
4,1999-11-07 21:58:32+00:00,133.04524080182637,111.64427329728585,110.52472142478783,111.00853595614443,,,117.00970685453237,113.13183825212832,120.56827485532276,,,,,135.92429833791877,144.75142643185467,139.41275841519962,131.08782038209822,129.29929807867194,128.46266026041098,111.2002928770855
5,1999-11-14 22:04:42+00:00,127.52638424453528,114.56441833298763,111.30183975132935,110.85888051756254,120.99620670697144,120.21896299229974,115.15818691540503,108.76670861701102,117.08025205600117,125.12280323619002,132.5350501633119,121.7263140910458,122.10802367105082,133.90691477862603,140.62855209200646,143.19236994081737,142.63361235292408,140.5109593904736,140.64646292473765,132.8390327899029
6,2000-01-01 22:04:37+00:00,161.2711257999538,,,147.84648274634944,157.73257574359386,148.92975880833117,143.76714185979276,140.79279766489822,132.73716956067187,142.14338166499866,157.430986806235,158.65354451495304,142.56835830068903,153.81433309018257,167.6871424932516,157.2208832568985,165.18720685378082,165.05879121322522,169.48001692254826,163.35277143576252
7,2000-02-18 22:04:29+00:00,137.53301172704096,124.46756978366787,125.00752561416567,128.27840747599282,142.95212867353425,142.31752393699182,134.57258909225192,133.75477955750688,139.42399572594599,138.81980048573058,144.73744030541724,142.0175424622866,140.73659328561166,145.112513468453,148.54760583304449,144.90151451950223,143.22963511744578,148.17259495759947,148.39600392693478,135.60613885595097
8,2000-03-14 21:58:11+00:00,,,,,,,,,,,,,,,,,,,,
9,2000-03-30 21:58:09+00:00,161.9366743001924,155.46463897855827,155.6783973090876,160.51782379150512,167.32321959496824,171.35389497235008,165.2391939073413,156.83640588415557,159.3416741701857,163.80304357514495,169.79013931474125,165.8792752931406,160.53993144935782,171.76095678451156,181.47774392489052,180.49002859644264,179.86161860037754,179.38256113393112,167.8612574863061,163.19030279280122
