,dates,nzd0362-0000,nzd0362-0001,nzd0362-0002,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0023,nzd0362-0024,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0029,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0035,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0054,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0135,nzd0362-0136,nzd0362-0137,nzd0362-0138,nzd0362-0139,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0144,nzd0362-0145,nzd0362-0146,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0163,nzd0362-0164,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0175,nzd0362-0176,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0181,nzd0362-0182,nzd0362-0183,nzd0362-0184,nzd0362-0185,nzd0362-0186
0,1999-08-03 22:00:08+00:00,145.1215703989622,,,164.85157413099822,166.09024223038625,175.03123936744967,,,174.2142801197775,173.0870784006216,182.0650142764949,,171.42812595398507,183.18935759086804,184.7645507440187,192.45418338006158,189.96579237969436,188.4526719945595,,193.78634440867447,201.27432989313678,188.71146721535683,183.77349379637195,182.58082562933603,181.52648371950977,182.60211542158106,,,199.25511257470237,191.48548429122036,194.45157816359338,191.62208563080173,,187.6014897590644,187.40724815306476,188.82493341101684,201.22616377312644,202.51396517007515,199.93842471724798,200.3385904195037,194.92360963661332,191.66056609944312,187.2765666096274,187.43196354722414,,,178.56312607951492,,,182.74857555907604,176.46014723262334,175.8939467279554,180.81141273665435,178.20767225837727,183.8602101943186,182.40179313929684,170.8190405933667,,,,,,,,,,,,,,,201.94474126617496,,205.13989448808192,202.83398089692002,200.26829143889395,200.8534893570469,196.93090710137471,194.47183251889822,198.34998436309425,206.4194716847777,196.56844536279192,201.201473536808,203.8266682321347,203.78741745073273,214.90418548869073,219.6544481854829,,,224.15577596895056,224.2232934191434,219.999328774697,220.9419304007435,,214.872542203213,210.36989064343015,210.56844193185995,199.97384981948903,189.26595570582833,183.4810666938264,,191.3344439450097,196.05993360170098,202.4077098476676,209.49843755003167,206.26987984592878,202.93439302947058,197.63580323360287,,197.77531278297056,199.21988028148758,203.0611714148474,208.19948767980043,201.62124217720665,189.76452557559867,185.0957517909579,180.10962210954347,176.61921595248137,173.43285800901504,,195.91564839863491,200.224673536724,206.31381386943647,,,223.8827710909499,231.05444914382406,,219.043369609932,205.59900148745933,206.12115219989028,204.79063093860896,201.8822695196014,194.75238485375544,190.7667111957107,197.29333815207977,197.17425975021214,193.68989568982897,,,,,,,,,,,,,,,,,,,,,,,185.6689057357407,187.64308430569537,194.55465126812044,194.43370294427427,195.19517935836217,191.84700606630196,192.2695536970047,187.05893817995474,194.70588837643956,197.57468179511216,197.7569561012779,193.5648823705159,187.14769460322324,198.70632079324787,188.80764400902717,207.61515051400227,197.0985814102313,201.64605432304177,218.82683506876168,212.15492034931984,209.86794598192213,210.05890314552377,225.46944489076728,226.29014779400197,230.48007772287153,240.86669624314297,242.54227488144457
1,1999-09-04 22:00:09+00:00,166.60206147025067,,167.14189536091027,178.3950391609313,,193.03008042099316,201.58877388425242,,186.71602746413313,183.6053984919349,179.77091358715086,177.2330826889865,177.04713268853232,179.38669322056046,187.46201908310746,196.56964732646577,202.61801102373798,204.43817320200094,204.87948869731542,211.36035605129467,210.78344824446245,200.82106155777748,192.12521831425795,186.54292145966022,191.96874984807786,198.0841077898094,201.20012294065745,206.45279196569467,208.05633852709937,210.71353717444714,209.41582425363276,207.1496647741963,209.1343442067464,,219.94424327667602,220.98396601755468,219.0389924935182,,214.79869225519082,215.2156519426021,213.9739639549901,212.39102566948887,210.22054129267912,209.82649368106198,206.11563699776647,204.02242563765847,,,,197.82284058720674,,,202.2651837017578,201.1726167182597,204.4435800844248,206.34727681338052,202.60879546240756,201.6532190562762,205.17221372094144,203.90720977358208,,,,,,,,,,,,,208.5388506872176,205.22917231176677,207.92548845587288,201.55411115529094,199.62577696393626,193.84163566190657,190.68074581026212,191.4247886351431,190.62341642861838,194.70676081822617,199.84013005597654,209.99426156158427,215.15316917049674,,214.24317634424526,223.72426167412237,222.79177365255833,222.47788108454586,220.19408649860935,217.3143563476881,,,,202.97978431369748,203.62269467728993,201.97619371320167,197.0481561825208,198.06891876601225,197.15401199782306,,205.4536381073297,205.47258937483406,204.77216468988541,199.25862539714723,204.31845488000252,,198.23289607351808,200.73533561551528,204.16603981122347,204.16867780690436,209.89864517592417,205.47306548785133,202.5281457894035,201.85770434260186,199.76871226290092,198.660787447768,,191.30114785365026,190.4271765932236,191.44696676680502,193.3432349235291,197.115617641535,206.67122356808562,216.47938951331815,229.83761129128885,235.68632280179355,224.18217710821415,,213.10547275557832,218.65564877297842,216.05751275091302,208.04900058101398,206.3920915792398,209.7734680564499,213.58324103187726,218.60582095887221,212.23166891351252,207.72113402776463,204.6826212485126,202.55779709149738,196.1149415634054,202.40575234826392,211.6566004363807,209.99718367260408,209.7277723674233,205.36979779547391,204.20681644388657,203.83440578035524,205.93456315258098,203.9634509541649,206.24751651465803,208.84377121060538,209.45186137743454,207.61050755725336,204.8460061189076,212.204373819026,204.78507187772274,211.21258388143306,210.1528756076153,211.80352467787134,213.69253814039328,212.59544867754053,215.77484986213736,210.8732746685375,206.05848948258333,210.0808375307177,204.67378098064532,208.5412401677218,211.24742855467397,208.75392161384153,206.85911737488763,208.91717220588848,211.9900089150137,220.76361144838418,218.07718562578825,221.38928537451523,225.74273214988747,225.31339289359633,225.82043953335065,228.35569339874343,233.33309836595657,239.5881015319833,248.1313358627667,,259.84534923429516
2,1999-09-20 22:00:08+00:00,152.77176848273533,154.61345269515036,,163.53703750699162,176.45537018661597,,183.88585016707466,181.83662932757295,,169.20011936827424,169.2335949385028,168.39337460161013,165.16659691938042,164.481533708475,182.16958940304065,186.69431040173885,,,,,,195.53128360865762,184.7446764293826,178.641310560573,,,,,194.4919763713303,195.8870409101278,195.03866894906548,194.46396199282762,,194.28481234024974,197.56541674072446,194.82831666788297,,193.26758276864106,191.25635498123611,188.3441970144111,189.29247904166905,199.50228216806684,199.57484764351477,193.41037713695758,189.68086854574815,,191.7707485213492,,,,184.77671253814717,186.97124411506377,191.91634565719622,196.8364879886126,192.07662236858067,195.60444696602684,191.48643666317938,189.8678708451601,195.8591593650973,194.90074148074385,,,,197.7200027736392,,,,,,198.39729112590857,,,,198.61446257416515,191.56259095330984,185.30069967771945,181.07911047872858,182.51099584270665,186.91396184476702,183.2474716779124,184.88327689199596,188.9835311964889,195.398351518228,199.57761813064317,191.19546635274787,202.76862888657212,205.80014537715928,,,204.69718672762363,211.14109303372294,206.19618672004816,206.7892632705873,208.82018929499202,,198.54566883106983,,194.01119178443437,190.63473813315755,190.42449860311686,189.81705236767303,,197.21592876343178,192.7216785766623,187.24309051831568,,194.6305292399401,189.4336918381518,,197.10726175373568,205.32784946790062,207.38961752749793,205.0270457863801,201.2075043096519,188.2904879013814,193.97171583793246,197.08417329651286,190.2948190420103,185.88482378913457,187.416624113524,186.97482802337998,184.8955827331737,,195.35678805400164,204.12004740894756,212.85165583824087,225.31967220956844,230.06648073732,220.72649068319188,214.07114631169614,211.5648144495539,211.80655145913275,213.76764978521837,204.44152219667313,207.40503715761264,208.64096667974312,214.13777422814204,218.63993849799422,215.19429103960422,213.69270649569995,215.50139851379595,215.01616922334694,209.57082349055125,208.13254994255666,210.12206614397238,212.53297525794784,211.4511247992466,210.59199469653527,209.7216020041097,202.96350034105376,201.70543271514507,201.62317564362516,204.8980341153569,210.47559376708804,206.52044276669307,201.24989263880215,202.68944223538892,206.1527642863356,209.95633789903397,213.20677711813272,209.87227275926037,209.07283901464956,217.21573683328265,213.48417710401898,215.80134546210988,208.53312509606414,209.29122358936567,205.9488887530979,204.24736965187674,204.98818655323035,,208.2398179830691,205.09796358793423,205.03615681221885,209.15423285009626,215.87198051063325,215.07329020041144,213.2272844994397,217.3428154075975,212.05492996890513,211.12030855376983,216.44674686074032,224.3236811956059,233.56614260202187,238.30893823213572,239.5656841581742,244.23270347835367
3,1999-10-22 22:00:04+00:00,155.9998817681134,,161.18173242384034,164.26598257195857,172.3453432820257,187.40321198660982,194.2283193904678,,184.86871320904172,180.1900859312604,175.9703618127909,181.83730085519895,,182.2993335510788,192.70236842586777,195.9421381204708,197.684566908014,195.69960406621965,208.0132489385997,205.8849738268317,202.23293480709407,196.71633922894213,194.914601735682,188.41434074198696,186.35613403674134,192.4709038022715,194.1831533925199,201.45712039010692,203.66828770522542,204.15558909195764,203.75966486438278,201.55859454941694,204.20364460792882,,,,,,207.15327971639687,205.1948596115584,203.47504108000393,201.39561313290682,204.20270150405267,201.88361685645583,205.46365302767603,194.16938571436637,,199.7184991340337,196.7132942217026,,199.80719789511753,196.3992940519931,196.07810720378106,200.5292090397022,203.18202836456607,197.30867758818871,199.11868906360894,196.98758425505693,202.96237909376967,200.73753694003807,,,,,,,208.70572918552276,,,,,210.29500466454996,204.1662759388092,199.72205096834665,198.76827427921873,193.83899474355277,192.45169838525226,187.3060828185905,191.3845956755486,196.13757682802762,192.05999537201336,193.22112178207226,194.40586090275738,200.6496882038493,,,208.89719778677357,216.57237666841232,207.8123020248896,215.4687603845517,214.8645976953795,215.68251432279885,,218.7694496627952,,206.273797342682,200.1498330407797,199.90110458744886,190.77745381080518,191.40584347823565,,199.97936921806794,200.09607246745392,201.26255847418722,199.1536974693933,193.1537157663895,,205.79237331059696,206.52024896442856,,,,200.53161799698648,,,,193.72361356050675,192.58135158297705,196.78217579675777,,195.67998819486152,,190.10573222283315,199.96383071408926,212.3325008730654,,232.50380616260225,237.46615395092348,225.45243963709348,213.58118679714306,215.9432299816435,227.21975348744212,,216.0990971434053,217.3163188369031,221.01898703144298,223.30980429861498,,,,,212.20143717789293,207.25568396304476,204.66075693206454,210.48521859215322,210.99884479080794,207.49646666175613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1999-11-07 22:00:08+00:00,143.4295110658015,153.1078840096208,,162.65902059841176,169.666674572537,,182.36725528456535,,186.10909037664976,177.97379183515557,179.7711495602938,178.45883802233672,,179.0301909683024,181.3786327139063,188.37444664570805,,,,,203.7440168358211,195.5463512694238,186.13328989481445,180.73813672603023,,,,186.8967283783245,190.85442898090974,185.79616813024447,186.3270078645659,,,,192.91151004116938,194.45589945799549,199.62144465237503,192.86185612615114,202.02121396081526,196.45937080092227,190.0743301702928,194.45260107694796,188.68452010212033,186.63117707081219,,,,,,,,,186.64035578939928,187.83221643393583,193.967201107095,188.23370598120962,184.0384320665271,178.8341434244357,183.8975921029013,,,,,,207.24913880904404,,,,195.82891642324822,,,,,194.66492472203177,187.75715449304022,186.66256910598423,185.7764002663833,183.53073015338668,187.6113702475871,189.91297670565882,187.72288636908553,191.12155900579728,196.43268769644934,201.86163286919356,,204.6109323860496,,,,211.28986350931842,208.17924405432848,206.27908383428758,206.2090041249952,205.89967099651915,197.0000729638155,,185.57122186153077,182.67049212598616,180.95639697588976,173.8236545223456,182.75708708836768,188.04333603054766,,196.54358872664133,199.26483688361,198.88261973856572,198.7937414604202,,194.5580625727902,196.18937631288148,,196.70821670700386,194.96840269871612,197.10673703208337,192.4103078890023,190.13048651266126,195.7243989927061,192.2117848575062,,186.3969863160694,187.66011200195186,187.88008247342492,191.53114983230492,201.73467614641982,211.68512212363186,214.15558702853122,226.13120790518624,233.20992267366324,222.11983598623627,212.76185610365206,210.1592935088983,214.52308324773077,216.29277457794606,208.46860651529994,206.51679577487633,213.25538594642157,214.24484969025775,219.5573629326312,216.90661845167787,213.92633703088677,203.20704054855852,190.5652466699956,188.259936871919,192.9330459468311,194.1842563232554,202.08762758574468,201.7594525011371,201.44581496808206,199.7543062149759,200.2594037136019,202.97636962673812,201.60612330312148,199.44110327458247,204.00402600942368,205.4588058729122,204.2815675294584,202.97842252814291,206.46315732299783,195.53791136128254,195.0526796636347,200.49003690163522,202.4539322118767,209.3024031366673,209.35066780780272,211.793358948177,206.0320717448101,200.9750792995843,201.55396778238463,205.8576532039849,201.90424091743552,207.6123222795816,206.61967026697047,209.09005109283245,210.36663164746054,215.72711227354228,221.06342283172674,217.1262828148997,219.5221166170146,227.7641008403619,229.96220937424155,231.02133852257447,,,,,,
5,1999-12-09 22:00:09+00:00,157.67884133974047,160.40595860112035,,172.5948511885028,171.69676778130463,185.4443084998246,188.74277077236763,189.88130661018033,,179.7446999691782,181.3107742996628,179.28312253847932,175.44256720562956,179.77423006420722,187.33907603504497,190.7337225289595,,193.79394496306918,,201.8640342794061,,195.03338647660559,189.2887014495464,178.85180901281348,,182.41562419992687,,,195.65479652941968,193.22094244265463,193.84805093853296,196.01283502346607,201.36410200648442,,201.5926705557357,201.4635815127844,203.61349453532313,200.75534588853338,200.60662426225096,195.30662878459597,193.1921635187124,194.49509772780073,195.47917031469615,190.57503137286722,,,,184.89868344619822,183.89335469812144,,186.72850901008073,183.8887930435135,186.12001154441884,194.2078839142121,193.09050406086016,185.88463674328773,185.56131730264926,180.0486955487499,195.9742598732873,,191.64303615186603,,,,,,,,,,,,,194.29760725118192,189.23771127227693,188.54663735121554,181.63897958164318,182.8950118576219,184.35406634777246,186.72428236437068,188.84311616222348,189.62504526457215,188.85146768946672,191.65630441191516,190.56875952353758,,,203.65724397776555,208.45387598143805,206.78604929289244,202.49476314867664,203.14799685214027,209.64919395081137,208.0801545448185,205.05121442659564,198.01595844547214,194.5580063720639,187.11778121523596,183.45230266284457,184.69363880505028,189.76070722443262,192.41735519011314,192.65694215177783,195.5156143735358,196.72764625915244,197.87617565518786,204.14642050618798,196.38877356053572,195.26516072284824,196.98023309007263,196.5385310792613,,194.27231775397954,196.50906696251633,191.5413582625812,196.39260928830052,196.5383505896008,190.9805977321185,189.57040290389392,,184.53102140308127,184.9739595339841,180.07734196163022,189.17955079107793,202.20799644471538,,,227.10632412170523,213.519796329681,200.86860899735058,206.75815670984298,212.13103030166522,208.6125109164377,201.59050537627746,200.9673080725399,204.29272497187887,211.37237117962349,211.35196504164526,207.17814110388235,206.98675827050397,203.47367399127265,199.22531835852135,192.07164690598816,190.67057119671267,188.71195476215496,190.00048380665922,194.53470986124674,194.6816157850107,193.30535619806545,193.40322380772756,194.96388763078753,200.2503503216173,204.6275651739165,204.46041056692366,203.0098776025914,198.35361228425293,201.67075867751217,208.08650671683918,202.89746829047866,201.69962303375019,205.99444293361472,204.63485702364642,213.4669217681888,208.08142129086303,216.04661022337922,205.82558169932656,200.68485288170294,202.7103852119589,198.40897710987738,201.7687894514038,202.79938696738418,209.26448265884684,207.04839927000788,210.05833163418765,216.44417933044033,217.28409244644178,217.86225203809482,221.10737297831565,222.2820399859196,223.29650146345463,225.2220951605027,231.59261842215446,230.01083220259144,240.62215342091474,244.76284495830504,251.95325867491124,254.72314007074561
6,1999-12-25 22:00:04+00:00,158.76351012965787,159.94861821856622,161.28287933706793,162.37339891788892,172.80401116627507,,191.20935228840128,186.24692410930749,,180.51298986628763,180.69657081803933,175.33447274561595,170.45654461906994,178.82133972274636,181.99833180350805,191.2373268962701,192.537737328376,,,194.75400976961132,202.48082131064183,200.6742062746319,183.56097889181248,177.21719467433795,,,,193.10008413927358,184.89100008070076,185.3708297479126,198.29025997027406,,,,,,201.86824338382385,202.68006900197776,197.17080234515402,197.30505258433294,192.2874655532444,192.94381853747575,193.67562346088243,,,,,,183.3321962828684,180.59589321983023,181.16655532719992,183.71545344250887,188.71949883370564,188.82551824545922,191.81503917675968,186.5559290388406,187.92671780915947,187.7100380462265,192.4068710446372,,194.3632335572462,,,,,200.41314757597036,202.21692648183642,,,185.13032365965603,,,,,187.1936113456349,173.67320829675793,170.11429502250394,176.5509574418599,186.47572278041025,184.2993952265703,182.6524856826176,178.44813494885574,186.74183409923688,195.69781667155826,194.8706198353409,,,,212.16869802453675,208.7287104712115,209.42480103329137,207.17180544430397,208.39024259040895,208.48847590705165,209.0668436252949,,197.03217969428997,187.57474065762705,185.99733720431053,186.33844117090536,,,189.25809228311826,190.58505466416887,187.49904864884428,195.50066606887103,189.90912612386015,192.39799549004988,192.19806430535323,197.4075749272295,196.54098451502693,195.1688701464461,197.39423967475747,205.64064045462766,204.44924698525452,204.15812257230243,204.26742184565583,197.0773694168492,195.44957548204079,193.8198218386105,194.34325802555134,195.01314214592597,,201.44117131210857,210.83322282786818,220.00400061006326,228.71584798609962,,,212.11468068399716,217.04187768768543,218.26921266359295,215.96718365566153,208.3264827364078,,212.07639809697696,215.97065237865914,222.83056476266714,221.76660660936682,221.90392343930014,,202.77067074300726,199.32300629274064,203.86630412150862,210.61327350025445,215.19164142041134,217.4566679245172,211.85347171854065,206.16556033609768,203.84361600620232,209.2320535920561,207.33039821027168,213.89164938779984,212.6993525926056,211.34166726540874,212.2830613305883,217.57633013322518,223.4255467332937,211.15433453148762,218.884842281798,219.57171682051202,217.30804173845635,225.52797841820265,230.97186743403134,235.1425473614392,230.72438835319716,220.65218764764,217.68110490367914,218.73911469213843,224.57970040074835,218.31839380586672,226.31043632167962,225.17752587800524,229.7909015038463,230.61517772036012,238.52693111929418,235.81264712635846,237.1461020051534,237.12356957169897,244.2807498784171,241.4423942773808,249.56427876858535,245.5429607897588,252.31207668183748,257.8222718988702,261.82808152307854,269.4372556205797
7,2000-01-26 22:00:02+00:00,165.38727859393276,168.03143211762074,174.65237481853822,178.6661604915199,181.96348470623676,191.72671617894406,,197.2944707851338,190.38783454056536,180.97983886105712,185.88959211741712,,178.49744457500057,187.21726655113986,189.8035186257945,202.98769245403477,203.68607497895044,,206.8128196940691,207.7483608478656,213.2067549883127,207.23769207843299,195.5328252490184,191.0932309855532,,,,,202.8626182896489,200.3404016217049,202.04530891393074,201.42318624946572,205.33275466329505,201.121619242883,200.9968164553192,204.07956223633568,,208.47528276801225,206.66614697527302,206.64440290044283,202.214134632058,203.66792271776094,206.00073352075844,200.30152345955037,,,,189.1307969098021,,,190.5866759514491,183.56941876246577,193.66125716366045,194.27928529412776,202.3484263406873,198.4942810359373,199.79668119302886,197.8749631840048,195.09902661791577,,,,199.59703980800768,,,,,,,,,,211.64675524865697,203.4605702037004,198.17217332077067,195.64033300292883,189.6656789592072,187.55450567008478,193.04741630232652,194.61291652979133,192.45888226056343,194.60657571979672,202.19271532306453,201.10864022334312,205.42837596567347,211.14565276508256,,212.23769951934372,219.96274161917654,214.2954456042376,212.60922292801243,214.5160560274723,216.3641143759383,214.09960697063894,216.26231478840538,211.2520755369812,,201.44782591201425,194.22208462454267,194.29161622128402,,200.74184978706953,,195.88526353590285,198.6229422110531,,204.06621033100683,198.33980785795967,200.65618671649813,202.11288840150422,,209.75233982942973,,213.90967721469224,,209.2730295424926,213.68320971501907,207.01737357801062,,198.04747889129317,214.67110064542908,200.70175682515955,,201.35012941296256,210.51860089019138,225.66266212196905,236.69285533934615,244.10628836259215,233.09879110904106,222.32568973027625,219.16583159256172,226.2967044151168,195.63521930156455,168.1270273369826,166.61733425248053,,198.52033399221244,195.2602626699508,211.67920258238212,212.10319948478843,217.9564538733959,203.31120251588553,,206.59207313168463,200.7111874182773,172.16116688898592,199.159711182897,214.26030934920385,218.55843215500585,215.49020088211336,214.17078525601477,216.76975864362566,216.72832637968497,220.80590222658992,221.78464985351525,222.31159356360823,225.5501056542115,225.96005754024267,215.85383551797202,224.55055014291824,226.6902798314747,228.05209257627703,236.15361526480385,235.55360118270295,240.36354385200022,232.90949178805684,232.40315524128607,227.21434698166286,227.93055666908396,226.4292406354208,227.90636001295695,230.16487644429367,,234.27959819056272,241.99839336933366,247.3628696207433,241.8618529615557,245.40468143894458,245.7458487101575,248.34653262331034,249.0671372071098,255.64456815778976,254.12432083429223,261.932762748129,264.0023372800062,,276.6696411473157
8,2000-02-11 21:59:57+00:00,164.91220103494615,162.7068135956537,,175.3871368658487,178.07779979160807,,193.67850703505079,192.06532061543177,,180.26712729041625,,,172.57032548087565,180.82713081111652,187.11002712092917,190.17919219754555,,,,,,198.6567716844677,186.29582318027147,174.40961629140202,182.07974467408857,183.03646578158924,187.02017250546717,185.27418302040576,189.62164851413073,186.76491718999407,192.78711723158608,195.34850607937807,,,,,194.89050462631877,198.7053086038173,195.828163481698,194.49872599266516,189.4648948451645,191.16411504012052,186.37944194858883,,,,183.228438924981,,,,183.3217152225675,180.2176733602435,188.65275735765448,185.8528697355097,187.26505344170565,188.1957911355276,190.24086108163527,192.47189631493427,,193.1740544482385,,,,,,199.56677360839336,,,,,,,196.69579882133988,,185.0708741472047,182.55772192809096,179.1142813340565,179.09455529222157,179.29015549278515,182.3588372814173,178.90657443230114,182.1606516523566,187.62435584896141,193.6364513376563,195.232137744472,,200.2810573742211,,209.9885552354048,207.42831859699623,205.4542476340153,201.67997677636032,205.24042234501283,208.1433569400516,,,,,183.71806351934737,178.64467447434097,179.40023225999087,,190.3260674411209,189.20915156484853,186.8587334664822,189.73487610960518,200.51654875143458,,193.35693891117464,196.0452217636392,199.70483684632947,,198.68481045860682,201.65863950390693,197.38543137904034,,198.25481363526973,191.00806567072294,188.2242677429293,,187.5630358601811,190.23683419167395,187.77818744174868,194.56313482445367,201.44877815770988,213.4445032885233,,232.82001747197108,220.98268458415936,210.63311823602191,212.5863063019582,213.30871767015444,205.23940227683252,200.76914136396374,199.96631810422926,205.33226575755762,209.62356033240317,213.45881568411136,214.06418983278564,210.35563492595853,,200.59922004365794,,193.966438358237,198.8801223733514,200.30708883493875,200.42040119369784,202.2730466818051,202.91250337080172,198.61910908101126,196.26320127772297,199.39973742057828,198.33215629030215,207.75071242274467,208.36820271589303,208.39955548725112,207.1994786215682,213.88738245666661,199.75072619085674,200.42472600764782,206.82296410284766,211.52230516607295,223.5682140913144,215.33921441725613,221.19491984209205,218.0061361652456,210.58838924824394,213.77008722499525,210.17524929964728,213.74468743028294,210.957691984401,216.55211403716075,211.87139205094468,220.78625551491595,226.25681604728194,228.97946004414635,234.7776124435692,241.83946534002627,238.58596724753463,241.2497900047949,241.9262887262532,242.94929162263992,239.4037176072072,244.6993498492949,252.43540810251332,258.323716176753,260.7049431392611
9,2000-02-27 21:59:52+00:00,,174.83558302049275,167.5290638196332,,180.82039756505182,185.26037775920977,191.14113213398034,187.27685695979804,,189.0068597410702,185.1933107513572,181.53847289688727,180.9843458658853,193.52994190516333,196.17227348344866,200.2703276577114,,,202.41206083292965,202.96655680979202,205.99033925115972,199.80725116006758,196.87361816385348,189.33109134944164,192.22789567103672,197.38120299865636,202.8570767551058,209.71538220637342,,201.23658230338833,199.93448925175164,201.3586523636708,198.90620616027059,199.50044273079433,200.15219872721372,,,209.02563025182783,209.59375831267369,206.00495599082765,207.2493730284963,202.7344121303885,202.06516213083356,197.4523517459626,196.87036245348025,,,,,,,,199.92949317855576,205.01005020521737,204.1358619963228,199.33786546613854,198.17599011193965,200.96122773920018,198.09695909233645,201.7042774913064,,,214.03011359228074,,213.92068413139455,,,,,,,,,200.88130579489527,196.4782144825556,196.15611022180045,196.86652452690134,194.7918360562038,193.20789603759602,194.8805451045715,197.65859606387951,197.46817459485828,200.92478433726515,205.0215233241722,,,,,,217.87466574553636,217.45121419817127,215.75026445772616,216.35824816674346,,,206.97799111252738,,195.85921826916558,188.93183890829098,191.08590869708019,188.27772990294184,193.61240580426536,,201.84552502995916,201.32888697847176,205.07458859688128,,207.12732229798462,204.4971283172736,204.60516338008264,205.97624599664852,207.54638809630097,206.2840482761764,210.23767996438497,206.34726313509373,204.98239399498428,201.56661470629038,195.79375518526427,197.9303008256505,196.30887605923033,195.92665356182545,193.98159576955473,198.64663451185947,203.72963472088858,211.1679718311499,221.54741449300755,234.60248703872807,237.44118588558163,227.7059264275003,217.5628556490782,213.10793413212158,210.75190670607785,,206.12028944382106,211.6904961270768,216.006978820915,222.24857072976616,222.94518848848824,222.1373007309755,219.77815619563117,222.1470287268027,215.60546114743596,206.72320082389064,203.51506280351143,206.21552924051156,209.06733296115172,208.4458599240907,207.36704705355663,199.90608069096373,200.71609047505734,203.20183876864493,212.4960813974719,214.05071547834453,217.97287886902132,219.95850189708725,222.5449689892364,220.5993359987782,224.3159060520699,216.50441732454664,212.4572480682608,212.23857292961347,218.310079210091,226.1688338343826,227.57853889059865,229.9569315630298,222.79336088601065,221.05139595476254,222.15891416654597,221.27238285270832,219.12374116877436,221.18414123765794,225.36011243208648,225.8209599449653,228.0458819860465,231.87320724123,233.31697915941774,232.7842573470189,233.53716191052214,237.42898039813653,236.3596320147177,238.85370267802517,242.38943510431577,250.0717981610743,250.51455545620217,254.87368529118572,,262.6230236494316
