,dates,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0073,nzd0046-0074,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094
0,1999-08-17 22:10:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.34021026547993,183.61832193252724,,,,198.6286338028772,199.94673484819722,193.88940617180242,,196.23053251780823,,,,,,,,,,,,,,,,195.52000428242872,196.37064292537474,,,,,,,,,,,,,,,,195.4035479949897,,,,,,,,,,,,,192.98301776957933,,,,,
1,1999-12-07 22:10:30+00:00,,186.5702866938274,187.2001075059919,184.64044052145954,187.64100329007312,189.49081444466992,187.32015686728644,191.33251886163174,189.58600460866873,184.09511625987417,,,,,,,,,,,,,,,,162.06206465417588,162.05486341276287,,,163.41138195415527,180.38633586670898,,,,,,,,,,,,,,164.80806851592362,165.39534640991033,162.84312945787644,162.65555801495645,151.8602252430644,161.91885463292405,169.3331264716162,170.11389036414397,149.46144198495705,,172.54087371040163,170.9473006706037,,176.43893406403356,,,,,,,,,,,,,,,180.66103947124873,184.80412568402141,187.64059706171497,188.69948097261346,189.88297631098956,177.85743489644025,172.60940857726712,164.51058664271926,167.98047724114156,168.31070733763048,167.14047777205252,170.088532735766,179.7058901247321,182.5377896213802,177.30747918088474,181.7425139142843,164.8597690424078,,,,,,
2,2000-02-09 22:10:19+00:00,197.6277710919064,193.47047889818626,195.02342410796828,195.15824187995312,199.6930342088063,200.84462914037042,201.64775654778143,203.01349989078008,203.9107741877797,202.26330862233607,197.39035832768192,196.638064104459,203.79362795645864,201.71231132812957,207.99424460782657,205.07033366026994,210.41608151224736,207.03213606295853,205.353447389631,199.69194081837307,198.91656319940742,200.2717213121423,199.9334375144758,194.00256204126927,192.26580531680315,180.1068392691399,170.8376743764186,168.77729218805356,,178.17580145440215,192.72572305918052,200.45953125819184,200.9360545845704,196.70747040834092,197.8635250683046,192.88656579851715,191.48346357451916,185.6151918147491,183.7916564172772,188.06377717842776,186.71527213819246,187.21058122594968,187.08852480540574,184.05491051207306,187.18225227811476,186.49059272896952,184.73621177705857,180.13178097583616,175.4723754026838,174.7689421259439,178.53939051912724,178.45309951892088,171.9362428731312,,191.65976129125974,194.7017593672046,206.2093954344316,203.63258926754494,198.16130335826395,196.05832710799646,192.3100251133444,,183.43018273810696,180.6398435828688,177.5486618768804,180.2367167139948,183.86661722502257,185.63415687638908,185.08850883272592,183.34403774886752,191.5093104612325,,195.0150611243735,197.5760414932743,197.0151576286464,192.4972489466687,195.6591554040278,196.6137722122152,191.35372872067404,188.6982974944718,188.63899972561845,185.84704760773363,187.94102059091801,187.69761181932185,184.63632571435633,185.20201891198178,186.4335875221697,191.10052279862322,191.7488215704908,192.51177776133107,193.53073838255236,199.6575846636234,191.2491721239037,187.03613549288303,185.91182701676107
3,2000-04-29 22:09:53+00:00,201.1306746980976,201.90578465651862,207.69484032548903,199.9421982566577,197.80945849776165,200.25033071728691,205.8039472323739,207.75305387519637,210.00813872058384,205.5776857877967,208.88352258340942,204.41541384847727,204.2574100643329,203.7745723990533,212.68111233659144,211.12903043667475,217.75083749061008,210.978960535583,215.30357000619296,207.8279332008424,202.94710782236595,203.48924676828673,203.25063162898223,203.59676347473592,203.3717587536711,196.00988113721658,176.53736295118495,176.33623180764968,192.76275108410735,,201.54231856974695,203.52140313569822,202.6217878733103,205.43134670961052,194.94208758528112,195.62453681211417,189.16770229965653,194.48358560159164,199.50078036815768,202.32384008940636,199.19037586784174,193.19979756728327,195.36040201398765,190.92750548369892,189.0191238532394,192.2185890000978,196.97991190277438,195.34756454656167,184.87072565821987,191.20573978604347,189.5126590198135,,,203.20450491099922,195.2369826078455,195.68470583248364,209.8960017320813,206.32823447258448,203.88314177496005,194.32363801385293,187.04786153854909,,177.36328173545223,184.46303433477078,186.50438587418068,185.60995509122523,187.15143256685312,187.04462401577928,189.6264710056039,195.568719722443,202.65608224113492,,204.7803715948503,202.15894328761124,207.130260371483,206.96366855272936,208.6760153792852,210.9911341936098,211.14878879241365,209.05893863145613,204.52704203188304,198.92502858516568,200.29097413582932,205.92494478650715,,,206.3062370089729,202.2800675821746,197.60119759963254,195.0614602954169,193.80566294618902,197.53668624750446,192.92551049705256,187.97324251904047,187.40367888122796
4,2000-05-15 22:09:42+00:00,185.63234395108432,186.44028856189925,187.25754662331002,186.40429739460723,189.4377370151946,192.0486592782775,196.44007163806737,200.399143571791,,,,,,,,,,,,,,,,,,181.2272234002271,169.56775529604002,,,174.12411122887008,,,,,,185.25697691400953,,,,184.34207057804855,185.7643758709772,186.1377381312649,,185.29827027394487,187.50436042134655,181.11451900184628,184.03614342761549,181.95643953646288,,,177.138454940423,176.874075999528,,201.01833181130127,,,204.1617087661066,203.9668537258154,194.86020886837514,189.82812940875613,181.06336478705714,154.98520395696187,,,,,,,,,,,,,,,,202.25897519586823,197.94289270950918,194.75142445847627,,,,,,,,,,,,,,180.00494788732482,181.76807815836298
5,2000-08-19 22:08:38+00:00,179.8924805873829,175.31018755407183,186.6308314125481,179.80182092863978,182.29981214977386,184.52280646804164,190.74991777138763,190.7820588815419,190.71768818059397,190.74856160088459,196.062369979662,192.48064898793987,200.3773738251873,,,194.63664236616293,194.00569791035204,,185.24795520718374,,,184.43720503501393,186.57199361444106,,,179.43706604134792,173.08167372398373,,,187.83549731296003,,,,189.08627631066275,,,,,,181.60871403499394,160.7705554866348,,,181.64246829202196,188.07048623805846,178.2917620496486,176.2802329781096,173.57423161092333,173.07419504555108,169.3204937591381,169.34338437865472,164.51421084322328,142.45712915504802,,,,182.63927028855417,200.09877598524258,197.77504663806423,192.1717342035395,190.5546628996108,175.32013999848095,175.7503041997076,167.46521201526022,168.34041769615501,,,,,,,184.6097601624408,186.32354107598542,183.17836038324515,186.56451366217345,183.38297243313252,180.5904878605993,185.6900720186899,183.40893558948915,184.91810334602414,181.4725441905156,176.0224872765712,177.73401602744175,176.38268116234045,180.58558207940803,181.7716548228084,,,191.21469810931143,191.74399274052493,192.80928289203544,189.7210151373237,,,
6,2000-09-04 22:08:22+00:00,182.4581777301674,190.25399754607997,191.98102347831167,193.75679690743885,196.0970188800678,199.97336604331122,207.31386026892622,205.13659001310518,200.40424123522718,201.52958588649082,206.39923636796044,210.5162757620453,214.08091432172543,208.88337308020482,206.1796210694043,200.41100275682504,201.18985747679866,200.27298167765233,195.89355825446063,198.64599705540707,197.97950809766544,195.5833647236163,199.8690158904504,203.74238866774814,,183.1737162912211,175.03996114194797,167.11046709912466,163.58278466861344,191.1881040718383,205.34676768153625,205.4785411926278,206.88740378273926,201.89780464530494,186.5151776151435,185.56861026731335,,,186.78837245193264,184.28666988414997,,189.29234962782922,195.00041014601032,189.5338539197737,180.67909963202806,179.5071330319384,177.1472471127541,184.00441148455218,174.81897794306118,169.67204301624747,167.25105893005303,175.25214440581775,,190.81015079833048,188.6355619649821,194.6512118169039,,211.76387109163792,,,,182.45258183427563,,,,191.48231252571844,191.27232737611325,194.14860682785803,200.5159925998726,202.4255885577426,205.96848980647425,203.40887150066786,199.31551240989214,193.9640299256889,197.06033167721074,200.42540926134905,191.52131336726657,199.3481511952097,209.0803403960637,209.94865332043153,202.55658915517367,194.96856560773367,190.44867338612562,192.1071355796038,195.25047741058955,192.42760691348195,201.386113958155,205.963455679629,208.19913813680108,,208.59247349514888,204.850479839168,208.2355426783668,,196.11993893188367
7,2000-10-22 22:07:50+00:00,176.41042805604803,176.3341796252002,181.68949526424666,189.88714737994854,193.852493444311,194.96853314672967,199.4349174157744,201.5209449577094,203.13278340625197,200.26984938153856,199.33404113637164,206.24819585649178,210.3641284201825,218.5962170850944,218.02111342879965,206.01362274245605,205.37683197537345,201.0115333488068,200.76610625345933,193.2965046974076,188.92327047477937,190.78695038635172,198.31785058496695,203.5221169185483,199.4470822500453,195.7889178683193,191.54929666456331,182.09684760468258,196.07198452221718,198.2411740882445,199.29571376645544,195.25045284260085,199.80666576386335,196.39892936389458,193.55634841293397,194.32372888417177,194.31412221423676,199.6970166322053,196.08660423256924,194.701604840124,,193.42774820307244,190.25347212466065,187.6193102564381,187.04587705040908,185.5509540826334,183.28485713775765,180.45615785227074,178.07039962389007,179.8026855590526,176.25579077777047,178.69133877228273,,180.5849698002288,186.9200862392299,198.42762877276496,,207.0692858546115,208.53455101899442,,,176.99104689005605,,,175.30885759733087,174.1980934386919,181.3562016044993,184.83447089548156,190.47401897323311,192.39236147135387,198.49855525228315,198.76087437290272,194.10917608432828,195.6326024402711,202.20508710757366,196.02064607707064,193.98924083303052,185.39470977213148,182.77137895249768,183.59519118624306,185.9133863820572,190.44405004086897,188.44383531346918,191.36071359993258,191.8132627347917,193.5326407867932,200.89645037139687,201.38138450652866,199.0407474715289,197.27759446143034,196.09478234433885,194.8131896618913,188.31469474849257,190.684693351301,194.2756203397948
8,2001-01-26 22:08:07+00:00,188.50163407752376,192.0988748840888,193.3703278572904,191.53499134266707,192.92887999212198,198.89923780958088,203.66707032062857,205.38571040393572,204.37514934687735,205.70993808803814,203.2494876157407,204.3978162812584,210.06260509009516,207.44620168661925,211.2201530261667,207.5114469669344,206.49145914585577,201.01367337309614,198.0885279280448,195.55888545888394,193.43888107070325,191.92938937817007,193.3359898808545,192.89205719368687,193.4218426236443,186.99961829344184,178.45713120221035,177.08219691351138,177.99425637164842,187.30242339537182,191.2722299507737,198.66685522638002,202.16703062513946,199.65555634319392,200.82326746221685,192.99510700984524,195.8900126487871,198.1845759326663,200.75682892527925,197.81131292824458,197.94207827801245,197.1096343380411,198.08998793112409,193.60653170849355,192.1282766547254,189.77773843653722,185.61798335880894,186.0171262157346,180.42796078455802,179.50566631240164,181.9716508482019,183.70483172832274,162.30716775794548,203.52900295169144,189.3494566794632,192.8194616681571,205.4731332287048,208.50903171376982,205.273422831022,199.17683750539248,192.3002138226202,164.03450113315046,176.17510746530786,174.75810976759902,176.95064865258828,178.15139663409758,177.95054040025636,177.66423041742223,181.89114658335907,183.50517608453615,187.02936085744358,184.80699559193806,189.28214137592485,187.12767231969968,192.30904722897338,196.2622044405108,197.22569681026647,194.6925210804813,196.0785535407419,193.47172660580486,188.96635438056887,186.85539216526854,197.41704534700014,193.4431020484442,191.70766222886118,194.24558222907984,189.22381997810783,194.244236375154,196.6886112829814,195.6881787808884,194.75182918388163,198.72908346324192,192.23813764829015,185.4647015601168,189.68969765782532
9,2001-06-03 22:07:16+00:00,195.63809080589098,202.1678323291009,201.35590167812288,196.10276096472575,199.7996144301351,199.24263521658997,196.8462592539968,202.5834244032794,201.78127830536835,208.57061848699456,206.96011631177768,206.82460092180196,208.87140303742544,208.21114219273406,211.8669045226485,208.05817700687703,206.459032909706,202.3806687490467,200.88779623816296,196.82361461091392,195.82077977497877,195.4601883697017,201.41364163193256,205.25007678160833,204.34603511008422,201.1283558317136,192.68932908181026,186.95599464572157,188.6537913225815,198.5823937111799,198.26194090107938,199.63337519627734,201.28871522302873,198.90065757749352,201.52990668637958,200.367809400568,197.25542003135737,203.6136625315789,204.2373474425663,201.54113982078647,197.57341859437577,200.29492214597465,197.47536779836963,196.12203165511502,190.27577305025957,192.73817971090034,193.54761465637242,194.2266410016979,192.7810824249278,191.19125506424476,189.1487538088741,193.14581694395656,190.20589483364188,206.14077633386154,207.15252259335654,209.3120292890773,209.52010728937543,203.3387487985062,199.3593959560022,204.19156180787684,204.1423016660744,176.17558356675602,184.02208362291023,186.3783682746389,184.93161744251395,182.79921854394664,182.81893313014976,182.2939258397356,187.14563715564702,179.3542019134642,181.2769201252003,183.35788083039708,192.09629345653997,199.00974383801704,198.85672689898539,205.00552004007807,207.73846147762302,203.4477263062661,199.25716026001845,198.15157766746958,196.57336204269106,202.77604451795762,200.1970557145502,201.69788508929605,200.74662962539253,201.48353641704222,198.6209194446419,199.39828213770883,196.68318989734527,197.36646457840953,,,,,
