,dates,usa_HI_0010-0000,usa_HI_0010-0001,usa_HI_0010-0002,usa_HI_0010-0003,usa_HI_0010-0004,usa_HI_0010-0005,usa_HI_0010-0006,usa_HI_0010-0007,usa_HI_0010-0008,usa_HI_0010-0009,usa_HI_0010-0010,usa_HI_0010-0011,usa_HI_0010-0012,usa_HI_0010-0013,usa_HI_0010-0014,usa_HI_0010-0015,usa_HI_0010-0016,usa_HI_0010-0017,usa_HI_0010-0018,usa_HI_0010-0019,usa_HI_0010-0020,usa_HI_0010-0021,usa_HI_0010-0022,usa_HI_0010-0023,usa_HI_0010-0024,usa_HI_0010-0025,usa_HI_0010-0026,usa_HI_0010-0027,usa_HI_0010-0028,usa_HI_0010-0029,usa_HI_0010-0030,usa_HI_0010-0031,usa_HI_0010-0032,usa_HI_0010-0033,usa_HI_0010-0034,usa_HI_0010-0035,usa_HI_0010-0036,usa_HI_0010-0037,usa_HI_0010-0038,usa_HI_0010-0039,usa_HI_0010-0040,usa_HI_0010-0041,usa_HI_0010-0042,usa_HI_0010-0043,usa_HI_0010-0044,usa_HI_0010-0045,usa_HI_0010-0046,usa_HI_0010-0047,usa_HI_0010-0048,usa_HI_0010-0049,usa_HI_0010-0050,usa_HI_0010-0051,usa_HI_0010-0052,usa_HI_0010-0053
0,1991-11-10 20:18:16+00:00,190.01595088342225,198.13502646751235,189.66912186959965,183.5431135557383,186.78309819570137,180.6563816934001,174.6996568940125,180.11631871273042,186.3847165345806,181.9725621026238,178.73503148183192,179.44762043296663,175.8806368831345,172.62726803047832,164.8153589025194,158.76516906192956,181.7509759529373,176.8237343997599,170.55193449403262,170.04051497187635,163.78105686495957,169.174379139731,173.508081934657,181.53939374993368,183.41816254442506,172.67946621433222,167.2745750041248,163.64291841332363,152.02290303805182,170.85838948053376,176.94789352922103,189.03835260056195,189.35918497062647,189.50359181179903,188.18779378634764,186.16288015195818,194.9709276587615,195.91039576865919,202.58338957092613,198.30470836911473,199.54547969921592,205.08786588163622,201.15549472371654,198.0442704762212,187.76766316618142,189.88086971026996,183.4213932177453,177.9781457287107,174.71131020383368,171.12244247123957,168.61001527505738,175.49949443008438,178.03524320517144,182.6564074865999
1,1999-07-03 20:46:48+00:00,196.58501670585343,199.63494950394931,194.24716100345023,188.04316765699687,188.90194529981622,183.22521349789994,180.99292862349972,184.94144961847212,189.440940149384,185.29160650598874,181.33623616821984,184.1455351607231,179.52019136131858,176.68161859792383,173.19328934838995,180.2921411002556,194.3875458050551,178.5532321790501,175.14423409755983,174.15602311846203,175.5918297242211,170.08390851236743,183.5568777854951,185.30031991706153,186.3833642648523,184.81088524820075,186.83428495310432,187.56964724754678,168.22205927043765,159.18733741032324,163.4797267220438,184.26857888019714,173.52864426577628,189.32591479698988,189.10875125249424,184.44141295405925,193.56129963859982,195.83479444561493,193.32425303279555,191.15627909563395,199.3997178660132,201.1479055677125,202.06898839202074,192.3810165283794,179.41648557203035,190.61470621106474,180.7990855249381,189.60612726103005,192.2010804900988,198.61911691366524,190.99895001397624,200.94474602864395,190.9219014662005,198.0920347525464
2,1999-08-20 20:46:55+00:00,198.05623575766307,203.93692195816112,194.4283531782786,188.94866520463924,191.59757962603118,185.84319762586458,183.1202531255801,185.96571927809197,191.73231262483813,188.6114228510666,185.0988580186084,185.36814591489983,186.79899952026406,,,181.9670726966974,191.92743090014847,182.90875055976093,175.1789510841061,178.50414605749947,173.35486296321832,174.97225741650638,186.17599927354254,187.0564972571454,184.23908559329706,189.29311510923642,191.7515850913908,188.98175227328306,170.20738378457952,167.93725020790555,170.0945530893389,193.37085953721626,190.67549943096515,198.66060589803365,193.87016536826565,189.64544732184564,200.2562811297263,196.06951760854625,194.08553676351244,197.16069633586304,204.221520904497,206.48134640576106,206.40884243349552,198.1947560509339,191.9980247837957,198.65619217097733,189.5283391022371,201.07382417662512,200.03591218198736,194.34402665792874,185.38591169484818,197.19117600540375,192.6793961729168,197.22388791019094
3,2000-02-12 20:46:47+00:00,208.90760440275196,204.0989049115037,197.65516686850683,195.87902959904352,192.82907058156226,192.5134115428058,190.59670513262387,191.78205716759464,193.67802995959335,189.8027467284992,185.3846944054753,188.40883431319565,183.86635848493668,182.18439104478898,180.88564919623886,187.10782045677044,194.69180408650118,183.3694985347621,180.83988750946153,181.2569427743749,182.69214025182336,179.85423963167295,188.69943571284563,196.66967188557894,195.2894668145902,194.01116344089797,192.82003649328698,193.29798178146655,178.6736006595101,174.60846503262135,176.07655136878338,190.1400812073013,186.8502561792062,190.8060412495888,188.16973480476972,188.22228412830813,196.47780026333015,196.8124215176596,196.9920186183944,196.89541391089622,200.6181326301035,197.47071801693102,198.00318320818587,198.92972502508633,189.9263280599197,196.47648030019522,192.93769919863374,196.22076570176426,193.50240143721066,196.8663908481804,184.74214442315073,188.86396471965924,184.14739195851644,192.8221495051945
4,2000-06-03 20:45:56+00:00,196.5368628538224,201.86917176989436,196.72155623094383,194.8331763803819,193.81498125834972,190.08304829868135,189.63857662173746,190.61563719221323,191.94881457008145,186.2955370878259,181.42528807243895,178.53052293684925,176.36793700840056,178.89409319447213,169.61059377667078,186.335326786896,203.6472762348594,190.71808818242522,183.9891428229863,178.65078797257158,178.37337497840014,,,182.02497087663414,188.30074961834677,188.72191594424643,191.1725130427436,193.10450959322017,179.39107115444656,172.6970420075059,169.55041580175072,186.66041878517905,185.846084316373,193.11684665143628,191.20304105496166,184.92745667740695,191.53425792080458,189.05471762938987,188.00942396437947,189.4817074642287,192.4028537399317,205.83462483907613,199.61892431298008,196.97484729890206,189.21698896566028,190.52829406160168,188.54534549858604,186.3656236476344,193.4076587472605,184.27861517381314,185.32780414618063,189.10960609877898,192.74925208623227,197.77413083716422
5,2000-06-19 20:45:53+00:00,193.09074830561153,201.40201767260993,195.37563843071914,194.52063963818583,192.87714382565343,192.00612661123716,187.55110606859742,191.52163902024756,189.37564291949937,185.43189623211782,181.54547752158496,183.26145224071766,181.2873741356827,176.53040753312672,175.95734116432,180.35512238414293,194.93229756011544,183.5553877461069,180.65135930287283,176.20973109399444,179.06080258672074,175.72219083588024,188.68233885238055,186.97533817786606,189.27245274346708,190.14395472480146,188.0206235186535,192.95771320110788,173.80418046399,170.54838389646548,166.28877806781534,183.51788250704925,180.88717530756824,186.6030549154999,179.64877089560343,176.7333709033678,186.5966016273699,,,,193.31431196025244,197.24208950834114,204.4874509695014,190.73008736733505,186.7050175635577,187.0245594691483,182.26970952985113,180.53566722502498,182.83987012822772,184.6655322468248,179.15483182726365,192.23432870871335,190.64955587797203,195.98756416364836
6,2000-09-23 20:44:31+00:00,203.69911081024065,208.77151097286156,199.97208222810136,186.8049234623002,196.71733602472935,192.38274106344727,193.08751640485434,193.0165317428617,196.92156095585614,193.7541076723931,189.4514211938362,188.1898935098511,180.8500845779847,181.26356768462168,177.23123734091922,190.3204793752229,204.81871063737796,189.76935280427378,184.9965836714255,181.69289279395255,180.2116624396756,187.11343342682406,190.36786533146932,198.38948708443434,197.95146794069984,196.53179274962014,199.1158913829156,203.4410403147209,190.30737138804108,178.1712881783157,178.61516266960425,194.8694197997892,184.6080764169384,190.33808592131606,187.55694377471804,183.59241858417118,194.40144477161277,185.14212574609164,192.42040592970278,192.8390013329789,199.24240688845455,211.64208793983735,208.58013160177418,205.6914591536611,193.37228782338542,200.93718974583044,192.61139966979295,190.6961461055978,182.36902763749495,176.33826446234173,183.0914917515829,189.2048400555267,189.74201999362126,
7,2000-12-28 20:44:30+00:00,196.81281545855825,205.09028195567052,198.03594647108352,198.51495700292062,193.76411765322408,192.59390399296078,189.42567352681849,192.40861814782974,192.65749453535489,188.50936248260751,185.01874007559846,185.79504769735087,181.5007950807666,178.00977830305453,172.30319049365303,185.62257884285447,195.02377750938834,188.8474226555157,182.38484191021,181.42767156648134,179.30186487509167,183.0456964879642,190.6522262207024,196.5030811742779,198.87790462195187,198.52192251878526,198.17082136333252,200.58683680525965,189.2235360114821,174.87285094708105,167.09769058153233,191.14528379321706,185.81175757555408,188.0280230460707,181.56590343165857,178.32314630063982,184.4461958048582,181.33819850318812,188.90279697650857,185.45937744146147,187.74010852865464,192.79711848856394,191.48580326548833,191.68425285475448,184.98933970416164,187.47955746657408,177.93331930376715,178.73472480552047,179.69283520118825,169.32474623558406,168.43929834860737,176.59808616761612,181.1685951968746,187.40233268955478
8,2001-01-13 20:44:32+00:00,,,,,,,,,,,185.317222325384,181.9861925097123,167.75824374858308,171.90869445257565,164.10114617479323,169.53219981019885,179.33713005947632,171.56381757637953,169.15696195366112,172.96889645431145,167.49484442554976,171.13053675610348,178.79484629702023,187.13054598232685,190.7921335891932,188.8133521879232,192.4439308538206,190.7658107678722,171.2027887547522,,,,,,,,,,,,,,,,,,,,,,,,,
9,2001-08-25 20:42:49+00:00,198.8097396236021,203.17213101334565,197.59490834967778,198.5865863158592,191.96762537825157,189.46877364621,183.84311830563823,188.8597245297383,189.1821487080021,189.05946209823503,183.58392780520848,183.51332443187115,178.32853108751289,175.54117169612098,170.00165621364883,176.93697182922588,189.1678409860969,190.6362513708644,181.7180177968082,181.7961249369994,181.3105418604524,186.76182678225564,192.13710117333693,199.7214062001632,200.1385378923082,198.38454241179434,197.8279774104549,198.62237989281738,178.2244753100258,169.78440783085105,170.27141452968286,184.002209077356,169.90107873240382,181.71647574197684,180.57326928888813,183.2825818721717,189.62112899846724,180.21154852275933,183.81795144302572,182.08064575440673,193.1607480303794,194.9744591657692,192.54347878250996,189.00881876374416,186.43122648236707,185.63887591533953,183.68626590112066,181.25256152302586,180.37548096798267,173.8051425905778,176.1054216055124,187.94800312308408,185.28993892551696,200.17883870721838
