dates,sar1900-0000,sar1900-0001,sar1900-0002,sar1900-0003,sar1900-0004,sar1900-0005,sar1900-0006,sar1900-0007,satname
1984-05-06 09:33:03+00:00,220.59,210.02,231.34,230.23,229.59,224.48,235.53,238.72,L5
1984-06-07 09:33:54+00:00,221.50,209.72,227.14,229.46,227.70,225.99,232.78,240.72,L5
1984-08-03 09:29:20+00:00,221.50,209.72,227.14,230.36,228.96,227.68,235.85,241.39,L5
1984-08-19 09:29:51+00:00,225.11,210.57,230.08,230.96,228.88,227.97,233.37,238.77,L5
1984-08-26 09:35:45+00:00,229.61,219.94,228.90,229.97,222.03,227.97,233.37,238.77,L5
1984-09-04 09:29:37+00:00,228.83,217.21,227.80,230.28,222.73,227.62,232.33,238.58,L5
1984-09-20 09:30:04+00:00,229.85,215.78,229.40,231.26,223.38,227.14,231.99,237.16,L5
1984-10-13 09:35:49+00:00,228.32,213.16,228.61,230.89,223.45,221.58,231.99,237.16,L5
1985-04-23 09:35:59+00:00,224.59,207.25,224.35,232.65,225.45,229.39,231.35,232.55,L5
1985-05-25 09:35:51+00:00,223.25,209.00,223.99,232.09,224.53,227.44,234.14,234.67,L5
1985-06-10 09:35:50+00:00,223.41,207.99,220.98,226.91,218.63,222.25,224.83,228.67,L5
1985-06-26 09:35:47+00:00,223.34,207.60,221.51,227.22,216.44,222.32,224.10,227.59,L5
1985-07-12 09:35:41+00:00,225.24,209.42,223.43,229.03,218.77,224.42,226.86,230.81,L5
1985-08-13 09:35:25+00:00,225.24,209.42,223.43,229.16,218.53,223.60,226.73,230.49,L5
1985-12-03 09:33:55+00:00,225.05,204.53,221.15,225.41,215.53,212.57,209.75,228.40,L5
1986-03-25 09:31:37+00:00,223.65,196.00,211.66,208.98,191.72,187.69,176.45,200.61,L5
1986-04-10 09:31:17+00:00,222.85,195.63,212.00,212.02,199.36,194.23,188.12,214.00,L5
1986-05-12 09:30:29+00:00,222.74,199.13,215.56,216.92,207.72,204.37,198.80,222.85,L5
1986-05-28 09:30:02+00:00,225.18,201.83,217.24,219.84,212.35,209.66,206.69,227.14,L5
1986-07-31 09:27:55+00:00,226.84,206.00,219.03,222.91,213.61,219.04,221.13,228.26,L5
1986-08-16 09:27:20+00:00,227.49,207.42,221.36,225.32,215.51,221.03,222.67,229.54,L5
1986-09-17 09:26:13+00:00,227.61,207.38,222.34,226.13,216.81,220.25,222.13,228.77,L5
1986-10-12 09:19:38+00:00,227.60,208.43,227.10,231.97,222.06,218.78,221.89,234.69,L5
1987-01-23 09:25:40+00:00,224.67,207.08,225.32,230.02,217.98,214.28,213.71,230.95,L5
1987-04-29 09:29:06+00:00,221.52,210.46,220.93,226.88,215.96,225.05,220.68,239.90,L5
1987-05-15 09:29:33+00:00,220.80,206.01,220.07,223.65,214.81,222.71,220.60,229.26,L5
1987-06-16 09:30:19+00:00,218.54,201.58,217.46,219.64,208.98,217.00,216.82,220.96,L5
1987-07-02 09:30:39+00:00,219.94,203.25,218.82,220.25,212.12,218.46,220.40,223.70,L5
1987-07-18 09:30:57+00:00,220.06,203.67,219.12,221.27,212.52,219.49,220.70,225.43,L5
1987-08-03 09:31:25+00:00,222.34,205.30,221.92,223.05,215.81,219.64,225.38,227.76,L5
1987-08-19 09:31:54+00:00,222.08,205.65,222.21,223.39,217.22,219.06,226.04,227.94,L5
1987-09-20 09:32:42+00:00,223.32,206.16,222.77,223.73,218.34,218.49,225.40,227.59,L5
1988-01-10 09:34:42+00:00,226.00,206.55,222.57,227.52,223.57,208.62,212.57,215.18,L5
1988-02-11 09:35:17+00:00,225.27,200.83,209.95,218.86,225.92,191.83,192.06,195.17,L5
1988-03-14 09:35:39+00:00,225.00,198.90,208.39,217.54,216.86,186.14,181.54,187.30,L5
1988-04-15 09:35:50+00:00,222.08,200.26,209.34,220.95,217.80,188.52,185.30,189.99,L5
1988-05-01 09:35:57+00:00,221.60,202.21,213.12,223.34,220.17,196.03,196.26,200.23,L5
1988-05-17 09:36:08+00:00,222.38,203.97,214.96,224.20,221.76,201.43,203.68,207.16,L5
1988-06-02 09:36:14+00:00,222.07,203.65,216.47,224.25,219.42,203.93,206.22,210.06,L5
1988-06-18 09:36:19+00:00,222.84,204.08,216.25,223.38,219.33,205.58,208.26,211.36,L5
1988-07-04 09:36:24+00:00,222.10,203.87,216.23,223.23,220.00,207.31,210.03,213.41,L5
1988-07-20 09:36:27+00:00,221.20,204.67,217.85,223.59,219.36,214.12,218.50,222.77,L5
1988-08-05 09:36:28+00:00,221.87,205.38,219.18,223.80,218.15,214.81,218.50,223.63,L5
1988-08-21 09:36:29+00:00,222.97,207.35,223.68,226.58,217.94,219.16,224.46,228.51,L5
1988-09-22 09:36:26+00:00,223.85,208.08,225.19,227.99,219.73,221.08,228.34,231.73,L5
1988-10-08 09:36:21+00:00,223.46,207.28,223.94,226.14,216.83,217.75,225.10,227.16,L5
1988-12-11 09:36:09+00:00,223.60,204.31,219.46,224.07,213.65,207.51,211.13,212.97,L5
1989-01-12 09:35:56+00:00,222.57,202.30,216.95,225.63,210.53,196.27,198.22,198.92,L5
1989-01-28 09:35:43+00:00,222.51,199.86,215.06,225.34,209.45,187.16,187.47,188.21,L5
1989-04-02 09:34:48+00:00,217.48,192.71,204.45,221.59,205.96,175.34,172.47,172.66,L5
