,dates,per0188-0000,per0188-0001,per0188-0002,per0188-0003,per0188-0004,per0188-0005,per0188-0006,per0188-0007,per0188-0008,per0188-0009,per0188-0010,per0188-0011,per0188-0012,per0188-0013,per0188-0014,per0188-0015,per0188-0016,per0188-0017,per0188-0018,per0188-0019,per0188-0020,per0188-0021,per0188-0022,per0188-0023,per0188-0024,per0188-0025,per0188-0026
0,1985-01-26 14:42:08+00:00,232.90103223955163,211.668804440684,207.71959469080582,227.49654601685344,219.51579096709762,203.89140982878962,208.7086080971358,237.113680327966,215.81448485945813,195.11672679897555,180.49869280718084,176.13814994416964,163.00353335316444,160.95489807202296,155.9121455006038,164.73158972710237,147.74770425731654,141.7710479712294,135.87810172133794,141.67954611272637,151.93468523337495,146.79285282108066,140.9919369761506,147.05587902143253,140.95336104017596,140.44064963831025,153.08957503561257
1,1986-04-19 14:37:04+00:00,228.60024581286956,208.96874853530943,211.13806371857245,221.85505577659097,225.1421178261529,212.57663529548046,225.78998370253555,245.88544396662195,226.72709469671983,200.74856212608142,185.18842867675383,184.37371167296976,173.00935195724495,168.33931371696468,170.38661959019618,170.6182218565431,153.42458452605197,141.23053470984857,139.5766288298029,146.34492539897803,151.4105121885025,,102.05176534696562,130.86528806211803,137.5859993939653,128.09924602699277,137.92876477045178
2,1986-05-05 14:36:40+00:00,229.87831536432358,207.2307949159116,199.0373681640763,208.19265666125716,210.24163272579636,196.91785731425637,188.83647739723358,207.66190231289502,177.9959868894519,158.61670770311696,137.0167077052779,147.06845725143467,144.32099726339248,140.5399604512627,148.65306047594734,158.33978706471294,132.5955653653196,121.23042443371443,124.02303233517242,132.49470979329655,135.10798041460944,,100.86009648579561,126.62475947360073,137.50603225940523,135.4348480981385,140.06047301263942
3,1986-12-15 14:30:32+00:00,227.7301892666765,210.43424630778352,212.33368334314645,224.0887666843711,219.9432796835796,214.70117318187172,216.73472005836388,235.42955336956848,212.2854476070839,190.3539579972596,172.74455214232708,165.97309151690985,153.82520786326256,148.56463851294703,162.9044813676973,166.3824178591854,138.86707684854454,135.44740361379843,130.52224395652163,137.8568210548759,150.53924003829155,145.038239539239,,155.85285426679127,150.35525343038776,136.96564039599718,158.627924193037
4,1987-04-06 14:34:23+00:00,230.89679305407302,209.93857532136792,206.41795913063592,219.52798532579783,223.69284732606565,217.01455135113392,224.31023040472274,248.0089619581876,228.2356685448226,204.8613399962083,192.40324358042855,185.23242975943322,179.61970643206877,169.85719476608892,169.16839953278,174.83127051408232,153.82993633388773,138.10859758329187,140.44101608435693,143.8630791153442,154.89494620874623,140.8123775303828,106.78129835867152,125.88563014849449,139.79951735571925,133.2881172115187,152.42520231031872
5,1987-05-24 14:35:48+00:00,229.3778179846346,199.13978618439845,196.09081804031936,204.93818617112504,210.6013795404403,198.76883616509446,197.04380448862088,213.46774402981282,194.2368178607782,170.28055577953396,148.5200421874741,156.62098187505228,155.45858566966703,156.12732050018028,158.58810845290918,164.8933292865911,134.07906236488256,125.31746629686437,130.90466519260832,139.485973502486,145.03720522202832,,103.6816170641438,128.0285045987019,145.2115925458741,133.3349155519616,145.78119811202546
6,1987-10-31 14:39:29+00:00,228.7082491490124,204.8821716192586,200.08464512425772,207.83053018917883,210.32572420436782,198.9359349964127,196.55182662021213,214.54526995541403,192.47563228310395,165.3724574550576,149.4873450768104,161.59829561952262,149.37192953551494,150.13464553593096,135.47270896102518,158.26849900281874,130.97516531007665,122.77140073433782,130.7161500458066,127.8930629850789,136.39806489764644,144.2103118683801,132.8260230056824,137.5595608671352,139.417029453448,136.03539136867332,150.8571537818096
7,1987-11-16 14:39:51+00:00,227.44041860025166,206.90252094360352,203.00790265719638,211.66058949764042,212.96347366061107,197.35112019376504,196.06730394533716,213.0395727213428,185.71141455354734,157.9904662152293,142.45710560173984,153.60113973218859,147.16951384865538,152.23061802171347,135.31514748562782,148.5817986976456,134.8513283590153,125.49579185569495,128.2878729655271,128.45924458194648,134.8206145221202,138.57691957720039,138.81074046193245,144.3264607934231,139.17124884285525,130.069499377907,155.32000204002327
8,1987-12-18 14:40:20+00:00,232.7580275969839,210.38124963169724,207.39217092204606,220.61234142444457,220.81783441203515,204.45038801064408,209.34914489549917,224.02497810434357,202.0540026529039,176.27038775921895,160.84164353536374,163.80028375737143,151.71269716290004,150.9086673241994,133.42717922347413,147.65105574213814,136.553502553897,130.17324186714671,136.6737196300298,135.25361691432286,134.59592596484308,140.6670130223349,140.78317716812714,151.63452860451187,143.6231072124811,140.24785878248684,151.7681944470466
9,1988-03-07 14:41:36+00:00,230.7789777197427,209.42671274323973,211.36034143073653,228.47741933425704,231.90089235532855,224.10420059678097,231.2613731647424,253.34717278554263,236.1705375150159,212.36365510074862,194.8404133220532,194.77706306024092,180.26799821826228,164.64354364619146,176.76327842003226,170.50382760142585,156.0401954636091,141.56752759267408,142.47554629033064,139.58130906460798,159.72107685195124,148.29408374730957,122.66209351734976,134.36928042081522,144.57526828617807,143.02239187008152,168.6481678143746
10,1988-03-23 14:41:44+00:00,220.98813445910812,202.96684048440136,200.58019901409762,217.8727073981128,217.42055498508728,196.324863222808,204.75735935724438,226.8981953676088,215.24123089893078,187.8343223563825,174.8138320812089,171.73524724195778,160.70283232275386,154.58403654407604,160.2869201265396,161.5742446333606,141.1624715618891,127.26472575320084,130.0972317518973,131.05339161081116,146.53020474538073,120.99019037461048,105.55566647953083,127.43629179049064,139.69678630186152,126.66335142750987,149.98707150487024
11,1988-04-08 14:41:50+00:00,217.19647492522418,203.24343004990627,203.3426671381879,222.16869152615698,224.24401219080724,205.9518760257775,213.13089131440879,239.36140129838842,219.97816711837766,201.46292289197217,191.5209715497835,186.49017565644303,170.23740917742592,165.4305440984023,165.59355063649815,171.9282220994505,145.2988885013246,132.6475195607777,133.13757364063903,136.68799971223396,144.48607489298988,,107.02934442238528,132.69681826797586,142.15477393473776,135.352617855066,163.04310354198148
12,1988-06-20 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1988-08-14 14:42:27+00:00,226.2405900250831,205.48626953935127,200.86697148464987,213.21991695665395,209.09785604059041,181.98853947863267,,,,,,,,129.07466630651263,134.3244584858846,141.87502458174674,128.27495096621334,116.39861489556117,118.40542840308868,120.14488316822113,126.75218443851409,103.30756514528127,111.82557849361136,131.6440987514213,145.32610500715685,131.81790164571186,143.54620968599116
14,1988-11-02 14:42:21+00:00,244.39956739002972,224.4125655104104,221.95280653477298,235.7405494423727,232.06375633202205,217.06018170529688,217.4822785304743,224.51528161085844,203.8873864330057,181.7520091931237,157.95232176790432,162.19824923118676,153.50955816500505,149.0140309939739,143.6599028816788,158.4845223224997,139.1693958495207,131.8687422840561,124.96402049759033,138.12319731154184,146.38036103489955,147.88282292345403,150.2155172100113,154.80162428105146,152.27052929120438,148.54387522040173,168.67999316668596
15,1988-12-04 14:42:16+00:00,243.47887940356947,220.38202732490618,217.3320622676156,228.2081915815693,221.24594669176497,205.47982809477367,203.90965778548403,223.24937661868117,202.10195789073396,174.73913120560897,163.2054586026545,164.22255250095793,151.182667154402,138.2706530510897,156.06969155556772,161.94545980930957,140.79964703398713,132.04228124365122,129.36623208095924,136.8861619858936,149.37427936052595,142.7896039287391,148.93238604579238,157.65104778424114,155.1855679904232,141.0594540259493,160.2436945423106
16,1988-12-20 14:42:04+00:00,241.79540856275545,222.26019692021552,216.69259759799365,229.14758051129607,225.15116618416923,214.89641445468783,212.32164412880715,231.04833711234534,204.04340458163426,185.49886788167774,171.5470633218271,170.77592320847054,157.02578293875047,145.04546676404382,157.33277373886958,165.8096341789771,142.22692426844955,133.60118656162945,126.61517357294271,137.74701164742487,152.64730453130733,143.79050071341177,150.21915520228637,156.11467840700925,152.62759514508164,144.65608550835873,167.13425771303193
17,1989-04-27 14:40:32+00:00,228.97082033582464,208.14305553240163,206.91719664674068,215.5227973096084,219.49185905928763,193.64587934393012,197.35460091989395,211.07690771628452,184.990838788192,165.33615756643863,152.35172263709586,160.77652826975086,155.93833221787966,139.04977436459237,143.90980942502895,145.08204010493392,138.6760731972575,128.11335164090198,125.91108780434723,134.14242640782376,132.58514795266095,106.89466213797373,106.95383309849356,137.58426409901088,142.46121756101434,132.90338046965735,153.5499864332243
18,1989-05-06 14:34:17+00:00,,,208.38280205227818,213.4428802110174,207.69502001218686,186.12485483712075,189.69953272289726,199.53051084427176,176.16109323753915,152.70766641492497,139.21424460918658,150.14988248785022,144.49418028718807,136.40797525772567,136.7381154354492,140.60430386063786,124.62557236697073,,,,,,,,,,
19,1989-05-13 14:40:18+00:00,229.2160753094845,205.87847282362335,207.31917716415907,216.22629341538095,218.87767804810065,199.52129461529313,190.16569490262822,206.5243158883559,178.1960401755191,157.63912721208123,145.2001731717666,154.44843693833522,152.7719062621575,137.6033380128973,148.11119589204966,151.5458880621743,138.35080285095566,121.62818753618345,121.6207307383272,136.6961685274449,126.64479954689459,94.25965408114877,102.90395199068867,127.20250039086939,138.42783058271058,129.26767113425257,140.36116451383046
20,1989-06-07 14:33:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1989-06-14 14:39:39+00:00,224.38593942838997,200.05199723385147,195.99077710059723,204.91907272365313,205.31604030868766,187.23674542333657,188.37097264239222,199.88630544307128,183.0251972946561,158.08525322637846,146.0213169243281,151.7750087830323,150.6757385647693,132.30128823358942,144.66526757995067,144.18485472333188,136.92941433122638,112.53533671424555,120.07565052417958,134.26543336371813,131.46268430852191,78.23577463722879,95.82648671476434,127.00055108983366,134.82392149064992,126.16114473578985,144.9874299565371
22,1989-10-04 14:37:23+00:00,231.91472866907128,213.94280046549804,210.17798731816083,224.42208163171728,221.50224670056772,204.15101250219303,205.9041718947186,226.2684441925264,197.7278756327331,175.49038214932554,169.26721672947082,165.3086870004927,136.2246277822951,129.76160743640847,158.02641043071893,154.55214142030104,140.58061752780566,135.08082420928392,136.2480686147123,124.1296020084968,137.1004710541187,148.4640930496282,,145.10759624649208,138.51732181163584,134.29173938996382,158.9907968473414
23,1990-01-24 14:33:55+00:00,229.58382929723396,218.38125308224977,215.4051519388699,225.5476948376782,222.11585818130828,206.5390963286795,215.69423470238888,227.62433708012543,205.01345089889904,187.85210740108613,174.0751511624081,171.22604944371844,157.0526525849621,151.8593155173288,160.4490208639909,161.80220545883085,137.9794431620309,127.99853895635111,130.0032619532244,135.60433538150525,147.58522083777285,143.84356056076794,,150.48208976587276,141.57560517008665,150.7133446190649,164.1497583728499
24,1990-02-18 14:26:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1990-03-06 14:26:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-03-13 14:32:21+00:00,220.34257499207698,198.65011658018645,198.5234217199861,208.02089051716746,213.31712033593533,195.8951978142906,203.88509887372302,220.20699954974353,195.38591689932272,172.89193370077405,161.70665107842316,169.78871697122122,155.52277059909943,149.7838398890672,151.7522316584035,161.44566960689548,140.95984011640326,127.64742277397627,125.23272935446566,128.64051436717463,146.59650196993252,133.9003521983495,109.39326627733224,130.84086548121803,139.8203500310668,130.81280768384414,154.5306463635184
27,1990-03-22 14:25:50+00:00,229.68541597056387,205.98646347815185,203.55003351957325,213.22250591100126,216.3998306317981,197.5917414025027,205.61446647857892,219.09834181197076,192.7498550043354,169.75137656347033,150.70279402526964,156.04321885126427,147.4475441559358,147.37882703072506,146.99335350489645,150.51954578816077,134.64486142293094,112.636787901211,114.56211942855766,122.73209597402742,132.79323579097016,113.68631411529455,91.17376528675057,120.57799014394385,127.22382857793829,125.02550551269657,149.19066631402023
28,1990-04-30 14:31:49+00:00,234.92992470446262,207.45607345580345,210.35479297783738,227.92509282450888,229.05552012025458,217.95101771070279,227.95951952096937,246.46102312539819,221.91911392080397,205.23463410280087,185.70204981379158,185.42382124612485,164.77663841249694,168.0243197279998,163.08011040879475,172.2086304084401,148.22138846587117,129.5091232880315,133.98814232516543,137.019695783411,151.74500755371358,,115.94411701262496,134.299466202021,146.75905085477066,138.44761738826082,157.90277901506465
29,1990-05-09 14:25:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1990-05-16 14:32:00+00:00,233.29999978343855,208.8868347941648,208.17466488997843,218.6110568183503,218.94612702015797,211.18434247821872,218.03904801268018,241.50814277125502,222.65599350450458,201.77996498885753,190.71450723993192,187.09194927904213,173.7505502626874,168.05460899085756,172.2121677273592,173.36427759087252,147.13624721035595,134.61552283105846,129.61008328766508,145.851685938405,154.37042000323075,,104.58050541696757,130.94013936598517,140.70706323482347,135.7659613308408,155.80692501443417
31,1990-06-26 14:25:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1990-07-12 14:25:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
