dates,sar0786-0000,sar0786-0001,sar0786-0002,sar0786-0003,sar0786-0004,sar0786-0005,sar0786-0006,sar0786-0007,satname
1984-06-07 09:34:42+00:00,186.04,164.89,167.11,152.19,153.60,168.39,157.94,158.86,L5
1984-09-11 09:36:38+00:00,176.38,157.32,159.74,143.95,151.32,161.95,157.25,154.30,L5
1984-09-27 09:36:39+00:00,179.34,162.64,163.31,146.00,152.46,165.44,161.90,162.26,L5
1985-04-23 09:36:47+00:00,191.32,177.34,177.44,158.40,167.32,174.17,177.57,160.84,L5
1985-06-26 09:36:35+00:00,187.19,174.30,172.78,155.09,161.12,170.02,171.27,151.76,L5
1985-07-28 09:36:22+00:00,188.42,175.45,174.75,154.09,162.04,170.77,171.67,154.98,L5
1985-08-13 09:36:12+00:00,187.69,175.78,174.81,154.40,161.21,170.93,174.49,157.00,L5
1985-08-29 09:36:02+00:00,186.21,174.68,173.88,153.87,160.53,170.40,174.30,157.75,L5
1985-12-03 09:34:43+00:00,186.41,175.66,173.21,154.34,160.35,170.50,173.94,160.58,L5
1986-01-04 09:34:08+00:00,186.04,175.55,174.79,155.13,162.86,171.14,174.91,165.20,L5
1986-04-10 09:32:04+00:00,184.41,168.97,170.83,152.27,161.11,166.13,166.91,159.60,L5
1986-05-12 09:31:17+00:00,188.58,173.04,172.61,153.74,161.72,167.92,171.63,162.55,L5
1986-05-28 09:30:50+00:00,189.27,173.68,171.94,153.19,161.72,167.92,171.63,162.55,L5
1986-06-29 09:29:50+00:00,188.45,170.45,171.07,150.80,158.19,165.25,170.76,157.02,L5
1986-07-15 09:29:17+00:00,189.53,169.50,168.86,149.69,154.84,164.99,168.67,153.29,L5
1986-09-17 09:27:01+00:00,189.24,170.37,170.41,150.59,156.82,166.64,169.67,155.29,L5
1987-01-23 09:26:28+00:00,191.43,178.88,180.94,157.64,165.28,174.19,179.01,169.75,L5
1987-05-15 09:30:21+00:00,187.97,174.22,175.29,153.04,158.64,168.90,171.80,160.75,L5
1987-06-16 09:31:07+00:00,183.38,170.46,171.31,151.32,157.84,169.40,167.94,156.62,L5
1987-07-02 09:31:27+00:00,183.95,171.75,170.65,152.08,157.27,170.78,167.70,158.61,L5
1987-07-18 09:31:44+00:00,184.57,172.99,172.00,154.22,158.83,172.21,169.51,161.58,L5
1987-08-03 09:32:13+00:00,182.31,170.59,168.22,153.19,158.03,171.21,164.79,158.69,L5
1987-08-19 09:32:41+00:00,181.48,169.70,167.11,152.11,158.20,170.82,164.73,159.58,L5
1987-09-04 09:33:07+00:00,182.95,170.55,167.59,153.35,159.47,171.04,165.97,161.35,L5
1987-09-20 09:33:30+00:00,183.64,171.41,168.14,154.03,160.27,171.67,167.68,163.53,L5
1987-10-06 09:33:50+00:00,181.91,170.13,167.77,152.19,158.98,169.88,166.15,162.44,L5
1987-11-07 09:34:26+00:00,181.25,169.50,167.73,151.61,158.73,168.98,166.08,162.90,L5
1987-12-25 09:35:13+00:00,184.49,172.17,169.43,153.81,160.64,170.21,168.71,168.14,L5
1988-01-10 09:35:29+00:00,185.43,171.89,169.63,153.96,161.40,169.91,170.37,169.06,L5
1988-02-11 09:36:05+00:00,186.51,170.87,169.30,152.16,160.96,168.65,169.95,166.61,L5
1988-04-15 09:36:38+00:00,192.94,173.80,173.61,155.17,163.02,169.85,172.00,165.46,L5
1988-05-17 09:36:55+00:00,197.72,174.30,174.28,155.67,163.57,170.15,171.51,161.79,L5
1988-06-02 09:37:02+00:00,194.36,172.31,172.03,153.81,161.32,167.38,167.67,157.71,L5
1988-07-04 09:37:12+00:00,191.88,169.86,171.11,151.96,159.87,166.35,165.37,154.35,L5
1988-08-05 09:37:16+00:00,188.47,167.15,168.03,149.46,158.13,165.23,161.58,149.78,L5
1988-08-21 09:37:17+00:00,187.10,168.58,169.65,151.49,158.42,166.35,164.35,153.79,L5
1988-09-06 09:37:19+00:00,187.10,168.58,169.65,151.47,158.23,166.55,164.35,153.79,L5
1988-09-22 09:37:13+00:00,185.73,167.84,169.28,151.45,157.88,166.83,164.85,155.42,L5
1988-10-08 09:37:09+00:00,184.82,167.45,168.56,150.88,158.03,166.63,164.76,155.67,L5
1988-10-24 09:37:05+00:00,184.64,167.61,168.03,150.80,158.07,166.87,165.82,156.97,L5
1988-12-11 09:36:57+00:00,181.90,166.65,167.29,150.66,158.26,168.86,168.17,161.00,L5
1988-12-27 09:36:51+00:00,183.17,168.89,169.40,152.79,159.75,170.78,170.29,162.87,L5
1989-01-12 09:36:44+00:00,183.95,170.64,170.34,154.35,161.04,171.39,171.94,164.61,L5
1989-01-28 09:36:31+00:00,184.63,171.80,171.66,155.10,161.10,172.02,172.59,165.67,L5
1989-03-01 09:36:18+00:00,183.30,170.70,171.88,153.90,160.37,169.99,171.12,163.53,L5
1989-03-17 09:35:40+00:00,183.52,170.08,171.42,152.75,160.17,169.71,169.84,162.24,L5
1989-04-02 09:35:35+00:00,185.04,171.29,172.41,153.20,160.49,170.31,170.75,162.20,L5
1989-04-18 09:35:31+00:00,185.79,171.41,173.42,153.20,159.75,170.61,170.09,160.68,L5
1989-05-20 09:34:56+00:00,185.87,171.12,173.92,153.11,159.64,170.66,169.84,160.44,L5
1989-06-21 09:34:19+00:00,187.25,172.91,176.03,154.79,160.57,171.84,170.65,161.82,L5
