,dates,per0189-0000,per0189-0001,per0189-0002,per0189-0003,per0189-0004,per0189-0005,per0189-0006,per0189-0007,per0189-0008,per0189-0009,per0189-0010,per0189-0011,per0189-0012,per0189-0013,per0189-0014,per0189-0015,per0189-0016,per0189-0017,per0189-0018,per0189-0019,per0189-0020
0,1985-01-26 14:42:08+00:00,234.24348364506258,216.70702513200501,208.83411075999862,204.5224353673528,204.66221542778933,210.965231791144,202.8360234086414,206.4396269480556,211.36236868555542,226.24288710112265,224.97701863630544,217.94283414178392,217.61922881187635,210.88686201418875,201.02263939939,200.281081944811,211.38611357640107,206.1820744696191,197.60092336583497,182.1644446593859,182.28358139770958
1,1986-04-19 14:37:04+00:00,241.50142904507373,220.27555082957738,218.09031598599896,217.37281636924354,215.5454935441363,217.91842789356028,213.445990502839,214.67579380925136,220.9888869276321,231.45453714228267,228.91300469170886,229.51156897035798,230.64728439749865,216.9837150763664,208.60904816281547,207.1359419401579,209.34075825746612,205.23795384669023,188.2760616953473,172.32076141713787,170.72019903431124
2,1986-05-05 14:36:40+00:00,237.55198034545802,216.8316558896728,210.4248951591146,210.4224261076595,213.80766941998903,219.00086186562322,220.09534692117685,223.96045065986362,230.28552069157996,224.59735465666859,218.59274360640927,217.71003711132815,213.97605790398597,206.00388423379155,202.6409999368981,206.75435724570903,205.31275996055743,197.8343150681196,183.28492037434074,166.8726002130766,162.49535788764413
3,1986-12-15 14:30:32+00:00,241.80812127119094,220.1513229407712,217.6321305989185,215.58810619891491,206.8179352752936,207.7771012503169,207.4638998805145,208.28004185522704,212.75239178440634,231.1546692746171,232.44354688014874,231.72902762502426,234.024030965602,225.57805993295045,209.7929303796769,216.0847646416004,217.79987026806535,212.9801725162025,193.40119490362613,175.62547050607293,174.95952947077677
4,1986-12-31 14:31:01+00:00,236.5327967777654,219.5060330274009,214.31645400596614,203.08500982513627,,208.62257306065217,199.15087268923338,197.19860037195735,204.28781682894615,219.6051762228758,217.88466904954745,219.9028555112439,215.75924198292807,211.1991734242389,198.18562352382898,199.0669917618371,202.59944161230635,201.5869508759412,184.02404172126492,168.145807519668,153.25056498186711
5,1987-04-06 14:34:23+00:00,243.62783278725897,224.40740529040775,219.5086264490643,216.4525544983241,217.07504494692952,221.3152007310447,221.6247222540143,225.33809276835842,231.22871871467572,233.40493656762,230.7294588181155,228.43608742660592,232.47680900500836,218.88830476092383,209.6294373168892,207.47706182562678,211.62477865523303,201.34717076750624,193.4300956158603,172.9616875650299,172.40844123018337
6,1987-05-24 14:35:48+00:00,238.3090363896813,216.15884225691525,203.9608634820458,212.667364197405,205.80771716224632,214.6293146761237,216.89614784913277,219.20642720011304,221.85247692370876,226.21860573909973,217.26839000478938,222.38185748310502,221.27429184478274,212.13749119473243,210.95914418387105,205.56463400223484,209.59636383805554,203.0638281918094,194.58684642324852,167.05721999894493,164.5127740679299
7,1987-10-31 14:39:29+00:00,234.00030384524433,211.89355575882215,202.38216027702777,196.00726927194447,199.19285814083685,210.00684906273472,207.98406828339202,212.62443073765846,221.82518913540338,221.69179903951033,219.49471882495897,221.285065426047,221.12258886042733,210.34960892219306,204.84662723946565,207.2343715500873,209.35723600964928,206.38429707344713,187.38945556065516,166.95740848053688,160.87466192049112
8,1987-11-16 14:39:51+00:00,235.7220910367631,215.6265265990278,206.54470290233917,196.05254741355728,193.4424535871375,200.93958458750967,204.52225411336136,211.01557718775632,222.6055822836942,228.49766989408178,226.46276083746702,224.84358270619288,221.10070064137352,218.37946105119957,207.2562579363288,206.89692498167588,208.48615807829077,209.37709260374794,185.2939573995142,172.7261891496093,164.22428082342063
9,1987-12-18 14:40:20+00:00,236.68342197838007,217.83014691877935,211.86032549127785,208.0955386936376,200.95194861742195,209.1799950475206,203.98005534127762,206.31619376410382,217.26032634957954,229.23282816685554,231.80218674461528,232.5516387310349,230.81710613366556,226.13868909577673,204.6347254433826,206.44276926529267,208.52530188575457,200.4863558758539,186.58680832519215,170.0177168233617,167.40209980124263
10,1988-03-07 14:41:36+00:00,227.83168545855403,215.6905277999495,201.7114329100689,206.65897699271318,209.56375569052005,214.60277967664362,213.34342221782325,213.9145459108761,222.6058775127767,232.90121340724514,227.61432727532056,227.78501590463898,225.12709228133633,221.93723008960114,209.72447180369022,209.9710606366696,212.23440588911797,208.2754015086284,194.45410519650042,184.4785191475391,175.58582150814718
11,1988-03-23 14:41:44+00:00,232.44832346888867,220.5990349651915,209.1459991889901,212.1056888229524,212.4505459701369,208.95084341476323,209.34823353837257,210.83519643629947,223.97339464308774,233.03201484667676,227.34491456341453,225.81707201407667,220.8404864053288,210.91521385819672,202.05383548259962,206.4702243991481,206.75793467883767,201.96697725739267,192.283926135603,170.1687719106351,169.54148367851383
12,1988-04-08 14:41:50+00:00,233.4289951191483,215.9910287392807,205.67143781508182,210.7280892113924,210.63384449991202,214.9976925464338,212.22142082793715,207.80583194240796,218.60610663846546,225.3777090262283,228.56257146819937,222.94977971388818,222.89945311856943,214.223591765088,204.59538223728526,201.97811913955292,206.6728690998373,206.46811834655597,187.16799464515898,173.40858958618801,175.61065406742736
13,1988-06-04 14:36:05+00:00,,,,,,,,,,,,,,,,,,,,,
14,1988-06-11 14:42:17+00:00,215.89991528505627,200.86046103370683,193.57255952520907,191.1328927301127,190.245281723237,198.68913319655857,201.84317788598452,198.6849011035765,203.90468061954007,212.0293590120699,,,,,,,,,,,
15,1988-07-06 14:36:14+00:00,,,,,,,,,,,,,,,,,,,,,
16,1988-08-14 14:42:27+00:00,226.2635374889491,213.02496206600622,199.2177087124237,199.57868682879055,200.67481916582673,205.562037320237,211.512822619561,204.86020081371944,207.195935456744,210.33893346913538,206.65984036036298,203.75247410193901,203.60340389181465,204.38775594149226,201.91636082639405,198.27869290156926,204.40151098900245,204.68612061921397,187.35496760095947,163.11416525303363,164.28770607494292
17,1988-11-02 14:42:21+00:00,242.2373386975283,217.86122998827204,209.0608795718947,211.67449240515967,216.25492841275923,220.49508838702252,222.9745817817091,227.44673845685827,234.08410916916816,240.2474179144412,236.78613491053483,230.69157695162087,236.26152136605646,228.17668272564228,215.90670082098012,218.4182502386992,218.46816767891275,213.19803931887378,199.85927118866104,183.77125050436325,182.09567682746246
18,1988-12-04 14:42:16+00:00,247.8736535271317,226.75261652755972,216.4797232816445,217.81047755738143,219.14585848802355,222.89409529825272,220.06132665955298,215.343089196083,218.99789975823302,234.33713505292283,231.5793671978145,226.55979871332323,229.16205959766347,224.31749577261894,210.36680798643096,216.99535526513029,226.868495420314,217.6543245401868,201.81463493952637,185.3382372991795,182.13572511048855
19,1988-12-20 14:42:04+00:00,239.35585831459042,219.5417260340902,210.55463276268407,210.86445719837758,210.19562601053804,218.44879723586158,215.04509410449768,215.55586529134916,222.14337480706968,231.240284297789,229.49908167841735,228.57799647349043,230.57009619929832,228.40999998393866,210.6515764641281,215.31568764026744,221.9932503716876,215.65591250819173,198.48398659735443,184.2682998083723,178.52109992851135
20,1989-04-27 14:40:32+00:00,228.36914235470564,221.98018927478714,211.67458648303582,211.52249357869292,216.03462974172368,223.01681746070577,225.73918051230268,221.90717583261042,222.94117339780553,235.52417288539235,233.09657356286192,225.69662848805999,225.25721284243377,217.8054450691048,216.27749610704126,213.8417246293593,215.4116717820407,215.38831029214336,189.48043813834443,177.200767911993,175.4012022701481
21,1989-05-06 14:34:17+00:00,243.86598154523588,225.27804877971573,213.80239221673492,204.140461728753,198.98471163639675,204.85952031781787,203.98896211378388,199.63474948983603,208.06135085136893,217.86765365933306,214.50967051521857,212.6788442347619,208.98586869707972,195.53101808021364,199.09313956147602,199.69563270778008,205.01386993301725,195.0479055277043,183.21415485624973,165.0979930726314,163.84153011171819
22,1989-05-13 14:40:18+00:00,229.46847170457434,212.7023793577659,205.29621958694386,206.78933014084416,207.49478238688584,216.18024416069673,212.61969593422944,211.18969131623422,216.5396749954234,224.5012171506499,225.19546841246412,222.82069514949882,215.19479976635878,211.3751564467644,204.90278205198592,206.57084971420156,206.68790036363313,206.63824856506622,193.0989106214179,167.8681182254796,167.2090774536924
23,1989-05-22 14:33:58+00:00,,,,,,,,,,,,,,,,,,,,,
24,1989-06-14 14:39:39+00:00,224.43052246663112,214.83948263189484,205.9251301776673,197.0475531788369,200.07189267485487,204.38255103572052,204.66514830059322,203.4833366605158,206.19998636090625,208.68660351953187,208.20310894718025,209.0275092885508,211.12461221883615,204.66559632032775,205.44586906401653,200.93193024832993,206.38969524731797,199.4480027544663,186.61809377996798,165.89575580980983,165.80818274776144
25,1989-08-26 14:32:02+00:00,,,,,,,,,,,,,,,,,,,,,
26,1989-10-04 14:37:23+00:00,233.8265865679184,210.90242184918677,198.3181214363291,197.48281521988744,202.5009740810243,210.12015739231435,215.94418343402987,212.40421051248703,219.99641638623467,236.1142234629013,232.17321260644138,230.9092264923915,230.74510984997391,220.68073851031286,211.51989933989896,212.34206623426002,214.2773929801602,208.62848442403896,195.08312625504854,182.09081980549357,182.38060565587338
27,1989-10-20 14:36:38+00:00,210.82359594437733,182.24203433481017,184.15308822620332,181.9778306465463,176.35560183828827,170.19497606049464,,180.7268417254691,202.1737375028533,222.42555663033116,209.30442484513742,209.65073540081,211.88894706056712,210.157144014841,200.77452166005324,206.30635417568658,210.3582174924991,207.77979890835596,187.7959971815911,174.7095838189312,177.66847918554177
28,1990-01-24 14:33:55+00:00,240.0276576680854,218.01287687644276,209.6948035997606,211.1560693766705,213.1012738659779,217.08922509686965,210.94044586016483,210.96499549925616,218.90470791338785,231.49380489221397,225.06429037790414,224.50515138137814,225.15169326447196,215.61225302622833,203.41019739629039,205.1632669885555,208.82057449822346,200.87686989250423,185.42363757363418,175.69252649665407,174.4610277295267
29,1990-02-18 14:26:58+00:00,,,,210.20934678887025,215.3690456735669,219.10810027321207,215.3548871880402,213.5499851692065,218.00375355996465,227.36392431937014,219.92465355792675,217.74855555229286,217.4020388663657,208.585421886811,197.7421045994217,197.548230502562,196.53843247038301,193.44169110555399,181.00848112953153,164.81704432489346,162.187949505072
30,1990-02-25 14:32:55+00:00,234.65079872166035,215.35740070801603,205.08121327087053,199.37687034065345,201.97996113331538,207.70767524226156,212.66867673133575,202.731670031329,212.7810413090214,221.1775042111486,209.01219718231528,206.91584576186088,210.37696329009717,207.70048188376057,197.86301418229306,200.49503069973244,203.53657403938206,197.76238979107464,183.47066230000976,173.38024756098596,163.0150971523885
31,1990-03-13 14:32:21+00:00,235.16132294183203,217.8763191036055,202.53143631992862,204.06957194867243,210.55374918754072,213.28630186726423,208.74903258533857,208.95654085084476,212.00808131547083,225.5955643903122,217.9980519603312,216.0976455730398,212.45051742996827,210.17730653053536,203.26137192051465,203.58990870799934,207.5965251613843,200.54459821387684,183.43444396667678,173.10683149167684,169.2346780151808
32,1990-03-22 14:25:50+00:00,241.51955587607873,221.56354613516123,208.4955862668819,202.7263535669971,203.27293584431516,208.44342357135466,203.7124108644231,202.99969393159307,209.7472359118178,222.17992129281743,219.88394318392736,219.3227958716207,218.5028641230656,208.11611778311416,196.97729805535138,197.41711949453642,200.33937150979094,190.50191470472285,175.83573704120906,168.45868972562357,160.539485740423
33,1990-04-30 14:31:49+00:00,243.8096299230818,225.8567136206989,213.677399853859,217.4484516249904,223.0646536543935,225.38262610629795,217.98793404084827,214.8987879162631,219.33570003320662,236.82188682172796,228.80039459214677,227.54774947631577,225.9934699093867,217.1389838080654,205.92973293269517,207.08788129983947,212.79746509306284,208.9475941907355,191.60233244122753,185.18881888673857,172.18143043974064
34,1990-05-16 14:32:00+00:00,244.89997551418438,221.99492255849344,214.5341588332061,208.01345326228676,215.23493830522656,219.49302357100822,220.44313240068703,222.43690162816878,229.73140747992494,233.17579261405973,228.3033241448247,226.1075528214912,225.70838909396036,219.28844023059202,209.83793264665,208.78829967593936,211.20696978140478,205.8521795325756,193.72965795682825,178.26350224985853,177.87393994609366
35,1990-06-26 14:25:43+00:00,,,,201.59316368195945,204.8626095871121,204.89796163588065,207.70018264981687,210.3920251051376,214.1480810586774,216.16779519537477,209.99987314587267,206.99222327146745,199.73852563098066,192.54545819513223,193.36698509633902,190.83643913691344,194.9671108191175,194.767886553253,181.4917657746032,161.94887277600034,160.1001610088354
36,1990-07-19 14:31:48+00:00,241.01487689840525,221.05983118479529,207.2182823443142,212.3703764255799,212.2449482992232,219.2375474515991,222.73154192230743,215.22518318355236,223.09529800462388,229.9622667168639,226.74388857367128,223.0165871374618,224.065921812966,216.1337488004682,207.5840806880786,204.96590443671477,212.0563006823271,204.07709004065876,193.02440982272606,174.08370256669483,174.56140305299076
37,1990-07-28 14:25:37+00:00,,,,,,,,,,,,,,,,,,,,,
38,1990-08-20 14:31:41+00:00,235.60704462171284,217.91228924393016,201.77477046638768,195.69012596976364,195.61526736692994,201.8803955500882,207.86446225989084,207.97711428637092,212.38366920537706,220.59962848476044,213.86923779731046,214.21302034060668,210.61631055411095,206.26096898942245,202.43888827720588,200.28672410132498,204.61886509879074,199.05646845327794,183.68337543849017,168.45406244505546,167.36367133917727
39,1990-11-17 14:25:02+00:00,261.4463027943268,225.44953600117563,216.969317261258,205.09153649531447,208.34511082979907,215.46650394319096,212.73330642219838,213.2804331629502,218.80130714790704,227.01106980070642,223.28656828961158,221.34076658075247,215.35898308159398,207.86047575224202,195.26990040557692,196.4702109249713,198.28377991436943,203.0585356024737,190.37964615160175,176.03271979528435,166.5856876915398
40,1991-01-20 14:25:58+00:00,242.17908811344813,219.57155594206665,203.74477012746237,193.79647706851645,193.7584985934418,198.0843199696495,198.48721819293146,197.11453575170094,209.2407143763277,220.7824062577935,213.67310057316402,214.3744951061358,215.526945537698,205.12263610022845,197.1069488743937,195.88486542013706,199.53375724981748,191.066569483813,183.50122147404323,171.68555723448551,169.1872991903271
